ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.704062,,,,,,,,,,,,,d978a2e1-329d-4f0a-9372-b5a4e33af776,104,,"[6.0, 44.0]",3775610,2,,,,-1.1071488,,Right Foot,,,,"[15.8, 24.4]",,Ground Pass,,21.913465,,,,Millie Turner,31536.0,,,,,,Goal Kick,1,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,8,Manchester United,1475,['9edc485f-f9a7-4253-be89-a245d1be4e72'],31,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:31.235,Pass,
,,,,,,,,,,,,,,,,1.347965,,,,,,,,,,,,,8c54c9b7-5f71-4a19-88ef-3dd0e0fff7ba,107,,"[28.0, 21.6]",3775610,2,,,,-0.9921283,,Right Foot,,,,"[41.0, 1.7]",,Ground Pass,,23.76994,,,,Kirsty Smith,10196.0,,,,,,,1,From Goal Kick,Millie Turner,31536.0,Left Center Back,8,Manchester United,1475,['736466b3-4d06-4732-ade3-995c92e3f55f'],35,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:35.649,Pass,
,,,,,,,,,,,,,,,,1.591721,,,,,,,,,,,,,14677877-088f-4838-889e-6e075e1b2b06,110,,"[39.5, 3.6]",3775610,2,,,,2.252223,,Left Foot,,,,"[29.2, 16.3]",,Ground Pass,,16.351759,,,,Millie Turner,31536.0,,,,,,,1,From Goal Kick,Kirsty Smith,10196.0,Left Back,8,Manchester United,1475,['7cd6e6dd-805f-45ab-b666-14a2489c1ed4'],38,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:38.040,Pass,
,,,,,,,,,,,,,,,,1.501295,,,,,,,,,,,,,1bceb0cd-3df7-4a24-8527-1d65449acc56,113,,"[32.3, 19.1]",3775610,2,,,,1.6125839,,Left Foot,,,,"[31.1, 47.8]",,Ground Pass,,28.725077,,,,Amy Turner,31533.0,,,,,,,1,From Goal Kick,Millie Turner,31536.0,Left Center Back,8,Manchester United,1475,['ebbe8316-46f9-4fff-8643-6b2cc062abfd'],41,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:41.255,Pass,
,,,,,,,,,,,,,,,,1.025484,,,,,,,,,,,,,eb97ec4c-284e-46c5-b630-1d4fb0bea219,116,,"[44.0, 58.3]",3775610,2,,,,1.3994172,,Right Foot,,,,"[46.7, 73.9]",,Ground Pass,,15.83193,,,,Ona Batlle Pascual,46639.0,,,,,,,1,From Goal Kick,Amy Turner,31533.0,Right Center Back,8,Manchester United,1475,['b34587c6-9904-4726-9ea9-f623dc66a2bb'],46,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:46.499,Pass,
,,,,,,,,,,,,,,,,1.070234,,,,,,,,,,,,,5c50aa02-9403-44a1-a639-b740cb464aa6,119,,"[46.9, 74.4]",3775610,2,,,,-0.38437483,,Right Foot,,,,"[64.7, 67.2]",,Ground Pass,,19.201042,,,,Jackie Groenen,10654.0,,,,,,,1,From Goal Kick,Ona Batlle Pascual,46639.0,Right Back,8,Manchester United,1475,['aa7485f3-e67e-4f37-8d7c-da77e62f8a4f'],48,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:48.212,Pass,
,,,,,,,,,,,,,,,,0.301964,,,,,,,,,,,,,eab6e090-0c78-46f1-917a-b10b7267ce02,121,,"[65.4, 67.0]",3775610,2,,,,0.7066142,,Right Foot,,,,"[69.5, 70.5]",,Ground Pass,,5.390733,,Incomplete,,Tobin Powell Heath,5013.0,,,,,,,1,From Goal Kick,Jackie Groenen,10654.0,Right Center Midfield,8,Manchester United,1475,"['87450cb4-1ef8-472e-ba24-64ab874d2af8', 'fe6dff32-f38b-43a5-b6e1-b6cb3580c70a']",49,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:49.282,Pass,
,,,,,,,,,,,,,,,,1.357366,,,,,,,,,,,,,ce7bdc20-4ed4-4427-aee9-fae7236e0e79,126,,"[75.8, 80.0]",3775610,2,,,,-2.1828117,,,,,,"[68.5, 69.6]",,Low Pass,,12.706298,,,,Katie Zelem,31540.0,,,,,,Throw-in,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,9,Manchester United,1475,['84fb1159-9375-4c3b-879a-2736fbbf1388'],57,,,,,,,,,,,,,,,,,Manchester United,1475,00:02:57.876,Pass,
,,,,,,,,,,,,,,,,3.07372,,,,,,,,,,,,,9d6cd39f-8549-493e-bd57-611e9011cead,129,,"[65.4, 67.9]",3775610,3,,,,-2.5671728,,Left Foot,,,,"[29.4, 44.6]",,Ground Pass,,42.882282,,,,Mary Alexandra Earps,31538.0,,,,,,,1,From Throw In,Katie Zelem,31540.0,Center Defensive Midfield,9,Manchester United,1475,['d25bd1c4-11d0-4fbb-97bf-319a5f6712cd'],0,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:00.682,Pass,
,,,,,,,,,,,,,,,,1.696484,,,,,,,,,,,,,45ce7bd3-e834-4461-b005-865b19aa64a2,132,,"[30.8, 43.4]",3775610,3,,,,-0.721954,,Right Foot,,,,"[53.4, 23.5]",,Ground Pass,,30.112621,,,,Millie Turner,31536.0,,,,,,,1,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,9,Manchester United,1475,['7b79f110-88c2-4d6c-9463-6d40f535b785'],4,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:04.968,Pass,
,,,,,,,,,,,,,,,,1.429035,,,,,,,,,,,,,91805762-52ba-4cd4-b198-e35a490027f0,135,,"[63.5, 19.6]",3775610,3,,,,-0.7454195,,Right Foot,,,,"[81.7, 2.8]",,Ground Pass,,24.768528,,,,Kirsty Smith,10196.0,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,9,Manchester United,1475,['ba688d97-a66d-43d1-9aaf-a39f73729e46'],8,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:08.916,Pass,
,,,,,,,,,,,,,,,,1.771136,,,,,,,,,,,,,9a7e4995-f863-4075-84dd-d420f0eedde2,138,,"[79.3, 4.3]",3775610,3,,,,2.6731374,,Right Foot,,,,"[62.7, 12.7]",,Ground Pass,,18.604301,,,,Millie Turner,31536.0,,,,,,,1,From Throw In,Kirsty Smith,10196.0,Left Back,9,Manchester United,1475,['06abe4ad-1990-4d87-ba85-74c3e4e1bb56'],12,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:12.552,Pass,
,,,,,,,,,,,,,,,,0.66375,,,,,,,,,,,,,6d89ff75-57ba-43b9-ae0e-a6cee9c0f367,141,,"[64.5, 20.1]",3775610,3,,,,1.3734008,,Right Foot,,,,"[65.9, 27.1]",,Ground Pass,,7.1386275,,,,Katie Zelem,31540.0,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,9,Manchester United,1475,['375a0810-0ed1-45a5-bf98-d83890b3a906'],15,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:15.700,Pass,
,,,,,,,,,,,,,,,,0.769361,,,,,,,,,,,,,bc19aebb-29b7-4d24-a108-1077299e11e3,144,,"[66.4, 27.1]",3775610,3,,,,-1.9904472,,Left Foot,,,,"[63.5, 20.6]",,Ground Pass,,7.1175838,,,,Millie Turner,31536.0,,,,,,,1,From Throw In,Katie Zelem,31540.0,Center Defensive Midfield,9,Manchester United,1475,['53a19c65-eed2-497e-a223-e8f9a848d487'],16,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:16.403,Pass,
,,,,,,,,,,,,,,,,0.936979,,,,,,,,,,,,,f4ca4965-71d6-4440-9ee2-ab76762b024b,147,,"[68.5, 22.8]",3775610,3,,,,1.6466001,,Right Foot,,,,"[67.9, 30.7]",,Ground Pass,,7.922752,,,,Katie Zelem,31540.0,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,9,Manchester United,1475,['25f8ffb3-53f5-48fc-b111-144d04520c11'],19,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:19.899,Pass,
,,,,,,,,,,,,,,,,1.967649,,,,,,,,,,,,,909cfe87-3db1-4de9-8829-b67a0f7f7f83,150,,"[67.1, 39.6]",3775610,3,,,,1.2958016,,Right Foot,,,,"[75.0, 67.6]",,Ground Pass,,29.093126,,,,Ona Batlle Pascual,46639.0,,,,,,,1,From Throw In,Katie Zelem,31540.0,Center Defensive Midfield,9,Manchester United,1475,['db786e2e-1e50-4dee-9586-b6f5f4f662d4'],22,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:22.217,Pass,
,,,,,,,,,,,,,,,,1.071586,,,,,,,,,,,,,b60c8336-9f5d-4943-b737-5047c2db3b77,153,,"[82.4, 67.4]",3775610,3,,,,0.32440308,,Right Foot,,,,"[93.7, 71.2]",,Ground Pass,,11.921828,,,,Tobin Powell Heath,5013.0,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,9,Manchester United,1475,['ca699252-1ce3-45f7-9227-a40d312e4487'],25,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:25.420,Pass,
,,,,,,,,,,,,,,,,1.444445,,,,,,,,,,,,,a9fa0f3d-ebaa-445e-ba73-66a6133b0c34,156,,"[94.2, 72.2]",3775610,3,,,,-1.922613,,Right Foot,,,,"[91.3, 64.3]",,Ground Pass,,8.415462,,,,Jackie Groenen,10654.0,,,,,,,1,From Throw In,Tobin Powell Heath,5013.0,Right Wing,9,Manchester United,1475,"['ad04314a-ffb8-48f1-981d-3e36fc9acaf0', 'eb60d490-278e-4d7f-8b55-bdac0a000272']",26,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:26.492,Pass,True
,,,,,,,,,,,,,,,,0.988782,,,,,,,,,,,,,180485ad-6bce-4f7e-b3fe-a0c7ca8c21aa,159,,"[100.0, 59.2]",3775610,3,,,,0.20539539,,Right Foot,,,,"[109.6, 61.2]",,Ground Pass,,9.806121,,Incomplete,,Tobin Powell Heath,5013.0,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Right Center Midfield,9,Manchester United,1475,"['7b4a63ca-1bf6-4e49-ba2e-25b311746d2f', 'b563df14-f46c-4bfb-b4af-060c0cd5ae3e']",28,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:28.690,Pass,
,,,,,,,,,,,,,,,,2.196231,,,,,,,,,,,,,b8c73f4b-8852-4fb3-883e-c1dc3621389b,162,,"[120.0, 80.0]",3775610,3,,,,-1.8600434,ae9070f2-a62a-4efa-8c09-4e11eb5c61c1,Left Foot,,,,"[106.4, 34.3]",,High Pass,,47.68071,,,,Millie Turner,31536.0,True,True,True,Straight,,Corner,1,From Corner,Katie Zelem,31540.0,Center Defensive Midfield,10,Manchester United,1475,['2ad1ca24-e31a-480a-b45d-5c79b0efcd11'],51,,,,,,,,,,,,,,,,,Manchester United,1475,00:03:51.519,Pass,
,,,,,,,,,,,,,,,,2.600539,,,,,,,,,,,,,92d2711b-8a09-4dbc-a5bd-ea26016e7a11,166,,"[10.3, 36.7]",3775610,4,True,,,-0.69115084,,Keeper Arm,,,,"[21.3, 27.6]",,Ground Pass,,14.276204,,,,Gemma Evans,16381.0,,,,,,,1,From Keeper,Sophie Baggaley,16376.0,Goalkeeper,12,Bristol City WFC,973,['be3b1b19-9739-43c1-8517-8a60922d0631'],5,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:05.078,Pass,
,,,,,,,,,,,,,,,,1.494002,,,,,,,,,,,,,c7aa7b78-ec72-4f79-a6df-35690f98d214,168,,"[20.3, 29.0]",3775610,4,True,,,2.3232393,,Left Foot,,,,"[11.5, 38.4]",,Ground Pass,,12.876335,,,,Sophie Baggaley,16376.0,,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,13,Bristol City WFC,973,['dcf07fa0-fda0-47de-a65e-09d41cf93234'],8,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:08.091,Pass,
,,,,,,,,,,,,,,,,1.506267,,,,,,,,,,,,,9e815079-9294-4e8e-9a73-64201757e4a3,170,,"[12.4, 38.4]",3775610,4,,,,-1.0241987,,Right Foot,,,,"[22.5, 21.8]",,Ground Pass,,19.43116,,,,Gemma Evans,16381.0,,,,,,,1,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,14,Bristol City WFC,973,['a21ac565-9f9a-4f62-91e3-799b841016e2'],10,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:10.744,Pass,
,,,,,,,,,,,,,,,,1.110852,,,,,,,,,,,,,370106f4-0f07-4892-8c8b-bd2c8e01e22d,173,,"[26.1, 12.2]",3775610,4,,,,-0.61018014,,Left Foot,,,,"[38.4, 3.6]",,Ground Pass,,15.008331,,,,Jemma Elizabeth Purfield,24239.0,,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,15,Bristol City WFC,973,['a074dbb9-eb41-4bea-b9fe-2e91c066ff9d'],13,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:13.696,Pass,
,,,,,,,,,,,,,,,,1.387272,,,,,,,,,,,,,5fddd726-b15d-4bde-9517-1023489da6ef,176,,"[36.9, 6.7]",3775610,4,,,,3.050933,,Left Foot,,,,"[7.2, 9.4]",,Ground Pass,,29.822475,,,,Gemma Evans,16381.0,,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,16,Bristol City WFC,973,['24c5bb8d-e499-438c-ab5d-52c05e075ecd'],15,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:15.627,Pass,
,,,,,,,,,,,,,,,,0.601225,,,,,,,,,,,,,af5f4163-1893-40ef-89dc-29decc9560b4,180,,"[2.6, 9.6]",3775610,4,,,,-0.9548112,,Left Foot,,,,"[8.9, 0.7]",,Low Pass,,10.904128,,Out,,,,,,,,,,1,Regular Play,Gemma Evans,16381.0,Left Center Back,17,Bristol City WFC,973,['42b6caef-676b-4232-aed6-a596bdbe4c5e'],19,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:19.225,Pass,True
,,,,,,,,,,,,,,,,1.328116,,,,,,,,,,,,,e7a08bfd-8821-4be9-b081-a812d36b6551,181,,"[111.0, 80.0]",3775610,4,,,,-1.6725937,,,,,,"[109.1, 61.4]",,Low Pass,,18.69679,,,,Jessica Sigsworth,31535.0,,,,,,Throw-in,1,From Throw In,Tobin Powell Heath,5013.0,Right Wing,18,Manchester United,1475,['0bc2fb0c-bcab-48c2-9a17-86c291e16d29'],24,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:24.720,Pass,
,,,,,,,,,,,,,,,,0.788579,,,,,,,,,,,,,5eaec4a0-9303-42c7-a904-15b0b5b76e51,186,,"[104.8, 58.8]",3775610,4,,,,-2.4805496,,Left Foot,,,,"[98.5, 53.9]",,Low Pass,,7.981228,,,,Jackie Groenen,10654.0,,,,,,,1,From Throw In,Jessica Sigsworth,31535.0,Center Forward,18,Manchester United,1475,"['406641e8-93ef-416a-be86-7c03ed91343f', 'd36801b1-f3bc-4679-84b6-ec1c35718440']",26,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:26.957,Pass,True
,,,,,,,,,,,,,,,,2.011165,,,,,,,,,,,,,ca0e8636-0067-41fb-8402-9b9457eea4c6,190,,"[99.5, 54.7]",3775610,4,,,,1.2700217,,Right Foot,,,,"[106.2, 76.3]",,High Pass,,22.615261,,,,Tobin Powell Heath,5013.0,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Right Center Midfield,18,Manchester United,1475,"['18d74ffd-cbb6-47fc-bdc6-24f0284b16e4', '746721c9-babc-47be-9f7b-316cdb89c41b']",28,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:28.538,Pass,True
,,,,,,,,,,,,,,,,1.834077,,,,,,,,,,,,,ee186c42-e68c-4303-ab81-9b143035ff29,193,,"[105.9, 76.3]",3775610,4,,,,-2.6651251,,Right Foot,,,,"[96.6, 71.5]",,Low Pass,,10.465658,,,,Ona Batlle Pascual,46639.0,,,,,,,1,From Throw In,Tobin Powell Heath,5013.0,Right Wing,18,Manchester United,1475,['2e53a687-12b3-46c0-9437-8bacbb57bf9c'],30,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:30.589,Pass,
,,,,,,,,,,,,,,,,0.657919,,,,,,,,,,,,,e60dff7c-be14-491c-ab03-44c900f2b8dd,196,,"[97.4, 71.5]",3775610,4,,,,-1.0666304,,Right Foot,,,,"[100.6, 65.7]",,Ground Pass,,6.624198,,,,Jackie Groenen,10654.0,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,18,Manchester United,1475,['6a541b01-c4b2-496d-b262-3bba49d15427'],32,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:32.438,Pass,
,,,,,,,,,,,,,,,,3.47227,,,,,,,,,,,,,1f6e164e-2bf6-4dd2-ab4c-5519db609fde,201,,"[23.7, 25.2]",3775610,4,,,,0.49224678,,Right Foot,,,,"[55.4, 42.2]",,High Pass,,35.970684,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Chloe Logarzo,25547.0,Right Center Midfield,18,Manchester United,1475,"['a0086855-a134-4e5a-86ba-f27022becb50', 'b2eba985-733e-4f81-8b54-6e08efba5552']",34,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:34.514,Pass,True
,,,,,,,,,,,,,,,,1.491745,,,,,,,,,,,,,9c1b6d1f-474c-4e34-9eea-5266eeb597c1,204,,"[68.3, 30.2]",3775610,4,,,,-1.2595717,,Right Foot,,,,"[72.9, 15.9]",,Ground Pass,,15.021651,,,,Kirsty Smith,10196.0,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,18,Manchester United,1475,['c68c484f-b15a-4fff-87a7-46e1143b85dc'],39,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:39.635,Pass,
,,,,,,,,,,,,,,,,1.042015,,,,,,,,,,,,,97f4cf23-6550-4eb4-9b1f-3ecba6d92401,207,,"[74.3, 15.4]",3775610,4,,,,-0.87605804,,Right Foot,,,,"[85.3, 2.2]",,Ground Pass,,17.182549,,,,Leah Galton,31539.0,,,,,,,1,From Throw In,Kirsty Smith,10196.0,Left Back,18,Manchester United,1475,['c01af8f6-f8fd-4158-907f-466843572b8d'],42,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:42.311,Pass,
,,,,,,,,,,,,,,,,0.908141,,,,,,,,,,,,,9feeb950-ebe9-45ff-a4b6-7e59a7ca7915,210,,"[85.3, 2.2]",3775610,4,,,,1.4464413,,Left Foot,,,,"[86.1, 8.6]",,Ground Pass,,6.449806,,,,Ella Toone,31534.0,,,,,,,1,From Throw In,Leah Galton,31539.0,Left Center Midfield,18,Manchester United,1475,['12c6a85a-97be-48d0-b46c-9138b5b55e0b'],44,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:44.316,Pass,
,,,,,,,,,,,,,,,,0.703554,,,,,,,,,,,,,e4141f1d-ab76-4cad-a514-9d6d3f27795d,213,,"[96.6, 3.3]",3775610,4,,,,1.254227,,Left Foot,,,,"[98.5, 9.1]",,Ground Pass,,6.1032777,,,,Leah Galton,31539.0,,,,,,,1,From Throw In,Ella Toone,31534.0,Left Wing,18,Manchester United,1475,['a99ce87c-8a19-4d10-8532-7804b015a11e'],47,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:47.875,Pass,
,,,,,,,,,,,,,,,,1.705517,,,,,,,,,,,,,eb47025d-bea4-44bb-9c26-3a36a47b5e56,217,,"[90.1, 20.6]",3775610,4,,,,2.1002514,,Left Foot,,,,"[82.2, 34.1]",,Ground Pass,,15.641611,,,,Katie Zelem,31540.0,,,,,,,1,From Throw In,Leah Galton,31539.0,Left Center Midfield,18,Manchester United,1475,['6642dacc-2b66-4308-9aa5-6bd346052398'],50,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:50.561,Pass,
,,,,,,,,,,,,,,,,0.876754,,,,,,,,,,,,,972646d6-ed95-4c1c-880d-1eaf9d116a2c,221,,"[82.2, 34.3]",3775610,4,,,,0.2104302,,Right Foot,,,,"[92.5, 36.5]",,Low Pass,,10.532331,,Incomplete,,Jackie Groenen,10654.0,,,,,,,1,From Throw In,Katie Zelem,31540.0,Center Defensive Midfield,18,Manchester United,1475,"['bc03cc8e-d991-497b-b4f1-50cd55bbed2c', 'dc9c5683-21f8-4aba-b6cc-9423d2fe709f']",52,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:52.307,Pass,
,,,,,,,,,,,,,,,,0.715706,,,,,,,,,,,,,2d7c368e-f328-4484-ae90-79beff5f167d,224,,"[84.1, 37.0]",3775610,4,,,,0.15913673,,Right Foot,,,,"[92.2, 38.3]",,Ground Pass,,8.203658,,,,Jackie Groenen,10654.0,,,,,,Recovery,1,From Throw In,Katie Zelem,31540.0,Center Defensive Midfield,18,Manchester United,1475,['4c1811f5-e1a3-42b8-a6a5-786e4dfedae5'],55,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:55.189,Pass,
,,,,,,,,,,,,,,,,2.135397,,,,,,,,,,,,,f36996c8-031f-413c-aa3a-2709706d3811,227,,"[92.5, 38.3]",3775610,4,,,,0.12630811,,Left Foot,,,,"[111.4, 40.7]",,Ground Pass,,19.051771,,Incomplete,,Jessica Sigsworth,31535.0,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Right Center Midfield,18,Manchester United,1475,"['379a3f78-53d8-41c0-8471-bbdd0165284d', '76fc6e0e-ec19-4cd9-ac36-ef3a8c4f4fc8']",56,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:56.763,Pass,
,,,,,,,,,,,,,,,,2.172702,,,,,,,,,,,,,7ab22ff2-723c-47ba-a183-d4fc0a61fb2c,231,,"[16.3, 41.0]",3775610,5,,,,1.5532542,,Keeper Arm,,,,"[16.6, 58.1]",,Ground Pass,,17.10263,,,,Aimee Palmer,36801.0,,,,,,,1,From Throw In,Sophie Baggaley,16376.0,Goalkeeper,18,Manchester United,1475,['6c4ab69a-87ef-4eee-8dcd-7337a008928c'],4,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:04.817,Pass,
,,,,,,,,,,,,,,,,2.890292,,,,,,,,,,,,,191435c9-21eb-4bea-a6d5-b3dac34ceb0f,234,,"[21.8, 61.9]",3775610,5,,,,-0.22832854,,Right Foot,,,,"[74.3, 49.7]",,High Pass,,53.898888,,Incomplete,,Ebony Salmon,31527.0,,,,,,,1,From Throw In,Aimee Palmer,36801.0,Right Center Back,18,Manchester United,1475,"['2beb718f-ee01-48c6-94c4-10b5a9e98d67', '5f73801f-c4ef-4248-92a7-23579855bf81']",9,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:09.222,Pass,
,,,,,,,,,,,,,,,,1.239186,,,,,,,,,,,,,5c4260b4-bd7f-45d5-9dcf-25f31e18f6e5,238,,"[53.7, 39.8]",3775610,5,,,,1.5462915,,Right Foot,,,,"[54.2, 60.2]",,Ground Pass,,20.406126,,,,Ona Batlle Pascual,46639.0,,,,,,,1,From Throw In,Amy Turner,31533.0,Right Center Back,18,Manchester United,1475,['b95063fd-34b7-4c08-b83c-ac4e62dfb5a5'],14,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:14.747,Pass,
,,,,,,,,,,,,,,,,5.497857,,,,,,,,,,,,,79dd9ae3-b50c-4561-af02-5ec01afc2e4d,244,,"[39.8, 7.5]",3775610,5,,,,0.35149226,,Left Foot,,,,"[101.7, 30.2]",,Low Pass,,65.93102,,Incomplete,,Ebony Salmon,31527.0,,,,,,Recovery,1,From Throw In,Jemma Elizabeth Purfield,24239.0,Left Back,18,Manchester United,1475,"['0eb17d48-2c0f-4c88-9b17-34a3e9fad1b6', '185a79ca-5439-45ed-b186-cf0f57e1d450', 'e218df39-3fe8-4362-baa8-298f67c972b9']",22,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:22.358,Pass,True
,,,,,,,,,,,,,,,,2.239587,,,,,,,,,,,,,0eb17d48-2c0f-4c88-9b17-34a3e9fad1b6,246,,"[18.4, 49.9]",3775610,5,,,,-0.78980345,,Right Foot,,,,"[41.0, 27.1]",,Ground Pass,,32.10296,,,,Millie Turner,31536.0,,,,,,Recovery,1,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,18,Manchester United,1475,"['79dd9ae3-b50c-4561-af02-5ec01afc2e4d', '842b8f9f-55ea-46ee-a131-e26d153afc62']",27,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:27.856,Pass,
,,,,,,,,,,,,,,,,1.495508,,,,,,,,,,,,,ad79cad1-b6a0-47fd-b953-2bbb86bc00a4,249,,"[41.4, 27.1]",3775610,5,,,,-0.98279375,,Right Foot,,,,"[56.6, 4.3]",,Ground Pass,,27.40219,,,,Kirsty Smith,10196.0,,,,,,,1,From Throw In,Millie Turner,31536.0,Left Center Back,18,Manchester United,1475,['3708e392-62d3-4b1b-be21-32e7ae557ac3'],31,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:31.369,Pass,
,,,,,,,,,,,,,,,,1.142383,,,,,,,,,,,,,eb503235-a2d4-4d79-b063-4eda59c50907,252,,"[56.6, 4.1]",3775610,5,,,,0.48921022,,Right Foot,,,,"[70.5, 11.5]",,Ground Pass,,15.747064,,,,Leah Galton,31539.0,,,,,,,1,From Throw In,Kirsty Smith,10196.0,Left Back,18,Manchester United,1475,['a54da73f-f74f-4c6d-84ab-00eed80671fa'],33,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:33.749,Pass,
,,,,,,,,,,,,,,,,2.321287,,,,,,,,,,,,,7ca50c27-12e9-4f68-99cd-3dc0b29760b0,256,,"[64.7, 32.3]",3775610,5,,,,1.3775208,,Right Foot,,,,"[71.1, 65.0]",,Ground Pass,,33.320415,,,,Ona Batlle Pascual,46639.0,,,,,,,1,From Throw In,Leah Galton,31539.0,Left Center Midfield,18,Manchester United,1475,['b2fbf5b7-fea7-4c15-910b-fb8c60e98b39'],38,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:38.976,Pass,
,,,,,,,,,,,,,,,,1.061191,,,,,,,,,,,,,c4c9db11-d735-4b51-b7cf-aade4294321f,259,,"[76.7, 64.1]",3775610,5,,,,0.8188785,,Right Foot,,,,"[86.8, 74.9]",,Ground Pass,,14.7868185,,,,Tobin Powell Heath,5013.0,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,18,Manchester United,1475,['5fa56222-94b0-40bb-8368-5d666235d403'],42,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:42.108,Pass,
