50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[48.1, 75.9]",,,,,,,,,,,,,,1.704989,,,,,,,,,,,,,d10c6fc5-1809-408a-907d-bbd49a4e9976,3515,,"[46.9, 76.4]",3775548,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Francesca Kirby,4641.0,Right Wing,177,Chelsea FCW,971,"['73fc6309-56af-4d97-88d7-86e7e1a3537b', 'c0d8bb28-93ee-454f-a81c-e1bef63423e9']",50,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:50.315,Carry,
,,,,,"[73.2, 72.1]",,,,,,,,,,,,,,0.342462,,,,,,,,,,,,,053f2c42-d33d-4fee-992f-6fa8404e5ef3,3518,,"[72.5, 75.2]",3775548,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Bethany England,15550.0,Center Forward,177,Chelsea FCW,971,"['cecddb1b-9ea5-4ec6-bd1b-610f19e0b5e1', 'fb9cc724-eea0-45df-ab88-483b0d702e0b']",53,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:53.610,Carry,
,,,,,"[109.9, 31.9]",,,,,,,,,,,,,,4.229744,,,,,,,,,,,,,e9306903-4c38-4341-9a06-4cb3b1beeeac,3521,,"[82.6, 53.6]",3775548,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Francesca Kirby,4641.0,Right Wing,177,Chelsea FCW,971,"['7541ea07-b15f-4b70-994a-a976dcd3ce43', 'cd8f32ac-8f95-4579-83b1-80089726c97b']",56,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:56.238,Carry,
,,,,,"[52.1, 37.8]",,,,,,,,,,,,,,3.391427,,,,,,,,,,,,,aeeae92d-35cb-41de-ab3b-9de6f50b7592,3529,,"[49.1, 36.8]",3775548,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lia Wälti,10405.0,Center Defensive Midfield,178,Arsenal WFC,968,"['9f900169-55eb-470c-b6a9-9d36e1eb1c9c', 'b8e22f9e-e5f9-49e3-87de-2d1c7abacef6']",17,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:17.529,Carry,
,,,,,"[50.5, 69.3]",,,,,,,,,,,,,,0.046034,,,,,,,,,,,,,cfffd813-317a-4125-85b0-93b2c477ad2b,3532,,"[50.5, 69.7]",3775548,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lisa Evans,10179.0,Right Wing,178,Arsenal WFC,968,"['5fc4a610-361b-494e-a011-fc638c973aff', '6eca97b5-d13c-4d93-a3fc-ef1fdb0710b2']",22,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:22.460,Carry,
,,,,,"[53.2, 57.3]",,,,,,,,,,,,,,1.517629,,,,,,,,,,,,,ed20bc11-871d-4a59-b7dd-7dc7c84bef97,3535,,"[42.9, 53.8]",3775548,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Leah Williamson,18999.0,Right Center Back,178,Arsenal WFC,968,"['2dff915f-3000-4691-a568-e4dbc2717104', 'b11358df-31ea-4d5c-b37f-251a93098d25']",24,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:24.425,Carry,
,,,,,"[60.6, 35.9]",,,,,,,,,,,,,,1.495888,,,,,,,,,,,,,96b2a11c-7a54-4f05-912e-36ba865b68f7,3542,,"[62.0, 33.3]",3775548,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carlotte Wubben-Moy,49697.0,Left Center Back,178,Arsenal WFC,968,"['36afb921-db09-446a-86ff-45af78c4492e', '8c535b49-b540-42e5-9d69-5df1e4aee1d5']",32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:32.562,Carry,
,,,,,"[69.2, 56.1]",,,,,,,,,,,,,,2.788767,,,,,,,,,,,,,035eb394-c0a0-4e77-a163-e90c0e7da841,3545,,"[68.8, 54.9]",3775548,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lia Wälti,10405.0,Center Defensive Midfield,178,Arsenal WFC,968,"['31a7273c-1df3-40c2-a464-c620fbae90fd', '84063338-5489-4301-8824-f3456321b5ed']",35,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:35.296,Carry,
,,,,,"[83.1, 69.9]",,,,,,,,,,,,,,1.386741,,,,,,,,,,,,,25c42d95-0da0-4163-a83a-d650a311d21a,3548,,"[82.4, 69.9]",3775548,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lisa Evans,10179.0,Right Wing,178,Arsenal WFC,968,"['07092c4d-869a-4d3c-9da8-55e2229759ab', 'e0c39b86-e200-4b0c-8519-27e2e35b77a6']",39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:39.228,Carry,
,,,,,"[118.3, 71.4]",,,,,,,,,,,,,,5.585799,,,,,,,,,,,,,fe2819c2-055f-40f5-98e5-294c72cb602d,3551,,"[96.0, 75.3]",3775548,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vivianne Miedema,15623.0,Center Forward,178,Arsenal WFC,968,"['d45e2b99-06ef-41c7-9563-2d3e48bf0787', 'ebe39ab7-a7a1-4a71-be8c-dd778c4511a3', 'f8ae7ed2-800b-4eae-9683-6af007f4f13d']",41,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:41.690,Carry,True
,,,,,"[88.5, 35.6]",,,,,,,,,,,,,,3.012273,,,,,,,,,,,,,6b1b72d1-f1ef-4464-a224-b45394415157,3558,,"[83.6, 42.2]",3775548,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Danielle van de Donk,10658.0,Right Center Midfield,178,Arsenal WFC,968,"['80121640-7d27-47f6-83c3-7a501253c9ec', 'e538ff93-ab69-42cf-a58c-c8b34fcbdbde']",52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:52.669,Carry,
,,,,,"[88.2, 34.0]",,,,,,,,,,,,,,0.606576,,,,,,,,,,,,,790eeca4-8da9-4ecd-8e57-e95642d3f9a6,3561,,"[90.3, 33.3]",3775548,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bethany Mead,15619.0,Left Wing,178,Arsenal WFC,968,"['4dbf4fd6-c218-4859-afc5-81b8433078db', '9c413914-e4a4-4ea9-a3fb-3353bb758536']",57,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:57.402,Carry,
,,,,,"[64.5, 43.0]",,,,,,,,,,,,,,2.908443,,,,,,,,,,,,,d3df66bf-d2fb-429e-a86a-21861486c652,3565,,"[38.7, 43.0]",3775548,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Erin Cuthbert,4660.0,Right Defensive Midfield,178,Arsenal WFC,968,"['70ce8742-d385-43e6-8b68-c415a51b5b37', '7888af84-b08e-4ac9-b5d8-4ae38e8f1abd', 'cea7f001-3001-4720-8bfa-9cd450bd6427']",59,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:59.186,Carry,True
,,,,,"[67.6, 53.8]",,,,,,,,,,,,,,2.500677,,,,,,,,,,,,,edf70049-8927-4db8-95cf-b4c1e3beaad4,3571,,"[56.6, 44.6]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bethany Mead,15619.0,Left Wing,178,Arsenal WFC,968,"['95b3f02d-e262-44b0-b614-63f4054a1876', '99f1f5b3-2862-4458-a44b-ad0500574cca']",4,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:04.721,Carry,
,,,,,"[84.7, 64.5]",,,,,,,,,,,,,,2.531551,,,,,,,,,,,,,949fdfa6-8f14-4952-84ea-ee8e10e3b245,3574,,"[84.7, 64.6]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordan Nobbs,10192.0,Right Back,178,Arsenal WFC,968,"['28215646-e982-49fb-b8f7-3c76486128d8', '2886a681-085a-4cb7-ac50-ea305b0c90e7']",9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:09.240,Carry,
,,,,,"[84.7, 72.7]",,,,,,,,,,,,,,1.707624,,,,,,,,,,,,,2f78585b-b920-4782-86a8-5cd7164a65cb,3577,,"[84.7, 72.7]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bethany Mead,15619.0,Left Wing,178,Arsenal WFC,968,"['3a19bd34-80ba-478f-933d-70536a38b3f1', '766fb7da-1163-40c2-bf78-7175f5d1b149']",12,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:12.781,Carry,
,,,,,"[83.1, 63.6]",,,,,,,,,,,,,,2.139121,,,,,,,,,,,,,54fe83c4-1f5b-474d-8810-66a0865478c5,3580,,"[76.7, 64.6]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lisa Evans,10179.0,Right Wing,178,Arsenal WFC,968,"['d715939a-1e63-49a4-80b9-e58e47d0449d', 'fc7e287d-22ee-4b25-a537-609ded8f3baf']",15,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:15.814,Carry,
,,,,,"[93.9, 73.9]",,,,,,,,,,,,,,1.517821,,,,,,,,,,,,,aab88247-6ed0-47fc-9a07-35b49a558528,3583,,"[94.3, 74.7]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bethany Mead,15619.0,Left Wing,178,Arsenal WFC,968,"['4175cce3-d0df-4567-b004-2cbb99ad9a2d', 'f597e8cb-08d0-4184-a94b-451b2f8e95f1']",19,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:19.215,Carry,
,,,,,"[21.1, 11.6]",,,,,,,,,,,,,,1.711516,,,,,,,,,,,,,3f47fb1a-dfd0-4a29-ad87-55940264cf21,3587,,"[21.7, 15.1]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonna Ann-Charlotte Andersson,10222.0,Left Back,178,Arsenal WFC,968,"['16b0e717-4b05-4012-be69-1d8d832ff6bd', '42704310-a0fd-44df-a684-b6ecb5b28c33']",22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:22.484,Carry,
,,,,,"[50.7, 7.1]",,,,,,,,,,,,,,1.708392,,,,,,,,,,,,,a96c39bf-2b86-45d7-80c1-88fcbd40524b,3590,,"[51.8, 8.7]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,178,Arsenal WFC,968,"['3ac51bb4-9cc3-410a-883a-39296e3a55cb', 'e05d5b9c-f715-4179-adbe-ae29cb60d40e']",25,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:25.570,Carry,
,,,,,"[75.4, 57.3]",,,,,,,,,,,,,,0.997057,,,,,,,,,,,,,8fb0bf42-53ef-4929-998c-3d641fe92f2f,3595,,"[74.2, 55.1]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vivianne Miedema,15623.0,Center Forward,178,Arsenal WFC,968,"['a2fe5599-4fda-4e58-aed1-a939a456a534', 'cf4bd180-88a8-4256-a527-1d5bd3acb268']",29,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:29.775,Carry,
,,,,,"[88.7, 70.4]",,,,,,,,,,,,,,0.35544,,,,,,,,,,,,,97f1a29c-b066-4151-80c9-9452a03f8f2c,3598,,"[88.7, 70.4]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bethany Mead,15619.0,Left Wing,178,Arsenal WFC,968,"['4c5e2f47-2010-44a9-86e5-62435f8e85d1', 'd6d1c764-cf0c-43ab-82bf-4a98709ded1a']",32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:32.099,Carry,
,,,,,"[111.9, 65.2]",,,,,,,,,,,,,,0.34002,,,,,,,,,,,,,15fd670c-3de0-41db-b52c-fb9cbe118eec,3601,,"[112.7, 65.9]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordan Nobbs,10192.0,Right Back,178,Arsenal WFC,968,"['3c3ace92-a171-4702-9b1e-e641cd56b510', '5fa37a11-5c77-468e-bc31-da5942b51fb5']",34,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:34.814,Carry,
,,,,,"[20.6, 19.6]",,,,,,,,,,,,,,0.636976,,,,,,,,,,,,,05eb61af-e7b5-4afa-88ef-498b84ab0f84,3608,,"[20.6, 19.6]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Guro Reiten,10514.0,Left Wing,179,Chelsea FCW,971,"['5c12820b-ffb6-40ed-8237-5c6e59b200f9', 'f20cbc15-b1b5-45b3-941d-43df8bce6db5']",38,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:38.068,Carry,
,,,,,"[34.2, 26.4]",,,,,,,,,,,,,,1.036345,,,,,,,,,,,,,56899243-1f48-40af-a572-25f371f42f95,3612,,"[33.7, 25.2]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany England,15550.0,Center Forward,179,Chelsea FCW,971,"['026e5b07-dbfa-4b3c-9683-aa4d8012d6ab', '3b7cc514-3857-402c-9f9c-030695932677']",39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:39.953,Carry,
,,,,,"[36.1, 51.1]",,,,,,,,,,,,,,3.20767,,,,,,,,,,,,,5f8ec533-4618-4e12-80c0-96167835f487,3616,,"[35.6, 71.6]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,180,Arsenal WFC,968,"['75ff2802-cb32-4712-bc33-67e43094f172', 'e45306d7-f841-4f2b-82ff-8fc41f43cc2e']",43,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:43.561,Carry,
,,,,,"[75.6, 5.4]",,,,,,,,,,,,,,6.255966,,,,,,,,,,,,,39d0beff-8f4a-41af-bd5f-163ed86bc176,3619,,"[55.8, 9.8]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,180,Arsenal WFC,968,"['0c930a20-96b2-4f7c-812d-3569997b2eb9', '374a98fd-cd27-4ea3-8974-b22aa83c4fbc']",51,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:51.143,Carry,
,,,,,"[71.1, 12.2]",,,,,,,,,,,,,,2.20613,,,,,,,,,,,,,295e4ac5-274c-4fb4-8fc7-58ba3a5943ef,3622,,"[71.6, 11.5]",3775548,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,180,Arsenal WFC,968,"['27fbeab9-ecbe-4a2a-aabc-7663f763fc7d', '612337ac-d9b9-4276-93e2-def3e0c1d1e3']",58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:47:58.571,Carry,
,,,,,"[82.8, 15.2]",,,,,,,,,,,,,,4.330052,,,,,,,,,,,,,9c569736-49a8-4ee0-bae2-2dd2559611eb,3627,,"[70.9, 9.9]",3775548,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,180,Arsenal WFC,968,"['3a3670e1-a1bf-4f33-a059-430b60766669', 'ebf6cfde-cf4b-4bbd-bcc2-28b5cfe769ba']",3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:48:03.121,Carry,
,,,,,"[91.5, 13.3]",,,,,,,,,,,,,,0.953809,,,,,,,,,,,,,34ed0bac-83fe-4fc1-8cf1-85318e41f7bf,3631,,"[95.0, 14.0]",3775548,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,180,Arsenal WFC,968,"['a1f6accf-8316-454b-9275-956253531d66', 'b73fe4f1-9a04-40ed-83f9-9587f26c43c1', 'f0c344e0-6ef4-4a0e-9c40-320181e795d8']",8,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:48:08.374,Carry,True
,,,,,"[82.2, 5.4]",,,,,,,,,,,,,,2.686591,,,,,,,,,,,,,24e9b69c-bba3-430e-9e2a-0221d51b79d9,3634,,"[82.2, 4.2]",3775548,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,180,Arsenal WFC,968,"['7529102b-c271-465b-afd3-40a7645176c5', 'cc5c7f24-b4c2-45cc-a15b-20e8493b5f28']",11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:48:11.340,Carry,
,,,,,,,,,,,,,,,,,,,0.590761,,,,,,,,,,,,,600af261-9933-4424-a4dd-364334bc12e9,13,,"[12.6, 59.0]",3775548,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Chelsea FCW,971,"['8d4bad15-24c1-413d-a427-6355e31b50a6', 'f1920f27-2da8-4525-94ff-5def980c5799', 'f432beb2-161f-4372-b0c6-379aaab14640']",9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:09.255,Pressure,
,,,,,,,,,,,,,,,,,,,0.537767,,,,,,,,,,,,,3d7b2db8-a0e3-427c-af67-929b3069adb8,45,,"[94.4, 3.7]",3775548,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,7,Arsenal WFC,968,['afe63f90-a905-48b8-a554-b8eedf0bba86'],53,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:53.388,Pressure,
,,,,,,,,,,,,,,,,,,,1.026072,,,,,,,,,,,,,84abc449-6386-4211-b39a-6d4994dbe060,47,,"[85.0, 6.5]",3775548,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Left Defensive Midfield,7,Arsenal WFC,968,"['8224ec63-cb4c-4f9d-a92a-cf86bd46798b', 'f10cf778-1b22-4cb2-9f76-40db585d3aa7']",54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:54.666,Pressure,
,,,,,,,,,,,,,,,,,,,0.496816,,,,,,,,,,,,,c75e96ed-df3d-49a0-8e45-988b081b7ded,50,,"[84.7, 6.3]",3775548,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,7,Arsenal WFC,968,['f10cf778-1b22-4cb2-9f76-40db585d3aa7'],55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:55.516,Pressure,
,,,,,,,,,,,,True,,,,,,,1.099006,,,,,,,,,,,,,62711a50-1430-45d9-bd33-6a051e583489,56,,"[31.1, 69.8]",3775548,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,8,Chelsea FCW,971,"['2c51c3aa-c27b-4be1-b898-65010d5ed363', 'f586a7f2-8956-47d5-a72d-e24d374c8f77']",58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:58.712,Pressure,
,,,,,,,,,,,,,,,,,,,1.192347,,,,,,,,,,,,,bc195631-32fc-4c46-8f7c-87d19c2ff200,104,,"[102.4, 16.0]",3775548,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samantha May Kerr,4961.0,Center Forward,9,Arsenal WFC,968,"['6e2ec718-7b3a-44ff-85aa-147ac3b816aa', 'e550b86b-7039-4d56-8be5-03fff10385ea']",9,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:09.213,Pressure,
,,,,,,,,,,,,,,,,,,,0.571669,,,,,,,,,,,,,d4c41481-877a-4c60-a225-d52857f0d000,113,,"[56.0, 73.5]",3775548,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,10,Chelsea FCW,971,"['0651ecde-c024-4361-a0bd-37a860656d09', 'e04e6b1e-17aa-4e3b-86d1-4f0e51031dc1']",17,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:17.849,Pressure,
,,,,,,,,,,,,,,,,,,,0.833899,,,,,,,,,,,,,db0b045b-0fbb-4ca5-9746-8236eed9dc6b,115,,"[46.7, 73.8]",3775548,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Wing,10,Chelsea FCW,971,"['086e79df-d6ee-4959-a43e-25516cd275ee', '1d5dab8a-5fba-474d-8621-b072cd7c1473', '7d91a0bd-945c-4148-9749-8d19a4ce13d5']",19,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:19.230,Pressure,
,,,,,,,,,,,,,,,,,,,0.82863,,,,,,,,,,,,,23affd1f-912c-434e-8e32-ceade4f792eb,121,,"[92.5, 2.5]",3775548,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samantha May Kerr,4961.0,Center Forward,10,Chelsea FCW,971,,21,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:21.126,Pressure,
,,,,,,,,,,,,True,,,,,,,0.872098,,,,,,,,,,,,,b11ccba8-b921-49e8-8bcc-41fd164e1010,125,,"[82.4, 23.7]",3775548,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,10,Chelsea FCW,971,['f2d74358-e996-43d7-b8a0-974a3da48d31'],23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:23.503,Pressure,
,,,,,,,,,,,,True,,,,,,,0.441839,,,,,,,,,,,,,d612e3eb-b9af-495e-8f24-90099d7cb068,128,,"[82.2, 15.0]",3775548,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,10,Chelsea FCW,971,,25,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:25.607,Pressure,
,,,,,,,,,,,,,,,,,,,0.542063,,,,,,,,,,,,,b4009afb-7ec2-4a2c-89fd-a83dfc6784e9,130,,"[36.6, 75.6]",3775548,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noelle Maritz,10404.0,Right Back,10,Chelsea FCW,971,['0a04b6ac-8265-4998-b6fe-6d41080192ce'],26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:26.975,Pressure,
,,,,,,,,,,,,,,,,,,,0.85778,,,,,,,,,,,,,2cb8a1e5-56e3-4d87-8704-3e452bffd1c3,137,,"[93.9, 20.1]",3775548,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pernille Mosegaard Harder,10108.0,Center Attacking Midfield,10,Chelsea FCW,971,"['51036884-3bb1-4b8f-95e1-8bc19ebb27c7', 'c7b63d5a-af53-46af-b131-8db3e4997af5']",32,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:32.680,Pressure,
,,,,,,,,,,,,,,,,,,,1.728296,,,,,,,,,,,,,998fbb4f-3981-4ea7-9a10-0039dd981a5a,156,,"[22.2, 63.0]",3775548,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,11,Chelsea FCW,971,"['3ab3f1a7-d395-48ef-87f3-63cbf395d234', '99d5f342-a413-4381-9022-a79f49169c8e', 'be6c4f8b-5bd5-4dd6-9615-593535412475', 'd6e55b81-cc21-4c61-8cac-a1bf45c453af', 'e9b3e13a-77d2-4c1a-8724-e2128cea6698']",1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:01.498,Pressure,
,,,,,,,,,,,,,,,,,,,0.701278,,,,,,,,,,,,,566d2b51-f5b1-42ff-bda7-28a43756528d,169,,"[5.3, 68.9]",3775548,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lisa Evans,10179.0,Right Wing,11,Chelsea FCW,971,"['4341639e-ca8d-4aad-b9a1-1c382edf7cb1', 'c985884e-4e4d-4e21-bded-30a0f9dd48f2', 'd98139f4-649f-4262-8432-7b4fa6a4753f']",8,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:08.950,Pressure,
,,,,,,,,,,,,,,,,,,,0.574104,,,,,,,,,,,,,06e66152-7a2d-4e63-8249-bdb5416943fc,175,,"[6.9, 52.7]",3775548,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danielle van de Donk,10658.0,Right Center Midfield,12,Chelsea FCW,971,"['367c8ce5-59ac-481a-97df-72df67771c5a', '5b379a58-da5e-40b2-9d81-3c3cc26c845e', 'd3205a1b-3076-4acb-9fdb-77fd1085e285']",36,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:36.644,Pressure,
,,,,,,,,,,,,,,,,,,,1.578542,,,,,,,,,,,,,cb416726-9282-4425-af51-dd2e5336ce2b,179,,"[114.3, 18.3]",3775548,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francesca Kirby,4641.0,Right Wing,12,Chelsea FCW,971,"['276f768d-f9af-48f0-84d8-903ace5a9cbb', '2d43a352-f2f1-4aff-9713-b9f2feb1a79c']",39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:39.079,Pressure,
,,,,,,,,,,,,True,,,,,,,1.224689,,,,,,,,,,,,,50280c47-50ee-46ce-b845-bf18cce08b0a,198,,"[65.2, 16.2]",3775548,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,14,Arsenal WFC,968,['dc069405-d782-445b-b176-3583a0eba619'],58,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:58.729,Pressure,
,,,,,,,,,,,,True,,,,,,,0.586047,,,,,,,,,,,,,f6a70747-a28c-4e58-bcb7-5b7c2f1f99e5,200,,"[46.5, 23.7]",3775548,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,14,Arsenal WFC,968,"['3febfbeb-d7bf-4e99-8527-e3acad524450', '868cfb72-cd93-470d-9fda-2cb31550e69d']",0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:00.854,Pressure,
,,,,,,,,,,,,,,,,,,,0.770803,,,,,,,,,,,,,e4ea4f1e-6676-479b-9580-09359ffa666f,212,,"[64.1, 11.7]",3775548,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Wing,14,Arsenal WFC,968,"['6cdc5e4d-020c-4bbb-bfff-5e3803341d02', 'aa97912e-a43f-4186-aa9e-d5c7eb549a2e']",7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:07.579,Pressure,
