ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.727678,,,,,,,,,,,c8f83a9a-b5b2-4042-80d8-cd5bd09d4ff9,130,,"[79.2, 18.9]",3775559,2,,,,-0.6000502,,Right Foot,,,,"[100.1, 4.6]",,Ground Pass,,25.323902,,,,Katie McCabe,15620.0,,,,,,,1,Regular Play,Kim Little,15616.0,Right Center Midfield,9,Arsenal WFC,968,['96bdd599-bd82-4078-b722-712074981f7c'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:43.400,Pass,
,,,,,,,,,,,,,,,,2.456179,,,,,,,,,,,b1619679-3bc0-4999-9c85-00bc1359cc77,133,,"[99.0, 4.6]",3775559,2,,,,0.7928422,,Left Foot,,,,"[119.0, 24.9]",,Ground Pass,,28.497192,,,,Jordan Nobbs,10192.0,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,9,Arsenal WFC,968,['1197d256-44d6-4315-bcd1-09d6d1967313'],45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:45.160,Pass,
,,,,,,,,,,,,,,,,0.867339,,,,,,,,,,,0d89c3d2-f8d8-4a92-9eb2-f180cbffb549,136,,"[119.0, 24.9]",3775559,2,,,,2.003737,,Left Foot,True,True,,"[113.5, 36.8]",,Ground Pass,,13.109538,,Incomplete,,Caitlin Jade Foord,11338.0,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Left Wing,9,Arsenal WFC,968,"['8755655b-b36e-4a9a-997f-4d391e313e05', 'e9c66628-af16-4265-bfd1-41096c8f571a']",48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:48.164,Pass,
,,,,,,,,,,,,,,,,2.933826,,,,,,,,,,,6ff364a8-6b07-4b93-b03c-f7685066513c,139,,"[97.0, 0.1]",3775559,3,,,,1.0889435,,,,,,"[111.8, 28.4]",,High Pass,,31.936342,,,,Caitlin Jade Foord,11338.0,,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Back,10,Arsenal WFC,968,['0d732918-8202-4a8d-89ad-2e928155b341'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:04.242,Pass,
,,,,,,,,,,,,,,,,1.599996,,,,,,,,,,,360137be-04be-4781-8cc4-93d9db1ddec0,143,,"[115.5, 27.5]",3775559,3,,,,-1.735945,,Right Foot,,,,"[112.6, 10.1]",,Ground Pass,,17.64001,,,,Katie McCabe,15620.0,,,,,,,1,From Throw In,Caitlin Jade Foord,11338.0,Center Forward,10,Arsenal WFC,968,['93d0a9d6-9fd0-4dd7-9c35-7f5309a5c6b1'],9,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:09.626,Pass,
,,,,,,,,,,,,,,,,1.031102,,,,,,,,,,,af8b4f59-0a13-4cff-9f47-0eabb5bded2a,146,,"[117.0, 18.9]",3775559,3,,,,1.7513481,,Left Foot,True,True,,"[112.4, 44.1]",,Ground Pass,,25.616402,,,,Bethany Mead,15619.0,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,10,Arsenal WFC,968,['3bdfb55b-6649-4c75-858e-e208b756fd5e'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:12.224,Pass,
,,,,,,,,,,,,,,,,0.94471,,,,,,,,,,,1cabe8fc-f9b8-4800-aa09-857167cdef68,157,,"[100.7, 27.5]",3775559,3,,,,1.8925469,fd5a7f3a-2428-425b-bfd1-b35ab0c5c41e,Right Foot,,,,"[97.6, 36.8]",,Ground Pass,,9.803061,,,,Jill Roord,10650.0,True,,,,,Recovery,1,From Throw In,Jordan Nobbs,10192.0,Left Wing,10,Arsenal WFC,968,['39e4360d-7107-45bd-8796-327927ab21c0'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:17.594,Pass,
,,,,,,,,,,,,,,,,1.614489,,,,,,,,,,,e5c62b34-4e76-48fd-83ca-457fe70a527c,163,,"[105.1, 80.0]",3775559,3,,,,-1.340892,,,,,,"[109.5, 61.2]",,Low Pass,,19.30803,,,,Caitlin Jade Foord,11338.0,,,,,,Throw-in,1,From Throw In,Lisa Evans,10179.0,Right Back,11,Arsenal WFC,968,['506e704a-a6d2-47a4-b717-3e6ca2cf1d20'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:40.770,Pass,
,,,,,,,,,,,,,,,,0.836628,,,,,,,,,,,bd41b57b-1e64-4aac-a66a-43115dfb8bf1,167,,"[110.0, 62.4]",3775559,3,,,,-2.3561945,,Left Foot,,,,"[103.0, 55.4]",,Ground Pass,,9.899495,,,,Kim Little,15616.0,,,,,,,1,From Throw In,Caitlin Jade Foord,11338.0,Center Forward,11,Arsenal WFC,968,"['595a610b-3d68-466d-b76d-598c9adfdd79', 'a66c0b4c-308a-4736-81c3-c6a8e101eea8']",43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:43.213,Pass,True
,,,,,,,,,,,,,,,,1.499959,,,,,,,,,,,240ad365-fbfb-4b47-b6bc-ae609de3c53c,170,,"[103.0, 55.4]",3775559,3,,,,2.2078667,,Right Foot,,,,"[99.3, 60.4]",,Ground Pass,,6.2201285,,Incomplete,,Jill Roord,10650.0,,,,,,,1,From Throw In,Kim Little,15616.0,Right Center Midfield,11,Arsenal WFC,968,"['16bac002-8914-4432-86f5-66805f465011', 'b5611530-05ac-46f7-8d83-e4b58a6670c2']",44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:44.162,Pass,
,,,,,,,,,,,,,,,,0.654002,,,,,,,,,,,0e4efc52-edeb-499a-b6cf-7ddd2139581c,177,,"[117.0, 63.6]",3775559,3,,,,-1.620529,1e6df864-64c1-4d18-9c09-6c8289e1d437,Right Foot,True,,,"[115.9, 41.5]",True,Ground Pass,,22.12736,,,,Jordan Nobbs,10192.0,,,,,,,1,From Throw In,Bethany Mead,15619.0,Right Wing,11,Arsenal WFC,968,['66317b52-1c1e-4e03-a4ae-ee91d9ce58c3'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:50.616,Pass,
,,,,,,,,,,,,,,,,2.402117,,,,,,,,,,,ea65fe00-89ce-4648-9f8e-5a6819d2f0e8,181,,"[60.0, 40.0]",3775559,4,,,,-2.9357586,,Right Foot,,,,"[32.7, 34.3]",,Ground Pass,,27.888708,,,,Megan Finnigan,18254.0,,,,,,Kick Off,1,From Kick Off,Nicoline Sørensen,10274.0,Center Forward,12,Everton LFC,967,['92a83ad4-ed78-49d3-b551-97103259de37'],33,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:33.424,Pass,
,,,,,,,,,,,,,,,,3.867804,,,,,,,,,,,b111acee-1fd2-4599-aa57-4e900d94ddc1,184,,"[38.0, 33.7]",3775559,4,,,,-0.60107374,,Right Foot,,,,"[87.0, 0.1]",,High Pass,,59.413467,,Out,,Lucy Hope,16386.0,,,,,,,1,From Kick Off,Megan Finnigan,18254.0,Right Center Back,12,Everton LFC,967,['e9a37fa3-35b9-41c2-9db4-01595d77d8e4'],37,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:37.251,Pass,
,,,,,,,,,,,,,,,,1.385175,,,,,,,,,,,29ec1f6f-4b69-4f48-9377-2a7f7cfca374,186,,"[34.5, 80.0]",3775559,4,True,,,-2.7822423,,,,,,"[15.6, 72.9]",,Low Pass,,20.189602,,,,Leah Williamson,18999.0,,,,,,Throw-in,1,From Throw In,Lisa Evans,10179.0,Right Back,13,Arsenal WFC,968,['b4c7fd66-438d-4ed9-b422-9b8c246e93f1'],48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:48.545,Pass,
,,,,,,,,,,,,,,,,2.239998,,,,,,,,,,,c05867a8-7855-4a73-9b64-37f1865eedb8,188,,"[17.4, 57.5]",3775559,4,,,,-1.5607966,,Right Foot,,,,"[17.7, 27.5]",,Ground Pass,,30.0015,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,13,Arsenal WFC,968,['35586cbf-3b78-4109-bf53-3137ef091dbb'],52,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:52.821,Pass,
,,,,,,,,,,,,,,,,1.719998,,,,,,,,,,,cdb1788f-f6e4-4fb8-8820-ea0d23d63946,191,,"[17.9, 28.7]",3775559,4,,,,1.4176197,,Right Foot,,,,"[22.3, 57.2]",,Ground Pass,,28.837648,,,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,13,Arsenal WFC,968,['395e0f29-a28e-4cc8-b820-a0ae1911df19'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:56.299,Pass,
,,,,,,,,,,,,,,,,1.299603,,,,,,,,,,,088193f5-5aec-4963-b94b-011f1729f982,194,,"[24.0, 59.3]",3775559,4,,,,0.81198764,,Right Foot,,,,"[42.3, 78.6]",,Ground Pass,,26.596617,,,,Lisa Evans,10179.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,13,Arsenal WFC,968,['7b2a9c75-54b0-4b65-9c17-db554ef6ea50'],59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:59.019,Pass,
,,,,,,,,,,,,,,,,2.399998,,,,,,,,,,,559e5b06-f4c9-484e-a7cb-dc1202ba5410,197,,"[41.2, 77.5]",3775559,5,,,,-2.5685143,,Right Foot,,,,"[20.9, 64.4]",,Ground Pass,,24.159883,,,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Lisa Evans,10179.0,Right Back,13,Arsenal WFC,968,['f7edbf69-c0a5-4e8a-a518-7c94ae4cabc4'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:01.598,Pass,
,,,,,,,,,,,,,,,,1.146089,,,,,,,,,,,056c2fc7-67ce-4173-84c6-c7708085c1fd,200,,"[28.4, 56.3]",3775559,5,,,,-0.38576552,,Right Foot,,,,"[51.3, 47.0]",,Ground Pass,,24.71639,,,,Caitlin Jade Foord,11338.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,13,Arsenal WFC,968,['8a1077d6-6aa3-40a0-85d1-1672d33d8529'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:07.425,Pass,
,,,,,,,,,,,,,,,,1.538877,,,,,,,,,,,426b19eb-d8df-46c2-a6fd-0bb9b6ba3cbf,211,,"[44.1, 67.9]",3775559,5,True,,,-1.8064902,,Right Foot,,,,"[31.9, 17.1]",,Ground Pass,,52.244427,,,,Jennifer Patricia Beattie,17524.0,,,True,,,Free Kick,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,14,Arsenal WFC,968,['c830c1b8-c12a-402d-9485-ef28477c5c5a'],29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:29.475,Pass,
,,,,,,,,,,,,,,,,1.280988,,,,,,,,,,,e17b8f58-4efb-40a5-8888-ce55136abc81,214,,"[47.0, 18.5]",3775559,5,,,,-0.93409014,,Right Foot,,,,"[57.5, 4.3]",,Ground Pass,,17.660408,,,,Katie McCabe,15620.0,,,,,,,1,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,14,Arsenal WFC,968,['029c7a82-b050-435b-b73e-9c8533d8fa6b'],33,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:33.905,Pass,
,,,,,,,,,,,,,,,,0.657224,,,,,,,,,,,5e9197b6-caed-4006-ac0a-acbbc46b64ef,218,,"[63.0, 18.5]",3775559,5,,,,1.9802336,,Left Foot,,,,"[60.7, 23.8]",,Ground Pass,,5.7775426,,,,Jill Roord,10650.0,,,,,,,1,From Free Kick,Katie McCabe,15620.0,Left Back,14,Arsenal WFC,968,['884a1326-9202-4a04-a697-3adb1dc932e7'],37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:37.534,Pass,
,,,,,,,,,,,,,,,,1.92125,,,,,,,,,,,b203921b-be2b-4a9e-9413-2c2cd01a0fec,221,,"[57.2, 23.8]",3775559,5,,,,2.864061,,Right Foot,,,,"[40.0, 28.7]",,Ground Pass,,17.88435,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,From Free Kick,Jill Roord,10650.0,Left Center Midfield,14,Arsenal WFC,968,['ca2922b2-abb4-48fd-b8c4-191cd1e7f3a7'],39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:39.259,Pass,
,,,,,,,,,,,,,,,,2.04,,,,,,,,,,,3bd97823-f36a-433e-8ab1-83821a9ff4da,224,,"[40.0, 30.8]",3775559,5,,,,1.4353833,,Right Foot,,,,"[45.3, 69.7]",,Ground Pass,,39.259396,,,,Leah Williamson,18999.0,,,,,,,1,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,14,Arsenal WFC,968,['15f8d83e-d801-456a-b41b-5898e0d36118'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:41.340,Pass,
,,,,,,,,,,,,,,,,0.674657,,,,,,,,,,,00722ab1-5f56-4e3e-b988-fc7f9b684cd3,227,,"[53.1, 79.0]",3775559,5,,,,-0.34691685,,Right Foot,,,,"[66.1, 74.3]",,Ground Pass,,13.82353,,Incomplete,,Bethany Mead,15619.0,,,,,,,1,From Free Kick,Leah Williamson,18999.0,Right Center Back,14,Arsenal WFC,968,"['13154ac5-2145-41fb-a3d5-2b7754fee8a8', '9516a9b6-bb96-4a2a-a343-97d1428ce71f']",47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:47.789,Pass,
,,,,,,,,,,,,,,,,2.128306,,,,,,,,,,,3ab6295a-1082-4df5-be41-f497d763a161,230,,"[69.4, 80.0]",3775559,5,,,,-2.92127,,,,,,"[50.2, 75.7]",,Low Pass,,19.67562,,,,Leah Williamson,18999.0,,,,,,Throw-in,1,From Throw In,Lisa Evans,10179.0,Right Back,15,Arsenal WFC,968,['dc17e3ef-db62-4cd0-af2d-2a5e1260444c'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:58.230,Pass,
,,,,,,,,,,,,,,,,1.839999,,,,,,,,,,,9d219a15-d982-4722-bebc-5a57543ecd09,233,,"[49.9, 70.8]",3775559,6,,,,-1.808718,,Right Foot,,,,"[41.8, 37.4]",,Ground Pass,,34.368153,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,15,Arsenal WFC,968,['de0cc31c-b98e-495f-9222-3e43f3c1a29f'],2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:02.292,Pass,
,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,881df8f7-9a54-400f-aac9-e06bddd8858b,236,,"[45.8, 27.9]",3775559,6,,,,-1.1653867,,Right Foot,,,,"[55.8, 4.6]",,Ground Pass,,25.355276,,,,Katie McCabe,15620.0,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,15,Arsenal WFC,968,['18fdbd8f-faab-47c4-98a3-f8a08c513767'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:06.943,Pass,
,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,94b2ae0b-bceb-4699-894d-bb623c5a04fb,240,,"[53.1, 14.4]",3775559,6,,,,2.7512262,,Left Foot,,,,"[32.2, 23.0]",,Ground Pass,,22.600222,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,15,Arsenal WFC,968,['95bbd8d2-458b-4ea9-9943-2e79c27e3043'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:10.791,Pass,
,,,,,,,,,,,,,,,,1.562731,,,,,,,,,,,46720b43-776b-4db1-a709-238bbce0d741,243,,"[34.7, 15.0]",3775559,6,,,,1.9752053,,Right Foot,,,,"[24.0, 40.0]",,Ground Pass,,27.193565,,,,Lydia Grace Yilkari Williams,5066.0,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,15,Arsenal WFC,968,['03ee6b47-bbb5-4c3b-b47b-b3b05c3f24d1'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:13.596,Pass,
,,,,,,,,,,,,,,,,1.224799,,,,,,,,,,,9e498570-977f-4de2-ba69-4a4914cb4be8,246,,"[15.4, 59.5]",3775559,6,,,,0.88312507,,Right Foot,,,,"[22.3, 67.9]",,Ground Pass,,10.870603,,,,Leah Williamson,18999.0,,,,,,,1,From Throw In,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,15,Arsenal WFC,968,['c793b026-29ea-4f47-96c4-f26a7ccf04a1'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:18.807,Pass,
,,,,,,,,,,,,,,,,1.474098,,,,,,,,,,,82ee0bcf-29c1-4ce5-9110-e7665cc238ef,249,,"[19.1, 68.3]",3775559,6,,,,-2.182012,,Right Foot,,,,"[9.5, 54.6]",,Ground Pass,,16.728718,,,,Lydia Grace Yilkari Williams,5066.0,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,15,Arsenal WFC,968,['ec51afa0-c888-41a7-954c-d7702cd18f17'],21,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:21.989,Pass,
,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,37ea1157-fe79-41d7-a568-749c0ab2c313,252,,"[9.5, 52.3]",3775559,6,,,,-0.98279375,,Right Foot,,,,"[16.5, 41.8]",,Ground Pass,,12.61943,,,,Jennifer Patricia Beattie,17524.0,,,,,,,1,From Throw In,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,15,Arsenal WFC,968,['dbdc98d1-de0f-4d8d-b156-96c95f904645'],24,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:24.370,Pass,
,,,,,,,,,,,,,,,,0.979198,,,,,,,,,,,5b8f674d-4a09-47c7-a6e9-5bf3155d2b63,255,,"[16.2, 41.8]",3775559,6,,,,0.8376582,,Right Foot,,,,"[31.6, 58.9]",,Ground Pass,,23.012388,,,,Malin Gut,45156.0,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,15,Arsenal WFC,968,['19eb1b1d-3715-4060-894e-5377b6370c8e'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:26.090,Pass,
,,,,,,,,,,,,,,,,6.26405,,,,,,,,,,,79131b10-029d-4284-9d5b-f3ef91761c1c,258,,"[46.2, 61.6]",3775559,6,,,,0.15987052,,Right Foot,,,,"[120.0, 73.5]",,High Pass,,74.75326,,Out,,Bethany Mead,15619.0,,,,,,,1,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,15,Arsenal WFC,968,['b10c4c13-e163-4a08-9152-ad539a7669af'],30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:30.561,Pass,
,,,,,,,,,,,,,,,,1.895712,,,,,,,,,,,a873f8df-4215-49d4-9da7-b7f372dc21a9,260,,"[6.0, 36.0]",3775559,6,,,,1.4998257,,Left Foot,,,,"[7.5, 57.1]",,Ground Pass,,21.15325,,,,Megan Finnigan,18254.0,,,,,,Goal Kick,1,From Goal Kick,Alexandra MacIver,34360.0,Goalkeeper,16,Everton LFC,967,['e76993af-7991-4fcf-8f2e-f14fc8612836'],50,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:50.252,Pass,
,,,,,,,,,,,,,,,,1.793682,,,,,,,,,,,d28c231d-e40a-4c65-9167-a818d806a33e,263,,"[10.4, 58.3]",3775559,6,,,,0.8400062,,Right Foot,,,,"[25.1, 74.7]",,Ground Pass,,22.023851,,,,Ingrid Moe Wold,10382.0,,,,,,,1,From Goal Kick,Megan Finnigan,18254.0,Right Center Back,16,Everton LFC,967,['394ca30b-6fe6-4990-a5d8-e3133749c4a8'],53,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:53.498,Pass,
,,,,,,,,,,,,,,,,1.258017,,,,,,,,,,,ad0e3228-2449-45de-93db-deec0f6ac3c2,265,,"[25.1, 74.7]",3775559,6,,,,-2.705377,,Right Foot,,,,"[11.8, 68.5]",,Ground Pass,,14.674127,,,,Megan Finnigan,18254.0,,,,,,,1,From Goal Kick,Ingrid Moe Wold,10382.0,Right Back,16,Everton LFC,967,['90731df8-b8d2-4c13-a4f9-ecbd92ec0f5a'],55,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:55.292,Pass,
,,,,,,,,,,,,,,,,1.053508,,,,,,,,,,,f823843e-f016-42ad-a4f3-5f1962c221a9,268,,"[11.8, 68.5]",3775559,6,,,,-1.0063981,,Right Foot,,,,"[20.6, 54.6]",,Ground Pass,,16.451445,,,,Isobel Mary Christiansen,4645.0,,,,,,,1,From Goal Kick,Megan Finnigan,18254.0,Right Center Back,16,Everton LFC,967,['0d05addd-ed24-4efc-a7f2-f88f652282a1'],57,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:57.504,Pass,
,,,,,,,,,,,,,,,,1.235093,,,,,,,,,,,fa2987a5-93c1-42a0-9274-f6e3682e64d8,270,,"[20.6, 54.6]",3775559,6,,,,1.548676,,Right Foot,,,,"[21.1, 77.2]",,Ground Pass,,22.60553,,,,Ingrid Moe Wold,10382.0,,,,,,,1,From Goal Kick,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,16,Everton LFC,967,['7393d384-7d3d-412e-9b94-ea1f0df775bf'],58,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:58.557,Pass,
,,,,,,,,,,,,,,,,1.100713,,,,,,,,,,,bbf31209-aa74-44c5-a765-d66ee9109167,273,,"[22.3, 77.8]",3775559,7,,,,-0.061776962,,Right Foot,,,,"[41.7, 76.6]",,Ground Pass,,19.437078,,Incomplete,,Grace Clinton,46740.0,,,,,,,1,From Goal Kick,Ingrid Moe Wold,10382.0,Right Back,16,Everton LFC,967,"['138a865b-0fc9-4084-b392-dbded56ed06b', 'f2ec8383-a157-4488-b5b6-194489990d1f']",0,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:00.772,Pass,
,,,,,,,,,,,,,,,,1.054337,,,,,,,,,,,8c904098-4c7e-4e3a-bf46-2d5165a8fe2f,276,,"[47.9, 80.0]",3775559,7,,,,-1.0899091,,,,,,"[56.3, 63.9]",,High Pass,,18.15957,,,,Grace Clinton,46740.0,,,,,,Throw-in,1,From Throw In,Ingrid Moe Wold,10382.0,Right Back,17,Everton LFC,967,['28665bb6-2efc-49ad-b140-b11f1de12aca'],21,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:21.223,Pass,
,,,,,,,,,,,,,,,,1.413107,,,,,,,,,,,31677536-0153-4899-83b8-69d932499d76,279,,"[56.3, 63.9]",3775559,7,,,True,2.1511185,,,,,,"[46.4, 79.0]",,High Pass,,18.056025,,Out,,Ingrid Moe Wold,10382.0,,,,,,,1,From Throw In,Grace Clinton,46740.0,Right Wing,17,Everton LFC,967,"['a10c2199-efa8-4763-a48b-24fd919f5c5f', 'e5c30e5d-e88c-4246-b620-cffd72c84182']",22,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:22.317,Pass,True
,,,,,,,,,,,,,,,,1.632873,,,,,,,,,,,e2912bfa-4925-4784-9f45-c4decac5112a,281,,"[75.1, 0.1]",3775559,7,,,,0.80197126,,,,,,"[92.9, 18.5]",,High Pass,,25.60078,,,,Caitlin Jade Foord,11338.0,,,,,,Throw-in,1,From Throw In,Katie McCabe,15620.0,Left Back,18,Arsenal WFC,968,['d67ed831-2e8b-46d5-bc11-18551a0162c6'],32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:32.671,Pass,
,,,,,,,,,,,,,,,,0.623183,,,,,,,,,,,f65eb1eb-6e42-4be8-92bd-44300edb43a9,284,,"[92.9, 18.5]",3775559,7,,,,-2.4173427,,Left Foot,,,,"[90.3, 16.2]",,High Pass,,3.471311,,Incomplete,,Jordan Nobbs,10192.0,,,,,,,1,From Throw In,Caitlin Jade Foord,11338.0,Center Forward,18,Arsenal WFC,968,"['8682aed1-b514-44ea-95b5-a6fe0646a82d', '9ee4f0e3-60f3-4472-b61e-ce959c22ce99']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:34.404,Pass,
,,,,,,,,,,,,,,,,1.278224,,,,,,,,,,,9ee4f0e3-60f3-4472-b61e-ce959c22ce99,286,,"[29.8, 63.9]",3775559,7,,,,-1.3898698,,Head,,,,"[31.3, 55.7]",,High Pass,,8.336066,,,,Isobel Mary Christiansen,4645.0,,,,,,Recovery,1,Regular Play,Ingrid Moe Wold,10382.0,Right Back,19,Everton LFC,967,"['d7d79e94-5bf0-4136-87af-fb8f2e5fe807', 'f65eb1eb-6e42-4be8-92bd-44300edb43a9']",35,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:35.027,Pass,
,,,,,,,,,,,,,,,,1.92564,,,,,,,,,,,ded7a88f-c038-4238-b16a-322002c54444,288,,"[31.3, 55.7]",3775559,7,,,,0.76147926,,Right Foot,,,,"[42.0, 65.9]",,High Pass,,14.782761,,,,Grace Clinton,46740.0,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,19,Everton LFC,967,['a48e25c8-4e24-43a1-88a8-2a0285c1e8d0'],36,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:36.305,Pass,
,,,,,,,,,,,,,,,,0.754944,,,,,,,,,,,4b5e7c86-62d2-4e6b-8718-e1b62d7e80e9,297,,"[74.6, 8.4]",3775559,7,,,,1.6462829,,Right Foot,,,,"[73.7, 20.3]",,Ground Pass,,11.933985,,,,Jill Roord,10650.0,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Left Wing,20,Arsenal WFC,968,"['30a4a304-420e-40d7-8fbb-4bd3d8c21446', '634eb3e5-0c3a-4fa7-b67a-49c559c0785e']",42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:42.823,Pass,True
,,,,,,,,,,,,,,,,1.852805,,,,,,,,,,,ff7ee3e7-6657-4ff6-922e-32afeacd0a02,300,,"[67.1, 21.8]",3775559,7,,,,2.0059254,,Right Foot,,,,"[55.2, 47.4]",,Ground Pass,,28.230658,,,,Leah Williamson,18999.0,,,,,,,1,Regular Play,Jill Roord,10650.0,Left Center Midfield,20,Arsenal WFC,968,['d23f2b09-1e28-4dd7-8e6e-62febc9e072f'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:46.089,Pass,
