50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,68844641-34e9-4f13-beff-3fea22c1b3d7,3395,,,"[0.1, 21.3]",3775569,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,175,Arsenal WFC,968,['bb9121d9-b6f4-4ac5-a708-0e8ed7581e8d'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:40:16.200,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,78408fd4-decb-40ea-95cd-a5160ba16159,3439,,,"[37.1, 4.6]",3775569,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Katie McCabe,15620.0,Left Center Midfield,178,Arsenal WFC,968,['f5f653ee-387c-4ee3-81fd-cced686b8327'],58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:41:58.819,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5c815927-99b5-44ff-9864-11f3c86707c4,3444,,,"[41.1, 2.9]",3775569,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Katie McCabe,15620.0,Left Center Midfield,178,Arsenal WFC,968,['397e0d8e-7880-4784-a2f1-d983f4e3bf7f'],3,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:42:03.421,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,57132f81-2a37-4b7d-9a19-86504e11c008,3453,,,"[5.0, 8.1]",3775569,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Charlie Wellings,15563.0,Center Forward,179,Arsenal WFC,968,,59,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:59.137,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6e831e9d-96db-437c-942f-e9a75a1b19d0,3477,,,"[69.6, 8.9]",3775569,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Center Forward,180,Bristol City WFC,973,['a3e43bf4-ff80-4989-ad7e-d76eb5c2746d'],18,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:43:18.831,Ball Recovery,True
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,fcd0cecd-a93a-4b64-a412-fed298dc6309,3492,,,"[50.5, 27.1]",3775569,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kiera Skeels,36799.0,Center Defensive Midfield,181,Bristol City WFC,973,"['8b437188-7a77-4a03-97bd-4e2011e3b6cc', 'd57741e0-a3c5-415a-ab42-d0d162bd54c0']",46,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:43:46.573,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,18a4e2d4-f862-40bf-924b-0a4a08dcb65d,3511,,,"[109.6, 30.1]",3775569,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Center Midfield,183,Arsenal WFC,968,,42,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:42.222,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7f045f3c-0d5c-45c2-a145-e693f857e17c,3572,,,"[108.9, 49.6]",3775569,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jordan Nobbs,10192.0,Right Wing,185,Arsenal WFC,968,,9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:09.280,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4bf446e5-557a-4576-b434-e634caaaca46,3582,,,"[12.4, 34.8]",3775569,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kiera Skeels,36799.0,Center Defensive Midfield,185,Arsenal WFC,968,,15,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:15.085,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aa86599c-2eb2-41fd-bddc-8122af415430,3585,,,"[63.2, 23.5]",3775569,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Carlotte Wubben-Moy,49697.0,Left Center Back,185,Arsenal WFC,968,['8eafdab7-9e56-49ab-9845-49d2d1a89d53'],19,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:19.373,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e63d09e5-89b2-47e9-bb9f-49c1300d6506,3635,,,"[50.1, 8.7]",3775569,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jemma Elizabeth Purfield,24239.0,Left Back,189,Bristol City WFC,973,['37754e59-d52f-44fd-acc2-a43f99656d4a'],41,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:47:41.411,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,af450467-9909-4657-826c-08b8c743716c,3680,,,"[25.7, 41.0]",3775569,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Jade Mastrantonio,46737.0,Right Center Midfield,191,Bristol City WFC,973,,28,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:48:28.990,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,610bb5ac-4ea0-43ab-891f-417d68a73b94,45,,Won,"[55.2, 7.2]",3775569,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,3,Arsenal WFC,968,['bd95b330-76a2-4497-bb5e-4922e972fd50'],42,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:42.164,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5c5354b3-ecfd-4396-8b0d-1a92f4742b03,150,,Won,"[22.7, 45.3]",3775569,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aimee Palmer,36801.0,Center Defensive Midfield,8,Bristol City WFC,973,['96a044a5-ef9e-411b-8f66-5e0debf6c5d6'],45,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:45.963,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,6416c239-43e8-4758-a63b-abad691d84a7,162,,Won,"[78.3, 8.7]",3775569,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,9,Arsenal WFC,968,['22570d8e-8bcc-4687-b42e-45d8b75d8ff1'],55,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:55.111,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,b07cb429-83da-458f-814c-78a779a122a3,259,,Lost Out,"[76.8, 77.2]",3775569,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noelle Maritz,10404.0,Right Back,14,Bristol City WFC,973,['2a8b07e2-153b-475d-a1f0-36a26de562c0'],9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:09.657,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6059f363-621e-4058-a0c9-83329f97a21c,296,,Lost In Play,"[23.2, 33.3]",3775569,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yana Daniëls,10093.0,Left Midfield,16,Arsenal WFC,968,['80373627-411d-4a6c-a93c-3a5eb52d4afe'],56,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:56.239,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,824935da-5eb9-4b22-9784-207997f13e7d,321,,Won,"[6.9, 69.5]",3775569,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Faye Bryson,15578.0,Right Back,18,Bristol City WFC,973,"['02eccaab-5b45-44c7-ae91-14c447086181', '9ea0ddbc-b40c-4b6b-b626-0d040bca4f81']",29,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:29.894,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,142c4bae-d5ed-4af6-bf8a-43efd3626d78,364,,Lost Out,"[53.5, 72.2]",3775569,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Faye Bryson,15578.0,Right Back,21,Arsenal WFC,968,['c1ce1ee9-0402-4b13-be44-8e05509b08df'],24,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:24.011,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,aaa97f4c-ad48-4bb9-b7da-b41ca166cc20,444,,Won,"[32.8, 71.4]",3775569,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Faye Bryson,15578.0,Right Back,25,Bristol City WFC,973,['b544c691-7912-4e19-833d-8477a20e2677'],33,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:33.982,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d2c72a6b-0e26-475d-9c18-770590829b33,514,,Lost In Play,"[104.7, 6.1]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yana Daniëls,10093.0,Left Midfield,30,Arsenal WFC,968,"['b1f0a2e6-6054-4f15-96a5-329c8030564b', 'ca24f786-6c55-4842-8d8f-ac219a69be4b']",32,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:32.041,Interception,True
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,b3c6726b-f730-4726-a33b-da8b7ee60d3e,540,,Lost In Play,"[20.4, 51.7]",3775569,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lia Wälti,10405.0,Left Center Back,30,Arsenal WFC,968,['c2283bc4-8340-4a45-8962-b4795a5b6729'],43,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:43.885,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d819f631-5e96-4539-a6ee-045074bd984f,562,,Success In Play,"[9.3, 39.7]",3775569,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kiera Skeels,36799.0,Right Center Back,30,Arsenal WFC,968,"['1d1b948a-731f-4fca-a4ff-ad2e0f345a53', '1f3751be-7d88-47df-abfe-bc8788b46a46']",3,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:03.494,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,569d39b2-3ba6-4fe5-8ca3-0cb7878e1dff,671,,Lost In Play,"[42.2, 18.3]",3775569,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yana Daniëls,10093.0,Left Midfield,31,Arsenal WFC,968,['ba46772a-59a8-4a80-9dd5-6491afcd4325'],58,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:58.348,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8aa08e79-9d2e-4eb4-88a3-7516efcab462,672,,Won,"[65.3, 54.5]",3775569,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kim Little,15616.0,Center Defensive Midfield,31,Arsenal WFC,968,,0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:00.184,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7edf3539-4378-4169-bc21-946efcb4144b,736,,Lost Out,"[51.4, 17.3]",3775569,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Leonie Maier,10380.0,Left Back,34,Bristol City WFC,973,['b1939115-df87-4a69-98e8-e47ccd016bce'],5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:05.885,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,4bf0f639-2dee-4b22-ad39-3f8a7541d7db,826,,Won,"[64.7, 11.7]",3775569,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aimee Palmer,36801.0,Center Defensive Midfield,41,Bristol City WFC,973,['10d43378-2d16-44dc-a015-facae03884e8'],20,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:20.627,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dd48ea6f-7416-47fc-a35f-546fb3baa4a2,834,,Success In Play,"[68.3, 35.2]",3775569,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gemma Evans,16381.0,Left Center Back,42,Arsenal WFC,968,['c1ac0ede-b6f0-4866-8435-f23355d58c5a'],53,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:53.375,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d7ade88b-f09b-4e89-b0e1-a94c15d54a8a,934,,Lost In Play,"[63.4, 65.8]",3775569,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Nobbs,10192.0,Right Wing,45,Bristol City WFC,973,,1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:01.626,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ce6d4c3b-5fe9-4fd1-80c0-d5f8a014b531,949,,Lost In Play,"[19.9, 60.5]",3775569,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlotte Wubben-Moy,49697.0,Right Center Back,45,Bristol City WFC,973,['d19c7025-2dd7-4375-a9a7-d5256b3a5cca'],10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:10.736,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0be8dd7a-5d52-4184-96cc-c2ef8fe6cf0c,1032,,Lost In Play,"[36.9, 45.3]",3775569,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gemma Evans,16381.0,Left Center Back,48,Arsenal WFC,968,['fa1ea04a-4be2-4993-888e-7e6456f4a338'],56,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:56.811,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,01b4db9b-047d-43d8-99e0-47a7cb6d9314,1133,,Won,"[56.7, 41.4]",3775569,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aimee Palmer,36801.0,Center Defensive Midfield,51,Arsenal WFC,968,['d034a9fc-ae99-48ab-94a8-7f93734fb12b'],15,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:15.225,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b6bb4abf-99b6-4f5d-8e6a-034ac4b4afff,1138,,Won,"[13.5, 47.4]",3775569,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lia Wälti,10405.0,Left Center Back,51,Arsenal WFC,968,"['233f586d-38a7-438c-bdd6-359f0e68797b', '659c63fc-90d3-47fc-bf6c-7058654f552f']",20,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:20.343,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,89c89f21-8092-4c4d-8663-982a643cbf3a,1159,,Won,"[71.3, 39.5]",3775569,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Faye Bryson,15578.0,Right Back,51,Arsenal WFC,968,['9aea0f21-357c-4969-83f9-27ac2806462c'],34,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:34.777,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,349b4b5d-a7aa-4be1-8342-dc474968ce21,1251,,Success In Play,"[38.3, 12.8]",3775569,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aimee Palmer,36801.0,Center Defensive Midfield,55,Bristol City WFC,973,['2cb6347f-cc41-4d7c-83bd-b28fa477dc9d'],8,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:08.929,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a511476f-cf16-4111-bf31-1db8590cf5c5,1385,,Won,"[36.2, 74.8]",3775569,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Left Center Back,60,Arsenal WFC,968,['f0f2f862-ac99-48f4-bae1-2d7a2edf2ced'],46,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:46.436,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d5686cc7-5826-4780-9687-b27fd78d2928,1437,,Lost Out,"[42.0, 4.0]",3775569,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yana Daniëls,10093.0,Left Midfield,61,Arsenal WFC,968,"['71c426d8-0735-4502-978e-33fb0b2960ba', '9f6e6694-94c5-4c74-9b6d-e7f2772edadb']",0,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:00.765,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a4c026bd-d721-4585-a49b-13c811ba9cb3,1628,,Success In Play,"[32.4, 60.9]",3775569,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abigail Harrison,23412.0,Center Forward,69,Arsenal WFC,968,"['294371df-f680-4120-8678-8fb30176f0d2', '99db3951-3014-4b09-857b-fb42e301dcfb']",7,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:07.791,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bdaecf5f-3a9d-44e2-ac75-3c78c847a4ad,1677,,Lost In Play,"[19.7, 41.4]",3775569,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kiera Skeels,36799.0,Right Center Back,69,Arsenal WFC,968,['9de8d0d4-60ba-493e-9148-c0cd2e0c5f0c'],59,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:59.534,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,98c0da28-4939-4b62-ba58-611aeb07fdd9,1766,,Lost In Play,"[69.6, 23.9]",3775569,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Pike,31564.0,Left Center Midfield,72,Arsenal WFC,968,['59f15129-1789-49f2-92ae-56fab3b9f5c6'],48,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:43:48.043,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,4e9f9741-18b7-4e5b-8741-4e564fa42828,1873,,Success In Play,"[29.8, 29.5]",3775569,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aimee Palmer,36801.0,Center Defensive Midfield,75,Arsenal WFC,968,"['7bacae02-59a5-4d86-b765-f653b91e9ffd', 'dad85dc1-c59e-4dba-a6e1-f5a24a5d5233']",7,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:46:07.034,Interception,True
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,d20d42a5-fe75-4828-9928-3fff1a8f4b9d,1947,,Won,"[34.9, 32.0]",3775569,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonie Maier,10380.0,Left Back,81,Arsenal WFC,968,"['96acc00b-d6c1-4bdb-86d0-ef8ec7b41ff9', 'b5b566eb-2479-4e7d-b158-3392565a365f']",9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:09.934,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,470c714c-9103-4466-9fa7-f7bf7be21133,2007,,Lost In Play,"[61.4, 65.4]",3775569,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,82,Bristol City WFC,973,['6c0b6424-4aa0-48b6-8681-da1a0093a10f'],5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:05.454,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7c9e697e-4354-477d-809e-abfab4cbf591,2090,,Won,"[42.2, 67.5]",3775569,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,90,Arsenal WFC,968,['e7698bb7-2e30-4820-89df-85f5d74645a0'],52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:52.368,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,c58affc4-3773-487f-b65f-5f2345990063,2142,,Won,"[51.0, 40.1]",3775569,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlotte Wubben-Moy,49697.0,Left Center Back,94,Arsenal WFC,968,['36538899-72a8-4fed-b8fc-6d165130808e'],19,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:19.789,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,46525533-550a-44f6-b2cf-b187a9db4138,2146,,Lost Out,"[44.7, 60.7]",3775569,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faye Bryson,15578.0,Right Back,94,Arsenal WFC,968,['4deaac48-b51c-4eea-9119-838f5e8b2714'],23,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:23.445,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4fcbd9bf-ccc0-4c6e-84a7-a2c60aef8203,2149,,Lost Out,"[29.8, 73.1]",3775569,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faye Bryson,15578.0,Right Back,95,Arsenal WFC,968,['c1ef735e-c89b-4781-8e55-a4ad2905d94e'],44,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:44.260,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,02b58be0-dc32-4e8d-87ed-9bd555c7ccfb,2179,,Lost In Play,"[15.2, 73.1]",3775569,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faye Bryson,15578.0,Right Back,97,Arsenal WFC,968,['773cdceb-f7ef-4fb1-86f7-91a32332fff7'],45,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:45.729,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,78e456d5-e92f-4c5b-b170-def55f9d99d7,2182,,Won,"[91.2, 10.6]",3775569,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Midfield,97,Arsenal WFC,968,['bd16ea6c-ec87-4309-8f13-7514312fa934'],47,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:07:47.608,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,36f7ebf8-fbc4-481d-9512-ca6122e6af03,2195,,Lost In Play,"[27.4, 29.9]",3775569,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gemma Evans,16381.0,Left Center Back,97,Arsenal WFC,968,['06f9cbef-dcc0-47bf-996e-e04d6a01e0eb'],59,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:59.546,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,d269a9fb-e3c6-47bd-b90d-0faf857e7397,2289,,Won,"[35.3, 62.2]",3775569,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aimee Palmer,36801.0,Center Defensive Midfield,99,Bristol City WFC,973,['19c86cfe-7a82-432f-b049-9b9cff827e09'],25,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:25.748,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c8de421c-2cb3-4a47-b884-d9bff0ef6ee0,2316,,Lost Out,"[27.4, 62.0]",3775569,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faye Bryson,15578.0,Right Back,101,Arsenal WFC,968,['958aec7f-e631-49ab-b787-160ab1e67c1a'],59,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:59.274,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7af3a392-5219-4ed5-8dc8-8360c5a60786,2319,,Lost In Play,"[10.1, 71.4]",3775569,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faye Bryson,15578.0,Right Back,102,Arsenal WFC,968,['23594fc7-c778-445a-bcfd-599b712c45b5'],13,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:13.308,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,faff52af-a64e-4896-b422-2fb733447d98,2400,,Success In Play,"[42.0, 33.5]",3775569,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carla Humphrey,16384.0,Right Center Midfield,109,Arsenal WFC,968,['a06827a0-9753-4493-a6ba-0091cd0d503d'],44,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:44.800,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,3bf1a550-acea-4af3-9292-e05ea570717b,2466,,Won,"[89.0, 28.6]",3775569,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Wing,118,Arsenal WFC,968,['ad1ca438-43f5-45de-84d1-d681b26f7fa8'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:14:16.685,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,59f3f304-bb42-45db-a4d6-212ee875c1a7,2522,,Won,"[16.5, 40.8]",3775569,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Evans,16381.0,Left Center Back,121,Bristol City WFC,973,['61d60fa6-6f32-48f9-b1fa-965526acff4c'],8,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:15:08.455,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,70acc434-e38a-440d-a276-ab2df5fd60b7,2765,,Won,"[12.9, 36.5]",3775569,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Evans,16381.0,Left Center Back,135,Bristol City WFC,973,['119c1d05-5213-40ba-b6c5-c7c0c886f898'],14,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:14.796,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,8f6a50a0-ebf8-4b6d-934b-8e0c8caf1bee,2858,,Won,"[54.4, 30.1]",3775569,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlotte Wubben-Moy,49697.0,Left Center Back,143,Arsenal WFC,968,['62244ae7-3e23-4d7a-b01f-b73871779558'],26,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:27:26.549,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1efb0a38-1218-4ca7-9ebf-78358a39c6c8,2886,,Lost In Play,"[22.1, 58.6]",3775569,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kiera Skeels,36799.0,Right Center Back,146,Arsenal WFC,968,['b75a54e7-b7cd-4522-8bee-f08d20e6f342'],46,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:46.569,Interception,
