50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,965093f2-8c9a-4c56-ba7a-26c4dee18645,2324,,,"[39.7, 28.6]",3775555,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Right Center Midfield,164,Tottenham Hotspur Women,749,['0042d8ea-77ae-44fe-9241-9c31ef4434cf'],39,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:39.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66ecf6ae-c68c-4296-9c1b-f40901685b2a,2326,,,"[28.8, 19.8]",3775555,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,164,Tottenham Hotspur Women,749,['3962acf1-eed0-4e59-af40-7393ff65ee71'],41,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:41.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,776b750f-467d-448e-988e-c62af826b832,2329,,,"[41.4, 4.0]",3775555,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siri Worm,15572.0,Left Back,164,Tottenham Hotspur Women,749,['458643f8-8a81-4dc8-b182-cc7b5d5f8cb1'],43,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:43.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3db0a516-43f9-486b-a92d-f7e999784a70,2332,,,"[14.1, 26.7]",3775555,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,164,Tottenham Hotspur Women,749,['318ac9f5-1b7a-4099-993f-d1014bc7e56a'],46,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:46.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,80d78b4b-5e7a-43b6-9e8a-2555f7129514,2335,,,"[21.3, 60.0]",3775555,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Right Center Back,164,Tottenham Hotspur Women,749,['5128168d-7153-4af1-a56a-996e73c17353'],49,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:49.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8a00874-873a-40ae-94f7-530202189364,2338,,,"[10.9, 37.1]",3775555,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,164,Tottenham Hotspur Women,749,['e9861eda-39cb-47b7-9beb-07e637147f96'],53,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:53.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ef00534-4f32-4e3b-9640-61626617b005,2341,,,"[27.6, 40.2]",3775555,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Right Center Midfield,164,Tottenham Hotspur Women,749,['450b5688-847c-421a-9477-7a542462439f'],55,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:55.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36268c9d-3ef2-4972-888b-cebcedc64f43,2345,,,"[60.1, 35.9]",3775555,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Naz,61467.0,Center Defensive Midfield,164,Tottenham Hotspur Women,749,"['3628e5b8-fb04-4fa4-970d-be3ed52383f8', '9ae575cc-466d-4797-8169-3deebdaec118']",0,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:00.415,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,822fd001-1866-4e76-8bdb-2453a247803d,2353,,,"[56.5, 11.0]",3775555,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Siri Worm,15572.0,Left Back,165,Tottenham Hotspur Women,749,['74a9514b-8ff9-4541-a3b2-b15829919347'],29,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:29.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,276c5c02-5f31-4836-aa65-4d51fb6f291b,2355,,,"[76.3, 6.3]",3775555,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rianna Dean,31702.0,Left Wing,165,Tottenham Hotspur Women,749,['fa35bdda-6189-4015-a254-088760e63fb3'],30,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:30.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,884f6e2f-6f4f-41a3-8413-c8389e1266d7,2357,,,"[76.4, 17.7]",3775555,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kit Graham,31551.0,Right Center Midfield,165,Tottenham Hotspur Women,749,['2f3036ea-f948-4c76-bd23-46a948959d81'],31,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:31.019,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1798e419-d41e-4567-917c-4cd7575da3b1,2359,,,"[84.4, 3.7]",3775555,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rianna Dean,31702.0,Left Wing,165,Tottenham Hotspur Women,749,['06102253-b2a8-4c4e-885f-71840523af42'],32,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:32.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbfcb237-51b9-4a00-b055-9b6da63334ed,2361,,,"[35.2, 66.9]",3775555,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Melanie Leupolz,15648.0,Right Center Midfield,166,Chelsea FCW,971,['a99410e5-a436-4186-81c7-f7f7f8b347aa'],41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:41.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3109f266-2154-4109-86d2-0fc433ea08a7,2363,,,"[30.2, 77.5]",3775555,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessica Carter,19422.0,Right Back,166,Chelsea FCW,971,['a493d042-642e-4621-aaa0-fbe21fba2e95'],42,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:42.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,88b16ebc-ee4c-44d9-ab68-16483731a66b,2369,,,"[14.7, 48.3]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,167,Chelsea FCW,971,['51f80e84-f9ae-4a47-a787-447b84be4a05'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:07.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0f01cb5-18b9-48c5-b1f7-b5d8bd292870,2371,,,"[27.7, 18.9]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['b6139295-da0a-4b42-8207-c298a0f4222c'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:10.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b76bbab7-46a1-43e5-a033-2c9f8b821303,2374,,,"[16.8, 53.4]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Millie Bright,4642.0,Right Center Back,167,Chelsea FCW,971,['72028c79-3882-44e1-a46a-974c1859e462'],14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:14.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd877245-ec96-4c3a-89af-0f33596ddf3b,2377,,,"[28.4, 20.1]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['439f6a71-7ff3-48b7-ac5c-7e754f48f644'],18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:18.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,04999b29-66d4-4ccc-9b9a-82a6669f4ef0,2380,,,"[24.3, 51.5]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Millie Bright,4642.0,Right Center Back,167,Chelsea FCW,971,['d17afdf5-80ef-490a-82c4-4984c894fc6b'],22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:22.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41072e3c-5b41-40fb-a22d-d9a7647e3e8f,2383,,,"[37.6, 72.3]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessica Carter,19422.0,Right Back,167,Chelsea FCW,971,['a00b2d15-263c-48c3-ba4c-f4683a7643f0'],24,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:24.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89912016-3e3b-48b5-9721-c8d8d489e280,2386,,,"[4.2, 51.5]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,167,Chelsea FCW,971,['04d42cf4-e5f6-4814-a7e8-16a441e3c21d'],30,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:30.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ef6eb0e-a26f-46fe-a1b4-24b1fbee9a1b,2389,,,"[13.5, 15.9]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['fb910fe3-8617-4d9b-bf0b-2ed03feec13f'],34,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:34.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce544111-2115-47af-8f65-8c5b26669122,2392,,,"[50.3, 13.5]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessie Alexandra Fleming,25612.0,Right Wing,167,Chelsea FCW,971,['9a6de5b8-19f6-407e-8dc4-dd990d06de43'],40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:40.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,796ebe95-d59b-4bff-b7f2-d3b41c8a11b3,2395,,,"[29.3, 4.0]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['34f25f79-b39b-4d96-ad37-2e35d8888445'],43,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:43.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0345639-1f39-4139-851e-7fb99c22de20,2398,,,"[23.2, 39.0]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Millie Bright,4642.0,Right Center Back,167,Chelsea FCW,971,['0b32d29d-df79-479c-8128-10bdbc96ad93'],46,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:46.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1942572-29e5-4f63-8d8b-ab2bcdac17a8,2401,,,"[36.2, 71.0]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessica Carter,19422.0,Right Back,167,Chelsea FCW,971,['848bc615-34d6-4385-9b5d-3549cf3e1bed'],49,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:49.763,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,00dd6d9a-4281-4699-a76c-0dbed2d5173a,2404,,,"[89.4, 70.0]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erin Cuthbert,4660.0,Left Center Midfield,167,Chelsea FCW,971,['fb8e95e8-0939-47ef-9650-d3714b5e7026'],56,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:56.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69e44a73-bf2a-49d5-bbe1-801791addb7f,2407,,,"[7.0, 31.9]",3775555,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,167,Chelsea FCW,971,"['90ee7198-9dd7-4f61-95ba-606d4cec6c68', 'f67f307d-4bd6-478a-bec4-308792bea16c']",58,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:58.793,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c2f19307-990f-4e62-845a-a5b88d070345,2410,,,"[51.3, 34.4]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessica Naz,61467.0,Center Defensive Midfield,167,Chelsea FCW,971,['80ba8af2-4444-4eb5-9722-14270f54451b'],3,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:03.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd4489ef-6d01-4b79-8d6c-55820368a746,2412,,,"[69.3, 47.8]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,167,Chelsea FCW,971,['abd56c16-1a7a-4834-8538-61729f2aeff9'],4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:04.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,422dacfa-c328-45d8-b9e7-35e6cc244e38,2416,,,"[64.3, 52.2]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Melanie Leupolz,15648.0,Right Center Midfield,167,Chelsea FCW,971,['b9c9bde2-ff2f-48f7-98cc-cb53268117d0'],5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:05.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68b4184c-f7bb-4ca7-bdd9-1fa4fea68a99,2418,,,"[55.8, 36.2]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,167,Chelsea FCW,971,['15495402-161e-4d6e-ae52-0a9b09289f49'],7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:07.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e39c951c-ca77-4c05-af4c-01365c2eca15,2420,,,"[74.9, 45.6]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,167,Chelsea FCW,971,['d78620ec-ee05-4080-a2f7-7690e473db05'],8,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:08.630,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0e6adefe-14e7-4cba-9fc4-f50c64564b93,2422,,,"[85.4, 36.4]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bethany England,15550.0,Center Forward,167,Chelsea FCW,971,['06b6b4da-8801-4d8a-b200-f939ff2afe48'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:10.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6586ce5a-d732-4645-b5ee-310d0ddaa71f,2425,,,"[89.8, 34.1]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bethany England,15550.0,Center Forward,167,Chelsea FCW,971,['c0d0c0d0-90d7-4847-8686-45ede45e169a'],12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:12.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13705f40-75da-44df-80c1-5bbd9a42b50f,2431,,,"[77.6, 32.6]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,167,Chelsea FCW,971,['87858b53-a0d1-460d-8e78-fbd6007914ba'],17,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:17.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,683b5faa-88af-4188-bc1d-bb79a0d07616,2434,,,"[83.5, 15.9]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessie Alexandra Fleming,25612.0,Right Wing,167,Chelsea FCW,971,['68fc7bd2-57a8-4698-8b63-2d575fe1393b'],19,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:19.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b90a9869-605f-4664-ad6a-b23d6ae5a170,2438,,,"[100.2, 4.0]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,167,Chelsea FCW,971,['1cc2699f-72f4-4b62-8b4e-6fe64c5c3844'],23,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:23.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98ac8f24-eab7-498c-9e92-c68d20893b61,2441,,,"[83.9, 11.6]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Louise Ingle,15549.0,Center Defensive Midfield,167,Chelsea FCW,971,['d8208292-6fe7-4e05-aa75-c46d7c4713b5'],26,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:26.001,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a6ba3d55-7130-46b6-82d8-97d98033a780,2443,,,"[94.6, 17.5]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessica Carter,19422.0,Right Back,167,Chelsea FCW,971,['5cba853c-3d0d-40f4-9296-8a41eb71be26'],28,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:28.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,157e0348-a116-4733-a500-5eba9faee57a,2445,,,"[4.0, 53.1]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,167,Chelsea FCW,971,['480e4533-8b20-49ac-880a-8e28393f6d80'],30,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:30.090,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3f5822cf-2c60-419f-bf80-79005fc807ad,2448,,,"[58.1, 52.5]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rachel Williams,31563.0,Center Forward,167,Chelsea FCW,971,['5020d020-865d-45b2-9190-1e34e7165998'],33,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:23:33.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eeb065d-2c61-482b-a03e-9e8cef58fe8c,2451,,,"[16.6, 27.9]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,167,Chelsea FCW,971,['b1d362fb-1f35-4e0c-9435-0cc40831abba'],39,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:39.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca6081f5-26ce-439a-8a32-5fc94b88eac7,2454,,,"[63.8, 4.2]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,167,Chelsea FCW,971,['47750faa-8cbb-4a6e-bf5e-d7aca082dc32'],46,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:46.342,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,934c7066-820e-4659-94e1-882706ea2b42,2458,,,"[70.0, 11.6]",3775555,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessie Alexandra Fleming,25612.0,Right Wing,167,Chelsea FCW,971,['d2ccc467-4727-401b-846c-e5b76293d08e'],47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:23:47.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c9e3233-313f-430c-bf41-1dd148fb2e94,2461,,,"[55.5, 7.5]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,168,Chelsea FCW,971,['d834848a-2917-4404-b606-44d4a2834f8e'],8,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:08.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54bbfee2-cf55-420a-8ac8-1c63424e807a,2464,,,"[52.2, 38.3]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,168,Chelsea FCW,971,['ff1025cc-937b-4e1d-91ad-c37a306a6949'],11,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:11.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06e5a459-8f82-4585-81dd-911c2824f158,2467,,,"[77.3, 39.0]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pernille Mosegaard Harder,10108.0,Left Wing,168,Chelsea FCW,971,['8e9d8f49-4a9d-4733-904a-7f5ec6d10b76'],14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:14.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fa7f1b6-4f6a-49a9-9521-aca24070a388,2471,,,"[92.2, 71.2]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Left Center Midfield,168,Chelsea FCW,971,['5cfe79bc-fb8a-40ca-87a8-736cee2b9e6b'],17,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:17.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56fc5115-8e02-4ef3-a7d7-ee86666d0f7d,2474,,,"[111.9, 56.0]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pernille Mosegaard Harder,10108.0,Left Wing,168,Chelsea FCW,971,['c068e7c0-7aae-4902-99f1-58a5aa108919'],22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:22.030,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,69e87098-0db7-4295-bf67-86b4ea5c87c9,2477,,,"[107.9, 35.2]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jessie Alexandra Fleming,25612.0,Right Wing,168,Chelsea FCW,971,['a38d3a80-5ea1-4f94-9137-4340a7f09620'],22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:22.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4ece4a7-6ab4-4b97-9cdf-52cf703adfd9,2481,,,"[65.7, 45.6]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,168,Chelsea FCW,971,['830746c0-d4bd-4c6b-a5af-7690e9f0fe50'],30,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:30.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d4fbdb1-c9f4-49c2-b597-a707d38c894e,2485,,,"[85.4, 54.9]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Left Center Midfield,168,Chelsea FCW,971,['46d3188c-f85f-4874-8392-38661cf33b13'],33,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:33.724,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0b7a9de5-8d7d-4f49-b9b7-adda08d14cf4,2489,,,"[95.6, 48.7]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany England,15550.0,Center Forward,168,Chelsea FCW,971,['15c9573d-ad47-47f9-bb2b-84cdf5cd2ec9'],38,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:24:38.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d872a7aa-a95b-4bfc-a8de-a633547a3f6a,2493,,,"[16.5, 27.8]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,169,Tottenham Hotspur Women,749,['33d3299e-4a5c-4427-be0a-f05af4599b38'],45,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:24:45.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,48b9e696-c01b-4567-8340-38b800aaec2e,2496,,,"[37.8, 23.1]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Right Center Midfield,169,Tottenham Hotspur Women,749,['29caf404-c06e-4026-9297-2970e6aab31d'],50,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:24:50.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,633d65bb-658c-4c75-bd24-3bdc42c00a7e,2498,,,"[28.4, 8.0]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siri Worm,15572.0,Left Back,169,Tottenham Hotspur Women,749,['b5df683e-84a7-4ae7-911d-8bc7fa3613ba'],51,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:24:51.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25af563a-764d-4edc-be15-6f354ae82a28,2500,,,"[16.1, 16.5]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shelina Laura Zadorsky,5074.0,Left Center Back,169,Tottenham Hotspur Women,749,['076bb549-5c08-438f-9938-72e06e373d37'],53,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:24:53.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9caea708-c22d-48d6-acf5-f4d386b2a482,2504,,,"[43.3, 12.2]",3775555,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rianna Dean,31702.0,Left Wing,169,Tottenham Hotspur Women,749,['ea8f1231-1664-46e5-a744-9e9973cb2878'],56,,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:24:56.777,Ball Receipt*,
