ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,7e5cab05-4c8f-49b9-9120-2c5eefa71c37,1337,,,"[30.0, 48.4]",3775543,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,67,Brighton & Hove Albion WFC,965,['17a1960c-0afb-4081-b161-802a0b480660'],11,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:11.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bbff505a-3558-4323-9a5a-5930ab39f015,1340,,,"[34.6, 22.6]",3775543,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebekah Ashley Stott,4989.0,Left Center Back,67,Brighton & Hove Albion WFC,965,['860fae67-699c-48df-8f2b-26495d0e70c2'],14,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:14.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e3e7fc06-70b2-46ff-8acb-2e8ff61a507c,1343,,,"[38.4, 51.0]",3775543,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,67,Brighton & Hove Albion WFC,965,['e06b6657-8d6c-4ef2-abc5-495222908d7f'],17,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:17.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3000d54b-c7c5-44da-82db-ff8aa8f1d77c,1346,,,"[76.2, 74.2]",3775543,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maya Le Tissier,22337.0,Right Back,67,Brighton & Hove Albion WFC,965,['3c5b3290-baa1-479c-9c38-5863eb075825'],21,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:30:21.341,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a842a7d1-3506-456d-b168-00961fdfdfc0,1355,,,"[106.0, 40.1]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aileen Whelan,16374.0,Left Midfield,68,Brighton & Hove Albion WFC,965,['97390b7b-a2a6-450e-ab96-74e5896639be'],7,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:07.837,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ea61f9ba-aeec-48c6-b177-b48a160ee36b,1359,,,"[100.3, 37.1]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maya Le Tissier,22337.0,Right Back,68,Brighton & Hove Albion WFC,965,['54832a70-cba8-479f-a332-8c30aea3f1e5'],10,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:10.221,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7195f4ac-2656-468a-a270-2eeafc8ab879,1368,,,"[53.3, 15.1]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonie Maier,10380.0,Right Back,68,Brighton & Hove Albion WFC,965,['5ca23a54-3064-4680-928a-d449d423f4d6'],16,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:16.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,78900223-d82c-48c3-9211-ad789ccfc577,1370,,,"[61.2, 59.0]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danique Kerkdijk,16383.0,Right Center Back,68,Brighton & Hove Albion WFC,965,"['40f4e7b8-bc1b-48cc-b1ef-abcf3664c15f', '8100b8f0-38d8-4a5c-86cf-c605f06027ac']",18,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:31:18.104,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,feb49ffd-ec94-48ca-b7df-ab572dbb2c7a,1382,,,"[51.4, 22.3]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,69,Arsenal WFC,968,['02ef87ca-466e-4fc2-8b3e-8a2e6a35570f'],27,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:27.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ed2f06f3-d5b2-459b-bb62-670d3746cfd1,1385,,,"[36.8, 20.6]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,69,Arsenal WFC,968,['15ea9676-927d-4e10-ba03-29c00c910d1b'],29,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:29.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7e801dfa-b3cf-40e7-ab10-a52a6fdb0955,1388,,,"[35.0, 31.7]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,69,Arsenal WFC,968,['f96292c9-835a-44f1-b28b-17949f3d27dd'],31,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:31.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7082716a-5db1-41fd-b528-4814d001c215,1391,,,"[32.9, 62.9]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,69,Arsenal WFC,968,['8a887d3c-9073-414a-ad1f-ff0de56337c7'],35,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:35.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ef15fc38-ef11-4780-95d4-3e60d8132884,1394,,,"[51.1, 77.6]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,69,Arsenal WFC,968,['7e262886-12b8-4a74-a89a-1abb57731ea8'],37,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:37.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f464f27f-35f4-46bc-a0df-d3366287e36d,1399,,,"[70.6, 76.7]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonie Maier,10380.0,Right Back,69,Arsenal WFC,968,['27f46da6-9e1b-4ef1-8d47-96212540a7a7'],46,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:46.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,abb2571b-7128-447d-b718-cd6eec5991ca,1402,,,"[49.6, 71.0]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,69,Arsenal WFC,968,['a4ea8f7d-b5c0-4003-b1f7-2a26a96cb12a'],49,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:49.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0225e4b9-38cf-475f-a37f-7f8597897f3a,1404,,,"[62.4, 64.2]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malin Gut,45156.0,Right Center Midfield,69,Arsenal WFC,968,['34bad6b1-4985-4e88-adbc-05fc4806b6b7'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:50.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7bd24e12-c12e-47d4-a815-1a7519cac5d3,1409,,,"[65.1, 76.7]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonie Maier,10380.0,Right Back,69,Arsenal WFC,968,"['74095e28-1fdc-4434-a8d9-87f150072b6d', 'e5ce87db-53bc-47bc-a10b-8e1e8cab9cdf']",51,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:51.331,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,d93bdb88-267d-4b2c-ac24-027c57e20376,1413,,,"[79.0, 76.2]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,69,Arsenal WFC,968,"['4a14634f-83a2-4802-b2e7-ebfbbde30e72', 'e85c3b5a-b305-41da-9029-d3f63638a605']",52,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:52.872,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,712a2e4d-20cd-4897-a5be-4508ca060aaf,1419,,,"[84.8, 72.9]",3775543,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vivianne Miedema,15623.0,Center Forward,69,Arsenal WFC,968,['5358def6-59e3-4739-a0d6-d4e5b7aa4fbb'],54,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:54.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e7dd8126-3423-4cc7-82a0-dcb06bfa0681,1426,,,"[82.2, 39.1]",3775543,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,69,Arsenal WFC,968,['58d4e673-b967-47d3-980d-262afb0b6ad0'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:00.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8806cc2e-532b-4676-99c1-c37635165bdf,1429,,,"[84.5, 17.0]",3775543,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,69,Arsenal WFC,968,['ca53bb3c-247a-47bb-85b2-090a1d973d11'],2,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:02.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e24a3a1e-df7d-4a4d-bbd1-7d7ff71e3456,1432,,,"[97.8, 6.6]",3775543,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Wing,69,Arsenal WFC,968,['2b31d468-d56e-4282-af7b-7b904cf7489a'],5,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:05.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a83744cb-9683-44e5-adaa-3986aea40bb5,1435,,,"[85.2, 8.3]",3775543,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,69,Arsenal WFC,968,['da05ed0d-dd68-4f62-af42-b7655c24fa5f'],8,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:08.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0ea1c203-c58a-4418-91c1-9133ea373bfc,1438,,,"[96.2, 22.0]",3775543,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,69,Arsenal WFC,968,['497e8f5f-7919-4f79-947a-e42f0473843d'],10,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:10.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b169dfe3-0194-4215-aa12-f26e12b69731,1441,,,"[111.5, 7.7]",3775543,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Wing,69,Arsenal WFC,968,['97626b6e-5dc9-4f8b-8c3e-c08de29a92d0'],12,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:12.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7734bab6-5d24-4401-a0e2-6d235a0cebe3,1454,,,"[105.8, 52.8]",3775543,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonie Maier,10380.0,Right Back,69,Arsenal WFC,968,"['6481a617-543f-4fbf-8c3f-35880ba79c4e', 'e59180de-287a-46f9-8592-96e72cd10cec']",22,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:22.218,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d6c1e8d7-b73b-46ba-9fec-7de1591bdbd1,1457,,,"[111.5, 62.6]",3775543,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caitlin Jade Foord,11338.0,Left Wing,69,Arsenal WFC,968,['19078fd9-7d13-47e4-a8ed-13b33536fe44'],23,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:23.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c31fbf45-c02b-44f6-91ef-8483ca933b6f,1459,,,"[65.4, 6.1]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aileen Whelan,16374.0,Left Midfield,70,Brighton & Hove Albion WFC,965,['733d7e99-1de3-4904-8004-817a18adc19f'],1,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:01.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c8c0d163-b0c1-435c-86b6-37145aaa57a8,1464,,,"[12.5, 51.5]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,71,Arsenal WFC,968,"['39dc8fbd-809d-4c1a-87a3-79ceea168366', 'e5f7a4d5-bd7f-402a-ad2a-672377f71bde']",7,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:07.784,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,0f6a320d-248e-45b8-948f-651e94c283bd,1467,,,"[16.8, 74.3]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,71,Arsenal WFC,968,['8b5e3150-0f7d-4430-9832-e6b2373b1869'],9,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:09.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,72c1e217-9e09-4ce9-9bae-7ee9fdef867e,1470,,,"[7.5, 48.4]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,71,Arsenal WFC,968,['711e8047-75e7-44b8-ae23-036a9be3fe11'],11,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:11.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b7496540-a51f-4f8a-8494-f578c02cd8b4,1473,,,"[21.2, 29.1]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,71,Arsenal WFC,968,['9b973bf4-9ea9-40df-9c45-24ec3966805b'],14,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:14.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,534b3e33-3217-446f-a806-4054624daa29,1476,,,"[43.0, 6.2]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,71,Arsenal WFC,968,['3a23ab7b-87d7-4512-bc3f-6ace58e115bf'],17,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:17.755,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,89b4a3b9-1c44-4cab-b3e9-4c5dd8088149,1479,,,"[61.3, 6.2]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Wing,71,Arsenal WFC,968,['b2efedd5-aeee-4b04-aefb-5134d618b7e8'],18,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:18.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f3a66221-f356-40c4-979e-3b8291964c05,1482,,,"[45.7, 20.8]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lia Wälti,10405.0,Center Defensive Midfield,72,Arsenal WFC,968,['b4fdc574-19f0-445a-9164-33549a3222d7'],22,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:22.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b3fc1a11-b666-4ef3-b5d9-10b8c58b9955,1484,,,"[40.9, 7.3]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,72,Arsenal WFC,968,['c3c53cfc-99ec-4e87-ab89-026bd7617c70'],24,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:24.033,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,30d9aa9f-d1d1-42db-898f-e3f395771d42,1486,,,"[56.3, 29.1]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Left Center Midfield,72,Arsenal WFC,968,['b20cee1c-9e0a-4ad1-8513-af127ed5e977'],27,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:27.893,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9cbd183c-c08a-4a83-ad56-787755957031,1490,,,"[57.4, 57.8]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle Buet,20034.0,Left Center Midfield,72,Arsenal WFC,968,['00e5303c-c19e-4cbe-9921-114f31360fc6'],29,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:29.716,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5c414243-8115-458f-b244-3030e9c7a01b,1494,,,"[92.9, 35.4]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,72,Arsenal WFC,968,['39b0bc21-3b53-4151-b19b-e5a8e6b5ead2'],32,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:32.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,682a688d-da52-4afe-bc77-85e3e49cafce,1503,,,"[40.6, 73.1]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Right Midfield,73,Brighton & Hove Albion WFC,965,['747f81c5-7eb3-4db0-b9f4-10feb195b7ac'],40,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:40.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3889368c-6fd6-4e7b-9797-769868b7cc88,1505,,,"[45.7, 55.1]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denise O'Sullivan,5084.0,Right Center Midfield,73,Brighton & Hove Albion WFC,965,['8b947b86-550a-4672-aab3-2980da03dc6d'],41,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:41.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4ae7f4e6-9fd9-4dba-b5fb-9f364bf57a15,1508,,,"[31.6, 56.8]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maya Le Tissier,22337.0,Right Back,73,Brighton & Hove Albion WFC,965,['85893279-3fa6-45a5-9795-f41fe6976b3f'],44,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:44.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,04c6f05e-20c1-4e76-98a3-6f24d675f87d,1511,,,"[41.7, 73.5]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denise O'Sullivan,5084.0,Right Center Midfield,73,Brighton & Hove Albion WFC,965,['18b3b754-7915-4af4-bdd3-e7661dfbbabb'],47,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:47.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d72beeb4-8b6a-4530-801d-87fcdeb4e271,1515,,,"[35.3, 54.1]",3775543,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,73,Brighton & Hove Albion WFC,965,['401234c9-3ced-4d4f-a12f-dfb7e7072cfb'],52,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:33:52.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,09cea4c1-ce9d-4cfb-bc38-a6e2f79955c4,1526,,,"[73.3, 8.9]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Wing,74,Arsenal WFC,968,['3f1e2f90-33ec-42bd-8b2e-b556235059cf'],0,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:00.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f1de38e9-a673-4e45-8391-dc32f3c390c2,1528,,,"[42.5, 21.1]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,74,Arsenal WFC,968,['8c6509a1-7dfc-4c83-8cb7-c1dda9f1bd0b'],1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:01.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,93b3588f-725c-484c-a09b-b82708640a21,1531,,,"[57.7, 71.3]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonie Maier,10380.0,Right Back,74,Arsenal WFC,968,['0c2d3525-913b-4ae0-b52a-40c7e96e75f5'],6,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:06.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,aa21786b-019c-46a0-962e-b851d3d43dbf,1535,,,"[43.0, 15.3]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebekah Ashley Stott,4989.0,Left Center Back,75,Brighton & Hove Albion WFC,965,['1928b0f9-542d-49da-98c9-b005d1ebc94c'],24,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:24.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,18e6165c-5479-4ab1-8557-6bc5bfc1b839,1537,,,"[43.3, 58.4]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danique Kerkdijk,16383.0,Right Center Back,75,Brighton & Hove Albion WFC,965,['46e1a995-a300-4bfc-90f9-6d7d5ee19225'],28,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:28.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,75db20ed-e00d-4bf5-b7ec-c5586118425c,1539,,,"[71.9, 73.9]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maya Le Tissier,22337.0,Right Back,75,Brighton & Hove Albion WFC,965,['f54ebb94-0e00-4175-92f6-5df1bb0a3542'],31,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:31.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c7e45678-52df-4f7d-80ef-f46373b01a7e,1543,,,"[87.2, 59.8]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kayleigh Green,16400.0,Right Midfield,75,Brighton & Hove Albion WFC,965,"['37a598d3-50f7-4928-b847-30d4eb8b49ea', '79f55545-5fdd-449e-8c69-d57278bd979d']",33,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:33.613,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,047d191d-d0e8-493c-821f-005402abfe9c,1550,,,"[56.7, 27.4]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,75,Brighton & Hove Albion WFC,965,['d6344e96-d2ca-4f24-b76b-383c108d0456'],39,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:39.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fa0a149f-a36b-4c48-8a96-358b6e13e2ff,1554,,,"[84.2, 48.3]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Inessa Kaagman,15579.0,Left Center Forward,75,Brighton & Hove Albion WFC,965,['afa47b5d-fea6-47cb-a1be-7eb079ee4544'],41,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:41.837,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,34b037e7-2ee0-45b7-aa9e-fcb9fe181f33,1558,,,"[102.5, 49.4]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aileen Whelan,16374.0,Left Midfield,75,Brighton & Hove Albion WFC,965,['5283381e-b17b-4007-b4d6-42ccb0723ef4'],45,,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:34:45.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fa468c76-6789-44cc-8476-3db4af36c488,1562,,,"[20.9, 19.3]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,76,Arsenal WFC,968,['928730ee-0f76-4f04-adf9-628f8fb04969'],50,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:50.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5f22d857-07e1-4e11-82b6-cda85dee73c7,1565,,,"[26.9, 26.4]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,76,Arsenal WFC,968,['da804cd0-0e42-43f6-9b91-693c4257dfee'],51,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:51.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d0c7ac33-058f-4425-bd8f-652f08ed0b02,1568,,,"[13.2, 7.3]",3775543,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Back,76,Arsenal WFC,968,['0cfa47cb-1cf7-4e48-8547-d9775c035b39'],58,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:58.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e873e064-a266-4301-b158-13fb46493552,1571,,,"[8.1, 14.6]",3775543,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,76,Arsenal WFC,968,['ec9640f3-a4fc-4fc4-986c-b08416182f16'],1,,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:01.382,Ball Receipt*,
