50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.766597,,,,,,,,,,,,,,66419507-afef-441e-a0a3-133e8f194075,1608,,"[85.4, 44.6]",2275056,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Courtney Sweetman-Kirk,15611.0,Center Forward,94,Everton LFC,967,"['25d144f2-ad5d-415f-b98a-523ec5578e84', 'd61ea2b5-c840-45b7-a08e-c9ed760964ed', 'e9d1e11b-4ea3-42de-904f-57e090c855c3']",58,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:38:58.530,Pressure,
,,,,,,,,,,,,,,,,,0.686949,,,,,,,,,,,,,,4735849a-8b0a-4beb-bbb8-4e5012e4b82d,1622,,"[76.1, 51.4]",2275056,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elise Hughes,21230.0,Center Forward,95,Liverpool WFC,966,"['5ef6521d-d522-4687-89cd-151a6102387d', '9e249d2e-4da7-4dbe-a3c9-2514deb34976']",17,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:17.525,Pressure,
,,,,,,,,,,,True,,,,,,0.620674,,,,,,,,,,,,,,7c53a900-7912-4ae1-a6d7-8ab6ade79a41,1627,,"[105.4, 6.0]",2275056,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,95,Liverpool WFC,966,"['b8a55c7f-92a6-45ce-a388-9a5138c3e497', 'e8e916ad-8834-4e2f-9f05-4bd08e0d37fa']",24,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:24.179,Pressure,
,,,,,,,,,,,,,,,,,1.263223,,,,,,,,,,,,,,f4d036a0-d42e-40e9-8c87-040823e992f3,1630,,"[15.1, 63.0]",2275056,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kika van Es,10651.0,Right Center Back,96,Liverpool WFC,966,"['1e4a3947-15f2-47f4-a765-3e383e2aedf0', '8e1c1aa2-325b-4e25-8b04-3cc4b85b0938', 'dce3ea2f-7deb-4956-b5f9-666316dd6c9b']",41,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:41.414,Pressure,
,,,,,,,,,,,True,,,,,,0.36752,,,,,,,,,,,,,,36b08175-dea3-4523-9ccf-a1e428a3629b,1636,,"[95.8, 15.7]",2275056,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Linnett,19418.0,Center Attacking Midfield,96,Liverpool WFC,966,"['93ddd0ab-7338-493b-a609-6490e574d26a', 'a3de1974-6e65-4392-a4f7-af533f7e03fe']",43,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:43.615,Pressure,
,,,,,,,,,,,,,,,,,0.73346,,,,,,,,,,,,,,8ef26338-1932-412f-9cda-25b25c17661e,1644,,"[28.7, 57.0]",2275056,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,96,Liverpool WFC,966,"['214a3fe3-82a9-4f2e-8f71-cbf8e78a82f3', 'dff42555-a2e4-43ee-b28e-e3514ce41dc9']",49,,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:49.604,Pressure,
,,,,,,,,,,,True,,,,,,0.674506,,,,,,,,,,,,,,ae810270-1109-4f40-ac68-9b06d2081e78,1653,,"[98.4, 57.6]",2275056,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Melissa Lawley,15547.0,Right Wing,96,Liverpool WFC,966,,59,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:39:59.844,Pressure,
,,,,,,,,,,,,,,,,,1.756264,,,,,,,,,,,,,,40787f7a-5ddd-4eae-9f3d-a09a10e60fc2,1655,,"[97.0, 20.2]",2275056,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elise Hughes,21230.0,Center Forward,96,Liverpool WFC,966,"['937d6620-72e4-4080-bbc7-c22534fcc488', 'bea8bdca-5dee-43cc-9836-8cca1a27d363', 'ee0bf15f-f955-4782-9d71-4f2767eee4d9']",5,,,,,,,,,,,,,,,,,,Everton LFC,967,00:40:05.379,Pressure,
,,,,,,,,,,,,,,,,,1.476887,,,,,,,,,,,,,,2e6be8cb-2a3f-4746-bf8a-ec45577a7762,1662,,"[75.9, 14.9]",2275056,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,96,Liverpool WFC,966,['40d228d2-1552-4ae1-acbd-fa5bb7a248b3'],10,,,,,,,,,,,,,,,,,,Everton LFC,967,00:40:10.663,Pressure,
,,,,,,,,,,,,,,,,,2.464666,,,,,,,,,,,,,,1e5b5dfd-bbc6-44c5-8de8-bd8a722b835b,1672,,"[55.7, 72.5]",2275056,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simone Magill,15559.0,Left Wing,97,Liverpool WFC,966,"['38f63753-a2a0-4f1b-92b7-9acae205f612', 'efca4e0f-ab57-4841-bb70-64f78916e961']",54,,,,,,,,,,,,,,,,,,Everton LFC,967,00:40:54.061,Pressure,
,,,,,,,,,,,,,,,,,0.935973,,,,,,,,,,,,,,57b3c3c9-cbf7-48cb-a0b0-51caa233b845,1681,,"[49.8, 68.6]",2275056,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Esme Beth Morgan,4649.0,Right Back,97,Liverpool WFC,966,['ffa9d5e6-ebbb-4df4-b51b-dc80cce9c459'],0,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:00.318,Pressure,
,,,,,,,,,,,,,,,,,0.317491,,,,,,,,,,,,,,da7b6855-bca4-4766-a61f-580a83a4c7b6,1684,,"[69.5, 26.0]",2275056,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Niamh Charles,15631.0,Left Wing,97,Liverpool WFC,966,['f2b2e91a-6d3e-4cf7-abbc-3244f6cdf9e0'],2,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:02.851,Pressure,
,,,,,,,,,,,True,,,,,,1.313676,,,,,,,,,,,,,,15e78af0-c6c3-4df4-935a-51acb5d39e26,1710,,"[50.0, 62.9]",2275056,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jade Bailey,21854.0,Right Defensive Midfield,98,Everton LFC,967,"['265ec97d-c9ef-444f-b749-543228401d91', '3c6260b7-7352-4f88-a0f6-460304b67db1', 'd2d77632-cbae-4d81-afbe-68e60d0711a7']",22,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:22.262,Pressure,
,,,,,,,,,,,,,,,,,1.563285,,,,,,,,,,,,,,ed549884-f4f7-4411-9225-8d97abeebc24,1719,,"[69.0, 56.0]",2275056,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rhiannon Roberts,19779.0,Left Defensive Midfield,98,Everton LFC,967,"['a5130652-6fda-427f-be78-6428d8331123', 'f7d759fb-e79f-44e6-987e-516cb015a06b']",26,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:26.646,Pressure,
,,,,,,,,,,,,,,,,,2.461225,,,,,,,,,,,,,,a2befdfc-71c0-4569-804a-2f0466c000b9,1726,,"[86.9, 35.2]",2275056,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Courtney Sweetman-Kirk,15611.0,Center Forward,98,Everton LFC,967,"['cd1fa831-32da-40c5-a512-61454e8cd955', 'e0c2b423-59a9-48bd-b49e-b6db573f093d']",35,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:35.524,Pressure,
,,,,,,,,,,,,,,,,,1.299508,,,,,,,,,,,,,,3bebac4e-7bcc-4c97-b67c-a5593ebff009,1730,,"[50.9, 11.7]",2275056,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niamh Charles,15631.0,Left Wing,98,Everton LFC,967,"['182b6f10-7dca-4094-9e5c-5110f447a2da', '4b9b77fc-f6f9-4a6e-940d-66b348011387']",40,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:41:40.254,Pressure,
,,,,,,,,,,,True,,,,,,0.775578,,,,,,,,,,,,,,20961efe-061a-43b9-80cc-684533fb4324,1743,,"[57.0, 58.3]",2275056,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Right Center Midfield,99,Liverpool WFC,966,"['6fd95339-8ec7-468e-b4f5-da75d1e585ec', 'e7434688-8782-447d-b58a-8ed07702389b']",47,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:47.283,Pressure,
,,,,,,,,,,,,,,,,,1.597296,,,,,,,,,,,,,,0b363afe-96ab-45ac-88fa-2e29106af7c3,1751,,"[68.3, 64.5]",2275056,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Right Center Midfield,99,Liverpool WFC,966,"['6948709a-abad-4544-a7fc-1c7b2b55eac7', '9feba9d3-4a15-4a5b-bcc9-49a57ebcd952']",53,,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:53.014,Pressure,
,,,,,,,,,,,,,,,,,0.799735,,,,,,,,,,,,,,27129509-1f65-4660-936e-5a8ad3ae951e,1775,,"[72.4, 70.5]",2275056,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Magill,15559.0,Left Wing,99,Liverpool WFC,966,"['eca65399-ef49-4acd-afa5-7935a71613fa', 'faa631cc-a51d-44e3-b712-f6e359b4bec6']",20,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:20.687,Pressure,
,,,,,,,,,,,,,,,,,1.835436,,,,,,,,,,,,,,4571fec3-39a9-4a18-b67c-2ef6feef6ba3,1779,,"[60.8, 73.5]",2275056,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esme Beth Morgan,4649.0,Right Back,99,Liverpool WFC,966,"['8377abac-b858-4f1c-b25a-ce4e1ab30171', 'fb2d888a-2658-4911-8800-fe85c7056f04']",22,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:22.232,Pressure,
,,,,,,,,,,,,,,,,,0.852392,,,,,,,,,,,,,,d29d695c-0b1b-4a44-939b-feac1dabaebe,1780,,"[69.4, 73.1]",2275056,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Magill,15559.0,Left Wing,99,Liverpool WFC,966,['8377abac-b858-4f1c-b25a-ce4e1ab30171'],23,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:23.132,Pressure,
,,,,,,,,,,,,,,,,,0.439343,,,,,,,,,,,,,,b952cb02-a8c0-4a27-b542-cd830156ec42,1784,,"[73.2, 69.5]",2275056,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Right Center Midfield,99,Liverpool WFC,966,"['75b8d7ea-a7d4-4b15-a099-525d1743d994', 'dd04593d-1895-40b9-b163-0af274258e9b']",25,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:25.249,Pressure,
,,,,,,,,,,,,,,,,,0.562889,,,,,,,,,,,,,,69ad80b1-ee79-4155-83a4-344739b54e0c,1796,,"[17.0, 29.5]",2275056,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,99,Liverpool WFC,966,"['404000f6-c387-490c-b41a-6cb3e78247b4', 'c69ba54b-04d3-48ba-8da7-3756b23368b0']",37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:37.729,Pressure,
,,,,,,,,,,,,,,,,,0.88424,,,,,,,,,,,,,,38662610-7065-4f1f-aa75-8b25eea1d245,1811,,"[66.2, 21.1]",2275056,42,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elise Hughes,21230.0,Center Forward,100,Liverpool WFC,966,"['291c97eb-d063-49ce-bc4b-ea18dbd7db87', 'c698d15f-c85f-4741-b73f-258b8d3ed020']",58,,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:58.640,Pressure,
,,,,,,,,,,,,,,,,,0.526932,,,,,,,,,,,,,,68a36945-4a87-475e-8d12-56b460e6fe60,1828,,"[71.9, 21.6]",2275056,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jade Bailey,21854.0,Right Defensive Midfield,101,Everton LFC,967,"['238b1d29-64f7-4cd5-a902-eb12989ecd51', '5ea953bc-80eb-4542-aac6-04c07ef5a129']",17,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:17.141,Pressure,
,,,,,,,,,,,,,,,,,0.646033,,,,,,,,,,,,,,701b604b-0d2f-47cf-9d04-a78b57938965,1840,,"[76.6, 23.7]",2275056,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Linnett,19418.0,Center Attacking Midfield,101,Everton LFC,967,"['415da13e-1325-4bf3-9b40-46422e588eeb', '4f57b726-3469-4991-a100-dc85d9c6b55f']",32,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:32.718,Pressure,
,,,,,,,,,,,,,,,,,1.711937,,,,,,,,,,,,,,1196498c-6b2b-49ad-b435-16e4104c873c,1857,,"[71.3, 52.6]",2275056,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Melissa Lawley,15547.0,Right Wing,101,Everton LFC,967,"['7d5071ea-6126-42e4-9dc0-cdaa80eba0d7', 'f693867f-aeeb-4679-90a2-8cbb89b93b66']",55,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:43:55.307,Pressure,
,,,,,,,,,,,,,,,,,0.312272,,,,,,,,,,,,,,1b00dbd6-028f-4f91-8d5c-02fa5d7081eb,1879,,"[62.7, 14.3]",2275056,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leigh-Anne Robe,15630.0,Left Back,103,Everton LFC,967,['c24acb48-d3e7-4b0e-85bc-05907f78d123'],24,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:44:24.790,Pressure,
,,,,,,,,,,,,,,,,,1.417502,,,,,,,,,,,,,,4b7517b9-fc6c-4f6a-9a25-79af460c7eb6,1903,,"[68.3, 7.0]",2275056,45,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Hope,16386.0,Right Center Midfield,105,Liverpool WFC,966,['a7618198-1a3c-49fb-8804-9337aa0753a8'],40,,,,,,,,,,,,,,,,,,Everton LFC,967,00:45:40.374,Pressure,
,,,,,,,,,,,,,,,,,0.656763,,,,,,,,,,,,,,20ab5dfe-19c3-4c6b-b68c-5a31cde5c015,1918,,"[62.5, 34.4]",2275056,46,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Elise Hughes,21230.0,Center Forward,107,Liverpool WFC,966,"['3443cf89-3825-4e12-b232-f2649d856a2c', 'ff2698b1-5b2f-4eda-a3c9-92e5a0d6a121']",40,,,,,,,,,,,,,,,,,,Everton LFC,967,00:46:40.764,Pressure,
,,,,,,,,,,,True,,,,,,0.854087,,,,,,,,,,,,,,9aabd9b4-d73c-4562-ac03-5e5a6792fb9a,1932,,"[71.1, 22.2]",2275056,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jade Bailey,21854.0,Right Defensive Midfield,109,Everton LFC,967,"['5ac0a5de-0422-4287-9bb4-229604184568', '7da2e333-6abc-4d98-bfed-b929ee21e897', 'a7ccd52f-9f52-460d-9e13-9fff3fcebd98']",7,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:07.638,Pressure,
,,,,,,,,,,,,,,,,,0.548007,,,,,,,,,,,,,,02dceee1-dc3c-4ffe-b7db-dd795dd2df0e,1938,,"[74.7, 26.0]",2275056,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rhiannon Roberts,19779.0,Left Defensive Midfield,109,Everton LFC,967,"['9d419158-c3e3-4733-a391-092e8e4b4285', 'fe9d8e3e-36df-4c8d-bb96-1789f4c326e7']",10,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:10.063,Pressure,
,,,,,,,,,,,,,,,,,1.122342,,,,,,,,,,,,,,b79f9a87-f023-4348-84cb-460e07eaa50c,1940,,"[75.8, 40.8]",2275056,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Melissa Lawley,15547.0,Right Wing,109,Everton LFC,967,"['1d0d59a6-0c84-44f8-8426-94a328b2e39e', 'e15ccfb5-038d-4a2c-9f94-7e8d01e211bc', 'f8e217ea-4ec9-411a-ba90-cc787ae8b5fc']",10,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:10.977,Pressure,
,,,,,,,,,,,,,,,,,0.956133,,,,,,,,,,,,,,f25e5277-33ed-4f49-a334-4f6822b44847,1950,,"[27.7, 71.4]",2275056,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Jane,18144.0,Right Back,109,Everton LFC,967,"['88ec9e2b-e0f6-405e-87b2-48b74fe286b1', '925364d5-a0c6-45bb-a509-dfc3616b7890']",19,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:19.439,Pressure,
,,,,,,,,,,,True,,,,,,1.205271,,,,,,,,,,,,,,2818f86c-abd5-4433-ad78-087bf167f883,1956,,"[103.8, 13.2]",2275056,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chantelle Boye-Hlorkah,15556.0,Right Wing,110,Liverpool WFC,966,"['465c5db0-26fd-4e9c-bea8-cda8fe28c27c', 'ea19faac-b718-4d44-9bc4-623f632d257e']",22,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:22.596,Pressure,
,,,,,,,,,,,,,,,,,0.810098,,,,,,,,,,,,,,e6f70252-436d-4035-8b8d-1e56726cd0e7,1963,,"[74.5, 12.6]",2275056,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,110,Liverpool WFC,966,"['0bd3cafd-6366-4cdd-8db3-24264527c155', 'bebd3a74-06e6-4657-9267-2c50c0ba2ab4']",27,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:27.789,Pressure,
,,,,,,,,,,,True,,,,,,0.38174,,,,,,,,,,,,,,91183946-df8c-42a4-9376-ef74163042f3,1971,,"[67.2, 8.7]",2275056,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niamh Charles,15631.0,Left Wing,110,Liverpool WFC,966,"['6b64b8f6-d23c-42e7-ac05-66b5bfd4ca77', 'd71f0b39-dd64-42a8-8fe5-cc397c0255b2']",46,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:46.105,Pressure,
,,,,,,,,,,,,,,,,,0.818849,,,,,,,,,,,,,,ece6326b-ecdd-4f2a-887b-b4b377f24a69,1977,,"[85.0, 54.9]",2275056,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Cain,18253.0,Center Forward,110,Liverpool WFC,966,"['7a98cc25-69a7-4f58-9edc-eac4aa629344', '7e9b5321-3a1a-423c-af75-85302332f964']",50,,,,,,,,,,,,,,,,,,Everton LFC,967,00:00:50.533,Pressure,
,,,,,,,,,,,,,,,,,0.404502,,,,,,,,,,,,,,a3533f16-4831-4882-98a9-e0bb002bcd1d,1997,,"[61.2, 47.7]",2275056,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbey-Leigh Stringer,15573.0,Center Defensive Midfield,110,Liverpool WFC,966,"['d0962829-a933-4e35-8357-fc2b9809e80c', 'd5eb30c8-ea29-4965-b967-a0357756b6b2', 'ff7784b2-a64b-44c5-86f3-31fde53bcb04']",10,,,,,,,,,,,,,,,,,,Everton LFC,967,00:01:10.769,Pressure,
,,,,,,,,,,,,,,,,,0.771401,,,,,,,,,,,,,,2ecb9390-ce79-4c3b-9c63-4c95b1b4914b,2008,,"[58.7, 67.5]",2275056,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rhiannon Roberts,19779.0,Left Defensive Midfield,111,Everton LFC,967,"['5bb3ae3f-2bbd-49cc-a5ce-d0070bcc99fb', 'e6d3f36e-add1-4193-9c7d-6239a094d3ad']",36,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:36.803,Pressure,
,,,,,,,,,,,,,,,,,0.783168,,,,,,,,,,,,,,0ca2f57c-b979-4b52-b17a-1150f26124b5,2014,,"[46.0, 71.6]",2275056,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rhiannon Roberts,19779.0,Left Defensive Midfield,112,Everton LFC,967,"['6441a900-01e7-4203-92ec-430f3f5f15db', '6785f873-3e53-4aab-abfe-920cb5bcca39', 'ded969e3-96a0-4fd7-b7f4-0168373a070c', 'f2ebcce3-a6b8-4e48-a0f6-450f46594f09']",57,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:57.201,Pressure,
,,,,,,,,,,,,,,,,,0.649426,,,,,,,,,,,,,,5396fa22-e768-4893-8f7a-ec4db3e1bbaa,2019,,"[1.8, 69.5]",2275056,47,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,112,Everton LFC,967,['e55d9e59-713a-459f-9712-5c15143f72d5'],2,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:02.394,Pressure,
,,,,,,,,,,,True,,,,,,0.509277,,,,,,,,,,,,,,062872d4-9323-45ee-89c8-0c607c988896,2031,,"[47.5, 9.6]",2275056,47,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leigh-Anne Robe,15630.0,Left Back,113,Liverpool WFC,966,,37,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:37.742,Pressure,
,,,,,,,,,,,True,,,,,,0.341701,,,,,,,,,,,,,,ac623518-b54f-4e48-bbef-e97a7109873c,2041,,"[77.1, 16.6]",2275056,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Linnett,19418.0,Center Attacking Midfield,114,Everton LFC,967,"['aeeb9f4d-5ee5-45c0-8f93-679792e00c79', 'e4001f7a-1313-473e-9647-fcc5bd22d5ac']",43,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:43.978,Pressure,
,,,,,,,,,,,True,,,,,,1.361482,,,,,,,,,,,,,,36c30549-19fb-43d1-814f-cf54aae20dd6,2044,,"[73.2, 15.3]",2275056,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jade Bailey,21854.0,Right Defensive Midfield,114,Everton LFC,967,"['cb0296cd-372f-40fd-8901-01d34ca41639', 'e2861241-1a0f-4fb0-82f7-7b0f40a41049']",46,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:46.097,Pressure,
,,,,,,,,,,,True,,,,,,0.815287,,,,,,,,,,,,,,678ab5da-7195-4c71-9f5e-ef9949369e1e,2050,,"[107.0, 60.3]",2275056,47,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Cain,18253.0,Center Forward,115,Liverpool WFC,966,"['99a816d8-8c34-45d5-b577-8d2d9977d124', 'af41633c-0094-4f22-8d0d-f318a7dd1e37']",52,,,,,,,,,,,,,,,,,,Everton LFC,967,00:02:52.391,Pressure,
,,,,,,,,,,,,,,,,,0.915195,,,,,,,,,,,,,,5da8c215-b62c-46ea-a0a2-27e6d333c0e5,2061,,"[73.6, 76.5]",2275056,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simone Magill,15559.0,Left Wing,116,Liverpool WFC,966,"['17eedd42-50b0-402f-afcb-c9a5470fc1a4', 'bfba619f-22f3-420b-aa45-f4a1e2b8c46b']",4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:04.089,Pressure,
,,,,,,,,,,,,,,,,,1.135922,,,,,,,,,,,,,,6da2ec62-e0bc-450b-8a02-f91af9a22f40,2066,,"[83.5, 73.5]",2275056,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Left Center Midfield,116,Liverpool WFC,966,"['428cbbaa-8ef7-409c-bcef-a5ee11dbc20c', '5c96b7f7-ae4f-450c-9dad-7bfdce1dcfd2', '8cd2eea9-de22-4eef-8b8f-d877f4966fa5']",6,,,,,,,,,,,,,,,,,,Everton LFC,967,00:03:06.874,Pressure,
,,,,,,,,,,,,,,,,,1.587255,,,,,,,,,,,,,,594a893d-cd46-4dec-bdc4-239df1865504,2084,,"[43.3, 73.5]",2275056,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Melissa Lawley,15547.0,Right Wing,117,Everton LFC,967,['6a522e16-caf4-42f8-9120-2341568fc931'],20,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:20.569,Pressure,
,,,,,,,,,,,,,,,,,0.533086,,,,,,,,,,,,,,b3ccf3d5-f016-4b21-9a17-a39927f69862,2090,,"[47.1, 64.3]",2275056,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirsty Linnett,19418.0,Center Attacking Midfield,118,Everton LFC,967,"['70ae6d6d-d4cb-4ac2-95c0-220d79c96a4d', 'd9d660a0-3ee3-4edf-88a8-aa447b43ea48']",33,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:33.970,Pressure,
,,,,,,,,,,,,,,,,,1.281775,,,,,,,,,,,,,,ae753f8c-0d04-4ed6-9c22-ca09073604ce,2095,,"[34.9, 64.5]",2275056,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rhiannon Roberts,19779.0,Left Defensive Midfield,118,Everton LFC,967,['40dfd097-aebf-499b-9828-f564916eba3f'],36,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:36.183,Pressure,
,,,,,,,,,,,,,,,,,0.593142,,,,,,,,,,,,,,699ac4ef-5b40-4cff-b3e2-15b9442143f3,2097,,"[47.3, 69.2]",2275056,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Melissa Lawley,15547.0,Right Wing,118,Everton LFC,967,"['43a81a49-4e78-478b-8694-ef96f4e67064', 'e99fb3a7-0f57-4867-bb9d-0fc1a8123582']",38,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:38.302,Pressure,
,,,,,,,,,,,,,,,,,0.286399,,,,,,,,,,,,,,6eec69a1-650c-4f7b-a009-40b38a23501d,2107,,"[42.2, 7.8]",2275056,48,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,118,Everton LFC,967,,45,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:45.916,Pressure,
