50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[40.0, 74.9]",,,,,,,,,,1.033215,,,,,,,,,,,ab3c169d-b540-45e0-bc2c-6b37fc4ab9a4,1723,,"[41.3, 75.6]",2275027,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hannah Cain,18253.0,Left Center Midfield,118,Everton LFC,967,"['033cf32e-7e94-42c4-8e1d-7202c19df037', '3374e17e-35b6-4c8e-890d-89fe29bbd86f', '988ccfbd-8c3b-42ec-8eae-0c705800d39a', 'f8d98c7d-6dbd-4b9b-9359-cec27c9050fd']",10,,,,,,,,,,,,,,,,Everton LFC,967,00:03:10.962,Carry,True
,,,,"[29.3, 66.6]",,,,,,,,,,1.199812,,,,,,,,,,,105c3712-7cd0-45b5-8c51-ad26188e59f1,1734,,"[27.9, 65.5]",2275027,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbey-Leigh Stringer,15573.0,Right Center Midfield,119,Everton LFC,967,"['b1f2238d-5f0d-4113-bb76-0c95629c7616', 'c68d67b5-8f9c-464a-8ee1-feac0d7543e1', 'f2882f24-4222-4831-89b1-3f6586fa64c1']",20,,,,,,,,,,,,,,,,Everton LFC,967,00:03:20.651,Carry,True
,,,,"[111.1, 19.9]",,,,,,,,,,3.112035,,,,,,,,,,,88de5d87-c1d3-44bb-b72f-9d6215ee4379,1739,,"[93.6, 19.6]",2275027,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kayleigh Green,16400.0,Right Wing,119,Everton LFC,967,"['687339d3-07cc-4561-91ef-2ee48f7dee52', 'b3a5d026-aea9-4807-9a5b-298313d5cf8a']",22,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:22.685,Carry,
,,,,"[14.9, 38.5]",,,,,,,,,,1.080485,,,,,,,,,,,fde8c6d0-b9fc-4975-8f5a-d6055effcd69,1743,,"[13.4, 37.3]",2275027,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Turner,15571.0,Left Back,119,Everton LFC,967,"['389cc74f-f865-4b29-b544-60c1868dd87c', 'c7437812-6539-4c15-9ae3-a9a1015b68fd']",27,,,,,,,,,,,,,,,,Everton LFC,967,00:03:27.137,Carry,
,,,,"[88.9, 20.7]",,,,,,,,,,7.202109,,,,,,,,,,,4e546d9b-652f-4f7d-a662-1bc32054897c,1747,,"[36.6, 11.3]",2275027,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chantelle Boye-Hlorkah,15556.0,Right Wing,119,Everton LFC,967,"['28b0d256-f242-4c24-adae-de51033b86ef', '2fd14351-f6ea-46f2-9b1f-4dcabc012a0d', '4477a366-dab0-468f-b17f-37d1bef0bc50']",31,,,,,,,,,,,,,,,,Everton LFC,967,00:03:31.522,Carry,True
,,,,"[23.4, 44.0]",,,,,,,,,,1.181181,,,,,,,,,,,4f81f151-c25f-4584-aec9-1b67a6a44051,1751,,"[22.0, 44.7]",2275027,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Connolly,23413.0,Center Defensive Midfield,119,Everton LFC,967,"['1e5b9e24-df93-446f-8d50-2d0cf2560a85', '3ef6e0e6-e228-4d10-a425-1855de5e082e', '9a2b8e3d-5a19-4722-8a6b-a354f2fbbdee']",41,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:41.007,Carry,True
,,,,"[12.7, 39.3]",,,,,,,,,,13.40391,,,,,,,,,,,1863ef19-1c6e-4ded-ab81-9488808af756,1761,,"[2.1, 40.0]",2275027,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,120,Brighton & Hove Albion WFC,965,"['aad72de9-fe89-4301-89ef-20c8fb5bca3f', 'd591f677-f6bc-42a8-b7be-eea528aaa177', 'e8ea7f8d-cd51-4dc8-8641-6af69bd7244b']",46,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:46.027,Carry,True
,,,,"[26.3, 4.7]",,,,,,,,,,1.39151,,,,,,,,,,,e55ea80c-0949-4503-af1d-125a8cb239d1,1765,,"[18.5, 10.7]",2275027,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Left Center Back,120,Brighton & Hove Albion WFC,965,"['2ab8fd9e-006b-4c19-9055-2ca1057d942b', '3b445a47-3cd0-40d5-bc19-4299d57f6571', 'a2cc53bd-203a-4ec1-a5ad-1f2479741bce']",2,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:02.661,Carry,True
,,,,"[35.4, 16.6]",,,,,,,,,,1.041909,,,,,,,,,,,6cecea8c-eea4-4383-b58a-72913ad40878,1770,,"[36.6, 14.0]",2275027,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amanda Nildén,21023.0,Left Wing,120,Brighton & Hove Albion WFC,965,"['23f81092-f852-486d-baef-f64131538747', 'dd2319b1-21b4-4371-9b76-fded1dc9ad47', 'f5d52244-8982-4a08-af52-75d15d7433fb']",5,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:05.140,Carry,True
,,,,"[16.5, 57.7]",,,,,,,,,,9.840812,,,,,,,,,,,400047d2-86c2-4bf8-b492-32ad0d9f9749,1773,,"[9.4, 26.0]",2275027,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,120,Brighton & Hove Albion WFC,965,"['406ee049-4823-440a-99d0-33e46fe43371', '58acac7e-a3c5-4d39-87c5-7023270d0913']",8,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:08.491,Carry,
,,,,"[19.9, 13.4]",,,,,,,,,,2.388251,,,,,,,,,,,e7f9f143-f84c-4884-aed1-b20205f8b4ca,1782,,"[30.7, 20.3]",2275027,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,120,Brighton & Hove Albion WFC,965,"['6a274579-a0e7-42e7-a823-854ca23d93ca', '74d4f848-0b29-4d1f-9458-78196325758e', 'e9e78ddf-27d5-4958-afb8-aa9188676931']",24,,,,,,,,,,,,,,,,Everton LFC,967,00:04:24.933,Carry,True
,,,,"[77.1, 64.6]",,,,,,,,,,0.967457,,,,,,,,,,,b4a2c7f3-0845-4ca1-93ef-ad7e54d784a2,1800,,"[79.2, 71.0]",2275027,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kayleigh Green,16400.0,Right Wing,123,Brighton & Hove Albion WFC,965,"['0eb495bf-7dc9-43ed-ac95-d5bd8bb1509c', 'a95f15c6-5d2d-47d2-a81e-e4c823355673', 'de095d75-9aea-475b-8a57-9eac328a69b8']",23,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:23.754,Carry,True
,,,,"[83.3, 43.1]",,,,,,,,,,0.959047,,,,,,,,,,,b4c48de6-e132-426d-93ff-0d1eb556588c,1803,,"[84.4, 32.4]",2275027,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amanda Nildén,21023.0,Left Wing,123,Brighton & Hove Albion WFC,965,"['07919f18-888e-4cdd-b55e-d07b3046a8eb', '67686abf-24d5-405a-8002-4465e7e79b47']",26,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:26.391,Carry,
,,,,"[8.9, 33.3]",,,,,,,,,,5.729204,,,,,,,,,,,dcd2ac28-4d0c-467c-845b-451582fc1cdb,1807,,"[3.0, 26.0]",2275027,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,124,Everton LFC,967,"['e28961a4-889f-47d0-8033-d77af8510023', 'f7682154-172f-4c30-a33b-fc5fdc8f69b5']",31,,,,,,,,,,,,,,,,Everton LFC,967,00:06:31.054,Carry,
,,,,"[24.6, 17.9]",,,,,,,,,,2.812857,,,,,,,,,,,cdd1f22b-0d93-4688-90fc-9a2b0a0896b4,1810,,"[13.9, 22.7]",2275027,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,124,Everton LFC,967,"['35e276c5-8ab7-4d53-b44c-a7ac54b648bb', '9f70ffcf-332b-49a8-afd2-e22c7e6e186a']",38,,,,,,,,,,,,,,,,Everton LFC,967,00:06:38.117,Carry,
,,,,"[9.0, 41.5]",,,,,,,,,,1.954353,,,,,,,,,,,14d59b24-c9a5-4b9f-aeaa-b20a96cc7f93,1813,,"[8.9, 35.2]",2275027,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,124,Everton LFC,967,"['319cea73-d96d-4f15-a44c-0d4ffa397689', '67908fc1-d809-4eec-80d7-8be92b848535']",43,,,,,,,,,,,,,,,,Everton LFC,967,00:06:43.035,Carry,
,,,,"[15.3, 56.0]",,,,,,,,,,1.190266,,,,,,,,,,,a370c81d-d22b-4d39-b0fb-6b0aa6244f75,1816,,"[12.8, 59.1]",2275027,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,124,Everton LFC,967,"['62b3ebb3-836a-46cd-a73f-7ce943f40a5b', 'd79d7100-85e5-4c62-8479-f9299ebe047e']",47,,,,,,,,,,,,,,,,Everton LFC,967,00:06:47.333,Carry,
,,,,"[5.4, 42.2]",,,,,,,,,,1.287761,,,,,,,,,,,2e5e7b0d-b443-4764-82cd-acf15e2c6b2a,1819,,"[5.6, 43.2]",2275027,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,124,Everton LFC,967,"['da6dee36-ef8f-4f9f-8eb2-a6d5e81bf433', 'f629e032-fa6e-4c85-8b3d-94d1cf520717']",50,,,,,,,,,,,,,,,,Everton LFC,967,00:06:50.279,Carry,
,,,,"[22.5, 7.8]",,,,,,,,,,5.630058,,,,,,,,,,,02bc22f2-1ef7-4c80-8381-8802f6caf9f4,1822,,"[10.2, 21.5]",2275027,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabrielle George,15575.0,Left Center Back,124,Everton LFC,967,"['0f75c06e-2fc7-48ce-beff-48468695cd49', 'd9bffda3-ea56-47dd-853f-0ccb6b27c676']",52,,,,,,,,,,,,,,,,Everton LFC,967,00:06:52.997,Carry,
,,,,"[11.1, 34.4]",,,,,,,,,,1.807799,,,,,,,,,,,356b9b0c-b3d2-445d-953b-321cf26b8e2b,1825,,"[9.9, 27.3]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,124,Everton LFC,967,"['7785a822-3d4b-4438-91c1-030e1d8a79be', 'fdbb5130-b60e-423c-9636-2021ae1a12ca']",0,,,,,,,,,,,,,,,,Everton LFC,967,00:07:00.859,Carry,
,,,,"[33.6, 64.3]",,,,,,,,,,2.374958,,,,,,,,,,,30b80bf1-96aa-4e0f-9090-6a813895bc96,1828,,"[20.1, 58.3]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Finnigan,18254.0,Right Center Back,124,Everton LFC,967,"['a76b14bc-6475-42aa-bdab-ecc42042edc7', 'd495e2ff-2fdb-4649-ab74-2afaacd57dc8']",4,,,,,,,,,,,,,,,,Everton LFC,967,00:07:04.528,Carry,
,,,,"[11.6, 24.8]",,,,,,,,,,9.530857,,,,,,,,,,,4c8b4160-051c-45db-b35a-cd95caa5ab16,1831,,"[8.7, 21.3]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,124,Everton LFC,967,"['0bef3901-d8b1-469a-8b96-8631681303cf', '7af3513c-bc09-405f-8a18-d234cb8b1d9e']",12,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:12.997,Carry,
,,,,"[21.8, 7.6]",,,,,,,,,,2.871915,,,,,,,,,,,704f1dff-33c4-442d-9d67-b57b2707d32d,1834,,"[19.1, 9.9]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Left Center Back,124,Everton LFC,967,"['1528ce83-2f07-41d2-83a3-4da3493eac76', '3360d1a5-2ea1-4441-8604-e002a35669bb', '70087454-eff7-4fdc-a4d1-cce9a30854f6']",24,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:24.069,Carry,True
,,,,"[94.4, 70.6]",,,,,,,,,,1.529978,,,,,,,,,,,55964c50-9d16-4bce-8ce9-fd9aa2df1215,1838,,"[98.3, 72.5]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Cain,18253.0,Left Center Midfield,124,Everton LFC,967,"['65cd60f6-16ce-4fae-b13c-dbc41d9fb96a', '6da54ca0-fb18-44a9-9733-c7abe37afbed']",26,,,,,,,,,,,,,,,,Everton LFC,967,00:07:26.940,Carry,
,,,,"[89.3, 66.6]",,,,,,,,,,0.5133,,,,,,,,,,,73bbcbaa-453a-441f-a255-59fb9701dc99,1841,,"[89.9, 66.6]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Taylor Hinds,19687.0,Right Back,124,Everton LFC,967,"['06bb1458-5a25-49e0-9d9f-509e53afc092', '7da95165-8c27-4cb8-907d-11216db210c6', 'bfcde1bd-a102-4a95-b30a-a341aac5a3ed']",29,,,,,,,,,,,,,,,,Everton LFC,967,00:07:29.178,Carry,True
,,,,"[86.7, 48.7]",,,,,,,,,,1.794164,,,,,,,,,,,4f3217b2-6e51-4461-8e7d-4ec916d43530,1845,,"[86.7, 57.1]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbey-Leigh Stringer,15573.0,Right Center Midfield,124,Everton LFC,967,"['31f8d171-7ce4-4529-a5b8-307a6d5f23a3', '41dc4b5e-5f2f-4d5f-a292-d225f442e848', 'dc0294fa-17ec-41a8-a531-2be92d786255']",30,,,,,,,,,,,,,,,,Everton LFC,967,00:07:30.383,Carry,True
,,,,"[98.4, 45.8]",,,,,,,,,,0.048172,,,,,,,,,,,9c92f36f-8da3-43e8-88ba-62e709a73d26,1849,,"[98.4, 45.8]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Center Forward,124,Everton LFC,967,"['9dec65bb-be30-4ca5-b3f3-07800a28d8ec', 'c07fce0c-e987-4787-96f3-269855c62916']",32,,,,,,,,,,,,,,,,Everton LFC,967,00:07:32.805,Carry,
,,,,"[79.7, 53.6]",,,,,,,,,,0.828802,,,,,,,,,,,6639fa5c-1d4e-415a-b4a7-0e6c8b41eed7,1853,,"[79.7, 53.6]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Taylor Hinds,19687.0,Right Back,124,Everton LFC,967,"['2ebf61e0-abf0-4222-8add-0b0015c7c588', 'd794a02f-20e2-4e7d-b4ad-ac8af4346e62']",36,,,,,,,,,,,,,,,,Everton LFC,967,00:07:36.078,Carry,
,,,,"[94.1, 54.6]",,,,,,,,,,1.280331,,,,,,,,,,,05458e67-7d4b-4cfd-9838-742e65c8fab9,1856,,"[95.8, 56.0]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Center Forward,124,Everton LFC,967,"['5faf184b-aeb9-411c-a801-c00594eb1932', 'd32e1e1f-835e-489b-9636-055f7fa31c00']",37,,,,,,,,,,,,,,,,Everton LFC,967,00:07:37.805,Carry,
,,,,"[89.9, 65.7]",,,,,,,,,,0.053594,,,,,,,,,,,50ca7af4-4137-488b-940a-8fbda12c0803,1859,,"[89.9, 65.7]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Left Wing,124,Everton LFC,967,"['7fc2c5c8-9014-489e-a73f-54e9ed6030c2', 'f104191f-2a78-45f6-a2f9-481ef4d66096']",40,,,,,,,,,,,,,,,,Everton LFC,967,00:07:40.292,Carry,
,,,,"[6.2, 42.1]",,,,,,,,,,7.854302,,,,,,,,,,,7a65099b-0638-4da9-919e-d10eb953a000,1863,,"[4.2, 32.6]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,125,Brighton & Hove Albion WFC,965,"['46e64c09-eb4f-4fba-a1c9-990ef60bfa4b', '96ccc510-2150-4013-ab20-e71df7acefb7']",42,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:42.534,Carry,
,,,,"[9.5, 55.4]",,,,,,,,,,1.849847,,,,,,,,,,,6166ce00-8e92-40c1-970a-ee4a76ce8734,1866,,"[8.2, 57.0]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,125,Brighton & Hove Albion WFC,965,"['0f8ecaff-9a21-4a60-a78b-08224123140e', '6e94583f-f5d8-42f4-a5cf-ceff2597ee10', 'ec874161-f6dd-4e3b-95c9-bde3d754137c']",51,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:51.998,Carry,True
,,,,"[2.3, 24.8]",,,,,,,,,,2.463586,,,,,,,,,,,61c71031-c1a5-4859-ad2f-6b30342e055e,1870,,"[4.3, 37.8]",2275027,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,125,Brighton & Hove Albion WFC,965,"['10c7c970-e261-44f3-8551-01405b5980c8', '145c9f33-d12b-4577-8869-5995c2ace382', 'c3ebb363-3f9f-412d-8a55-fce751de6253']",55,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:07:55.598,Carry,True
,,,,"[15.8, 42.5]",,,,,,,,,,1.270229,,,,,,,,,,,4a4d54a4-8608-47cc-9600-aad0abb0f21b,1879,,"[14.9, 36.7]",2275027,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Buet,20034.0,Right Center Midfield,125,Brighton & Hove Albion WFC,965,"['362297ff-f73e-4159-9f23-71cb1a18764b', '7c45ef59-24da-422a-be30-c677412cf5ba']",2,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:02.894,Carry,
,,,,"[33.4, 69.8]",,,,,,,,,,1.992877,,,,,,,,,,,83009117-da94-431f-bbe8-1115d34ab797,1882,,"[28.3, 66.0]",2275027,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Barton,19414.0,Right Back,125,Brighton & Hove Albion WFC,965,"['00970df4-83e8-4e09-aa39-e5915d707a8e', '3610781f-e6e0-468e-9dc7-53cac9c95fc9']",6,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:06.710,Carry,
,,,,"[32.1, 75.4]",,,,,,,,,,2.158153,,,,,,,,,,,06e60fd9-2878-43ce-8e8f-9f45c78a3d9a,1885,,"[37.6, 74.7]",2275027,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Right Wing,125,Brighton & Hove Albion WFC,965,"['57ff4f26-d6ef-460b-a438-1e7b5240cce4', 'd8dc07a2-b93f-4ae6-bda7-513ad2faa9ec', 'f5e90e7d-fd17-4b59-8754-592739380098']",9,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:08:09.701,Carry,True
,,,,"[82.7, 11.1]",,,,,,,,,,0.079998,,,,,,,,,,,c4a85c10-f280-4fbb-99fa-ea34bbc4362c,1893,,"[82.5, 11.1]",2275027,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Center Forward,127,Everton LFC,967,"['32b4ccf6-582b-43a8-86d2-bf7f5eba75c9', 'b555fe18-8dbb-4f70-979f-3f29eb0a1056']",42,,,,,,,,,,,,,,,,Everton LFC,967,00:08:42.665,Carry,
,,,,"[93.4, 17.7]",,,,,,,,,,0.519417,,,,,,,,,,,2fbf595f-156e-4699-9ef4-6a7c13172f97,1896,,"[92.9, 17.7]",2275027,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Cain,18253.0,Left Center Midfield,127,Everton LFC,967,"['186729dc-406f-419b-980c-68bd8eb050dd', 'b84c7fea-0e7b-47b4-9187-fc3bb9492379']",43,,,,,,,,,,,,,,,,Everton LFC,967,00:08:43.412,Carry,
,,,,"[88.6, 24.7]",,,,,,,,,,0.102001004,,,,,,,,,,,f2e48afe-1ad9-4338-8256-3b5ad0b5c586,1899,,"[88.6, 24.7]",2275027,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Inessa Kaagman,15579.0,Center Forward,127,Everton LFC,967,"['093aa493-4a86-4ff7-b587-757623ee92ae', '1b8af0e0-b1b9-46d4-8367-ff3a56491014']",44,,,,,,,,,,,,,,,,Everton LFC,967,00:08:44.434,Carry,
,,,,"[84.1, 34.0]",,,,,,,,,,0.131636,,,,,,,,,,,4fde14a5-9a71-44bd-9771-9ed23363d492,1902,,"[84.1, 34.0]",2275027,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Kelly,15570.0,Left Wing,127,Everton LFC,967,"['2d55bd00-4c9d-47a8-9101-8b286c1fb605', '82252785-5c5a-4344-beb7-3963974c6e52']",44,,,,,,,,,,,,,,,,Everton LFC,967,00:08:44.972,Carry,
,,,,"[84.9, 44.2]",,,,,,,,,,0.40349,,,,,,,,,,,f9d521e6-d68c-4390-a862-9477af049049,1909,,"[83.5, 41.6]",2275027,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,127,Everton LFC,967,"['50455d65-7beb-4c62-8639-a70d5513c768', '5efd39ed-e523-474e-992b-f2eb738a0733', '8b3b13fd-198c-4f9a-a24b-a22dccaf6937']",48,,,,,,,,,,,,,,,,Everton LFC,967,00:08:48.421,Carry,True
,,,,"[41.1, 69.9]",,,,,,,,,,0.923232,,,,,,,,,,,9906323c-8ee4-435c-a029-fe634f80d6bf,1915,,"[44.6, 74.9]",2275027,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Finnigan,18254.0,Right Center Back,128,Everton LFC,967,"['07ec2a63-fedf-4b14-b285-8a3e310e5122', 'c08b43a2-0857-4d29-973f-18d8a54915ad', 'c57695ce-e8d2-4dc5-a8c1-265bcb23bb0d']",0,,,,,,,,,,,,,,,,Everton LFC,967,00:09:00.994,Carry,True
,,,,"[49.1, 61.0]",,,,,,,,,,1.675443,,,,,,,,,,,5f4d4da1-ac67-44c9-b587-13f502981ca3,1918,,"[49.1, 61.4]",2275027,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbey-Leigh Stringer,15573.0,Right Center Midfield,128,Everton LFC,967,"['8253adf1-3014-45c5-b862-1167be30df80', '84811b2e-3109-4ec4-b93d-270ed80367c7', 'ab6c114f-8021-495c-ad28-fb5956e2ce35']",3,,,,,,,,,,,,,,,,Everton LFC,967,00:09:03.047,Carry,True
,,,,"[48.2, 31.1]",,,,,,,,,,2.8,,,,,,,,,,,cd5ba349-121c-47c7-9b4d-b04e245be10f,1922,,"[39.7, 40.6]",2275027,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabrielle George,15575.0,Left Center Back,128,Everton LFC,967,"['8506f87b-cd31-47d5-812d-3f7411a23374', 'bf87cf3f-6a93-48c6-8269-88d437c0be5a']",6,,,,,,,,,,,,,,,,Everton LFC,967,00:09:06.522,Carry,
,,,,"[92.9, 27.1]",,,,,,,,,,2.139308,,,,,,,,,,,7870582d-f5a1-48b4-be4d-4cd3625abc31,1927,,"[84.6, 34.5]",2275027,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hannah Cain,18253.0,Left Center Midfield,128,Everton LFC,967,"['2a13939a-2f4f-46a2-99ae-3a54154e2dc0', 'd7304106-ea0a-45f0-8c41-ddbecd687221']",12,,,,,,,,,,,,,,,,Everton LFC,967,00:09:12.408,Carry,
,,,,"[87.9, 14.8]",,,,,,,,,,0.151701,,,,,,,,,,,cf98009f-f561-4ee1-9016-fc6280fba987,1934,,"[88.6, 15.6]",2275027,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Turner,15571.0,Left Back,128,Everton LFC,967,"['2ce0dd02-de07-496f-80f3-db03fda26e8b', '2f6db5fd-60f0-4f56-8a20-2ad970da289d', '885b309b-4607-42fb-a278-45c921a62475', 'c4a068a6-81be-4957-9cc2-18f93c25aace']",17,,,,,,,,,,,,,,,,Everton LFC,967,00:09:17.859,Carry,True
,,,,"[105.2, 17.2]",,,,,,,,,,2.974464,,,,,,,,,,,dfdd09d8-5684-4f2f-9d65-a13b33a0ad9b,1937,,"[87.9, 14.8]",2275027,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Turner,15571.0,Left Back,128,Everton LFC,967,"['2ce0dd02-de07-496f-80f3-db03fda26e8b', '45b50771-0a2a-4a23-ad9f-6f488b0228c2', '57a79fa2-c395-44e6-b708-8323da8bbc84', '885b309b-4607-42fb-a278-45c921a62475', 'c4a068a6-81be-4957-9cc2-18f93c25aace']",18,,,,,,,,,,,,,,,,Everton LFC,967,00:09:18.011,Carry,True
,,,,"[91.0, 6.5]",,,,,,,,,,2.976204,,,,,,,,,,,481eb44f-8c1e-493d-a381-ce7f895cda92,1943,,"[104.5, 11.1]",2275027,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Center Forward,129,Everton LFC,967,"['d14719d8-fcbc-4010-93fb-25c21976244d', 'fe67d337-5c9e-4584-970c-1a5fab7af876']",30,,,,,,,,,,,,,,,,Everton LFC,967,00:09:30.603,Carry,
,,,,"[86.5, 4.9]",,,,,,,,,,2.104029,,,,,,,,,,,e8f6bad4-439c-4050-8312-f22162a44589,1949,,"[89.3, 5.9]",2275027,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Inessa Kaagman,15579.0,Center Forward,129,Everton LFC,967,"['2c4c17e9-ef77-492d-a37d-e4886e810274', '9f30bcbf-8d0a-4fa7-865a-28b82437c3b5', 'd92b8ca6-ec43-46c9-a787-0e345cdf942d']",35,,,,,,,,,,,,,,,,Everton LFC,967,00:09:35.436,Carry,True
