ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[100.5, 28.0]",,,,,,,,,,,,0.117920004,,,,,,,,,,,,b4a7ea88-9629-45b2-a709-95369b3abec6,2733,,,"[95.5, 23.5]",2275083,75,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ebony Salmon,31527.0,Left Center Forward,167,Bristol City WFC,973,"['0fc9ee8a-9c5a-475a-9827-6422cbea2806', '669de8e8-8e57-4730-9ef0-0d87b4962fb4', 'bb722550-4bde-4f01-ad2f-ee4c82579586', 'dd2189b7-a458-4a6d-93df-ee2b9e8e31c4']",5,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:05.901,Carry,True
,,,"[106.3, 33.1]",,,,,,,,,,,,1.313241,,,,,,,,,,,,7e237cd1-1fa6-49f9-a596-2735972bf4e5,2736,,,"[100.5, 28.0]",2275083,75,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ebony Salmon,31527.0,Left Center Forward,167,Bristol City WFC,973,"['0fc9ee8a-9c5a-475a-9827-6422cbea2806', 'd3f92c86-7410-48bc-bd6d-9eda24c52f55', 'dd2189b7-a458-4a6d-93df-ee2b9e8e31c4']",6,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:06.019,Carry,True
,,,"[49.1, 33.6]",,,,,,,,,,,,1.581413,,,,,,,,,,,,541e16ee-f59d-4cd2-9197-fd38cebd260f,2741,,,"[45.6, 30.1]",2275083,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucy Whipp,31566.0,Left Center Midfield,168,Birmingham City WFC,969,"['3e86d0fc-40e6-4bdc-bbbf-416d74a77e80', '9906cc18-a991-45d9-965f-da22854a684f']",33,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:33.155,Carry,
,,,"[88.1, 75.5]",,,,,,,,,,,,0.050757002,,,,,,,,,,,,a65dedfb-367d-4380-932a-ebe26e1905f9,2745,,,"[86.1, 73.7]",2275083,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Claudia Walker,15580.0,Right Back,168,Birmingham City WFC,969,"['98fd2bb0-fa70-47f2-9ef8-20381b62cf29', 'bd281bbd-9937-44ef-99eb-c7784034a36f', 'da8590fd-abfb-415a-99ba-409dc7bd7804']",37,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:37.496,Carry,True
,,,"[77.9, 66.7]",,,,,,,,,,,,0.360471,,,,,,,,,,,,c98d7536-784f-4c22-ac32-73759427c180,2752,,,"[72.3, 67.6]",2275083,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Right Back,169,Bristol City WFC,973,"['0a19a3a2-407b-4d67-833d-44630b08d485', '0e4fda33-4f1c-42a5-8aee-13fafd68dcb2', '8dc0352c-c19e-41b5-9431-d756a8a56344']",58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:58.026,Carry,True
,,,"[35.7, 8.0]",,,,,,,,,,,,0.863531,,,,,,,,,,,,5966b012-a599-4970-b611-a4f85a3997e6,2757,,,"[34.3, 11.1]",2275083,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Back,169,Bristol City WFC,973,"['1593979d-c0b3-468f-acbc-7c276f4c91c8', '20311c36-b267-407d-8575-5b782d1ca48f', 'bcb3166b-cffa-4def-b2f5-2205857c8fe6']",58,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:58.978,Carry,True
,,,"[9.9, 44.6]",,,,,,,,,,,,1.510646,,,,,,,,,,,,d532509b-fa32-42b2-ab57-6b57f2cf973a,2763,,,"[8.2, 45.6]",2275083,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Hampton,22032.0,Goalkeeper,170,Birmingham City WFC,969,"['2fa1390f-4f79-46ed-8bb7-098266c7ab37', 'f5dc0291-8721-4c67-ad70-4cf0189fd370']",6,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:06.577,Carry,
,,,"[50.0, 25.7]",,,,,,,,,,,,5.006212,,,,,,,,,,,,4c6ec710-b59d-44b4-aa48-1836bfedd013,2766,,,"[26.4, 21.0]",2275083,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Center Back,170,Birmingham City WFC,969,"['761b3ae8-4126-4f32-8cd1-0dcd7a778727', 'efc64ae3-0100-47da-b2cf-fb4e3311f4c4']",9,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:09.646,Carry,
,,,"[74.1, 3.0]",,,,,,,,,,,,3.396209,,,,,,,,,,,,1545f88e-3094-4034-8058-45792500c3dc,2769,,,"[69.2, 6.4]",2275083,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Rose Kelly,34375.0,Left Midfield,170,Birmingham City WFC,969,"['0563f8b3-3220-42c9-808f-03bb7e415d77', 'ad7e9e0b-1f50-4020-a3bf-a71f634be5b9', 'eeecaba5-4c3f-4126-8266-0f5293413d03']",16,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:16.071,Carry,True
,,,"[54.8, 10.9]",,,,,,,,,,,,1.816874,,,,,,,,,,,,1aa2ad68-b37b-4030-899c-a269f83d6b75,2773,,,"[49.1, 10.9]",2275083,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Center Back,170,Birmingham City WFC,969,"['88cfeaed-f035-4604-b38d-ca1e1bc7ba5f', 'a037cc31-b56a-40a2-a619-4dd2b496c604']",21,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:21.294,Carry,
,,,"[49.7, 27.1]",,,,,,,,,,,,1.517199,,,,,,,,,,,,9dce94a2-c4e7-4fb8-88ae-c9dd5b938471,2776,,,"[48.3, 27.4]",2275083,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Brougham,15574.0,Right Center Back,170,Birmingham City WFC,969,"['5d6b83d7-5280-487b-b767-d75e940174af', '5fdce5d9-a547-4884-8285-6ecd2d963648', 'f2b7eb1d-43a7-49e3-b01f-cac2967e4dcd']",24,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:24.229,Carry,True
,,,"[28.8, 45.0]",,,,,,,,,,,,5.121919,,,,,,,,,,,,1abec6e5-6c2b-4201-93dd-55b524f2d61c,2782,,,"[29.8, 33.6]",2275083,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Hampton,22032.0,Goalkeeper,170,Birmingham City WFC,969,"['0361eb94-d2f3-47a6-b019-a1f4fa44dc40', 'ae5ebb2f-0ab9-43b2-9b5e-f79e786ce1ac']",29,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:29.709,Carry,
,,,"[50.0, 22.0]",,,,,,,,,,,,3.189405,,,,,,,,,,,,2ca526a1-3d7f-4a8f-b1da-b715a655a3e3,2785,,,"[37.7, 20.6]",2275083,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerys Harrop,15569.0,Left Center Back,170,Birmingham City WFC,969,"['687577c0-ee2d-44a3-984c-8f5bd232aabc', 'b1fa6bc5-955b-4248-842f-065577220829']",36,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:36.248,Carry,
,,,"[71.4, 4.2]",,,,,,,,,,,,0.820962,,,,,,,,,,,,57f266cd-0814-40f6-9771-15c169402c80,2788,,,"[69.5, 4.2]",2275083,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Rose Kelly,34375.0,Left Midfield,170,Birmingham City WFC,969,"['91153694-c8fb-4fae-99e5-b2a23b5b8cc5', 'dc74ad84-9528-4daa-ad03-a7ab6aef191a']",40,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:40.701,Carry,
,,,"[93.6, 1.7]",,,,,,,,,,,,0.247211,,,,,,,,,,,,760ed624-909e-485e-8363-3c01af1661ac,2801,,,"[93.6, 1.7]",2275083,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrienne Jordan,31567.0,Left Back,172,Birmingham City WFC,969,"['4cdfeb1c-0719-4042-9911-4e6175344f40', '758ed91b-505a-4cfd-847e-5f5b23076d3b', 'a33d688f-a905-451c-8d89-9930e10b6a45', 'ae3a642d-2993-4d60-8956-0ff13eeccafd']",2,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:02.159,Carry,True
,,,"[118.0, 13.7]",,,,,,,,,,,,2.993668,,,,,,,,,,,,78d621ff-ab24-4ae6-8bf2-0a9d844e9339,2804,,,"[93.6, 1.7]",2275083,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrienne Jordan,31567.0,Left Back,172,Birmingham City WFC,969,"['4cdfeb1c-0719-4042-9911-4e6175344f40', '758ed91b-505a-4cfd-847e-5f5b23076d3b', '82813470-6420-414d-bacf-f4d9244fa706', '8ee7d3b5-2d04-4f0a-a44a-31ae00ff1cc2', 'a33d688f-a905-451c-8d89-9930e10b6a45']",2,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:02.407,Carry,True
,,,"[117.2, 11.3]",,,,,,,,,,,,1.257328,,,,,,,,,,,,f215efe6-04d9-4156-a26a-160a9f6b0fb7,2810,,,"[116.2, 12.1]",2275083,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sarah Emma Mayling,19500.0,Right Midfield,173,Birmingham City WFC,969,"['88b5350e-4d89-4ec4-b403-c50f62df6af0', 'd8aadb4f-44e2-4a29-84a8-115bbb015a7f']",15,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:15.707,Carry,
,,,"[111.1, 12.6]",,,,,,,,,,,,0.987287,,,,,,,,,,,,e841aa4e-919d-49ba-88f4-e313e104dd29,2814,,,"[108.4, 9.5]",2275083,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Connie Scofield,21556.0,Right Center Midfield,173,Birmingham City WFC,969,"['3472168e-c796-48ae-8800-8f92e0529041', '3dadcf03-b05c-4a20-ac79-ea77571a69c1', 'dbca6480-7256-40c4-b559-9c96460813b9']",19,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:19.183,Carry,True
,,,"[18.6, 72.1]",,,,,,,,,,,,2.74245,,,,,,,,,,,,6d60be4a-6ccb-438a-82ad-46a4a10cf51b,2818,,,"[12.1, 70.4]",2275083,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Faye Bryson,15578.0,Right Back,173,Birmingham City WFC,969,"['9d61ae0e-d323-401e-a69c-3f614334bf5d', 'ea3e6cbc-353c-4d0b-b5be-4798b02b37f9']",21,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:21.456,Carry,
,,,"[23.9, 22.4]",,,,,,,,,,,,3.505828,,,,,,,,,,,,17c53cf0-6729-49f2-b7fd-462b9dd93737,2821,,,"[27.6, 16.9]",2275083,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hannah Hampton,22032.0,Goalkeeper,173,Birmingham City WFC,969,"['2966e007-ef20-4cb4-b6d6-14b82f5951bd', 'ed634733-36b1-4bef-95b3-d8ef14e93284']",31,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:31.865,Carry,
,,,"[36.3, 61.5]",,,,,,,,,,,,3.112193,,,,,,,,,,,,ea801148-9388-4b69-a813-f3c978af36ee,2824,,,"[31.8, 58.7]",2275083,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adrienne Jordan,31567.0,Left Back,173,Birmingham City WFC,969,"['08c69ec9-c7f8-4e0b-a940-8ad02a3e443f', 'f3dc62a0-7b0a-4281-8b5b-13e0ad694137']",37,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:37.529,Carry,
,,,"[26.7, 41.3]",,,,,,,,,,,,1.025494,,,,,,,,,,,,79df6607-8d99-43da-88b5-233791bbe900,2827,,,"[25.7, 41.8]",2275083,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hannah Hampton,22032.0,Goalkeeper,173,Birmingham City WFC,969,"['83dd1fa7-46f4-41ea-ae60-e113d639685a', '8fe5ef3e-b256-4ca2-88c6-3719f1159f12']",42,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:42.668,Carry,
,,,"[56.9, 21.3]",,,,,,,,,,,,4.748304,,,,,,,,,,,,98c6352e-e99c-4558-966a-dcdf2def192c,2830,,,"[32.9, 23.1]",2275083,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Georgia Brougham,15574.0,Right Center Back,173,Birmingham City WFC,969,"['afa56803-3bcd-42bc-b766-02306b523496', 'f3f8494e-49a9-49f9-ab8d-d23586d87c73']",44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:44.954,Carry,
,,,"[62.1, 4.0]",,,,,,,,,,,,1.009523,,,,,,,,,,,,6a7f0aca-9109-4d70-b12b-43502d317b2b,2833,,,"[57.9, 4.4]",2275083,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kerys Harrop,15569.0,Left Center Back,173,Birmingham City WFC,969,"['06e2f798-904a-4a87-8570-1b0ffe3961e6', '7d239647-95da-410f-ad76-0bc9cf1406f4', '9aa9946b-36d7-4d4e-ad38-a39ce27350a0']",51,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:51.001,Carry,True
,,,"[82.4, 4.9]",,,,,,,,,,,,5.82177,,,,,,,,,,,,5f2e2d4e-1f7d-41de-b8e1-604c94a9acfa,2838,,,"[87.5, 4.9]",2275083,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emma Rose Kelly,34375.0,Left Midfield,173,Birmingham City WFC,969,"['0a1ee09a-ad25-40a7-b3d1-63d11fd8eab0', '71b5594f-4b4f-482e-b81c-7dfb099019a4', 'cd555f4e-4146-44ba-8d50-00e74e090513']",54,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:54.208,Carry,True
,,,"[65.2, 7.2]",,,,,,,,,,,,1.41264,,,,,,,,,,,,2a5d3e66-1d57-4600-90ed-1e6280b1a32a,2841,,,"[66.4, 6.8]",2275083,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Georgia Brougham,15574.0,Right Center Back,173,Birmingham City WFC,969,"['8d44d03b-cf8b-4373-a2e4-57a7e74ac02c', 'ed644386-fa2a-488f-8b82-d1b26ee1e280']",1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:01.470,Carry,
,,,"[57.6, 63.5]",,,,,,,,,,,,3.683187,,,,,,,,,,,,db1179f5-a294-4f90-af89-89172d68b82e,2844,,,"[55.1, 39.1]",2275083,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adrienne Jordan,31567.0,Left Back,173,Birmingham City WFC,969,"['9469830b-c46d-44df-a93a-15d38b02673f', 'dad97cd2-8fd7-4d38-8925-cc7bbf7f1f23']",4,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:04.559,Carry,
,,,"[55.1, 5.2]",,,,,,,,,,,,4.918077,,,,,,,,,,,,82285da6-ca8f-4f7e-b5f7-e5ac74ed8cab,2848,,,"[39.1, 6.0]",2275083,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yana Daniëls,10093.0,Left Midfield,173,Birmingham City WFC,969,"['053251dc-012c-444a-a82f-28fba37dd6dd', '8f1eb94b-599c-4434-a02c-7608a89931ef', 'a3edd182-14b3-41d5-8261-3f1e2f0edb0d']",9,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:09.310,Carry,True
,,,"[67.1, 37.5]",,,,,,,,,,,,1.124898,,,,,,,,,,,,61b0a12d-6d7a-460f-b086-ff3700434ea3,2853,,,"[65.2, 39.9]",2275083,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Abbi Grant,31565.0,Right Center Forward,173,Birmingham City WFC,969,"['8445c695-69ef-4c35-90fd-f937afc0d3c6', 'eb829c5b-7af2-44b2-b826-035b7fcb0b5a', 'fc03414c-301f-475e-bee4-7eda9a78ab14']",16,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:16.770,Carry,True
,,,"[42.4, 47.9]",,,,,,,,,,,,0.97829,,,,,,,,,,,,922d5fd9-69cf-4539-970b-d5ea41e3669f,2857,,,"[48.4, 43.0]",2275083,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Olivia Chance,24925.0,Left Defensive Midfield,173,Birmingham City WFC,969,"['4c8ea7a0-6c0c-474a-a446-fd9f1833612f', '60cc59fe-a3c5-451a-aecd-ae201e05ef9c', 'd73710ef-2acb-4df2-961b-5e0040838b5d']",18,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:18.563,Carry,True
,,,"[54.2, 59.9]",,,,,,,,,,,,3.089488,,,,,,,,,,,,fb4590a9-7a3d-4c16-8e2c-d7131426bbef,2861,,,"[41.6, 62.8]",2275083,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Faye Bryson,15578.0,Right Back,173,Birmingham City WFC,969,"['5f15fa63-2f92-4551-9718-e6e4f748ad65', 'efa0dd71-4503-4daf-8822-6bb776f4ed0a']",20,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:20.296,Carry,
,,,"[52.3, 55.5]",,,,,,,,,,,,4.306446,,,,,,,,,,,,752ec966-f8db-4279-8830-26e63c27054c,2866,,,"[49.2, 49.5]",2275083,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Olivia Chance,24925.0,Left Defensive Midfield,173,Birmingham City WFC,969,"['4492d49f-ddf0-4e82-a954-25b5e9b1b414', '508cd23d-d8c1-4688-a12e-3c32d758682a', '6a1e496e-8425-489b-8e3f-d2f61a3f3a9c']",25,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:25.752,Carry,True
,,,"[55.6, 23.3]",,,,,,,,,,,,0.604763,,,,,,,,,,,,3b45504c-b7e3-49a7-b2da-94ba3c5fd28c,2877,,,"[55.6, 23.7]",2275083,81,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Kerys Harrop,15569.0,Left Center Back,174,Birmingham City WFC,969,"['5c56d26b-89b7-4482-bc11-5b138b74323c', 'a1670f23-5c42-4cba-9027-b15a630ec74a']",29,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:36:29.678,Carry,
,,,"[56.2, 37.5]",,,,,,,,,,,,1.184224,,,,,,,,,,,,de4cf720-6858-4f5f-b26e-faf172e8ff04,2880,,,"[59.4, 35.8]",2275083,81,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Lucy Whipp,31566.0,Left Center Midfield,174,Birmingham City WFC,969,"['7263023b-d577-4d0a-a1a2-4556bdf46628', 'f5953dc4-d35f-44ff-94e7-78b22ab27d04']",31,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:36:31.551,Carry,
,,,"[63.7, 67.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,45a88336-288d-49e1-8f68-1eb6e709d845,2884,,,"[63.5, 66.7]",2275083,81,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Sarah Emma Mayling,19500.0,Right Midfield,174,Birmingham City WFC,969,"['21adc6ff-f968-4212-aad7-c1fa649278c9', '3ecb815a-1ddb-4ac9-84b9-ac2a806d9f1f', 'a02a7fd0-a996-45c9-9b78-c68bc58d459a']",35,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:36:35.066,Carry,True
,,,"[19.5, 57.1]",,,,,,,,,,,,2.43104,,,,,,,,,,,,46930738-481b-451a-adf8-9b263757b598,2891,,,"[16.8, 63.5]",2275083,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Brougham,15574.0,Right Center Back,175,Bristol City WFC,973,"['874a23a2-64ef-4d34-a828-334d5c912798', 'ac36198b-0cae-4554-837d-6a839b8cf396']",58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:36:58.117,Carry,
,,,"[48.4, 24.7]",,,,,,,,,,,,3.604456,,,,,,,,,,,,fd096a04-e89a-4f8c-aef9-cd3496e64828,2894,,,"[26.6, 26.1]",2275083,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kerys Harrop,15569.0,Left Center Back,175,Bristol City WFC,973,"['1fdbbe70-daff-4de8-b950-160f98e86080', 'd6019ce5-c301-4988-8764-df96e122740b']",2,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:02.296,Carry,
,,,"[26.6, 14.2]",,,,,,,,,,,,1.995162,,,,,,,,,,,,ddf32eef-30d6-4dc8-b6c0-e7f5467d0b28,2898,,,"[25.2, 17.9]",2275083,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Back,175,Bristol City WFC,973,"['1c57953d-14ba-4253-813f-1ebb52ec553a', '753a53db-3578-4146-9ae9-b38118c6784e']",11,,,,,,,,,,,,,,,,Bristol City WFC,973,00:37:11.744,Carry,
,,,"[3.4, 57.6]",,,,,,,,,,,,0.194645,,,,,,,,,,,,98b7199b-b9c1-48b7-91b4-07c9494f80f3,2911,,,"[2.0, 58.7]",2275083,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Connie Scofield,21556.0,Right Center Midfield,176,Bristol City WFC,973,"['354d90b8-eb56-4daa-8dc9-cd6746f6f122', 'cc704040-458b-4898-acbd-7be46dfc9387', 'eebd7d95-5a34-4d34-9e79-59c9d318d3e0']",6,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:38:06.914,Carry,True
,,,"[117.9, 6.2]",,,,,,,,,,,,2.946117,,,,,,,,,,,,a43698b5-f816-447a-922a-9a58bc107440,2919,,,"[117.5, 9.8]",2275083,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Right Midfield,178,Bristol City WFC,973,"['929c442a-eed7-4a85-b5ee-978fd3c56f97', 'c7d8214c-9b53-497d-a39e-691e495082fc', 'cf677a99-de98-4fe4-996a-606fa1ac015b']",55,,,,,,,,,,,,,,,,Bristol City WFC,973,00:38:55.201,Carry,True
,,,"[116.5, 5.6]",,,,,,,,,,,,3.074147,,,,,,,,,,,,5d06a1d0-46c8-4c8c-a096-9d06081fc0f7,2925,,,"[113.0, 6.0]",2275083,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Right Midfield,179,Bristol City WFC,973,"['3574d661-e4e1-4302-acc0-e63c49373124', '501481da-c9a9-44be-b24e-95db60d188a8', 'a85baf22-c022-45de-a982-3b4817792076', 'e0a244da-9b8b-46f8-91c5-20c00f909d5d']",11,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:11.129,Carry,True
,,,"[112.3, 10.5]",,,,,,,,,,,,0.048371002,,,,,,,,,,,,216a66d8-5a72-4612-9bc1-d48e89a98109,2931,,,"[112.4, 9.8]",2275083,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ebony Salmon,31527.0,Left Center Forward,180,Bristol City WFC,973,"['0de14fbf-7cf6-4a00-bcf1-f0d9189c986c', 'a12c6868-b2c1-4456-8a32-34643dbbb906']",23,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:23.982,Carry,
,,,"[6.4, 60.7]",,,,,,,,,,,,0.62013,,,,,,,,,,,,3f6c21e0-bd79-4c89-aef7-ace1c216c9db,2934,,,"[7.1, 61.5]",2275083,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sarah Emma Mayling,19500.0,Right Midfield,180,Bristol City WFC,973,"['806e7c3c-2967-4e42-8b41-763ed3a2ed4e', 'b3447b29-be84-44a1-9050-881499f6f821', 'dabb09ba-ef7a-423f-acf6-b3f4f237d1da']",25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:25.201,Carry,True
,,,"[93.3, 23.7]",,,,,,,,,,,,2.560576,,,,,,,,,,,,95ff7719-4f07-43dd-a0bd-61c24cae111f,2938,,,"[84.8, 24.1]",2275083,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Chance,24925.0,Left Defensive Midfield,180,Bristol City WFC,973,"['745f2f06-afb5-4521-946f-4348ab1806d2', 'c57f3d91-2d68-4ddb-8c48-3a50c277a814']",27,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:27.873,Carry,
,,,"[5.4, 27.4]",,,,,,,,,,,,1.632088,,,,,,,,,,,,bb005c31-f889-4a84-898b-9e02f1da923a,2942,,,"[5.7, 36.5]",2275083,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kerys Harrop,15569.0,Left Center Back,180,Bristol City WFC,973,"['03673c95-1b69-4d80-aec9-96c343259c9c', '2add68e6-981f-4be0-bff8-baa984e13d6c']",33,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:33.892,Carry,
,,,"[91.3, 76.7]",,,,,,,,,,,,2.084345,,,,,,,,,,,,b537ea9a-92cf-45f5-a478-6879b58fe1ea,2947,,,"[92.5, 74.5]",2275083,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Right Midfield,181,Bristol City WFC,973,"['6eee784f-d313-4c3a-8c7a-c7825c1fc357', '700091ed-ab2f-46f5-a1e9-e828fdb137e2', 'c37855b1-24c8-4382-854e-96e73671a0d1']",52,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:52.847,Carry,True
,,,"[110.2, 70.4]",,,,,,,,,,,,3.140063,,,,,,,,,,,,032d331c-8928-476a-9a3e-0c91cb4a7e69,2953,,,"[108.3, 67.0]",2275083,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ebony Salmon,31527.0,Left Center Forward,182,Bristol City WFC,973,"['0dbf82f5-585f-4b1e-92bd-6641ff17958c', '57c36276-f076-4620-84be-7478954470a7', '9cfc2ba8-3a44-4034-9279-68bd3e6d5288', 'b0bab4aa-4dda-46a9-9606-32abc421fb73']",6,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:06.241,Carry,True
,,,"[105.9, 77.3]",,,,,,,,,,,,0.545512,,,,,,,,,,,,5625a5bb-0ed7-4e1d-9e0c-e2bc7c59c016,2958,,,"[105.4, 77.7]",2275083,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Wynne,32617.0,Right Center Forward,182,Bristol City WFC,973,"['01e88c10-0f77-47d5-a991-380069691571', '80fb445b-b495-4235-8c2c-ff52a02b3672', 'd8a2875d-a2c1-4944-ba11-47fee32bad1c']",10,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:10.220,Carry,True
