ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.079209,,,,,,,,,,,,ccd38cc1-2ca1-4db1-b969-c553c2d4d686,3355,,"[53.8, 69.7]",2275074,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sarah Emma Mayling,19500.0,Right Back,171,Chelsea FCW,971,"['71166e40-a743-413a-ad3f-1c752cc26ce0', '7fae79db-1590-4c68-9551-f62ba66d185a', '962dda3a-59eb-4750-b5ee-0216acde1ee7']",27,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:38:27.661,Pressure,
,,,,,,,,,,,,,,,,,1.218991,,,,,,,,,,,,2c3036a8-93f9-4455-83c3-8100a9a51f42,3388,,"[41.6, 36.4]",2275074,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Whipp,31566.0,Center Attacking Midfield,173,Chelsea FCW,971,['5cacfde9-2f70-49e5-aa5f-85ae179f19f9'],28,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:28.983,Pressure,
,,,,,,,,,,,,,,,,,1.603444,,,,,,,,,,,,422b0459-bced-4640-aea8-205d55d63035,3396,,"[57.0, 19.9]",2275074,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,174,Birmingham City WFC,969,"['2b7c5d6a-9f42-4650-89bf-a4da7f33e949', 'e3a3f270-0554-4b0c-a06b-d7a96dd8d893', 'efc8537a-c3b4-4098-954e-d5a1286a98db']",38,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:38.552,Pressure,
,,,,,,,,,,,,,,,,,0.841085,,,,,,,,,,,,70d1acb4-9975-4baf-bcc5-91184cc60f33,3416,,"[86.1, 70.4]",2275074,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Left Wing,175,Chelsea FCW,971,"['230bc3de-f9f4-488a-a5c7-258d2ca5349e', '53d3cd75-8c03-4d9c-8de5-857748687aa8', 'dfc7b591-9f44-456f-ad52-08fdef45d279']",58,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:58.048,Pressure,
,,,,,,,,,,,,,,,,,1.085942,,,,,,,,,,,,863b1719-5e9e-4c9b-b0b3-bdf5f7da11d8,3431,,"[48.7, 51.8]",2275074,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,176,Birmingham City WFC,969,"['794d8589-a6e9-49d9-ab31-8b11966819ba', 'b9ffcbe1-f340-44c5-8341-627b11bae275']",7,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:07.292,Pressure,
,,,,,,,,,,,,,,,,,4.395177,,,,,,,,,,,,85a8d2e0-ccea-4fbc-a6f2-9b787c5ad316,3436,,"[42.1, 71.8]",2275074,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,176,Birmingham City WFC,969,"['811f9a31-7448-4f3b-9391-1f6d6a245cbf', '88014ab7-0327-4e59-9ad9-38c4045a6bf8', 'aad5f261-4495-4251-b433-3773886f6c10']",12,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:12.146,Pressure,
,,,,,,,,,,,,,,,,,1.673675,,,,,,,,,,,,dd9d7623-d91a-4019-a0a8-65a97eb023d9,3440,,"[66.0, 73.1]",2275074,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Defensive Midfield,176,Birmingham City WFC,969,"['4ac1e9c9-0efc-4ce3-8435-ed0f4fa124a1', '5f1d4a29-dcf9-4521-972b-8839c2332ba2', 'e490bd7c-00b2-465b-9e51-7c7e94289061']",17,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:17.983,Pressure,
,,,,,,,,,,,,,,,,,2.780417,,,,,,,,,,,,9cb476f3-46fa-4ab2-87c4-150b9ab5f758,3448,,"[77.5, 74.6]",2275074,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Right Defensive Midfield,177,Birmingham City WFC,969,['1dc550cb-706d-4dbf-9834-85ea62c6b524'],26,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:26.700,Pressure,
,,,,,,,,,,,True,,,,,,0.685631,,,,,,,,,,,,9fcdcbf8-ec86-4b20-b2b7-ed4630830202,3455,,"[46.6, 5.5]",2275074,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Whipp,31566.0,Center Attacking Midfield,178,Chelsea FCW,971,"['39d90bd7-e90c-409c-a121-2725ba649fbf', 'ee7341e9-a4af-43a5-aad8-89f445415ba4']",31,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:31.576,Pressure,
,,,,,,,,,,,True,,,,,,0.585057,,,,,,,,,,,,d21cd107-c633-4bc9-8766-5316ebb8295a,3459,,"[48.3, 21.9]",2275074,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Left Defensive Midfield,178,Chelsea FCW,971,,33,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:33.847,Pressure,
,,,,,,,,,,,,,,,,,0.964031,,,,,,,,,,,,0ff83178-4b09-44b3-ab44-a66509456555,3466,,"[35.6, 20.9]",2275074,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Brougham,15574.0,Right Center Back,178,Chelsea FCW,971,['a0cb3736-14c4-451b-a098-1a006d59166d'],35,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:35.827,Pressure,
,,,,,,,,,,,,,,,,,1.65841,,,,,,,,,,,,3cd5649b-4c4d-4497-809d-4f0b5e032fe9,3470,,"[40.2, 12.8]",2275074,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Rose Kelly,34375.0,Right Wing,178,Chelsea FCW,971,['438ff76e-0a96-4cca-b3f1-4015aade4943'],41,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:41.641,Pressure,
,,,,,,,,,,,,,,,,,1.101103,,,,,,,,,,,,f2b40019-b912-40d0-b498-94157dd1e1df,3503,,"[31.0, 68.9]",2275074,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,178,Chelsea FCW,971,['0464719f-10fa-4927-9f89-0f0f41616df7'],13,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:13.124,Pressure,
,,,,,,,,,,,,,,,,,0.583822,,,,,,,,,,,,9daa79bd-0c8e-4b27-8aa4-4e337818a524,3508,,"[16.6, 64.7]",2275074,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Left Wing,179,Chelsea FCW,971,"['1f801853-ee60-406f-a947-11cf1a5f74f7', '512a6081-e849-441c-8f6a-7e7fe87d581e']",20,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:20.564,Pressure,
,,,,,,,,,,,,,,,,,2.024606,,,,,,,,,,,,80b3852f-f2ca-4618-aec0-358efa941b29,3514,,"[8.6, 61.0]",2275074,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Left Wing,179,Chelsea FCW,971,,23,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:41:23.898,Pressure,
,,,,,,,,,,,,,,,,,1.692596,,,,,,,,,,,,47f037b2-df5c-4b26-b189-6235658a3015,3526,,"[41.0, 4.6]",2275074,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Whipp,31566.0,Center Attacking Midfield,181,Chelsea FCW,971,"['1283120d-a723-4796-8e13-97192cbd46c0', '6945d501-1d7f-4868-9159-c0ecb521d703', 'c0523a71-58d2-452b-a3a7-dd316d2e2a6d']",7,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:07.084,Pressure,
,,,,,,,,,,,True,,,,,,1.191359,,,,,,,,,,,,1a3c3202-cb3f-4519-85d2-7749611e3b22,3532,,"[93.8, 40.9]",2275074,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Midfield,181,Chelsea FCW,971,"['ddfa20b2-3327-4229-9363-9de9dd94c850', 'dee1e094-e57f-4c3d-919e-9b46059e762b']",12,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:12.176,Pressure,
,,,,,,,,,,,True,,,,,,2.218021,,,,,,,,,,,,c301dc13-bdec-440b-9f8a-52ed913e2164,3549,,"[72.2, 76.5]",2275074,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Defensive Midfield,182,Birmingham City WFC,969,"['2dee3f41-c51f-4452-8d70-43192953c511', '5bdd4ab0-388e-4d3f-a5f2-2a75dfd9ab95', '975a0950-ec62-47e5-acf5-4746c94932fb', '9daa0650-a487-4fec-9370-aa06fff163a5']",32,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:32.642,Pressure,
,,,,,,,,,,,True,,,,,,0.598053,,,,,,,,,,,,81179f91-929b-4d0f-8d43-2e6e7a38d054,3555,,"[72.2, 64.5]",2275074,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Midfield,182,Birmingham City WFC,969,"['5bdd4ab0-388e-4d3f-a5f2-2a75dfd9ab95', 'f278ae47-c60f-4076-b90f-7bb4d24bd225']",34,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:34.787,Pressure,
,,,,,,,,,,,,,,,,,0.967808,,,,,,,,,,,,aeb0c145-279b-4c55-8307-5134bf0d35c8,3568,,"[83.2, 51.8]",2275074,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Left Wing,183,Chelsea FCW,971,"['63250adc-ddd7-45a5-9e5a-324e6825f34c', 'f68e4d4e-9252-432f-b793-7f324ac5be2d']",47,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:47.271,Pressure,
,,,,,,,,,,,,,,,,,3.886267,,,,,,,,,,,,a1c2d1fc-d50b-44a5-b662-44e173653e5f,3572,,"[51.8, 56.9]",2275074,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,184,Birmingham City WFC,969,"['974f8694-5e6b-43cb-8b76-7a14a98d367b', 'db2f9c73-2f8c-4e2c-99ae-fa0090d76f9a', 'ea0f36c4-8bb0-42fb-b1a4-cd5d42248b04']",57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:42:57.739,Pressure,
,,,,,,,,,,,,,,,,,5.190395,,,,,,,,,,,,f06cf8b6-25d5-4b31-a075-d6e6fee466a9,3584,,"[50.7, 8.6]",2275074,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Cuthbert,4660.0,Right Center Forward,184,Birmingham City WFC,969,"['86b13bbc-7d4e-4e7a-80bf-ed0bca499e22', 'd139514a-c8eb-4862-914c-eca3f6db5937']",9,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:09.549,Pressure,
,,,,,,,,,,,True,,,,,,1.093936,,,,,,,,,,,,7e4867ca-6ebe-4dbb-a3dc-c43c2e7ffdec,3624,,"[75.9, 51.8]",2275074,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,186,Birmingham City WFC,969,"['2c726c6c-d93a-42a0-8e88-b8cd46bf32fb', '39050507-ee28-4db5-8948-b39a7cd8c495', 'b487d6cb-d922-4a5a-80aa-e1c7c4ff62a6']",53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:53.339,Pressure,
,,,,,,,,,,,True,,,,,,1.347628,,,,,,,,,,,,37c546fe-68a4-47fe-bde0-248964ceedb6,3628,,"[80.9, 49.2]",2275074,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,186,Birmingham City WFC,969,"['2c726c6c-d93a-42a0-8e88-b8cd46bf32fb', 'ebc69aae-871d-4725-8ec0-5e2c22193cef']",54,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:54.973,Pressure,
,,,,,,,,,,,True,,,,,,0.924138,,,,,,,,,,,,70594518-0498-4ead-9026-83f3e009ac6d,3632,,"[90.3, 54.2]",2275074,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Defensive Midfield,186,Birmingham City WFC,969,"['37e74563-92e4-4dff-8839-9836b7551d57', 'ed9e4819-cc7b-4e43-8ad6-01b1601be3b5']",57,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:57.297,Pressure,
,,,,,,,,,,,,,,,,,0.870156,,,,,,,,,,,,b348d05f-48b5-46c0-89a2-d95a40fd462f,3636,,"[78.5, 72.0]",2275074,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Midfield,186,Birmingham City WFC,969,"['457310f5-7c65-47c1-a648-82b74b874d22', '689cd10e-ef54-4a1d-87ab-44b8059cca1d']",0,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:00.819,Pressure,
,,,,,,,,,,,,,,,,,2.597858,,,,,,,,,,,,8b09bd57-931a-4f62-bb97-622235e3bc85,3641,,"[98.5, 61.3]",2275074,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Defensive Midfield,186,Birmingham City WFC,969,"['53c05a67-9db0-4adb-8551-8dbd46435d54', 'aadb7bff-bdf5-4276-b584-e0eb66d1f4f7', 'e5d81349-177f-4e39-a316-5278de124b25']",4,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:04.872,Pressure,
,,,,,,,,,,,,,,,,,1.451356,,,,,,,,,,,,88598de2-913b-490a-b615-b026aaaf7e12,3651,,"[75.1, 75.5]",2275074,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,186,Birmingham City WFC,969,"['4a6c7714-d320-4e98-98c6-f03c99b27192', 'e903f273-f78a-4f21-b6b6-89668df84af4']",14,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:14.232,Pressure,
,,,,,,,,,,,,,,,,,0.760214,,,,,,,,,,,,88e50bd0-c929-4a1d-9d03-c4c09cd71fd4,3668,,"[26.4, 18.3]",2275074,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Arthur,10193.0,Right Defensive Midfield,187,Chelsea FCW,971,"['9d8a9978-be80-4588-827f-ab75e111f668', 'f6bc37a1-eb28-463c-a3dd-06b7c52fc05f']",44,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:44.611,Pressure,
,,,,,,,,,,,True,,,,,,1.237015,,,,,,,,,,,,7b9443e3-5b64-4d4a-83be-e66b13629de7,3672,,"[97.4, 63.3]",2275074,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Midfield,188,Birmingham City WFC,969,"['1f9a07f2-28b3-43ea-84c5-309bcf6d47fa', '38accbc1-cf34-4b35-b210-59da1cdc06ec']",48,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:48.207,Pressure,
,,,,,,,,,,,,,,,,,1.807694,,,,,,,,,,,,54e2c355-7840-4267-ae8f-202511d3512f,3679,,"[71.0, 28.0]",2275074,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,188,Birmingham City WFC,969,"['1970e257-ec14-4693-87a0-718e56658669', '93715c8c-283f-4491-b930-064e43fed46a', 'a7af1742-1fa0-4294-a3b7-3d4a9f0210fa']",53,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:53.455,Pressure,
,,,,,,,,,,,,,,,,,0.598823,,,,,,,,,,,,2ea681e3-e2f4-4796-876d-860bf6b6a504,3684,,"[56.0, 40.0]",2275074,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Left Wing,188,Birmingham City WFC,969,,56,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:56.017,Pressure,
,,,,,,,,,,,True,,,,,,1.195202,,,,,,,,,,,,6f576430-37e4-4284-a257-b8470b790221,3704,,"[49.5, 16.3]",2275074,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erin Cuthbert,4660.0,Right Center Forward,191,Chelsea FCW,971,"['825bd7cc-1f0a-49a1-9047-3b5ac67b7854', 'd5eb1dc7-ccba-436f-9e0f-73e3537e12ee', 'f1404ef0-1f8b-44d9-907d-d23aa3fccb37']",29,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:29.642,Pressure,
,,,,,,,,,,,,,,,,,0.839065,,,,,,,,,,,,d303ed7d-f755-4a19-8250-e621a1bf961f,3710,,"[85.6, 74.1]",2275074,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudia Walker,15580.0,Left Wing,191,Chelsea FCW,971,"['88429a25-f9f9-482c-ad0f-ba008c01fa4c', 'c5f55c3a-ce13-4fa2-b019-8a29484030c5']",33,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:46:33.059,Pressure,
,,,,,,,,,,,True,,,,,,0.844823,,,,,,,,,,,,71d13ef4-24e2-45e6-a8ea-81d5ea1bdc45,3722,,"[58.1, 28.2]",2275074,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Whipp,31566.0,Center Attacking Midfield,192,Birmingham City WFC,969,"['396a1ae3-3ec5-4d0e-b781-dc48e95bc49f', 'ea0220fd-1e64-45c1-bfb1-e91e1a4267c6']",32,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:32.934,Pressure,
,,,,,,,,,,,True,,,,,,0.985694,,,,,,,,,,,,f6b28fc1-ee58-42db-a419-bb9df7d59240,3734,,"[40.5, 41.1]",2275074,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,193,Chelsea FCW,971,['4be3e268-9368-4997-8618-f04fb5ad0291'],39,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:47:39.239,Pressure,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9544690d-fba1-4dfe-af25-751cb6eb7c7d,31,,"[86.8, 3.9]",2275074,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Forward,4,Chelsea FCW,971,['285767c4-55ad-41d5-a748-f3f627e41e4a'],38,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:38.415,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cb4828e2-2819-4ba4-a41d-77f0b02b12cb,61,,"[91.4, 5.0]",2275074,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guro Reiten,10514.0,Left Midfield,7,Chelsea FCW,971,['049cfef6-a8ee-48e9-b5c1-12890cb1c876'],33,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:33.272,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,23b8a19e-f06e-4ee1-98a3-adac12fae515,82,,"[101.4, 0.8]",2275074,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guro Reiten,10514.0,Left Midfield,9,Chelsea FCW,971,['c052e093-92e8-49a3-a714-3bd37bdbf7e6'],56,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:56.925,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,916a0e97-b0a7-4da4-a042-89576a59b5f4,343,,"[115.2, 70.4]",2275074,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Forward,21,Chelsea FCW,971,['2b2b500e-3ffe-4cb6-8746-a24e77b501f1'],49,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:49.698,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3c70ca59-228f-4a20-ae41-4c36344669d0,347,,"[4.3, 7.9]",2275074,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrienne Jordan,31567.0,Left Back,21,Chelsea FCW,971,['d9f87736-b28e-4799-b5fd-66bf18fc9baf'],52,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:08:52.720,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6d42d411-6248-4fcd-a623-855459fe15c9,383,,"[20.0, 42.5]",2275074,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Right Defensive Midfield,22,Chelsea FCW,971,['d1e2a9a9-19d5-4123-b792-9c5e7cd13e59'],24,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:24.292,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,890d9ab1-9828-495c-8810-4b270efed079,525,,"[93.0, 2.8]",2275074,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Drew Spence,4638.0,Right Defensive Midfield,28,Chelsea FCW,971,['ebdf9547-2312-4e82-852b-0443c132ad49'],40,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:40.128,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,855fafa3-9136-4294-9a36-b03501887723,668,,"[70.4, 68.4]",2275074,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Forward,36,Birmingham City WFC,969,['087570f8-f152-4821-af31-95a0c6fdc6a0'],3,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:03.666,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e24d7855-e36b-4a63-80ab-b47e7984c1e4,718,,"[55.0, 16.8]",2275074,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrienne Jordan,31567.0,Left Back,37,Birmingham City WFC,969,['4e484d33-7862-4f5b-a96b-79398f19ecce'],54,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:15:54.550,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e9377626-4a4d-4df2-905a-420c1f22b2c4,795,,"[19.6, 54.4]",2275074,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Drew Spence,4638.0,Right Defensive Midfield,39,Birmingham City WFC,969,['a43d8654-bca4-45a4-8fe1-9e1dd52589ae'],21,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:21.404,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,306fcf65-cefc-4186-a2a6-470d6cd8fa70,825,,"[83.9, 72.4]",2275074,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Right Center Forward,43,Chelsea FCW,971,['a9afd648-bdc1-4e00-b042-828f93eab708'],39,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:39.605,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b2a20ce7-2254-49e5-afdd-4ab3550eaca1,1191,,"[117.8, 17.6]",2275074,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,64,Chelsea FCW,971,['a9b858ba-d25d-4cee-897e-bc84dfd27f5f'],28,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:28:28.411,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f9062c86-666b-4dc7-93ed-0e97f1303fc1,1458,,"[91.2, 22.5]",2275074,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Forward,79,Chelsea FCW,971,['303068af-7a62-4960-8f12-9001819e2de8'],58,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:58.904,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5be69c1b-6033-46dc-a541-a693dde403d6,1664,,"[55.3, 8.8]",2275074,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guro Reiten,10514.0,Left Midfield,87,Birmingham City WFC,969,['e2f832b3-a6b9-464d-9677-5e2b68cb09ec'],27,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:27.516,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dafcd127-b269-4996-8f85-ae7644bddc5a,1681,,"[56.4, 71.7]",2275074,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Forward,88,Chelsea FCW,971,['464ad149-c609-4922-bba0-acab6466cf2a'],48,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:48.321,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aa9b55e6-9f02-489c-a0b5-1b9a051cc97a,1913,,"[55.9, 4.1]",2275074,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrienne Jordan,31567.0,Left Back,97,Chelsea FCW,971,"['74b02741-7ff6-4907-9662-c618b4add31f', '7dc682ee-aaa2-428e-9132-3f215df427ad']",44,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:44.008,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aed47547-5a78-4619-8488-461902edbdae,2063,,"[28.4, 14.4]",2275074,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Whipp,31566.0,Center Attacking Midfield,104,Birmingham City WFC,969,"['44922306-a2ba-4064-8037-dfd772178099', 'a197a86b-f34a-4a79-a7f3-468ed589a71d', 'f0259a9c-b8ce-4538-9bcb-08ac99727c5c']",46,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:46.613,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,95cb55f9-39c8-43e5-8b30-9a36bf27c92f,2282,,"[80.8, 29.0]",2275074,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrienne Jordan,31567.0,Left Back,120,Birmingham City WFC,969,['8f86d82f-4470-4c19-82b4-5e8a9faa028e'],54,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:09:54.370,Dispossessed,True
