50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[41.1, 54.9]",,,,,,,,,,,,3.23025,,,,,,,,,,,,,2c3cebf6-68df-4a44-83ab-fac9a54a465a,1589,,"[29.6, 37.8]",2275130,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Defensive Midfield,82,Chelsea FCW,971,"['87d48d7e-440b-40a1-aa27-2af56f0d1a13', 'f4935261-9e87-439f-b846-69220aa20b51']",38,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:38.772,Carry,
,,,,,"[18.5, 44.2]",,,,,,,,,,,,1.803318,,,,,,,,,,,,,f4717f66-ff92-4cf6-aea2-11b11466e0a0,1593,,"[15.6, 45.0]",2275130,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,82,Chelsea FCW,971,"['dbaf93b5-7f9a-4133-8b41-94e563021e0c', 'e52eb1dd-2de9-4405-bd90-bba8084eff4a']",46,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:46.247,Carry,
,,,,,"[54.2, 67.2]",,,,,,,,,,,,3.027024,,,,,,,,,,,,,ac777d88-d6b4-42ef-b591-ff39f88331ee,1596,,"[37.2, 70.4]",2275130,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,82,Chelsea FCW,971,"['2fa58410-b707-4879-805a-83762626581b', '49230156-db71-4cc7-9371-c76cbf0ec7e3', 'f5aaa249-2959-4360-8e65-76ff6d4032e3']",50,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:50.017,Carry,True
,,,,,"[66.1, 75.6]",,,,,,,,,,,,0.600087,,,,,,,,,,,,,dcd8de53-038d-41b1-a91c-9f88b7b688e6,1601,,"[64.2, 76.3]",2275130,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Midfield,82,Chelsea FCW,971,"['2d14055e-f51e-45c7-b385-b6f2f635b1be', 'b049582f-c60c-4148-a170-0463fd40e739', 'fcdadcfa-e244-4c80-ad23-4a39e41e539c']",54,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:54.788,Carry,True
,,,,,"[77.6, 76.6]",,,,,,,,,,,,1.169826,,,,,,,,,,,,,60e142b7-c44b-40ac-82dc-df51270afa1e,1605,,"[77.6, 72.9]",2275130,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Right Wing,82,Chelsea FCW,971,"['0597072a-79e3-4c4a-9f46-58a7774d3e88', '0a802432-2664-48d6-9690-c9f79eea5371', '334dc68f-26ec-4692-a966-0861682e2a88', '7f3b94c3-5889-4130-b4a7-502c47fb9ffc']",56,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:41:56.275,Carry,True
,,,,,"[92.2, 28.2]",,,,,,,,,,,,0.488291,,,,,,,,,,,,,7cd5a0ce-c511-4f1f-ae28-3dac19068458,1615,,"[90.5, 28.2]",2275130,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany England,15550.0,Center Forward,85,Chelsea FCW,971,"['51bd8bf3-cb22-4fde-82fe-6f6046bf67c6', '56acb930-f8ce-42cb-876e-48c5155a1527', '73f5d833-f29d-4bec-8ce7-726a55977b4e']",5,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:05.418,Carry,True
,,,,,"[101.6, 28.3]",,,,,,,,,,,,1.167943,,,,,,,,,,,,,0fc35f2f-00e6-42a1-9773-0267240b5337,1618,,"[99.2, 25.2]",2275130,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Right Wing,85,Chelsea FCW,971,"['2617549a-c5dc-447c-9299-fa06142de76b', '73f5d833-f29d-4bec-8ce7-726a55977b4e', 'd28e6824-5b6e-4396-beda-19b674f699bc']",6,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:06.596,Carry,True
,,,,,"[57.2, 2.5]",,,,,,,,,,,,0.049326,,,,,,,,,,,,,09b47d37-4432-4584-828e-90d421fcb5ed,1636,,"[57.2, 2.5]",2275130,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,90,Chelsea FCW,971,"['13eaae82-0178-4404-a678-5cfe187be781', '3f72f726-950c-4959-b527-5732d5548216']",53,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:53.421,Carry,
,,,,,"[49.3, 14.6]",,,,,,,,,,,,1.136467,,,,,,,,,,,,,a73b66be-7a96-4423-9ced-b624b01db8c9,1639,,"[49.3, 10.0]",2275130,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sophie Louise Ingle,15549.0,Center Defensive Midfield,90,Chelsea FCW,971,"['0ebf03b0-6397-4b42-9f92-7c91f9be26b4', '3f2af719-b46b-4642-8603-1800139a11c7']",54,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:54.404,Carry,
,,,,,"[56.6, 34.0]",,,,,,,,,,,,0.197391,,,,,,,,,,,,,a0576b36-ae3e-48fd-8a58-957b66d6e7af,1642,,"[56.3, 34.0]",2275130,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Midfield,90,Chelsea FCW,971,"['1f8ca6a4-f8ff-4bad-8426-fe090c4b8111', '7f433d12-9c6f-4e0a-b222-b1e5e5de7ac9']",56,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:56.507,Carry,
,,,,,"[41.4, 29.0]",,,,,,,,,,,,0.060883,,,,,,,,,,,,,8fe28faf-6077-48f2-a374-e5ef24ce3a44,1645,,"[41.4, 29.0]",2275130,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,90,Chelsea FCW,971,"['6b5924f6-39ff-4943-bfd4-834ebe9bda26', 'bfe0d37f-0b51-4130-97df-f9e0d679fe28']",58,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:58.788,Carry,
,,,,,"[56.7, 24.3]",,,,,,,,,,,,2.763104,,,,,,,,,,,,,2099eed7-1d50-4134-84ae-6fae341ddb03,1649,,"[42.3, 12.6]",2275130,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Midfield,90,Chelsea FCW,971,"['bceffd51-b8e8-42c8-bf70-991da4c1b202', 'ec6a9b7d-2fc5-4946-8871-34a757950f8a']",5,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:05.149,Carry,
,,,,,"[91.5, 29.0]",,,,,,,,,,,,0.982776,,,,,,,,,,,,,9ea9cb78-5de3-4122-b7f6-b7db8d45f84b,1660,,"[92.6, 27.1]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ramona Bachmann,4659.0,Right Wing,91,Chelsea FCW,971,"['07ac061a-4a34-494d-b75f-d459dfd746fd', 'f8a51c80-c739-4c8d-bf6d-3d2e8b5f6168', 'fc88103b-fabd-4aec-acb0-1686ee43d39e']",0,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:00.627,Carry,True
,,,,,"[15.2, 43.5]",,,,,,,,,,,,1.539267,,,,,,,,,,,,,09221d86-fa1e-4df3-b359-8e44c646287e,1669,,"[13.4, 44.2]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,91,Chelsea FCW,971,"['5e850a71-d10e-429d-b101-80e4a2ad5030', '6e75af38-150e-4b25-b649-ec8905dee652', 'fbd1ca75-5a27-4440-9dc9-be76919f6e7a']",11,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:11.545,Carry,True
,,,,,"[84.7, 29.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,da9c64db-fcc1-461e-822f-09991f2501dd,1677,,"[84.7, 29.0]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ramona Bachmann,4659.0,Right Wing,91,Chelsea FCW,971,"['cbb04ee8-dabc-41e5-9387-451b277840fc', 'e5c7d900-252d-414d-a92d-fb7ee9214fe1']",18,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:18.768,Carry,
,,,,,"[8.4, 44.9]",,,,,,,,,,,,0.900773,,,,,,,,,,,,,e8d80ef2-6fec-4de5-afbd-6169c504abdd,1682,,"[5.9, 44.1]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,92,Manchester City WFC,746,"['41b29057-21b2-4b64-ab29-45206c24b31b', 'b690245a-1368-491e-9e63-28c5a4d31cf5', 'ed6bd51c-41b4-464b-be3e-aaa738d961a4']",22,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:22.239,Carry,True
,,,,,"[84.7, 48.8]",,,,,,,,,,,,0.866429,,,,,,,,,,,,,c52c2052-3020-4463-8c98-b51720af502d,1690,,"[84.8, 36.9]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany England,15550.0,Center Forward,93,Chelsea FCW,971,"['3f84fcf9-92fd-4089-a6b6-5f4868affda1', 'd12c68ce-fdb9-4ad8-a202-9b35e699e2e6', 'f70e133b-0687-476e-8734-65effa6669b3']",27,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:27.987,Carry,True
,,,,,"[93.4, 57.1]",,,,,,,,,,,,5.672046,,,,,,,,,,,,,1de12b69-503c-4675-889f-5fbabb36fefe,1693,,"[86.1, 57.5]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Midfield,93,Chelsea FCW,971,"['3745363d-0e4f-4950-aec2-0ec4e2e89056', '74b1297b-3c67-4131-9e74-e2567a8151c7']",29,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:29.724,Carry,
,,,,,"[57.6, 73.0]",,,,,,,,,,,,1.696234,,,,,,,,,,,,,c051a342-418a-443d-8638-d93aaa68b50c,1700,,"[56.2, 70.4]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,93,Chelsea FCW,971,"['a9c7e691-33ff-459a-a4c2-a1b7f82bc4b0', 'd5da393d-d235-4f86-9a06-866ad7777478', 'f251deab-b8cd-4859-be82-329a5b13e484']",40,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:40.060,Carry,True
,,,,,"[72.0, 69.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,4256fd20-1d3e-446c-a0c1-4f4405306600,1704,,"[71.1, 69.4]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Center Midfield,93,Chelsea FCW,971,"['5922d8e2-cb79-42a7-9208-ed5fbd805c72', 'd5b68f49-0e6e-451a-8867-4e65d1ab484a', 'eab3600e-5aa8-4ac7-87da-47cb7da8d925']",42,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:42.674,Carry,True
,,,,,"[84.4, 63.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,1f07b79b-659f-43e7-b115-cc2ad7dc158f,1707,,"[84.4, 63.7]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Right Wing,93,Chelsea FCW,971,"['1a0599ba-4347-4453-b37f-13ec4099008f', '6526e975-db70-49d7-8a6a-99b946319191']",44,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:44.692,Carry,
,,,,,"[92.7, 76.6]",,,,,,,,,,,,0.08,,,,,,,,,,,,,40bc48da-7adf-45bb-97c6-6b7ddee4c06f,1710,,"[92.7, 76.6]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,93,Chelsea FCW,971,"['0965ed06-4367-4c7f-a852-001728b5e387', '9b2a6d4a-6356-4968-ad2a-e07db4a40ea6']",46,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:46:46.909,Carry,
,,,,,"[107.0, 70.5]",,,,,,,,,,,,0.025774,,,,,,,,,,,,,8d28874f-c7e5-4330-9a80-25a69189303d,1729,,"[105.3, 70.0]",2275130,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ramona Bachmann,4659.0,Right Wing,96,Chelsea FCW,971,"['30637f05-f1a5-44a5-9243-2ae4d8dc6e71', '69b87149-6a35-4153-aa84-d7c619d88ea9', '9488ce9c-d40c-44e0-b253-c3de6210de51']",28,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:28.363,Carry,True
,,,,,"[107.0, 70.5]",,,,,,,,,,,,0.014226,,,,,,,,,,,,,00b1e981-c5dc-427f-9dba-ef54306c2511,1732,,"[107.0, 70.5]",2275130,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ramona Bachmann,4659.0,Right Wing,96,Chelsea FCW,971,"['69b87149-6a35-4153-aa84-d7c619d88ea9', '9488ce9c-d40c-44e0-b253-c3de6210de51', 'f4d2009b-c602-49f1-ac4b-1aab102db8ec']",28,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:28.389,Carry,True
,,,,,"[93.8, 53.0]",,,,,,,,,,,,1.09702,,,,,,,,,,,,,77b2ba80-35fd-44fe-a6af-18a10a39c60e,1735,,"[93.1, 53.1]",2275130,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maren Nævdal Mjelde,10395.0,Right Back,96,Chelsea FCW,971,"['0a9dffe1-13b3-4fbc-bf10-5343eb3ada49', '29b2ada4-5b13-41c5-8b77-17d9c13a133a']",29,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:29.779,Carry,
,,,,,"[48.8, 46.2]",,,,,,,,,,,,0.603366,,,,,,,,,,,,,241a5cd8-d751-4b09-8f94-cb29cd22feab,1745,,"[51.6, 43.6]",2275130,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sophie Louise Ingle,15549.0,Center Defensive Midfield,98,Chelsea FCW,971,"['47ddf096-0cf8-41ae-87e9-bb6f146bfc6c', 'c5d9fbc1-4ee8-4fb8-9f74-2cd7781e94c7']",0,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:00.846,Carry,
,,,,,"[35.1, 59.6]",,,,,,,,,,,,0.987702,,,,,,,,,,,,,e5ace4cf-b8fa-46c6-aeeb-734e6e64ff86,1749,,"[35.5, 56.9]",2275130,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Millie Bright,4642.0,Right Center Back,98,Chelsea FCW,971,"['3e8bcc70-f12d-48de-99e6-bf3e7c502977', '44e84d3b-2e73-4dca-82b1-571c3f1c42d7', '6cf2a21b-4037-49f6-af4b-4278a448d785']",3,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:03.423,Carry,True
,,,,,"[110.2, 60.1]",,,,,,,,,,,,2.18604,,,,,,,,,,,,,c51b40c4-1501-4aef-b6b4-667511e0ae76,1759,,"[97.6, 72.3]",2275130,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bethany England,15550.0,Center Forward,98,Chelsea FCW,971,"['3c19340a-aec1-4d4a-96c4-52166b80e27b', 'aea63eb9-6853-425a-b7c0-85b4f20ffab4']",10,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:10.617,Carry,
,,,,,"[56.7, 22.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,4334bc59-3d63-4866-8b83-ebce900cbdd0,1774,,"[56.3, 23.3]",2275130,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,100,Chelsea FCW,971,"['8797335c-8ad2-495b-b911-1a7b0feae9cf', 'a0569792-a282-4e71-aa0e-126c170d6568']",43,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:43.882,Carry,
,,,,,"[54.4, 41.9]",,,,,,,,,,,,2.263675,,,,,,,,,,,,,39656aed-43a8-4e63-9274-2bf690aebacc,1778,,"[55.2, 51.1]",2275130,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,101,Manchester City WFC,746,"['926b74cf-5266-459f-a8b6-31d9478c7fe2', '9b0e0a9b-69b0-4992-982e-c880352d8bd4', 'a0caa24a-fb7f-4e47-9cb7-0302e1bd20d7']",45,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:45.290,Carry,True
,,,,,"[49.7, 5.9]",,,,,,,,,,,,3.044241,,,,,,,,,,,,,471086ed-51b6-437a-b984-a226c2500cec,1782,,"[49.7, 5.9]",2275130,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,101,Manchester City WFC,746,"['11ccc985-eacc-40e9-9343-1d23b989b143', 'd7088139-0b65-4076-8787-60924ab35ad6']",50,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:50.717,Carry,
,,,,,"[64.2, 7.6]",,,,,,,,,,,,0.863171,,,,,,,,,,,,,fef15727-fc02-4e2d-9e67-3005ea940e2a,1787,,"[64.4, 6.4]",2275130,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tessa Wullaert,10099.0,Left Center Forward,101,Manchester City WFC,746,"['344075a0-1a38-4a77-814c-f57c217f1b7c', 'dee4a501-3269-4b6c-bfa5-a7172e476df3', 'fb233427-f7fc-4ffa-ae52-1e18bdcd020d']",55,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:55.479,Carry,True
,,,,,"[41.1, 68.8]",,,,,,,,,,,,0.843158,,,,,,,,,,,,,7bf64347-e49e-4888-9771-24d2629336a7,1792,,"[41.8, 70.8]",2275130,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Right Back,102,Chelsea FCW,971,"['273a9885-99e9-4d3c-9c37-92f9fd99403f', 'b4ec8165-5b2c-43cf-be21-a1e73ffe120c', 'efb91982-a009-4ac3-9ff5-4332dc22a632']",57,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:57.287,Carry,True
,,,,,"[13.9, 59.4]",,,,,,,,,,,,1.53674,,,,,,,,,,,,,5a378142-2c1b-4960-a896-a7d0a6a0d97b,1796,,"[12.9, 54.7]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,102,Chelsea FCW,971,"['4da3bf30-17e1-4287-b204-e1d7847c767b', 'ac3c3af2-572d-4bd9-9d0e-7431d9af332c', 'd03d6e55-57c1-4385-9d2c-0cdb7a0f941c']",0,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:00.740,Carry,True
,,,,,"[59.3, 75.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,3fcddad0-e382-4f74-a696-ea07bf985d24,1806,,"[58.0, 75.7]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Center Midfield,102,Chelsea FCW,971,"['30b6d523-b3ea-4f44-a8cf-f1d327124dd9', '632c2c28-71d3-4794-8453-de558fa04b7c']",8,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:08.311,Carry,
,,,,,"[70.4, 76.5]",,,,,,,,,,,,2.174226,,,,,,,,,,,,,d30982b8-f188-48a1-80a4-a330391e32bb,1816,,"[69.8, 74.6]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erin Cuthbert,4660.0,Right Center Midfield,103,Chelsea FCW,971,"['6ab05d7e-ae67-4660-928a-391ee168f73b', '6e0dbdf4-8f3c-4a61-a787-fe3878982273', '75d150ed-ee67-4025-ab30-a098b3dd6324']",39,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:39.345,Carry,True
,,,,,"[70.4, 59.2]",,,,,,,,,,,,1.938647,,,,,,,,,,,,,9d1d9bc2-f98b-4d28-92b9-3d2e11a16c59,1820,,"[70.6, 59.2]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,So-Yun Ji,4647.0,Left Center Midfield,103,Chelsea FCW,971,"['2a91e012-5ef4-4f7c-978d-3bccab70dbea', 'd18f60a6-353b-47f5-806e-4f52f621d5d1']",42,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:42.373,Carry,
,,,,,"[63.1, 20.3]",,,,,,,,,,,,3.642593,,,,,,,,,,,,,672395fa-2247-48f4-869f-6d5d8f502a0e,1823,,"[55.9, 37.4]",2275130,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,103,Chelsea FCW,971,"['4f5d141e-89db-4319-b38e-3532fd910c78', '5cc770b6-774d-4076-a53b-2fd758ebcd7e', 'd15bdc98-0474-495e-930d-07403afb93bf']",45,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:45.748,Carry,True
,,,,,"[77.9, 26.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,362920b3-b101-4445-b33e-ad8bd56233ec,1835,,"[78.8, 27.1]",2275130,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Left Center Midfield,105,Chelsea FCW,971,"['2b63bdf8-1434-4296-bbc2-0d5289788ca6', 'fcf07790-d1d5-4952-b5bb-26affb4f4514']",6,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:06.852,Carry,
,,,,,"[49.7, 35.0]",,,,,,,,,,,,1.443863,,,,,,,,,,,,,701a1da7-b287-4d08-a484-283002329af4,1838,,"[47.3, 45.5]",2275130,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tessa Wullaert,10099.0,Left Center Forward,106,Manchester City WFC,746,"['590bdfea-9b5f-40f9-8f38-ac1e6de3e308', 'd5982610-f509-4e88-90c3-75a43703192b']",7,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:07.733,Carry,
,,,,,"[91.8, 30.3]",,,,,,,,,,,,6.786508,,,,,,,,,,,,,4400a7e0-599d-4dfd-89ef-773dcbf48c92,1841,,"[63.2, 19.2]",2275130,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Midfield,106,Manchester City WFC,746,"['779d0e12-efb3-4402-9e50-4ca8bbd01b7a', 'b1d22ef6-8953-4ea8-ab43-b820dbef9b27', 'd612b12e-da0d-404d-9674-9538ffb65147']",11,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:11.202,Carry,True
,,,,,"[77.9, 40.4]",,,,,,,,,,,,0.245982,,,,,,,,,,,,,65d0b7b2-6274-42f0-93bf-f8adb10b7275,1845,,"[79.0, 39.5]",2275130,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Defensive Midfield,106,Manchester City WFC,746,"['74b3de6e-35bd-4d5b-befe-3a540a52b320', 'ece45fbd-5e46-4316-a3e1-eadb2c760acd']",19,,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:19.448,Carry,
,,,,,"[68.5, 56.0]",,,,,,,,,,,,4.810619,,,,,,,,,,,,,4f8faddb-74e1-4ebd-83f4-0ab2313e5fe5,1849,,"[37.5, 43.6]",2275130,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,107,Chelsea FCW,971,"['2f225664-27fc-4f48-86f2-307b9d8a02e0', '59b202bc-f71b-4f70-9b7b-6a60ded9e062']",21,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:21.571,Carry,
,,,,,"[117.9, 60.9]",,,,,,,,,,,,8.286376,,,,,,,,,,,,,42974688-de8c-4af0-8f1e-5160d4b08a94,1852,,"[91.2, 66.9]",2275130,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Wing,107,Chelsea FCW,971,"['455f9c2c-0554-4361-ab19-ed237a898623', '731c4106-538b-459d-b40f-5bfd870caf4d', '9b017d70-3147-4fce-b5c6-7c25f9022ae9']",27,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:27.471,Carry,True
,,,,,"[44.7, 9.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,978c41a1-f673-431e-8aa1-7626a92b17f7,1867,,"[44.7, 9.8]",2275130,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,109,Chelsea FCW,971,"['18165397-759b-47cc-a4c1-6e060e2ea6cd', '18953287-71a0-472b-bf41-7a9f5fa77ee3']",21,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:21.146,Carry,
,,,,,"[84.1, 11.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,,10733f14-b808-4297-8ca0-0a1a2b0a742e,1885,,"[84.1, 10.2]",2275130,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany England,15550.0,Center Forward,111,Chelsea FCW,971,"['9ab04139-d2e4-491b-9943-6334fcff50a8', 'd68261af-0d12-4376-ba1a-733de4669e66']",48,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:48.381,Carry,
,,,,,"[79.0, 7.9]",,,,,,,,,,,,1.465415,,,,,,,,,,,,,c271bf23-2d73-4985-922d-0267a2330976,1888,,"[79.2, 3.6]",2275130,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,111,Chelsea FCW,971,"['037ab9a2-0bb7-4861-b6c0-633be19d1894', 'ff62e5b3-581b-41db-bf57-a8940b238a82', 'ffe3404d-1398-4d18-ba98-c0e5c447bf50']",49,,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:49.325,Carry,True
