ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[111.3, 66.3]",,,,,,,,,,,,,3.818276,,,,,,,,,,,,,,f472f271-49dc-4a92-baed-0f6cd412a190,1768,,"[93.1, 56.5]",2275065,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Danielle Buet,20034.0,Left Center Midfield,102,Brighton & Hove Albion WFC,965,"['e76a56c3-d738-48be-a467-9854ce215fc3', 'e9afb8c9-c571-44c6-99f3-0b53a77b9743']",21,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:21.121,Carry,
,,,"[21.6, 69.7]",,,,,,,,,,,,,4.399999,,,,,,,,,,,,,,e1c32e32-16ac-4119-b53d-b6cc1b82254e,1774,,"[4.9, 63.8]",2275065,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Chloe Arthur,10193.0,Right Back,102,Brighton & Hove Albion WFC,965,"['013acb94-4991-4059-a593-5c9e31e1764e', '79b7a971-0c8e-4763-919a-ed46c764a088']",31,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:31.978,Carry,
,,,"[82.6, 59.5]",,,,,,,,,,,,,6.718036,,,,,,,,,,,,,,ef9650f7-7835-47cf-97df-3ed19d588545,1777,,"[46.2, 57.7]",2275065,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Connie Scofield,21556.0,Center Attacking Midfield,102,Brighton & Hove Albion WFC,965,"['1dfa47e4-4aee-4d5a-8ab0-f12d228201c8', '6579bd14-006a-4c98-ad77-952457d27676', '77d92530-341f-4ea3-b225-e2469148cee9']",38,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:38.378,Carry,True
,,,"[34.1, 21.7]",,,,,,,,,,,,,1.49069,,,,,,,,,,,,,,f3d620bd-e343-452b-ad42-e536ac450c3e,1781,,"[37.5, 20.6]",2275065,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aileen Whelan,16374.0,Left Midfield,102,Brighton & Hove Albion WFC,965,"['1bd00d78-8b26-4365-94bc-75ce141eb37d', '674dbb10-a59d-4769-9fba-1615c4551825', '87cae426-ab94-41f3-9a56-98f2f8f1e9fe']",45,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:45.096,Carry,True
,,,"[33.3, 12.5]",,,,,,,,,,,,,1.04485,,,,,,,,,,,,,,45ed7097-945c-46a7-adff-3bc0846ab872,1785,,"[31.6, 21.0]",2275065,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Emily Simpkins,23289.0,Right Center Midfield,102,Brighton & Hove Albion WFC,965,"['2dd4c156-5c91-45f3-becd-112846d1bf4c', '936d7234-ae2f-4cd2-8b46-c41aef445328']",47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:47.281,Carry,
,,,"[20.4, 11.1]",,,,,,,,,,,,,2.634314,,,,,,,,,,,,,,9318b829-2157-4d07-9b65-e915864bb568,1788,,"[20.4, 10.4]",2275065,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Felicity Gibbons,16392.0,Left Back,102,Brighton & Hove Albion WFC,965,"['8f7bd4ef-54dd-4299-96d4-c0c312b3d74f', 'd115e1ba-5b75-49b6-8f1a-d4f6afc42ad9']",49,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:49.724,Carry,
,,,"[13.8, 31.5]",,,,,,,,,,,,,1.59386,,,,,,,,,,,,,,36eb9c86-4580-4da9-bf55-fe3b3c845e89,1791,,"[13.5, 27.1]",2275065,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Maya Le Tissier,22337.0,Left Center Back,102,Brighton & Hove Albion WFC,965,"['7e1f9d31-aa6d-4f0c-b725-3a8366a3ecd3', '87484a13-4a4a-493c-82d0-c0c9381d3766']",53,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:53.841,Carry,
,,,"[36.9, 69.6]",,,,,,,,,,,,,2.683895,,,,,,,,,,,,,,d6d0a802-ba7d-43d7-9b67-3fee1bfe1bac,1794,,"[26.2, 63.4]",2275065,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fern Whelan,19420.0,Right Center Back,102,Brighton & Hove Albion WFC,965,"['8cfb9db9-4cea-4345-bca9-0d8475325a2e', '9cdcf670-f640-4e32-8ac4-fae6d8898816']",58,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:00:58.076,Carry,
,,,"[101.7, 70.0]",,,,,,,,,,,,,2.286186,,,,,,,,,,,,,,16712c27-1067-4ce8-af45-5fcea88bc93f,1799,,"[86.1, 77.0]",2275065,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kirsty Barton,19414.0,Right Back,102,Brighton & Hove Albion WFC,965,"['6292fa44-4d19-47f8-957e-fbe685b6704d', 'c481e9ae-672a-48d6-92e2-30159b326107']",5,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:05.235,Carry,
,,,"[100.3, 54.4]",,,,,,,,,,,,,1.039688,,,,,,,,,,,,,,70f506c6-92c7-4e87-a4a6-073c206d0e9c,1803,,"[98.6, 58.1]",2275065,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matilde Lundorf Skovsen,31528.0,Right Midfield,102,Brighton & Hove Albion WFC,965,"['548dc91f-781a-4364-9833-368fadc1138f', '6162ac59-d49a-4b77-b6bc-06fb1168ff06', 'a4c39c68-164b-40b9-a4a2-dfc40c40d627']",8,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:08.698,Carry,True
,,,"[91.8, 62.0]",,,,,,,,,,,,,1.25278,,,,,,,,,,,,,,af7c6bf7-8c98-45a6-a73f-526e1b3a084d,1811,,"[89.5, 53.4]",2275065,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Danielle Buet,20034.0,Left Center Midfield,102,Brighton & Hove Albion WFC,965,"['5edb9023-517c-460e-8265-a9981e166238', 'c99b36c1-1695-4a11-81ac-744c291005c5', 'f095318c-52b0-474c-b5d2-877b85a96cec']",16,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:16.416,Carry,True
,,,"[90.4, 61.7]",,,,,,,,,,,,,0.855397,,,,,,,,,,,,,,b245cc9b-73dd-4b2a-be13-4788e8771dd6,1817,,"[84.3, 59.9]",2275065,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kirsty Barton,19414.0,Right Back,102,Brighton & Hove Albion WFC,965,"['5c83a0c9-3f3f-4631-808d-735b6b59025b', '69a7ddf5-8d6f-4e31-97a8-c78c316ba6d6', 'f6c396d7-3891-47c3-a950-47e5cab4634c']",21,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:01:21.148,Carry,True
,,,"[13.5, 40.3]",,,,,,,,,,,,,0.024558,,,,,,,,,,,,,,60dbdcb1-c86e-49e0-8a72-9de36666435b,1823,,"[13.5, 40.3]",2275065,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Back,103,Birmingham City WFC,969,"['71d7fe9d-5c24-47d0-9d8e-1146a5c1012e', 'd21713cd-d0d7-4feb-b8d9-54b61122a368']",25,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:25.197,Carry,
,,,"[44.5, 54.0]",,,,,,,,,,,,,5.174128,,,,,,,,,,,,,,68cf83fd-26f3-46cf-a8ee-abff0cd91879,1830,,"[37.7, 58.8]",2275065,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harriet Scott,19592.0,Right Center Back,104,Birmingham City WFC,969,"['9fb2985b-f20c-467b-b950-969a4158a704', 'dede24ee-5fdf-48c4-9930-bf8802197997']",10,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:10.774,Carry,
,,,"[32.7, 77.3]",,,,,,,,,,,,,4.896,,,,,,,,,,,,,,0188e714-f911-4336-9513-40bde1887b33,1833,,"[44.8, 72.5]",2275065,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brianna Visalli,18157.0,Left Center Midfield,104,Birmingham City WFC,969,"['13fdd759-8aae-44a2-9081-cc380251be21', '42a68b54-d91c-422c-a8c7-d8f2abfc7a1e', '50c4dea8-b9f3-460c-9ead-3fafefd33132']",17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:17.655,Carry,True
,,,"[35.8, 70.1]",,,,,,,,,,,,,1.987392,,,,,,,,,,,,,,84d2f5b5-0ee8-4510-9132-d9f5a00d2150,1840,,"[38.2, 70.4]",2275065,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Connie Scofield,21556.0,Center Attacking Midfield,105,Birmingham City WFC,969,"['7e6d1887-ca3c-4993-9fbe-a559c2442b7c', 'd1f1caf0-ef6c-459b-a69c-a4a2901c47c7', 'e8b827d8-ec20-49b2-bd50-2703d291e694']",38,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:38.241,Carry,True
,,,"[40.6, 70.9]",,,,,,,,,,,,,2.536202,,,,,,,,,,,,,,e65fb166-fea7-4b12-9511-9bae7dd52374,1843,,"[31.1, 70.1]",2275065,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Arthur,10193.0,Right Back,105,Birmingham City WFC,969,"['0451feb0-2c87-44a5-a5f0-ea135b1d405e', '06170d51-58cb-43f7-a706-ade413622609', 'c848215f-6577-4e46-9178-290ddbd897d6', 'e8b827d8-ec20-49b2-bd50-2703d291e694']",40,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:40.549,Carry,True
,,,"[73.3, 7.8]",,,,,,,,,,,,,0.683757,,,,,,,,,,,,,,22eacdf4-79b5-4b13-9d7f-943e5a73c742,1847,,"[73.9, 8.0]",2275065,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Left Center Forward,106,Brighton & Hove Albion WFC,965,"['58d50687-f4a8-4c7d-b181-38a90b22d1d1', 'efe2a06e-0b00-40fa-9aaf-4f9a9d084391']",43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:43.375,Carry,
,,,"[99.6, 9.2]",,,,,,,,,,,,,3.834151,,,,,,,,,,,,,,dabbd3bc-b5bf-4c8d-b546-cdf35d9191ea,1850,,"[81.1, 10.0]",2275065,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Simpkins,23289.0,Right Center Midfield,106,Brighton & Hove Albion WFC,965,"['141ff1a6-6eba-4e5f-9c98-36f3fade3868', '61d86969-567a-4a24-9a76-99ba843a15a3']",44,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:44.760,Carry,
,,,"[68.5, 5.3]",,,,,,,,,,,,,5.10333,,,,,,,,,,,,,,8a01287b-db61-4dcd-9a18-adbda66f4c37,1859,,"[74.2, 7.6]",2275065,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felicity Gibbons,16392.0,Left Back,106,Brighton & Hove Albion WFC,965,"['1af88fb6-9d0f-465c-8d91-6be53c2414be', '4ec5acfe-3009-4aac-b3bc-22330dd420dd', '718b2505-a88d-4c79-b7ca-5857ea24bb08']",56,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:02:56.805,Carry,True
,,,"[69.6, 55.3]",,,,,,,,,,,,,4.839999,,,,,,,,,,,,,,21a42f3c-ff72-4f37-8208-8358d58fbcb2,1863,,"[53.6, 74.5]",2275065,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Freya Gregory,33010.0,Right Wing,107,Birmingham City WFC,969,"['363310d3-00d2-4afa-96e9-97419aa0bbb5', '4f79a1e6-51d1-44ac-bb69-e7146855db6b', '68e1ccae-3121-44c8-a638-6f668857d37b']",2,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:02.931,Carry,True
,,,"[77.7, 29.5]",,,,,,,,,,,,,1.6,,,,,,,,,,,,,,5625634b-4b7a-4c2c-82dc-4ed56c0ed5e2,1868,,"[71.1, 35.5]",2275065,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Whipp,31566.0,Right Center Midfield,107,Birmingham City WFC,969,"['7926ec17-eb72-441b-af69-5e4e9b2ca89d', '912d5de5-33e3-4efb-8da2-8e66f6e4a815']",9,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:09.102,Carry,
,,,"[97.9, 20.4]",,,,,,,,,,,,,4.700613,,,,,,,,,,,,,,1f0236d7-129a-44cd-b5af-468a01041d2a,1871,,"[99.7, 4.1]",2275065,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbi Grant,31565.0,Left Wing,107,Birmingham City WFC,969,"['38f47ff6-d7af-43fa-a7a6-ad127ef26c44', '68b63413-ac55-4b7b-8851-ccfc66d67283', '8de5697d-9fbb-4d16-b104-f6d3f0e21ce4']",13,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:13.102,Carry,True
,,,"[26.2, 53.3]",,,,,,,,,,,,,3.254894,,,,,,,,,,,,,,dcb48675-de98-42af-a18f-3c0b7733468a,1875,,"[22.2, 59.5]",2275065,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Midfield,107,Birmingham City WFC,969,"['8f9e07bd-2d6b-44b4-b95d-848a9d4f08c3', 'f118945b-177c-49db-9472-78bb87fe23e2', 'f22f84ad-ae09-4e58-b633-c566eec15af4']",17,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:17.864,Carry,True
,,,"[98.7, 26.4]",,,,,,,,,,,,,1.706936,,,,,,,,,,,,,,c8ee41e2-af4d-4888-8d7b-74961f1254aa,1879,,"[93.9, 26.8]",2275065,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Whipp,31566.0,Right Center Midfield,107,Birmingham City WFC,969,"['063de706-e68f-4d1a-826d-d676735a7a90', '6a0fc7c5-9a6e-454b-9d36-3ea4e50925b4', 'bb35ef93-6c96-41f5-8c4a-663307fea1ae']",21,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:21.119,Carry,True
,,,"[101.7, 30.3]",,,,,,,,,,,,,1.541508,,,,,,,,,,,,,,9ca8e851-310a-4546-846c-6022893ac704,1883,,"[98.7, 26.4]",2275065,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Whipp,31566.0,Right Center Midfield,107,Birmingham City WFC,969,"['2c9dc059-a319-440f-940e-93f059caaf28', '41065f19-b48b-4d19-9f4c-580137f261e5', '6a0fc7c5-9a6e-454b-9d36-3ea4e50925b4', 'bb35ef93-6c96-41f5-8c4a-663307fea1ae']",22,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:22.826,Carry,True
,,,"[14.7, 50.1]",,,,,,,,,,,,,0.477515,,,,,,,,,,,,,,7ed80177-9045-4260-b211-34c60a873f5a,1889,,"[15.2, 49.5]",2275065,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Le Tissier,22337.0,Left Center Back,107,Birmingham City WFC,969,"['2d369c08-d313-4427-b741-dad297893595', '4c6d6492-4b5d-474e-835f-158fff81c395', 'b5cd4476-85d4-41a3-9b3b-a282f881d076']",25,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:03:25.723,Carry,True
,,,"[117.4, 15.3]",,,,,,,,,,,,,2.875625,,,,,,,,,,,,,,6179986d-c9fa-4e95-ad6a-5a7069824fba,1894,,"[109.4, 19.4]",2275065,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Center Forward,108,Birmingham City WFC,969,"['368dcf77-7647-4737-96ac-7b8aecba7358', '607dcac0-e10e-4147-aacf-544ff94cd13a', 'e11d0e9b-8f54-465c-8032-70ef671bd874']",42,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:42.869,Carry,True
,,,"[114.5, 3.1]",,,,,,,,,,,,,2.199659,,,,,,,,,,,,,,352e039d-d4fa-4594-816e-9a8626c9ccfc,1899,,"[114.6, 2.1]",2275065,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Abbi Grant,31565.0,Left Wing,109,Birmingham City WFC,969,"['1f5ceacb-c07b-4733-b5ad-8cb4711cfe0d', '6f15e69e-e1eb-4048-8092-545ceee88993']",9,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:09.569,Carry,
,,,"[100.6, 7.7]",,,,,,,,,,,,,1.702073,,,,,,,,,,,,,,9870f5d5-d7d9-43f9-ba4f-4204a0f664ac,1903,,"[103.9, 7.6]",2275065,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Brianna Visalli,18157.0,Left Center Midfield,109,Birmingham City WFC,969,"['2eed30ff-e435-43d2-87cc-a8d9788f0aaa', '3956566e-4bec-4266-a06a-ab5f3c6dfd50', '3ee36778-73f0-486f-8eb4-e72828fe13dd', '811ec185-b03c-40bd-a9c4-6481d691c123']",13,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:13.369,Carry,True
,,,"[106.6, 6.9]",,,,,,,,,,,,,0.128623,,,,,,,,,,,,,,176d7c15-5398-408e-a87a-96108e76bdbb,1907,,"[105.9, 6.2]",2275065,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Abbi Grant,31565.0,Left Wing,109,Birmingham City WFC,969,"['5c9f9412-5c71-4d6a-8606-c362765240a7', 'cebf6c87-852f-4cff-80f8-f543d98c6526']",15,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:15.645,Carry,
,,,"[97.1, 6.7]",,,,,,,,,,,,,1.807781,,,,,,,,,,,,,,49b29eed-7088-4d91-b649-52a6c1449588,1912,,"[99.2, 6.5]",2275065,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Brianna Visalli,18157.0,Left Center Midfield,109,Birmingham City WFC,969,"['1f64ae37-5797-4f51-8356-9ab18f3e2f2e', '6afa1c70-9c97-456a-b75a-d5e2461493a8', 'c5173810-30e2-4851-9bf7-c52410b853e7']",17,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:17.087,Carry,True
,,,"[50.0, 62.0]",,,,,,,,,,,,,5.47866,,,,,,,,,,,,,,2ae8f282-f7ff-456f-a80d-048003f841ec,1915,,"[23.0, 73.4]",2275065,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aileen Whelan,16374.0,Left Midfield,110,Brighton & Hove Albion WFC,965,"['2e69172d-1839-4922-838d-d7ec60276a14', '86f53575-4d55-49e4-8a6f-aff8c5618d67', 'be117f68-a282-4cc3-b8bb-564f8c676efd']",18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:18.895,Carry,True
,,,"[62.2, 52.6]",,,,,,,,,,,,,0.44482,,,,,,,,,,,,,,1d061b20-bf8d-464d-a45b-4ce107d15207,1921,,"[61.9, 52.0]",2275065,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Midfield,110,Brighton & Hove Albion WFC,965,"['d4d85c7a-949c-4a99-998a-135e67f27e0f', 'fdf58007-dbd0-409b-867e-02f87ed5fdf1']",26,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:26.179,Carry,
,,,"[56.1, 35.2]",,,,,,,,,,,,,0.817362,,,,,,,,,,,,,,cee737c1-e5f5-4395-b8d0-c25663cf8c30,1925,,"[56.3, 33.1]",2275065,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Whipp,31566.0,Right Center Midfield,110,Brighton & Hove Albion WFC,965,"['2a316430-ce30-4442-8df4-ea7f833dae6c', '44b4cec8-42a7-411d-8afa-d5930b0f873f']",28,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:28.036,Carry,
,,,"[63.7, 37.3]",,,,,,,,,,,,,0.944822,,,,,,,,,,,,,,afac2dc8-83e9-4822-a1f2-400c9f8f984d,1929,,"[58.2, 34.2]",2275065,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Buet,20034.0,Left Center Midfield,110,Brighton & Hove Albion WFC,965,"['53b65262-f0d6-4891-be50-e980765eb0e3', '53c473e2-7218-403c-97af-78e836bb6ba8']",30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:30.563,Carry,
,,,"[86.7, 10.2]",,,,,,,,,,,,,2.761176,,,,,,,,,,,,,,85396d21-1e8c-4313-b94e-c4de11842624,1932,,"[74.9, 10.8]",2275065,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kayleigh Green,16400.0,Left Center Forward,110,Brighton & Hove Albion WFC,965,"['0c02ce9d-4934-4291-a711-4744b9e2df0b', '69d713e8-644d-4843-9efa-ca5df5705ea2', 'fabdfc8e-9d27-4c31-83d3-ab11bc3d1b68']",33,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:04:33.541,Carry,True
,,,"[113.5, 9.7]",,,,,,,,,,,,,1.030641,,,,,,,,,,,,,,58a6ab65-3ac6-4cc7-9281-6172404b5eb8,1940,,"[106.9, 9.7]",2275065,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aileen Whelan,16374.0,Left Midfield,111,Brighton & Hove Albion WFC,965,"['2336338d-a8eb-4edd-b69e-9e65f347bc32', 'e27107f8-a461-408a-bef3-41e2f39df4c5']",7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:05:07.229,Carry,
,,,"[11.4, 19.8]",,,,,,,,,,,,,1.574432,,,,,,,,,,,,,,1d6a8606-8e87-4122-9b5b-cf9f3c28484a,1944,,"[10.2, 19.8]",2275065,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rebecca Holloway,31568.0,Left Center Back,112,Birmingham City WFC,969,"['1b1d5888-024f-4bfe-b905-51f12efb91f3', 'a67ac864-810d-4920-8480-76183c695c08']",26,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:26.447,Carry,
,,,"[27.9, 1.4]",,,,,,,,,,,,,2.759996,,,,,,,,,,,,,,efeb045e-3a3b-4868-b2c2-56e3f675c553,1947,,"[30.6, 0.1]",2275065,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adrienne Jordan,31567.0,Left Back,112,Birmingham City WFC,969,"['20df4518-7229-4d7e-aacf-d5ae9c1cf219', '2cff43c4-3d2c-427a-990e-6ee7eab86be8', 'a625faa2-843d-4e13-8b71-8e3ac589e2d8']",29,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:29.312,Carry,True
,,,"[16.7, 1.3]",,,,,,,,,,,,,0.890556,,,,,,,,,,,,,,ee095e64-877b-4aac-8cfb-26ecf8a2fa4c,1951,,"[15.4, 1.4]",2275065,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rebecca Holloway,31568.0,Left Center Back,112,Birmingham City WFC,969,"['2bdc3e78-26df-49a4-9a2a-f3db976aba06', '68ba431b-9454-449f-8c06-249d1ca25359']",34,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:34.072,Carry,
,,,"[64.7, 78.4]",,,,,,,,,,,,,0.253885,,,,,,,,,,,,,,60d6137d-bc40-42eb-b40c-a0fe45f32f87,1957,,"[64.8, 78.4]",2275065,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Barton,19414.0,Right Back,113,Brighton & Hove Albion WFC,965,"['6b513815-8ca3-4dab-8734-5ad94d3d1578', '8897b42d-5e11-41e0-a43a-beb33809973e']",40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:05:40.718,Carry,
,,,"[63.3, 7.3]",,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,75682610-489e-4486-b557-46c8f55a3466,1961,,"[66.1, 3.4]",2275065,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbi Grant,31565.0,Left Wing,114,Birmingham City WFC,969,"['2233d8c9-930a-41df-aecd-63dce540914c', 'e1e22ef2-89f8-4113-b183-d0a737ae22f2', 'f2c25b7c-00d9-451f-bdf1-e97bd1cfaf84']",3,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:03.437,Carry,True
,,,"[66.5, 14.8]",,,,,,,,,,,,,1.375865,,,,,,,,,,,,,,96882d9c-0fe3-4ca2-8ad7-33aa920a17e1,1965,,"[67.5, 11.9]",2275065,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Connie Scofield,21556.0,Center Attacking Midfield,114,Birmingham City WFC,969,"['02373dfc-619c-4b3d-b02a-01bdd1dbd504', 'bdc6ba83-1731-4425-adff-ab5dec2b55b0', 'f46ecf24-13e9-4715-8ac2-c971dd68933b']",5,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:05.537,Carry,True
,,,"[72.8, 58.3]",,,,,,,,,,,,,3.853578,,,,,,,,,,,,,,943a6064-f86d-4ece-8585-b852283f069d,1970,,"[53.6, 65.3]",2275065,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle Buet,20034.0,Left Center Midfield,115,Brighton & Hove Albion WFC,965,"['1a1276e7-ec8a-45de-aa0d-3166def890d9', '26f32b78-0664-4af5-a120-0d37722b95a0', '36b2e302-1c76-40c9-93c4-0e5f27d833cc']",6,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:06.913,Carry,True
,,,"[84.9, 72.0]",,,,,,,,,,,,,2.319613,,,,,,,,,,,,,,3936cabd-48ae-4f58-b6d4-90bf0a734a33,1975,,"[71.7, 71.0]",2275065,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matilde Lundorf Skovsen,31528.0,Right Midfield,115,Brighton & Hove Albion WFC,965,"['2f847ca7-ebfc-4b04-a415-11324a9d0509', 'b606726e-f1d7-4136-b1e7-236bd44a88ed', 'e3727300-71d8-45d5-8ed2-a3d6e273a097']",12,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:06:12.432,Carry,True
,,,"[3.8, 7.9]",,,,,,,,,,,,,0.8156,,,,,,,,,,,,,,6c6b9ae0-e9ea-42af-839f-5bda501accdc,1981,,"[2.8, 8.6]",2275065,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rebecca Holloway,31568.0,Left Center Back,116,Birmingham City WFC,969,"['4ed9f441-259b-42d2-b854-04d19877261f', '659f554e-d47d-4f9e-8b15-f17be848b8d1']",33,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:06:33.148,Carry,
