ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,744bf05c-8511-4b03-b221-fe9b256508bb,2503,,,"[63.9, 25.0]",2275082,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rianna Dean,31702.0,Left Center Forward,134,Tottenham Hotspur Women,749,['a43e710a-2954-4af9-be55-4dc28dd81961'],30,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:30.451,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7e00886b-2bef-4f01-a084-7e60fd4cfa19,2509,,,"[102.6, 25.2]",2275082,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kit Graham,31551.0,Right Center Forward,134,Tottenham Hotspur Women,749,['69446e62-9b17-4c0b-8ec1-239e8acc8120'],38,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:17:38.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fe896a6a-2e76-4c93-863f-66dc8a861c45,2513,,,"[26.2, 28.0]",2275082,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,135,Arsenal WFC,968,['9ad543c6-bd70-48bc-aa1e-4aa363b3984f'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:46.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,311caabd-dbdb-400a-bd2a-f3554a43c94c,2517,,,"[44.0, 9.4]",2275082,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,135,Arsenal WFC,968,"['492f2ca6-8e4d-4e9c-813b-e55972be8732', 'c98586f7-04fc-4a07-a014-3eb1f4f368d5']",48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:48.849,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,085f6106-7612-4caa-8eb8-30bb67a6d9d9,2520,,,"[29.9, 20.0]",2275082,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,135,Arsenal WFC,968,['a57f7f8a-d5ed-45a8-8087-488ea64275a6'],51,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:51.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2fb1cad7-490c-4a4a-b248-fb68fbeb3c8f,2523,,,"[21.8, 37.8]",2275082,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,135,Arsenal WFC,968,['24ed0db0-2aa7-4b25-8550-3856bebf22f1'],54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:54.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f42ab2f5-4828-4681-8803-c7062a5ca9f1,2526,,,"[31.1, 60.2]",2275082,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,135,Arsenal WFC,968,['5a075b7b-26ca-4384-b00c-10414c5ad90c'],57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:57.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d4c05891-ae3e-4a2a-918d-8ebd85afe4ea,2529,,,"[39.7, 29.0]",2275082,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,135,Arsenal WFC,968,['6b3a33a5-f9af-4aca-a3cd-ec8477502953'],0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:00.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,340c7fff-92d9-4f8e-950c-b7ae74e5c4dd,2532,,,"[76.8, 23.9]",2275082,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Wing,135,Arsenal WFC,968,['6fc48030-2af4-42fa-8f4b-f7d79e58ffcd'],5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:05.711,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0cd08b3e-8567-4272-b606-376130d8574b,2537,,,"[108.2, 20.9]",2275082,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kim Little,15616.0,Left Defensive Midfield,136,Arsenal WFC,968,['20bf4a16-6a1d-41b6-886b-e976b80eec58'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:23.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b5b489d3-2bfd-41d7-a7f9-bd9f66097c02,2542,,,"[20.6, 67.6]",2275082,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ria Percival,18145.0,Right Midfield,137,Tottenham Hotspur Women,749,['a4d7d5ca-60bc-4525-82c2-342267e54aa5'],26,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:26.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3e80af71-f038-4c98-aa73-0461d67db512,2546,,,"[14.5, 67.8]",2275082,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Right Back,137,Tottenham Hotspur Women,749,"['691fa340-a54e-493f-baa7-df023c339390', '93eac337-e8c8-49f4-ab8d-eaa2a37578c2']",27,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:27.794,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,90485af0-019d-45d6-a3aa-d327604ff3ed,2552,,,"[70.3, 45.9]",2275082,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,138,Arsenal WFC,968,['025c2002-bc7a-42dc-8acd-938c07903d20'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:43.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ae28dae5-4d4b-450f-94e8-cefa3b011702,2554,,,"[85.6, 37.8]",2275082,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kim Little,15616.0,Left Defensive Midfield,138,Arsenal WFC,968,['58472128-18da-42b1-8c82-7b80dea32574'],45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:45.981,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,74b1e46a-5d04-4a31-88f4-173c6c98373b,2557,,,"[82.7, 34.1]",2275082,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Nobbs,10192.0,Center Attacking Midfield,138,Arsenal WFC,968,['89af651e-73da-4f86-a7a2-03061c7b8429'],47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:18:47.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bb919df6-d32a-463e-9e91-9526846247c6,2562,,,"[19.8, 52.5]",2275082,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashleigh Neville,4848.0,Right Back,139,Tottenham Hotspur Women,749,"['4af2c815-edee-467b-961b-896ac7bbc757', '838e648a-29e2-49d5-8220-88a1674975e8']",50,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:50.060,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,49c16529-aede-4e44-92f9-82c4b568a6bc,2565,,,"[28.4, 69.4]",2275082,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ria Percival,18145.0,Right Midfield,139,Tottenham Hotspur Women,749,['618ab344-8843-44cb-bc26-deeee2fe005a'],52,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:52.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8040196d-ed9a-48f7-a163-ce0bbe156a6e,2569,,,"[51.2, 62.1]",2275082,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kit Graham,31551.0,Right Center Forward,139,Tottenham Hotspur Women,749,"['132550a6-9172-4a5b-b482-ba080210f59c', 'f449ca24-5ea3-446d-a0ef-85757dd9a884']",56,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:18:56.020,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7bf9b6b2-59ae-4e12-be93-0751a33274c1,2572,,,"[91.6, 27.6]",2275082,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josie Green,4865.0,Left Midfield,139,Tottenham Hotspur Women,749,['99787b85-312c-4768-9fe3-bf382660f2c9'],1,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:19:01.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b4e119ee-8585-4071-81cd-fe98cbb1d1f7,2577,,,"[9.3, 55.1]",2275082,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,140,Arsenal WFC,968,['8fdc3643-af7a-4e2c-882f-b771b9eb7514'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:07.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,333f9f79-453d-44aa-917b-72d1ce7e97ab,2584,,,"[22.0, 31.5]",2275082,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,140,Arsenal WFC,968,['b7279b9b-151c-47bd-9c11-0b82df895683'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:13.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d66ce777-d495-4977-82ed-0679d2ad12c8,2587,,,"[36.8, 24.7]",2275082,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,140,Arsenal WFC,968,['9343178b-b061-471d-b6a9-8ec75f18cf64'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:15.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,28a3c680-85b8-40b3-903d-49aeb170f3c6,2590,,,"[34.2, 25.7]",2275082,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,140,Arsenal WFC,968,['de521b25-9d4d-4a86-8451-cfa96ee5e9f6'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:17.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ab34e4cf-06e1-4a09-95fb-429e9dabfc85,2593,,,"[41.5, 18.6]",2275082,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,140,Arsenal WFC,968,['b4ae8a79-ec8e-4aa2-8425-a4cae282aca1'],21,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:21.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,40947504-9fae-4de7-a7b4-cd9e6854d5f3,2596,,,"[41.5, 23.3]",2275082,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,140,Arsenal WFC,968,['911c8b2d-9aae-4c47-bc28-3aa408a6dc0b'],25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:25.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d91f7021-45ba-4840-be4e-1fbbaff37266,2599,,,"[44.6, 56.3]",2275082,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,140,Arsenal WFC,968,['a9f83aa3-6a2a-4a6d-9bce-503f528d1305'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:28.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3408a6a2-7db0-4328-9233-169f7a55685d,2602,,,"[77.6, 78.2]",2275082,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,140,Arsenal WFC,968,['39aca315-3813-4c5e-af5f-b399adf45706'],34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:34.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cc685f0f-0740-4a7a-85f7-ad8b53b9c629,2605,,,"[85.2, 61.5]",2275082,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Wing,140,Arsenal WFC,968,['5f58cd9f-b925-4af2-83d6-4d58991dc5c0'],35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:35.703,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1f8b0bb3-22b8-4838-a303-a40996e41257,2608,,,"[96.4, 76.5]",2275082,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,140,Arsenal WFC,968,['88fe524f-44ae-4fa1-aad9-bc84a5f0fcba'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:42.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0be042c7-9378-4ebd-b54f-09fea2d1dfc4,2611,,,"[32.3, 1.7]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rianna Dean,31702.0,Left Center Forward,141,Tottenham Hotspur Women,749,"['65101136-b488-417d-bb89-1f538a6db338', '95bf0c44-ce73-498e-ae11-26b3fbcc7454']",7,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:07.592,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4d3531e9-e4e9-47ce-9eba-636c629d73fb,2614,,,"[49.8, 11.9]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kit Graham,31551.0,Right Center Forward,141,Tottenham Hotspur Women,749,['930e067d-6a7c-46ed-8c7c-3a550a048993'],9,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:09.810,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5b8e5a34-5e57-4610-9b86-3ea8da1d2a69,2620,,,"[79.3, 66.6]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kim Little,15616.0,Left Defensive Midfield,141,Tottenham Hotspur Women,749,['8b86da21-c48c-4962-8655-5b59bfd9929a'],14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:14.301,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4ffcf2bb-8577-46db-beb3-e3e05c807091,2624,,,"[50.8, 48.6]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ria Percival,18145.0,Right Midfield,141,Tottenham Hotspur Women,749,['798a7f05-86cb-4bfb-8f12-f72cf5f85850'],16,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:16.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7d93a958-8e8f-47c3-b1f0-815339d02ab5,2628,,,"[76.8, 37.8]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Wing,142,Arsenal WFC,968,['48f5c14f-5816-4109-a370-b0e3cd510cda'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:18.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,56fc9d36-86ba-4854-a6b9-86b682614a19,2630,,,"[67.9, 41.5]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kim Little,15616.0,Left Defensive Midfield,142,Arsenal WFC,968,['25fe5786-8eae-4993-aade-16e888fbb4e4'],21,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:21.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,974da928-272b-486e-95eb-339d3106b8d8,2634,,,"[83.4, 47.2]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,142,Arsenal WFC,968,"['8abf546f-4bb4-4006-b6a0-21fcb4b3b133', 'e368bb50-c9fb-4e4d-8d8d-7ed8175f5377']",23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:23.903,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,5fbc5ef7-013d-4615-b240-2cd99345c785,2637,,,"[77.7, 67.2]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,142,Arsenal WFC,968,['69286b6e-a838-44ec-9585-07e847893de0'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:26.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,baab1ead-b1cd-4e50-a0c8-e9274c3476ec,2640,,,"[91.3, 74.7]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Wing,142,Arsenal WFC,968,['a6fe7a6e-af01-4a53-84ca-1c855bb5ca8d'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:28.752,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f58332b7-d504-40f5-a0fb-c1c8f5f87b52,2643,,,"[84.0, 61.2]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Wing,142,Arsenal WFC,968,['165ffeac-3ac8-4993-9117-44bff45d6d6e'],34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:34.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e643b1de-71b3-4b37-8ea7-3850dff7934b,2646,,,"[96.4, 64.3]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Evans,10179.0,Right Back,142,Arsenal WFC,968,['e066fc81-f1eb-4631-b82d-d996d8123e85'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:36.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e9e14e64-ce6f-4e06-8820-1da09a3ef60f,2648,,,"[97.4, 58.6]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Wing,142,Arsenal WFC,968,['5f6095e3-5dc2-4001-ad7e-1df3e765ac4e'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:36.803,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,22a68d09-a587-4ab9-96b7-e4a7d34694ca,2659,,,"[55.5, 7.0]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rianna Dean,31702.0,Left Center Forward,142,Arsenal WFC,968,['3b6248d6-b1ce-4752-a3a8-e1cffecda23f'],44,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:20:44.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3d4dae7b-1b96-48a0-8aa6-2c846de8826e,2662,,,"[67.9, 76.7]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Left Wing,142,Arsenal WFC,968,['7eb0b7ba-99e3-4629-896a-66589460f7fe'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:46.034,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,12f33cd7-f8cb-4086-8e95-387e0ebf7246,2664,,,"[56.2, 73.9]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,142,Arsenal WFC,968,['910f4fe4-8216-40bb-8dce-5d07d9d51234'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:46.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7684fe52-6b46-4a43-ab1c-f042cef40f96,2667,,,"[57.7, 69.4]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,142,Arsenal WFC,968,['b7d1453a-fd72-4244-87b6-f848d9bd1698'],48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:48.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0d59a6c8-3913-4951-b246-4c616c282a8b,2671,,,"[64.6, 60.8]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Nobbs,10192.0,Center Attacking Midfield,142,Arsenal WFC,968,['266952e2-f57b-413e-a43b-6d528dd51db0'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:50.412,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,75474b82-9365-451e-b525-824659221de8,2674,,,"[98.1, 42.1]",2275082,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,142,Arsenal WFC,968,['ad93b215-4e01-427a-9b75-b007ba1ccc3f'],54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:54.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c6f76565-a924-4573-ad94-587260772f37,2682,,,"[46.5, 39.9]",2275082,66,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hannah Godfrey,31552.0,Right Center Back,143,Tottenham Hotspur Women,749,['9bd9a22d-458a-4609-bd3b-7855a9bc6fa4'],55,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:21:55.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,885924c3-f2d7-4cbf-91ab-985119665be9,2684,,,"[82.6, 32.5]",2275082,67,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kit Graham,31551.0,Right Center Forward,143,Tottenham Hotspur Women,749,['a2bdeb3e-beef-4391-9f59-11aad231d756'],1,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:01.913,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f74f9c37-b660-4be5-812b-4a67378d9cb5,2686,,,"[94.1, 41.5]",2275082,67,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rianna Dean,31702.0,Left Center Forward,143,Tottenham Hotspur Women,749,['78343a69-1e5d-4383-99e2-ce9f22482eb8'],4,,,,,,,,,,,,,,,,,Tottenham Hotspur Women,749,00:22:04.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,45f2e65f-13f7-494d-8ab3-0ac2605d8bb7,2691,,,"[69.7, 34.1]",2275082,67,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Vivianne Miedema,15623.0,Center Forward,143,Tottenham Hotspur Women,749,"['b7a37e7e-7713-4413-94b1-4995e6ad625b', 'c32e2759-e7d1-4df1-82c4-e5125ccb0951']",8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:08.953,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,2488ffe1-d641-4a58-ba50-12043be95915,2699,,,"[84.8, 11.5]",2275082,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bethany Mead,15619.0,Left Wing,144,Arsenal WFC,968,['55bf7654-f698-453a-88cf-f0144a1858c2'],32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:32.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5e565ce2-ae84-499f-ad1c-31c752afda15,2701,,,"[65.4, 13.5]",2275082,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Katie McCabe,15620.0,Left Back,144,Arsenal WFC,968,['c28a9f66-f548-44fb-af15-84fd0af48837'],34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:34.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,928e8654-5046-4e2e-98ed-2a51931ab828,2704,,,"[54.4, 27.2]",2275082,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,144,Arsenal WFC,968,['80a35d02-5bb9-404c-add2-5b505ac90fce'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:36.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fc8e7560-41cd-4e24-93f0-51ab00edb1b0,2707,,,"[59.7, 60.2]",2275082,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,144,Arsenal WFC,968,['0c9ebd3f-70cb-477d-af62-c9a0925aae94'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:38.809,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a3d7abf3-1161-489f-827d-4d890af5777e,2710,,,"[90.5, 25.7]",2275082,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vivianne Miedema,15623.0,Center Forward,144,Arsenal WFC,968,['08d30423-f09b-4a60-a1fe-0b8af5fe3b8d'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:42.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,881b2819-a3d3-4cce-8e25-9b836df93ccd,2713,,,"[93.8, 6.0]",2275082,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bethany Mead,15619.0,Left Wing,144,Arsenal WFC,968,['f512f3fb-e84d-425a-ba86-f29fcb30d52f'],47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:22:47.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8a1b45a4-ae3e-4a7a-b249-c17da8a16978,2719,,,"[98.3, 7.6]",2275082,68,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kim Little,15616.0,Left Defensive Midfield,145,Arsenal WFC,968,['340fcd0d-79cc-4888-9218-6ded994c99ec'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:15.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a29c216c-6f14-4402-91f6-b796d2de6038,2722,,,"[109.3, 48.0]",2275082,68,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jennifer Patricia Beattie,17524.0,Left Center Back,145,Arsenal WFC,968,['27d6f249-ad2c-4a36-af53-805284484b6f'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:18.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4cb9cb95-81e4-4212-85c5-29716ca1b690,2725,,,"[114.6, 43.5]",2275082,68,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danielle van de Donk,10658.0,Right Wing,145,Arsenal WFC,968,['83bedd1c-6035-41b0-9b8e-e8255a321713'],19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:23:19.790,Ball Receipt*,
