50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,e1220d41-339d-4d6a-91e4-9c4ed773f3ec,394,,"[3.9, 5.4]",3888716,11,,True,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kent Karlsson,397844.0,Left Back,34,Netherlands,941,['0821de65-7cf5-49ba-a1a5-6ee420862d91'],13,,,,,,,,,,,,,,,,,Sweden,790,00:11:13.151,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,b077785a-b885-4800-aaf8-9a87d1ea7be1,402,,"[13.6, 44.2]",3888716,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Björn Andersson,397845.0,Left Center Back,35,Netherlands,941,['5c13c5c1-c900-430f-b9eb-5b8423cc931f'],29,,,,,,,,,,,,,,,,,Sweden,790,00:11:29.777,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,05274670-c7c9-463a-ba6e-dd9f92f5d8c3,459,,"[42.9, 37.2]",3888716,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wim Suurbier,39734.0,Right Center Back,41,Sweden,790,"['01005290-4c6e-4157-945b-0c90316c0e57', 'e89c8693-29d4-4975-aebd-89de2701258b']",31,,,,,,,,,,,,,,,,,Netherlands,941,00:13:31.339,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,b7c710f2-6a6e-4f86-baea-4a385a5cbf88,632,,"[8.1, 41.9]",3888716,18,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Björn Nordqvist,397846.0,Right Center Back,51,Netherlands,941,['5b09faa1-560e-470c-8675-2a7629d7e770'],47,,,,,,,,,,,,,,,,,Sweden,790,00:18:47.340,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,5c222408-0b22-47d4-949e-91960af50b36,694,,"[8.4, 40.6]",3888716,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Björn Nordqvist,397846.0,Right Center Back,59,Netherlands,941,['aa9d6356-1b35-4446-862c-b155a0c89bbb'],3,,,,,,,,,,,,,,,,,Sweden,790,00:22:03.643,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,be763c5d-6f60-4d89-92cd-7618085d5830,696,,"[27.5, 23.1]",3888716,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bo Göran Larsson,397851.0,Left Midfield,59,Netherlands,941,['93d68980-98f8-4899-a8ad-ae22dd18ef74'],6,,,,,,,,,,,,,,,,,Sweden,790,00:22:06.600,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,3b56f6f8-295d-430f-b54c-e3bbab52ff1f,725,,"[20.3, 39.1]",3888716,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Staffan Tapper,397848.0,Right Defensive Midfield,59,Netherlands,941,,35,,,,,,,,,,,,,,,,,Sweden,790,00:22:35.520,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,7954133f-36de-46b3-aead-e0db98ed1958,789,,"[72.4, 35.3]",3888716,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ove Grahn,397850.0,Left Defensive Midfield,66,Sweden,790,"['8218bddc-75d5-48e4-832d-dd4f28f3086a', '9762710e-e43b-489c-bd49-45f7fd502fce']",18,,,,,,,,,,,,,,,,,Sweden,790,00:24:18.001,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,68874c4b-83b2-4104-8371-08b6c2c29648,791,,"[32.7, 55.4]",3888716,24,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wim Suurbier,39734.0,Right Center Back,66,Sweden,790,['2c1cc67e-8dd1-46c8-89a7-6f70de477a34'],20,,,,,,,,,,,,,,,,,Netherlands,941,00:24:20.327,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,88db8d59-bbb7-4f17-9bed-caa0b1ca2c1a,813,,"[14.4, 27.7]",3888716,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Björn Andersson,397845.0,Left Center Back,69,Netherlands,941,['54a9fdcb-1b09-4040-9220-18e6c49edf07'],23,,,,,,,,,,,,,,,,,Sweden,790,00:25:23.642,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,fb4ed154-0740-4a41-93d7-5e9cec17a4b5,847,,"[42.6, 29.0]",3888716,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kent Karlsson,397844.0,Left Back,72,Netherlands,941,"['0b5a7516-7ab6-46d9-a586-f20a1de31bc8', 'ee41bc13-2801-4cc9-aa56-e72b96b3459b']",23,,,,,,,,,,,,,,,,,Sweden,790,00:26:23.200,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,2cf22990-8668-4d62-a174-1294a97b31d5,886,,"[4.8, 44.1]",3888716,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Staffan Tapper,397848.0,Right Defensive Midfield,73,Netherlands,941,['dd305c6f-1dc8-488f-94b0-79084692a341'],8,,,,,,,,,,,,,,,,,Sweden,790,00:27:08.599,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,9511684f-d6dd-4258-bb0e-2b52a76b00c1,887,,"[1.0, 47.2]",3888716,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bo Göran Larsson,397851.0,Left Midfield,73,Netherlands,941,,9,,,,,,,,,,,,,,,,,Sweden,790,00:27:09.990,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,fa27ae1a-b4a3-47f6-8c99-860c3049929a,904,,"[7.1, 41.4]",3888716,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Björn Nordqvist,397846.0,Right Center Back,73,Netherlands,941,['d3d9b602-bfb9-4be8-95e1-9a54e0bdb94a'],31,,,,,,,,,,,,,,,,,Sweden,790,00:27:31.337,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,be06593f-bbed-484f-8c7e-48c08d843fb7,905,,"[15.9, 48.8]",3888716,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jan Olsson,397847.0,Right Back,73,Netherlands,941,,32,,,,,,,,,,,,,,,,,Sweden,790,00:27:32.835,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,b64de9ee-f7b7-47d2-a1fd-55c29c794465,908,,"[23.5, 38.2]",3888716,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kent Karlsson,397844.0,Left Back,73,Netherlands,941,['b917a0b6-75cb-49f2-bd35-ac103208bdac'],36,,,,,,,,,,,,,,,,,Sweden,790,00:27:36.318,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,eff1adc4-e740-441c-a80b-c5f080657062,987,,"[6.8, 39.7]",3888716,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Olsson,397847.0,Right Back,78,Netherlands,941,['fce7b3dc-34cf-41d5-97a4-e55618203a25'],29,,,,,,,,,,,,,,,,,Sweden,790,00:29:29.839,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,35262e86-4a17-4796-95a5-ad032306f99a,1031,,"[19.1, 8.8]",3888716,30,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arie Haan,39719.0,Left Center Back,83,Sweden,790,"['047aeea3-6e92-41ef-b46d-58e9426923e7', '1c5023e0-1140-4b5b-a4f2-f7137def0a24']",34,,,,,,,,,,,,,,,,,Netherlands,941,00:30:34.384,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,dd939e4b-93a0-47aa-87d3-ee0a1f02fc23,1055,,"[5.7, 34.4]",3888716,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Olsson,397847.0,Right Back,86,Netherlands,941,['689c36a3-81c8-4997-9657-9483e749e2f4'],36,,,,,,,,,,,,,,,,,Sweden,790,00:31:36.948,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,ab18ee68-c1b2-4a60-ab2e-efb22e1cf9e2,1056,,"[5.4, 35.3]",3888716,31,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Inge Ejderstedt,397849.0,Right Midfield,86,Netherlands,941,,41,,,,,,,,,,,,,,,,,Sweden,790,00:31:41.310,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,7f66d6d3-12d1-4067-8145-0567f878248e,1121,,"[12.4, 41.4]",3888716,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Björn Andersson,397845.0,Left Center Back,90,Netherlands,941,['6d46d023-b062-4f00-84dc-2c1f9a01ba81'],11,,,,,,,,,,,,,,,,,Sweden,790,00:33:11.657,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,1e1b0308-5313-448f-81f9-d1aece3d496b,1300,,"[29.7, 52.5]",3888716,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jan Olsson,397847.0,Right Back,101,Netherlands,941,"['2a69e076-2ea2-4da4-9881-d6f248eda765', 'c2984662-b050-455c-99ca-de138d661821']",30,,,,,,,,,,,,,,,,,Sweden,790,00:37:30.817,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,2bc00d29-7df9-4a76-8fe3-8532c4d979d5,1400,,"[13.9, 36.2]",3888716,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wim Suurbier,39734.0,Right Center Back,105,Sweden,790,['fa6e532d-3d5e-41f7-95ca-9f81aeff5788'],27,,,,,,,,,,,,,,,,,Netherlands,941,00:39:27.839,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,6bf03b58-ed74-45d7-8a20-e8c36e1c6b40,1483,,"[10.0, 43.0]",3888716,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Björn Nordqvist,397846.0,Right Center Back,110,Netherlands,941,['a5e1c057-043a-456d-accb-34b61ac91e80'],9,,,,,,,,,,,,,,,,,Sweden,790,00:41:09.081,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,4b03bf3d-d3d0-41b9-bc03-f3dd4cfda43c,1664,,"[4.8, 33.0]",3888716,45,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ralf Edström,397852.0,Left Center Forward,119,Netherlands,941,['a971b809-efae-4c13-9d05-439c8f083887'],10,,,,,,,,,,,,,,,,,Sweden,790,00:45:10.425,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,8e8c0a0d-e839-437d-b6d3-67e6f48ce369,1685,,"[16.9, 59.8]",3888716,45,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Björn Nordqvist,397846.0,Right Center Back,122,Netherlands,941,"['35c18759-b38d-4e90-a6a3-e58f7f08125d', '7f9d4b16-8c9f-481c-b505-c451d9edee4a']",11,,,,,,,,,,,,,,,,,Sweden,790,00:00:11.397,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,c3aaf2dd-3c8f-4efb-89b5-5f4254f27f3f,1699,,"[9.5, 45.5]",3888716,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johan Neeskens,39721.0,Center Defensive Midfield,126,Sweden,790,['bab743b9-6a87-4332-b0dd-5f7865047fde'],19,,,,,,,,,,,,,,,,,Netherlands,941,00:01:19.694,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,78eeb04f-4a7d-43f2-b665-7fc667b066bb,1705,,"[9.0, 32.7]",3888716,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ruud Krol,39720.0,Left Back,127,Sweden,790,['8c135fac-3f86-474f-8f4d-2fac2e854713'],53,,,,,,,,,,,,,,,,,Netherlands,941,00:01:53.196,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,0adbd81b-c4d4-4a88-8f1e-4cb9ef824cba,1726,,"[8.0, 55.8]",3888716,47,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Björn Andersson,397845.0,Left Back,134,Netherlands,941,['f2bf93fb-90a5-4806-b565-38f1603815f4'],34,,,,,,,,,,,,,,,,,Sweden,790,00:02:34.958,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,d8b59c3e-87f5-489d-8f7d-18b79d1ad674,1736,,"[5.2, 72.9]",3888716,47,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Olsson,397847.0,Right Back,135,Netherlands,941,['9d11c179-2552-4bb3-9d20-343412e55043'],48,,,,,,,,,,,,,,,,,Sweden,790,00:02:48.573,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,5ef81d8b-4105-4c02-9793-bf13fb3f5e94,1737,,"[17.6, 73.1]",3888716,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Staffan Tapper,397848.0,Right Defensive Midfield,135,Netherlands,941,,49,,,,,,,,,,,,,,,,,Sweden,790,00:02:49.680,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,b9e74e5c-60b0-460d-aab3-61019e2b516c,1745,,"[14.6, 40.8]",3888716,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Björn Andersson,397845.0,Left Back,135,Netherlands,941,['463dff9c-cb03-4bc9-96c8-768fcbd01f68'],56,,,,,,,,,,,,,,,,,Sweden,790,00:02:56.974,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,f017e9db-43ed-4360-a014-a4ba8aa57faf,1793,,"[8.0, 53.0]",3888716,49,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Inge Ejderstedt,397849.0,Right Midfield,137,Netherlands,941,['25036b4e-697a-4a5e-9915-65d5758ff2b8'],0,,,,,,,,,,,,,,,,,Sweden,790,00:04:00.491,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,7a26edd4-717e-46ca-960b-e3f463bf7f9a,1795,,"[8.4, 47.7]",3888716,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jan Olsson,397847.0,Right Back,138,Netherlands,941,['16eb5b2f-7f85-4c56-8cd5-310d87a57590'],17,,,,,,,,,,,,,,,,,Sweden,790,00:04:17.004,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,31746068-19e5-4ff5-9b4d-caea8697a5cb,1803,,"[14.2, 44.0]",3888716,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Björn Nordqvist,397846.0,Right Center Back,138,Netherlands,941,,22,,,,,,,,,,,,,,,,,Sweden,790,00:04:22.922,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,9af2a79e-c2f1-491c-b799-e1616c3e10e8,1805,,"[15.2, 34.0]",3888716,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kent Karlsson,397844.0,Left Center Back,138,Netherlands,941,['97adb803-b2ae-4eaf-88f8-e7ead0c87639'],26,,,,,,,,,,,,,,,,,Sweden,790,00:04:26.705,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,a7dec4e5-4a35-4e12-97ed-da2dfd66d2fb,1841,,"[2.8, 49.6]",3888716,50,,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Olsson,397847.0,Right Back,140,Netherlands,941,['b54db0d8-d44b-43a7-a546-2a7f680b673d'],32,,,,,,,,,,,,,,,,,Sweden,790,00:05:32.181,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,cbb21cb8-9846-4773-af52-0bda91a9fb1d,1845,,"[10.1, 34.2]",3888716,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Björn Andersson,397845.0,Left Back,141,Netherlands,941,"['0dbd8464-c080-482b-a186-5bd49a38dedc', '61610240-a8f8-4deb-b6f7-d077813e587a']",52,,,,,,,,,,,,,,,,,Sweden,790,00:05:52.634,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,47e258c6-79c1-4639-abd0-b2979565c5e8,1977,,"[52.7, 36.3]",3888716,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arie Haan,39719.0,Left Center Back,153,Sweden,790,"['1e2d33d9-3ccf-47d4-b4b0-e3577a877e2d', 'f266d317-2a68-44b2-87f0-2ecfe781be46']",49,,,,,,,,,,,,,,,,,Netherlands,941,00:09:49.729,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,123e8147-b43b-42ee-b12f-8276e20950a9,2040,,"[13.5, 44.7]",3888716,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kent Karlsson,397844.0,Left Center Back,157,Netherlands,941,['1faa05bb-5b05-4747-bf6e-bcd10f2a1dfd'],39,,,,,,,,,,,,,,,,,Sweden,790,00:11:39.760,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,d6521a4d-8629-4dd5-9d4a-b0cc5f1026de,2081,,"[14.6, 23.7]",3888716,57,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kent Karlsson,397844.0,Left Center Back,159,Netherlands,941,,31,,,,,,,,,,,,,,,,,Sweden,790,00:12:31.867,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,e98abddc-19ac-4291-9304-fa6543992c5b,2097,,"[2.6, 37.2]",3888716,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Björn Nordqvist,397846.0,Right Center Back,160,Netherlands,941,,49,,,,,,,,,,,,,,,,,Sweden,790,00:12:49.756,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,d6a5301e-3179-4e22-bc3c-3dae7f847550,2098,,"[3.3, 60.1]",3888716,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Olsson,397847.0,Right Back,160,Netherlands,941,,54,,,,,,,,,,,,,,,,,Sweden,790,00:12:54.391,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,a933fbfd-4484-4b71-8878-158d40a1397b,2355,,"[24.0, 57.9]",3888716,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wim Suurbier,39734.0,Right Center Back,180,Sweden,790,"['5144fb42-c76d-4f8e-923e-37f3cceb8c09', '71a4fffc-1fce-4e79-8309-ca3646e82302']",47,,,,,,,,,,,,,,,,,Netherlands,941,00:19:47.174,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,9292963b-3bc6-4974-9409-e75ccc1d1e2a,2386,,"[17.8, 32.5]",3888716,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Örjan Persson,397854.0,Right Defensive Midfield,181,Netherlands,941,['b8fcc36e-3bfc-47d8-b9b2-97ee129f5a59'],26,,,,,,,,,,,,,,,,,Sweden,790,00:20:26.810,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,a655fa77-3c6d-43a1-858d-03f9537307b6,2462,,"[20.6, 40.4]",3888716,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kent Karlsson,397844.0,Left Center Back,185,Netherlands,941,['b19b5c55-f0f3-47c2-821b-651c454679ef'],50,,,,,,,,,,,,,,,,,Sweden,790,00:22:50.936,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,8df51937-3073-4dee-a436-18efce823d7f,2489,,"[13.3, 45.7]",3888716,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arie Haan,39719.0,Left Center Back,186,Sweden,790,['c47b8649-0f94-4788-8795-4bb6a1c05b34'],35,,,,,,,,,,,,,,,,,Netherlands,941,00:23:35.186,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,a94adce2-b192-4a91-b5ec-60f7c1818860,2490,,"[16.3, 44.4]",3888716,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ruud Krol,39720.0,Left Back,186,Sweden,790,,37,,,,,,,,,,,,,,,,,Netherlands,941,00:23:37.838,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,bcba1812-28f9-4452-86c6-de17e128d5f6,2504,,"[18.9, 69.0]",3888716,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wim Suurbier,39734.0,Right Center Back,188,Sweden,790,['58c4fc59-8e26-4ef0-b410-54252ae8a025'],59,,,,,,,,,,,,,,,,,Netherlands,941,00:23:59.701,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,f0834acc-db66-4383-b9c4-e58800ef5ab8,2538,,"[5.2, 48.5]",3888716,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wim Suurbier,39734.0,Right Center Back,189,Sweden,790,"['322bbe7f-681a-47a8-8e3f-ff70bbbb3e62', '43ea7d54-09f5-4bbb-84c6-705c297792c1']",54,,,,,,,,,,,,,,,,,Netherlands,941,00:24:54.653,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,82f07968-1929-4255-b718-1d3d6b57ca50,2559,,"[34.9, 38.4]",3888716,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arie Haan,39719.0,Left Center Back,191,Sweden,790,"['94fa6ccc-12f4-4eb9-8dca-60e00d9186b3', 'b3feb242-5321-42d4-ba4a-f087e28747e1']",0,,,,,,,,,,,,,,,,,Netherlands,941,00:26:00.360,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,adcb2392-75cd-4c0b-95b7-ea6e74389f4c,2571,,"[10.3, 37.2]",3888716,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Björn Nordqvist,397846.0,Right Center Back,192,Netherlands,941,"['31d0144b-25e7-45e2-bd99-7129dd756c2a', '47a4d5c7-c530-47ac-933a-d4c80bb29c61']",51,,,,,,,,,,,,,,,,,Sweden,790,00:26:51.218,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,2d5fdba6-a280-44f9-86b8-2a29e96309af,2605,,"[11.0, 48.3]",3888716,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Björn Nordqvist,397846.0,Right Center Back,196,Netherlands,941,['b7fe2ad1-7f85-46b5-8cc1-1bfe8ba45fc1'],57,,,,,,,,,,,,,,,,,Sweden,790,00:28:57.487,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,c614e8b7-3ec0-4f4b-9ed3-ded9188769f5,2610,,"[6.2, 37.8]",3888716,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Björn Andersson,397845.0,Right Back,196,Netherlands,941,['ffc6ee1c-ac6f-4bbd-8dcb-840b63253e2a'],4,,,,,,,,,,,,,,,,,Sweden,790,00:29:04.073,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,c2e41a96-60be-479b-a37e-e580a09db28c,2738,,"[8.0, 37.6]",3888716,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arie Haan,39719.0,Left Center Back,205,Sweden,790,['9dffc7a5-fb6e-4d1d-8851-4dc6caf3cc68'],53,,,,,,,,,,,,,,,,,Netherlands,941,00:32:53.485,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,4f75dfa8-361a-46aa-828a-8b6e20731ce5,2798,,"[52.3, 12.8]",3888716,79,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arie Haan,39719.0,Left Center Back,209,Sweden,790,,48,,,,,,,,,,,,,,,,,Netherlands,941,00:34:48.641,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,,eb2442e6-1639-42c8-b14e-1c0a56e90fea,2824,,"[3.7, 37.4]",3888716,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arie Haan,39719.0,Left Center Back,213,Sweden,790,['26f5da62-0cc3-4c7d-ab85-cd2c2f7e3465'],7,,,,,,,,,,,,,,,,,Netherlands,941,00:36:07.811,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,bc4ba888-8051-4b17-bb30-34f124190e7b,2860,,"[13.9, 42.9]",3888716,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Björn Nordqvist,397846.0,Right Center Back,216,Netherlands,941,['95739287-2167-40ec-a669-0577855f8309'],59,,,,,,,,,,,,,,,,,Sweden,790,00:36:59.791,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,,d5ce9b07-92de-412e-bed1-aa344ec1dee7,2914,,"[6.2, 30.3]",3888716,84,,,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ralf Edström,397852.0,Left Center Forward,220,Netherlands,941,['e90beaaa-7e02-42da-bd4d-d9d0175e0076'],7,,,,,,,,,,,,,,,,,Sweden,790,00:39:07.360,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,,2ff42e4e-50d2-465d-bc40-c4ca93b8655f,2929,,"[43.7, 38.9]",3888716,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johan Neeskens,39721.0,Center Defensive Midfield,222,Sweden,790,"['a1d6d72a-e12c-4dd2-8be9-6f69c0cd6e2d', 'b94fbd08-fa03-43b8-8f41-751b9ec86ccd']",59,,,,,,,,,,,,,,,,,Netherlands,941,00:39:59.043,Clearance,True
