50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fdac766a-6a56-4180-8975-d105deb7a62f,3156,,"[30.4, 32.4]",3888718,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wim Rijsbergen,397816.0,Right Center Back,187,German DR,2721,['eeace9db-821a-49af-aed4-422d48d32428'],53,,,,,,,,,,,,,,,,Netherlands,941,00:38:53.556,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,4b5d2903-4511-4f92-a91f-235116f69e27,3217,,"[50.9, 29.7]",3888718,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wim Rijsbergen,397816.0,Right Center Back,193,German DR,2721,"['8fc68118-b169-4359-98f4-428dca6257ed', 'aceba444-8d7f-4926-ac0a-d2229f662ada']",47,,,,,,,,,,,,,,,,Netherlands,941,00:40:47.694,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ebd7a581-ef88-45e6-9f01-488918e8ea79,3234,,"[8.9, 77.7]",3888718,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Johnny Rep,397727.0,Right Wing,194,German DR,2721,['19760f55-4a70-42e3-a07a-c4fc992214f2'],17,,,,,,,,,,,,,,,,Netherlands,941,00:41:17.804,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4896086a-1b12-435d-9eea-d6723be1f70b,3246,,"[108.6, 39.5]",3888718,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Johan Neeskens,39721.0,Center Defensive Midfield,196,Netherlands,941,['3d9a7c3b-4593-4f46-bf15-d0e7ca55aa24'],56,,,,,,,,,,,,,,,,Netherlands,941,00:41:56.003,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,f51f7de8-f661-4a13-8a78-8488a073e0c8,53,,"[43.8, 38.7]",3888718,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wolfram Löwe,42169.0,Right Center Forward,4,German DR,2721,['ccad74f6-90bd-4c56-b6d1-119c0ca7d3c3'],59,,,,,,,,,,,,,,,,German DR,2721,00:00:59.372,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6824518e-ff2f-4cca-a619-a29d8feddbf5,143,,"[85.7, 74.3]",3888718,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Cruyff,39713.0,Center Forward,10,Netherlands,941,['c998b221-7fcc-49ed-8532-e872fd52ce60'],15,,,,,,,,,,,,,,,,Netherlands,941,00:03:15.860,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e9035433-84f5-4012-ad84-efb3073899a4,222,,"[69.3, 28.1]",3888718,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jürgen Sparwasser,38620.0,Left Defensive Midfield,16,German DR,2721,['43861f84-e793-452b-9e71-7ad9cb4c638a'],36,,,,,,,,,,,,,,,,German DR,2721,00:05:36.670,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,37c03938-5472-4a23-aceb-90c9517d126b,266,,"[39.6, 54.7]",3888718,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Reinhard Lauck,38605.0,Right Defensive Midfield,18,Netherlands,941,['c7362319-349a-4d7d-b189-a74d4197cc9f'],28,,,,,,,,,,,,,,,,German DR,2721,00:06:28.110,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ee5cad1c-0346-49f1-88f3-632a66d17cd2,289,,"[92.6, 27.6]",3888718,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruud Krol,39720.0,Left Back,20,Netherlands,941,['9f5647bb-1755-410b-9361-7ec40af598da'],10,,,,,,,,,,,,,,,,Netherlands,941,00:07:10.820,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6300755f-5e51-439a-bb34-0b3ad4e13891,338,,"[112.6, 2.8]",3888718,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Martin Hoffmann,38613.0,Left Center Forward,23,German DR,2721,"['4bb03a81-169a-413e-8e3c-1bb029b7c8ed', 'f8d3b0a5-2017-4825-b881-7afbb95ea67b']",10,,,,,,,,,,,,,,,,German DR,2721,00:09:10.140,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,True,,,,,,,bb4e26e2-7324-447c-b891-ca5d13674589,555,,"[39.0, 26.5]",3888718,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,30,German DR,2721,"['70bc52f4-96d1-4ccf-9ded-0dd559664fcb', 'e4156350-1c7f-48eb-b3d1-64c07ee2d50a']",15,,,,,,,,,,,,,,,,Netherlands,941,00:13:15.772,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,a0c37526-0e32-47af-aa94-9ce55362b59b,605,,"[64.9, 41.9]",3888718,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jürgen Sparwasser,38620.0,Left Defensive Midfield,35,German DR,2721,['f119f3a1-15f3-47f4-b28a-31f3f5ac60c4'],11,,,,,,,,,,,,,,,,German DR,2721,00:15:11.598,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,04ad7c54-3243-49c7-821f-3fef205ab20f,679,,"[65.2, 11.6]",3888718,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Cruyff,39713.0,Center Forward,40,Netherlands,941,['84dfa878-2c43-4bf4-a205-f9ef35398535'],52,,,,,,,,,,,,,,,,Netherlands,941,00:17:52.744,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d5f233fb-0912-44e9-b7b4-6a6194c5cde5,859,,"[90.6, 76.2]",3888718,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wim Jansen,397804.0,Right Center Midfield,47,Netherlands,941,['0777f4be-53f3-4974-ad70-271ecbab51d2'],34,,,,,,,,,,,,,,,,Netherlands,941,00:21:34.120,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,8537d716-ba60-4fe4-86b6-98da0deedbf1,985,,"[60.5, 66.7]",3888718,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rüdiger Schnuphase,42173.0,Left Midfield,53,Netherlands,941,['1d63a8e9-d28b-486d-a598-68e24f299f4e'],42,,,,,,,,,,,,,,,,German DR,2721,00:24:42.479,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,89f9cc58-013e-4dae-82e7-8016ab8d3fc5,1071,,"[39.4, 44.0]",3888718,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arie Haan,39719.0,Left Center Back,58,Netherlands,941,['74c3d34a-e53a-4faa-844b-9fbd71479645'],41,,,,,,,,,,,,,,,,Netherlands,941,00:26:41.164,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c8fbab74-10ab-46d3-a81c-b83dd97e404c,1212,,"[34.7, 35.0]",3888718,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jürgen Sparwasser,38620.0,Left Defensive Midfield,69,German DR,2721,['fda4e4c7-3b38-4918-811b-3317b3e48aba'],2,,,,,,,,,,,,,,,,German DR,2721,00:31:02.739,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,a97748b8-4909-4c26-8716-b12601d35b7e,1318,,"[79.2, 29.3]",3888718,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Willem van Hanegem,397803.0,Left Center Midfield,75,Netherlands,941,['ddd6a551-3aa3-4732-8b02-9c5b88c92dc9'],27,,,,,,,,,,,,,,,,Netherlands,941,00:34:27.594,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,35e5655e-b538-4717-ac3d-f9bea4adfff0,1391,,"[42.6, 72.7]",3888718,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jürgen Sparwasser,38620.0,Left Defensive Midfield,81,Netherlands,941,['9248d1a7-262c-4ada-ac97-da71302dd49c'],16,,,,,,,,,,,,,,,,German DR,2721,00:37:16.183,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,74ac4fd3-5277-4dcf-9f93-a086a5114c17,1433,,"[85.2, 20.9]",3888718,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wolfram Löwe,42169.0,Right Center Forward,84,German DR,2721,['89a9bf1f-4bda-4e11-b955-38520d44c4ac'],32,,,,,,,,,,,,,,,,German DR,2721,00:38:32.028,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,ee6d9ec4-01d4-43d3-9e62-6bf7a64c3842,1511,,"[87.5, 57.3]",3888718,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Reinhard Lauck,38605.0,Right Defensive Midfield,89,German DR,2721,['cc0a2de3-5e73-4102-b108-76106646d9da'],15,,,,,,,,,,,,,,,,German DR,2721,00:40:15.859,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,True,,,,,,,f3adbef8-cc13-485a-86d9-4ef956471466,1517,,"[54.8, 60.5]",3888718,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Konrad Weise,38604.0,Right Center Back,91,Netherlands,941,"['6b4b3bc1-7636-41b7-9b5b-935a049a6aca', 'fe84535c-405f-4463-8717-9a5618353522']",13,,,,,,,,,,,,,,,,German DR,2721,00:41:13.974,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,475cfc03-94bf-48a0-b311-0f77642c4848,1639,,"[91.2, 13.6]",3888718,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruud Krol,39720.0,Left Back,96,Netherlands,941,['97b424b4-f93e-40df-b138-6e15512b95c6'],27,,,,,,,,,,,,,,,,Netherlands,941,00:43:27.428,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,97b2cd03-8142-4383-85b5-153b06a6d937,1674,,"[72.1, 52.8]",3888718,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wim Jansen,397804.0,Right Center Midfield,99,Netherlands,941,['e4419b24-0c37-415d-acbf-3242bb3540b0'],24,,,,,,,,,,,,,,,,Netherlands,941,00:44:24.563,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,729c083d-6ee5-4e94-826b-8a1e73e7da27,2080,,"[67.1, 5.4]",3888718,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wim Suurbier,39734.0,Right Back,126,Netherlands,941,"['43d96771-2cd1-4990-96c4-7108b3f6cb3c', 'ca83c95e-3978-49c0-92ec-b14b939e0a09']",5,,,,,,,,,,,,,,,,Netherlands,941,00:11:05.827,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0330f011-aa05-4b27-a41f-f411d8d28a0b,2157,,"[87.2, 59.8]",3888718,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Johnny Rep,397727.0,Right Wing,128,Netherlands,941,['10876e16-f088-49c8-a699-e36edd694236'],54,,,,,,,,,,,,,,,,Netherlands,941,00:12:54.584,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d2fd02cd-0109-4deb-b211-629f2abab928,2418,,"[45.7, 54.8]",3888718,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lothar Kurbjuweit,38607.0,Left Back,141,German DR,2721,"['a35f74d5-eb5f-46a8-85cf-59e668d4d2aa', 'f2417da7-51d0-4f34-bb6a-24b333715990']",29,,,,,,,,,,,,,,,,German DR,2721,00:20:29.924,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,7f9c9691-e31e-4558-bda7-59cd671cb3ad,2536,,"[74.3, 7.7]",3888718,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Hoffmann,38613.0,Left Center Forward,147,German DR,2721,"['6eadb69a-b7de-4637-bccb-bc84eb1b8ede', 'dc5afeea-b5f6-4288-b876-d3d77060d0fb']",12,,,,,,,,,,,,,,,,German DR,2721,00:23:12.996,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,9c940158-adbd-4732-ad82-0b3fdb685d25,2560,,"[67.8, 27.0]",3888718,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hans-Jürgen Kreische,38622.0,Right Defensive Midfield,150,German DR,2721,"['1f2a9ee5-3044-4511-9179-768651521a82', '7e9cdde0-394c-43f8-9daf-84190c60c53f']",28,,,,,,,,,,,,,,,,German DR,2721,00:24:28.583,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8f5811b8-5fca-4c6f-9a8d-a92cd3fab460,2631,,"[93.7, 72.0]",3888718,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Peter Ducke,42174.0,Right Center Forward,153,German DR,2721,['c734f021-0f54-4690-b661-c30411e896d1'],58,,,,,,,,,,,,,,,,German DR,2721,00:25:58.361,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,553ba0b4-e7ac-416b-901f-b9907afda597,2686,,"[51.5, 8.5]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willem van Hanegem,397803.0,Left Center Midfield,158,Netherlands,941,['64b88820-9869-4dde-87f0-ad65bf2e20a3'],31,,,,,,,,,,,,,,,,Netherlands,941,00:27:31.490,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,e6f5d85f-fd01-4d31-bfc3-5742676f83d0,2714,,"[33.4, 36.0]",3888718,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rob Rensenbrink,397808.0,Left Wing,159,German DR,2721,"['34eb16e3-ab93-4f49-895d-4c779688926e', '92c37c76-dde3-4f29-a53f-37ff4435ef77']",56,,,,,,,,,,,,,,,,Netherlands,941,00:27:56.197,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ce32227c-571d-4418-8017-1a6a023c214c,2761,,"[81.9, 29.8]",3888718,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hans-Jürgen Kreische,38622.0,Right Defensive Midfield,159,German DR,2721,"['62a35ffe-c3aa-4a42-95f3-ac9eceee47ea', 'b6c3c27d-5e69-4a57-8695-c1911441e735']",34,,,,,,,,,,,,,,,,German DR,2721,00:28:34.601,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0a4fa863-987a-4551-9fda-0b128ce396e5,2935,,"[66.5, 70.6]",3888718,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Lothar Kurbjuweit,38607.0,Left Back,172,German DR,2721,"['2e6de94d-90c6-4a42-9d3e-7de5c518f3be', '9c36a08d-6f50-4f1f-8f25-b2f01ca521c8']",6,,,,,,,,,,,,,,,,German DR,2721,00:33:06.694,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,f76fe0ac-02f4-4bfa-a0bc-e029a3c04644,3090,,"[93.4, 47.7]",3888718,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Johan Cruyff,39713.0,Center Forward,180,Netherlands,941,"['166975fb-b84a-45f3-947e-cc782f2303ab', '46b1f4b9-6c85-4420-8391-dfe79ab663db']",17,,,,,,,,,,,,,,,,Netherlands,941,00:36:17.387,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ff4ff591-a4c4-4b87-847c-de54c615fb4c,3148,,"[25.1, 28.1]",3888718,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lothar Kurbjuweit,38607.0,Left Back,186,German DR,2721,['6454fef6-ca85-429a-a1e6-05657b01fdbb'],29,,,,,,,,,,,,,,,,German DR,2721,00:38:29.448,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,eeace9db-821a-49af-aed4-422d48d32428,3157,,"[89.7, 47.7]",3888718,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Peter Ducke,42174.0,Right Center Forward,187,German DR,2721,['fdac766a-6a56-4180-8975-d105deb7a62f'],53,,,,,,,,,,,,,,,,German DR,2721,00:38:53.556,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,True,,,,,,,aceba444-8d7f-4926-ac0a-d2229f662ada,3218,,"[69.2, 50.4]",3888718,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Ducke,42174.0,Right Center Forward,193,German DR,2721,"['4b5d2903-4511-4f92-a91f-235116f69e27', 'e45ff394-b57c-4116-a767-6bba2c130347']",47,,,,,,,,,,,,,,,,German DR,2721,00:40:47.694,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,19760f55-4a70-42e3-a07a-c4fc992214f2,3235,,"[111.2, 2.4]",3888718,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lothar Kurbjuweit,38607.0,Left Back,194,German DR,2721,"['0ec5ff8e-44ab-43a5-8f9f-531270e351d2', 'ebd7a581-ef88-45e6-9f01-488918e8ea79']",17,,,,,,,,,,,,,,,,German DR,2721,00:41:17.804,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,3d9a7c3b-4593-4f46-bf15-d0e7ca55aa24,3247,,"[11.5, 40.6]",3888718,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rüdiger Schnuphase,42173.0,Left Midfield,196,Netherlands,941,['4896086a-1b12-435d-9eea-d6723be1f70b'],56,,,,,,,,,,,,,,,,German DR,2721,00:41:56.003,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,Left Foot,,Clear,,,Keeper Sweeper,715e03c9-8c15-4d34-b986-e6ee8c45bb70,161,,"[20.9, 49.1]",3888718,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Jongbloed,397802.0,Goalkeeper,12,German DR,2721,['d6596eeb-6a24-4326-82e2-e2316e3cc722'],52,,,,,,,,,,,,,,,,Netherlands,941,00:03:52.306,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.7, 40.4]",,Set,,Shot Faced,8a24a10f-33d9-44e5-b75b-664779623e67,310,,"[1.7, 40.4]",3888718,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jürgen Croy,38606.0,Goalkeeper,22,Netherlands,941,['1fcab16e-d36a-4ca7-9e80-f303102e6bb7'],4,,,,,,,,,,,,,,,,German DR,2721,00:08:04.105,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.0, 40.1]",,Set,,Shot Faced,e55e6b42-bf44-4a29-a843-f2380ad769b4,317,,"[2.0, 40.1]",3888718,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jürgen Croy,38606.0,Goalkeeper,22,Netherlands,941,['e0b9ad67-8d39-43ca-8c97-6817e397f7bd'],7,,,,,,,,,,,,,,,,German DR,2721,00:08:07.950,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,Standing,Goal Conceded,6a347ae3-1240-4eda-9d2f-70f43808c769,321,,"[2.3, 41.1]",3888718,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jürgen Croy,38606.0,Goalkeeper,22,Netherlands,941,['000c565b-31f4-431c-b8a2-6072416f502d'],9,,,,,,,,,,,,,,,,German DR,2721,00:08:09.565,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.6, 40.3]",,Set,,Shot Faced,a44f98cc-f7eb-4995-83a6-8c3e73325533,442,,"[2.6, 40.3]",3888718,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jürgen Croy,38606.0,Goalkeeper,25,Netherlands,941,['0609614a-50e7-47e5-85be-b122d5769694'],8,,,,,,,,,,,,,,,,German DR,2721,00:11:08.310,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.0, 40.1]",,Set,,Shot Faced,6efe5157-1710-4786-a655-c510c3989e3e,483,,"[2.0, 40.1]",3888718,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jürgen Croy,38606.0,Goalkeeper,27,Netherlands,941,['ce60a9c7-022b-4285-b117-f282afd751e4'],48,,,,,,,,,,,,,,,,German DR,2721,00:11:48.747,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,In Play Safe,,,Punch,b0791ab1-09a0-4790-b778-869ca130d6e9,617,,"[5.9, 39.8]",3888718,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jan Jongbloed,397802.0,Goalkeeper,37,German DR,2721,['a09d81fd-c4c7-4205-b0b2-16c6f6a9eb79'],0,,,,,,,,,,,,,,,,Netherlands,941,00:16:00.669,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.6, 39.1]",,Set,,Shot Faced,da765d4d-5218-45de-8b60-af2c9b3706ff,627,,"[2.6, 39.1]",3888718,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jan Jongbloed,397802.0,Goalkeeper,37,German DR,2721,['ecaddf83-7a7f-45ae-8a69-01a2e5db8d71'],10,,,,,,,,,,,,,,,,Netherlands,941,00:16:10.633,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.8, 40.5]",,Set,,Shot Faced,d1573cc0-b632-43da-92ad-effd2ad57c82,832,,"[1.8, 40.5]",3888718,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jürgen Croy,38606.0,Goalkeeper,45,Netherlands,941,['ffc465e8-b2b4-4cad-bb15-c807846be187'],43,,,,,,,,,,,,,,,,German DR,2721,00:20:43.491,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,Claim,,,Keeper Sweeper,2d914abf-7b33-4f40-ba01-a095d757a022,873,,"[12.8, 39.1]",3888718,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jürgen Croy,38606.0,Goalkeeper,50,German DR,2721,"['291b95ac-3bad-4ea0-81cd-8244d1de5138', 'c79e4137-992c-4e0d-a9de-8d61524420ab']",33,,,,,,,,,,,,,,,,German DR,2721,00:22:33.075,Goal Keeper,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[4.1, 40.3]",,Set,,Shot Faced,e9a66396-570a-46ef-a396-0f94658103ca,1168,,"[4.1, 40.3]",3888718,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Jongbloed,397802.0,Goalkeeper,65,German DR,2721,['e6f6e5a4-5f12-457a-8c80-619aaa919e89'],59,,,,,,,,,,,,,,,,Netherlands,941,00:29:59.702,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.2, 41.7]",,Set,,Shot Faced,836b72d8-d65a-4d3e-a630-87b255d7fabb,1223,,"[2.2, 41.7]",3888718,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Jongbloed,397802.0,Goalkeeper,70,German DR,2721,['30c44bef-80b5-4b85-9e74-953ee31a62fa'],34,,,,,,,,,,,,,,,,Netherlands,941,00:31:34.139,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.5, 41.7]",,Set,,Shot Faced,4d659b01-04ae-402c-a1f3-0c0c207370e5,1352,,"[2.5, 41.7]",3888718,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jürgen Croy,38606.0,Goalkeeper,77,Netherlands,941,['6ff76ea0-f518-4934-a9eb-7f8bb6a9a903'],37,,,,,,,,,,,,,,,,German DR,2721,00:35:37.294,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Left Hand,,Saved Twice,Set,Standing,Shot Saved,72ce9f2d-ea7e-4f10-bc5c-088b1c1f7e3e,1357,,"[0.5, 41.9]",3888718,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jürgen Croy,38606.0,Goalkeeper,78,Netherlands,941,['543dbc12-62a1-4a94-850a-d77ec5a0dabb'],4,,,,,,,,,,,,,,,,German DR,2721,00:36:04.442,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Saved Twice,Set,Standing,Shot Saved,7db48f42-2a38-44a7-b0d1-9ef971555c1e,1471,,"[2.1, 37.6]",3888718,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Jongbloed,397802.0,Goalkeeper,84,German DR,2721,['b35a349c-3f1a-463a-b395-4aa10c1bb664'],4,,,,,,,,,,,,,,,,Netherlands,941,00:39:04.360,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,Right Foot,,Clear,,,Keeper Sweeper,ebc124aa-f435-44d8-96fc-122b33e1831b,1489,,"[18.9, 45.5]",3888718,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Jongbloed,397802.0,Goalkeeper,87,German DR,2721,['e6dcd6a3-dc24-4b3f-9a62-63111763c036'],42,,,,,,,,,,,,,,,,Netherlands,941,00:39:42.142,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,Claim,,,Keeper Sweeper,4d85ce31-2062-45be-b6f4-4cc424ad8bd6,1502,,"[11.2, 30.3]",3888718,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jürgen Croy,38606.0,Goalkeeper,89,German DR,2721,['bf01dfdd-37d4-4a6c-a290-f7b9f3ab1345'],8,,,,,,,,,,,,,,,,German DR,2721,00:40:08.011,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.4, 38.5]",,Set,,Shot Faced,2c4f7121-846b-4550-8917-349691956560,1513,,"[2.4, 38.5]",3888718,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Jongbloed,397802.0,Goalkeeper,90,German DR,2721,['a22d7b59-553e-40da-986c-a601dd815a8a'],39,,,,,,,,,,,,,,,,Netherlands,941,00:40:39.149,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.1, 40.7]",,Set,,Shot Faced,2d713395-8f1d-4390-81da-bdb5f141603b,1541,,"[2.1, 40.7]",3888718,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Jongbloed,397802.0,Goalkeeper,93,German DR,2721,['910a04af-3f0a-418a-85c1-17b1bf87e129'],40,,,,,,,,,,,,,,,,Netherlands,941,00:41:40.126,Goal Keeper,
