50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[70.1, 75.7]",,,,,,,,,,,,,1.200331,,,,,,,,,,,ca00e931-197a-401d-bd9a-b7d2518a40b5,208,,"[67.2, 75.2]",3754148,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,17,Sunderland,41,"['667a3814-e1ce-4e2c-af18-2342424469cb', '6b390555-eb53-4796-88f0-ad1d020d68e4']",46,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:46.002,Carry,
,,,,,"[53.9, 1.6]",,,,,,,,,,,,,0.614565,,,,,,,,,,,16b69f2c-c610-43bb-85b3-8b7cf859d4be,214,,"[52.6, 1.6]",3754148,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,17,Sunderland,41,"['01806a72-cfea-4e9b-b5dc-d72782f8c477', '8e9f9557-5bfb-4c87-82c9-e6281667825b', 'a4a9b6e8-9d48-48be-8fab-ef75597739f9']",49,,,,,,,,,,,,,,,,,Sunderland,41,00:04:49.203,Carry,True
,,,,,"[67.0, 18.1]",,,,,,,,,,,,,1.140962,,,,,,,,,,,f2d55d22-a603-4deb-9915-3e5e8e4b8278,219,,"[66.2, 13.5]",3754148,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jermain Defoe,3337.0,Center Forward,17,Sunderland,41,"['463e2872-975b-4173-877f-601ad3c9c558', 'b28a9685-59d9-44a2-aa49-cab3c3bf1c4a']",52,,,,,,,,,,,,,,,,,Sunderland,41,00:04:52.869,Carry,
,,,,,"[86.8, 56.7]",,,,,,,,,,,,,2.118307,,,,,,,,,,,fb8db99f-7d20-42c4-9787-3e872f8e506e,222,,"[70.1, 56.7]",3754148,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Jones,10503.0,Right Back,17,Sunderland,41,"['b0100922-a79a-40a2-b7e5-4a9effaf28d5', 'e31f448c-cf09-4895-a260-b6fead8be72d']",56,,,,,,,,,,,,,,,,,Sunderland,41,00:04:56.187,Carry,
,,,,,"[102.5, 68.5]",,,,,,,,,,,,,1.04116,,,,,,,,,,,537674d2-ec04-4206-bc45-9d0b8cbc7f93,225,,"[100.9, 68.5]",3754148,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremain Lens,16457.0,Right Wing,17,Sunderland,41,"['09c97cf0-2b4e-4a32-beab-e74488d647d5', '50d445fe-f316-48de-abf7-4023e75c2273']",59,,,,,,,,,,,,,,,,,Sunderland,41,00:04:59.910,Carry,
,,,,,"[98.2, 65.0]",,,,,,,,,,,,,0.503795,,,,,,,,,,,b890404c-a265-4a38-b261-c475768a8e72,230,,"[98.7, 65.2]",3754148,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ola Toivonen,4417.0,Center Attacking Midfield,18,Sunderland,41,"['b503f25b-8b1d-4e12-b57f-74b946fb134a', 'e0540763-5817-48f0-959a-07414e3d19d4']",22,,,,,,,,,,,,,,,,,Sunderland,41,00:05:22.311,Carry,
,,,,,"[105.4, 62.0]",,,,,,,,,,,,,3.851952,,,,,,,,,,,aa65b514-b9a2-4f4f-a11f-0333489d0d6d,233,,"[100.9, 75.3]",3754148,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremain Lens,16457.0,Right Wing,18,Sunderland,41,"['1e4ffdf1-fe52-4838-b12b-1312dc39693d', '7caf2c4f-0d68-4498-9743-9690371e4eb2']",24,,,,,,,,,,,,,,,,,Sunderland,41,00:05:24.032,Carry,
,,,,,"[35.4, 62.7]",,,,,,,,,,,,,1.357719,,,,,,,,,,,04dfb81c-e985-4c59-ac4f-98486e597355,243,,"[35.4, 72.6]",3754148,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,19,Tottenham Hotspur,38,"['1764d6fb-f208-4a7f-a12a-8db2d1ad6fa7', '9a6affe2-d974-47f1-870b-7c9a4a802850']",47,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:47.852,Carry,
,,,,,"[66.4, 20.1]",,,,,,,,,,,,,5.746168,,,,,,,,,,,f83b6523-e428-4147-b7a9-fbf16086099e,246,,"[32.0, 30.9]",3754148,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,19,Tottenham Hotspur,38,"['74f78a06-c233-44bc-bca3-a956c6d50c00', 'c57f9613-2d3e-4166-8fba-8b586f10fc1d']",51,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:51.399,Carry,
,,,,,"[7.2, 1.7]",,,,,,,,,,,,,3.293013,,,,,,,,,,,3b99f7d9-be63-4892-a815-13758bb539a3,249,,"[8.1, 3.6]",3754148,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,20,Sunderland,41,"['8890a538-9cd2-449f-a4dd-4c109ef77852', '8d1d6e63-03a4-410f-9ef0-83669d596197']",3,,,,,,,,,,,,,,,,,Sunderland,41,00:06:03.803,Carry,
,,,,,"[57.8, 8.3]",,,,,,,,,,,,,1.517004,,,,,,,,,,,c2c540b0-2be5-4e39-8cea-b246642d6097,265,,"[58.1, 7.5]",3754148,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ola Toivonen,4417.0,Center Attacking Midfield,21,Sunderland,41,"['8209408e-6a0c-4002-a832-d296e66c3d6a', 'a3d88875-8603-45dd-9d94-236692db3e71', 'a8d38a64-427b-43a2-a398-111e482e162f']",29,,,,,,,,,,,,,,,,,Sunderland,41,00:06:29.992,Carry,True
,,,,,"[75.4, 72.2]",,,,,,,,,,,,,3.089723,,,,,,,,,,,257dc728-3ab8-46a5-aeb8-763e8cdb3a36,270,,"[74.5, 53.1]",3754148,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremain Lens,16457.0,Right Wing,21,Sunderland,41,"['1ffe98f7-744d-47b8-ae73-4073578f493e', '2d17cb2e-b973-4968-bc6c-deb21bc57400', '77cc0034-57a2-42cb-8104-191b8f40534c']",34,,,,,,,,,,,,,,,,,Sunderland,41,00:06:34.420,Carry,True
,,,,,"[53.7, 27.0]",,,,,,,,,,,,,6.799992,,,,,,,,,,,d8807386-e4cc-4c49-a0ed-0c9a8bc6b983,278,,"[27.8, 21.0]",3754148,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Mason,40127.0,Left Defensive Midfield,22,Tottenham Hotspur,38,"['1879de48-c72f-4272-bb28-29517e556f1b', '63e4e441-24a5-4435-b52a-60f1e42df18b']",48,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:48.863,Carry,
,,,,,"[75.0, 27.9]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,e327c77b-84da-4b85-80e6-2c1a245960c3,282,,"[73.4, 27.4]",3754148,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Center Attacking Midfield,22,Tottenham Hotspur,38,"['038bda32-7db8-4c68-addb-cccc93ca9b89', '3ed05ea9-4e1f-47e0-a531-4763068f8a2e', '7f5e3d74-db89-4ea0-bd54-e97e7c735468', 'aecffb16-f603-4bbb-be2e-f14aa2a82b3d']",56,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:56.685,Carry,True
,,,,,"[76.4, 46.0]",,,,,,,,,,,,,0.365863,,,,,,,,,,,acf5740f-951c-47dd-ad42-8d17c2558945,297,,"[77.0, 45.0]",3754148,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jermain Defoe,3337.0,Center Forward,24,Sunderland,41,"['51b5849f-ff85-466a-9152-1d5f59423c57', 'b31a540e-0c18-4963-b0ab-7d6773f66d34', 'd8ce5a97-b997-42cc-831b-1604ce151119']",5,,,,,,,,,,,,,,,,,Sunderland,41,00:08:05.421,Carry,True
,,,,,"[76.5, 58.0]",,,,,,,,,,,,,1.010393,,,,,,,,,,,7ecf0732-2bfd-4a0f-bb71-191f9f68063d,300,,"[78.7, 59.9]",3754148,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jeremain Lens,16457.0,Right Wing,24,Sunderland,41,"['394e9c68-0677-44b1-878f-77b409902ef4', 'a3aa4e53-8683-4e4e-a5ca-7cacf76bcc9f', 'e738ac4e-baee-41ad-ad37-6367a57435e7']",7,,,,,,,,,,,,,,,,,Sunderland,41,00:08:07.242,Carry,True
,,,,,"[77.0, 67.7]",,,,,,,,,,,,,1.233144,,,,,,,,,,,b9604e2f-bc13-4559-81f8-8a3a20e19cc2,304,,"[70.7, 58.6]",3754148,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ola Toivonen,4417.0,Center Attacking Midfield,24,Sunderland,41,"['12432bdc-942d-41ff-bebe-4a9d7c0d3803', 'f95fc975-53a9-4bff-bf99-98f7f09d4472']",9,,,,,,,,,,,,,,,,,Sunderland,41,00:08:09.101,Carry,
,,,,,"[92.3, 65.8]",,,,,,,,,,,,,0.794849,,,,,,,,,,,dd4e42ef-9068-4e0b-ab8f-6aea08ff96f1,318,,"[96.4, 67.8]",3754148,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jermain Defoe,3337.0,Center Forward,26,Sunderland,41,"['14305410-3bae-4770-b43c-164a16340614', '3ad91c26-9d53-47f2-807c-5c4866443874', 'f2534b57-c27b-45c0-b0df-7a58fcc3e10f']",42,,,,,,,,,,,,,,,,,Sunderland,41,00:08:42.080,Carry,True
,,,,,"[88.6, 55.5]",,,,,,,,,,,,,0.032315,,,,,,,,,,,5f0a825c-77a0-462c-a36f-46095a29781e,322,,"[88.9, 54.9]",3754148,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremain Lens,16457.0,Right Wing,26,Sunderland,41,"['3370c5a8-1512-47f5-ba7e-e7d018b38aa8', 'cb9de306-68ef-47fa-ac19-5e84ccb0fc6d', 'eec2d770-ee1d-49cb-9528-2b030ddd5760']",44,,,,,,,,,,,,,,,,,Sunderland,41,00:08:44.316,Carry,True
,,,,,"[94.3, 22.0]",,,,,,,,,,,,,3.508499,,,,,,,,,,,f7ce35f9-0818-4007-a769-6dfecedb210e,327,,"[87.0, 26.0]",3754148,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,26,Sunderland,41,"['6146ce04-3440-42b9-900b-8776fb646a13', '666de05a-139c-419b-999a-3f1bf047947d']",47,,,,,,,,,,,,,,,,,Sunderland,41,00:08:47.589,Carry,
,,,,,"[98.7, 40.5]",,,,,,,,,,,,,0.967848,,,,,,,,,,,db44e53b-ea05-426e-977a-f753f351ada6,330,,"[95.3, 38.8]",3754148,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jermain Defoe,3337.0,Center Forward,26,Sunderland,41,"['10e5a279-fdd9-4949-9f4c-a31cd773b5a9', 'd75c08ee-4f38-4138-a3be-6d1f33f3f544']",52,,,,,,,,,,,,,,,,,Sunderland,41,00:08:52.001,Carry,
,,,,,"[61.5, 2.8]",,,,,,,,,,,,,0.007475001,,,,,,,,,,,eb96934b-332c-4baf-a7b0-a1036843281c,338,,"[62.3, 2.5]",3754148,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Gómez García-Penche,43627.0,Left Center Midfield,26,Sunderland,41,"['309470d9-25fa-406e-a8c7-281c66b4c759', '4984da6a-7454-40b5-a740-ed97339eb881', 'a4ce6282-114a-45b3-8adc-49116426a238']",0,,,,,,,,,,,,,,,,,Sunderland,41,00:09:00.641,Carry,True
,,,,,"[54.3, 30.5]",,,,,,,,,,,,,1.802415,,,,,,,,,,,5a58a9a8-c612-425d-ae50-828f91bd463d,343,,"[50.6, 25.5]",3754148,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John O''Shea,16890.0,Right Center Back,26,Sunderland,41,"['15e7e35c-a0af-4442-9e50-a9c6044908fc', '5bfcc21a-03c9-4261-996d-df3252084669', 'f16ff7ea-7201-4b0c-86b2-4f6d14c1a2b2']",3,,,,,,,,,,,,,,,,,Sunderland,41,00:09:03.439,Carry,True
,,,,,"[62.3, 51.6]",,,,,,,,,,,,,2.055706,,,,,,,,,,,84172b02-021e-48c3-8906-e211b0064e05,351,,"[62.8, 51.6]",3754148,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yann Gérard M''Vila,4429.0,Right Center Midfield,26,Sunderland,41,"['80e6c5d3-bb75-4a8f-8be9-147609564a25', 'bcb65afc-a2e7-4a0b-a903-ec5b6d8aee92', 'd0e2ba37-c44c-4b7e-afe5-b89d9c1d9c22']",10,,,,,,,,,,,,,,,,,Sunderland,41,00:09:10.884,Carry,True
,,,,,"[47.9, 57.5]",,,,,,,,,,,,,1.896951,,,,,,,,,,,bb7441fb-9b1c-4aa9-9c6a-ecdb3f41d394,355,,"[45.1, 57.4]",3754148,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John O''Shea,16890.0,Right Center Back,26,Sunderland,41,"['f479ddc7-5104-43a0-beb3-20f8145a542d', 'fd3f142e-e66a-47e3-8570-37743dea847d']",14,,,,,,,,,,,,,,,,,Sunderland,41,00:09:14.569,Carry,
,,,,,"[80.3, 68.5]",,,,,,,,,,,,,2.36876,,,,,,,,,,,3a0ec9b6-b075-4b16-8e49-bcd029c60216,361,,"[74.8, 73.0]",3754148,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremain Lens,16457.0,Right Wing,26,Sunderland,41,"['40e708d4-819d-4120-a3ee-bc0f7d526a23', '9288d804-6fa6-4f67-be47-99a43f507043']",27,,,,,,,,,,,,,,,,,Sunderland,41,00:09:27.105,Carry,
,,,,,"[86.4, 11.1]",,,,,,,,,,,,,2.110144,,,,,,,,,,,0f97947c-01e1-49c5-bf38-c00322c67712,371,,"[74.7, 13.5]",3754148,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Gómez García-Penche,43627.0,Left Center Midfield,26,Sunderland,41,"['481c305c-89c3-45a0-aaa4-f44789fe5f6d', 'b0b62c44-a17f-4ef9-8eb0-48e59a75bd76']",41,,,,,,,,,,,,,,,,,Sunderland,41,00:09:41.146,Carry,
,,,,,"[106.5, 4.5]",,,,,,,,,,,,,1.371013,,,,,,,,,,,f52efb3d-7c83-442c-920e-caf403f2e308,374,,"[96.8, 3.0]",3754148,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,26,Sunderland,41,"['56bf911a-1777-4d9c-bb23-1539770fd03f', '59573f16-b0d6-4e6c-a0fd-3bdaacf4ca85', 'cd3753de-e491-4fc6-abf4-70cf2fb5db8e']",44,,,,,,,,,,,,,,,,,Sunderland,41,00:09:44.798,Carry,True
,,,,,"[113.9, 7.2]",,,,,,,,,,,,,0.849977,,,,,,,,,,,31fd32c3-87d2-4486-a648-d8fe2587cce1,379,,"[112.0, 6.6]",3754148,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,26,Sunderland,41,"['8fd880a7-2c33-4eee-adf9-dcab8d5a3d9d', 'dcb74322-a42e-4728-abe5-01eedbfe1e0c', 'de3e0a9c-f67c-4c6b-b3f0-8f2dc2c2681c']",48,,,,,,,,,,,,,,,,,Sunderland,41,00:09:48.185,Carry,True
,,,,,"[43.1, 18.7]",,,,,,,,,,,,,3.804917,,,,,,,,,,,e141dda2-2051-47d7-8f08-d82f1d499f8d,389,,"[38.9, 8.5]",3754148,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,28,Tottenham Hotspur,38,"['27434827-c15f-4bb8-8570-db2acbaf2425', '9e05a13c-d5ef-4440-a4bd-f0b6a2acb8a1']",53,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:53.647,Carry,
,,,,,"[61.1, 26.8]",,,,,,,,,,,,,5.573324,,,,,,,,,,,3972c083-6a4d-4aba-8ba5-4222293d360d,392,,"[48.1, 9.9]",3754148,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Mason,40127.0,Left Defensive Midfield,28,Tottenham Hotspur,38,"['46edec0e-71db-40cb-b00a-3b4d7a057d30', 'df584837-1f29-4f64-8250-b4fdf48d0e6c']",58,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:58.564,Carry,
,,,,,"[81.9, 56.0]",,,,,,,,,,,,,3.981319,,,,,,,,,,,38128e70-b1b8-4de0-83ce-c7dde2ca6ff4,395,,"[75.4, 76.3]",3754148,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,28,Tottenham Hotspur,38,"['6a6d4079-002f-4a36-bcc9-ea51aee536b3', 'db732d07-6ddc-4ea6-9989-30e4144dbee5']",7,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:07.024,Carry,
,,,,,"[85.3, 32.6]",,,,,,,,,,,,,0.803057,,,,,,,,,,,a99c44e4-a356-40a2-b015-7ee3bd4feb86,398,,"[80.6, 33.1]",3754148,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Mason,40127.0,Left Defensive Midfield,28,Tottenham Hotspur,38,"['091898e7-fe2a-40e7-9065-f89a7b717dc6', '63cf61fb-2284-4a4e-a964-d96a39cafaf1', '9cc171bb-9d8c-46a9-9236-b65dfc4b1f88']",12,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:12.902,Carry,True
,,,,,"[25.7, 62.4]",,,,,,,,,,,,,1.157669,,,,,,,,,,,4bcb7b91-35dd-450f-a28c-472e94bbaf1b,404,,"[20.4, 59.4]",3754148,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Billy Jones,10503.0,Right Back,28,Tottenham Hotspur,38,"['0eead73d-2059-4e58-9058-83d3e6cc1ab6', '2ad74873-816b-4a71-9c90-816a4da93cf8', 'f784646b-24cf-4ffb-a545-ad5ca7317336']",15,,,,,,,,,,,,,,,,,Sunderland,41,00:11:15.041,Carry,True
,,,,,"[93.1, 15.6]",,,,,,,,,,,,,0.9151,,,,,,,,,,,5dd99820-2544-4b3c-b1bb-cc243f8b87f5,407,,"[94.4, 17.7]",3754148,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Center Attacking Midfield,28,Tottenham Hotspur,38,"['05f4a323-967f-4d5d-b55f-10bcb2db9500', '48bb21ec-90c2-4def-8f83-73310140a1b5', '8d2133c4-06d9-4fe6-a8bc-8894fdd7e140']",16,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:16.199,Carry,True
,,,,,"[65.8, 65.9]",,,,,,,,,,,,,1.393239,,,,,,,,,,,d66e3338-3e58-4599-9cca-9ce1682120fe,417,,"[66.9, 58.5]",3754148,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,29,Tottenham Hotspur,38,"['100ed42d-89f8-4377-80c5-d2c76f67cbca', '4f65a1b7-fdcf-42b7-814d-0404678b7808', '8351a05c-ac64-4c63-bbf8-6918ed8d3320']",11,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:11.028,Carry,True
,,,,,"[78.1, 74.0]",,,,,,,,,,,,,1.750928,,,,,,,,,,,8e3c97a9-87ea-4c40-86fb-82e2ca96cd69,421,,"[80.6, 71.6]",3754148,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Kane,10955.0,Center Forward,29,Tottenham Hotspur,38,"['4b8ac8de-3765-4d4b-a3dc-adda55a48869', '98b13a2e-5b92-441b-966c-4b61c42cfca8', 'f367d0b6-c540-4b13-8e52-4f64e749b7c3']",13,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:13.794,Carry,True
,,,,,"[0.9, 32.7]",,,,,,,,,,,,,0.584634,,,,,,,,,,,b86fc27c-8c4c-4a75-90f3-493a0f4fbe8c,429,,"[2.8, 29.9]",3754148,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Costel Fane Pantilimon,6871.0,Goalkeeper,30,Sunderland,41,"['8039e349-8c41-48f6-9d5a-468e9c38fcf3', 'cb678227-fd59-4cbb-a70a-b8e025641159', 'd96dfea6-2b00-4a7c-87af-0233053651aa']",34,,,,,,,,,,,,,,,,,Sunderland,41,00:12:34.873,Carry,True
,,,,,"[45.3, 63.9]",,,,,,,,,,,,,1.953587,,,,,,,,,,,7beb7ccd-dbdf-4e01-ae1a-9571ba41cb5e,436,,"[46.5, 62.5]",3754148,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeremain Lens,16457.0,Right Wing,30,Sunderland,41,"['10500458-cd2f-446a-a0e6-0607960dc39c', '316a7140-188f-41c6-baaa-c51057eac928', '5980c48e-7c9c-4fce-a3cb-c5b6fd77f357', 'e19e4a28-a00e-4c33-b71f-e0fe4313e754']",39,,,,,,,,,,,,,,,,,Sunderland,41,00:12:39.551,Carry,True
,,,,,"[62.3, 26.0]",,,,,,,,,,,,,0.08256,,,,,,,,,,,1ed6fe50-05eb-4f95-b64c-10181c4e4656,447,,"[61.9, 26.0]",3754148,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Left Wing,32,Tottenham Hotspur,38,"['4543c081-997c-446b-9d34-ad6e523802b4', 'ac15a6f3-2082-46cd-9531-f7e9a5ef2b04']",9,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:09.864,Carry,
,,,,,"[47.5, 17.4]",,,,,,,,,,,,,1.814937,,,,,,,,,,,59611381-3e67-4c1d-89f7-ad63fe3b9a00,452,,"[47.5, 17.4]",3754148,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,32,Tottenham Hotspur,38,"['571e4c3f-575e-4177-b105-2cf49f928f86', 'b0d7a577-c21d-4d68-8611-fbba9cf24230']",12,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:12.685,Carry,
,,,,,"[37.0, 29.3]",,,,,,,,,,,,,1.199999,,,,,,,,,,,704d59f3-a523-406c-8908-8c42aec1eec4,455,,"[37.0, 29.3]",3754148,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,32,Tottenham Hotspur,38,"['3ab4558c-3d13-4356-8514-2ae72718cfdf', 'b40ea2f7-ae1a-40d5-9c5e-cd09cce06ccf']",15,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:15.914,Carry,
,,,,,"[37.0, 56.6]",,,,,,,,,,,,,0.8,,,,,,,,,,,59ae1854-583d-4d0f-8c74-b4174e6be315,458,,"[36.9, 56.6]",3754148,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,32,Tottenham Hotspur,38,"['0f583277-05f2-4165-b20d-6906b8d804f0', 'fb366474-220b-4c00-b110-7b329d3e1558']",18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:18.649,Carry,
,,,,,"[41.4, 40.2]",,,,,,,,,,,,,0.8,,,,,,,,,,,9c74cf87-bf96-4c34-8d54-01614b010e37,461,,"[41.1, 41.3]",3754148,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,32,Tottenham Hotspur,38,"['114529b4-2484-4e59-8833-6ff8e4d7cffb', '3244bb48-9ad5-4ead-ab83-666efc0586bf']",21,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:21.080,Carry,
,,,,,"[50.6, 18.7]",,,,,,,,,,,,,2.60612,,,,,,,,,,,a79168ba-fab0-4938-b10e-b874f2b90a18,464,,"[48.3, 23.7]",3754148,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Mason,40127.0,Left Defensive Midfield,32,Tottenham Hotspur,38,"['ad285b0f-eb73-45c1-ae0a-a1682d4c40b4', 'c6c10f8b-b181-4e17-b787-5ebbbfc9fde0']",23,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:23.132,Carry,
,,,,,"[111.4, 12.4]",,,,,,,,,,,,,1.274778,,,,,,,,,,,6b2e8a67-6bf9-4c6d-a23f-ccd88f406117,467,,"[107.9, 7.7]",3754148,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,32,Tottenham Hotspur,38,"['066b482a-e5b4-4fd1-a698-2d31c6b7a0cb', 'd1141fc7-0dd2-4662-b9bc-f23120ea95bb', 'fec7805d-fea3-4324-afdc-6c8e22a423bb']",28,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:28.903,Carry,True
,,,,,"[83.4, 17.1]",,,,,,,,,,,,,0.451129,,,,,,,,,,,784c563c-54ac-4c9a-8295-ffd09dbfd22b,472,,"[83.3, 20.4]",3754148,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Left Wing,32,Tottenham Hotspur,38,"['3a9b8532-89bd-4a78-b74a-a475c250d4ef', '41c55237-f1f9-4c2c-950e-cd7090ba1b81']",33,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:33.816,Carry,
,,,,,"[70.4, 15.9]",,,,,,,,,,,,,1.097216,,,,,,,,,,,fb576e22-bdab-4d83-93ca-995d6de7d7ac,475,,"[70.8, 15.9]",3754148,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Mason,40127.0,Left Defensive Midfield,32,Tottenham Hotspur,38,"['719ab2a6-bab8-4a93-9257-33a1b3bcd869', 'e8259e74-e47c-403d-9893-0af61063d582']",35,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:35.639,Carry,
