bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f04fdc10-ef26-4bcc-a28f-3fb26fa24c25,3020,,"[90.5, 36.0]",3754090,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,188,Stoke City,30,['1e4b7631-8755-4765-b4d6-1ad7c49ea5da'],14,,,,,,,,,,,,,,,,,,Stoke City,30,00:47:14.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b61c88f4-f5f6-4b0d-8ae2-cf50621210f9,3024,,"[43.1, 53.9]",3754090,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jamaal Lascelles,3081.0,Right Center Back,189,Newcastle United,37,['303af2f0-d778-404f-8ad0-91529bc94ba8'],31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:47:31.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcb04fb8-f083-4dfe-a1b8-c3bf547e2132,3026,,"[43.6, 45.4]",3754090,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,189,Newcastle United,37,['23ec1a08-889d-4751-add0-50c94673a17c'],34,,,,,,,,,,,,,,,,,,Newcastle United,37,00:47:34.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb4b5e9-9d10-4d99-ac31-949eb08f6446,3029,,"[82.8, 51.3]",3754090,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ayoze Pérez Gutiérrez,3076.0,Left Center Forward,189,Newcastle United,37,['c6c6c067-51a3-480c-a97b-5246d77412d5'],42,,,,,,,,,,,,,,,,,,Newcastle United,37,00:47:42.556,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b9772c-27d8-4d08-80c1-d1b4cee2c695,3031,,"[94.6, 59.2]",3754090,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moussa Sissoko,3091.0,Right Midfield,189,Newcastle United,37,['ee614f26-1de7-4a3d-a58e-fc4558407ac7'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:47:43.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83236d7e-f812-4783-b6fb-0ad8da7b8046,3035,,"[36.6, 57.2]",3754090,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Walters,3670.0,Center Forward,190,Stoke City,30,['f108ff41-2812-4b44-bc67-e1df0ac05dc9'],46,,,,,,,,,,,,,,,,,,Stoke City,30,00:47:46.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732f55d-c728-4d13-a5df-064f5f11e5d8,3038,,"[92.7, 71.6]",3754090,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Left Wing,190,Stoke City,30,['e4f74483-3487-40a1-9b43-037ce58dc1be'],51,,,,,,,,,,,,,,,,,,Stoke City,30,00:47:51.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe4df45-e4da-4d19-af5a-2189c5783711,3042,,"[94.4, 53.7]",3754090,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Walters,3670.0,Center Forward,190,Stoke City,30,"['a43b2651-f3ba-4917-b6e4-d4c691ce63ab', 'dda03931-35c7-4ed4-83ea-723b85bccbe3']",56,,,,,,,,,,,,,,,,,,Stoke City,30,00:47:56.872,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0425fa2-b820-4968-83b7-2a7ed17c235b,3045,,"[82.9, 70.7]",3754090,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,190,Stoke City,30,['1b63be4f-1d02-4ae1-834b-ea6ee17eac28'],0,,,,,,,,,,,,,,,,,,Stoke City,30,00:48:00.725,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,581b3f90-1876-4ed8-832c-d266af980fa5,3048,,"[109.7, 29.2]",3754090,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Crouch,4040.0,Right Wing,190,Stoke City,30,['b5615ba0-575f-4fe8-a4f9-52159c06b3b4'],4,,,,,,,,,,,,,,,,,,Stoke City,30,00:48:04.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f895932-0fc5-4888-bf52-b716f13c5a0f,3052,,"[18.3, 37.3]",3754090,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,191,Newcastle United,37,['bd202f2d-67db-4be3-bda9-8dd93fded316'],22,,,,,,,,,,,,,,,,,,Newcastle United,37,00:48:22.288,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,81da24e4-06a2-4216-98c5-3cb7325f9bf7,3055,,"[95.1, 46.5]",3754090,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandar Mitrović,4269.0,Right Center Forward,191,Newcastle United,37,['87db0334-6652-4e88-977b-7dca8710a0c2'],35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:48:35.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd8b74a5-e1e0-4f70-9534-7bd09f00b0b4,3060,,"[92.9, 64.6]",3754090,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Crouch,4040.0,Right Wing,192,Stoke City,30,['e1bd7cb2-0601-484e-a9f2-8ccbd9f08871'],56,,,,,,,,,,,,,,,,,,Stoke City,30,00:48:56.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47a8ff01-d201-41e3-8de8-860d6cbe3b47,3064,,"[72.4, 72.9]",3754090,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,192,Stoke City,30,['4b50ebd4-8507-4965-9ef1-a50527446d99'],0,,,,,,,,,,,,,,,,,,Stoke City,30,00:49:00.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532b5582-a958-4a85-8539-4d4bd4554534,3067,,"[69.3, 62.2]",3754090,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,192,Stoke City,30,['b8e041a1-cd34-4ef1-8666-a62fa7dd6cd3'],3,,,,,,,,,,,,,,,,,,Stoke City,30,00:49:03.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf81ee78-bd08-455a-9adc-670219477f24,3070,,"[92.7, 70.0]",3754090,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Left Wing,192,Stoke City,30,['81ba4660-5dad-405e-a5ed-ed0a11cc663c'],5,,,,,,,,,,,,,,,,,,Stoke City,30,00:49:05.088,Ball Receipt*,
,,,,"[63.8, 41.0]",,,,,,,,,,,,,1.374466,,,,,,,,,,,,bad41343-bb95-438f-8167-81d024dac6e3,7,,"[59.7, 43.8]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,2,Stoke City,30,"['25a206bd-e75c-4763-aa50-36726b4634d2', '5850c29b-6f0b-4194-baf7-8e0dd0412920']",1,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:01.193,Carry,
,,,,"[80.5, 47.4]",,,,,,,,,,,,,2.167976,,,,,,,,,,,,403eb75c-93db-45a2-b488-e42ee83eb053,11,,"[65.1, 42.3]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aleksandar Mitrović,4269.0,Right Center Forward,2,Stoke City,30,"['c3cf900a-cccb-40f3-b5c9-b83b959fd2e6', 'ef707ba4-9cf4-46d1-988d-231b4b58df9b', 'ef75a897-dac4-48c7-94d8-b9ad468a9e53']",3,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:03.877,Carry,True
,,,,"[94.8, 52.3]",,,,,,,,,,,,,1.345529,,,,,,,,,,,,46818ee8-ac11-4a6c-a9a3-9318840e6dc7,15,,"[80.5, 47.4]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aleksandar Mitrović,4269.0,Right Center Forward,2,Stoke City,30,"['56d97fa3-a953-4e4c-b8d5-81571fe3c934', '5c71ab63-a2f5-4800-8702-beb6a02c8bc7', 'c05c2147-649b-4a2b-b973-6828b7a6ae05', 'ef75a897-dac4-48c7-94d8-b9ad468a9e53']",6,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:06.045,Carry,True
,,,,"[3.5, 23.7]",,,,,,,,,,,,,0.884359,,,,,,,,,,,,d27d03f4-a934-4ed3-bce5-67fb0a7ff01e,21,,"[5.0, 25.2]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Philipp Wollscheid,40121.0,Left Center Back,2,Stoke City,30,"['045de77b-635a-4c16-9216-bc13def3d7a1', '82217a7d-dba7-4d39-8921-7acc90d4dc34', '987241c8-a5c1-4a49-b818-c5c6b87d29e3']",9,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:09.616,Carry,True
,,,,"[4.7, 7.2]",,,,,,,,,,,,,1.044113,,,,,,,,,,,,76ea987a-0615-48a2-8f1a-90163c6aa947,24,,"[4.7, 7.2]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Erik Pieters,3467.0,Left Back,2,Stoke City,30,"['88e2f250-60f7-4a61-ab07-8815bd302d75', 'f97695e7-0f1d-4792-86ff-44c79dd51169']",11,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:11.156,Carry,
,,,,"[22.1, 4.9]",,,,,,,,,,,,,2.267092,,,,,,,,,,,,68d56e33-7421-4169-8ee4-18b1aab956ef,27,,"[20.4, 23.1]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Charlie Adam,3636.0,Right Defensive Midfield,2,Stoke City,30,"['85f44ca3-c200-4b2e-aeb2-28a59d38796a', 'a36e207f-1229-46ed-8b68-7c00e061d122']",13,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:13.232,Carry,
,,,,"[71.1, 24.3]",,,,,,,,,,,,,2.27545,,,,,,,,,,,,d742d99f-9f8a-4f41-9c39-a1974159d82f,30,,"[71.7, 8.3]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,2,Stoke City,30,"['664844e6-f0e9-45a4-8369-a055bc5a7e5a', 'b5295ff2-9377-4a06-8cee-7b96170f2ea1', 'eff0d92d-73da-4e9c-9e4f-b071805934e9']",17,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:17.583,Carry,True
,,,,"[95.7, 44.9]",,,,,,,,,,,,,4.096421,,,,,,,,,,,,963972f3-96e4-49a6-bd3f-c4dafa9214f3,34,,"[73.2, 35.0]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xherdan Shaqiri,3533.0,Right Wing,2,Stoke City,30,"['185935ea-4ca2-441e-b25a-15af57abdf01', 'a174a91a-7b1a-468e-bac2-440e78cc8dcd']",20,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:20.511,Carry,
,,,,"[106.6, 74.4]",,,,,,,,,,,,,4.755029,,,,,,,,,,,,a44b64af-c98a-4435-a778-1019abc50c66,37,,"[99.9, 65.0]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonathan Walters,3670.0,Center Forward,2,Stoke City,30,"['0591414f-272e-4543-89de-735d03126170', '431e4a25-4b5a-4dd9-b8e1-4399bff153c5', '8589a953-bb5c-4530-aeaa-74050a8ff092']",25,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:25.798,Carry,True
,,,,"[86.5, 52.4]",,,,,,,,,,,,,0.92653,,,,,,,,,,,,0c2e37b0-642f-4c19-b99b-4da479729cc7,41,,"[86.5, 53.6]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Glenn Whelan,9625.0,Left Defensive Midfield,2,Stoke City,30,"['45d9ea1b-bd8c-4ffb-89a4-e61dea0bf6c4', 'f331460c-454d-4370-836f-ded2482a8f0d']",32,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:32.075,Carry,
,,,,"[91.4, 46.4]",,,,,,,,,,,,,0.899855,,,,,,,,,,,,d6d9ceb2-d9a4-4fce-9e07-f4a1946406a0,44,,"[94.8, 48.7]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xherdan Shaqiri,3533.0,Right Wing,2,Stoke City,30,"['3f03d8c9-6e47-4514-975a-d5a1c52ba41a', '66f210cb-6144-47a8-b50e-527ca5329cdf']",33,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:33.868,Carry,
,,,,"[87.5, 39.3]",,,,,,,,,,,,,1.069248,,,,,,,,,,,,75265012-2675-4a58-9d25-09a52ba0ddbc,47,,"[87.5, 39.3]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marko Arnautović,3325.0,Left Wing,2,Stoke City,30,"['221fc544-5810-42ad-bedb-9d3bee1ec079', '70e3cd99-202e-4fac-91f1-c712f64d2d83']",35,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:35.572,Carry,
,,,,"[106.8, 27.8]",,,,,,,,,,,,,1.638684,,,,,,,,,,,,b022594a-202e-40ad-9575-4d95c35fd5f3,52,,"[94.2, 29.5]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marko Arnautović,3325.0,Left Wing,2,Stoke City,30,"['1ccbd6a8-0ef8-4d6c-ad24-351a04f7f5af', 'c8697500-a675-4e8e-b62d-525f5bc5a97c']",38,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:38.308,Carry,
,,,,"[32.8, 45.3]",,,,,,,,,,,,,0.781342,,,,,,,,,,,,3695cf3f-35e6-4d0f-af32-4a896eae0049,58,,"[33.2, 44.4]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Center Forward,3,Newcastle United,37,"['40fc1cd6-b783-47ff-9a4f-5bdb07bea48a', '5f221ced-3783-4afe-a7b0-dea586ee26b5', 'a4b47874-4d70-452f-8d1b-5dcb9a292221', 'af77fb1c-2184-4bc6-98df-491eab726454']",41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:41.875,Carry,True
,,,,"[37.9, 47.0]",,,,,,,,,,,,,1.375539,,,,,,,,,,,,fbd3b32a-293a-49bd-b290-c6f525a5b241,61,,"[32.8, 45.3]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Center Forward,3,Newcastle United,37,"['5f221ced-3783-4afe-a7b0-dea586ee26b5', '763f2e43-d02f-4fba-9033-eba63f83cdee', 'a4b47874-4d70-452f-8d1b-5dcb9a292221']",42,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:42.656,Carry,True
,,,,"[56.5, 39.9]",,,,,,,,,,,,,2.64335,,,,,,,,,,,,ee072967-9df9-46ea-91c6-6ea10eadd308,64,,"[41.8, 33.5]",3754090,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,3,Newcastle United,37,"['2b2f8cca-2a71-4f89-a9f4-14b729ac01c0', '5ca67057-9a6a-4c61-902a-7ab820e90da0', 'e415cdc3-06bd-4e7b-a4f3-84efbde11a58']",45,,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:45.393,Carry,True
,,,,"[56.3, 7.2]",,,,,,,,,,,,,0.867289,,,,,,,,,,,,e17b4155-bead-4c1b-9b3c-f1415b4489e7,76,,"[56.3, 7.2]",3754090,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Dummett,3065.0,Left Back,4,Newcastle United,37,"['53fccb68-f8b3-46f6-9c09-02a35374da4d', 'b23dcf09-cccc-4894-bae0-a9a945bfff48']",7,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:07.565,Carry,
,,,,"[57.2, 22.8]",,,,,,,,,,,,,1.035579,,,,,,,,,,,,daa505f6-4df8-4438-995c-8dba90c02877,79,,"[57.2, 22.8]",3754090,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cheik Ismaël Tioté,42900.0,Left Center Midfield,4,Newcastle United,37,"['268865ef-3763-43a8-9ba9-715ef8dce9b6', '84134632-6010-451a-86ab-3e2865560e76']",9,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:09.226,Carry,
,,,,"[62.3, 25.6]",,,,,,,,,,,,,2.534408,,,,,,,,,,,,1d6550d8-0c73-4497-8138-f4fa1282a330,82,,"[68.7, 19.0]",3754090,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Mitrović,4269.0,Right Center Forward,4,Newcastle United,37,"['78eebfb1-04d7-49d5-ba91-44d8d5d6e9f3', 'f94d9641-aa13-4256-a1c2-e4b9f1343551']",11,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:11.185,Carry,
,,,,"[44.6, 50.2]",,,,,,,,,,,,,0.702566,,,,,,,,,,,,7965ed4a-35ca-49d4-9c30-9b7d9bfc84ab,85,,"[44.6, 50.2]",3754090,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,4,Newcastle United,37,"['01e4fcee-fb14-434c-ad06-e4f3de2c8851', 'de337b74-0209-4689-a2da-789ed80a461e']",15,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:15.466,Carry,
,,,,"[65.7, 72.7]",,,,,,,,,,,,,1.061764,,,,,,,,,,,,5f7073b1-0e0f-407d-a748-e4861105ce56,88,,"[65.7, 72.7]",3754090,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,4,Newcastle United,37,"['44e0b29d-0d9f-415d-a41b-61a756aec4f5', '8550471c-2bf6-4e39-aee0-a5f66bb47836']",17,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:17.900,Carry,
,,,,"[20.4, 3.8]",,,,,,,,,,,,,0.645674,,,,,,,,,,,,3c60525a-bf3e-4513-94ee-f4c728df0192,93,,"[20.4, 3.8]",3754090,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Adam,3636.0,Right Defensive Midfield,5,Stoke City,30,"['6d9d014f-40da-4523-b72e-c06eded53aa3', '7ce9104e-13c7-42de-8dcc-291563816a93']",46,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:46.054,Carry,
,,,,"[63.2, 43.4]",,,,,,,,,,,,,2.67957,,,,,,,,,,,,fb5dfd28-1b63-43ba-89ce-4b387561b92b,98,,"[60.8, 41.4]",3754090,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheik Ismaël Tioté,42900.0,Left Center Midfield,5,Stoke City,30,"['8a6cd3ba-2699-438c-af45-2c84218c0357', 'c7940416-368f-4f82-9f68-e36e01ec5fb4']",55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:55.431,Carry,
,,,,"[75.1, 57.7]",,,,,,,,,,,,,0.291689,,,,,,,,,,,,a3094a91-f777-4ddb-acfd-ec35e0f7525e,102,,"[74.9, 55.1]",3754090,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayoze Pérez Gutiérrez,3076.0,Left Center Forward,5,Stoke City,30,"['46296499-42e1-4a0e-8da9-a6a334e8ca7e', 'ab746997-cfaa-4c17-8442-b724de48bbcd', 'bcca06b8-b312-44a9-9879-18a4bc9dacf5']",59,,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:59.364,Carry,True
,,,,"[15.4, 31.4]",,,,,,,,,,,,,15.440969,,,,,,,,,,,,786d6ebe-a9ef-4541-aa25-a40174e97ad4,106,,"[11.0, 28.2]",3754090,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Butland,3537.0,Goalkeeper,5,Stoke City,30,"['057a34f9-dbfd-496d-837b-0ddada49440d', '957b77fc-9b58-46f1-8ef4-34ed759e4041']",4,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:04.116,Carry,
,,,,"[19.3, 75.0]",,,,,,,,,,,,,0.846138,,,,,,,,,,,,a135364c-f1f9-4352-94a6-59595e86db4b,112,,"[18.7, 72.4]",3754090,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,5,Stoke City,30,"['2f97f6af-45a5-437b-a84a-d1f37861c4fe', 'faecb2f8-dee2-4aff-a956-247d35f04cd5']",26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:26.043,Carry,
,,,,"[87.5, 6.4]",,,,,,,,,,,,,0.738344,,,,,,,,,,,,d002915d-e99a-414d-98ef-5a61f2866d5a,117,,"[87.5, 6.4]",3754090,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marko Arnautović,3325.0,Left Wing,5,Stoke City,30,"['8d7fb9cb-472e-4811-84b2-0beb4cfc4e7b', 'cb89fa26-90f7-4d45-82a2-c63b4f9b5d96']",30,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:30.919,Carry,
,,,,"[99.7, 6.6]",,,,,,,,,,,,,2.174212,,,,,,,,,,,,543c0a2b-8b47-4bd6-8654-28d3ff5512a9,120,,"[96.7, 13.4]",3754090,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,5,Stoke City,30,"['2802847c-0462-48b5-8404-2b55642edc7b', '49047b09-4528-4c91-9df4-5ac8ae4a83e4', '7f4e22db-5075-4967-a874-c36de38376c2']",33,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:33.034,Carry,True
,,,,"[21.9, 73.5]",,,,,,,,,,,,,3.287303,,,,,,,,,,,,50a75b66-2bea-4687-ad66-6eb2274305e3,124,,"[20.4, 73.5]",3754090,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheik Ismaël Tioté,42900.0,Left Center Midfield,5,Stoke City,30,"['0e741baf-7a04-4c6c-b768-4567080f5d20', '9026afa3-3674-400c-ab74-b7c58f7bb642', 'c902e1ac-9b53-4941-baad-be1d020211f5']",35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:35.208,Carry,True
,,,,"[75.5, 31.2]",,,,,,,,,,,,,2.073884,,,,,,,,,,,,4ce8c62f-42a7-45ad-b0fe-0b4762a49c45,131,,"[80.9, 32.9]",3754090,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Glenn Whelan,9625.0,Left Defensive Midfield,5,Stoke City,30,"['2026fdd8-90b5-4554-abc0-aa8eb074fcf2', '4b931997-4d2c-4cca-8357-0cbe8930cdf6']",40,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:40.448,Carry,
,,,,"[68.1, 63.5]",,,,,,,,,,,,,1.966879,,,,,,,,,,,,61ea3cf0-2dfd-430d-999f-bc51ee604c94,134,,"[65.9, 63.9]",3754090,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Glen Johnson,4724.0,Right Back,5,Stoke City,30,"['971873a7-6fae-4d20-9cdf-226bb05765c5', '9884a0d3-0d16-4734-a520-90a115887a9e']",44,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:44.868,Carry,
,,,,"[12.3, 44.2]",,,,,,,,,,,,,5.335926,,,,,,,,,,,,b7f8c723-f729-4d69-bd29-066e52ad15a5,138,,"[11.8, 44.2]",3754090,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rob Elliot,3096.0,Goalkeeper,6,Newcastle United,37,"['4a29f0c3-19b1-4153-ba44-a6fb195238ca', '5af34e46-7f74-4c60-b0cd-85847436edb1']",49,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:49.442,Carry,
,,,,"[19.7, 56.0]",,,,,,,,,,,,,0.902191,,,,,,,,,,,,7f074fd6-660f-46db-b47b-bfbfe0ab4a63,141,,"[18.5, 56.0]",3754090,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,6,Newcastle United,37,"['a9509367-3b81-4c37-ad8f-a5044b32b45a', 'ce98350e-3bff-4464-aca3-d98745e19b1e']",56,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:56.584,Carry,
,,,,"[28.7, 65.4]",,,,,,,,,,,,,3.861749,,,,,,,,,,,,179fd5d3-e4be-4eca-bcdc-5c1751185c5b,144,,"[28.7, 65.4]",3754090,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Center Midfield,6,Newcastle United,37,"['0e93ef83-1e4c-4da1-a997-94256fd2976a', 'b27fe6e0-721d-42d2-b6d5-63d12aa47bd0']",58,,,,,,,,,,,,,,,,,,Newcastle United,37,00:02:58.854,Carry,
,,,,"[30.4, 55.3]",,,,,,,,,,,,,1.205187,,,,,,,,,,,,1dfbe52a-eb23-4553-a18f-1611365cf44a,147,,"[22.9, 55.3]",3754090,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,6,Newcastle United,37,"['bf14c15e-cdf4-4c89-9742-3a1cbc6cf449', 'ddc3584c-71ef-4a02-916c-57152b4b96d4']",3,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:03.801,Carry,
,,,,"[36.0, 46.8]",,,,,,,,,,,,,2.209668,,,,,,,,,,,,06337d93-c2a5-475a-8b9e-ba083cd5f66e,150,,"[36.0, 46.8]",3754090,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Left Center Midfield,6,Newcastle United,37,"['35a1eef2-9a1c-4d2c-938a-13455451a27d', '44e31ae7-1243-426f-8a65-2c4bd59c3dab']",6,,,,,,,,,,,,,,,,,,Newcastle United,37,00:03:06.198,Carry,
