ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,True,,,,,1.571294,,,,,,,,,,,,,,,243cf383-3fb1-4f4e-a2e8-3166ac4bd581,1325,,"[54.5, 52.7]",3754156,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,67,Leicester City,22,"['88f9910d-37f4-4020-a8dc-af2d7dbd5fbb', '993333e9-3f81-474a-ad86-6572bbbb6d2c']",1,,,,,,,,,,,,,,,,,Watford,23,00:36:01.302,Pressure,
,,,,,,,,,,,,,,0.556545,,,,,,,,,,,,,,,e171fea7-48c0-48c0-a74b-3848b308eb24,1330,,"[33.7, 20.7]",3754156,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,67,Leicester City,22,"['041a3dcc-2ecb-40f4-9318-f8abddb39bf2', '412f604d-41a3-461d-a08b-392188cee463']",5,,,,,,,,,,,,,,,,,Watford,23,00:36:05.464,Pressure,
,,,,,,,,,,,,,,1.106371,,,,,,,,,,,,,,,dc6f7984-db17-4dde-9985-bec07c374228,1340,,"[20.0, 12.3]",3754156,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almen Abdi,43081.0,Left Midfield,68,Leicester City,22,['95071cba-712c-4d5b-ac44-3485e5f519a0'],19,,,,,,,,,,,,,,,,,Watford,23,00:36:19.737,Pressure,
,,,,,,,,,True,,,,,0.366855,,,,,,,,,,,,,,,f62ae75f-c553-4f54-aefc-5e735c7210da,1348,,"[76.7, 47.5]",3754156,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,69,Watford,23,"['76ebe292-b075-4d77-bb5a-aac560d5c3e3', '98fad6f0-0efc-4795-9f26-cb70c62f7462']",25,,,,,,,,,,,,,,,,,Leicester City,22,00:36:25.355,Pressure,
,,,,,,,,,,,,,,0.8783,,,,,,,,,,,,,,,51314382-9782-470c-9d3d-1c93ec3bbf9c,1356,,"[65.4, 21.1]",3754156,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Right Midfield,69,Watford,23,['0d00b164-c8e1-4bf3-b9e8-4a6eabd54444'],29,,,,,,,,,,,,,,,,,Leicester City,22,00:36:29.729,Pressure,
,,,,,,,,,,,,,,0.523192,,,,,,,,,,,,,,,a0dc13b7-4e3d-441f-84fd-7f808ad448a3,1390,,"[28.4, 48.4]",3754156,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,70,Leicester City,22,['12367cb6-f434-443f-9bd1-67e7c0c875be'],10,,,,,,,,,,,,,,,,,Watford,23,00:37:10.581,Pressure,
,,,,,,,,,,,,,,0.52337,,,,,,,,,,,,,,,6262ac34-edf9-4318-93cd-7539356bcc10,1394,,"[26.6, 43.4]",3754156,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Left Center Midfield,70,Leicester City,22,"['6ddabe5c-5ae7-42c3-89da-5aa9352b0898', 'c6668dba-6321-4be0-934a-cb966fbd46cd']",11,,,,,,,,,,,,,,,,,Watford,23,00:37:11.647,Pressure,
,,,,,,,,,,,,,,0.532489,,,,,,,,,,,,,,,47a0461e-d5a6-48cd-86dd-ec94b4eb36be,1405,,"[76.1, 66.3]",3754156,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,72,Leicester City,22,['9d51ae50-fb96-4fbf-8df5-ebee37df327b'],44,,,,,,,,,,,,,,,,,Watford,23,00:37:44.017,Pressure,
,,,,,,,,,,,,,,1.549011,,,,,,,,,,,,,,,269e5f63-d413-41b4-88f6-1faca752d847,1424,,"[18.3, 76.2]",3754156,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Romeo Nyom,3991.0,Right Back,72,Leicester City,22,['3ddfcf7d-01dc-4b7c-a899-dba255be2658'],0,,,,,,,,,,,,,,,,,Watford,23,00:38:00.413,Pressure,
,,,,,,,,,,,,,,0.586869,,,,,,,,,,,,,,,10a7e60f-4c08-4695-ab04-10213a6c49d3,1447,,"[28.7, 8.1]",3754156,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,74,Leicester City,22,['ddedb100-f6db-4469-a8d2-537d5a47f1d6'],24,,,,,,,,,,,,,,,,,Watford,23,00:38:24.311,Pressure,
,,,,,,,,,True,,,,,0.934478,,,,,,,,,,,,,,,452313d2-a22d-42df-99dd-7e4f5cc223d3,1458,,"[85.7, 54.9]",3754156,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffrey Schlupp,3520.0,Left Midfield,76,Watford,23,"['e8f79983-40f8-4f1d-9ffb-9c92bc32e51b', 'f862ae5f-7ce1-4c70-bd94-84287e76f7c9']",3,,,,,,,,,,,,,,,,,Leicester City,22,00:39:03.609,Pressure,
,,,,,,,,,True,,,,,0.629007,,,,,,,,,,,,,,,201c943e-d71e-4cad-a906-f0e7e89e422f,1461,,"[77.0, 55.8]",3754156,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,76,Watford,23,"['e062cc96-4d90-42d4-b009-bd1c29ff578b', 'f862ae5f-7ce1-4c70-bd94-84287e76f7c9']",4,,,,,,,,,,,,,,,,,Leicester City,22,00:39:04.804,Pressure,
,,,,,,,,,,,,,,4.730793,,,,,,,,,,,,,,,6fb5f313-a32c-4aa6-8da8-1543fd6c788e,1466,,"[56.2, 71.4]",3754156,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffrey Schlupp,3520.0,Left Midfield,76,Watford,23,"['3ce539fc-a281-4707-a503-c8ab5d5608eb', '6fe393b0-8d96-4614-b7ef-81d5f6abd75f']",9,,,,,,,,,,,,,,,,,Leicester City,22,00:39:09.105,Pressure,
,,,,,,,,,,,,,,0.710568,,,,,,,,,,,,,,,1acdf203-6ea7-4692-be11-d8fbb1861641,1472,,"[28.1, 66.6]",3754156,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Simpson,3270.0,Right Back,77,Watford,23,"['1653e1e3-4d39-4768-8c7f-3d91bb7f06b2', '73cee2b3-a85d-462d-8d7e-c682cb37429a']",37,,,,,,,,,,,,,,,,,Leicester City,22,00:39:37.368,Pressure,
,,,,,,,,,,,,,,0.589997,,,,,,,,,,,,,,,5e97e41f-4a15-4482-87fe-c05e8e376775,1490,,"[46.5, 4.2]",3754156,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Fuchs,3812.0,Left Back,78,Watford,23,"['555edd21-2786-4061-9717-c67ede67b6a3', '94f9ee10-cd79-41bf-ad80-dcc99fc137b3', 'c364d894-4915-4f2b-a2d9-6f57f8ba23f2']",54,,,,,,,,,,,,,,,,,Leicester City,22,00:39:54.156,Pressure,
,,,,,,,,,,,,,,0.544886,,,,,,,,,,,,,,,9043298f-f41f-4c50-a432-eb39b62cd7f7,1557,,"[109.8, 68.3]",3754156,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeffrey Schlupp,3520.0,Left Midfield,82,Watford,23,,5,,,,,,,,,,,,,,,,,Leicester City,22,00:42:05.526,Pressure,
,,,,,,,,,,,,,,1.199903,,,,,,,,,,,,,,,4d04c211-133d-4747-8c6c-8c1dfa7da450,1560,,"[115.1, 69.9]",3754156,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeffrey Schlupp,3520.0,Left Midfield,82,Watford,23,['a0b9b87c-300a-41b8-9f31-dda227b09bbc'],7,,,,,,,,,,,,,,,,,Leicester City,22,00:42:07.807,Pressure,
,,,,,,,,,,,,,,0.664064,,,,,,,,,,,,,,,3ba44095-0d3e-491a-aca6-c0fb94d840ab,1569,,"[32.6, 48.6]",3754156,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Robert Huth,40123.0,Left Center Back,83,Watford,23,,42,,,,,,,,,,,,,,,,,Leicester City,22,00:42:42.522,Pressure,
,,,,,,,,,,,,,,0.521894,,,,,,,,,,,,,,,dd39c7b0-36f6-48c4-9ce7-f61b2fe14d80,1570,,"[30.7, 55.5]",3754156,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wes Morgan,3813.0,Right Center Back,83,Watford,23,"['427aaa64-7f57-4c86-a5da-92e128138c33', '6262836c-50fe-474f-ae60-4219357e7067']",43,,,,,,,,,,,,,,,,,Leicester City,22,00:42:43.028,Pressure,
,,,,,,,,,,,,,,1.029769,,,,,,,,,,,,,,,344c7ef1-1ec2-4fb2-ac2f-974cfdecbd15,1608,,"[83.4, 31.2]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Almen Abdi,43081.0,Left Midfield,86,Leicester City,22,['3c36efc6-9274-48d6-8519-bb8b6da9980d'],6,,,,,,,,,,,,,,,,,Watford,23,00:45:06.633,Pressure,
,,,,,,,,,,,,,,2.30789,,,,,,,,,,,,,,,27789187-4c9b-46c4-a655-7f99d5403345,1627,,"[71.5, 42.4]",3754156,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Center Forward,90,Leicester City,22,,53,,,,,,,,,,,,,,,,,Leicester City,22,00:45:53.451,Pressure,
,,,,,,,,,True,,,,,0.579133,,,,,,,,,,,,,,,961b6a10-1d61-4994-a0d4-90662a9f5a72,1772,,"[54.4, 27.6]",3754156,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ben Watson,3626.0,Left Center Midfield,96,Leicester City,22,"['0a05b2a4-87e6-4f10-8a66-6b0fd1610969', '5be85bbb-f5aa-4b50-bad8-0afa720dfe54']",6,,,,,,,,,,,,,,,,,Watford,23,00:02:06.018,Pressure,
,,,,,,,,,True,,,,,1.055768,,,,,,,,,,,,,,,f99a45ea-8392-429e-a57a-24cda19d4472,1774,,"[36.4, 47.8]",3754156,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Allan Romeo Nyom,3991.0,Right Back,96,Leicester City,22,"['1cdb0028-e8f3-4464-a548-dbc1e32daca6', 'b3de7925-f33a-44d4-accd-50bec9316b7e']",8,,,,,,,,,,,,,,,,,Watford,23,00:02:08.328,Pressure,
,,,,,,,,,True,,,,,1.301929,,,,,,,,,,,,,,,c2507cc8-6653-4c7b-ad75-a52df18fb209,1780,,"[74.7, 71.3]",3754156,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danny Drinkwater,3662.0,Left Defensive Midfield,98,Watford,23,"['1fe65f63-295b-40f4-8031-9b2f824214f4', '2b16d41c-605e-4c2e-8a39-58acee1741bc', '9fe71ecd-5ba0-4c29-a4ea-f1e98f886b18']",16,,,,,,,,,,,,,,,,,Leicester City,22,00:02:16.863,Pressure,
,,,,,,,,,True,,,,,2.428222,,,,,,,,,,,,,,,e7104f0b-223b-4fc2-bc6d-27533a7881a5,1786,,"[64.0, 77.5]",3754156,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,99,Watford,23,['f7dd6940-da06-4bd5-a1ee-8c9dc22bc847'],21,,,,,,,,,,,,,,,,,Leicester City,22,00:02:21.320,Pressure,
,,,,,,,,,,,,,,0.329603,,,,,,,,,,,,,,,7f022fd7-d31c-4c17-8d2f-38e3ee2dc2d6,1800,,"[53.7, 25.6]",3754156,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Huth,40123.0,Left Center Back,101,Watford,23,"['887e5735-d864-45a8-a945-6b691ff15f2a', 'a86dd210-4c2f-45fd-aef2-37417593d47d']",23,,,,,,,,,,,,,,,,,Leicester City,22,00:03:23.188,Pressure,
,,,,,,,,,,,,,,0.650718,,,,,,,,,,,,,,,42b32907-4470-432f-abeb-a527dc426fc0,1815,,"[71.5, 58.8]",3754156,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamie Vardy,10960.0,Center Forward,101,Watford,23,,37,,,,,,,,,,,,,,,,,Leicester City,22,00:03:37.742,Pressure,
,,,,,,,,,,,,,,0.620967,,,,,,,,,,,,,,,a38bfd2a-4d04-4671-becd-6a1b9961a385,1855,,"[65.3, 2.9]",3754156,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Etienne Capoue,3721.0,Right Center Midfield,102,Leicester City,22,['2ba770ec-2b9b-44b4-8f16-51fd5f0022c2'],33,,,,,,,,,,,,,,,,,Watford,23,00:04:33.663,Pressure,
,,,,,,,,,True,,,,,0.54151,,,,,,,,,,,,,,,96a1247e-2968-4049-aa15-c6094a7e56f9,1877,,"[35.5, 32.5]",3754156,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Huth,40123.0,Left Center Back,103,Watford,23,"['1d34cc6e-e294-4482-ba52-5af6cba0c466', '5a9af346-bf1d-409d-876e-577ab6853d80', 'e34b8ba2-f93f-4fab-b33f-b5bb85fedce7']",10,,,,,,,,,,,,,,,,,Leicester City,22,00:05:10.262,Pressure,
,,,,,,,,,,,,,,0.522766,,,,,,,,,,,,,,,ca1d262b-a6d5-4db1-9a89-7e2fa02c3f9c,1886,,"[64.7, 66.2]",3754156,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Watson,3626.0,Left Center Midfield,104,Leicester City,22,['0fd61d9c-7b6b-47f4-8ad8-37033d103791'],18,,,,,,,,,,,,,,,,,Watford,23,00:05:18.575,Pressure,
,,,,,,,,,,,,,,0.582715,,,,,,,,,,,,,,,ee0f4300-8e77-497f-a8bc-f52fd52af08b,1891,,"[47.3, 60.9]",3754156,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Etienne Capoue,3721.0,Right Center Midfield,104,Leicester City,22,"['18d71187-68af-499b-aef1-51e182ec6394', 'c56ccb33-5392-412a-9ee0-be405d259380', 'd50d6535-30fb-4503-b5f3-963977b7ffad']",21,,,,,,,,,,,,,,,,,Watford,23,00:05:21.294,Pressure,
,,,,,,,,,,,,,,3.563161,,,,,,,,,,,,,,,f0d4306f-6825-4c33-944c-88ec581c90d5,1900,,"[22.5, 2.9]",3754156,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nathan Aké,3306.0,Left Back,105,Leicester City,22,,35,,,,,,,,,,,,,,,,,Watford,23,00:05:35.761,Pressure,
,,,,,,,,,,,,,,0.799997,,,,,,,,,,,,,,,0d1b635d-1c24-4f7c-aa68-56fb261cfe8e,1917,,"[25.5, 62.6]",3754156,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,105,Leicester City,22,"['006f0145-31de-4e68-9022-105f6d20581d', '248b78c1-b60a-46fb-b43a-4d82e486c1c3']",55,,,,,,,,,,,,,,,,,Watford,23,00:05:55.800,Pressure,
,,,,,,,,,,,,,,0.783734,,,,,,,,,,,,,,,6547a82e-5c01-4194-a6f9-5a4f880baea6,1923,,"[22.7, 48.7]",3754156,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Watson,3626.0,Left Center Midfield,105,Leicester City,22,"['23f71a1e-9a97-4488-a5c7-7a128ad23a86', 'ef961eba-0c47-4c06-8026-a4e53da4ae40']",59,,,,,,,,,,,,,,,,,Watford,23,00:05:59.993,Pressure,
,,,,,,,,,True,,,,,1.040842,,,,,,,,,,,,,,,2a6d4b1f-1cc7-4b3b-b87c-a814928ba4cf,1928,,"[51.6, 53.9]",3754156,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Simpson,3270.0,Right Back,105,Leicester City,22,['daa3a008-26f7-4e23-bb47-07085971dad3'],7,,,,,,,,,,,,,,,,,Leicester City,22,00:06:07.713,Pressure,
,,,,,,,,,,,,,,0.523344,,,,,,,,,,,,,,,672f7f45-446d-4e95-a6fd-da7665b2d030,1946,,"[15.0, 20.7]",3754156,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Almen Abdi,43081.0,Left Midfield,106,Leicester City,22,['d2d7cee9-6be9-4063-be06-1523479373a8'],47,,,,,,,,,,,,,,,,,Watford,23,00:06:47.068,Pressure,
,,,,,,,,,,,,,,0.930831,,,,,,,,,,,,,,,5f43bc25-7573-4c2b-87c1-7ff68d78e750,1988,,"[51.6, 9.4]",3754156,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,N''Golo Kanté,3961.0,Right Defensive Midfield,110,Watford,23,"['51409e41-8d35-42c9-9660-a18778eab02b', 'a33fe6ae-5041-43b8-addd-587e8862671e']",22,,,,,,,,,,,,,,,,,Leicester City,22,00:09:22.044,Pressure,
,,,,,,,,,,,,,,0.280408,,,,,,,,,,,,,,,b2e2f478-0367-4c46-9374-a8267a48bc27,1993,,"[45.2, 6.8]",3754156,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Fuchs,3812.0,Left Back,110,Watford,23,"['37f84ee6-674f-4378-932e-5dca8b67e6eb', 'e64cffbf-ad41-463d-90e9-b6e87c9f08e6']",24,,,,,,,,,,,,,,,,,Leicester City,22,00:09:24.871,Pressure,
,,,,,,,,,,,,,,2.163437,,,,,,,,,,,,,,,54ad8f9a-7b6a-4125-9a9f-417d390af187,2023,,"[70.2, 56.4]",3754156,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shinji Okazaki,3810.0,Left Midfield,113,Watford,23,['0d6e3a67-775a-4a93-9da8-72f06b2a48d4'],28,,,,,,,,,,,,,,,,,Leicester City,22,00:11:28.489,Pressure,
,,,,,,,,,,,,,,2.46995,,,,,,,,,,,,,,,be6e1f43-67a7-4f03-8620-c379f177a2c7,2040,,"[30.4, 74.2]",3754156,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Left Defensive Midfield,115,Watford,23,['5fc393d8-4438-4e9d-8861-9d94384397ff'],7,,,,,,,,,,,,,,,,,Leicester City,22,00:12:07.084,Pressure,
,,,,,,,,,,,,,,0.945865,,,,,,,,,,,,,,,d72c7b36-a033-4d51-bdd0-0bfdadff9913,2057,,"[34.3, 75.2]",3754156,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Left Defensive Midfield,116,Watford,23,"['6ffbf9c3-b6ad-43ae-adde-4e3a947fcae8', '803ed7af-f25c-43a5-bdf7-84130039aa14', 'ce2348a6-6b5d-458e-94e6-c517636ef75a']",27,,,,,,,,,,,,,,,,,Leicester City,22,00:12:27.789,Pressure,
,,,,,,,,,,,,,,5.136572,,,,,,,,,,,,,,,9d91ba26-90e4-414d-bab7-6c46d1da4f9c,2073,,"[5.2, 69.9]",3754156,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Morgan,3813.0,Right Center Back,116,Watford,23,"['569251e7-40c9-4de9-a604-cf2450b53b61', '627acf1c-5ef1-438c-8ce6-78e02d59fab2']",36,,,,,,,,,,,,,,,,,Leicester City,22,00:12:36.679,Pressure,
,,,,,,,,,True,,,,,0.446521,,,,,,,,,,,,,,,69b48f73-7bba-42d5-b70c-964c38e34a74,2090,,"[97.0, 19.4]",3754156,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Troy Deeney,3454.0,Right Center Forward,117,Watford,23,"['7f967178-2a14-4a5c-ae8f-c49da035777b', '87e35bc7-c55b-4918-8933-4a1c345974f0']",57,,,,,,,,,,,,,,,,,Watford,23,00:12:57.178,Pressure,
,,,,,,,,,,,,,,1.118501,,,,,,,,,,,,,,,c66fcd7b-b2f0-48a8-ad53-aa0cfe4c3d94,2100,,"[29.1, 78.7]",3754156,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shinji Okazaki,3810.0,Left Midfield,117,Watford,23,['d06fa5a2-4b03-43c0-9b29-83da23ff52ba'],4,,,,,,,,,,,,,,,,,Leicester City,22,00:13:04.063,Pressure,
,,,,,,,,,,,,,,0.650946,,,,,,,,,,,,,,,90d4efa1-f3dd-4922-a7a6-1ffee436ca30,2103,,"[95.2, 1.4]",3754156,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,117,Watford,23,,6,,,,,,,,,,,,,,,,,Watford,23,00:13:06.555,Pressure,
,,,,,,,,,,,,,,1.365826,,,,,,,,,,,,,,,4df63d92-fecd-4f40-b220-1fc628c2fdec,2115,,"[30.8, 43.8]",3754156,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Albrighton,3307.0,Right Midfield,117,Watford,23,"['1d412152-b8a6-4a39-bcc9-98bf31a8752e', '2ec146be-5e90-4103-b488-0fb4f575303a', 'bfef7235-4d63-4fc7-99ac-57d78f524458']",18,,,,,,,,,,,,,,,,,Leicester City,22,00:13:18.185,Pressure,
,,,,,,,,,,,,,,1.461871,,,,,,,,,,,,,,,b370d3d5-dcc5-4dbe-b5a4-5e50e1aed1b7,2170,,"[94.0, 73.9]",3754156,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ikechi Anya,40118.0,Right Midfield,120,Watford,23,"['005b0ab5-ec82-4009-97c8-2decb6a61df4', 'a57df3c4-9403-4eb1-921e-ab53b2880aa3']",13,,,,,,,,,,,,,,,,,Watford,23,00:15:13.849,Pressure,
,,,,,,,,,,,,,,1.051385,,,,,,,,,,,,,,,32bfe126-f0a9-41fd-9a2c-483154b5d9aa,2196,,"[5.0, 3.8]",3754156,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Almen Abdi,43081.0,Left Midfield,123,Leicester City,22,['c1605a32-db0a-40a2-b16d-c218f6470100'],21,,,,,,,,,,,,,,,,,Watford,23,00:16:21.268,Pressure,
,,,,,,,,,,,,,,1.235693,,,,,,,,,,,,,,,4a6a95d1-eade-4727-8d38-3855f3fbe3b0,2214,,"[32.6, 17.5]",3754156,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Fuchs,3812.0,Left Back,125,Watford,23,['9f10fa15-3dfe-42be-aa68-adfc2c7f2374'],26,,,,,,,,,,,,,,,,,Leicester City,22,00:17:26.811,Pressure,
,,,,,,,,,,,,,,0.59576,,,,,,,,,,,,,,,630c1474-6d83-4f92-84cd-430963a294c6,2216,,"[47.5, 23.9]",3754156,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shinji Okazaki,3810.0,Left Midfield,125,Watford,23,,29,,,,,,,,,,,,,,,,,Leicester City,22,00:17:29.063,Pressure,
,,,,,,,,,,,,,,0.228256,,,,,,,,,,,,,,,37c78224-fd75-4576-ae6e-dfc99f5bb595,2229,,"[19.7, 45.1]",3754156,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wes Morgan,3813.0,Right Center Back,126,Watford,23,"['57994f15-e168-4982-8d49-299c9cb94899', '6e84f095-7609-4873-bdd7-bcc188047213']",12,,,,,,,,,,,,,,,,,Leicester City,22,00:18:12.557,Pressure,
,,,,,,,,,,,,,,1.234041,,,,,,,,,,,,,,,aaa7467b-28e4-421f-87ba-65519c5bd6a0,2238,,"[35.1, 9.3]",3754156,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,127,Leicester City,22,['20fbc7fc-271d-471c-9537-df7d311d9cfb'],26,,,,,,,,,,,,,,,,,Watford,23,00:18:26.765,Pressure,
,,,,,,,,,True,,,,,1.3396,,,,,,,,,,,,,,,cc94792a-3789-4375-8dda-6158e0d44806,2246,,"[3.7, 75.5]",3754156,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Morgan,3813.0,Right Center Back,127,Leicester City,22,['1d8f0a21-1564-4b47-aa22-2c3ab40f4c8e'],37,,,,,,,,,,,,,,,,,Leicester City,22,00:18:37.062,Pressure,
,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,8ce04170-817a-4f5c-8d19-62942a828916,2250,,"[77.5, 8.7]",3754156,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Almen Abdi,43081.0,Left Midfield,127,Leicester City,22,['ce34dc95-c297-4131-bb76-aed7924b918a'],47,,,,,,,,,,,,,,,,,Watford,23,00:18:47.399,Pressure,
,,,,,,,,,,,,,,0.922895,,,,,,,,,,,,,,,97d7b5ce-30bf-42d7-8e7e-e0807c6049b4,2254,,"[17.6, 20.5]",3754156,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,127,Leicester City,22,['74aa08ff-9fc8-4e0c-928a-7db0db9c71e3'],51,,,,,,,,,,,,,,,,,Watford,23,00:18:51.196,Pressure,
,,,,,,,,,,,,,,0.553612,,,,,,,,,,,,,,,8b99e9b3-da36-466c-852a-33fb66aad41e,2275,,"[28.7, 21.8]",3754156,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christian Fuchs,3812.0,Left Back,129,Watford,23,"['194d4cc8-8925-4a38-b0cc-a565f6adbe96', '8ef0f37b-a27d-43ff-949c-820a5f50be2f', 'fbf0d5e6-7c13-429a-92d2-c5d2a29c5a0d']",17,,,,,,,,,,,,,,,,,Leicester City,22,00:21:17.953,Pressure,
,,,,,,,,,True,,,,,0.555198,,,,,,,,,,,,,,,cd9a534d-e98e-4d7e-b3be-921dd1879795,2309,,"[98.0, 35.7]",3754156,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Troy Deeney,3454.0,Right Center Forward,129,Watford,23,['d0cb56de-988c-4a89-b269-9d82f0620c3a'],45,,,,,,,,,,,,,,,,,Watford,23,00:21:45.558,Pressure,
,,,,,,,,,,,,,,0.781142,,,,,,,,,,,,,,,34ed763b-42ad-4ddd-8e30-f265f704a240,2317,,"[75.5, 77.6]",3754156,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Riyad Mahrez,3814.0,Center Attacking Midfield,129,Watford,23,"['53096a37-b884-40c6-b648-d27476842ccd', 'e3d52d06-088e-4cd8-b507-945d0bad0905']",58,,,,,,,,,,,,,,,,,Leicester City,22,00:21:58.964,Pressure,
