50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6ed14afe-1b30-4e2a-952d-6c9201405214,559,,"[106.1, 72.9]",3754084,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leandro Bacuna,9533.0,Right Center Midfield,31,Aston Villa,59,"['7b576815-da34-4c02-b5f7-b486b984738d', 'a06b9ffa-3ebe-499b-a7fd-a297bc14582f']",15,,,,,,,,,,,,,,,,Aston Villa,59,00:17:15.049,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cfbe6bdf-ad70-4dad-98e0-640a929ccbab,623,,"[80.9, 41.0]",3754084,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,36,Aston Villa,59,"['10519558-6148-4246-b3c1-f717b1e8b9a5', 'f53b600e-d19c-4493-92b3-2b08c4e8c66e']",49,,,,,,,,,,,,,,,,Aston Villa,59,00:18:49.794,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8bb1f895-7b4c-4be1-b84c-50902a72f50e,784,,"[116.5, 26.0]",3754084,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,43,Aston Villa,59,['1d997fc9-104b-4ced-b621-14b9286c026f'],46,,,,,,,,,,,,,,,,Aston Villa,59,00:22:46.937,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a815d24d-b13e-49c8-8d78-23233391236e,891,,"[116.4, 69.9]",3754084,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,54,West Bromwich Albion,27,"['54e12cc1-7405-4e6c-89db-09991b166ab6', 'e84dd2d5-8dac-49a7-b3af-4949e8587642']",52,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:52.600,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,77508088-a968-4228-987c-7abfe4620380,1145,,"[93.1, 65.7]",3754084,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Gil de Pareja Vicent,6800.0,Right Wing,68,Aston Villa,59,"['cb832be6-a90f-4ea3-bece-59874d00b713', 'ecdb7f9e-4298-4bce-836e-8950fb36bc89']",54,,,,,,,,,,,,,,,,Aston Villa,59,00:35:54.869,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a11d0b14-c725-4dd7-8477-1f248c9f74e0,1163,,"[68.9, 50.2]",3754084,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,70,Aston Villa,59,['d942216b-d49b-43f9-bb73-104730d06195'],23,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:36:23.776,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7fae1c3b-85e6-4f18-a75c-8ceab0ea6dae,1201,,"[91.4, 10.4]",3754084,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,73,Aston Villa,59,['45057e43-b9d4-4503-9b4e-512883774c52'],40,,,,,,,,,,,,,,,,Aston Villa,59,00:37:40.418,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3d34b787-3ddb-4670-8a35-9cbc6876a250,1497,,"[115.1, 2.3]",3754084,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,89,West Bromwich Albion,27,['85862e64-2c32-4813-bbb0-29cd0211eff7'],6,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:01:06.684,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7f44ac6d-1b83-4373-9616-19d7a992560a,1714,,"[60.7, 35.9]",3754084,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,107,Aston Villa,59,"['63c0d2a8-bf1e-44d3-b558-24f363b1f6e2', 'ffc7bc4a-528c-4c44-a99c-f6b371403037']",39,,,,,,,,,,,,,,,,Aston Villa,59,00:08:39.287,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c0f2ec45-2869-41b9-82c1-6551ce8e40a3,2073,,"[91.9, 54.2]",3754084,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Libor Kozák,28247.0,Center Forward,118,Aston Villa,59,"['6d88b0f2-ab64-4904-aed6-54572a6e6697', '80ccfab3-c9ce-4da6-8678-51a6d8c19196']",11,,,,,,,,,,,,,,,,Aston Villa,59,00:17:11.779,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f195e798-c9a1-4fd5-9564-2b8f887c59f5,2161,,"[93.6, 44.6]",3754084,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Center Attacking Midfield,123,West Bromwich Albion,27,['af6a3994-f190-4811-b90e-ed1009177f16'],45,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:45.662,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c0ffeebc-4588-4213-832f-6fe32b399936,2275,,"[79.4, 9.6]",3754084,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,126,Aston Villa,59,['c425c63c-2abe-417c-bfb9-ce01a4ff3869'],9,,,,,,,,,,,,,,,,Aston Villa,59,00:23:09.297,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6cb92688-5118-4d93-bcda-92f7da01b6dc,2329,,"[87.2, 42.1]",3754084,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joleon Lescott,20285.0,Left Center Back,128,Aston Villa,59,['fcb48122-207b-4491-8c95-fecf2dc560e8'],57,,,,,,,,,,,,,,,,Aston Villa,59,00:23:57.334,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,44706428-b6e1-4ea3-824b-9109f9d2d272,2362,,"[114.7, 22.0]",3754084,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,130,Aston Villa,59,"['33e3f9bd-734a-4057-b0b3-082e19857686', 'aad639f2-4473-4827-8223-d1309848c3a9']",6,,,,,,,,,,,,,,,,Aston Villa,59,00:25:06.184,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e1f01550-3da8-466c-b010-0aa79da1bf65,2487,,"[42.4, 47.2]",3754084,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Gil de Pareja Vicent,6800.0,Right Wing,137,West Bromwich Albion,27,"['5ac3adfc-c194-4992-9d66-16a8edb84daa', '6d24f488-05a8-406e-9743-030b150468f9']",7,,,,,,,,,,,,,,,,Aston Villa,59,00:29:07.808,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1d4eb87e-bf21-4557-8f00-dc9e64913985,2534,,"[66.3, 58.5]",3754084,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victor Chinedu Anichebe,40130.0,Center Forward,140,Aston Villa,59,['0f879d99-c204-4248-9579-9d843d9ea812'],58,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:58.305,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,81e0221c-f531-416a-9e6d-b5937aa0cfee,2568,,"[51.7, 63.1]",3754084,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James McClean,3514.0,Right Midfield,140,Aston Villa,59,['758c07e2-e411-4151-9676-1edc1020afdd'],23,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:23.908,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,38218378-0a2c-4843-bc1f-d8feaf6f5332,2604,,"[81.5, 69.7]",3754084,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,James McClean,3514.0,Right Midfield,141,West Bromwich Albion,27,['b2f0d2ac-c645-435a-b967-62605761e8aa'],17,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:33:17.472,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f4baebbb-9f86-42e6-851c-9b326269ec8c,2691,,"[69.8, 7.4]",3754084,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Left Center Midfield,148,Aston Villa,59,['45653259-51b8-4ae0-a192-534d138e8879'],4,,,,,,,,,,,,,,,,Aston Villa,59,00:38:04.347,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3d25adcb-8c5e-4038-9b9d-50b8f4e9befc,2710,,"[92.1, 26.4]",3754084,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ayew,3450.0,Left Wing,149,Aston Villa,59,['ac6471c8-c8b5-4dec-892c-51398ba9407d'],32,,,,,,,,,,,,,,,,Aston Villa,59,00:38:32.179,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e410f76f-eaef-4f69-a6f5-69d575b08827,2797,,"[85.2, 34.9]",3754084,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Saido Berahino,4630.0,Center Attacking Midfield,152,West Bromwich Albion,27,['e017a561-234d-4410-a11b-b8d9da74e5de'],43,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:40:43.817,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d259e518-6ce3-4b91-b995-1204fedfc7e1,2858,,"[93.9, 53.5]",3754084,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Victor Chinedu Anichebe,40130.0,Center Forward,154,West Bromwich Albion,27,['7e665255-2e17-4143-9011-50898a3e14e5'],28,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:42:28.577,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,05c738a3-4dc3-4ae4-8c80-35376879b81a,2926,,"[39.7, 53.7]",3754084,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,157,West Bromwich Albion,27,['1051807a-b993-4508-bf2e-d6f6be3ae541'],14,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:14.579,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d9626743-0335-4988-929e-11ae3240e7ec,105,,"[87.5, 11.6]",3754084,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Gil de Pareja Vicent,6800.0,Right Wing,7,Aston Villa,59,,57,,,,,,,,,,,,,,,,Aston Villa,59,00:02:57.031,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f54d9e58-9158-4fee-ac2d-d403c958eda7,129,,"[55.4, 11.6]",3754084,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Gil de Pareja Vicent,6800.0,Right Wing,10,Aston Villa,59,['77a885c1-0474-4a8a-9078-ca1d141bbb21'],26,,,,,,,,,,,,,,,,Aston Villa,59,00:03:26.082,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9134155c-872a-459a-8649-1b80fc78d8e1,148,,"[78.3, 32.4]",3754084,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,10,Aston Villa,59,['0f605f7c-736a-4014-b03f-352a322b8687'],38,,,,,,,,,,,,,,,,Aston Villa,59,00:03:38.854,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,00952828-fe94-4dae-b094-90324e50b9ce,230,,"[61.5, 63.8]",3754084,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,15,West Bromwich Albion,27,,57,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:57.935,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,49b8d8a5-d392-44e3-9163-81665d919502,270,,"[76.7, 43.7]",3754084,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,17,Aston Villa,59,['bb5f8e0e-baf8-4096-8db4-8bad12c9a6d2'],48,,,,,,,,,,,,,,,,Aston Villa,59,00:07:48.892,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,06f35c9f-f3fe-4b32-8650-4f3556db2303,315,,"[63.6, 11.8]",3754084,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,21,Aston Villa,59,,43,,,,,,,,,,,,,,,,Aston Villa,59,00:08:43.098,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f21a8620-87bc-459b-b512-cab67f13c1d0,322,,"[56.4, 67.0]",3754084,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Defensive Midfield,22,Aston Villa,59,,1,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:09:01.809,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1e7914bf-abdf-4bd5-a7de-06645abcb234,426,,"[117.0, 8.1]",3754084,12,,True,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Salomón Rondón Giménez,4041.0,Center Forward,24,West Bromwich Albion,27,['40bd14e7-4a1c-4cd1-bd93-cc8875f52d45'],9,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:09.487,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e0785afd-a04f-4792-96d0-1b271c4bce01,647,,"[63.1, 43.5]",3754084,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,36,Aston Villa,59,,1,,,,,,,,,,,,,,,,Aston Villa,59,00:19:01.377,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,62e2f9d8-581d-402b-b633-b714d276336a,755,,"[76.7, 6.3]",3754084,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James McClean,3514.0,Left Midfield,42,West Bromwich Albion,27,['3a276eaa-8c04-4e36-a1af-dd031bfb26b5'],16,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:16.486,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e63d3a64-861d-4900-861a-05ef9333893e,766,,"[87.8, 36.3]",3754084,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Craig Gardner,9485.0,Center Attacking Midfield,42,West Bromwich Albion,27,,30,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:30.787,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,636ebc82-14da-479c-b5e8-ee833534d335,817,,"[74.0, 42.6]",3754084,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Libor Kozák,28247.0,Center Forward,45,West Bromwich Albion,27,['66b3c657-97c8-4225-8867-50aac352c71e'],7,,,,,,,,,,,,,,,,Aston Villa,59,00:24:07.934,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9a45b433-5672-4eff-80c0-c98671faf207,833,,"[113.6, 73.8]",3754084,25,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,47,West Bromwich Albion,27,['5bf4cc41-6a80-4189-94e9-7f1a00519b13'],0,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:25:00.172,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7daa3312-6995-41cc-9a52-2abb8242039b,1041,,"[70.7, 61.9]",3754084,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Salomón Rondón Giménez,4041.0,Center Forward,61,West Bromwich Albion,27,['342e07ac-5302-47a3-9aa1-925a8aad158b'],9,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:09.291,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8ac79e5d-4b59-4ddb-9e4f-6f9e84d98688,1115,,"[28.4, 63.4]",3754084,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tetchi Jores Charlemagne Ulrich Okore,24380.0,Right Center Back,66,Aston Villa,59,['2117bb3e-d83f-40e0-9dd4-f6428c3ed6b2'],44,,,,,,,,,,,,,,,,Aston Villa,59,00:34:44.688,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5945048b-dc37-4739-afdc-3681a7aac7fd,1129,,"[106.8, 12.4]",3754084,34,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McClean,3514.0,Left Midfield,66,Aston Villa,59,,57,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:34:57.113,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6fdd94da-5d44-4789-af49-0283206e0613,1156,,"[69.2, 75.6]",3754084,36,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,69,West Bromwich Albion,27,,8,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:36:08.096,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fd8e4879-87bc-4503-8f5e-f3930f72bf61,1205,,"[61.7, 62.0]",3754084,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,74,West Bromwich Albion,27,,7,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:07.844,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,32b4d58d-5bd0-4fb8-9a7d-695316b4a486,1432,,"[91.4, 73.5]",3754084,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,82,West Bromwich Albion,27,,59,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:59.955,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dac2ec75-8146-4306-95fa-b18359858ab4,1489,,"[89.4, 4.3]",3754084,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Midfield,88,West Bromwich Albion,27,,54,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:54.990,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9f64c502-aae5-409c-92e8-5bafd694334f,1530,,"[69.5, 70.7]",3754084,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Libor Kozák,28247.0,Center Forward,93,Aston Villa,59,,44,,,,,,,,,,,,,,,,Aston Villa,59,00:03:44.603,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4549cf49-e6a7-456b-837a-9945a9f929a9,1611,,"[114.4, 74.4]",3754084,50,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,99,West Bromwich Albion,27,,45,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:45.825,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a3aae947-76ca-4d03-9c96-fa2befecc644,1908,,"[107.0, 24.0]",3754084,58,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carles Gil de Pareja Vicent,6800.0,Right Wing,109,Aston Villa,59,,45,,,,,,,,,,,,,,,,Aston Villa,59,00:13:45.825,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d1afd249-03e2-4dc7-aa39-a8c55951e70b,1964,,"[98.6, 19.6]",3754084,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Libor Kozák,28247.0,Center Forward,113,Aston Villa,59,,16,,,,,,,,,,,,,,,,Aston Villa,59,00:15:16.978,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,51cd022c-9459-4498-ab9c-6be1f72bb099,2727,,"[105.3, 32.8]",3754084,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Center Attacking Midfield,150,West Bromwich Albion,27,,50,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:50.697,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dc56ef36-9d14-44e5-8767-3a3b9546f08e,144,,"[57.0, 42.2]",3754084,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,10,Aston Villa,59,"['3a5c15b9-b14e-4a16-95da-8e4b1f4f9ad4', '52c2df97-c63e-4c27-a79a-14908cc4211c', '758e34ed-2b7c-4a0b-9c0b-277b1f2cb89a']",36,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:36.634,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,15922263-0c82-4fd6-a1cc-fd8c71c98cb3,329,,"[51.1, 75.5]",3754084,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darren Fletcher,4022.0,Right Defensive Midfield,22,Aston Villa,59,"['6015fea2-3ece-4be8-b16d-5c09ab933fc3', '8b8b25c5-ee7b-452c-bfb5-bf466b0ef61e']",5,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:09:05.281,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5fc6eaae-bf21-43ee-8805-c7a3c8bb2685,477,,"[7.5, 5.7]",3754084,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Westwood,3583.0,Left Center Midfield,27,West Bromwich Albion,27,"['21cca36d-8616-47f8-b656-a5d1d6e9a6c0', 'ec33c4a2-e73c-4408-b60b-1b5524590636']",21,,,,,,,,,,,,,,,,Aston Villa,59,00:14:21.073,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c63453e9-9766-42b8-9920-19abf5553b3f,538,,"[46.1, 66.6]",3754084,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Darren Fletcher,4022.0,Right Defensive Midfield,31,Aston Villa,59,"['30a957ee-791f-40b5-929d-d303b63f03ad', '50fe3acf-222c-406a-9f72-e74dba0b5555']",3,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:03.022,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fefb2370-efde-4d58-9104-8127a6f18374,548,,"[36.5, 47.0]",3754084,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James McClean,3514.0,Left Midfield,31,Aston Villa,59,"['94f82e5b-a6ea-4ecd-9f47-f9af11dc1e9e', '9ccf0ae3-f568-4a80-b6d8-41f2eb5ec4b6', 'b39410cc-8d41-4b7f-9099-66bc9389a934']",6,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:06.932,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3d6a1dcb-6ac6-4235-b049-25181259f997,555,,"[22.6, 14.9]",3754084,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Grant Evans,11012.0,Left Back,31,Aston Villa,59,"['0d1a8039-12c4-4437-8fb3-3a4bc9524f75', '28217ab5-a059-4a6b-9d9a-1506fb7f27e9']",11,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:11.857,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6cb65d9d-80bc-47b7-9e63-718a54061e60,620,,"[38.7, 25.5]",3754084,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Gardner,9485.0,Center Attacking Midfield,36,Aston Villa,59,"['548e75dd-824a-47c8-aa6d-5fdf736513e0', 'bc5ff9e0-3aef-49e7-b191-9923a295bace']",48,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:48.322,Dribbled Past,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,4026e430-7347-4c00-a296-55a8501b6b04,628,,"[71.5, 20.4]",3754084,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Back,36,Aston Villa,59,"['a28d916c-c7b9-423a-b012-994fee6ba2d7', 'f458c73a-7642-4ee0-bd44-5af7512be4d7', 'f5d490dd-8f54-482e-936c-8fcc8b930feb']",52,,,,,,,,,,,,,,,,Aston Villa,59,00:18:52.471,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,82a790ea-9749-4acf-b78c-5107ecbaa854,944,,"[64.0, 33.6]",3754084,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James McClean,3514.0,Left Midfield,58,Aston Villa,59,"['8b4b7a9d-6622-457e-954e-df98ba06e5e0', 'db1fc412-e627-4460-b525-843ff08986a8']",18,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:18.484,Dribbled Past,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,d9a41eb3-9a29-4779-8362-4d80b8d1ca88,1408,,"[85.9, 23.4]",3754084,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carles Gil de Pareja Vicent,6800.0,Right Wing,79,Aston Villa,59,['3b72dcd9-6dde-4c6e-820d-dc728a03afdc'],51,,,,,,,,,,,,,,,,Aston Villa,59,00:42:51.964,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cc25ce43-dceb-41b4-bad5-7de9e01b612e,1710,,"[47.5, 21.8]",3754084,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Midfield,107,Aston Villa,59,"['a798539b-8c58-4518-801a-d0642a718c38', 'c8c52e23-8c1c-4180-a24d-2f04b7edc15f', 'e1e09dd4-20a2-460c-bbb2-eb15edc64c30']",34,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:08:34.101,Dribbled Past,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,22040aa3-9621-4376-8309-52b9c58e4fda,1773,,"[69.9, 32.6]",3754084,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,108,West Bromwich Albion,27,"['4548c741-60a0-4c58-9e09-559e8e24a907', '5be977ed-3e71-4fc4-8c93-e232af313698', '8997a8ce-a78b-43b2-91aa-df24c9b0730e']",12,,,,,,,,,,,,,,,,Aston Villa,59,00:11:12.293,Dribbled Past,
