bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e320eb41-4896-4dad-83b4-7eb7985a6662,3221,,"[12.8, 44.2]",3754004,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rudd,9014.0,Goalkeeper,187,Norwich City,56,['09e072de-4c1b-4006-9e0b-22abb5ec691b'],15,,,,,,,,,,,,,,,,,,Norwich City,56,00:45:15.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fb08f1e-f1f3-478c-ab6f-c4601fb2996e,3229,,"[107.3, 56.4]",3754004,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Jerome,4807.0,Left Midfield,187,Norwich City,56,['8ec821f9-21d5-4394-8011-4200457da867'],27,,,,,,,,,,,,,,,,,,Norwich City,56,00:45:27.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647704f2-5d23-4141-bed9-1d0a96832d42,3235,,"[3.5, 68.8]",3754004,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Smith,6409.0,Right Back,187,Norwich City,56,"['fa947efd-e127-44c2-939d-3d00cddd457f', 'fba0a4fd-d36c-48a1-a1cc-f7279600de48']",33,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:33.484,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63a76825-0a33-45d3-9788-1ee74a180c88,3241,,"[111.4, 11.5]",3754004,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Redmond,3286.0,Right Midfield,188,Norwich City,56,['4885a927-6338-4153-a03b-35a03b46f7ed'],29,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:29.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea679f40-f4d7-4e04-b152-6890e6fa415b,3247,,"[34.1, 73.6]",3754004,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yann Kermorgant,13573.0,Right Center Midfield,189,AFC Bournemouth,28,['0abe01a0-e321-48e7-bcf1-bf9c64dc586a'],51,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:46:51.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c71c3426-07d9-432a-afbd-5bcba55c9d48,3250,,"[43.7, 69.1]",3754004,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Glenn Murray,3085.0,Center Forward,189,AFC Bournemouth,28,"['1e3331e6-ef8a-4e26-892a-7fd09d654169', '9dfd0832-0340-4e95-8be7-326dda10aab7']",52,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:46:52.363,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdbeedae-949a-4e13-82e4-8572ffb14852,3256,,"[90.1, 13.7]",3754004,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yann Kermorgant,13573.0,Right Center Midfield,190,AFC Bournemouth,28,['465b2d5c-9be5-421e-af2c-279a88891be9'],30,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:30.010,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7e8547d-4d52-4128-85a2-219ce83757bd,3263,,"[64.0, 47.0]",3754004,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nathan Redmond,3286.0,Right Midfield,190,AFC Bournemouth,28,['59764f02-fe2c-4386-b975-37e1025ed3cf'],36,,,,,,,,,,,,,,,,,,Norwich City,56,00:47:36.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b7907f4-8a35-4d0e-955a-446cb42254ea,3268,,"[64.1, 9.5]",3754004,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Pugh,3646.0,Left Midfield,190,AFC Bournemouth,28,['9df17237-6072-408f-8383-d77b902a098e'],39,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:39.498,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93a2e3d1-be49-4b0e-b519-a8aaaed2658a,3274,,"[96.9, 54.4]",3754004,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yann Kermorgant,13573.0,Right Center Midfield,191,AFC Bournemouth,28,['4b1f8fbf-311f-4356-8496-6631fb3f5c7c'],6,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:06.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91b3deb1-f37e-41ef-9d1a-cd6568120073,3277,,"[35.0, 21.0]",3754004,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Howson,9578.0,Left Defensive Midfield,191,AFC Bournemouth,28,['6f9d4a9b-1443-42f9-96c8-d5376935f6cd'],7,,,,,,,,,,,,,,,,,,Norwich City,56,00:48:07.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05814cf-254e-4aa7-9c91-b007e40c30ad,3283,,"[77.3, 72.8]",3754004,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Junior Stanislas,3463.0,Right Midfield,191,AFC Bournemouth,28,['e4d8da9c-ceff-4db2-9b6c-d0f386ad6283'],13,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:13.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516f58c6-ac52-4186-a8f9-6ac7eaca19b6,3286,,"[73.6, 65.3]",3754004,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Center Defensive Midfield,191,AFC Bournemouth,28,['2e82227d-8f78-4553-8608-b6483d803086'],18,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:18.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dea477b7-c44b-4fa3-a993-f998b964d6c0,3289,,"[69.8, 53.5]",3754004,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eunan O''Kane,13248.0,Left Center Midfield,191,AFC Bournemouth,28,['24b8ddf5-e081-4c4b-958b-56401bec4313'],21,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:21.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bc94b35-6231-4569-8271-e0e08450ddd3,3292,,"[69.5, 3.6]",3754004,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Daniels,3345.0,Left Back,191,AFC Bournemouth,28,['f4705ed5-baeb-4306-82bc-337d360f4206'],25,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:25.455,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961c825d-169c-427e-bf8c-e6e9bed978d7,3296,,"[98.6, 25.5]",3754004,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eunan O''Kane,13248.0,Left Center Midfield,191,AFC Bournemouth,28,['83f80732-c04b-4a2e-8569-2e036dc2eda7'],31,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:31.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51be3010-be35-4da8-ae6c-f582a2056f47,3307,,"[50.3, 8.8]",3754004,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steve Cook,3341.0,Left Center Back,191,AFC Bournemouth,28,['1052fdfc-3f27-4df5-a0a9-cde22c76b1f5'],39,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:39.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e968d5ff-15a9-4170-9fdc-4cbd298f38aa,3310,,"[55.1, 1.9]",3754004,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Daniels,3345.0,Left Back,191,AFC Bournemouth,28,['fdd405f6-c5d8-415e-90f8-7e3c54d20de7'],43,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:43.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13e92b1d-2470-4ad4-82a1-bcdd3a5eba0a,3312,,"[48.0, 8.8]",3754004,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Center Defensive Midfield,191,AFC Bournemouth,28,['4839bfcc-0b7e-4642-b078-ec41a308d2bd'],44,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:44.970,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e77e7b11-eaa2-4bf3-9a35-9bca573ea3d2,3315,,"[90.8, 11.4]",3754004,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Glenn Murray,3085.0,Center Forward,191,AFC Bournemouth,28,['365f04b0-aabe-4b72-ae6d-20c86cb989ce'],47,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:48:47.264,Ball Receipt*,
,,,,,,"[50.8, 40.1]",,,,,,,,,,,,0.119997,,,,,,,,,,,,,1d1874da-6538-41fe-9cc1-12c698b93311,9,,"[49.8, 38.9]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matt Jarvis,22594.0,Left Midfield,2,Norwich City,56,"['7834c67d-08c7-4727-bb12-a0aabf6660fb', 'cf727fb6-685b-4fbe-949e-7e811d5d9e8b']",2,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:02.295,Carry,
,,,,,,"[44.4, 57.1]",,,,,,,,,,,,0.912299,,,,,,,,,,,,,58103c75-2ca3-43be-a53c-461481b652cd,13,,"[44.6, 60.4]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Right Midfield,3,AFC Bournemouth,28,"['8fdb5ec7-2dcd-47b7-a3cd-f9a7cf72633e', '97f65d8a-261f-4abb-a7de-9e4bcdd6a65f', 'a9ea0675-55b2-4012-acb1-0753a373ff57']",7,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:07.931,Carry,True
,,,,,,"[25.9, 41.8]",,,,,,,,,,,,1.861599,,,,,,,,,,,,,7aec299f-73a6-44c1-a2b5-07bdfb5f24a9,17,,"[28.8, 46.1]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,3,AFC Bournemouth,28,"['e1eeff33-ee06-4a1e-b514-49d20fdcea91', 'ec448b61-42d0-4a56-abe2-aea6c689f69e']",10,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:10.067,Carry,
,,,,,,"[32.9, 22.3]",,,,,,,,,,,,3.925297,,,,,,,,,,,,,7b555695-a9ab-4d72-8c5e-001d4f3f2893,20,,"[25.5, 23.3]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,3,AFC Bournemouth,28,"['297a0697-72f9-4845-8721-50b3792cdf8c', '32aebbbb-bab8-4322-b37b-e9be93d5a16e']",13,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:13.359,Carry,
,,,,,,"[47.0, 7.7]",,,,,,,,,,,,1.922006,,,,,,,,,,,,,a457a7b8-8f3c-4b17-9a23-0b88debd5b24,26,,"[50.6, 9.9]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,3,AFC Bournemouth,28,"['a282a472-dcac-43b3-8b6b-67195addb990', 'c0e87c2a-109c-47c6-96c4-6b3ee4539049', 'fe172709-27d5-4110-bccd-de9c91e60b21']",19,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:19.469,Carry,True
,,,,,,"[69.5, 59.0]",,,,,,,,,,,,3.031153,,,,,,,,,,,,,fafe5251-093c-44c1-b6eb-bfdaef74be4e,30,,"[73.1, 72.4]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vadis Odjidja-Ofoe,23742.0,Right Midfield,4,Norwich City,56,"['8c2a6a53-16ec-4a9a-8dcb-ba054b912139', 'e42e8dd8-6a49-4b4d-ab10-2092f1a385e2']",21,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:21.391,Carry,
,,,,,,"[76.0, 38.9]",,,,,,,,,,,,1.913673,,,,,,,,,,,,,51e943af-e029-4ce4-aec5-ff5bdcfb1e21,33,,"[77.8, 38.6]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dieumerci Mbokani Bezua,23663.0,Center Forward,4,Norwich City,56,"['2f632733-9677-4007-ab6d-43ccb3a37663', '71a6fff8-e71a-4c5d-9ff6-e1169cfd7a62', 'fb61dfdc-278e-4c14-88c2-6d82aed99d9b']",25,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:25.053,Carry,True
,,,,,,"[75.5, 35.0]",,,,,,,,,,,,1.091469,,,,,,,,,,,,,859a4858-b207-4e9c-b66f-ba0d978faa46,37,,"[76.0, 38.9]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dieumerci Mbokani Bezua,23663.0,Center Forward,4,Norwich City,56,"['21da5ef4-bb4d-4b03-94df-ac84c47d0da1', '2a3884bb-03bb-4150-85ff-659f83ae02f6', '2f632733-9677-4007-ab6d-43ccb3a37663', 'cf724a93-ee7c-4e7e-a462-6f2cca17066b']",26,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:26.967,Carry,True
,,,,,,"[44.1, 49.6]",,,,,,,,,,,,1.929699,,,,,,,,,,,,,f1322d3b-bcab-4537-8ad9-1366bc6b6165,41,,"[44.6, 45.1]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,5,AFC Bournemouth,28,"['6ebd96e7-4670-4d11-9e89-8531f95c0047', '86386746-7598-461d-a57e-aa5c96243dc4']",28,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:28.058,Carry,
,,,,,,"[47.3, 72.4]",,,,,,,,,,,,0.6336,,,,,,,,,,,,,db6ab43b-11a9-4ed2-b47b-991863814f67,45,,"[45.6, 72.1]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Right Midfield,5,AFC Bournemouth,28,"['434bb7b5-e4b0-4621-9fba-407f180019ab', '4b2c0f91-6d1d-4000-ba6d-fb7dbcd0b28e', '804e826e-19ed-4f8e-a8ff-8df40c572e81']",31,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:31.098,Carry,True
,,,,,,"[88.5, 77.2]",,,,,,,,,,,,4.337831,,,,,,,,,,,,,ac918e0e-0da2-4596-ad62-f7b57ccab279,48,,"[68.8, 76.9]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,5,AFC Bournemouth,28,"['3334ce87-96e3-4602-885d-1bdfab17b4a0', '431d28a9-30bd-4506-bf6e-2e9f00efa11c', '5d73ae72-3c81-4e69-9fd3-4be14fe6b757']",34,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:34.060,Carry,True
,,,,,,"[36.4, 7.3]",,,,,,,,,,,,1.230301,,,,,,,,,,,,,204d3d48-9e9d-41de-8c88-9bf1c8bf997e,57,,"[36.7, 4.8]",3754004,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Howson,9578.0,Left Defensive Midfield,6,Norwich City,56,"['35809ca6-1912-421d-b7b5-5bb130ec733a', '4281292f-c384-48d4-8f9e-99fba7773a31', 'ccfd5e4a-827a-47c9-adc4-e47938f055bc']",57,,,,,,,,,,,,,,,,,,Norwich City,56,00:00:57.271,Carry,True
,,,,,,"[54.6, 10.6]",,,,,,,,,,,,1.176046,,,,,,,,,,,,,752aef08-ee0e-4739-8244-de108922b13c,66,,"[48.7, 12.7]",3754004,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Brady,10967.0,Left Back,6,Norwich City,56,"['a5af20d7-d1ea-4b01-8ce5-75b198a2e23d', 'a5eb1f32-5a71-47ce-84ec-ba875b70305e']",6,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:06.901,Carry,
,,,,,,"[49.9, 76.9]",,,,,,,,,,,,0.921698,,,,,,,,,,,,,26c54669-8fa0-49f7-a95c-3c967b9eae6a,70,,"[42.7, 76.4]",3754004,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam Smith,6409.0,Right Back,7,AFC Bournemouth,28,"['2320c7cf-a72d-48c5-b681-df1abda365d1', '9486e3ae-ced7-44b7-b676-1e97ec171e50', 'dd9580b0-21c2-48b2-9f3c-7fb602356195']",9,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:09.513,Carry,True
,,,,,,"[70.5, 2.5]",,,,,,,,,,,,2.258838,,,,,,,,,,,,,55f3bae0-a6c9-4106-80b2-37ff3549bedd,85,,"[70.5, 4.8]",3754004,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,8,Norwich City,56,"['207bdca6-6ea6-43bd-b80c-2317fdb049b4', '5aff06d5-26d5-4bc8-93a9-4705b1d4e482', 'afa8f52d-ed22-433b-8064-96d2b111c352']",33,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:33.167,Carry,True
,,,,,,"[57.5, 2.5]",,,,,,,,,,,,0.654918,,,,,,,,,,,,,45ee6080-e125-469e-b479-f5d3360211e5,89,,"[57.5, 2.5]",3754004,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Brady,10967.0,Left Back,8,Norwich City,56,"['42f1182c-f08f-4749-9de7-472717c326e6', '50d033ed-a90c-4683-acf3-813790032763']",36,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:36.927,Carry,
,,,,,,"[43.9, 5.1]",,,,,,,,,,,,2.891012,,,,,,,,,,,,,28f724c0-f3fe-4f9e-827d-3ed37b95cb33,92,,"[42.2, 9.1]",3754004,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,8,Norwich City,56,"['72d850d4-5445-40be-8408-ead13e6fbf56', 'cc38bb2c-715d-44cc-8883-49f363ad0cef', 'e3df18bf-37a2-4050-a519-1988acef4f35']",38,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:38.708,Carry,True
,,,,,,"[72.3, 12.0]",,,,,,,,,,,,0.876445,,,,,,,,,,,,,66d03992-77c6-4dce-afbe-7a8b2dfd9f45,100,,"[70.2, 9.9]",3754004,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Jarvis,22594.0,Left Midfield,8,Norwich City,56,"['3840663d-fbf5-43d3-885e-62cbffceb7f5', '38c614e8-58fe-406d-b1a5-e9015524cbda', '96ca4bb3-d7a4-4632-aaec-87d89d4c7fff']",48,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:48.157,Carry,True
,,,,,,"[105.1, 5.5]",,,,,,,,,,,,4.451065,,,,,,,,,,,,,b53a6b36-289e-4ffd-a34e-e5e9c66875c2,106,,"[105.7, 5.5]",3754004,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Jarvis,22594.0,Left Midfield,8,Norwich City,56,"['697a5a59-6ab6-423e-90da-d2a027b50597', 'db4f68fb-e046-46fb-90e7-738b4c08fc07', 'ddf7abaa-5e60-4df6-b83a-d4305333b22c']",53,,,,,,,,,,,,,,,,,,Norwich City,56,00:01:53.220,Carry,True
,,,,,,"[14.7, 37.2]",,,,,,,,,,,,8.095992,,,,,,,,,,,,,080dab3b-b299-4e0a-a209-f3554fdfd9b6,111,,"[4.9, 40.0]",3754004,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Artur Boruc,20074.0,Goalkeeper,9,AFC Bournemouth,28,"['51293b57-4002-4f67-ba55-5cc440c2b508', '7e00f648-27fd-47bd-932c-3f99b64f260e']",59,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:59.465,Carry,
,,,,,,"[27.1, 21.1]",,,,,,,,,,,,3.3772,,,,,,,,,,,,,326e45bf-9362-4ff0-aac2-d4edbee2b5f9,114,,"[18.3, 26.2]",3754004,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Steve Cook,3341.0,Left Center Back,9,AFC Bournemouth,28,"['191c4be7-fd21-4c1a-8929-8da924526217', '43da3e14-1445-4614-a3d7-e653eeeaf704']",9,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:09.027,Carry,
,,,,,,"[47.0, 7.0]",,,,,,,,,,,,1.176099,,,,,,,,,,,,,55655d79-4c71-4d5b-889e-e0323f79701a,117,,"[42.7, 8.0]",3754004,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Charlie Daniels,3345.0,Left Back,9,AFC Bournemouth,28,"['98a1a1e5-014c-4ed0-995a-ac122612e964', 'ec30c76d-d1a8-44d4-b150-d153e099077f']",13,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:13.864,Carry,
,,,,,,"[102.1, 27.6]",,,,,,,,,,,,2.80592,,,,,,,,,,,,,55793928-27f5-42ae-97a8-e1a65eaa6c27,121,,"[103.5, 22.6]",3754004,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Benik Afobe,3278.0,Center Forward,9,AFC Bournemouth,28,"['2fb5a9e6-e772-4058-b330-1a19d3f3cc0a', '52aff8a7-d97c-45ed-a348-e233bb1f2aba', 'c3d4a640-3191-4c6a-9237-da1e747de8fb']",18,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:18.508,Carry,True
,,,,,,"[89.8, 2.2]",,,,,,,,,,,,0.681817,,,,,,,,,,,,,6ba2aac2-fbc1-451f-8ffe-6756ceba9254,130,,"[86.9, 1.9]",3754004,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matt Jarvis,22594.0,Left Midfield,10,Norwich City,56,"['6f54bef7-b8c9-42b0-b11a-9727b6a40f28', '946e6185-6df6-43c7-a768-d3596b334baf', 'a8ad049d-c658-43e8-be7f-cac66e560637']",51,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:51.989,Carry,True
,,,,,,"[92.3, 3.6]",,,,,,,,,,,,0.846212,,,,,,,,,,,,,57badb4c-c30d-4621-8a32-3977bc38a3f9,135,,"[90.8, 3.6]",3754004,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matt Jarvis,22594.0,Left Midfield,10,Norwich City,56,"['45cc65dc-35fc-4f10-9450-34b047a5d772', 'a07b7a2d-c3a7-4eeb-b0be-e2d494ce24a6', 'ad265b54-2e86-4e41-a713-b2cf48b14156']",53,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:53.520,Carry,True
,,,,,,"[90.5, 21.8]",,,,,,,,,,,,1.164898,,,,,,,,,,,,,bd8c0bea-f2d1-4d40-b1d9-275a30c6dd5f,138,,"[89.8, 20.1]",3754004,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wes Hoolahan,10966.0,Center Attacking Midfield,10,Norwich City,56,"['499b0f12-1b5d-42a1-9350-fa4cecbc184e', 'bc223916-7a42-4dba-9764-95fe8c9ce7be', 'be56abe6-318b-4b5f-80c5-57440eca04db']",55,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:55.246,Carry,True
,,,,,,"[76.0, 19.7]",,,,,,,,,,,,0.739829,,,,,,,,,,,,,67b20ada-aa2a-4924-90dc-606994293f77,142,,"[77.1, 19.4]",3754004,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jonathan Howson,9578.0,Left Defensive Midfield,10,Norwich City,56,"['14da397f-43a4-4891-929b-725f894c5236', 'c832fa85-e03c-445a-a2ef-5a469d388f68']",57,,,,,,,,,,,,,,,,,,Norwich City,56,00:02:57.413,Carry,
,,,,,,"[54.9, 53.2]",,,,,,,,,,,,1.259297,,,,,,,,,,,,,936c1cff-a057-48f3-8566-fc64762d3175,145,,"[59.6, 42.9]",3754004,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexander Banor Tettey,9463.0,Right Defensive Midfield,10,Norwich City,56,"['352725fb-7885-4f4b-9042-c1a545f9da63', '4f2269fa-dbdc-4373-a2cb-99209a3be983']",0,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:00.283,Carry,
,,,,,,"[63.2, 69.5]",,,,,,,,,,,,0.119487,,,,,,,,,,,,,f2582e4e-cf34-4c1d-b1e5-045ebf5427f6,148,,"[63.2, 69.5]",3754004,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Russell Martin,21212.0,Right Back,10,Norwich City,56,"['085e0170-46c4-4e25-92a0-9f7fae905a42', 'bdb47cef-0bd3-4706-a0df-e19ae5733780']",2,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:02.802,Carry,
,,,,,,"[42.6, 56.8]",,,,,,,,,,,,1.559646,,,,,,,,,,,,,9093019c-523f-4473-af15-d3846e3d88ed,151,,"[45.3, 62.6]",3754004,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexander Banor Tettey,9463.0,Right Defensive Midfield,10,Norwich City,56,"['bfc2d999-5ad4-4a95-bcf6-dc3d45f66416', 'c4d7770e-9f5b-499f-89e7-678b028d44e7']",5,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:05.173,Carry,
,,,,,,"[9.1, 52.0]",,,,,,,,,,,,1.990973,,,,,,,,,,,,,6618a85d-a241-4601-87d2-83cbe4889b50,154,,"[10.1, 49.2]",3754004,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Declan Rudd,9014.0,Goalkeeper,10,Norwich City,56,"['7d9eefa8-df2f-4396-b902-3e6ce018b06a', '9b0fbd21-60c7-4088-a2a6-7952e90ebe04']",9,,,,,,,,,,,,,,,,,,Norwich City,56,00:03:09.488,Carry,
