50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c513327-26de-455c-b88e-e6d15e831e46,2998,,"[52.0, 17.7]",3754346,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Holebas,3725.0,Left Back,156,Watford,23,['3c4350b9-a615-4e5d-be15-350d431e628e'],7,,,,,,,,,,,,,,,,Watford,23,00:37:07.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17d7ea10-cc73-4139-babb-e1c4d92cc23c,3002,,"[76.2, 51.5]",3754346,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,157,Manchester City,36,['82d1c9ad-9786-4e2b-8162-16ce710033f1'],13,,,,,,,,,,,,,,,,Manchester City,36,00:37:13.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0e6a1a3-9e22-4a5d-a881-192a040dc473,3005,,"[72.3, 49.0]",3754346,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Guemiand Bony,3598.0,Left Center Forward,157,Manchester City,36,['74b77a15-545e-45c8-be68-9be7684a3386'],14,,,,,,,,,,,,,,,,Manchester City,36,00:37:14.639,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574a3320-8501-4e57-b1d9-6dc75ba34a07,3008,,"[86.4, 23.5]",3754346,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Midfield,157,Manchester City,36,['56362159-2104-49bf-bded-647c250f99e0'],16,,,,,,,,,,,,,,,,Manchester City,36,00:37:16.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df0b3184-b370-46d7-8ae1-e3ea10a9197d,3012,,"[100.8, 30.2]",3754346,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Right Center Midfield,157,Manchester City,36,['5335df24-429c-49e0-a387-02b73998e670'],19,,,,,,,,,,,,,,,,Manchester City,36,00:37:19.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46132ac5-4176-4aef-a9a3-eba25e722f40,3019,,"[54.8, 73.1]",3754346,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,158,Watford,23,['bc7ccaed-7355-46fb-a51f-e0f08912f126'],51,,,,,,,,,,,,,,,,Watford,23,00:37:51.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a360d41-1436-44a8-96ac-4d4525a5e765,3021,,"[86.8, 75.0]",3754346,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Almen Abdi,43081.0,Right Midfield,158,Watford,23,['ea5efb2d-8d20-44d4-a692-9fe59fb17d7a'],54,,,,,,,,,,,,,,,,Watford,23,00:37:54.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e184d2ba-ecdd-4030-9937-a98576076bbf,3024,,"[85.1, 68.5]",3754346,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,158,Watford,23,['9013d613-e572-4c0f-be97-8e74b0243e2f'],56,,,,,,,,,,,,,,,,Watford,23,00:37:56.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86b1d30f-46f5-45bf-893a-96d1a2aa8ea1,3027,,"[90.1, 76.1]",3754346,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Almen Abdi,43081.0,Right Midfield,158,Watford,23,['9a5bcc29-a92b-47ab-aeb1-e01968544c8f'],57,,,,,,,,,,,,,,,,Watford,23,00:37:57.704,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e411309-9f76-45c9-a3ba-d6e8a5e08b1c,3030,,"[97.9, 76.1]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Allan Romeo Nyom,3991.0,Right Back,158,Watford,23,['5fb52517-d9a3-468a-8027-6c2bc48b4333'],0,,,,,,,,,,,,,,,,Watford,23,00:38:00.901,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368e26a7-caec-417f-ad4a-cbb34411378b,3033,,"[94.8, 69.5]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Almen Abdi,43081.0,Right Midfield,158,Watford,23,['25ee6112-d223-4cec-a4e9-758da0dd76f5'],4,,,,,,,,,,,,,,,,Watford,23,00:38:04.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229e9978-4b62-4e14-9470-2e144b972679,3038,,"[31.7, 5.4]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Midfield,159,Manchester City,36,['b722ade4-4cfa-470c-9f53-89dae6517040'],6,,,,,,,,,,,,,,,,Manchester City,36,00:38:06.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50adc92e-32bd-478b-8ff2-5120b682fdca,3041,,"[26.7, 15.9]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Right Center Midfield,159,Manchester City,36,['0018a4f9-349f-4ffd-94ea-ee54dfd04ed7'],7,,,,,,,,,,,,,,,,Manchester City,36,00:38:07.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3057a69-76f9-4bd1-8f57-adaee663f1a3,3044,,"[56.1, 12.6]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,159,Manchester City,36,['b2ec645d-9024-4cc7-9f2f-3bbb2f21cd16'],10,,,,,,,,,,,,,,,,Manchester City,36,00:38:10.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37d16550-5a3c-4eea-a91f-f519ecd6d3d0,3048,,"[85.8, 6.0]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Left Midfield,159,Manchester City,36,['e660f2b3-206c-4791-846a-4748130d8bf4'],13,,,,,,,,,,,,,,,,Manchester City,36,00:38:13.876,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cabf3eb-c040-455e-8dfc-58f9547eb717,3051,,"[97.2, 25.9]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Guemiand Bony,3598.0,Left Center Forward,159,Manchester City,36,['57fb0820-27b3-435b-81d9-8f70948c90ca'],16,,,,,,,,,,,,,,,,Manchester City,36,00:38:16.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0702a2c4-63ac-4323-b3c1-28e860dc0005,3054,,"[105.1, 12.3]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,160,Manchester City,36,['bfe51fd1-0fb8-4642-9d86-6bcb2d3395bd'],24,,,,,,,,,,,,,,,,Manchester City,36,00:38:24.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2eba502-d055-47ec-b615-113720f71302,3056,,"[92.0, 10.4]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Josué Jiménez Silva,3064.0,Right Center Midfield,160,Manchester City,36,['d3549402-6fc8-45c9-bfa7-ed0cee88166d'],29,,,,,,,,,,,,,,,,Manchester City,36,00:38:29.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771b5a84-a0c3-4b72-9025-8ac4ae753f91,3059,,"[105.1, 22.1]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,160,Manchester City,36,['c14b111d-acb6-425a-b39b-cf49fca15330'],33,,,,,,,,,,,,,,,,Manchester City,36,00:38:33.409,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f05dea9f-92bd-4ffc-85ab-bd80acf2e82a,3066,,"[58.1, 62.5]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,160,Manchester City,36,['43cadccd-58ab-4fdd-b46d-b9eac273e30c'],41,,,,,,,,,,,,,,,,Watford,23,00:38:41.621,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4774a9e-345e-4e06-b811-3ed50da7cbd4,3068,,"[63.3, 24.8]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Left Center Midfield,160,Manchester City,36,['4416e3ae-843d-463f-bce0-1bf7a02522fb'],43,,,,,,,,,,,,,,,,Manchester City,36,00:38:43.868,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24c0d018-c9bc-4439-a813-465322d3a6d7,3070,,"[85.7, 47.0]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,160,Manchester City,36,['5b651756-08b1-475d-83a4-2e0fff8bfb1b'],45,,,,,,,,,,,,,,,,Watford,23,00:38:45.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fd6b0de-7255-4d0b-a8fd-5f667eeb7e71,3073,,"[40.9, 54.1]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bacary Sagna,7110.0,Right Back,160,Manchester City,36,"['766e3b87-95a4-4df3-b7d6-f9c8c3927edc', 'b020b174-70ba-4035-b00d-16e022c192bc']",47,,,,,,,,,,,,,,,,Manchester City,36,00:38:47.930,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db3b5dea-9dd7-4838-9edc-b29226db9d06,3076,,"[54.8, 68.4]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Midfield,160,Manchester City,36,['0204026f-24d1-4325-ac2a-d6ea5313dd3c'],50,,,,,,,,,,,,,,,,Manchester City,36,00:38:50.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c757d4a3-5491-461d-a795-12ced0587d9f,3079,,"[105.4, 79.1]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bacary Sagna,7110.0,Right Back,160,Manchester City,36,['1126f01a-81c4-4e84-94a3-c1065fd829dd'],56,,,,,,,,,,,,,,,,Manchester City,36,00:38:56.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1fcc1f4-91e5-4926-9833-9dd7e3e7697d,3082,,"[109.0, 35.4]",3754346,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Right Center Forward,160,Manchester City,36,['aa930456-034c-47bd-a807-efba06797b8a'],58,,,,,,,,,,,,,,,,Manchester City,36,00:38:58.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bce9826-67aa-4cb9-94fe-f2a59357490a,3088,,"[51.2, 32.7]",3754346,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ben Watson,3626.0,Right Defensive Midfield,161,Watford,23,['64b64497-0e9a-40a0-9b95-e56a00d546b5'],45,,,,,,,,,,,,,,,,Watford,23,00:40:45.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f410c52e-05ab-447d-80b3-1d653bc10545,3090,,"[35.6, 38.8]",3754346,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Craig Cathcart,3263.0,Right Center Back,161,Watford,23,['0c264b0e-92d7-4624-9584-aad5f490dc90'],48,,,,,,,,,,,,,,,,Watford,23,00:40:48.494,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a5c6091-8b84-4ae5-87a9-44e3a5292e0e,3092,,"[91.4, 33.3]",3754346,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Odion Jude Ighalo,5458.0,Left Center Forward,161,Watford,23,['ddcfa064-ac1c-457a-b012-725d22572c98'],53,,,,,,,,,,,,,,,,Watford,23,00:40:53.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e154ab-e746-4538-bef3-0ab081c7f2de,3099,,"[77.0, 7.8]",3754346,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Holebas,3725.0,Left Back,161,Watford,23,['6921cefc-164f-4449-9dfb-579d027bb98d'],0,,,,,,,,,,,,,,,,Watford,23,00:41:00.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bad50b0-2083-4e07-9ac6-6a04c44e070b,3102,,"[86.2, 2.4]",3754346,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Adlène Guédioura,4828.0,Left Midfield,161,Watford,23,['2f9e810d-1647-4ec4-9d33-08962365799c'],2,,,,,,,,,,,,,,,,Watford,23,00:41:02.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11566a04-53e4-43b9-8e17-4ad40e6f5383,3105,,"[54.2, 75.1]",3754346,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wilfried Guemiand Bony,3598.0,Center Forward,162,Manchester City,36,['b04e3020-4713-4c5c-a058-a7ef30a6e58e'],22,,,,,,,,,,,,,,,,Manchester City,36,00:41:22.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292f025b-1e3c-4791-8f6f-7e883d113c4a,3113,,"[82.3, 8.8]",3754346,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Troy Deeney,3454.0,Right Center Forward,163,Watford,23,['840559b4-6e64-4860-aba7-da3b3f4dc4a0'],26,,,,,,,,,,,,,,,,Watford,23,00:41:26.034,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0358af99-afc5-4f00-aa11-b6f4d60cef30,3115,,"[80.4, 2.2]",3754346,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adlène Guédioura,4828.0,Left Midfield,163,Watford,23,['dabc1ad1-a051-4991-a97f-a7d09d78cef0'],26,,,,,,,,,,,,,,,,Watford,23,00:41:26.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27015d26-39c8-4cc2-b0a6-1a0478df4bc9,3118,,"[59.7, 5.5]",3754346,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,164,Watford,23,['68c47fcc-c8cc-41af-8509-c4d149aaacad'],33,,,,,,,,,,,,,,,,Watford,23,00:41:33.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c3c55ca-fb91-45a1-81ca-fe5a5ed685e1,3121,,"[49.2, 48.9]",3754346,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Cathcart,3263.0,Right Center Back,164,Watford,23,['f48806ef-d67e-44e1-bdf4-e3d82c847e78'],39,,,,,,,,,,,,,,,,Watford,23,00:41:39.049,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bca6a4d-8e34-49f2-8105-2ca4ba03eb1d,3123,,"[96.7, 56.1]",3754346,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,164,Watford,23,['2661180c-fd0f-4a3a-9d31-d26313b73b2b'],42,,,,,,,,,,,,,,,,Watford,23,00:41:42.753,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7448e1e-c287-4abd-bfbb-7e5b73df1ea4,3132,,"[52.2, 17.6]",3754346,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,164,Watford,23,['aad55ad1-34e5-4304-bf82-bf6c729fabf9'],51,,,,,,,,,,,,,,,,Manchester City,36,00:41:51.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517e91d-c59d-447b-8da7-7d2e51e6e486,3134,,"[65.9, 51.6]",3754346,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Watson,3626.0,Right Defensive Midfield,164,Watford,23,['b1d0944b-fe19-4e1e-9d4f-634cedba30d7'],51,,,,,,,,,,,,,,,,Watford,23,00:41:51.891,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dae5949c-e23d-4285-b544-7b72fac29534,3137,,"[77.3, 60.5]",3754346,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Almen Abdi,43081.0,Right Midfield,164,Watford,23,['90f8462b-271d-4e12-9045-3eebd5c1aaa7'],53,,,,,,,,,,,,,,,,Watford,23,00:41:53.753,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97ee44ed-f3e0-47dd-b9b0-358d9cc36e9b,3145,,"[57.0, 56.4]",3754346,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Watson,3626.0,Right Defensive Midfield,165,Watford,23,['1c7c12be-26ef-40e5-8384-744dc5aa54dd'],21,,,,,,,,,,,,,,,,Watford,23,00:42:21.206,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18dc1a89-265a-426c-b75f-199a767e2da8,3148,,"[73.4, 34.0]",3754346,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Wing,165,Watford,23,['4e5b9b95-5bdf-4ac8-8992-54e9cbe57e23'],24,,,,,,,,,,,,,,,,Manchester City,36,00:42:24.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68750539-e1f2-47c9-96e2-6dc15fd2d9bc,3151,,"[53.2, 29.4]",3754346,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Holebas,3725.0,Left Back,165,Watford,23,['a484af2a-655f-4084-8474-ef36261f9390'],26,,,,,,,,,,,,,,,,Watford,23,00:42:26.183,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011740c8-cb24-43f3-a7b4-72ddf2169460,3159,,"[111.1, 41.7]",3754346,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,165,Watford,23,['8632b420-7b7f-4ef4-bff6-1499821267e3'],34,,,,,,,,,,,,,,,,Watford,23,00:42:34.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000ffa7f-f975-4f0f-bf4a-04b6be743e9a,3163,,"[82.6, 3.9]",3754346,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Etienne Capoue,3721.0,Left Defensive Midfield,166,Watford,23,['cd50fdd0-cfe6-46bb-a462-146ae410b1aa'],43,,,,,,,,,,,,,,,,Watford,23,00:42:43.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784254ce-e03b-432e-b888-b6a9e1ceb75a,3165,,"[83.7, 2.2]",3754346,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adlène Guédioura,4828.0,Left Midfield,166,Watford,23,['24da486b-ec05-45a1-9ec4-d198c9493f7f'],45,,,,,,,,,,,,,,,,Watford,23,00:42:45.395,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be1ab432-b979-488c-9e86-0fff0bef46c7,3168,,"[109.7, 41.1]",3754346,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,166,Watford,23,['61f1e7ab-b0a0-49d0-9b18-7d0dc7a363a9'],48,,,,,,,,,,,,,,,,Watford,23,00:42:48.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07cb1f90-eb7f-47f1-a651-46e8437d198f,3178,,"[53.7, 72.6]",3754346,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wilfried Guemiand Bony,3598.0,Center Forward,169,Manchester City,36,['13f09aa3-2a9d-4479-baef-84b97f3770ac'],40,,,,,,,,,,,,,,,,Manchester City,36,00:43:40.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87487b4a-3b59-4434-8fed-9c9fcf2dfa02,3182,,"[73.4, 79.1]",3754346,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Wing,169,Manchester City,36,['05224fae-14d5-4d2d-ba6e-8e411cfb193b'],45,,,,,,,,,,,,,,,,Manchester City,36,00:43:45.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c5d1e88-accd-4026-a510-cd526a690f49,3186,,"[70.9, 72.3]",3754346,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bacary Sagna,7110.0,Right Back,169,Manchester City,36,['c2cfa230-a29e-45b3-8f33-b6b16b95cc8c'],58,,,,,,,,,,,,,,,,Manchester City,36,00:43:58.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5527a69d-71f3-42c5-b609-1b7ca4b7ebb4,3189,,"[57.3, 61.8]",3754346,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,169,Manchester City,36,['20513fec-6565-4097-aac3-f7ff80debe84'],0,,,,,,,,,,,,,,,,Manchester City,36,00:44:00.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8b9cb7c-3016-473f-a4c0-5d966408bfdf,3192,,"[50.8, 27.4]",3754346,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Gastón Demichelis,19288.0,Left Center Back,169,Manchester City,36,['50c5dcf3-c363-4264-a4c2-ce51d1984cf9'],4,,,,,,,,,,,,,,,,Manchester City,36,00:44:04.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8f40492-c6ae-4cd6-9571-085f2eb46dab,3196,,"[67.8, 1.8]",3754346,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,169,Manchester City,36,['5191cff8-5c60-4b9a-a492-09d9b05708d0'],7,,,,,,,,,,,,,,,,Manchester City,36,00:44:07.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40cefe48-744b-429c-9e89-8f3ac4f7729e,3200,,"[76.1, 17.4]",3754346,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Left Wing,169,Manchester City,36,['7848a830-e3e7-4d59-aec4-e6ea5f54a7c2'],8,,,,,,,,,,,,,,,,Manchester City,36,00:44:08.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bd62b00-97f8-4459-8c67-d7bad7c83bfc,3203,,"[63.9, 16.2]",3754346,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,169,Manchester City,36,['53192a80-15d8-4d27-9139-baacc42bd033'],10,,,,,,,,,,,,,,,,Manchester City,36,00:44:10.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13993686-c06b-4506-90ab-b265b1cf1501,3206,,"[64.5, 30.1]",3754346,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,169,Manchester City,36,['abd9c0ff-4a93-4f7a-bbb8-be49492347bc'],12,,,,,,,,,,,,,,,,Manchester City,36,00:44:12.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293730e0-1fd8-480f-8e41-8e2f89e0462e,3209,,"[64.2, 46.3]",3754346,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,169,Manchester City,36,['c38eaf31-0630-4620-af63-3f547f23952f'],15,,,,,,,,,,,,,,,,Manchester City,36,00:44:15.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a612ab7-4b3c-470e-9451-52c6ba180e52,3212,,"[57.0, 73.5]",3754346,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bacary Sagna,7110.0,Right Back,169,Manchester City,36,['ea36a7d5-6f9e-4fe1-b715-edf5524827ee'],18,,,,,,,,,,,,,,,,Manchester City,36,00:44:18.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad9029e6-e19a-4462-9802-e056a95b1ef9,3215,,"[49.8, 63.4]",3754346,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,169,Manchester City,36,['c00bcd32-1f24-410b-b7a7-bc82fdd5a1c3'],20,,,,,,,,,,,,,,,,Manchester City,36,00:44:20.922,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48dbd90e-0b5b-4db3-bb78-b93766c9e657,3219,,"[67.0, 54.9]",3754346,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,169,Manchester City,36,['5746c27b-35d9-4f83-b09b-f5e25cb74f13'],22,,,,,,,,,,,,,,,,Manchester City,36,00:44:22.590,Ball Receipt*,
