bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,4e3ca19d-b94f-4fad-be76-d065f1ce0408,1057,,"[29.2, 55.6]",3754181,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,57,Crystal Palace,31,"['4fccaa74-d5f5-4a46-a6c2-9a8f203aa588', '99322d54-acb7-4bc7-a381-ff543d342298']",2,,,,,,,,,,,,,,,,,,Leicester City,22,00:29:02.587,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,27414f70-e95b-4b9f-9bf8-b0ff557dc4f3,1058,,"[31.7, 56.2]",3754181,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,57,Crystal Palace,31,,3,,,,,,,,,,,,,,,,,,Leicester City,22,00:29:03.605,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,3e702fae-11c4-412e-a7eb-ad8964cdd4fa,1119,,"[12.2, 46.3]",3754181,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Simpson,3270.0,Right Back,61,Crystal Palace,31,['2e214387-767c-4623-b07f-86ad5f3bbbc3'],9,,,,,,,,,,,,,,,,,,Leicester City,22,00:31:09.346,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,42158928-d63e-4f25-beba-8e850c6800f9,1193,,"[8.6, 33.8]",3754181,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Damien Delaney,3693.0,Left Center Back,65,Leicester City,22,['2fa38a94-ddb6-4e33-ac22-5a7a1d1982a7'],6,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:33:06.750,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,79ac323d-141a-4ed0-ae61-852959a0222a,1212,,"[35.6, 55.7]",3754181,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danny Simpson,3270.0,Right Back,66,Crystal Palace,31,['a1b63320-3ea0-469a-8e4a-63f30773b1e9'],33,,,,,,,,,,,,,,,,,,Leicester City,22,00:34:33.130,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,1423d60d-b82c-4a46-9bd0-1db3d67acc09,1218,,"[50.6, 50.9]",3754181,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,N''Golo Kanté,3961.0,Right Center Midfield,66,Crystal Palace,31,"['181be8b5-2422-4d87-b430-32cf3fc1db57', '5d7ffcfe-efd9-4414-b921-b699c7b8b01f']",37,,,,,,,,,,,,,,,,,,Leicester City,22,00:34:37.466,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,34ce2787-5e8f-4068-ae30-3d301ea4a7e1,1238,,"[46.4, 43.2]",3754181,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Wes Morgan,3813.0,Right Center Back,66,Crystal Palace,31,"['07bcd827-0c0c-4ecf-a15a-296bdba15604', '9b8a1b9a-2b26-4fbc-95d9-b8b674ba852d']",54,,,,,,,,,,,,,,,,,,Leicester City,22,00:34:54.290,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,d322c21e-5ba8-4c62-b9d2-e3f1f796a49b,1245,,"[34.2, 41.3]",3754181,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Robert Huth,40123.0,Left Center Back,66,Crystal Palace,31,['0692afde-06ed-44ec-9664-e71fe85a3da7'],59,,,,,,,,,,,,,,,,,,Leicester City,22,00:34:59.483,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,39b37ecf-cade-49c2-b3bc-6b43eb3daa33,1269,,"[8.7, 59.3]",3754181,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danny Simpson,3270.0,Right Back,66,Crystal Palace,31,['957d4bd0-0cf7-475a-8b46-b34e0417722d'],19,,,,,,,,,,,,,,,,,,Leicester City,22,00:35:19.588,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,055b56c1-567a-4fbb-9fc4-2c3e70ed93eb,1323,,"[13.4, 44.5]",3754181,36,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,68,Crystal Palace,31,,8,,,,,,,,,,,,,,,,,,Leicester City,22,00:36:08.575,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,65021301-c871-4703-98b4-f8a266e22941,1343,,"[8.9, 44.7]",3754181,37,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Ward,3443.0,Right Back,70,Leicester City,22,['a4f90421-d82e-4bf2-8d66-c200e65f60cc'],27,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:27.245,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,bbe06b94-14df-48e0-b805-1fd523372288,1348,,"[8.2, 41.6]",3754181,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Scott Dann,3407.0,Right Center Back,71,Leicester City,22,['dd888baf-fd79-4962-b4ce-ba1930aae907'],41,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:37:41.967,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,c70582ad-c538-4fe3-b572-3302ee214158,1420,,"[4.2, 10.3]",3754181,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,77,Leicester City,22,,21,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:39:21.528,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,10043aaa-eabe-4712-904b-7d3352255e1a,1475,,"[9.5, 46.3]",3754181,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,81,Leicester City,22,['5a8fef51-492d-41a6-be23-7a1e02c8c04a'],52,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:40:52.679,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,b745d877-9b94-4b60-a857-ee6778cb4ddb,1530,,"[12.8, 11.6]",3754181,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damien Delaney,3693.0,Left Center Back,83,Leicester City,22,"['479ab656-cc22-4f61-a920-183ba152a516', '5ef5ec75-9b19-43e7-9887-3bc8f888b5d5']",35,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:42:35.336,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,012fa448-7cff-4076-8f09-a1db4f94b3ee,1538,,"[55.8, 60.7]",3754181,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,84,Crystal Palace,31,,42,,,,,,,,,,,,,,,,,,Leicester City,22,00:42:42.815,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,6125d11e-23d2-4b6b-b5e6-58c9733b7664,1548,,"[10.1, 45.9]",3754181,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,84,Crystal Palace,31,['81f5c8f3-5f94-4dc0-bd80-abf5bd229631'],52,,,,,,,,,,,,,,,,,,Leicester City,22,00:42:52.994,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,d3da334e-7e47-4413-a9c4-ab996b898d42,1549,,"[28.6, 57.9]",3754181,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,84,Crystal Palace,31,,54,,,,,,,,,,,,,,,,,,Leicester City,22,00:42:54.539,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,1cd88200-08b9-4bfd-b6f7-fcc1e536d630,1582,,"[22.3, 14.7]",3754181,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damien Delaney,3693.0,Left Center Back,86,Leicester City,22,"['18b7caa9-504b-454c-a48d-beeaecde704c', 'e346ac9a-893d-45fc-a22b-b50564d69934']",57,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:43:57.642,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,be89b37b-7a92-49a4-9734-096e4f4107e9,1584,,"[28.4, 18.0]",3754181,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yohan Cabaye,3277.0,Right Defensive Midfield,86,Leicester City,22,,58,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:43:58.981,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,b8d56d2d-132f-4129-9b4b-02e5ab477d78,1634,,"[35.8, 31.8]",3754181,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Huth,40123.0,Left Center Back,89,Crystal Palace,31,"['68a11432-ce6f-4f49-9ae9-fce986eed936', 'f67b5685-e1e7-4d6b-9506-4c1b83b1360f']",38,,,,,,,,,,,,,,,,,,Leicester City,22,00:45:38.290,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,ee8f8bb8-377e-40af-948e-b7899def5d38,1640,,"[23.9, 48.5]",3754181,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Simpson,3270.0,Right Back,89,Crystal Palace,31,,41,,,,,,,,,,,,,,,,,,Leicester City,22,00:45:41.330,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,8f946062-3e71-47cf-be3d-d943b9b064d2,1667,,"[35.5, 57.8]",3754181,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Wes Morgan,3813.0,Right Center Back,91,Crystal Palace,31,['3c6f8319-a377-4860-b718-60e47fdbcf11'],15,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:15.332,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,c61c9806-3a4a-48ba-b5e0-8f134a0fc620,1683,,"[53.3, 44.2]",3754181,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wes Morgan,3813.0,Right Center Back,92,Leicester City,22,"['46d1f879-bf7d-4dec-bd9e-9473a1bc74a7', '97c89c1a-19e0-40fa-999a-8eeff91cc449']",3,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:03.145,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,636bd56d-0dcd-4534-aa03-7e735ec68135,1702,,"[17.3, 22.2]",3754181,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joe Ledley,4817.0,Left Center Midfield,93,Leicester City,22,,49,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:49.052,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,2fb80c99-e691-4eaf-9d46-3c4abc362ee5,1776,,"[54.3, 11.2]",3754181,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Fuchs,3812.0,Left Back,99,Crystal Palace,31,['5516c820-a26d-4326-8877-6d5bf9ed3f75'],57,,,,,,,,,,,,,,,,,,Leicester City,22,00:03:57.005,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,2b0b5904-0075-4d01-9e55-772f6c456865,2023,,"[8.8, 44.0]",3754181,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Dann,3407.0,Right Center Back,109,Leicester City,22,['dcf4f84f-8371-4ce4-9859-d7204d5cd63f'],12,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:12.678,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,011ac276-d051-4b3e-b0f8-4ba786deca7f,2029,,"[8.5, 78.6]",3754181,55,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,109,Leicester City,22,"['991a4150-2f81-409c-bf22-8c8f7bd69ae1', 'a1b74884-283f-47df-857e-6ecfea60c4ee']",19,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:19.484,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,bf690b40-5dce-4b3c-92bc-c9cb11bf4e00,2052,,"[7.1, 40.3]",3754181,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wes Morgan,3813.0,Right Center Back,112,Crystal Palace,31,['bbf85f24-4b33-4a24-8a70-dca342c055c7'],6,,,,,,,,,,,,,,,,,,Leicester City,22,00:12:06.377,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,d0feb6c1-8098-4b34-a7f9-d75efd6b4368,2132,,"[6.1, 36.6]",3754181,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Christian Fuchs,3812.0,Left Back,118,Crystal Palace,31,"['496634d4-876b-43e1-a7d6-d4400d81983f', 'c54c3684-4ce2-4afd-8783-a43df54bd438']",4,,,,,,,,,,,,,,,,,,Leicester City,22,00:15:04.575,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,cbe77fa7-bb43-434a-aca2-6970c6846a35,2197,,"[31.6, 18.8]",3754181,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Fuchs,3812.0,Left Back,120,Crystal Palace,31,['4efcb0c5-382f-4fe4-b852-7e48e9dd2faa'],11,,,,,,,,,,,,,,,,,,Leicester City,22,00:16:11.605,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,ade6e8b2-d11f-4de8-9b92-d750ea101442,2240,,"[6.4, 66.0]",3754181,61,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,121,Leicester City,22,['6f18e213-2af1-48cb-9d1a-9fb72a90f993'],50,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:50.933,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,6f861c79-78e3-4f94-95e6-88b607d2bcce,2284,,"[1.4, 4.7]",3754181,63,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Albrighton,3307.0,Left Midfield,123,Crystal Palace,31,['46b7f6b8-c556-4ed9-9dc2-ce4a410b0932'],3,,,,,,,,,,,,,,,,,,Leicester City,22,00:18:03.600,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,61732120-b79f-4892-b00d-b078ab307b1f,2296,,"[9.7, 33.5]",3754181,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wes Morgan,3813.0,Right Center Back,125,Crystal Palace,31,['31282477-4e81-4c4a-b2cf-59000fe8e485'],48,,,,,,,,,,,,,,,,,,Leicester City,22,00:18:48.025,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,881aad7d-f21f-44c5-aede-5e288b757d70,2334,,"[3.6, 46.3]",3754181,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Morgan,3813.0,Right Center Back,128,Crystal Palace,31,['202bb403-c02c-4b6b-8bed-5a1037dceb10'],45,,,,,,,,,,,,,,,,,,Leicester City,22,00:19:45.809,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,64cf2f5f-e169-4ecb-98de-854455ab857c,2350,,"[28.5, 56.2]",3754181,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Morgan,3813.0,Right Center Back,130,Crystal Palace,31,['c47951ba-1126-4ec2-9152-f87429250cee'],36,,,,,,,,,,,,,,,,,,Leicester City,22,00:20:36.499,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,37374096-a25f-467c-9d95-0cc2d6a26a35,2385,,"[9.3, 36.6]",3754181,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Huth,40123.0,Left Center Back,130,Crystal Palace,31,['37c0f471-3925-44ab-9039-eb8d27935bd9'],8,,,,,,,,,,,,,,,,,,Leicester City,22,00:21:08.530,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,6d79ade8-0277-41a9-b889-fcf1fd767b9f,2390,,"[9.3, 39.5]",3754181,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Morgan,3813.0,Right Center Back,130,Crystal Palace,31,['fb1d38cc-cc46-4fae-a00b-2962f9df1d5d'],17,,,,,,,,,,,,,,,,,,Leicester City,22,00:21:17.258,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,10499851-7f95-46ef-bf9a-e38728241529,2396,,"[10.8, 38.3]",3754181,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Morgan,3813.0,Right Center Back,130,Crystal Palace,31,['ba65afc6-4355-49b0-9286-73d21296f060'],25,,,,,,,,,,,,,,,,,,Leicester City,22,00:21:25.653,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,fe435fe1-8db8-429b-a2b0-8b9b3de801a2,2397,,"[21.9, 32.7]",3754181,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shinji Okazaki,3810.0,Left Center Forward,130,Crystal Palace,31,,27,,,,,,,,,,,,,,,,,,Leicester City,22,00:21:27.035,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,5fa4cd1f-2f82-4fa6-8ac5-2b61199fc5c2,2418,,"[17.3, 44.1]",3754181,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mile Jedinak,5489.0,Center Defensive Midfield,132,Leicester City,22,['f42ed822-e296-429e-9ce0-d38c1dc9d2b5'],17,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:22:17.591,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,55982710-cc3c-41bf-be45-32426397aa6d,2443,,"[46.9, 3.7]",3754181,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Fuchs,3812.0,Left Back,134,Crystal Palace,31,"['7d398935-f27d-4c73-b02f-6e5b0929b3f2', 'fde3cfd1-e568-48cb-9879-cb07999a5dc6']",17,,,,,,,,,,,,,,,,,,Leicester City,22,00:23:17.282,Clearance,True
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,cf817a4c-fad6-46ca-bb3a-14921d7a8dda,2471,,"[52.0, 15.0]",3754181,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damien Delaney,3693.0,Left Center Back,135,Leicester City,22,"['861a72c0-9479-4678-a654-bc0bf7c4333b', 'cb20086a-8102-415a-b859-4e50c9b3cdb5']",46,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:23:46.143,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,cf648b2a-3ee8-4dff-877d-948f8ece7f74,2496,,"[9.7, 40.8]",3754181,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Scott Dann,3407.0,Right Center Back,136,Leicester City,22,['0e17ceac-11ce-450e-b4dd-6ba8b21c08d0'],1,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:01.704,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,ce4f4b90-f0a3-4140-af9d-859e11d53172,2613,,"[44.2, 3.7]",3754181,73,True,True,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Wilfried Zaha,3507.0,Left Wing,142,Leicester City,22,['72edb03f-07cc-4789-9f7b-c2e704dec1a4'],50,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:50.258,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,7382b7fe-3fc3-4ad7-843a-54076471f3a2,2668,,"[15.3, 9.0]",3754181,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damien Delaney,3693.0,Left Center Back,147,Leicester City,22,"['04e655c4-72fd-4be2-8b85-aeef44a24bc9', 'bd52477d-df3f-429b-bb13-307cd74ae331']",19,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:19.355,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,db918390-455c-4c0a-bf84-6e36d352e98b,2687,,"[43.3, 67.9]",3754181,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Morgan,3813.0,Right Center Back,148,Crystal Palace,31,,35,,,,,,,,,,,,,,,,,,Leicester City,22,00:31:35.269,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,95a263e4-0e9b-41a5-a669-28bf631c60f9,2688,,"[30.9, 3.5]",3754181,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damien Delaney,3693.0,Left Center Back,148,Crystal Palace,31,,41,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:41.428,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,84f612f2-1f9e-4c39-a5fd-ca0d0049219c,2689,,"[57.5, 66.2]",3754181,76,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,148,Crystal Palace,31,,43,,,,,,,,,,,,,,,,,,Leicester City,22,00:31:43.082,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,3174bef2-5acb-476c-8bf1-4e445b57c1ed,2711,,"[20.2, 58.5]",3754181,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Left Center Midfield,150,Crystal Palace,31,,18,,,,,,,,,,,,,,,,,,Leicester City,22,00:32:18.902,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,5404e80b-c0be-4b3d-ae29-68d6f1de4686,2739,,"[69.3, 77.0]",3754181,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Left Center Midfield,152,Crystal Palace,31,['752bea3a-5163-4968-b04c-eed40865e4e5'],35,,,,,,,,,,,,,,,,,,Leicester City,22,00:33:35.515,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,a2e819a3-96ba-43c5-9b59-6473b5927b4b,2779,,"[6.1, 40.4]",3754181,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dwight Gayle,3092.0,Center Forward,154,Leicester City,22,['074da14a-ae30-444b-af19-7d4d0c67527c'],41,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:34:41.182,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,55f8f1d7-67ac-4d20-a9b1-b339e5d53af0,2793,,"[15.3, 47.4]",3754181,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wes Morgan,3813.0,Right Center Back,155,Crystal Palace,31,['ea053363-eb63-4cb1-a6f1-41d6088a7d85'],37,,,,,,,,,,,,,,,,,,Leicester City,22,00:35:37.113,Clearance,True
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,c69f1dd3-2eb7-44cc-81f8-0287ce72f9e6,2804,,"[77.7, 1.7]",3754181,80,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Kelly,3448.0,Left Back,156,Leicester City,22,,44,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:35:44.776,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,39cf7d91-20b1-4a08-b3a3-c32a968d3db9,2810,,"[44.2, 75.3]",3754181,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Simpson,3270.0,Right Back,157,Leicester City,22,['b2950f0f-d09d-4596-95d2-8f706becf084'],9,,,,,,,,,,,,,,,,,,Leicester City,22,00:36:09.665,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,d04140e9-fb16-4a4b-8170-4a0a303cb723,2813,,"[40.6, 59.8]",3754181,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Morgan,3813.0,Right Center Back,157,Leicester City,22,['4c2ac797-8ac8-4410-b761-68ba7d2c955d'],12,,,,,,,,,,,,,,,,,,Leicester City,22,00:36:12.208,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,24d34261-930e-4d3c-8083-ebf0078d518e,2850,,"[12.4, 35.6]",3754181,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Leonardo Ulloa,3671.0,Left Center Forward,159,Crystal Palace,31,,58,,,,,,,,,,,,,,,,,,Leicester City,22,00:36:58.454,Clearance,True
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,7a65e230-5d57-405a-8a8c-b15a8f254d5e,2859,,"[10.3, 36.7]",3754181,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Leonardo Ulloa,3671.0,Left Center Forward,160,Crystal Palace,31,['6218f745-955e-4f74-8779-9ab28bf5ddcb'],24,,,,,,,,,,,,,,,,,,Leicester City,22,00:37:24.639,Clearance,True
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,2095b8c5-d60a-4bd1-9c13-6a44abb715ff,2866,,"[6.2, 41.9]",3754181,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Leonardo Ulloa,3671.0,Left Center Forward,161,Crystal Palace,31,['5c5381de-b17b-4992-97f3-c0ff350203fa'],11,,,,,,,,,,,,,,,,,,Leicester City,22,00:38:11.582,Clearance,True
