bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a21489d5-9552-4ca2-b2d4-2ce020c46e38,2843,,"[65.1, 63.1]",3754063,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Center Forward,137,Aston Villa,59,['603ce358-a041-4b44-9224-29ebd6c1ac90'],21,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:21.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381013f8-ee7f-4214-9cf4-e7d838ed8610,2846,,"[51.2, 59.1]",3754063,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Center Defensive Midfield,137,Aston Villa,59,['1352d8da-23f5-4dde-9fc6-4d12eb648192'],23,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:23.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7db2690b-6472-420f-953f-ec34aaca00b7,2850,,"[57.2, 37.5]",3754063,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,137,Aston Villa,59,"['0b094571-5882-4068-99ab-b0dba5dad655', 'f000c193-1966-4bbb-906a-8be78de5f7bf']",24,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:24.685,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4346abbe-e6b2-4869-98cf-9962fbef11bf,2853,,"[40.1, 26.3]",3754063,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Toner,75899.0,Left Center Back,137,Aston Villa,59,['9a4d7730-ae32-402a-94d3-44f7953e8c73'],26,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:26.707,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b73979a9-0121-4533-9247-48edf30f9deb,2856,,"[65.1, 3.2]",3754063,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Wing Back,137,Aston Villa,59,['a090340c-ff8d-4a42-94c1-c9c78fee010c'],28,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:28.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7630c74b-cf72-44ce-a463-04a2b9fdff96,2860,,"[106.7, 6.2]",3754063,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,137,Aston Villa,59,"['68301237-14bf-4023-a3c3-ec4c1eeef730', 'd1daed0a-d174-40d5-b6b6-7fee8acf8a1e']",34,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:34.285,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da0f0eef-21e7-4aee-8973-b7546eade8b7,2868,,"[109.3, 8.2]",3754063,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Left Center Midfield,138,Aston Villa,59,"['6c4ec7a4-33f6-4fb9-a64a-cbb1dc82ff46', 'b3612463-73fa-4616-bd3f-bea86251b69d']",45,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:45.939,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382d521e-953e-43ea-93be-d027492e01d9,2882,,"[8.9, 14.0]",3754063,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,140,Watford,23,['dbd0e780-b940-4118-84d3-a1e4bfba1bbd'],30,,,,,,,,,,,,,,,,,,,Watford,23,00:24:30.519,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a1abd88-4e4a-4d03-bc50-26ca86dfb942,2884,,"[6.9, 2.9]",3754063,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ikechi Anya,40118.0,Left Back,140,Watford,23,['8f15264d-9411-43e8-99a6-803d00d552c7'],31,,,,,,,,,,,,,,,,,,,Watford,23,00:24:31.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b7d38b9-ed10-4bd0-a9f4-456e7e40627a,2886,,"[111.4, 57.6]",3754063,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rudy Gestede,19362.0,Left Center Forward,141,Aston Villa,59,['cccc4cb2-2025-4ece-88f8-0a3ec270c173'],58,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:58.000,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ce06042-c9dd-4498-9d06-1109ea52ab31,2889,,"[117.2, 58.4]",3754063,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ayew,3450.0,Right Center Forward,141,Aston Villa,59,['48e6aa53-d697-4baf-8303-7f7ed062018c'],59,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:59.525,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49faa05e-158f-417c-b499-0d014b11ce34,2892,,"[80.3, 6.7]",3754063,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Troy Deeney,3454.0,Right Center Forward,142,Watford,23,['418c693a-a682-4f2a-97e7-ac5c4ba5a247'],35,,,,,,,,,,,,,,,,,,,Watford,23,00:25:35.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbb57971-b4d7-4c4d-9718-574b098732b4,2896,,"[79.6, 9.8]",3754063,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,143,Watford,23,['ccb4d0ae-77de-43ff-b432-a0ef13ea9629'],47,,,,,,,,,,,,,,,,,,,Watford,23,00:25:47.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45281f80-5f90-4a4b-b233-75c7fdea5630,2899,,"[86.0, 5.4]",3754063,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ikechi Anya,40118.0,Left Back,143,Watford,23,"['68936f2a-7c04-4e8d-9488-f024e7ca9726', 'ac9f4dd4-2616-4e5f-99de-158865df8274']",48,,,,,,,,,,,,,,,,,,,Watford,23,00:25:48.346,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6385be31-1020-4772-a29b-3953eb99d7b5,2902,,"[71.7, 5.8]",3754063,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,143,Watford,23,['7bc2af63-e846-4392-b64e-82069be9345c'],49,,,,,,,,,,,,,,,,,,,Watford,23,00:25:49.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92095bda-ad7e-4059-89d3-16f5ba038503,2905,,"[55.3, 44.1]",3754063,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Cathcart,3263.0,Right Center Back,143,Watford,23,['560673e6-5e0d-4bf9-9e6e-c7730dfa6137'],53,,,,,,,,,,,,,,,,,,,Watford,23,00:25:53.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242012ce-c355-4881-96a8-d6fda37a5f25,2908,,"[64.5, 67.4]",3754063,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Almen Abdi,43081.0,Right Back,143,Watford,23,['85535992-9da3-4009-bb5b-9a3972ab82f4'],55,,,,,,,,,,,,,,,,,,,Watford,23,00:25:55.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39540663-0155-4617-bfdd-85338ed26787,2911,,"[78.1, 72.6]",3754063,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Berghuis,7745.0,Right Midfield,143,Watford,23,['aff42568-8aca-4a47-b125-bc23cab85b3a'],58,,,,,,,,,,,,,,,,,,,Watford,23,00:25:58.467,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec9e6596-da11-48b5-b0a1-9344dfa4fbc0,2914,,"[95.2, 51.0]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,143,Watford,23,['58efcc9e-4246-435d-ad36-6bc7a9b2a382'],1,,,,,,,,,,,,,,,,,,,Watford,23,00:26:01.095,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53989144-5b03-4437-a58c-6590d60caa29,2918,,"[70.4, 16.2]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rudy Gestede,19362.0,Left Center Forward,143,Watford,23,['d4067a51-37ff-4530-bb40-23d12928dcbe'],7,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:07.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2a3a5c-43b4-41de-bc25-d9d514d99a5c,2920,,"[22.5, 34.0]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Heurelho da Silva Gomes,3522.0,Goalkeeper,143,Watford,23,['49c9dedf-e547-42b1-8530-f9a7d50bcc90'],10,,,,,,,,,,,,,,,,,,,Watford,23,00:26:10.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca8a5b2e-8d91-468b-b47d-60a056fb874a,2922,,"[37.9, 19.2]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ikechi Anya,40118.0,Left Back,143,Watford,23,['ce51e706-b961-4b4a-becc-7593634cc01d'],13,,,,,,,,,,,,,,,,,,,Watford,23,00:26:13.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cffa8416-3ba2-40f0-a44d-f81dca91e531,2925,,"[37.5, 28.0]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Suárez Mata,23488.0,Right Defensive Midfield,143,Watford,23,['010ff040-9062-49bf-b39b-56e7421ebeaf'],17,,,,,,,,,,,,,,,,,,,Watford,23,00:26:17.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98f77e96-1fe9-4019-8aed-b2ab03addd18,2928,,"[116.4, 12.4]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Troy Deeney,3454.0,Right Center Forward,143,Watford,23,['4b4aeb58-92ab-432a-b020-b71a288afe13'],23,,,,,,,,,,,,,,,,,,,Watford,23,00:26:23.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f3f5def-4994-457b-b313-8d171f56e49b,2931,,"[106.8, 7.4]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nordin Amrabat,3302.0,Left Midfield,143,Watford,23,['6ff697b7-c07a-4147-8155-338a826d6996'],26,,,,,,,,,,,,,,,,,,,Watford,23,00:26:26.968,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b6690fd-793d-42d1-a6be-5871077d8a03,2934,,"[110.2, 33.5]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,143,Watford,23,['a429d53a-6242-4eca-9f0b-977dc412c14a'],29,,,,,,,,,,,,,,,,,,,Watford,23,00:26:29.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac1fbe16-9cfa-43e9-b057-b1ccfa3c443d,2939,,"[86.0, 49.2]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Almen Abdi,43081.0,Right Back,143,Watford,23,['c5d7c3d5-4906-4f98-9d73-fe0d1a4bce07'],34,,,,,,,,,,,,,,,,,,,Watford,23,00:26:34.592,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0057a281-4966-424c-9104-b769b6c23dcc,2942,,"[74.5, 24.8]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Berghuis,7745.0,Right Midfield,143,Watford,23,['3442e526-189f-434f-a4b6-01d8896ec203'],36,,,,,,,,,,,,,,,,,,,Watford,23,00:26:36.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40d7b9b9-4262-41bb-b46d-36a4b5f74f89,2946,,"[40.9, 57.0]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,144,Aston Villa,59,['3ed16471-1247-44e8-80da-0113831ea28d'],39,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:39.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545e9011-5662-41a7-be1f-cae7d66c9ec4,2948,,"[46.9, 14.7]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Wing Back,144,Aston Villa,59,['49c86ef3-a0f9-4b6d-a9ba-c6ab17071a21'],42,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:42.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98302e29-4ae1-40bb-8916-8c35112d3c71,2952,,"[53.5, 8.5]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,144,Aston Villa,59,['d40ed2f2-7286-4a94-b492-5235f27c4b4f'],47,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:47.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ff07eda-08c4-4719-bfca-e580da9febdc,2960,,"[79.2, 38.9]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rudy Gestede,19362.0,Left Center Forward,144,Aston Villa,59,['43ff6ac0-787c-40df-b5d0-776a2f98c052'],52,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:52.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dcb91da-2e35-49f3-9553-72cf3fe7889e,2963,,"[77.5, 31.4]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,144,Aston Villa,59,['c99abef3-ff11-4da3-a23a-e46de2e886b3'],53,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:53.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80c256e9-9f3d-4198-91d6-327eca48ccb3,2966,,"[84.8, 5.7]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Center Forward,144,Aston Villa,59,['fe1b3184-1a6e-445d-9aa3-e9ba472197b7'],56,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:56.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fbc16e3-de47-48df-b6e9-8fe436602654,2970,,"[104.0, 2.5]",3754063,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Wing Back,144,Aston Villa,59,"['07fb46c8-8933-4932-85bb-1a618dd3603e', 'b2271123-7308-435a-ae8e-396a2de7d2a6']",59,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:59.963,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6701d9fa-a769-40a7-b6e8-c1774ae07919,2977,,"[63.8, 13.0]",3754063,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aly Cissokho,27146.0,Left Wing Back,145,Aston Villa,59,['3ac4b7b3-c63d-4653-acf7-63609cbf80a5'],39,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:39.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8df3bb1-ac60-4dea-b528-ccbb7e012065,2979,,"[96.7, 46.8]",3754063,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ciaran Clark,3041.0,Right Center Back,145,Aston Villa,59,['8347f4e0-8655-43ff-960b-ffd4a262395c'],42,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:42.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04c6aeb1-5493-427b-b95f-0f281ed10c21,2985,,"[80.5, 39.3]",3754063,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ikechi Anya,40118.0,Left Back,146,Watford,23,['88496832-07f4-477c-a59b-11be5ffd0751'],47,,,,,,,,,,,,,,,,,,,Watford,23,00:27:47.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476086a4-783b-4e9c-ae14-864f9836da86,3000,,"[117.0, 54.1]",3754063,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Steven Berghuis,7745.0,Right Midfield,148,Watford,23,['faddcb46-f3b6-423c-9938-6a6c0a509e23'],29,,,,,,,,,,,,,,,,,,,Watford,23,00:29:29.399,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b5fd2e9-a266-4672-b69a-42201f275cb3,3003,,"[65.3, 40.1]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rudy Gestede,19362.0,Left Center Forward,149,Aston Villa,59,['bb93116e-7d66-4658-92fd-97447ce8e406'],8,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:08.174,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b96db04f-a15a-4fea-acbd-367bf43509c5,3008,,"[84.7, 34.8]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Odion Jude Ighalo,5458.0,Left Center Forward,149,Aston Villa,59,['77e684eb-a2f9-403e-b143-67fbae0ae31a'],11,,,,,,,,,,,,,,,,,,,Watford,23,00:30:11.818,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00bb0ddf-ca3f-4539-bb4e-13109c0d4ee5,3012,,"[78.5, 68.6]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Steven Berghuis,7745.0,Right Midfield,149,Aston Villa,59,['10137507-f129-4177-817a-fc3685037baf'],15,,,,,,,,,,,,,,,,,,,Watford,23,00:30:15.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b15f402-3e8b-417b-bd0a-f0136e38f9d3,3015,,"[55.0, 75.7]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Suárez Mata,23488.0,Right Defensive Midfield,150,Watford,23,['602dd47d-b782-4806-b04f-857dd2f440ec'],21,,,,,,,,,,,,,,,,,,,Watford,23,00:30:21.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5303d54d-df77-4321-a207-8e69cb208db8,3018,,"[65.5, 20.3]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ikechi Anya,40118.0,Left Back,150,Watford,23,['7b280232-38b2-46dd-be82-f63e2d46946a'],27,,,,,,,,,,,,,,,,,,,Watford,23,00:30:27.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c74985ce-9d4e-4ab8-846f-395089b114e3,3021,,"[87.3, 6.6]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nordin Amrabat,3302.0,Left Midfield,150,Watford,23,['477bd2bc-79c4-4884-9315-0c7bba2a5b4d'],30,,,,,,,,,,,,,,,,,,,Watford,23,00:30:30.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a699db41-51c5-42cc-9cb9-132e7f1a56b8,3025,,"[83.0, 25.8]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Suárez Mata,23488.0,Right Defensive Midfield,150,Watford,23,['88cc2dfb-c9d6-4cf3-9f79-1177f476e07c'],38,,,,,,,,,,,,,,,,,,,Watford,23,00:30:38.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad79a058-154a-47e0-8f5d-5793d345a79b,3027,,"[82.8, 7.4]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,150,Watford,23,['d3ea10fa-b3f3-49d1-83cc-472d57137f8b'],40,,,,,,,,,,,,,,,,,,,Watford,23,00:30:40.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d282962b-3763-4229-baf7-f40e0d5a1340,3030,,"[100.6, 6.2]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ikechi Anya,40118.0,Left Back,150,Watford,23,['549feca6-1c9b-48b7-864a-8f848a298c8e'],42,,,,,,,,,,,,,,,,,,,Watford,23,00:30:42.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bea439b2-a3e0-48d8-972a-8330f345410c,3033,,"[90.7, 16.6]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nordin Amrabat,3302.0,Left Midfield,150,Watford,23,['86c6074b-c9a6-4e41-b437-c36c352b77e0'],44,,,,,,,,,,,,,,,,,,,Watford,23,00:30:44.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eedee133-01e8-4d21-8922-2b7e82e74cda,3040,,"[97.4, 29.5]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Odion Jude Ighalo,5458.0,Left Center Forward,150,Watford,23,['fafe5127-3ae0-47fb-a513-db9c04757ef7'],49,,,,,,,,,,,,,,,,,,,Watford,23,00:30:49.526,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741d21b2-bc37-4f50-861a-8c8a3ab84feb,3042,,"[96.5, 22.6]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,150,Watford,23,['3726e775-2a9a-429f-89c8-c50095ba7394'],50,,,,,,,,,,,,,,,,,,,Watford,23,00:30:50.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac494934-0ea8-4df2-a29a-b16704e0acca,3046,,"[33.4, 41.2]",3754063,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Center Forward,151,Aston Villa,59,"['711b0c1f-0f5d-4403-997c-8f65ee26a9c6', 'ecc5325b-5179-40b0-a384-6592d45e87a0']",51,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:51.847,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcc7e672-2caf-4726-b7c5-d3826860b144,3053,,"[88.0, 70.3]",3754063,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rudy Gestede,19362.0,Left Center Forward,152,Aston Villa,59,"['5a089f46-f1cf-4b12-afce-0cb38ead7fe4', 'b76376e3-2a6e-4c79-b847-d39bf7d6e9e1']",9,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:32:09.907,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d02e75c0-d037-43aa-961a-6efda936640b,3059,,"[28.9, 4.7]",3754063,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nordin Amrabat,3302.0,Left Midfield,153,Watford,23,['b3e969f7-7a8b-4e3b-92e1-f778ada80570'],17,,,,,,,,,,,,,,,,,,,Watford,23,00:32:17.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f51667e0-e849-49ac-999c-2231274e479b,3061,,"[22.7, 20.5]",3754063,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Right Defensive Midfield,153,Watford,23,['8e26731d-cfe7-446e-a290-48cb81a3e149'],18,,,,,,,,,,,,,,,,,,,Watford,23,00:32:18.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1262c3b-27f2-4875-9036-1a2d109e0176,3064,,"[23.4, 41.5]",3754063,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Cathcart,3263.0,Right Center Back,153,Watford,23,['38cb484c-9ea9-4302-8b36-e17f228a99d5'],21,,,,,,,,,,,,,,,,,,,Watford,23,00:32:21.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f35953f5-5b93-4627-8a4b-c4030573f22b,3067,,"[49.5, 74.2]",3754063,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Berghuis,7745.0,Right Midfield,153,Watford,23,['8ec8fef3-d636-45bf-9ce6-f78defef6744'],24,,,,,,,,,,,,,,,,,,,Watford,23,00:32:24.451,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27296b6b-7ca9-48b6-9410-5bd4c402f7ab,3075,,"[106.4, 60.5]",3754063,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rudy Gestede,19362.0,Left Center Forward,154,Aston Villa,59,['9740faa2-311a-4c50-8deb-852d99dc4d19'],38,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:38.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de2eee38-db61-49cf-bc4d-39c719d48951,3077,,"[31.7, 6.4]",3754063,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nordin Amrabat,3302.0,Left Midfield,155,Watford,23,['586fc490-2294-4f7c-94fb-c91ccf9c17f0'],40,,,,,,,,,,,,,,,,,,,Watford,23,00:33:40.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919d4004-df9c-43cc-83c1-9869d98610a4,3083,,"[25.9, 30.5]",3754063,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ben Watson,3626.0,Left Defensive Midfield,156,Watford,23,['0bb9a261-dcaa-4216-aab0-07ea03fd75f9'],47,,,,,,,,,,,,,,,,,,,Watford,23,00:33:47.919,Ball Receipt*,
