ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35190e09-55cf-4619-9bfa-56a29c3a15d8,1079,,,"[54.2, 75.5]",3754270,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,48,Tottenham Hotspur,38,['97e20ce1-c253-4af2-b110-090db9676998'],22,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:22.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651e6e12-91d4-4138-b331-4a94769eb64a,1082,,,"[66.4, 72.1]",3754270,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nacer Chadli,4831.0,Center Attacking Midfield,48,Tottenham Hotspur,38,['59e1bb71-9342-49d4-8bcd-0edd95a77507'],23,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:23.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3b77ccb-7dd7-4b04-ab8c-c516552d739f,1085,,,"[58.2, 71.1]",3754270,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,48,Tottenham Hotspur,38,['c46b2fc4-bc71-4c94-98e5-cfb123793122'],25,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:25.097,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a5baeff-9153-40f6-aa7a-6375b74a63d1,1088,,,"[99.6, 50.9]",3754270,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Wing,48,Tottenham Hotspur,38,['c0d5b660-79d8-4f18-9aca-6a9fb4e2829b'],31,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:31.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b966ba8-e5c3-4fb8-a674-06cfb7c22e34,1092,,,"[27.8, 17.7]",3754270,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,49,Stoke City,30,['00686889-2d2f-439f-8de0-738068bcfa55'],33,,,,,,,,,,,,,,,,,,,Stoke City,30,00:27:33.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7184f13-aa75-43b0-8847-d08f1589c146,1096,,,"[30.1, 23.2]",3754270,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,49,Stoke City,30,['63e6baf1-8534-4a70-aab2-16f7ff9f2712'],36,,,,,,,,,,,,,,,,,,,Stoke City,30,00:27:36.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5ce44a7-8d32-4af2-91ab-9c6ed9e9b283,1099,,,"[40.0, 3.4]",3754270,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,49,Stoke City,30,['f31bf5d5-b3d3-4b94-80b9-f236a3823624'],40,,,,,,,,,,,,,,,,,,,Stoke City,30,00:27:40.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d33082ca-c2af-45c4-84b5-bbd9a641714c,1102,,,"[45.4, 6.9]",3754270,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,49,Stoke City,30,['f7a57773-d84a-4825-af59-b8fb48f3bfa0'],42,,,,,,,,,,,,,,,,,,,Stoke City,30,00:27:42.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a2286b4-8756-4487-9ead-e4d681d1d47a,1108,,,"[25.5, 17.3]",3754270,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Muniesa Martínez,6560.0,Left Center Back,50,Stoke City,30,['bc8ac002-0036-47e3-9f92-61816cda6d48'],8,,,,,,,,,,,,,,,,,,,Stoke City,30,00:28:08.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92b6bb01-5f4b-47da-825c-a4f83de8ecfb,1110,,,"[35.9, 14.3]",3754270,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco van Ginkel,8251.0,Right Defensive Midfield,50,Stoke City,30,['3d729801-fbf2-4f4c-bebd-031d729bc95e'],9,,,,,,,,,,,,,,,,,,,Stoke City,30,00:28:09.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acd6082c-ef25-4083-a80a-ec12d34604b2,1113,,,"[50.0, 24.2]",3754270,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,50,Stoke City,30,['a0ce3da0-8341-4dc1-bc06-23c4fb4eac3c'],11,,,,,,,,,,,,,,,,,,,Stoke City,30,00:28:11.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a662dd17-dda3-41a2-9d62-e8dcc08ba5c8,1117,,,"[39.2, 13.8]",3754270,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco van Ginkel,8251.0,Right Defensive Midfield,50,Stoke City,30,['471fcde4-9730-476a-bee6-101358916b23'],13,,,,,,,,,,,,,,,,,,,Stoke City,30,00:28:13.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118637ee-652f-4da5-bea8-25dad08c7db0,1120,,,"[23.7, 28.6]",3754270,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Muniesa Martínez,6560.0,Left Center Back,50,Stoke City,30,['5f1497a9-2436-48fe-a86e-0cf4f6462a32'],15,,,,,,,,,,,,,,,,,,,Stoke City,30,00:28:15.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdd202aa-c8ee-45ba-9c1a-44ca94c97d43,1123,,,"[29.5, 54.8]",3754270,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Geoff Cameron,3480.0,Right Center Back,50,Stoke City,30,['5a615240-48b3-4f07-9306-0cdfce6f8462'],18,,,,,,,,,,,,,,,,,,,Stoke City,30,00:28:18.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8c87508-7867-461c-ad0b-298665abef19,1126,,,"[60.6, 60.4]",3754270,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Walters,3670.0,Right Wing,50,Stoke City,30,['4405947d-7476-410f-a230-2f0b554a3ce1'],21,,,,,,,,,,,,,,,,,,,Stoke City,30,00:28:21.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340f80e7-5516-4ed9-835a-6357a3566189,1134,,,"[85.5, 73.9]",3754270,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco van Ginkel,8251.0,Right Defensive Midfield,51,Stoke City,30,"['bb7b258c-b788-4dae-a16e-e0e21336cc83', 'ecc0e906-2bfd-43dd-8fb2-43d3c330014d']",38,,,,,,,,,,,,,,,,,,,Stoke City,30,00:28:38.697,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cd189ee-4acc-4804-bf1c-faf211e0ff2c,1136,,,"[78.6, 76.7]",3754270,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Glen Johnson,4724.0,Right Back,51,Stoke City,30,['a8cc1cb4-b520-4691-989d-1e6d0eb40196'],39,,,,,,,,,,,,,,,,,,,Stoke City,30,00:28:39.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4549736e-5f8e-4cc7-9fa5-865ff5b97106,1142,,,"[14.3, 15.1]",3754270,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Vertonghen,3077.0,Left Center Back,52,Tottenham Hotspur,38,['4d1a0038-e30c-4a70-9b34-026e988deea2'],51,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:51.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc23b9e9-7d57-4578-a5b1-f3bf9ac2f4dd,1145,,,"[15.7, 50.7]",3754270,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,52,Tottenham Hotspur,38,['b5fb3fdb-d7a5-471d-8e9b-d9e528cb8fa2'],54,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:54.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7be4b8d-8b4d-4de6-a23e-e9baf5ff08ba,1149,,,"[98.7, 77.4]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nacer Chadli,4831.0,Center Attacking Midfield,52,Tottenham Hotspur,38,"['72e67f0e-ba45-439b-af3a-a879e07cc15f', 'f6d7487f-45c6-4b7d-857c-39c26e16fc19']",2,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:02.778,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e7d1cb6-5244-4b68-adf2-b385dfd4cae6,1156,,,"[35.4, 18.8]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Afellay,4891.0,Center Attacking Midfield,52,Tottenham Hotspur,38,['646e4fdb-9402-4bd6-91d8-c6799b6ea43f'],8,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:08.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c93bd293-c9a8-4b99-92de-45b09c1d26dd,1158,,,"[83.9, 56.9]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryan Mason,40127.0,Left Center Midfield,52,Tottenham Hotspur,38,['1d8d6b07-0e13-4051-9649-038769692b2d'],9,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:09.840,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a104c7f6-9cd7-42ef-ac64-71b8acdb2670,1163,,,"[31.7, 24.2]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Glenn Whelan,9625.0,Left Defensive Midfield,52,Tottenham Hotspur,38,"['7f66440d-494b-4b6b-98e7-27c38bef30c8', 'bf558259-f886-4d34-aa7a-6ef405e25b62']",10,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:10.893,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3535d05f-be06-4314-8ece-e35f941867f0,1170,,,"[9.9, 13.6]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Pieters,3467.0,Left Back,53,Stoke City,30,['f2d74a09-184f-43f9-a3f5-3145eee18637'],34,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:34.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29d5f98b-8b53-48d5-b2c1-6b5426cdf562,1172,,,"[63.6, 1.1]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,53,Stoke City,30,['1d13ce33-4ef3-4b54-ade7-5a2e3dbc6458'],36,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:36.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4563d2a-2424-4319-874c-7acc10e25cc8,1175,,,"[79.2, 6.7]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mame Biram Diouf,3603.0,Center Forward,53,Stoke City,30,"['ca46c327-562f-44e6-8165-f8dd271d37a0', 'f4b7bc7a-6792-465b-84fd-737f428d7957']",38,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:38.306,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89d339f8-81f8-4881-bc36-73e817e19361,1178,,,"[71.0, 13.3]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,53,Stoke City,30,['558fb018-d911-4aba-a5c9-fb895141c567'],39,,,,,,,,,,,,,,,,,,,Stoke City,30,00:29:39.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fcbdb04-a796-4d50-a038-cb40d9545361,1180,,,"[20.1, 54.3]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,54,Tottenham Hotspur,38,['ad0240f5-c438-4083-8196-8480ed5c9dc3'],41,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:41.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e92aa2a4-33be-4dcb-b205-1f4fcd9d62c8,1183,,,"[11.4, 35.7]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,54,Tottenham Hotspur,38,['be573f68-4859-4244-9aaa-cf19e0f1a891'],44,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:44.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357052b5-318f-4bb5-921d-00239f3c9855,1185,,,"[30.5, 13.1]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Davies,3086.0,Left Back,54,Tottenham Hotspur,38,['ce532a73-72da-424c-8add-5780c72ac6e2'],45,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:45.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8403af14-94ad-4f54-b26f-276749c211f4,1189,,,"[50.3, 18.4]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Wing,54,Tottenham Hotspur,38,['57159c1b-f3d4-4f79-bf2b-c379b5f7dec7'],48,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:48.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95aa56ad-f8e0-4480-9216-c4ba383e6b2a,1192,,,"[31.8, 23.6]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,54,Tottenham Hotspur,38,['679c9777-52d1-4f90-b517-eb29069eddf7'],52,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:52.285,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f99ae91-ce2e-4cb8-be4c-b8be7c3f74c9,1195,,,"[71.0, 23.2]",3754270,29,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,54,Tottenham Hotspur,38,['396aa86a-de86-4d96-9a9c-f3b623fe7f52'],57,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:57.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50223fb1-e53f-4a51-9df1-f71a0a9a974f,1198,,,"[46.8, 41.9]",3754270,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Center Attacking Midfield,55,Stoke City,30,['58ae6547-6ac5-4aa3-9dcc-33f58ae078ec'],1,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:01.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69756ca4-c0c1-463f-b56c-cb17aa2eee6b,1200,,,"[42.6, 60.4]",3754270,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,55,Stoke City,30,['d1b884c0-749d-4f3c-a5eb-db5185fd24b9'],4,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:04.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a9ed147-0603-4191-a73b-80dd9e7825e9,1203,,,"[72.1, 77.2]",3754270,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,55,Stoke City,30,['10bc35ba-597c-4213-957b-cbfc0bc0c7d2'],8,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:08.845,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d718c7d1-710d-4429-b260-6432e6f4d6f3,1210,,,"[80.9, 75.1]",3754270,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco van Ginkel,8251.0,Right Defensive Midfield,56,Tottenham Hotspur,38,['cd3a43e5-7e32-4621-beff-18f5070e50de'],37,,,,,,,,,,,,,,,,,,,Stoke City,30,00:30:37.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30326d9b-4e53-4cc1-8782-d8fe2ac37578,1214,,,"[16.7, 38.0]",3754270,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,57,Tottenham Hotspur,38,['1e2f6ec1-dee2-430b-8ad6-3a1d177647e4'],48,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:48.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef491a71-c3e5-4ed0-8560-3c0f148dc6fc,1216,,,"[27.9, 57.6]",3754270,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,57,Tottenham Hotspur,38,['d71b878d-b2f2-46c6-a2b2-656828c5b16d'],49,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:49.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565e14f3-feca-4b61-975f-61a6ae0abd56,1219,,,"[13.2, 43.9]",3754270,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,57,Tottenham Hotspur,38,['04b44ed3-c625-45c5-b074-4f3a758df0e3'],55,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:55.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08a9ec4e-0a2f-4ead-a025-906edcea9694,1222,,,"[24.3, 7.8]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,57,Tottenham Hotspur,38,['25366164-422b-4f92-b57b-d99fb86bd384'],0,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:00.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db3b6e61-189d-4394-a317-f1c48bc5adeb,1225,,,"[64.8, 6.2]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ben Davies,3086.0,Left Back,57,Tottenham Hotspur,38,['eb251146-4b7e-4873-9ee7-3927c3c63898'],5,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:05.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75e31858-6b84-49ca-90d4-038137f606b5,1228,,,"[74.0, 14.7]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Kane,10955.0,Center Forward,57,Tottenham Hotspur,38,"['1bc159e1-3738-43af-aad2-a739a959472b', 'ed52c996-1dfc-4fd2-855d-f9ceb7d1d8e2']",6,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:06.311,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422a2a0d-f6a0-4953-bf53-096c31a7d2c4,1231,,,"[90.7, 26.0]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nacer Chadli,4831.0,Center Attacking Midfield,57,Tottenham Hotspur,38,['c30f4189-48d5-4b12-97b9-c0cf97eb49e6'],8,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:08.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1ec0543-6459-4182-8dfd-4fdc5d228f33,1233,,,"[28.8, 39.1]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Afellay,4891.0,Center Attacking Midfield,58,Stoke City,30,['2dfab348-5079-4199-8b70-01e17cd3674d'],16,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:16.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,087e249f-f2da-4ae9-80de-bf42e82f146d,1236,,,"[35.9, 11.5]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marko Arnautović,3325.0,Left Wing,58,Stoke City,30,['dba01930-abc2-4337-bf0c-e2b389e6a613'],18,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:18.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350524fe-667f-47ae-8b3b-bdadb6a6ab02,1239,,,"[35.9, 25.3]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Glenn Whelan,9625.0,Left Defensive Midfield,58,Stoke City,30,['e7d8fd25-e1c6-42c7-8fbd-0c23fd70534f'],21,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:21.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979f62f3-669b-406a-b72e-8ac21c1fa8ca,1241,,,"[36.2, 8.7]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erik Pieters,3467.0,Left Back,58,Stoke City,30,['4c7c6243-a214-48e9-8e56-5486d965a91e'],23,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:23.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a7666b7-7f35-45b1-87f8-332b5d2b6983,1244,,,"[44.9, 2.2]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco van Ginkel,8251.0,Right Defensive Midfield,58,Stoke City,30,['4da56a48-0aae-4696-ac16-f7cd8cfbfb6b'],24,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:24.469,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5f4e188-147b-48de-b9ba-6c883f9f08f2,1247,,,"[83.8, 1.8]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Walters,3670.0,Right Wing,58,Stoke City,30,['5b43016a-bb59-458f-9ce5-6b8de82f199d'],28,,,,,,,,,,,,,,,,,,,Stoke City,30,00:31:28.856,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f3b91d8-de1b-46ff-bef8-8c2be4b690b1,1249,,,"[46.9, 53.0]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,59,Tottenham Hotspur,38,['95f14eab-7170-481d-9375-018ac9cedd1e'],46,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:46.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21dd3a01-08ae-4416-a56c-e0a8aba00746,1251,,,"[47.3, 29.4]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Right Wing,59,Tottenham Hotspur,38,['de4e67e7-3293-4ec1-961f-17cd78979fc1'],50,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:50.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150e2894-40c7-479a-982c-a0cf02fc3236,1253,,,"[50.7, 48.6]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,59,Tottenham Hotspur,38,['1938fb1a-bf81-4a38-b337-1de17521308d'],55,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:55.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2365d557-60d2-4c5d-990f-baed0f7d34ab,1257,,,"[90.2, 77.2]",3754270,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,59,Tottenham Hotspur,38,['b36e0e55-3c48-44bf-bd70-8fa8538de8eb'],59,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:59.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eec122d-f4c0-4a14-9df4-311de05b7eb9,1262,,,"[73.8, 77.4]",3754270,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,60,Tottenham Hotspur,38,['0aa76e0e-97cd-45e4-b9b8-2bf6b052be3e'],9,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:09.719,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628f58c-4db3-4db1-96f1-e31f544a84ca,1265,,,"[106.3, 60.6]",3754270,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,60,Tottenham Hotspur,38,['bbe84c21-4e3a-4028-978b-02268d41cc48'],12,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:12.733,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99552f04-0600-4a39-b23c-e3bc66a96be2,1269,,,"[80.3, 79.0]",3754270,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Left Wing,61,Stoke City,30,['e79cdcbb-ce03-4096-93ed-5c3444e1ffd7'],35,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:32:35.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd793a6c-832d-4ca2-a77d-67f9a1e07805,1272,,,"[43.3, 0.6]",3754270,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erik Pieters,3467.0,Left Back,61,Stoke City,30,"['9b4616b2-ec21-40d0-8b16-0f0089d71543', 'ba5f5c37-8533-4450-ba2d-efb1650a22da']",36,,,,,,,,,,,,,,,,,,,Stoke City,30,00:32:36.710,Ball Receipt*,True
