50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_penalty_saved_to_post,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[82.7, 37.5]",,,,,,,,,,,,1.105435,,,,,,,,,,,,,,,,56ee3640-9e67-4c23-a80b-7c58dddaf2a7,2817,,"[82.7, 37.5]",3754225,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Arter,3304.0,Left Defensive Midfield,151,AFC Bournemouth,28,"['2cfb6a04-cc47-473a-865d-dc2b9f8ac6ec', '922d21a3-223c-4042-96c7-1f336c28bfa1']",39,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:39.595,Carry,
,,,,,"[105.9, 20.6]",,,,,,,,,,,,2.454246,,,,,,,,,,,,,,,,10b8ac56-56c5-400a-b540-5bb47b80dc65,2820,,"[97.9, 21.9]",3754225,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lewis Grabban,9593.0,Left Midfield,151,AFC Bournemouth,28,"['040bcc64-e827-4e46-a0d2-84999eb3b01d', '240b0147-3f42-4c02-9fe9-c17fb72d0a24', '43e7c86d-a5eb-4c58-9d6a-a854a06b6720']",41,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:41.972,Carry,True
,,,,,"[106.4, 6.6]",,,,,,,,,,,,1.819136,,,,,,,,,,,,,,,,dec0686b-c276-4c82-865f-6eaae2bbb2d4,2829,,"[104.2, 1.7]",3754225,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lewis Grabban,9593.0,Left Midfield,152,AFC Bournemouth,28,"['1d8842de-8a91-4802-b803-54564a56486b', '65e1aaa3-7834-42c0-b3c6-1069a3c3b56f']",55,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:55.909,Carry,
,,,,,"[4.5, 32.3]",,,,,,,,,,,,15.035196,,,,,,,,,,,,,,,,1e6c778a-887a-4992-bf54-37c17d52a032,2832,,"[3.0, 39.5]",3754225,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Foster,4053.0,Goalkeeper,153,West Bromwich Albion,27,"['1975f1ae-0a48-415f-a6d7-b1d523e378cf', 'b1c1b847-d1df-4a2f-90e1-8ee779522483']",59,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:59.419,Carry,
,,,,,"[48.8, 48.7]",,,,,,,,,,,,1.271991,,,,,,,,,,,,,,,,a3a3be96-9197-42c4-a1c5-e410844041fc,2843,,"[55.3, 51.1]",3754225,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Center Attacking Midfield,153,West Bromwich Albion,27,"['58f6fd3e-7bec-4bf7-95c4-1d8bfdaa5004', 'c642e140-8aa3-4a24-a159-a180619d730a', 'ff7296da-8e2d-4e9b-8833-da1089d4873f']",26,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:26.588,Carry,True
,,,,,"[41.7, 45.1]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,,3bbdb8fa-a35f-4d0d-b8a2-4cdd5ce3d6c7,2846,,"[41.7, 45.1]",3754225,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Ariel Yacob,3967.0,Right Defensive Midfield,153,West Bromwich Albion,27,"['336b3412-979e-4419-865e-dbdb6ee72217', 'c6083a4b-6897-4684-9b09-e73cc3032026']",28,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:28.450,Carry,
,,,,,"[36.4, 55.1]",,,,,,,,,,,,0.690377,,,,,,,,,,,,,,,,6ae55f2e-de36-480c-9e16-017a635f523c,2850,,"[35.2, 56.2]",3754225,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,153,West Bromwich Albion,27,"['581fc7ac-0552-4772-b578-a953a213e829', '6c53c47b-3718-405e-b3aa-c982e4326c08', '9a43bc2b-703c-4eec-b082-29f8c39a772a']",29,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:29.150,Carry,True
,,,,,"[54.2, 57.5]",,,,,,,,,,,,0.823362,,,,,,,,,,,,,,,,34620749-604d-471e-92e8-a98916d2c061,2853,,"[53.4, 57.1]",3754225,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Left Defensive Midfield,153,West Bromwich Albion,27,"['60798cf1-2b87-4ca1-8d06-ae89d384ae91', '95f8cfbe-4ebe-4138-8267-6686d418a8a8']",31,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:31.935,Carry,
,,,,,"[117.9, 58.1]",,,,,,,,,,,,2.415154,,,,,,,,,,,,,,,,e63283c7-f5ac-40f0-8f22-cff11f62c631,2856,,"[95.1, 61.4]",3754225,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,153,West Bromwich Albion,27,"['21bd7b5b-78ce-40ce-a94e-8d154183af1e', '7fa849ee-a045-47ec-bfe5-4e6425c6cca1']",36,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:30:36.684,Carry,
,,,,,"[101.9, 78.2]",,,,,,,,,,,,0.255969,,,,,,,,,,,,,,,,6f385cfe-ab1e-4991-9f10-2c3bf5797a24,2869,,"[103.6, 78.6]",3754225,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Dawson,3523.0,Right Back,154,West Bromwich Albion,27,"['8822f5ea-d641-4dfe-a125-b7b3fe41acbc', '9816301c-93ef-41e3-9b94-08402c96bae6']",5,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:05.365,Carry,
,,,,,"[103.8, 78.6]",,,,,,,,,,,,1.102417,,,,,,,,,,,,,,,,8b945b22-d836-40f1-928d-46fc9cc1d2e6,2874,,"[103.8, 78.6]",3754225,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Leko,22702.0,Right Wing,154,West Bromwich Albion,27,"['e30e5a41-b453-4b3e-be1c-220f98028a52', 'f4e56476-3f4c-4ccd-86fc-68a428cab9c0']",14,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:14.639,Carry,
,,,,,"[44.3, 3.1]",,,,,,,,,,,,8.548037,,,,,,,,,,,,,,,,e5d0c92d-bc8a-4b43-9a7d-a967dd239e0b,2877,,"[14.0, 1.9]",3754225,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,155,AFC Bournemouth,28,"['ba222abd-f998-45ef-8525-08ddf188087f', 'bd558abb-77a5-4bba-8e8f-29cf0a44f569', 'dec036a4-32aa-4cb5-8df9-c7c8314e4bfe']",16,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:16.821,Carry,True
,,,,,"[44.6, 13.0]",,,,,,,,,,,,1.158988,,,,,,,,,,,,,,,,d412d255-70f4-4569-82f3-b9ff132ec3b1,2881,,"[42.4, 11.6]",3754225,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,155,AFC Bournemouth,28,"['329940b2-56ee-46ab-a5c3-691d710a5b49', 'bf9be56e-4543-48fd-9a76-09a419e873ba']",26,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:26.310,Carry,
,,,,,"[54.3, 63.4]",,,,,,,,,,,,1.030292,,,,,,,,,,,,,,,,d373e43f-902f-4250-8517-132c0809198e,2884,,"[48.2, 59.2]",3754225,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,155,AFC Bournemouth,28,"['9eed3c2a-1af6-46c9-a5f0-39acd9cca83c', 'fd06a43a-93dc-4b06-a44f-307f5e2a1828']",29,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:29.593,Carry,
,,,,,"[63.8, 75.8]",,,,,,,,,,,,1.548057,,,,,,,,,,,,,,,,b096055f-2880-4dd4-b9c4-14d0aec2847b,2887,,"[67.8, 77.0]",3754225,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,155,AFC Bournemouth,28,"['1242d7f0-1ff9-4802-b7b8-7426b033e509', '9b8da17a-63e1-40c9-96ba-8151b0f5e463', 'db21c826-3a6e-4114-a37e-2d53b2b6e7ec']",32,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:32.011,Carry,True
,,,,,"[90.4, 60.0]",,,,,,,,,,,,5.988429,,,,,,,,,,,,,,,,ecc812df-83e9-4972-8080-6b13bcd9b8b2,2891,,"[61.0, 60.2]",3754225,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Arter,3304.0,Left Defensive Midfield,155,AFC Bournemouth,28,"['73374a66-4fb7-4f7a-89cb-1aff2b4576c1', '9533dd25-1e9b-4c13-aa43-68573002c70e', 'e1d4cc38-0ab2-40aa-896a-08a6654fa6a2']",34,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:34.784,Carry,True
,,,,,"[85.3, 60.4]",,,,,,,,,,,,0.236428,,,,,,,,,,,,,,,,758abf91-b949-476c-a052-428d70f97165,2897,,"[87.7, 61.5]",3754225,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,155,AFC Bournemouth,28,"['37a85e19-3e22-4c60-a35f-e91f338e46ab', '81bdbbae-4434-485f-95e8-dabff0fc3472', 'bd8439f4-0939-40bd-a2f6-ebe00463b949']",42,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:42.166,Carry,True
,,,,,"[94.3, 6.1]",,,,,,,,,,,,8.618658,,,,,,,,,,,,,,,,aa843439-13a1-42e4-8ff6-8f4c9cf186da,2901,,"[43.0, 21.2]",3754225,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Center Attacking Midfield,156,West Bromwich Albion,27,"['0d82b7ca-0de1-4114-be24-8aa45a8b8c83', '3a3f6172-6ec7-4d10-bee8-8afa0972b07b']",43,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:43.996,Carry,
,,,,,"[91.8, 8.6]",,,,,,,,,,,,3.19524,,,,,,,,,,,,,,,,8788825f-01d3-49cc-b054-435da5e081c2,2904,,"[89.2, 2.2]",3754225,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Wing,156,West Bromwich Albion,27,"['b5e0e09c-43ff-4f5b-88a9-808b58c76ac7', 'e07655f5-852f-4bd9-a221-050f25c65d71']",53,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:53.516,Carry,
,,,,,"[65.8, 8.6]",,,,,,,,,,,,1.100181,,,,,,,,,,,,,,,,2ba324dc-100b-4bbf-8a7f-f3585b687421,2907,,"[66.2, 8.4]",3754225,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Left Back,156,West Bromwich Albion,27,"['dc8f69bd-d177-42f7-a607-4d777f4f2cfe', 'fb5054d5-10ec-474a-a47d-74009e494b13']",58,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:31:58.859,Carry,
,,,,,"[66.2, 23.9]",,,,,,,,,,,,0.282227,,,,,,,,,,,,,,,,fb6972f2-8918-4717-9342-429f9d38cd99,2910,,"[66.2, 23.9]",3754225,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Left Defensive Midfield,156,West Bromwich Albion,27,"['35ebe2e6-1d75-4f9c-8a31-c872fb08f635', 'e20f2b54-e86f-40f0-b893-1c4c43af6ede']",1,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:01.394,Carry,
,,,,,"[47.6, 59.4]",,,,,,,,,,,,0.132715,,,,,,,,,,,,,,,,fb365692-b81c-4695-b69e-d36921a93c2b,2913,,"[47.6, 59.4]",3754225,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,156,West Bromwich Albion,27,"['afc7cbff-b6cd-4192-ae73-496b4d7b8187', 'c0d9bae3-29ec-47d8-89e9-160d1a5e0540']",4,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:04.072,Carry,
,,,,,"[58.2, 77.6]",,,,,,,,,,,,1.845669,,,,,,,,,,,,,,,,d5c816a7-7265-455c-b5f1-73971435adb0,2916,,"[58.2, 77.6]",3754225,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,156,West Bromwich Albion,27,"['1e5cb06a-c877-40eb-b94e-68b41824bcf8', 'a6dce9e2-15ee-4c4c-afd5-58089706c093']",5,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:05.688,Carry,
,,,,,"[107.4, 78.2]",,,,,,,,,,,,3.057133,,,,,,,,,,,,,,,,e7ae60ef-ce16-4ed8-819f-b02864fec70c,2922,,"[106.5, 78.6]",3754225,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Leko,22702.0,Right Wing,157,West Bromwich Albion,27,"['58d249dc-6dce-4922-a686-f6bcfd678dbf', 'a115b054-7d62-4a3f-b287-306e0b0b082b', 'd621f66a-c7fd-4852-bd47-d5a71f36e48a']",33,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:33.858,Carry,True
,,,,,"[22.5, 6.4]",,,,,,,,,,,,2.020291,,,,,,,,,,,,,,,,a6950fc9-94c3-475b-802c-51f5226a8c75,2927,,"[16.0, 2.5]",3754225,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lewis Grabban,9593.0,Left Midfield,157,West Bromwich Albion,27,"['2fbbbbbf-f1b7-4b02-9b38-2345c6be9e64', '3d6b063e-45ac-44f8-916d-d7297e97c04c', 'beadf48d-6181-4be9-bd3d-71fbb1575ad5']",37,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:37.617,Carry,True
,,,,,"[98.2, 71.2]",,,,,,,,,,,,4.039603,,,,,,,,,,,,,,,,3124dfc3-390a-4bd9-9eec-8f12e525ea22,2932,,"[97.8, 79.2]",3754225,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Leko,22702.0,Right Wing,157,West Bromwich Albion,27,"['74534493-d6fb-4324-b5e8-5a638382f9ee', 'f8cb66f8-4125-4d7d-9650-158747318b78']",40,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:40.689,Carry,
,,,,,"[84.3, 58.8]",,,,,,,,,,,,0.885562,,,,,,,,,,,,,,,,561c8ee7-1ebf-42da-9f4b-e1b18f0d9acb,2935,,"[84.3, 58.8]",3754225,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Ariel Yacob,3967.0,Right Defensive Midfield,157,West Bromwich Albion,27,"['e4b101c7-b060-4039-88d5-165436d049dc', 'e53d9867-28ed-47a9-ac99-f5ef1fa04d25']",46,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:46.668,Carry,
,,,,,"[75.6, 18.1]",,,,,,,,,,,,1.592996,,,,,,,,,,,,,,,,94c77211-bb63-4954-a627-58013317074b,2938,,"[76.5, 17.4]",3754225,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Grant Evans,11012.0,Left Back,157,West Bromwich Albion,27,"['3307bfcb-e625-44a9-87b3-2251c23e758c', 'ef000977-58bb-4b55-90dd-a9c3c2d4e82d', 'f7d78cf4-b060-4de2-bc26-0b4c77c8eba1']",50,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:50.307,Carry,True
,,,,,"[68.3, 2.4]",,,,,,,,,,,,2.131634,,,,,,,,,,,,,,,,50e82be5-8e23-4f6f-904e-5540291f42bc,2942,,"[56.4, 11.9]",3754225,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Olsson,20527.0,Left Center Back,157,West Bromwich Albion,27,"['b54ea762-b7c5-45ca-a1f9-cd8c8bec2cb4', 'fbd24452-c198-434c-94f8-90f2c5e9f388']",54,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:54.183,Carry,
,,,,,"[56.9, 61.0]",,,,,,,,,,,,0.054382,,,,,,,,,,,,,,,,6a332319-34cf-4c97-bc8f-d7ac0f7d093a,2951,,"[56.0, 58.4]",3754225,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Joshua King,3346.0,Right Center Forward,158,AFC Bournemouth,28,"['6a96da8e-f63d-44ce-86e5-15a8fda4dea9', 'd5540a26-180f-4cf2-b2f6-ef8f4a443450', 'f8c72009-222a-4924-8d53-329f5e9e0927', 'fcd76e70-e1d0-48f9-8ecf-2a22b8d7d810']",3,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:33:03.500,Carry,True
,,,,,"[105.6, 54.6]",,,,,,,,,,,,6.926427,,,,,,,,,,,,,,,,89c4e8a1-5093-4271-9ddd-9b13a26d9214,2954,,"[56.9, 61.0]",3754225,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Joshua King,3346.0,Right Center Forward,158,AFC Bournemouth,28,"['6a96da8e-f63d-44ce-86e5-15a8fda4dea9', 'c9d7216b-3325-4cd7-b6fc-529ab6b8b733', 'f8c72009-222a-4924-8d53-329f5e9e0927', 'fcd76e70-e1d0-48f9-8ecf-2a22b8d7d810']",3,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:33:03.554,Carry,True
,,,,,"[84.3, 55.9]",,,,,,,,,,,,0.039376,,,,,,,,,,,,,,,,fe431f9a-4d34-4f9c-8559-d263f44731cf,2968,,"[84.2, 56.1]",3754225,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Callum Wilson,3616.0,Left Center Forward,160,AFC Bournemouth,28,"['737d774a-c3c6-40b0-bb0d-912fbf2d0cee', '74f9938f-2c06-4e0b-bc0a-5e94fae69928', 'f4203e94-4196-4f69-be77-54b3d6e2184f']",12,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:12.531,Carry,True
,,,,,"[68.1, 72.2]",,,,,,,,,,,,1.546662,,,,,,,,,,,,,,,,94d19848-e5d5-4272-9938-59229e47b04b,2974,,"[73.0, 74.7]",3754225,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,161,AFC Bournemouth,28,"['29546b4a-ffd4-4e8c-b435-3727ac354685', '636242e8-dd5d-45a0-b75e-b80533ba4c95']",22,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:22.158,Carry,
,,,,,"[73.6, 51.9]",,,,,,,,,,,,1.550448,,,,,,,,,,,,,,,,f66ff318-a427-4bce-b6df-6c9ddf405733,2977,,"[72.3, 53.8]",3754225,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Arter,3304.0,Left Defensive Midfield,161,AFC Bournemouth,28,"['1363111c-35f3-4d23-89e0-da43846ceec6', '9b76029b-026d-4058-bf03-f2ba799ee204']",25,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:25.633,Carry,
,,,,,"[51.4, 5.7]",,,,,,,,,,,,1.876482,,,,,,,,,,,,,,,,b284d93e-05b2-4398-9791-d3f33f0ba84b,2982,,"[62.2, 3.8]",3754225,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,161,AFC Bournemouth,28,"['1fe6b5e8-01e4-47ac-85b2-e78a8d57e898', '606360b3-4e24-4f0c-8184-e35baa9443cd']",33,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:33.173,Carry,
,,,,,"[52.4, 36.7]",,,,,,,,,,,,1.394908,,,,,,,,,,,,,,,,56488be9-7fb7-4aa5-8aad-0bd05160fd5d,2985,,"[46.8, 31.2]",3754225,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tommy Elphick,9626.0,Right Center Back,161,AFC Bournemouth,28,"['72e99527-a76a-4c2e-bdb5-2b368b6c99b7', 'b84e0899-b8fb-4543-84b7-582422ad9225']",36,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:36.921,Carry,
,,,,,"[80.4, 74.3]",,,,,,,,,,,,2.512344,,,,,,,,,,,,,,,,4bcf0ed0-15ab-4924-b82b-218741da10f7,2988,,"[85.5, 77.7]",3754225,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Ritchie,3049.0,Right Midfield,161,AFC Bournemouth,28,"['0d430e46-e194-47ab-a01b-10f1f5e4f572', '3792446d-d989-40fc-be31-193fa2f78ffa']",40,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:40.818,Carry,
,,,,,"[82.3, 47.4]",,,,,,,,,,,,1.902863,,,,,,,,,,,,,,,,cbfc54eb-5c30-4e6c-a11d-5d9d69c4c314,2991,,"[84.3, 44.5]",3754225,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lewis Grabban,9593.0,Left Midfield,161,AFC Bournemouth,28,"['257b480b-9618-47d8-a766-7b0fe311e3f1', '693dbadf-74cd-4e7a-ac3f-c7db5a92c913', 'f1e7dbd6-6a1c-4980-9a5d-5aca3b6de0f0']",44,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:44.493,Carry,True
,,,,,"[85.3, 47.8]",,,,,,,,,,,,1.364573,,,,,,,,,,,,,,,,492f6333-b2e9-46e6-86db-71cd02385b22,2995,,"[82.3, 47.4]",3754225,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lewis Grabban,9593.0,Left Midfield,161,AFC Bournemouth,28,"['257b480b-9618-47d8-a766-7b0fe311e3f1', '47d7839d-24d6-47c3-a2c8-c3a1beb7d8b8', '693dbadf-74cd-4e7a-ac3f-c7db5a92c913', '7fa664c2-b7e5-4a50-a12f-59cd01d97e04']",46,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:46.396,Carry,True
,,,,,"[102.8, 57.9]",,,,,,,,,,,,0.300772,,,,,,,,,,,,,,,,1800902b-b75c-4b4d-b143-1765d3858821,3004,,"[100.7, 56.6]",3754225,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lewis Grabban,9593.0,Left Midfield,161,AFC Bournemouth,28,"['8642b54b-2fd1-4fcb-92e3-eca3cb2497c5', 'b03fc57f-411b-40eb-a5d3-2048218e193c', 'baf970de-69ba-44bc-beaf-4903421fcf60']",50,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:50.419,Carry,True
,,,,,"[53.6, 31.4]",,,,,,,,,,,,2.588087,,,,,,,,,,,,,,,,58897a22-aeb9-45a5-97e7-43225ddeb3fd,3013,,"[53.6, 31.4]",3754225,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,161,AFC Bournemouth,28,"['2b5d2300-555f-463e-8c5c-3f287f130d87', 'a8d82ee1-1b21-4fcf-abf7-77a9efafc98f', 'eaa17100-ce17-4c05-8836-8ae0e7710036']",54,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:34:54.596,Carry,True
,,,,,"[17.2, 41.2]",,,,,,,,,,,,1.492448,,,,,,,,,,,,,,,,903547a9-b16d-4b57-b7bd-cb0599478f87,3018,,"[15.0, 39.5]",3754225,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Artur Boruc,20074.0,Goalkeeper,161,AFC Bournemouth,28,"['4257580a-e21f-435b-a547-5107d24a2949', '90f968d1-3f16-46c1-9237-a426330fa74a']",2,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:02.353,Carry,
,,,,,"[37.8, 26.3]",,,,,,,,,,,,0.149012,,,,,,,,,,,,,,,,4f9c3108-9607-49ad-a899-790bf658868b,3024,,"[37.4, 25.5]",3754225,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Arter,3304.0,Left Defensive Midfield,161,AFC Bournemouth,28,"['08f263fc-0185-4c0e-9363-1eb20aed4898', '2ca2ecc7-6165-4ca3-82c6-8b04a27db296', '555e6b57-9bf2-4b2b-a743-8b1634b5b8a6']",7,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:07.831,Carry,True
,,,,,"[33.8, 28.5]",,,,,,,,,,,,2.027677,,,,,,,,,,,,,,,,f7ed851f-073d-4b11-8cb4-8722ddaed9d8,3027,,"[30.6, 20.9]",3754225,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Left Center Back,161,AFC Bournemouth,28,"['15f457a4-8a20-4c46-a70d-880e45b7718b', '555e6b57-9bf2-4b2b-a743-8b1634b5b8a6', 'a43cb9ec-e877-4cd0-a4e2-6808fb6c346c']",9,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:09.240,Carry,True
,,,,,"[62.8, 24.3]",,,,,,,,,,,,5.193574,,,,,,,,,,,,,,,,db2093c6-a138-46ac-8216-a8bf47ee6db7,3030,,"[46.3, 34.3]",3754225,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,161,AFC Bournemouth,28,"['00c650ae-6c00-42f1-8c73-a99520389354', '721161e7-189f-467b-9ca6-3e3c2d28a473']",12,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:12.223,Carry,
,,,,,"[82.7, 12.2]",,,,,,,,,,,,0.937891,,,,,,,,,,,,,,,,3d4ab4f1-86c8-418c-8641-1827e4568a0e,3033,,"[81.0, 13.8]",3754225,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joshua King,3346.0,Right Center Forward,161,AFC Bournemouth,28,"['59cd353b-836c-4f32-b8f0-f29acd965c6d', '6b03e9a1-0464-48cd-9e7b-c6e4144bd8d5']",18,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:18.393,Carry,
,,,,,"[95.4, 1.9]",,,,,,,,,,,,1.110864,,,,,,,,,,,,,,,,f6df984e-5fe9-4da3-939c-98ad8ffdaa10,3036,,"[95.4, 1.7]",3754225,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,161,AFC Bournemouth,28,"['b491ef06-4c13-48e3-87dc-9f8861bffc39', 'dc973721-b659-49e3-85b5-1ff189a94f17']",20,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:20.081,Carry,
