50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.654873,,,,,,,,,,,,,,82b81be2-4980-49d1-849b-65a458436cd5,1648,,"[64.9, 53.4]",3754007,47,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco van Ginkel,8251.0,Left Center Midfield,78,West Bromwich Albion,27,['2411b365-a8f2-4cfe-8542-008342c4f0b0'],20,,,,,,,,,,,,,,,,,,,Stoke City,30,00:47:20.865,Pressure,
,,,,,,,,,,,,,,,,,,0.654327,,,,,,,,,,,,,,66dc4ce2-352d-4379-a158-4e6a818e8adb,1664,,"[32.8, 22.8]",3754007,47,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Glenn Whelan,9625.0,Right Center Midfield,78,West Bromwich Albion,27,"['41db886a-acf3-43e8-aa60-dea3d1cae39e', '8402478a-c248-4c90-9e68-b90714cfceaa']",43,,,,,,,,,,,,,,,,,,,Stoke City,30,00:47:43.156,Pressure,
,,,,,,,,,,,,,,,,,,1.196896,,,,,,,,,,,,,,734dff88-41a8-43b6-8924-eb7994fce954,1678,,"[66.7, 67.9]",3754007,48,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Rickie Lambert,40124.0,Left Center Forward,79,Stoke City,30,"['48b9a907-2ade-49b9-9e00-9631c30a7a19', '5bfafbf8-3c89-4e6c-8a8d-276c89b564d5']",50,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:48:50.639,Pressure,
,,,,,,,,,,,,,,,,,,0.530445,,,,,,,,,,,,,,716f63c8-890f-4eb9-bfbd-6298bda75c12,1694,,"[72.8, 61.1]",3754007,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Salomón Rondón Giménez,4041.0,Right Center Forward,80,Stoke City,30,"['44483125-a443-4eb1-93d4-c3ae6af005e2', 'fdb1360e-7573-4f3e-9803-8968f8a0c528']",5,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:05.925,Pressure,
,,,,,,,,,,,,True,,,,,,1.422385,,,,,,,,,,,,,,92ddfad3-c01e-4a50-b87d-8cf5341aed4f,1696,,"[95.6, 12.4]",3754007,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xherdan Shaqiri,3533.0,Left Center Forward,80,Stoke City,30,"['45b1a927-8c69-4132-a6c3-0c8ff3768561', 'a4819d8c-f710-430a-9e88-1d97f58446f6']",9,,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:09.744,Pressure,
,,,,,,,,,,,,,,,,,,0.39518,,,,,,,,,,,,,,8cae3427-edec-4a9e-b3ce-e8f1ecedd534,1747,,"[70.1, 8.5]",3754007,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Midfield,82,Stoke City,30,['7b21d5ab-5771-42af-b6c1-0b457a019915'],55,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:55.463,Pressure,
,,,,,,,,,,,,,,,,,,0.537347,,,,,,,,,,,,,,66840ced-0857-443f-8b7a-dfbdd722198e,1751,,"[32.8, 24.9]",3754007,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Olsson,20527.0,Left Center Back,82,Stoke City,30,"['71c3b300-f36c-4ef0-b41d-0c00616e50c3', '93eff926-839f-4dd6-8cb7-d868397de8d1']",57,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:57.937,Pressure,
,,,,,,,,,,,,True,,,,,,0.391284,,,,,,,,,,,,,,3153fffe-6f4d-4dfa-9cea-618f3cee63ca,1790,,"[70.4, 44.4]",3754007,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Glenn Whelan,9625.0,Right Center Midfield,84,Stoke City,30,"['7dd963b7-87e6-4cb2-8412-6e8809cffbe7', 'b0a30c7c-91bb-4d7b-a8b6-752819014145']",10,,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:10.047,Pressure,
,,,,,,,,,,,,True,,,,,,0.53167,,,,,,,,,,,,,,5b276395-f6a4-4635-9a07-976546d637a6,1794,,"[43.3, 7.1]",3754007,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Erik Pieters,3467.0,Left Back,84,Stoke City,30,['07dd51ed-5da2-4c83-a168-a700c574ee99'],13,,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:13.524,Pressure,
,,,,,,,,,,,,,,,,,,1.434365,,,,,,,,,,,,,,a3f70cf0-3c01-4341-ac6c-bb6795a60ea0,1807,,"[34.6, 8.6]",3754007,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James McClean,3514.0,Left Midfield,84,Stoke City,30,['fb9a9a03-6257-4004-9435-3d35594c4824'],31,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:31.963,Pressure,
,,,,,,,,,,,,,,,,,,0.78522,,,,,,,,,,,,,,e552a67b-dd98-4070-abf7-10a09ef63bb3,1808,,"[27.1, 28.1]",3754007,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Darren Fletcher,4022.0,Left Defensive Midfield,84,Stoke City,30,"['b031af54-be53-4c61-977c-d35ebf3b6770', 'b93e536f-1ef1-4f4e-b0ef-7282dad03fca']",35,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:35.378,Pressure,
,,,,,,,,,,,,,,,,,,0.44059,,,,,,,,,,,,,,d7474072-bfe2-43ae-a3eb-ceed20735cd9,1812,,"[21.6, 28.1]",3754007,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonas Olsson,20527.0,Left Center Back,84,Stoke City,30,['b031af54-be53-4c61-977c-d35ebf3b6770'],36,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:02:36.269,Pressure,
,,,,,,,,,,,,True,,,,,,1.565194,,,,,,,,,,,,,,72ffe3fe-e9a6-4cdf-99dc-089ec935c40d,1838,,"[97.8, 56.4]",3754007,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rickie Lambert,40124.0,Left Center Forward,86,Stoke City,30,"['341526ef-05bd-4da7-ae72-22f9408f6906', '91ebb0b2-f990-4f84-8a49-a9ee59e6f245']",26,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:26.815,Pressure,
,,,,,,,,,,,,,,,,,,0.524908,,,,,,,,,,,,,,fbaf5797-4313-4224-8fb1-f8f6288b9779,1847,,"[99.0, 52.5]",3754007,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rickie Lambert,40124.0,Left Center Forward,86,Stoke City,30,"['419c4637-de6d-4f52-a51b-d32e9ece2fe3', '654a78f5-d005-42a9-80c2-aa8e20f1f7d5']",31,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:31.530,Pressure,
,,,,,,,,,,,,,,,,,,0.531983,,,,,,,,,,,,,,c0a55fea-18ab-444a-9a55-a555dc51d260,1853,,"[70.1, 70.7]",3754007,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Morrison,3490.0,Right Defensive Midfield,86,Stoke City,30,['ca426d09-3e8f-4650-aeb9-0be7d231a008'],35,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:35.606,Pressure,
,,,,,,,,,,,,,,,,,,0.53723,,,,,,,,,,,,,,449ad30f-c74d-490e-89e1-4d929ab823f1,1855,,"[44.5, 11.8]",3754007,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Left Center Midfield,86,Stoke City,30,"['6d658edc-4819-4e0d-86f7-f12804292c05', '9e98c389-7867-4118-af06-025823f96015']",36,,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:36.947,Pressure,
,,,,,,,,,,,,,,,,,,0.384905,,,,,,,,,,,,,,37539872-8907-488d-8f51-85297a21cfdd,1887,,"[103.7, 59.1]",3754007,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,José Salomón Rondón Giménez,4041.0,Right Center Forward,88,Stoke City,30,['62d1858d-2668-43e7-af4b-fbcebbe5d74d'],9,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:09.777,Pressure,
,,,,,,,,,,,,,,,,,,0.894605,,,,,,,,,,,,,,04818820-2330-44ac-b7dc-22552649907c,1896,,"[79.4, 56.9]",3754007,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Right Center Forward,89,Stoke City,30,['d36c45d5-dfc9-4d83-9584-4dc2bb19f459'],36,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:36.865,Pressure,
,,,,,,,,,,,,,,,,,,0.591489,,,,,,,,,,,,,,4b0512b5-14cc-4c60-8e7d-5825c656bca8,1901,,"[70.8, 68.3]",3754007,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Callum McManaman,9551.0,Right Midfield,89,Stoke City,30,"['5e17e13d-54d5-44b0-afc4-e20ae0bcde3e', 'f4bc981c-06d7-4a32-b06c-973ed568f502']",40,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:40.064,Pressure,
,,,,,,,,,,,,,,,,,,1.172773,,,,,,,,,,,,,,f182d12b-6f0e-4b13-9540-c07f6f30827c,1907,,"[58.0, 74.3]",3754007,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darren Fletcher,4022.0,Left Defensive Midfield,90,Stoke City,30,"['1ee53166-0b60-4915-8d1d-030b4f3b399c', '477207f0-fdb9-4aa6-8651-8c35615f11a7', '8759b30a-9b55-476a-a34f-c2cff8e2bcea', 'fb28c486-380b-42c3-9090-86919d3451d8']",57,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:57.571,Pressure,
,,,,,,,,,,,,,,,,,,0.913684,,,,,,,,,,,,,,ec94c0f1-cf4d-47dd-a43f-843c4e7377d9,1913,,"[53.2, 74.1]",3754007,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Dawson,3523.0,Right Back,90,Stoke City,30,"['1ee53166-0b60-4915-8d1d-030b4f3b399c', '36032632-6a33-4294-9302-a2ab906f928f']",0,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:00.320,Pressure,
,,,,,,,,,,,,True,,,,,,0.524199,,,,,,,,,,,,,,e9625a65-f740-403a-9871-7be9e190c683,1918,,"[52.8, 19.6]",3754007,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Left Center Midfield,91,West Bromwich Albion,27,"['7bfa20c0-b129-4e9a-be87-e9fa142849b5', 'd510deae-ce84-4fb7-9c72-5a88473f35d4']",7,,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:07.578,Pressure,
,,,,,,,,,,,,,,,,,,0.837132,,,,,,,,,,,,,,5b9e5ed5-cadf-4c5d-a469-8b6d006e888b,1942,,"[26.1, 24.5]",3754007,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Muniesa Martínez,6560.0,Left Center Back,92,West Bromwich Albion,27,"['31e261e9-4e35-42a9-bbe3-541fe7407cfc', 'd81e3189-2a9c-4027-9752-0dd13999d7ce']",44,,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:44.164,Pressure,
,,,,,,,,,,,,,,,,,,2.259273,,,,,,,,,,,,,,b01dcad8-9164-4d7d-8e9a-c368d8c9f3a0,1946,,"[15.1, 16.6]",3754007,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erik Pieters,3467.0,Left Back,92,West Bromwich Albion,27,"['66c3b8a9-b958-4734-8a39-7ec3b8b69dc1', '94e36e10-a15f-4ec2-9764-d686b66bea05', '98e6260f-8f2e-4604-bba8-785206f4bc59', 'fea1eed6-1f55-4bac-b7a6-9d3f0c3308b2']",48,,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:48.112,Pressure,
,,,,,,,,,,,,,,,,,,1.306581,,,,,,,,,,,,,,bebf4cc5-1ddf-4269-9529-12ec7cddf899,1973,,"[26.1, 40.4]",3754007,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco van Ginkel,8251.0,Left Center Midfield,94,West Bromwich Albion,27,"['302e0e09-af45-4e2c-8239-148fff23fea4', '416b5cae-f2ff-4387-ac10-1bc78077071c']",56,,,,,,,,,,,,,,,,,,,Stoke City,30,00:06:56.062,Pressure,
,,,,,,,,,,,,,,,,,,0.876633,,,,,,,,,,,,,,012b8d95-66b2-4650-b835-56d894f8f938,1987,,"[29.4, 54.8]",3754007,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Glenn Whelan,9625.0,Right Center Midfield,94,West Bromwich Albion,27,"['04f0e70d-0bbb-43bb-bd27-1e797a5663eb', '875c762b-23d4-41cb-bfd7-cc83255abc43', 'ad2cfb68-2c87-49de-b99b-b9270026ae37']",7,,,,,,,,,,,,,,,,,,,Stoke City,30,00:07:07.133,Pressure,
,,,,,,,,,,,,True,,,,,,0.434739,,,,,,,,,,,,,,3359d082-57a1-4013-91da-a4456000d705,1997,,"[74.6, 73.9]",3754007,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Darren Fletcher,4022.0,Left Defensive Midfield,95,Stoke City,30,"['5a7b77da-b360-4dac-8e89-6d23e6b4c20f', '71eb38c7-6331-48be-ae64-6ad550fc6b0b', 'f30288f6-ea17-4156-832d-d1d41b9eea26']",17,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:07:17.305,Pressure,
,,,,,,,,,,,,,,,,,,2.341537,,,,,,,,,,,,,,21f87485-09f7-4069-8e50-ef378bb5c4dd,2008,,"[86.6, 40.1]",3754007,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Right Center Forward,96,Stoke City,30,['b50335bb-c11c-4e0e-80f7-50b4254bcd9c'],40,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:07:40.515,Pressure,
,,,,,,,,,,,,,,,,,,1.214035,,,,,,,,,,,,,,e638de32-0ebd-4e19-8d6d-6c8a2217db1d,2012,,"[105.0, 40.8]",3754007,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rickie Lambert,40124.0,Left Center Forward,96,Stoke City,30,"['76015dcb-e9bf-47d9-8586-00316d30b70d', 'cde37bd9-d1c5-4ab0-8347-f305fa9d84c5']",47,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:07:47.924,Pressure,
,,,,,,,,,,,,,,,,,,0.54748,,,,,,,,,,,,,,f37ca5bc-7a40-4d75-8dc3-093862dd6316,2040,,"[82.5, 39.7]",3754007,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Left Defensive Midfield,98,Stoke City,30,"['559f1e43-fa82-4cd6-b5c6-27f5b8e376c8', '5e29042c-9c5e-4867-81ff-489029f3cbe7']",22,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:08:22.817,Pressure,
,,,,,,,,,,,,True,,,,,,0.391957,,,,,,,,,,,,,,1d8a2238-0fa2-49ab-bba7-e754b2aeb491,2046,,"[58.4, 47.5]",3754007,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Left Center Midfield,99,West Bromwich Albion,27,,27,,,,,,,,,,,,,,,,,,,Stoke City,30,00:08:27.037,Pressure,
,,,,,,,,,,,,True,,,,,,3.189625,,,,,,,,,,,,,,3979de5a-23e6-46d6-9676-2246b0db503a,2047,,"[55.5, 58.3]",3754007,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Left Center Midfield,99,West Bromwich Albion,27,"['76af5f0c-a5c5-480c-94db-7e0f086bcdd2', '7a444208-7db7-4e8e-ad58-a64f8b7350f6', 'ea67c4e0-c390-4b31-9dc5-4dadcded08d7']",29,,,,,,,,,,,,,,,,,,,Stoke City,30,00:08:29.333,Pressure,
,,,,,,,,,,,,,,,,,,0.084558,,,,,,,,,,,,,,c26d054f-4208-48e0-8d56-c8c85ef8f13d,2076,,"[16.7, 35.9]",3754007,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth McAuley,3596.0,Right Center Back,100,Stoke City,30,,6,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:09:06.272,Pressure,
,,,,,,,,,,,,,,,,,,0.791065,,,,,,,,,,,,,,5256e8f7-49c5-4912-8a32-9fc7e6158427,2132,,"[40.4, 24.3]",3754007,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,104,West Bromwich Albion,27,['394c550d-b655-4ed8-9735-2943acc083d9'],46,,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:46.438,Pressure,
,,,,,,,,,,,,,,,,,,1.599157,,,,,,,,,,,,,,db5e4a55-7720-45ec-9a59-0551ff93940e,2136,,"[30.3, 45.3]",3754007,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,104,West Bromwich Albion,27,['fc6764d6-4b79-4808-8cee-75cf2379667f'],48,,,,,,,,,,,,,,,,,,,Stoke City,30,00:10:48.918,Pressure,
,,,,,,,,,,,,,,,,,,1.884367,,,,,,,,,,,,,,28c4fa64-1210-430b-b601-8244c2a35667,2165,,"[20.1, 27.7]",3754007,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Olsson,20527.0,Left Center Back,106,Stoke City,30,['c37fa980-8a31-4a62-b2d6-e8e43ee45e3d'],44,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:11:44.533,Pressure,
,,,,,,,,,,,,,,,,,,4.29819,,,,,,,,,,,,,,d9f7d22e-c1cf-4e84-9c5c-4b4fa71ebc8c,2166,,"[16.5, 21.4]",3754007,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Midfield,106,Stoke City,30,,46,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:11:46.865,Pressure,
,,,,,,,,,,,,,,,,,,0.46484,,,,,,,,,,,,,,5056a23c-cfc3-4834-9bb5-4f5d36faaa7e,2180,,"[56.4, 8.4]",3754007,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xherdan Shaqiri,3533.0,Left Center Forward,107,West Bromwich Albion,27,"['304678c0-918c-4b1e-8f4b-ec96db568d6b', 'f593d9a9-aada-4b50-b8cf-179d1a63f37c']",38,,,,,,,,,,,,,,,,,,,Stoke City,30,00:12:38.645,Pressure,
,,,,,,,,,,,,,,,,,,3.204276,,,,,,,,,,,,,,088175a9-0f32-4d5b-b752-d659e4bf2e3b,2193,,"[13.5, 56.5]",3754007,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geoff Cameron,3480.0,Right Center Back,108,West Bromwich Albion,27,"['596778f0-9b6c-4516-9270-4f32202928e8', 'a499ff35-1ba0-45a0-96de-92740d2840a0']",0,,,,,,,,,,,,,,,,,,,Stoke City,30,00:13:00.053,Pressure,
,,,,,,,,,,,,,,,,,,3.73688,,,,,,,,,,,,,,e3b78cec-08f8-4b51-9b71-3fd601c11e09,2228,,"[9.1, 26.1]",3754007,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Muniesa Martínez,6560.0,Left Center Back,110,West Bromwich Albion,27,"['337a1e99-5746-43b2-95d2-df5f7436ce6a', 'cd77c57e-d6d9-4cb0-bf9f-27e2f45bdd6b']",57,,,,,,,,,,,,,,,,,,,Stoke City,30,00:13:57.416,Pressure,
,,,,,,,,,,,,,,,,,,0.655469,,,,,,,,,,,,,,9f970ffd-1494-4092-b300-a002a75e16f6,2282,,"[47.2, 52.7]",3754007,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Darren Fletcher,4022.0,Left Defensive Midfield,113,Stoke City,30,"['1c9cfd25-c2e2-4cd0-a234-64946f5fd388', '4d8c6ec3-b887-4585-ab62-eb9d0e952101']",36,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:36.833,Pressure,
,,,,,,,,,,,,,,,,,,0.657347,,,,,,,,,,,,,,1e0b6543-ff36-4032-b296-aaa3248d3ac7,2286,,"[26.0, 74.6]",3754007,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Craig Dawson,3523.0,Right Back,113,Stoke City,30,['52b053c3-cb54-4b8b-a5a6-33752987778a'],41,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:41.152,Pressure,
,,,,,,,,,,,,,,,,,,1.743819,,,,,,,,,,,,,,e1583123-15c8-4beb-8558-1ddb87cbb8bb,2305,,"[16.6, 59.2]",3754007,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Glenn Whelan,9625.0,Right Center Midfield,114,West Bromwich Albion,27,"['3751ee8e-4b94-4e55-a5e7-1ce008fe3053', '3d01fa45-b3d3-4952-a517-aee216addcf5']",9,,,,,,,,,,,,,,,,,,,Stoke City,30,00:16:09.647,Pressure,
,,,,,,,,,,,,,,,,,,0.799572,,,,,,,,,,,,,,3377db07-710b-49a9-a233-2829c6fe3c35,2346,,"[19.1, 56.9]",3754007,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco van Ginkel,8251.0,Left Center Midfield,115,West Bromwich Albion,27,"['3aa4991b-fffa-4d63-80da-f973bc846182', '6b603c6a-cab8-4322-beff-7e02769458a0']",33,,,,,,,,,,,,,,,,,,,Stoke City,30,00:18:33.066,Pressure,
,,,,,,,,,,,,,,,,,,1.959293,,,,,,,,,,,,,,3393e150-ffc3-45be-96f7-dfb41aeca291,2388,,"[24.3, 46.1]",3754007,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Wilson,13848.0,Right Back,117,West Bromwich Albion,27,"['2087f010-c2bd-4914-a19c-4f6ee9ccb7cb', '894242e0-f58b-435f-808a-799675b771fa', 'c2124109-529b-4c64-80bd-3b42a66c8400']",55,,,,,,,,,,,,,,,,,,,Stoke City,30,00:19:55.089,Pressure,
,,,,,,,,,,,,,,,,,,1.235822,,,,,,,,,,,,,,ecb5697e-acda-4832-9629-cb76a07b8b88,2399,,"[35.6, 36.5]",3754007,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Right Center Midfield,117,West Bromwich Albion,27,['5d751475-da84-4a47-897c-1ed5f2275451'],0,,,,,,,,,,,,,,,,,,,Stoke City,30,00:20:00.447,Pressure,
,,,,,,,,,,,,,,,,,,3.528034,,,,,,,,,,,,,,da06cb69-bd7c-4fc0-badd-4818a4242a2a,2405,,"[13.3, 12.4]",3754007,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Pieters,3467.0,Left Back,117,West Bromwich Albion,27,"['30abdcc1-d381-481f-9e66-3796eb3ce64a', '438ba96e-32d2-408f-858e-fd21d30e6d7d']",6,,,,,,,,,,,,,,,,,,,Stoke City,30,00:20:06.470,Pressure,
,,,,,,,,,,,,True,,,,,,2.95914,,,,,,,,,,,,,,1edb179b-3483-4b3e-a90e-ce50cdb72dcb,2424,,"[14.0, 13.9]",3754007,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Erik Pieters,3467.0,Left Back,119,Stoke City,30,['16c48d14-512e-4901-bba8-36400ed99d56'],18,,,,,,,,,,,,,,,,,,,Stoke City,30,00:21:18.891,Pressure,
,,,,,,,,,,,,,,,,,,0.533639,,,,,,,,,,,,,,4ef79fa9-75e8-4e87-8a56-1bfcac5e8e44,2429,,"[54.0, 62.6]",3754007,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James Morrison,3490.0,Right Defensive Midfield,120,Stoke City,30,"['d442d39c-3507-4b6a-a61a-dedb7db7ec42', 'dfdfc20d-2b2b-41a2-a352-84fcc0ab9f6e']",0,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:00.703,Pressure,
,,,,,,,,,,,,,,,,,,0.781615,,,,,,,,,,,,,,229d381b-87e7-4df7-8543-96b94fdeb151,2432,,"[53.0, 74.6]",3754007,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristian Gamboa Luna,5602.0,Left Midfield,120,Stoke City,30,"['1f2dae53-719a-4ef8-823c-acf354204d93', '9159c12b-b19b-44e6-8f6a-a53c73cf8866', 'd442d39c-3507-4b6a-a61a-dedb7db7ec42']",2,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:02.791,Pressure,
,,,,,,,,,,,,,,,,,,0.417979,,,,,,,,,,,,,,ff956072-59f3-4444-bef7-24bd28766fc9,2436,,"[44.6, 65.8]",3754007,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Craig Dawson,3523.0,Right Back,120,Stoke City,30,"['1b623334-35e4-4957-8b58-328df80aff7f', '9159c12b-b19b-44e6-8f6a-a53c73cf8866']",4,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:04.210,Pressure,
,,,,,,,,,,,,,,,,,,0.391918,,,,,,,,,,,,,,f830efc3-e5e6-496d-8d72-61e068211d5a,2438,,"[38.3, 75.8]",3754007,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristian Gamboa Luna,5602.0,Left Midfield,120,Stoke City,30,"['522b8b2e-7a23-4f41-a746-38d047203c03', 'bc04fc7e-5586-4d5b-98d2-7755a1bfac0d']",5,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:05.365,Pressure,
,,,,,,,,,,,,,,,,,,1.226095,,,,,,,,,,,,,,2b96aa00-95be-4d1d-b799-0ddb7ee0ddfb,2444,,"[17.5, 68.8]",3754007,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Dawson,3523.0,Right Back,121,Stoke City,30,"['595ba64e-19a9-4f22-bf74-91cb8c2c7c6d', '902c3b69-9296-4d09-b27a-93b80e61cba3']",34,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:34.750,Pressure,
