50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_saved_to_post,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,11.986902,,,,,,,,,,,,,,,,,37e8fda7-5926-4740-b9e7-fd8f1e546f7d,1007,,"[7.4, 22.9]",3754252,26,,True,,,-0.2555763,,Right Foot,,"[69.4, 6.7]",,High Pass,,64.08151,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,42,Everton,29,['9c7f4f26-4aeb-4103-b44a-a1ed4fe8705a'],18,,,,,,,,,,,,,,,,,,Everton,29,00:26:18.679,Pass,
,,,,,,,,,,,,,,,,,,,1.353292,,,,,,,,,,,,,,,,,7f45effa-d0ba-4120-8d99-4acac489e458,1009,,"[64.8, 0.1]",3754252,26,,,,,1.0187372,,,,"[73.3, 13.9]",,Low Pass,,16.207714,,,Incomplete,Romelu Lukaku Menama,3289.0,,,,,,Throw-in,1,From Throw In,Bryan Oviedo,5836.0,Left Back,43,Everton,29,"['24209698-55e1-42a1-8be6-c3963567f1b5', '317fe316-d9aa-4122-8a69-1d56ca004dcc']",38,,,,,,,,,,,,,,,,,,Everton,29,00:26:38.499,Pass,
,,,,,,,,,,,,,,,,,,,0.877399,,,,,,,,,,,,,,,,,f6283168-331a-4675-9411-064457531b03,1013,,"[45.7, 54.4]",3754252,26,,,,,-0.89282614,,Right Foot,,"[54.8, 43.1]",,Ground Pass,,14.508618,,,,Andros Townsend,3297.0,,,,,,,1,From Throw In,Henri Saivet,5110.0,Right Defensive Midfield,43,Everton,29,['bfcff667-9b56-4e02-92e0-f6f5167cd0d5'],41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:41.817,Pass,
,,,,,,,,,,,,,,,,,,,0.853794,,,,,,,,,,,,,,,,,85bc7fa8-1d7c-445c-888c-8f58442af7de,1017,,"[55.0, 43.8]",3754252,26,,,,,1.0954534,,Left Foot,,"[62.0, 57.4]",,Ground Pass,,15.295751,,,Incomplete,Jonjo Shelvey,3057.0,,,,,,,1,From Throw In,Andros Townsend,3297.0,Left Wing,43,Everton,29,"['0c16decc-b490-4947-8bf2-c03ad71cbb7a', '7fc0956d-f97c-4c5e-b8d0-d002ee9376cd', 'a17cba30-e341-4bb3-b966-e35df8882040']",43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:43.747,Pass,True
,,,,,,,,,,,,,,,,,,,0.313652,,,,,,,,,,,,,,,,,0c16decc-b490-4947-8bf2-c03ad71cbb7a,1019,,"[58.1, 22.7]",3754252,26,,,,,2.2878082,,Right Foot,,"[54.7, 26.6]",,Ground Pass,,5.1739736,,,,Séamus Coleman,4589.0,,,,,,Recovery,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,43,Everton,29,"['3372a9a9-43fb-420c-83aa-0a0bfd88a525', '85bc7fa8-1d7c-445c-888c-8f58442af7de']",44,,,,,,,,,,,,,,,,,,Everton,29,00:26:44.601,Pass,
,,,,,,,,,,,,,,,,,,,0.199998,,,,,,,,,,,,,,,,,52569d10-d9d7-4d06-b274-c382299da9fa,1022,,"[57.3, 27.0]",3754252,26,,,,,-1.3734008,,Left Foot,,"[57.7, 25.0]",,Ground Pass,,2.0396078,,,,Gareth Barry,3633.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,43,Everton,29,['0d27c36f-716d-47f2-998e-7ac4588624fc'],45,,,,,,,,,,,,,,,,,,Everton,29,00:26:45.022,Pass,
,,,,,,,,,,,,,,,,,,,2.782679,,,,,,,,,,,,,,,,,79ad2634-62a0-41ad-9266-cc0ab30388b6,1032,,"[51.6, 5.8]",3754252,26,,,,,-0.18299454,,Left Foot,,"[82.4, 0.1]",,High Pass,,31.322994,,,Out,,,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,43,Everton,29,['755ce0be-4673-4aae-89c2-58d18ab3e318'],50,,,,,,,,,,,,,,,,,,Everton,29,00:26:50.744,Pass,True
,,,,,,,,,,,,,,,,,,,3.286527,,,,,,,,,,,,,,,,,935e28b1-e57b-4c13-be61-853b1f69cd72,1033,,"[37.7, 80.0]",3754252,27,,True,,,-1.209696,,,,"[44.8, 61.2]",,High Pass,,20.09602,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,44,Newcastle United,37,['b1cae187-e857-4a9f-b50d-4b0c2d207172'],2,,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:02.152,Pass,
,,,,,,,,,,,,,,,,,,,3.173217,,,,,,,,,,,,,,,,,3878ab50-3615-43a8-9635-cd8d56de3180,1035,,"[75.1, 21.3]",3754252,27,,,,,1.4763011,,Right Foot,,"[80.0, 73.0]",,Ground Pass,,51.931686,,,,Séamus Coleman,4589.0,,,True,,,,1,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,45,Everton,29,['920b2cb1-ff81-4e6d-8563-555b1e6b548d'],9,,,,,,,,,,,,,,,,,,Everton,29,00:27:09.466,Pass,
,,,,,,,,,,,,,,,,,,,1.552497,,,,,,,,,,,,,,,,,6a7c1f37-845a-450b-b23c-5353ccbfb565,1038,,"[117.9, 69.7]",3754252,27,,,,,-2.8872921,,Left Foot,,"[90.2, 62.5]",,Low Pass,,28.620447,,,,Gareth Barry,3633.0,,,,,,,1,Regular Play,Séamus Coleman,4589.0,Right Back,45,Everton,29,['333bae90-07d6-4c2d-bcec-5b83cf6c86d4'],18,,,,,,,,,,,,,,,,,,Everton,29,00:27:18.424,Pass,
,,,,,,,,,,,,,,,,,,,1.102085,,,,,,,,,,,,,,,,,ee991e77-7576-4aac-a1d3-035b0fecc446,1041,,"[77.9, 56.4]",3754252,27,,,,,1.522558,,Left Foot,,"[78.6, 70.9]",,Ground Pass,,14.516887,,,,James McCarthy,3607.0,,,,,,,1,Regular Play,Gareth Barry,3633.0,Left Defensive Midfield,45,Everton,29,['a000046b-defe-4ced-858a-404967a1ebe4'],23,,,,,,,,,,,,,,,,,,Everton,29,00:27:23.424,Pass,
,,,,,,,,,,,,,,,,,,,2.130588,,,,,,,,,,,,,,,,,1019531c-55d5-4826-8362-5a84b06b52c6,1044,,"[68.9, 68.2]",3754252,27,,,,,-1.605203,,Left Foot,,"[67.0, 13.0]",,Low Pass,,55.23269,,,,José Ramiro Funes Mori,4629.0,,,True,,,,1,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,45,Everton,29,['cd1d8535-8862-4143-b90a-acf3b558a1cb'],27,,,,,,,,,,,,,,,,,,Everton,29,00:27:27.331,Pass,
,,,,,,,,,,,,,,,,,,,1.108376,,,,,,,,,,,,,,,,,f7ae03d5-94b7-4b94-bbab-987a502d8617,1047,,"[72.3, 13.7]",3754252,27,,,,,-0.35092,,Right Foot,,"[94.7, 5.5]",,Ground Pass,,23.853722,,,,Bryan Oviedo,5836.0,,,,,,,1,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,45,Everton,29,['553f93d6-c0db-4846-b223-f08efe924ab1'],30,,,,,,,,,,,,,,,,,,Everton,29,00:27:30.880,Pass,
,,,,,,,,,,,,,,,,,,,1.25273,,,,,,,,,,,,,,,,,6e5cd16d-e642-42e3-8edb-43da7e4a27ef,1050,,"[94.7, 11.5]",3754252,27,,,,,1.5707964,,Right Foot,,"[94.7, 29.9]",,Ground Pass,,18.4,,,,Tom Cleverley,3683.0,,,,,,,1,Regular Play,Bryan Oviedo,5836.0,Left Back,45,Everton,29,['68d46371-a5a4-4f7a-a09f-3610c5870aad'],34,,,,,,,,,,,,,,,,,,Everton,29,00:27:34.929,Pass,
,,,,,,,,,,,,,,,,,,,0.953882,,,,,,,,,,,,,,,,,989d3f3d-1dbb-4081-865d-8408fa9002f4,1057,,"[90.6, 21.7]",3754252,27,,,,,1.8549303,,Right Foot,,"[87.3, 33.0]",,Ground Pass,,11.772,,,,Gareth Barry,3633.0,,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Wing,45,Everton,29,['4dd9f38b-a1ee-444e-bbf5-cdee3f28832d'],40,,,,,,,,,,,,,,,,,,Everton,29,00:27:40.304,Pass,
,,,,,,,,,,,,,,,,,,,0.85255,,,,,,,,,,,,,,,,,72efcec5-d8c2-414c-a2bb-eeb10196afd9,1070,,"[97.6, 27.0]",3754252,27,,,,,-2.598403,,Right Foot,,"[92.3, 23.8]",,Ground Pass,,6.1911225,,,,Tom Cleverley,3683.0,,,,,,,1,Regular Play,Ross Barkley,4275.0,Center Attacking Midfield,45,Everton,29,"['17a2a93a-c6d9-48bb-be4b-4f9d61d4c1d2', 'ded55332-2a5f-4808-833e-be9b90fdcfbd']",51,,,,,,,,,,,,,,,,,,Everton,29,00:27:51.489,Pass,True
,,,,,,,,,,,,,,,,,,,1.811506,,,,,,,,,,,,,,,,,e87e9797-0108-48d6-a11a-86406bfe3648,1073,,"[92.3, 23.8]",3754252,27,,,,,-0.7820537,,Right Foot,,"[107.3, 8.9]",,Ground Pass,,21.14261,,,,Bryan Oviedo,5836.0,,,,,,,1,Regular Play,Tom Cleverley,3683.0,Left Wing,45,Everton,29,['400a8fdc-b774-45dd-b461-2f93c8c1481c'],52,,,,,,,,,,,,,,,,,,Everton,29,00:27:52.422,Pass,
,,,,,,,,,,,,,,,,,,,1.623712,,,,,,,,,,,,,,,,,bfe2358d-9e46-4f20-a0ad-ae8603e22d7a,1076,,"[107.3, 8.9]",3754252,27,,,,,1.5271559,,Left Foot,True,"[108.3, 31.8]",,High Pass,,22.921824,,,Incomplete,Romelu Lukaku Menama,3289.0,,,,,,,1,Regular Play,Bryan Oviedo,5836.0,Left Back,45,Everton,29,"['6a8437ba-fdf6-49c7-8636-1fea8d4f323a', 'a1c40edf-586c-44eb-b1ef-cb12cb97fe75']",54,,,,,,,,,,,,,,,,,,Everton,29,00:27:54.273,Pass,
,,,,,,,,,,,,,,,,,,,0.302531,,,,,,,,,,,,,,,,,179fe340-a033-4cf5-bc81-d38eadcce2d9,1081,,"[101.3, 43.1]",3754252,27,,,,,-2.0246403,,Right Foot,,"[99.3, 39.0]",,Ground Pass,,4.561798,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Aaron Lennon,3953.0,Right Wing,45,Everton,29,['3aaa871b-04de-4adc-8564-2c117ed7cdbb'],59,,,,,,,,,,,,,,,,,,Everton,29,00:27:59.612,Pass,
,,,,,,,,,,,,,,,,,,,2.076184,,,,,,,,,,,,,,,,,da468f6e-6e8a-419c-a1ff-c99e84c14006,1083,,"[91.6, 36.1]",3754252,28,,,,,0.30367187,,Head,,"[113.3, 42.9]",,High Pass,,22.740492,,,Incomplete,,,,,,,,Recovery,1,Regular Play,James McCarthy,3607.0,Right Defensive Midfield,45,Everton,29,['a38e7eec-13d4-4675-b088-15e36c02af27'],1,,,,,,,,,,,,,,,,,,Everton,29,00:28:01.463,Pass,
,,,,,,,,,,,,,,,,,,,2.320414,,,,,,,,,,,,,,,,,64753504-d1d2-41e6-bd1b-2bea0f62a2e6,1086,,"[14.7, 47.3]",3754252,28,,,,,0.8548515,,Keeper Arm,,"[25.4, 59.6]",,Ground Pass,,16.302761,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,Regular Play,Rob Elliot,3096.0,Goalkeeper,46,Newcastle United,37,['3621d3c7-7dc7-4582-b79c-3879f18c718a'],14,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:14.927,Pass,
,,,,,,,,,,,,,,,,,,,1.125014,,,,,,,,,,,,,,,,,f9fb1592-eb46-437d-a8b4-f9b26015c9af,1089,,"[25.4, 59.6]",3754252,28,,,,,0.15208286,,Right Foot,,"[65.2, 65.7]",,Ground Pass,,40.264748,,,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,46,Newcastle United,37,['dd0a15e5-4ac6-4010-a7e8-8f8f5b6750bd'],19,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:19.914,Pass,
,,,,,,,,,,,,,,,,,,,1.096401,,,,,,,,,,,,,,,,,07f47002-f943-48b3-a39c-dc05544ed8b5,1092,,"[65.2, 65.7]",3754252,28,,,,,1.7386923,,Right Foot,,"[63.2, 77.5]",,Ground Pass,,11.968291,,,,Daryl Janmaat,3650.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,46,Newcastle United,37,['959945fe-de22-47d9-8c7c-4fcaa9bc3026'],21,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:21.119,Pass,
,,,,,,,,,,,,,,,,,,,0.879401,,,,,,,,,,,,,,,,,3833f278-0e33-4c76-ba5b-fb741c5c84b2,1096,,"[64.9, 77.7]",3754252,28,,,,,-2.1393209,,Right Foot,,"[60.3, 70.5]",,Ground Pass,,8.5440035,,,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,46,Newcastle United,37,"['2a04bae3-c871-4f85-be42-268ad8f8c8c7', 'a2c8804b-1d2e-41b0-b551-41a7f6eb47e8']",22,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:22.328,Pass,True
,,,,,,,,,,,,,,,,,,,1.037735,,,,,,,,,,,,,,,,,ab42c8d6-4768-40ad-a0e8-c99e7c43e60a,1099,,"[60.3, 70.5]",3754252,28,,,,,3.0106392,,Right Foot,,"[39.8, 73.2]",,Ground Pass,,20.67704,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,46,Newcastle United,37,['6adf9f3b-d5e3-4d1a-aaa7-055bb46d75a0'],24,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:24.031,Pass,
,,,,,,,,,,,,,,,,,,,2.569571,,,,,,,,,,,,,,,,,dcb9ff2d-c766-4f6f-a788-23a4cdd848a2,1102,,"[41.0, 77.3]",3754252,28,,,,,-2.247041,,Right Foot,,"[15.0, 44.9]",,Ground Pass,,41.542267,,,,Rob Elliot,3096.0,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,46,Newcastle United,37,['c77f6260-79c8-443d-ad0b-868a308f7e4f'],28,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:28.398,Pass,
,,,,,,,,,,,,,,,,,,,2.769887,,,,,,,,,,,,,,,,,64412fad-74fe-4e3a-999b-8406785ada13,1105,,"[9.9, 45.9]",3754252,28,,,,,0.17332734,,Left Foot,,"[69.3, 56.3]",,High Pass,,60.303566,,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,,1,Regular Play,Rob Elliot,3096.0,Goalkeeper,46,Newcastle United,37,['b039d623-0ab3-4146-96a6-4310a27ffc4c'],42,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:42.062,Pass,
,,,,,,,,,,,,,,,,,,,1.489004,,,,,,,,,,,,,,,,,08a502cb-1e5a-40f6-a69b-cb2d825f0167,1114,,"[32.8, 72.4]",3754252,28,,,,,-0.15449661,,Right Foot,,"[57.2, 68.6]",,Ground Pass,,24.694128,,,,Moussa Sissoko,3091.0,,,,,,,1,Regular Play,Henri Saivet,5110.0,Right Defensive Midfield,46,Newcastle United,37,['5e1c9379-3178-4c25-8590-231468bc142d'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:50.720,Pass,
,,,,,,,,,,,,,,,,,,,0.794901,,,,,,,,,,,,,,,,,7e23126d-74f1-4a65-b206-73068e60e49e,1118,,"[57.9, 70.5]",3754252,28,,,,,2.068139,,Right Foot,,"[54.1, 77.5]",,Ground Pass,,7.964923,,,,Daryl Janmaat,3650.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Wing,46,Newcastle United,37,"['77457c18-e780-4fd6-97df-41d46d0f9566', 'a356d4ca-a2bb-43f6-94dd-24c183712e4b']",52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:52.971,Pass,True
,,,,,,,,,,,,,,,,,,,1.505757,,,,,,,,,,,,,,,,,b7eecf6e-6bc5-4142-af28-750e4b589d1e,1122,,"[56.2, 77.3]",3754252,28,,,,,-0.2165503,,Right Foot,,"[86.2, 70.7]",,Low Pass,,30.717422,,,Incomplete,Ayoze Pérez Gutiérrez,3076.0,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,46,Newcastle United,37,"['8f3fd773-c676-4019-92a9-dfce962d9d46', 'f2ff6c92-7595-4f20-b96a-2a3102a1c483']",54,,,,,,,,,,,,,,,,,,Newcastle United,37,00:28:54.427,Pass,
,,,,,,,,,,,,,,,,,,,0.976782,,,,,,,,,,,,,,,,,4f13fa60-db9f-4353-a4b8-e1fbe3ab2796,1127,,"[89.1, 80.0]",3754252,29,,,,,-2.1416016,,,,"[83.0, 70.5]",,Low Pass,,11.289819,,,,Jonjo Shelvey,3057.0,,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,47,Newcastle United,37,['0c63cdb8-b971-4ff9-9577-57a284e3ee80'],12,,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:12.221,Pass,
,,,,,,,,,,,,,,,,,,,0.771935,,,,,,,,,,,,,,,,,650ceb64-07a2-43a3-9e32-5eea03fc7e43,1136,,"[43.1, 0.1]",3754252,29,,,,,0.1805837,,,,"[67.2, 4.5]",,Low Pass,,24.498367,,,,Ross Barkley,4275.0,,,,,,Throw-in,1,From Throw In,Bryan Oviedo,5836.0,Left Back,49,Everton,29,['caec779e-e6dc-46d2-88f8-03bb08b4e8ea'],37,,,,,,,,,,,,,,,,,,Everton,29,00:29:37.963,Pass,
,,,,,,,,,,,,,,,,,,,0.890315,,,,,,,,,,,,,,,,,b0585d4f-77d3-4ed9-8d7b-16d35e9c793b,1139,,"[67.2, 4.5]",3754252,29,,,,,-3.0791738,,Other,,"[52.8, 3.6]",,Low Pass,,14.428098,,,,Bryan Oviedo,5836.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,49,Everton,29,['3b33f2e4-058b-477e-8983-3b184c3092db'],38,,,,,,,,,,,,,,,,,,Everton,29,00:29:38.815,Pass,
,,,,,,,,,,,,,,,,,,,0.77062,,,,,,,,,,,,,,,,,274db505-57dd-4b89-a66f-3574f023fd81,1143,,"[48.9, 7.7]",3754252,29,,,,,1.1784562,,Left Foot,,"[51.3, 13.5]",,Ground Pass,,6.276942,,,,Ross Barkley,4275.0,,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Back,49,Everton,29,"['0bd25f73-a746-4898-9a91-3882b3cdef17', 'e896d3cf-3f6d-42ed-8ae9-2d901a657347']",40,,,,,,,,,,,,,,,,,,Everton,29,00:29:40.480,Pass,True
,,,,,,,,,,,,,,,,,,,2.23597,,,,,,,,,,,,,,,,,144d1611-00de-4446-9df5-b12ee5afb50a,1146,,"[51.3, 13.5]",3754252,29,,,,,2.123707,,Right Foot,,"[37.6, 35.7]",,Ground Pass,,26.08697,,,,Phil Jagielka,20046.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,49,Everton,29,['85c0f3d0-b906-43da-9147-1378b2aa7717'],41,,,,,,,,,,,,,,,,,,Everton,29,00:29:41.756,Pass,
,,,,,,,,,,,,,,,,,,,1.916472,,,,,,,,,,,,,,,,,4621efb1-79b0-43e0-822c-e6bccb95b3a6,1149,,"[32.7, 40.2]",3754252,29,,,,,1.5235873,,Left Foot,,"[33.9, 65.6]",,Ground Pass,,25.428331,,,,Séamus Coleman,4589.0,,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,49,Everton,29,['88a7714a-deda-4b5d-a004-556fcff43a5d'],48,,,,,,,,,,,,,,,,,,Everton,29,00:29:48.278,Pass,
,,,,,,,,,,,,,,,,,,,2.494777,,,,,,,,,,,,,,,,,d27031c1-51e9-4c3b-a296-ddd7bb002d89,1152,,"[33.9, 65.6]",3754252,29,,,,,-2.4807794,,Right Foot,,"[3.8, 42.2]",,Ground Pass,,38.125713,,,,Joel Robles Blázquez,16309.0,,,,,,,1,From Throw In,Séamus Coleman,4589.0,Right Back,49,Everton,29,['4439502e-7359-4ace-9d2c-430027bb05db'],51,,,,,,,,,,,,,,,,,,Everton,29,00:29:51.487,Pass,
,,,,,,,,,,,,,,,,,,,3.202783,,,,,,,,,,,,,,,,,eb486704-637f-4d1f-8029-855b042ab22d,1155,,"[2.6, 54.0]",3754252,29,,,,,-0.26992726,,Right Foot,,"[53.2, 40.0]",,High Pass,,52.50105,,,Incomplete,Ross Barkley,4275.0,,,,,,,1,From Throw In,Joel Robles Blázquez,16309.0,Goalkeeper,49,Everton,29,"['7f9657e9-cf8d-440e-8f50-15754e032af7', '8a9587c6-cbc1-4c13-82dd-9a6bfd6371cf']",56,,,,,,,,,,,,,,,,,,Everton,29,00:29:56.770,Pass,
,,,,,,,,,,,,,,,,,,,1.892137,,,,,,,,,,,,,,,,,7f9657e9-cf8d-440e-8f50-15754e032af7,1157,,"[66.9, 40.1]",3754252,29,,,,True,0.17933883,,,,"[84.0, 43.2]",,High Pass,,17.378723,,,Incomplete,Ayoze Pérez Gutiérrez,3076.0,,,,,,Recovery,1,From Throw In,Henri Saivet,5110.0,Right Defensive Midfield,49,Everton,29,"['2abe00ee-4651-455f-822a-f783caa4cb61', 'aa80758a-d03e-4dd0-a1f4-3fdb657d6f68', 'eb486704-637f-4d1f-8029-855b042ab22d', 'ebcf949a-59c4-4e15-ad28-8c8ea9da75d9']",59,,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:59.972,Pass,True
,,,,,,,,,,,,,,,,,,,0.788044,,,,,,,,,,,,,,,,,8d9e9553-b4a8-4791-9143-7ffc12504f2a,1162,,"[62.9, 41.7]",3754252,30,,,,,-0.80384624,,Right Foot,,"[76.2, 27.9]",,Ground Pass,,19.165855,,,Incomplete,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,49,Everton,29,"['9c848d04-f555-45b7-a9e5-8d309e30d2d3', 'e4648337-63fb-4b11-8fea-b5a25939936a']",6,,,,,,,,,,,,,,,,,,Everton,29,00:30:06.124,Pass,
,,,,,,,,,,,,,,,,,,,0.606296,,,,,,,,,,,,,,,,,0131f0ce-a895-4130-8ac2-fb5bd74ab1c4,1167,,"[75.2, 17.1]",3754252,30,,,,,0.75092906,,Right Foot,,"[90.2, 31.1]",,Ground Pass,,20.518284,,,,Romelu Lukaku Menama,3289.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Wing,49,Everton,29,['deee4fa2-5484-4f80-a2f0-264961d96245'],10,,,,,,,,,,,,,,,,,,Everton,29,00:30:10.900,Pass,
,,,,,,,,,,,,,,,,,,,0.810269,,,,,,,,,,,,,,,,,5e6dbe82-362d-4312-9f6b-ec7b111b09ca,1170,,"[90.2, 31.1]",3754252,30,,,,,-2.4141006,,Left Foot,,"[82.9, 24.6]",,Ground Pass,,9.774457,,,,Tom Cleverley,3683.0,,,,,,,1,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,49,Everton,29,['97724c5f-d734-4986-833a-671839ed8cde'],11,,,,,,,,,,,,,,,,,,Everton,29,00:30:11.637,Pass,
,,,,,,,,,,,,,,,,,,,0.740423,,,,,,,,,,,,,,,,,19b22d0b-3027-451f-a0e0-94a2f983cf01,1173,,"[82.9, 24.6]",3754252,30,,,,,2.1228976,,Left Foot,,"[75.2, 37.1]",,Ground Pass,,14.68128,,,,Ross Barkley,4275.0,,,,,,,1,From Throw In,Tom Cleverley,3683.0,Left Wing,49,Everton,29,['3aee06e2-7ab5-4d31-9f5f-5a8346afd8f7'],13,,,,,,,,,,,,,,,,,,Everton,29,00:30:13.318,Pass,
,,,,,,,,,,,,,,,,,,,0.95512,,,,,,,,,,,,,,,,,c1ee880d-3a8d-4a5a-acd6-2513a5c64652,1176,,"[75.2, 37.1]",3754252,30,,,,,-1.8171505,,Left Foot,,"[70.9, 20.0]",,Ground Pass,,17.632357,,,,Gareth Barry,3633.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,49,Everton,29,['ca5fdde1-2cae-4be4-8c4b-a1149728e75b'],14,,,,,,,,,,,,,,,,,,Everton,29,00:30:14.701,Pass,
,,,,,,,,,,,,,,,,,,,0.95872,,,,,,,,,,,,,,,,,da96447e-cb62-4d86-ac26-fe97899f63bd,1179,,"[70.9, 20.0]",3754252,30,,,,,1.3480362,,Left Foot,,"[75.0, 38.1]",,Ground Pass,,18.558556,,,,Ross Barkley,4275.0,,,,,,,1,From Throw In,Gareth Barry,3633.0,Left Defensive Midfield,49,Everton,29,['980cb106-f269-4c55-88e1-54561590537b'],15,,,,,,,,,,,,,,,,,,Everton,29,00:30:15.792,Pass,
,,,,,,,,,,,,,,,,,,,1.92955,,,,,,,,,,,,,,,,,5f3c0664-247f-4a84-b922-26b88e292c4a,1182,,"[68.4, 27.7]",3754252,30,,,,,2.232738,,Right Foot,,"[56.4, 43.1]",,Ground Pass,,19.52332,,,,Phil Jagielka,20046.0,,,,,,,1,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,49,Everton,29,['93e93121-27be-4d5c-9b99-993a52b9d4e7'],21,,,,,,,,,,,,,,,,,,Everton,29,00:30:21.493,Pass,
,,,,,,,,,,,,,,,,,,,1.144161,,,,,,,,,,,,,,,,,f0693071-1acd-4d4d-87a9-06132e273416,1185,,"[50.1, 41.2]",3754252,30,,,,,-1.6324465,,Right Foot,,"[49.1, 25.0]",,Ground Pass,,16.230835,,,,José Ramiro Funes Mori,4629.0,,,,,,,1,From Throw In,Phil Jagielka,20046.0,Right Center Back,49,Everton,29,['8c13d2f0-9edc-42bb-a466-514fe1a4837d'],24,,,,,,,,,,,,,,,,,,Everton,29,00:30:24.568,Pass,
,,,,,,,,,,,,,,,,,,,0.925918,,,,,,,,,,,,,,,,,230b2565-d186-4d88-beb9-cb4a47c7c6d7,1188,,"[50.8, 23.8]",3754252,30,,,,,0.064548984,,Left Foot,,"[77.1, 25.5]",,Ground Pass,,26.354885,,,,James McCarthy,3607.0,,,,,,,1,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,49,Everton,29,['a936c1f2-ff42-41b8-a15d-c1cdf4a6f042'],27,,,,,,,,,,,,,,,,,,Everton,29,00:30:27.105,Pass,
