bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[109.7, 64.5]",,,,,,,,,,,,3.004058,,,,,,,,,,,,,,,2f450790-cdca-4454-9cae-70c29fb8e024,2035,,"[106.1, 55.7]",3754219,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Smith,6409.0,Right Back,104,AFC Bournemouth,28,"['af500222-3b60-4d40-b293-e1c8bb0520de', 'e1ded1f0-59bb-4bb1-a6a7-76c3ae1c18e9']",4,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:04.586,Carry,
,,,,"[96.8, 59.3]",,,,,,,,,,,,1.198709,,,,,,,,,,,,,,,794f0b92-b7ff-4460-8336-c4739fdb1a98,2038,,"[97.5, 59.3]",3754219,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,104,AFC Bournemouth,28,"['8f3a4403-26d1-4704-a761-73f60a798ec8', 'fa1c4435-a8a0-4443-833e-9ed803dd78bb']",8,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:08.382,Carry,
,,,,"[84.4, 26.1]",,,,,,,,,,,,1.325748,,,,,,,,,,,,,,,6a11d042-4abc-486e-8e65-4d570ed74844,2041,,"[85.1, 26.0]",3754219,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Arter,3304.0,Left Center Midfield,104,AFC Bournemouth,28,"['2c483a26-10a4-443e-a55b-5f82e2562a42', 'f7f36a2e-0720-4003-8dd4-a4c326dd72d4']",11,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:11.083,Carry,
,,,,"[95.4, 6.6]",,,,,,,,,,,,1.54432,,,,,,,,,,,,,,,7120f55f-fa45-4660-82c6-4bca2089b6a9,2044,,"[87.4, 4.0]",3754219,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,104,AFC Bournemouth,28,"['868274b6-79a7-455c-b98b-d136b39b1506', '91a30b73-2976-4932-9acb-6fff70f594c5']",13,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:13.668,Carry,
,,,,"[94.6, 18.2]",,,,,,,,,,,,0.469068,,,,,,,,,,,,,,,c51923ee-6ece-4850-bcd3-b5fe096bdc8b,2047,,"[95.3, 17.4]",3754219,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Junior Stanislas,3463.0,Left Midfield,104,AFC Bournemouth,28,"['3fccf5eb-ea3a-4815-8834-1c70000ef9ae', '5873b0e0-1ee8-4f5a-8aed-4c693816a8b5']",16,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:16.018,Carry,
,,,,"[96.7, 22.0]",,,,,,,,,,,,3.02533,,,,,,,,,,,,,,,b8eb0b9c-2745-4107-b1bc-75d5be64f7b1,2050,,"[87.1, 27.9]",3754219,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Arter,3304.0,Left Center Midfield,104,AFC Bournemouth,28,"['17bf96e1-ba93-4562-b726-38f14cac8ddc', 'c03fe75d-2ed1-4fdc-9db8-4dce39c09d88']",17,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:17.446,Carry,
,,,,"[93.9, 30.2]",,,,,,,,,,,,1.745368,,,,,,,,,,,,,,,0e541a67-947a-4336-bf85-a8d0ff7b2c67,2053,,"[92.5, 27.8]",3754219,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Junior Stanislas,3463.0,Left Midfield,104,AFC Bournemouth,28,"['425feb03-cb48-4421-81c2-1bf9079bd609', '584e3689-8ec1-49be-8db1-59e6770c018f', 'e4cc943e-e8eb-4da1-ac85-f49ea5667125']",20,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:20.950,Carry,True
,,,,"[80.2, 38.4]",,,,,,,,,,,,1.35365,,,,,,,,,,,,,,,d628c5b5-d89c-4361-82ed-d34a9277a9c1,2057,,"[80.8, 38.4]",3754219,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,104,AFC Bournemouth,28,"['139c4750-e22b-4031-9089-941d6a2e408d', '7c6da64b-f2f2-4d9f-af8f-6bd963090c69']",23,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:23.430,Carry,
,,,,"[107.4, 72.4]",,,,,,,,,,,,2.691759,,,,,,,,,,,,,,,4126d34b-9cca-4dbc-9200-ee15ff5d5125,2060,,"[97.7, 74.9]",3754219,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Smith,6409.0,Right Back,104,AFC Bournemouth,28,"['441a86a0-8edf-4b2b-957c-040a8228228e', 'b6fbc196-5b3a-4451-ad0a-6edac3fecf17']",26,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:26.534,Carry,
,,,,"[97.8, 59.3]",,,,,,,,,,,,0.945383,,,,,,,,,,,,,,,d51d8770-1231-450b-aad3-7c9c7f2342e1,2063,,"[97.8, 63.4]",3754219,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,104,AFC Bournemouth,28,"['523ada5d-d464-4b7c-9b5a-9b0287268b97', 'c7fecfa1-9133-4a5f-a7a3-f10e0e03eecc', 'd7cb40a2-bf79-43ce-9162-f336b035ebf5']",30,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:30.515,Carry,True
,,,,"[96.6, 52.8]",,,,,,,,,,,,0.006499,,,,,,,,,,,,,,,555cd3c1-64c1-417f-90a7-a82bd3e5f341,2069,,"[95.4, 50.5]",3754219,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matt Ritchie,3049.0,Right Midfield,105,AFC Bournemouth,28,"['5e91f1bd-e882-4ce0-bd8f-ef553be04f1a', '6c784024-701d-4391-b9f7-ae74957e1ae6']",28,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:10:28.305,Carry,
,,,,"[28.1, 55.7]",,,,,,,,,,,,1.306374,,,,,,,,,,,,,,,7dc27783-c78b-4fa4-8000-0f2fc040f15a,2086,,"[31.1, 52.9]",3754219,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,108,AFC Bournemouth,28,"['5dcf1772-2148-46d9-a5fe-156dd2659f32', 'ac3bc7f2-e8a6-42d3-ad28-d9edafff4302']",55,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:55.049,Carry,
,,,,"[8.5, 37.5]",,,,,,,,,,,,1.541147,,,,,,,,,,,,,,,3837958d-14d3-40bd-833d-36a378b2bd2b,2089,,"[6.8, 39.1]",3754219,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artur Boruc,20074.0,Goalkeeper,108,AFC Bournemouth,28,"['9cfa41a4-dda2-421b-8228-b45564e3ed98', 'c2879724-c467-4b07-9837-d14c5ebd305e', 'eabbc8e2-9cf0-4a86-8c29-10a1ecdf7fcd']",58,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:58.411,Carry,True
,,,,"[67.1, 16.2]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,19be269d-c362-4ec9-a3c7-1e684d2fa5ca,2096,,"[70.0, 17.9]",3754219,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Brunt,3541.0,Left Back,108,AFC Bournemouth,28,"['3be5f7b2-7509-4cd5-b529-a13c59de3990', '5a81954b-ed19-4553-8cae-ab7d17f302e9', 'a1ae347b-a355-476b-be54-441c5b45d523']",5,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:12:05.114,Carry,True
,,,,"[29.7, 57.1]",,,,,,,,,,,,0.737097,,,,,,,,,,,,,,,07506dcb-29f8-4a85-9450-ac1ebf88028c,2100,,"[30.2, 56.9]",3754219,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Center Back,108,AFC Bournemouth,28,"['8232b944-f43b-454c-b919-b45985c93cf2', 'b23fd1cf-343e-474e-8ec1-58b9f632eff8']",8,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:08.246,Carry,
,,,,"[36.7, 48.5]",,,,,,,,,,,,1.928446,,,,,,,,,,,,,,,73850d61-fd8c-4e52-9d58-00acd0b8524e,2103,,"[36.3, 48.5]",3754219,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Gosling,3343.0,Right Center Midfield,108,AFC Bournemouth,28,"['1e8b9f1d-a82b-42d7-a7dd-28d4993fad94', '62e3f787-a175-439e-bc84-9fe31ef27402']",9,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:09.861,Carry,
,,,,"[38.7, 56.6]",,,,,,,,,,,,2.721385,,,,,,,,,,,,,,,1ac74aca-92cb-49de-8f87-9062bcad7c6a,2106,,"[37.7, 57.9]",3754219,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,108,AFC Bournemouth,28,"['52dcb406-d621-474d-9c2f-2f07b659cfbe', 'a35ac2fe-1f6b-43f7-9e29-58af111509e2']",12,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:12.626,Carry,
,,,,"[55.6, 6.1]",,,,,,,,,,,,2.764989,,,,,,,,,,,,,,,a708e5d9-d869-48ca-b583-4a3c6290e175,2109,,"[51.5, 6.1]",3754219,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,108,AFC Bournemouth,28,"['00ea50e4-3a43-4dfb-a036-30efe2c98f40', 'e0cacfd5-7448-424e-ac87-721404117a59']",17,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:17.669,Carry,
,,,,"[53.8, 10.4]",,,,,,,,,,,,1.38268,,,,,,,,,,,,,,,24786047-fc1a-4df7-afa9-a2128a7fa7e6,2112,,"[54.8, 19.5]",3754219,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Arter,3304.0,Left Center Midfield,108,AFC Bournemouth,28,"['31fabd8a-572f-437f-aecf-402ef1a1136d', '7008c0af-a23a-4e9e-bf38-cddff8a87e00']",21,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:21.238,Carry,
,,,,"[83.3, 5.8]",,,,,,,,,,,,0.005517001,,,,,,,,,,,,,,,a7f41490-1238-4d18-9224-711e04a0f763,2117,,"[83.0, 5.2]",3754219,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,108,AFC Bournemouth,28,"['247000c3-a057-4cbe-b842-4106c66d17ef', '64cb50c1-12f4-4a4c-8d9e-6614e05497a0']",26,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:26.287,Carry,
,,,,"[93.9, 2.1]",,,,,,,,,,,,0.77006,,,,,,,,,,,,,,,f244c7a3-2224-43b7-9275-f7b71f5ddc5b,2126,,"[90.2, 2.4]",3754219,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,109,AFC Bournemouth,28,"['39fec41a-8106-49af-9bbc-a70fc1929d5e', '53f06367-cdf6-4005-8d0e-c5c6ff71047c', '9a2d0352-f32d-4e33-8153-d6a56febac01', 'd4a359f4-4af0-47a7-81e1-f4e17c8e3c4b']",46,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:46.141,Carry,True
,,,,"[77.2, 9.7]",,,,,,,,,,,,2.251685,,,,,,,,,,,,,,,46c4ce9f-31fe-41e2-b268-91f761f06b0f,2132,,"[79.8, 2.8]",3754219,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Arter,3304.0,Left Center Midfield,110,AFC Bournemouth,28,"['46f67043-7d98-442c-b215-4f87d4eef516', 'e14e3d60-31c9-470a-9546-0a9bd7922250']",52,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:52.873,Carry,
,,,,"[68.1, 24.1]",,,,,,,,,,,,0.91552,,,,,,,,,,,,,,,d348a01f-487a-4efb-b856-7442b8cd1531,2135,,"[72.3, 20.6]",3754219,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,110,AFC Bournemouth,28,"['5c6578fc-fc16-4bb4-b1e9-3907a626f933', 'b791d68d-df9a-4fce-9337-25de00e4e79f']",56,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:56.099,Carry,
,,,,"[70.0, 53.6]",,,,,,,,,,,,2.976722,,,,,,,,,,,,,,,1a13b7a4-749a-4228-921f-901e554e12fc,2138,,"[67.3, 49.2]",3754219,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Smith,6409.0,Right Back,110,AFC Bournemouth,28,"['f52b6f25-14ae-4d71-a6a8-0490060d8472', 'fe0103a9-4266-4cf6-99e1-105ebd0c185a']",58,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:58.677,Carry,
,,,,"[72.9, 35.3]",,,,,,,,,,,,2.740716,,,,,,,,,,,,,,,4cbb6a02-5a29-4b79-b441-4c549aef27c5,2141,,"[70.6, 38.5]",3754219,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,110,AFC Bournemouth,28,"['1534f119-fe3b-402a-a0fe-2e0d8df95c2d', 'd03cad4d-f535-4066-beef-c2a30ab78cf4']",2,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:02.711,Carry,
,,,,"[89.5, 26.5]",,,,,,,,,,,,1.660652,,,,,,,,,,,,,,,f7a86e41-ec25-41bd-9f25-b115ecbc4fce,2144,,"[87.9, 24.6]",3754219,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junior Stanislas,3463.0,Left Midfield,110,AFC Bournemouth,28,"['0306eec9-6896-4613-a67e-10bfafb6d306', 'ec26f121-98c7-458f-8b4d-8b796fa490c4']",6,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:06.597,Carry,
,,,,"[27.1, 75.4]",,,,,,,,,,,,2.735274,,,,,,,,,,,,,,,0b1dec62-69a6-44f3-a38b-f68e6d80cca4,2148,,"[24.8, 67.1]",3754219,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Center Attacking Midfield,111,West Bromwich Albion,27,"['168b6df2-23f6-4fcc-84e6-5c7649892ab9', 'd6518925-d835-4f49-848f-0bc46db70af9', 'e914b230-bc16-4242-a46f-3baa9f32b5b4']",9,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:13:09.641,Carry,True
,,,,"[45.6, 75.9]",,,,,,,,,,,,3.602156,,,,,,,,,,,,,,,b25a97ca-4be1-4bfd-acc8-c1efd3339b6e,2152,,"[27.1, 75.4]",3754219,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Center Attacking Midfield,111,West Bromwich Albion,27,"['06a24af2-b466-4b59-a88a-e3220251d6df', '43598e7b-a0bb-409e-90bd-5e393c35a9e1', 'cd1ad7b1-22a5-4658-9345-c819af108b33', 'e914b230-bc16-4242-a46f-3baa9f32b5b4']",12,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:13:12.376,Carry,True
,,,,"[14.6, 23.3]",,,,,,,,,,,,1.612146,,,,,,,,,,,,,,,2c1597c7-4fba-4e60-b433-c33d64d9e4b7,2167,,"[8.2, 24.3]",3754219,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steve Cook,3341.0,Left Center Back,114,AFC Bournemouth,28,"['486b80b1-ca35-4252-b3b3-c8a0a9b77002', '4f98c50d-0b22-44fb-826a-297d2a034dd4', '5b2e1f96-60eb-4392-8c10-1a9eb4d3d1e6']",57,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:57.599,Carry,True
,,,,"[27.8, 49.7]",,,,,,,,,,,,1.823725,,,,,,,,,,,,,,,a277a7d9-7b72-4e63-b599-7c58f0bf615e,2174,,"[29.0, 49.1]",3754219,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Francis,3608.0,Right Center Back,115,AFC Bournemouth,28,"['8380fc68-c3a7-40f7-9f06-3909c82c7223', 'a7bb697b-1d67-415f-a540-f135907c3939']",26,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:26.438,Carry,
,,,,"[39.1, 72.1]",,,,,,,,,,,,1.841405,,,,,,,,,,,,,,,6a955e93-d80d-4291-91ea-bf16c7dcd91b,2177,,"[38.7, 71.4]",3754219,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adam Smith,6409.0,Right Back,115,AFC Bournemouth,28,"['9fc52685-254f-4319-80b5-9551737751f9', 'af005926-9704-451a-9d91-8b02019f8dc0']",29,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:29.723,Carry,
,,,,"[36.6, 52.5]",,,,,,,,,,,,1.046835,,,,,,,,,,,,,,,fb2ec7cd-27dc-4697-aaba-5a00bec230f0,2180,,"[34.8, 59.3]",3754219,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Francis,3608.0,Right Center Back,115,AFC Bournemouth,28,"['0e215e3b-ac69-4fbe-a4f9-b9e5e8324d51', '1bd879e2-fe64-494e-ab6c-40f20788ea39']",32,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:32.837,Carry,
,,,,"[29.4, 25.1]",,,,,,,,,,,,1.206786,,,,,,,,,,,,,,,869cc725-0bf9-4b13-98bb-26f36f4938d7,2183,,"[29.3, 25.3]",3754219,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steve Cook,3341.0,Left Center Back,115,AFC Bournemouth,28,"['b73e9afd-ebb4-400c-89bd-fd6ff1180279', 'bd579135-2795-4d0b-a76a-eb8db0498129']",35,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:35.438,Carry,
,,,,"[63.1, 12.1]",,,,,,,,,,,,2.894376,,,,,,,,,,,,,,,c602f697-83e4-48b0-aac2-b5230fc68fa6,2186,,"[41.7, 6.8]",3754219,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Arter,3304.0,Left Center Midfield,115,AFC Bournemouth,28,"['cb92a210-fc4c-4ca3-bc94-770365806cac', 'e3501ee8-98d9-4d6a-a1b2-dbc21aef59c2']",38,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:38.209,Carry,
,,,,"[65.0, 10.7]",,,,,,,,,,,,1.483568,,,,,,,,,,,,,,,33849888-08f3-4689-b434-d97c3b393d80,2191,,"[64.4, 10.3]",3754219,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Arter,3304.0,Left Center Midfield,115,AFC Bournemouth,28,"['0d72c9f1-f3ca-4a44-95bf-d1834eebe1d6', '66f013b8-0dbd-4865-96c5-fc19bfc42cb7']",43,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:43.129,Carry,
,,,,"[56.1, 17.6]",,,,,,,,,,,,1.221469,,,,,,,,,,,,,,,4cd071a1-7298-4115-86b1-3fcf045bf567,2194,,"[56.6, 16.4]",3754219,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Center Defensive Midfield,115,AFC Bournemouth,28,"['1205e68d-771c-469a-9432-22802f1e8e13', '88a5b379-5ec4-43bb-a7ff-e9662e72c283']",45,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:45.654,Carry,
,,,,"[53.2, 55.5]",,,,,,,,,,,,2.867892,,,,,,,,,,,,,,,0ebc23df-91af-4ba7-86c1-c70279bfebab,2197,,"[52.0, 52.8]",3754219,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Francis,3608.0,Right Center Back,115,AFC Bournemouth,28,"['6c52234b-c3c3-4d8b-8a2f-dbd19acecb86', 'f476e13a-b48e-4763-b87b-d792a52d46cb']",48,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:48.646,Carry,
,,,,"[83.9, 72.4]",,,,,,,,,,,,4.021688,,,,,,,,,,,,,,,abfca883-b348-48bd-b359-d9ad200d53cf,2200,,"[71.9, 75.9]",3754219,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matt Ritchie,3049.0,Right Midfield,115,AFC Bournemouth,28,"['05889ad3-53cf-4b91-9316-ac3757fe0bac', '319898cd-8441-45e9-81a1-406bbe9233f7']",52,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:52.846,Carry,
,,,,"[72.7, 66.7]",,,,,,,,,,,,0.571787,,,,,,,,,,,,,,,f1bbb94f-78a5-4ff7-912d-e8729f8e06e9,2205,,"[73.1, 65.8]",3754219,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dan Gosling,3343.0,Right Center Midfield,115,AFC Bournemouth,28,"['95befe31-fb12-4157-9743-dee1a564af65', 'dde0e248-aa00-434c-9321-7c88e650e57c']",59,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:59.148,Carry,
,,,,"[71.4, 50.7]",,,,,,,,,,,,1.117948,,,,,,,,,,,,,,,8650bdc1-c053-4c36-b70f-ba8491f83a58,2208,,"[71.7, 51.4]",3754219,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrew Surman,3344.0,Center Defensive Midfield,115,AFC Bournemouth,28,"['5715854d-231e-45be-93bd-6bef4ebe7310', 'e536c5d2-f955-4b25-bf40-3f9052e7c966']",0,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:00.499,Carry,
,,,,"[71.9, 25.5]",,,,,,,,,,,,1.327173,,,,,,,,,,,,,,,70c1b3a9-0bd8-438f-b619-f5507699d294,2211,,"[70.9, 25.3]",3754219,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Arter,3304.0,Left Center Midfield,115,AFC Bournemouth,28,"['59501c93-c1ff-4031-894c-7de8f8255bd6', 'd98a6f5a-ac3b-4f3c-a3ee-8db81e883e3d']",2,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:02.961,Carry,
,,,,"[87.5, 6.8]",,,,,,,,,,,,6.322255,,,,,,,,,,,,,,,f8a16a21-8fce-4e69-af7a-af49881d665f,2216,,"[72.7, 22.3]",3754219,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Arter,3304.0,Left Center Midfield,115,AFC Bournemouth,28,"['83e2afc0-c861-4863-8317-6059524c14d0', 'cf559847-366e-47e6-bf91-121830aed0e1', 'fdfdf627-79f7-4e8f-8136-30818691a0c0']",6,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:06.049,Carry,True
,,,,"[80.0, 6.6]",,,,,,,,,,,,1.905023,,,,,,,,,,,,,,,c8628679-eb39-4f66-861c-500b99ccd539,2225,,"[76.8, 6.8]",3754219,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Harry Arter,3304.0,Left Center Midfield,116,AFC Bournemouth,28,"['1ac7d1b2-0adb-45d4-ad80-c91e38646e8b', '8987fb18-d68b-4eb2-a95e-a28d9f7bd1e1']",47,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:47.244,Carry,
,,,,"[84.4, 10.9]",,,,,,,,,,,,2.686407,,,,,,,,,,,,,,,546b240d-a48c-4410-8305-3e545af44035,2232,,"[89.4, 6.1]",3754219,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junior Stanislas,3463.0,Left Midfield,117,AFC Bournemouth,28,"['207225c4-7499-4a8e-b658-4a1e8477cf77', '586fbb7b-90ca-46ec-84d1-cc50fd838c78']",1,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:01.190,Carry,
,,,,"[82.3, 25.5]",,,,,,,,,,,,1.469179,,,,,,,,,,,,,,,80b4c129-daa6-4c7b-aa45-798c0e64aab5,2235,,"[82.3, 25.1]",3754219,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Arter,3304.0,Left Center Midfield,117,AFC Bournemouth,28,"['09afc310-43e8-4df4-9faa-937148c79169', 'c5530ac1-6a02-4080-b4b7-15760ef6e3f2']",5,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:05.268,Carry,
,,,,"[89.9, 75.3]",,,,,,,,,,,,1.309456,,,,,,,,,,,,,,,89b5eb3a-d8ab-4dfc-be3f-41f35736373a,2238,,"[89.5, 72.1]",3754219,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Smith,6409.0,Right Back,117,AFC Bournemouth,28,"['a00b6f31-6b13-4459-8bf7-f9e6f5d23d7b', 'fa658e9d-2241-4818-b284-3aa9cff50c9c']",9,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:09.482,Carry,
,,,,"[85.5, 61.2]",,,,,,,,,,,,0.977513,,,,,,,,,,,,,,,3aee5fdb-92ff-493a-818a-da7f456778e6,2241,,"[84.8, 62.2]",3754219,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Arter,3304.0,Left Center Midfield,117,AFC Bournemouth,28,"['2ae580e4-4311-434d-a2dd-fe3764eded2f', '2f557070-2551-4518-8e6f-c0ad330a5075']",12,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:12.660,Carry,
,,,,"[74.7, 32.0]",,,,,,,,,,,,1.255404,,,,,,,,,,,,,,,b9f0b0a3-f1d6-469a-946e-9b1e401ec2b8,2244,,"[81.2, 40.9]",3754219,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,117,AFC Bournemouth,28,"['8c069ca4-d6a1-48e6-9146-e2d0d370c837', '9cbfe522-61f7-41db-bfb1-aba79ac373b5']",15,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:15.066,Carry,
,,,,"[71.0, 11.9]",,,,,,,,,,,,1.502462,,,,,,,,,,,,,,,5c397126-f061-4499-aa4e-b44622d9ab8b,2249,,"[72.4, 19.2]",3754219,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,117,AFC Bournemouth,28,"['3fc69cb9-4c77-4627-979a-312b4b606905', 'e3bb4e59-6a35-4bd2-a147-92f5735c5a78']",18,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:17:18.532,Carry,
