50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.725416,,,,,,,,,,,,,fbd96109-55fd-4fb9-9a50-1ca4177007b8,1759,,"[40.8, 41.7]",3754138,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McArthur,3464.0,Left Center Midfield,86,Norwich City,56,['69b2a6e6-10ad-472c-ae8f-76a2f6c232f9'],10,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:10.772,Pressure,
,,,,,,,,,,,,,,,0.782471,,,,,,,,,,,,,f97a95c9-1259-4a2f-8fb0-7f0c302a734c,1771,,"[8.4, 56.9]",3754138,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Whittaker,11124.0,Right Back,87,Crystal Palace,31,"['76e426a9-6063-4eab-8967-7b7ddbb8efed', 'c5e5332d-54ba-401c-a088-6cebb870100a']",30,,,,,,,,,,,,,,,,,Norwich City,56,00:01:30.316,Pressure,
,,,,,,,,,,,,,,,0.372594,,,,,,,,,,,,,9d7dec87-deec-4bcb-a5af-3802651def5e,1795,,"[25.1, 10.1]",3754138,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,88,Norwich City,56,['9ad9fd79-c7c6-4c4f-ba0f-bc69ef0c0ae2'],17,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:17.229,Pressure,
,,,,,,,,,,,,,,,1.88937,,,,,,,,,,,,,c9982655-7131-4d4f-8ba1-e3b609de88ee,1833,,"[26.3, 60.5]",3754138,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joel Ward,3443.0,Right Back,89,Norwich City,56,['b888cae9-5d96-4985-b5db-99f1f0e4021e'],1,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:01.492,Pressure,
,,,,,,,,,,,,,,,0.393217,,,,,,,,,,,,,90c6dcbe-7f88-4230-9c5c-60d11322602f,1841,,"[25.8, 23.1]",3754138,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bradley Johnson,4804.0,Left Midfield,90,Crystal Palace,31,['494d10f8-fca0-4edd-ab9e-5a3f2bb17446'],15,,,,,,,,,,,,,,,,,Norwich City,56,00:03:15.466,Pressure,
,,,,,,,,,,,,,,,0.652966,,,,,,,,,,,,,7e6b8da8-2d87-48c0-9b92-934ed90500cd,1845,,"[25.8, 38.7]",3754138,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Banor Tettey,9463.0,Center Defensive Midfield,90,Crystal Palace,31,"['2217740c-8d1f-4030-b1a7-67909b03f829', '8e3b1610-b695-41d5-bb0c-aaf653f51317']",18,,,,,,,,,,,,,,,,,Norwich City,56,00:03:18.894,Pressure,
,,,,,,,,,,,,,,,0.522796,,,,,,,,,,,,,2cbe546f-8ae3-4a1d-8d57-1c0ac3edec9e,1854,,"[2.4, 43.0]",3754138,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Russell Martin,21212.0,Right Center Back,91,Crystal Palace,31,"['19022762-ceca-4d22-a6e7-7819c6cdedc1', 'b2618673-db39-4cb4-8b77-8f0c7416eb44']",57,,,,,,,,,,,,,,,,,Norwich City,56,00:03:57.872,Pressure,
,,,,,,,,,,,,,,,0.916784,,,,,,,,,,,,,85c4ad0d-dabb-4b16-b62a-809bcde18c4b,1875,,"[71.6, 7.4]",3754138,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Hoolahan,10966.0,Left Center Midfield,93,Crystal Palace,31,"['6b29dcc1-8448-4b16-acaa-e8abe2845712', 'e28cf669-f760-4b2f-9583-08f08395e15b']",12,,,,,,,,,,,,,,,,,Norwich City,56,00:05:12.686,Pressure,
,,,,,,,,,,,,,,,0.392164,,,,,,,,,,,,,c2b20974-f505-45b4-b629-3876d8533cab,1877,,"[44.7, 6.4]",3754138,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,93,Crystal Palace,31,,14,,,,,,,,,,,,,,,,,Norwich City,56,00:05:14.663,Pressure,
,,,,,,,,,,,,,,,0.677813,,,,,,,,,,,,,225114ae-91af-4ca0-b39f-8cc9499b4212,1904,,"[19.3, 33.1]",3754138,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damien Delaney,3693.0,Left Center Back,94,Norwich City,56,"['5216e769-5576-41e1-b669-aaafc1a272b0', '8936e70d-c1b1-4875-a121-192f34130003', '9db8a8b4-c48b-4163-b958-3631127244ea']",45,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:45.395,Pressure,
,,,,,,,,,,,,,,,0.923698,,,,,,,,,,,,,721d4fa8-453c-40c4-b8dc-78b63eef066d,1911,,"[6.9, 34.5]",3754138,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McArthur,3464.0,Left Center Midfield,94,Norwich City,56,"['6de80fba-f32e-4548-b57f-ea86892ebbe9', '8701d1f5-a397-4e4a-83fe-c26f8cb60d65']",47,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:47.644,Pressure,
,,,,,,,,,,,,,,,0.994608,,,,,,,,,,,,,a864f5ff-df8a-4f44-be35-0c2bd8262f9b,1923,,"[32.9, 49.3]",3754138,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Center Midfield,96,Norwich City,56,,21,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:21.458,Pressure,
,,,,,,,,,,,,,,,0.521895,,,,,,,,,,,,,59b5f2f3-0ecf-4b3f-9d04-d4c92a76483d,1929,,"[28.1, 25.7]",3754138,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wilfried Zaha,3507.0,Right Midfield,97,Norwich City,56,['8edcd5f4-cd27-4fae-9544-120aebee0053'],24,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:24.836,Pressure,
,,,,,,,,,,,True,,,,0.990474,,,,,,,,,,,,,1c627c05-a89a-4465-bd48-09b049914740,1941,,"[88.9, 29.1]",3754138,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Murray,3085.0,Center Forward,99,Norwich City,56,"['3798cfa0-8e83-4cd4-ab19-2e3be37e6306', '8be285ed-969e-49e8-9c47-6e81f38115ef']",43,,,,,,,,,,,,,,,,,Crystal Palace,31,00:08:43.103,Pressure,
,,,,,,,,,,,,,,,0.736656,,,,,,,,,,,,,858f8bd4-872e-47cb-8d2d-b205fd34c442,1947,,"[60.3, 68.3]",3754138,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,99,Norwich City,56,"['119c2ebe-0cd1-4942-8f1b-8afaaea8e415', '8c9c489b-a227-4386-8307-c60e649e5c4e', 'e6fd1b35-57a9-4e70-beb3-bc50abdf78b5']",48,,,,,,,,,,,,,,,,,Crystal Palace,31,00:08:48.561,Pressure,
,,,,,,,,,,,,,,,0.636767,,,,,,,,,,,,,253deff8-ee43-411b-a9e9-228ecbeff22f,1990,,"[94.1, 65.7]",3754138,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Steven Whittaker,11124.0,Right Back,102,Norwich City,56,"['507818cd-3332-42b2-9ef1-5c12a22403e9', '7bb568a9-b8d9-459a-bc68-ffcf11b8f316', 'e914bef8-de73-4602-9d43-ef59303b2c6f']",6,,,,,,,,,,,,,,,,,Norwich City,56,00:10:06.249,Pressure,
,,,,,,,,,,,,,,,0.698427,,,,,,,,,,,,,51273f15-657b-4e94-a9c0-a3888c504310,1996,,"[95.5, 69.3]",3754138,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Graham Dorrans,16334.0,Right Center Midfield,103,Crystal Palace,31,"['188ce9c6-aff5-4a20-93ef-37350edc465c', '8e8dd22e-0127-45d8-8212-f95995591154', 'b4ce1035-4808-4563-a2ab-d9cc62bec623']",11,,,,,,,,,,,,,,,,,Norwich City,56,00:10:11.432,Pressure,
,,,,,,,,,,,,,,,0.55235,,,,,,,,,,,,,f9e0b8a6-e1a1-46ce-9881-a5a037327ca5,2005,,"[42.5, 39.1]",3754138,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cameron Jerome,4807.0,Center Forward,104,Crystal Palace,31,"['2490bb5d-171e-4cf1-aca2-61dbd9fd9e2f', '53b4cb01-004e-409b-8386-577183d36a45']",51,,,,,,,,,,,,,,,,,Norwich City,56,00:10:51.642,Pressure,
,,,,,,,,,,,,,,,0.393044,,,,,,,,,,,,,32862451-8199-4b1b-81ed-c97af1ee655f,2009,,"[49.5, 42.2]",3754138,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bradley Johnson,4804.0,Left Midfield,104,Crystal Palace,31,,52,,,,,,,,,,,,,,,,,Norwich City,56,00:10:52.440,Pressure,
,,,,,,,,,,,,,,,0.521166,,,,,,,,,,,,,ecbadf77-3e96-496b-9b50-07278be7ada2,2012,,"[46.6, 36.0]",3754138,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bradley Johnson,4804.0,Left Midfield,104,Crystal Palace,31,"['a9cc2a84-5aaf-41b7-aff2-72db5a83e134', 'b3b9baa8-351c-4ba2-aed7-add27a57dd69']",53,,,,,,,,,,,,,,,,,Norwich City,56,00:10:53.409,Pressure,
,,,,,,,,,,,,,,,0.405517,,,,,,,,,,,,,b6fa4335-15d7-4ecb-8135-c22b7897aee3,2016,,"[31.2, 12.6]",3754138,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bradley Johnson,4804.0,Left Midfield,104,Crystal Palace,31,"['35437f18-4d26-4ba6-8398-05f68cf9472f', 'b4e18c11-cdf7-4dd8-8e2f-1ba295b93450']",58,,,,,,,,,,,,,,,,,Norwich City,56,00:10:58.649,Pressure,
,,,,,,,,,,,,,,,0.716951,,,,,,,,,,,,,11a85216-6bbf-4d5c-a8f6-6db06ec7fa0f,2024,,"[24.2, 14.7]",3754138,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Graham Dorrans,16334.0,Right Center Midfield,104,Crystal Palace,31,['5a889509-253f-4ba5-a305-85b52b4fb16b'],4,,,,,,,,,,,,,,,,,Norwich City,56,00:11:04.274,Pressure,
,,,,,,,,,,,,,,,1.001986,,,,,,,,,,,,,27b85f27-b593-4d4a-9220-a6161eed213e,2026,,"[26.7, 7.1]",3754138,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wes Hoolahan,10966.0,Left Center Midfield,104,Crystal Palace,31,"['581e4f3e-9135-438a-9e4c-8b0b0b89df56', 'd118b803-142c-4319-ba7d-248b25934335']",5,,,,,,,,,,,,,,,,,Norwich City,56,00:11:05.908,Pressure,
,,,,,,,,,,,,,,,0.392282,,,,,,,,,,,,,b0f43914-8858-4da2-953d-936104ac2411,2029,,"[20.7, 5.1]",3754138,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bradley Johnson,4804.0,Left Midfield,104,Crystal Palace,31,"['581e4f3e-9135-438a-9e4c-8b0b0b89df56', 'cd6cb3e3-c6f1-43a6-9e39-33a074181387']",7,,,,,,,,,,,,,,,,,Norwich City,56,00:11:07.451,Pressure,
,,,,,,,,,,,,,,,0.523454,,,,,,,,,,,,,1729e2b3-d4f2-4d56-8bca-2da7906ad7eb,2037,,"[19.9, 1.8]",3754138,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Brady,10967.0,Left Back,105,Crystal Palace,31,"['4f42d84b-c3c1-4962-a5b0-40375dad2447', '59e52a74-abdd-4fae-9e49-76357b7d535d']",26,,,,,,,,,,,,,,,,,Norwich City,56,00:11:26.027,Pressure,
,,,,,,,,,,,,,,,1.819849,,,,,,,,,,,,,4592c3d6-fb1d-4c1f-a2ea-5bc988a0fd66,2061,,"[22.4, 71.7]",3754138,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Redmond,3286.0,Center Defensive Midfield,106,Crystal Palace,31,"['59543cb8-1172-4b95-99b7-96ce7b85d66b', '8d642af9-c7a3-4668-8f89-3319f102df43', 'f18af760-3b3a-453b-bca9-238fa9fe1614']",52,,,,,,,,,,,,,,,,,Norwich City,56,00:11:52.254,Pressure,
,,,,,,,,,,,,,,,0.78167,,,,,,,,,,,,,4535f21d-dd14-487b-963e-44885adab8d9,2097,,"[39.7, 63.6]",3754138,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordon Mutch,15892.0,Center Attacking Midfield,109,Norwich City,56,"['93e1f8df-1e87-4984-90b4-f29396cf0f42', 'a5fe7c02-e195-4499-bdf1-8e3b2d016cf8']",55,,,,,,,,,,,,,,,,,Crystal Palace,31,00:13:55.871,Pressure,
,,,,,,,,,,,,,,,3.54633,,,,,,,,,,,,,87dcce66-8efa-4a2f-a6bb-cbd9b268a9d0,2100,,"[95.0, 5.8]",3754138,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Brady,10967.0,Left Back,109,Norwich City,56,"['6e0d0ac4-194d-464b-9f66-c1d0374c200e', '8c7efffc-6b3d-47f7-9aa6-3ebf421e510a']",57,,,,,,,,,,,,,,,,,Norwich City,56,00:13:57.604,Pressure,
,,,,,,,,,,,,,,,0.935988,,,,,,,,,,,,,6b610b29-91df-4887-a9ee-470966da8c68,2107,,"[84.0, 2.3]",3754138,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bradley Johnson,4804.0,Left Midfield,110,Crystal Palace,31,"['7f9f5ade-797a-4de0-a6f7-26df370c61fa', '9528c0dc-2f16-4b04-a794-f6ca8ecf2ea3']",5,,,,,,,,,,,,,,,,,Norwich City,56,00:14:05.590,Pressure,
,,,,,,,,,,,,,,,0.67015,,,,,,,,,,,,,b237e393-d287-484a-ba39-452c33074ae6,2115,,"[11.9, 4.8]",3754138,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robert Brady,10967.0,Left Back,111,Crystal Palace,31,['b49537c0-fc73-43d1-a534-144ffa3ab1ff'],17,,,,,,,,,,,,,,,,,Norwich City,56,00:15:17.454,Pressure,
,,,,,,,,,,,,,,,0.690414,,,,,,,,,,,,,6eb8e268-56b7-4745-a3a7-758dc7d606ab,2128,,"[2.0, 56.3]",3754138,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Russell Martin,21212.0,Right Center Back,112,Crystal Palace,31,"['069940c4-ce1f-4d26-8460-a87b5aaa573d', 'a4bbbadb-82be-49e5-ac1e-60ba9f1fec2c']",0,,,,,,,,,,,,,,,,,Norwich City,56,00:16:00.632,Pressure,
,,,,,,,,,,,,,,,0.880746,,,,,,,,,,,,,95d0cb3e-bba4-499a-a0fa-0bbed5c2df31,2148,,"[90.8, 71.9]",3754138,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Glenn Murray,3085.0,Center Forward,114,Crystal Palace,31,['9cc0a032-f0b9-44e4-ab83-66a64b27fd0d'],59,,,,,,,,,,,,,,,,,Crystal Palace,31,00:16:59.879,Pressure,
,,,,,,,,,,,,,,,2.600352,,,,,,,,,,,,,9e8fb357-2917-4928-b267-4bdfd2c1775f,2151,,"[27.2, 3.1]",3754138,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,114,Crystal Palace,31,"['6c4d53aa-e00f-4d41-ab60-22a3407f6f03', 'b2287fd9-c707-47e9-a83b-28bb4e291fab', 'bc6b48c3-53d8-4913-8f67-01e1e06aee9d']",1,,,,,,,,,,,,,,,,,Norwich City,56,00:17:01.772,Pressure,
,,,,,,,,,,,,,,,0.522312,,,,,,,,,,,,,b3c93cd1-49e4-460c-a95d-040b8e48745e,2176,,"[30.3, 55.2]",3754138,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Center Midfield,116,Norwich City,56,"['353cc38e-e9b9-4dd1-8a7d-d33acfd84432', '513bd26f-cc56-49ea-8680-8c6609f5ca55']",39,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:39.682,Pressure,
,,,,,,,,,,,,,,,0.797135,,,,,,,,,,,,,2d02ea50-7e58-4292-b4f1-f6c2c5616806,2180,,"[26.5, 57.1]",3754138,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Center Midfield,116,Norwich City,56,"['52d30193-43aa-4685-a540-3cc59f9dd414', '679ae0ce-a873-4b0c-826a-94cfb4a5dff7', '84621181-856d-4486-9d8b-a1de635322f7']",40,,,,,,,,,,,,,,,,,Crystal Palace,31,00:17:40.856,Pressure,
,,,,,,,,,,,True,,,,0.542676,,,,,,,,,,,,,f2c54c19-4c53-48cb-aeb1-cdc9da8ca2e4,2196,,"[107.1, 67.6]",3754138,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cameron Jerome,4807.0,Center Forward,116,Norwich City,56,['bb998f5d-d9f5-4730-8541-a11d1e6e3a03'],53,,,,,,,,,,,,,,,,,Norwich City,56,00:17:53.842,Pressure,
,,,,,,,,,,,True,,,,0.785681,,,,,,,,,,,,,3206b767-2233-4d77-aea6-8b937dd634d7,2208,,"[31.1, 28.8]",3754138,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damien Delaney,3693.0,Left Center Back,118,Norwich City,56,"['9cb5b376-45c2-4dd0-966e-4161a3b8b229', 'a9ba67db-0155-4746-b39b-6f0158350392']",26,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:26.138,Pressure,
,,,,,,,,,,,,,,,1.93413,,,,,,,,,,,,,f7e6b2eb-093a-41c4-bfd0-b6ff2dc64317,2212,,"[25.5, 72.6]",3754138,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,118,Norwich City,56,['a5c85743-e502-44d7-b0df-a50aede50c5b'],31,,,,,,,,,,,,,,,,,Crystal Palace,31,00:19:31.444,Pressure,
,,,,,,,,,,,,,,,1.675339,,,,,,,,,,,,,5adaf0ee-2079-4bee-8490-a21039ea30d0,2228,,"[12.0, 29.1]",3754138,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Center Midfield,120,Norwich City,56,"['50da227b-614e-40d3-9d03-14f78d57b966', '8b3e8945-b660-4e4c-aea5-ebabbe73c739']",19,,,,,,,,,,,,,,,,,Crystal Palace,31,00:20:19.287,Pressure,
,,,,,,,,,,,,,,,1.030801,,,,,,,,,,,,,a2115340-c6e7-424b-b08e-43be82c59a69,2245,,"[56.4, 42.2]",3754138,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Glenn Murray,3085.0,Center Forward,121,Norwich City,56,['7c07b6d8-a713-4f40-af8c-757afb28b426'],41,,,,,,,,,,,,,,,,,Crystal Palace,31,00:20:41.647,Pressure,
,,,,,,,,,,,,,,,0.521072,,,,,,,,,,,,,b15c663b-2b4a-4f7a-b6d9-1745bd61f876,2247,,"[49.7, 60.5]",3754138,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jason Puncheon,19688.0,Left Midfield,121,Norwich City,56,"['6a57f367-abf1-4a49-9052-ea5ae827aa81', 'f1612211-a3c4-4f9e-8f6c-4c0251fbe0a1']",43,,,,,,,,,,,,,,,,,Crystal Palace,31,00:20:43.670,Pressure,
,,,,,,,,,,,,,,,0.809772,,,,,,,,,,,,,e6cdf2c8-7e2c-4764-89b0-bd8eaaeb22f0,2269,,"[31.6, 72.6]",3754138,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joel Ward,3443.0,Right Back,121,Norwich City,56,['b380b4bf-3b96-4894-9cb1-f8cd4652d540'],7,,,,,,,,,,,,,,,,,Crystal Palace,31,00:21:07.081,Pressure,
,,,,,,,,,,,,,,,0.522286,,,,,,,,,,,,,38879295-c329-4f60-bb1d-d8a6d3fc4aae,2277,,"[24.7, 77.5]",3754138,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joel Ward,3443.0,Right Back,121,Norwich City,56,,14,,,,,,,,,,,,,,,,,Crystal Palace,31,00:21:14.978,Pressure,
,,,,,,,,,,,,,,,0.867111,,,,,,,,,,,,,b02353de-9d40-442f-844b-0f3a4816fe76,2285,,"[88.8, 34.3]",3754138,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,121,Norwich City,56,['660f2d9c-2dd2-4dd6-8a08-a550ffa184aa'],22,,,,,,,,,,,,,,,,,Norwich City,56,00:21:22.657,Pressure,
,,,,,,,,,,,,,,,0.735604,,,,,,,,,,,,,9338bec7-353f-49f2-945d-f0dfc793fa8c,2294,,"[92.0, 60.1]",3754138,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Whittaker,11124.0,Right Back,121,Norwich City,56,"['0d827f40-33d2-4c4b-9a6e-60e2fb51a1b0', '1c712ea7-80ef-4f06-a222-dd4d86cacb2b']",29,,,,,,,,,,,,,,,,,Norwich City,56,00:21:29.668,Pressure,
,,,,,,,,,,,True,,,,1.034708,,,,,,,,,,,,,b4f1b406-9a80-4002-9877-a1e2e28fc0bc,2300,,"[87.7, 58.0]",3754138,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bradley Johnson,4804.0,Left Midfield,121,Norwich City,56,"['485f15db-f81a-4f67-aca1-ec2a2936d34e', '80700557-6fce-4584-acf6-806b852470d6']",31,,,,,,,,,,,,,,,,,Norwich City,56,00:21:31.795,Pressure,
,,,,,,,,,,,,,,,0.596791,,,,,,,,,,,,,a82fdcd4-29b6-4c9e-96af-95a55572a0e4,2324,,"[83.3, 15.3]",3754138,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Right Midfield,124,Crystal Palace,31,['ab571619-ee8c-4e5f-805e-b088d9cddcda'],29,,,,,,,,,,,,,,,,,Norwich City,56,00:22:29.534,Pressure,
,,,,,,,,,,,,,,,1.579986,,,,,,,,,,,,,ff4bc8a2-5129-4085-8b08-ac66f8a153bc,2328,,"[41.5, 5.8]",3754138,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Back,124,Crystal Palace,31,"['00e38e37-c657-4b69-8feb-8204aad9c95b', '5e2d6f69-6924-4bc9-8813-c35dd18ea699']",33,,,,,,,,,,,,,,,,,Norwich City,56,00:22:33.542,Pressure,
,,,,,,,,,,,,,,,0.521033,,,,,,,,,,,,,9135c7e4-e06e-4e61-9a73-cb32e78808dd,2330,,"[92.1, 78.8]",3754138,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Mutch,15892.0,Center Attacking Midfield,124,Crystal Palace,31,['39cc0866-992c-4253-a0f7-5c11604ddb0f'],35,,,,,,,,,,,,,,,,,Crystal Palace,31,00:22:35.222,Pressure,
,,,,,,,,,,,True,,,,0.600509,,,,,,,,,,,,,d3dd0f7b-371b-4fab-890c-f2344e36ce91,2366,,"[43.9, 63.5]",3754138,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joel Ward,3443.0,Right Back,126,Crystal Palace,31,"['b0a83b9f-7730-43ad-8e33-df9ec66d2a92', 'b2399eff-1fe5-4577-8bfe-525e730747eb']",1,,,,,,,,,,,,,,,,,Crystal Palace,31,00:24:01.177,Pressure,
,,,,,,,,,,,,,,,0.677123,,,,,,,,,,,,,f0428248-852d-4260-ab79-96a7fe783bd0,2372,,"[76.4, 18.8]",3754138,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cameron Jerome,4807.0,Center Forward,126,Crystal Palace,31,"['493c3ddf-84f1-46f9-8a62-3538083d55cc', 'b97773f6-f9dd-4d52-a27f-17f94ccd4405']",3,,,,,,,,,,,,,,,,,Norwich City,56,00:24:03.808,Pressure,
,,,,,,,,,,,,,,,1.183219,,,,,,,,,,,,,9fcc6244-e540-45fd-b1c0-1ae1a3caee30,2385,,"[76.7, 11.4]",3754138,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonathan Howson,9578.0,Right Midfield,126,Crystal Palace,31,"['93f2ba21-ade0-497f-a059-e8bbc78f3db4', 'd58ea0bd-6585-453c-8385-e697c9b414d8', 'ffb92f05-ba37-4af6-93ca-074a2072652d']",21,,,,,,,,,,,,,,,,,Norwich City,56,00:24:21.461,Pressure,
,,,,,,,,,,,True,,,,0.844867,,,,,,,,,,,,,de1c8034-9e54-4516-b4d2-16df9e8903fe,2393,,"[69.5, 76.7]",3754138,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Murray,3085.0,Center Forward,127,Norwich City,56,['10f03776-b7a0-4220-af6b-c7bdd54c3fcb'],25,,,,,,,,,,,,,,,,,Crystal Palace,31,00:24:25.462,Pressure,
,,,,,,,,,,,,,,,1.184485,,,,,,,,,,,,,10f313dd-21e1-4788-81f8-6c6942ef6024,2412,,"[31.7, 39.1]",3754138,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Whittaker,11124.0,Right Back,128,Crystal Palace,31,['70b70681-d5b1-4fa8-898a-d6599ab0234a'],11,,,,,,,,,,,,,,,,,Norwich City,56,00:25:11.154,Pressure,
,,,,,,,,,,,,,,,0.781602,,,,,,,,,,,,,ec1fa52a-d968-4681-a1a3-d3ef5694000e,2424,,"[44.3, 74.0]",3754138,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Murray,3085.0,Center Forward,129,Norwich City,56,"['3bbd7021-b747-4960-9a6d-63e0348f69b9', '3ea165a7-6f58-43f1-ab25-ac46c340cb2f', 'ed2b77bd-8cf5-428f-a407-4e2efea780e9']",28,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:28.539,Pressure,
,,,,,,,,,,,,,,,0.52254,,,,,,,,,,,,,fa665e29-3e5b-41ce-8b63-405d1fab5b7d,2430,,"[51.2, 77.0]",3754138,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Murray,3085.0,Center Forward,129,Norwich City,56,"['3039805d-3cc2-49c0-9178-a19913bfdc4c', 'd65f5397-0f07-4a50-91bf-dfa00928359c']",31,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:31.039,Pressure,
