ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,edeb0c35-6d38-4d02-8c90-6f19e13b728b,130,,"[18.6, 14.7]",3754234,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Rose,3594.0,Left Back,9,AFC Bournemouth,28,"['e3674664-38a2-4d4c-aed8-316231718937', 'eb05e048-3346-44a0-b679-8e59353f92a2']",13,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:13.368,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,48fedb07-9f1b-40ce-af46-3d20db0c035a,153,,"[11.2, 20.4]",3754234,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Back,11,Tottenham Hotspur,38,['c45c5c55-1966-402f-8f40-6e78944f6642'],40,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:40.476,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b4840c7a-6ed8-46e4-b7f5-8a020de14b6f,245,,"[49.8, 16.7]",3754234,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sylvain Distin,40218.0,Left Center Back,14,AFC Bournemouth,28,['ade966a4-562e-4051-9d33-d22508a83197'],20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:20.667,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f7686c30-92bf-40fa-b7c1-ef69ce11071b,283,,"[82.2, 18.0]",3754234,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Center Attacking Midfield,17,Tottenham Hotspur,38,,37,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:37.487,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bd783dd6-6d52-4304-82db-1b7d2c1fa7b8,330,,"[63.7, 48.0]",3754234,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,21,AFC Bournemouth,28,,44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:44.327,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1bbc0a73-8ec6-485b-9723-190f306ab6c5,405,,"[106.4, 70.3]",3754234,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matt Ritchie,3049.0,Right Midfield,23,AFC Bournemouth,28,,7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:07.738,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7e57b05c-ce12-4a5e-9cc8-cd7c40612342,433,,"[45.4, 16.5]",3754234,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Back,28,Tottenham Hotspur,38,['8a04710f-b883-4090-9a8f-61b61466da17'],7,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:07.797,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dc8ad128-69be-4321-a8c3-d3ce4a7756a0,454,,"[70.7, 2.8]",3754234,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,28,Tottenham Hotspur,38,['5e8a45d3-0567-44ff-9d0d-4c84fd2386d2'],24,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:24.660,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2aecab38-2a2c-444b-8b5b-7fbda551bbac,501,,"[5.0, 39.6]",3754234,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,29,AFC Bournemouth,28,['df234827-058e-4a91-a283-964d9f918f25'],5,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:05.290,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,14a8c7ac-4f30-410b-8bb4-f7b84734c938,513,,"[45.7, 71.9]",3754234,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Back,29,AFC Bournemouth,28,['9b400b01-2a11-4eaf-b02a-f28988159157'],23,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:14:23.721,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,238113b4-8327-4113-aaa5-96261c730ec6,545,,"[70.5, 8.4]",3754234,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,30,Tottenham Hotspur,38,['2b962549-7201-4892-b8e0-2623695c32a5'],49,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:49.230,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9fb85a1c-023e-430b-867c-bdefe61860bf,561,,"[14.0, 58.6]",3754234,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Back,31,AFC Bournemouth,28,['779e4e7a-c23b-418a-95d1-b73e2b227d6f'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:09.206,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4ea9c649-311a-4eab-9e90-244374d1d73e,600,,"[104.7, 31.4]",3754234,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Center Attacking Midfield,33,Tottenham Hotspur,38,,38,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:16:38.210,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,08d9996e-9e18-4cf7-91dc-426fbcdefbaa,658,,"[23.8, 36.6]",3754234,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Defensive Midfield,38,Tottenham Hotspur,38,['d2392795-144e-42fd-bea6-ef7accb4b0fe'],56,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:19:56.779,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,56461689-65be-4c4a-840e-062ec5801deb,698,,"[33.0, 78.3]",3754234,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Cook,3341.0,Right Center Back,40,AFC Bournemouth,28,['3e59fbfb-cb53-4256-ad58-44f49a544d1c'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:20:56.991,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,45ad7276-8346-45dd-903e-769f1ec410a1,708,,"[78.5, 46.0]",3754234,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Lamela,3585.0,Right Wing,41,Tottenham Hotspur,38,,4,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:21:04.766,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6e65b88c-0183-475d-b556-a5cad8635d62,773,,"[10.5, 56.3]",3754234,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Matt Ritchie,3049.0,Right Midfield,46,Tottenham Hotspur,38,,34,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:34.199,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c537331b-230a-401d-a8da-dc95a31a33f8,776,,"[81.3, 20.8]",3754234,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Danny Rose,3594.0,Left Back,46,Tottenham Hotspur,38,['0ed7bba6-97bc-4ea5-8f19-09fdf033650c'],36,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:36.582,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4c0a5973-873a-4232-be22-f35fc6849f55,792,,"[53.5, 27.6]",3754234,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,49,AFC Bournemouth,28,['5460f4f3-f782-46b0-b20f-4bc209dd3dd5'],12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:12.501,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6ead7dce-55f2-4087-bd7c-97677278dfaf,809,,"[71.0, 6.7]",3754234,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Center Attacking Midfield,50,Tottenham Hotspur,38,['034ff950-e630-414d-97be-7e10356b4d64'],36,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:24:36.221,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,647b23b9-7600-4ef6-a2e4-7df0f9fbc530,826,,"[75.8, 18.8]",3754234,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,50,Tottenham Hotspur,38,['7b41e568-7865-4474-9eb4-baedea746925'],51,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:24:51.947,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fed17105-e03f-4a99-9d58-81ff91f6251a,852,,"[99.9, 20.8]",3754234,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,51,AFC Bournemouth,28,,19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:25:19.332,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,38186399-e0a2-4f57-874e-291d6288e8f4,885,,"[9.8, 73.3]",3754234,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Defensive Midfield,54,AFC Bournemouth,28,['ea89659d-f389-4c42-b3ff-a84c4a389404'],1,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:26:01.995,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,afe62706-1745-45d6-8154-2c840ad3db80,896,,"[89.6, 20.1]",3754234,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua King,3346.0,Center Attacking Midfield,56,AFC Bournemouth,28,['d88b578a-e2a0-47e7-8a82-f053c41e9ba9'],30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:30.047,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,be62ebca-b08e-413a-b724-d06db65d30ca,943,,"[82.0, 13.9]",3754234,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Left Defensive Midfield,61,Tottenham Hotspur,38,,56,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:27:56.595,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,54db31de-d1a3-491c-9f35-5b311104aeef,954,,"[58.3, 67.3]",3754234,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrew Surman,3344.0,Right Defensive Midfield,62,AFC Bournemouth,28,['f8caf231-c9fa-4b3a-8d7a-880aceb56c3b'],28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:28.220,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b6abaeee-fbd6-4154-aa1f-ecbccd9b05fe,970,,"[42.0, 44.1]",3754234,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dan Gosling,3343.0,Left Defensive Midfield,62,AFC Bournemouth,28,['5013463a-3f0c-4bf2-b1bc-8388b1e2bd70'],40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:40.501,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8f681761-bdb3-4251-bed7-e081f788ed32,999,,"[114.1, 39.2]",3754234,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Lamela,3585.0,Right Wing,63,Tottenham Hotspur,38,,59,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:59.803,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1d72e5cc-2f2c-4ca2-96dc-e8c3add2c39a,1007,,"[8.0, 71.9]",3754234,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,64,AFC Bournemouth,28,['5c5ca11c-16bc-4e61-9a43-07f0e8837409'],0,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:00.501,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,73dd282b-3443-4e73-990f-87bae5c2ed14,1015,,"[66.9, 75.1]",3754234,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Erik Lamela,3585.0,Right Wing,64,AFC Bournemouth,28,['97a07fd7-595e-4f46-a334-0ef7119fd351'],10,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:30:10.308,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0a3e1fde-a4f4-4820-a784-852b353f29a4,1018,,"[52.4, 0.8]",3754234,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marc Pugh,3646.0,Left Midfield,64,AFC Bournemouth,28,,12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:12.155,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,87be4163-91bf-4749-8ba9-8e59d1459d0e,1046,,"[75.0, 44.6]",3754234,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charlie Daniels,3345.0,Left Back,65,AFC Bournemouth,28,,33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:33.216,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,41b2b876-608a-4029-ba41-7c27769b0462,1063,,"[36.9, 43.5]",3754234,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matt Ritchie,3049.0,Right Midfield,65,AFC Bournemouth,28,,51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:51.320,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ed3ccd22-dc88-4abd-8781-b285a6b32d99,1101,,"[8.9, 43.0]",3754234,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,67,AFC Bournemouth,28,['a55ea905-0463-4101-8599-a082265fc505'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:33.912,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,53f19c9c-9314-4c9c-a6ea-be32f0fa2be9,1116,,"[53.8, 53.2]",3754234,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,67,AFC Bournemouth,28,['8fcb8a9e-f6d1-4e7f-b086-7a6e6a6715ec'],52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:52.386,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ba37c43a-e799-4721-bf9a-4686ec401ba4,1163,,"[11.9, 41.1]",3754234,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steve Cook,3341.0,Right Center Back,70,Tottenham Hotspur,38,,47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:33:47.238,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b5f55029-762e-4bbd-b523-5e5acb74b855,1172,,"[77.6, 75.3]",3754234,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mousa Sidi Yaya Dembélé,3037.0,Center Attacking Midfield,71,Tottenham Hotspur,38,,5,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:05.360,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f0b050a7-d2d2-4a1f-9022-5d1639de9249,1212,,"[40.7, 7.5]",3754234,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,72,AFC Bournemouth,28,,39,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:39.317,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ce9a7eb8-7eca-4b26-9f81-7eb8e839daf9,1221,,"[13.3, 16.0]",3754234,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,72,AFC Bournemouth,28,['03c70cf4-2074-4bb1-b8d2-a9680f277960'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:46.431,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,91bbd707-1bd1-46e2-a84e-a7999e7e9451,1232,,"[75.1, 26.7]",3754234,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,74,Tottenham Hotspur,38,['ec7d9ae9-1b1e-44c4-94b5-93a166b4503a'],18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:35:18.490,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,66af167a-1c94-4ea4-b20b-99add5f6702d,1242,,"[0.5, 57.8]",3754234,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,75,AFC Bournemouth,28,['de64b807-3f31-404a-8b51-80c028504bfe'],38,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:38.867,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8cc75b1d-6044-4c31-9a0e-261f066b2c92,1255,,"[80.0, 21.0]",3754234,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Defensive Midfield,77,Tottenham Hotspur,38,['8bbb2207-0145-4f22-9ed8-c3bf5ca4743d'],17,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:17.489,Ball Recovery,True
,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3552fb89-5264-4bd6-8fe9-45fa9edc3a6c,1260,,"[81.2, 26.3]",3754234,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,77,Tottenham Hotspur,38,,18,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:36:18.845,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d0bd0524-df05-4215-9820-3160503cb9c3,1304,,"[72.7, 69.8]",3754234,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bamidele Alli,3094.0,Left Defensive Midfield,79,Tottenham Hotspur,38,['0538bb7a-baa4-4ea2-bc25-7793833492af'],47,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:37:47.386,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2fb57120-d743-4e46-9b28-f1d0b9da36e6,1341,,"[61.9, 74.9]",3754234,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,79,Tottenham Hotspur,38,['97275fa4-1c51-44a8-8344-11685324d0c4'],22,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:22.359,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0f7f395e-1211-4ce5-9275-9fa46b2cf8e1,1356,,"[10.7, 43.8]",3754234,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Artur Boruc,20074.0,Goalkeeper,79,Tottenham Hotspur,38,['2959fa22-1bf7-4ed5-ab83-e2760564b73f'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:37.230,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6d6c8cff-1433-4f0a-83f7-26166438546e,1388,,"[86.5, 79.3]",3754234,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erik Lamela,3585.0,Right Wing,80,AFC Bournemouth,28,,9,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:09.786,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5deed4da-b3b7-41ee-8ad5-f88ec4fbe163,1396,,"[7.9, 21.3]",3754234,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,80,AFC Bournemouth,28,['9de856fc-e376-4ace-a399-4091e54e95e8'],20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:20.715,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,02dc32c3-d9dd-4dea-ab40-a41bab53f521,1399,,"[62.1, 69.4]",3754234,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,81,Tottenham Hotspur,38,['b31f40cb-cf89-4757-bc68-719ec45a4aec'],26,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:26.914,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f2d1d238-2903-47e8-b600-85d4aac279c2,1498,,"[55.5, 1.8]",3754234,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Kane,10955.0,Center Forward,85,AFC Bournemouth,28,['57a7b3ef-a464-4795-80aa-9d7006516b8d'],41,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:41.015,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,868808e1-ffe8-42d5-acce-a54bafb1b06f,1515,,"[9.4, 24.3]",3754234,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hugo Lloris,3099.0,Goalkeeper,86,AFC Bournemouth,28,['47cf63a7-d8ec-4cb3-98c2-012f2750374a'],12,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:42:12.482,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4f75772d-199f-4b3c-9ef4-98c30a7590c1,1565,,"[24.7, 28.8]",3754234,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joshua King,3346.0,Center Attacking Midfield,90,Tottenham Hotspur,38,['c454101a-f937-4e3a-aff7-5ed06b413b4a'],18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:18.277,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ceeb50d7-14fc-49ad-8875-cf58fa4ed0c2,1612,,"[88.4, 32.8]",3754234,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,92,AFC Bournemouth,28,,38,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:38.727,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d7220b76-8b56-4009-ad37-9462cb8c6eda,1627,,"[106.5, 55.1]",3754234,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,92,AFC Bournemouth,28,,48,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:48.924,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b55f74cc-80f5-4dee-a8e3-923be4f29496,1632,,"[57.8, 44.9]",3754234,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,94,AFC Bournemouth,28,['bdd7e6fd-c6ea-4533-ad9c-f77544a52a33'],22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:46:22.831,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1cc21569-5556-421d-bcc7-695cb37a4d78,1674,,"[42.3, 16.2]",3754234,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Surman,3344.0,Right Defensive Midfield,98,Tottenham Hotspur,38,,15,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:15.670,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,56df1878-d55a-4490-8ead-5622f43d92b4,1720,,"[47.3, 58.2]",3754234,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,101,Tottenham Hotspur,38,['0a7e2b77-a35f-44e7-b1f9-310776a29ee7'],31,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:31.553,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2ec24445-da45-40e4-aa50-58db727205b4,1793,,"[30.8, 24.8]",3754234,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Kane,10955.0,Center Forward,104,AFC Bournemouth,28,['6b4845da-1b6f-4861-8dec-f0972269c3c1'],28,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:28.043,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2c83dfcc-9f88-4e6b-9fad-bc73fa37c6eb,1798,,"[10.3, 25.6]",3754234,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sylvain Distin,40218.0,Left Center Back,105,Tottenham Hotspur,38,['45d3263e-0ca9-418b-adc9-56adca42adf6'],52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:52.713,Ball Recovery,
