50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,fbff63b9-4466-4932-948b-6f2f42e16ce1,2470,,"[12.3, 17.5]",3754320,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samir Nasri,20253.0,Right Midfield,111,Southampton,25,['09d9a446-89e8-47fd-8795-59c45d20dec5'],12,,,,,,,,,,,,,,,,,,,Manchester City,36,00:13:12.091,Duel,True
,,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,00057550-a4c4-4716-b840-1c07d53aa107,2662,,"[52.7, 56.9]",3754320,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Midfield,120,Manchester City,36,['3ee07780-0b4c-4841-8917-08b1a0115a3e'],16,,,,,,,,,,,,,,,,,,,Manchester City,36,00:19:16.041,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,5452cefe-7729-49b2-81f6-420144142055,2698,,"[56.4, 19.3]",3754320,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Left Center Midfield,120,Manchester City,36,['e30cf2ee-49c5-4230-87d7-69262402f103'],50,,,,,,,,,,,,,,,,,,,Southampton,25,00:19:50.572,Duel,True
,,,,,,,,,,,True,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,aac07797-aad3-430d-aa03-8b80807d6ff6,2735,,"[73.3, 13.9]",3754320,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Left Wing,123,Southampton,25,['cc89f067-0c5b-4eda-a84b-cb6a0a61caf7'],46,,,,,,,,,,,,,,,,,,,Southampton,25,00:20:46.459,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a1d5e28a-f6bd-4430-a312-be2bf5e6889c,2742,,"[109.1, 30.1]",3754320,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Right Wing,123,Southampton,25,['89cbdf47-0799-492a-9a16-48bf920c5143'],53,,,,,,,,,,,,,,,,,,,Southampton,25,00:20:53.554,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,2614fcd0-867e-43b3-b439-21c9b2d2d0eb,2746,,"[114.5, 34.9]",3754320,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Miguel da Rocha Fonte,3960.0,Right Center Back,124,Southampton,25,['51694a1e-8c48-403c-baa0-aab3d023cfbd'],29,,,,,,,,,,,,,,,,,,,Southampton,25,00:21:29.802,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,15be8d31-9231-4bc0-8dc0-605f78ca9dbd,2753,,"[25.0, 39.4]",3754320,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Samir Nasri,20253.0,Left Center Midfield,125,Southampton,25,['18b9e29a-c49b-446e-acf0-1051608e94df'],7,,,,,,,,,,,,,,,,,,,Manchester City,36,00:22:07.917,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1d1f1ce4-17a7-4513-a74c-1e453ac322cd,2757,,"[32.3, 39.0]",3754320,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Samir Nasri,20253.0,Left Center Midfield,125,Southampton,25,['e19a42cc-d0c2-4613-9a1d-2f4258182c2e'],11,,,,,,,,,,,,,,,,,,,Manchester City,36,00:22:11.466,Duel,True
,,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,f8cb60ca-ca7b-4acb-bbb1-245a1d5b378b,2770,,"[38.9, 18.5]",3754320,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Steven Davis,3828.0,Center Attacking Midfield,127,Southampton,25,['fd533475-0302-4e46-a5db-44200a0d6aee'],26,,,,,,,,,,,,,,,,,,,Southampton,25,00:22:26.449,Duel,True
,,,,,,,,,,,True,,Won,Tackle,0.0,,,,,,,,,,,,,,31ce96a5-b0de-4cce-b295-a4b39076039f,2807,,"[107.4, 11.2]",3754320,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kelechi Promise Iheanacho,3708.0,Right Center Forward,128,Manchester City,36,['af74372f-caf4-4e88-9e77-b53f8d557996'],6,,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:06.701,Duel,True
,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,9ae9d717-86d3-4636-b13b-00348a0ad0aa,2831,,"[13.7, 16.0]",3754320,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,129,Southampton,25,['a3d4c8d7-3345-4551-bbe2-e2230f18c2e3'],26,,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:26.462,Duel,True
,,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,7094b5c5-2891-4122-9dc0-177be1c5d3a3,2839,,"[81.6, 57.4]",3754320,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shane Long,3842.0,Center Forward,129,Southampton,25,['3ffb4fff-8ad2-4b7b-8dae-a2581be48410'],31,,,,,,,,,,,,,,,,,,,Southampton,25,00:24:31.348,Duel,True
,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,5e9d78b9-f29c-4929-b93c-173ea97244fc,2919,,"[45.1, 47.6]",3754320,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Left Center Midfield,130,Manchester City,36,['9dafbf98-feab-45e5-a78e-07e311b543c4'],42,,,,,,,,,,,,,,,,,,,Southampton,25,00:25:42.651,Duel,True
,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,8556082c-5c8a-4f04-8615-346d7d017373,2949,,"[49.9, 8.9]",3754320,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Left Center Midfield,130,Manchester City,36,['d5e9d49f-23b9-4a7e-8103-8324f4667c39'],19,,,,,,,,,,,,,,,,,,,Southampton,25,00:26:19.019,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,c9da91ba-7232-4ad1-97f7-baaee1b782bf,3028,,"[55.0, 2.7]",3754320,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryan Bertrand,20045.0,Left Back,132,Manchester City,36,['4c223fac-aab6-4787-b42e-0efe0d17d822'],8,,,,,,,,,,,,,,,,,,,Southampton,25,00:28:08.054,Duel,True
,,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,f63d8940-7d24-4b49-8abc-6fe703c563fb,3073,,"[91.2, 55.8]",3754320,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samir Nasri,20253.0,Left Center Midfield,133,Manchester City,36,['7144a211-4fbf-45c8-b020-1cf3a152b0e0'],2,,,,,,,,,,,,,,,,,,,Manchester City,36,00:29:02.178,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,4245dfe7-20ae-4bd7-95d3-67ce0ce595c5,3094,,"[43.9, 26.7]",3754320,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victor Wanyama,3098.0,Right Center Midfield,133,Manchester City,36,['92707207-fff6-4cf3-9d92-3050b206bf11'],15,,,,,,,,,,,,,,,,,,,Southampton,25,00:29:15.604,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f23194c7-da0e-4271-9a4e-a3d27bd4abb6,3175,,"[80.1, 24.7]",3754320,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shane Long,3842.0,Center Forward,136,Southampton,25,['08518bf6-8a97-4360-b985-0fcbb244d4b1'],27,,,,,,,,,,,,,,,,,,,Southampton,25,00:31:27.319,Duel,True
,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,cddfd867-8867-40b5-b29c-63f0e163d3f0,3242,,"[47.3, 73.5]",3754320,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pablo Javier Zabaleta Girod,3052.0,Right Back,140,Southampton,25,['0884acac-c27b-49dd-a4b8-e07f63c6222c'],56,,,,,,,,,,,,,,,,,,,Manchester City,36,00:33:56.305,Duel,True
,,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,b3c5ce12-bb73-4a4e-bd94-0489f5bab323,3250,,"[33.2, 74.0]",3754320,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Javier Zabaleta Girod,3052.0,Right Back,142,Manchester City,36,['150113a3-b3ef-435a-9037-b251b52384a4'],17,,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:17.377,Duel,True
,,,,,,,,,,,True,,Won,Tackle,0.0,,,,,,,,,,,,,,94da1fa9-7396-4ef1-b378-63c9e42086e2,3269,,"[14.4, 77.0]",3754320,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,142,Manchester City,36,['63f8e2ca-5759-4823-8acc-033aeabe2561'],31,,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:31.412,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,0092ae6a-74a4-476e-9544-40fbf6e10924,3275,,"[73.6, 71.8]",3754320,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wilfried Guemiand Bony,3598.0,Left Center Forward,143,Manchester City,36,['9a9952d8-f767-4036-a67f-1e9739e32042'],55,,,,,,,,,,,,,,,,,,,Manchester City,36,00:34:55.067,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,3f286344-c1c8-4270-9c22-f2c759308c4e,3324,,"[62.7, 37.6]",3754320,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Right Center Midfield,146,Manchester City,36,['d9ba84c3-337b-4162-8cd3-cc2f87d24fbe'],49,,,,,,,,,,,,,,,,,,,Southampton,25,00:35:49.509,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,38dab3e0-56f2-4e0d-85a1-08b974795035,3400,,"[53.7, 36.5]",3754320,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,149,Manchester City,36,['9467abb1-f26f-4067-8804-a17bfc26e4da'],30,,,,,,,,,,,,,,,,,,,Southampton,25,00:37:30.135,Duel,True
,,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,70483440-94de-4aa6-ba2e-dfc576bd9612,3414,,"[7.3, 52.8]",3754320,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,150,Southampton,25,['c4143722-ba0f-4457-a3ce-080eda8d2d20'],39,,,,,,,,,,,,,,,,,,,Southampton,25,00:37:39.330,Duel,True
,,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,556cc65c-a58e-4a6f-b503-710f8a10aab3,3453,,"[85.6, 28.1]",3754320,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Left Center Midfield,150,Southampton,25,['690de751-3f3b-47bc-99e5-f02b87c58a89'],9,,,,,,,,,,,,,,,,,,,Southampton,25,00:38:09.144,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,010d4e61-3fe6-444c-bcfa-dcae300187da,3457,,"[32.3, 53.4]",3754320,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kelechi Promise Iheanacho,3708.0,Right Center Forward,150,Southampton,25,['b39c59c8-ac9c-4bfa-bfaa-e677746a2418'],9,,,,,,,,,,,,,,,,,,,Manchester City,36,00:38:09.996,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,cce0fc56-6a7c-42d2-89ca-0fb140f82195,3488,,"[44.8, 30.3]",3754320,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Left Center Midfield,151,Manchester City,36,['2e1e06e4-351a-4661-9bca-0a06bd9c1240'],44,,,,,,,,,,,,,,,,,,,Southampton,25,00:38:44.044,Duel,True
,,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,2b714894-7be0-463a-972d-fb1a5f29c44c,3494,,"[43.5, 25.2]",3754320,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Left Center Midfield,152,Southampton,25,['fc504b79-7f87-484e-96e0-091da1d7dd75'],46,,,,,,,,,,,,,,,,,,,Southampton,25,00:38:46.907,Duel,True
,,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,1ead2fed-36b7-4230-8ec5-58fe2d96e236,3617,,"[31.3, 68.8]",3754320,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rhu-endly Martina,3590.0,Right Back,156,Southampton,25,['3b223fe5-41e9-4140-90fe-7b4cadbd66a0'],49,,,,,,,,,,,,,,,,,,,Southampton,25,00:42:49.241,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ee5672f7-c3f4-471c-bf40-89e2c6649187,3627,,"[89.9, 66.5]",3754320,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Right Wing,157,Southampton,25,['64f9a33e-964f-4472-b493-dcb1873acae4'],33,,,,,,,,,,,,,,,,,,,Southampton,25,00:43:33.197,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,d62c08b1-b982-4f76-be94-fcb11f26bdd9,3674,,"[13.3, 41.9]",3754320,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Virgil van Dijk,3669.0,Left Center Back,162,Manchester City,36,['7b7446d5-8277-4ca8-bf24-a5a36f8bb633'],56,,,,,,,,,,,,,,,,,,,Southampton,25,00:44:56.547,Duel,True
,,,,,,,,,,,True,,Won,Tackle,0.0,,,,,,,,,,,,,,ffa347f7-8222-4da8-a245-45b1e83f95d6,3714,,"[33.6, 37.8]",3754320,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eliaquim Mangala,3389.0,Left Center Back,164,Manchester City,36,['f52a25e9-8333-48be-ab85-abcdc6af919b'],31,,,,,,,,,,,,,,,,,,,Manchester City,36,00:45:31.916,Duel,True
,,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,40558782-d2e1-4207-ac9d-50c11dcb2b4e,3800,,"[33.4, 59.6]",3754320,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,168,Manchester City,36,['839d189e-da19-401f-86d6-dd066ba0c981'],55,,,,,,,,,,,,,,,,,,,Manchester City,36,00:46:55.538,Duel,True
,,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,87d6b288-939b-4c1b-9efc-0fbb83622f43,3832,,"[53.7, 42.5]",3754320,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriol Romeu Vidal,3272.0,Left Center Midfield,169,Southampton,25,['79905cf8-7454-46a5-95c4-918797de79f1'],33,,,,,,,,,,,,,,,,,,,Southampton,25,00:47:33.183,Duel,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,,Punch,0ad2f768-6648-4e11-8cdf-5424dc8fe4ff,64,,"[7.3, 34.7]",3754320,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Joe Hart,3291.0,Goalkeeper,2,Southampton,25,['08a08885-e2d7-4c55-b3a0-022d1fa95615'],2,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:02.539,Goal Keeper,True
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,,Standing,Shot Saved,4057215e-9a26-4054-8ee6-1483d2152861,80,,"[3.6, 38.7]",3754320,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Hart,3291.0,Goalkeeper,3,Manchester City,36,['59af7477-d48f-45d0-be70-664c97d4b835'],15,,,,,,,,,,,,,,,,,,,Manchester City,36,00:01:15.873,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,,Keeper Sweeper,881b91f1-7097-4d16-a27f-4dda3b339f88,400,,"[11.2, 47.2]",3754320,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joe Hart,3291.0,Goalkeeper,13,Manchester City,36,['aff647c4-b057-4b2c-85c7-aef2df79c3a7'],15,,,,,,,,,,,,,,,,,,,Manchester City,36,00:07:15.640,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.3, 39.6]",,Set,,,Shot Faced,e44ff319-83e0-4494-bb5b-196763aaefd8,560,,"[4.3, 39.6]",3754320,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joe Hart,3291.0,Goalkeeper,19,Southampton,25,['bd12cb38-b468-4ac8-a450-066929c06f12'],40,,,,,,,,,,,,,,,,,,,Manchester City,36,00:10:40.708,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,,Success,,,,Collected,64096870-c588-482f-9b41-dae3632f60f8,721,,"[8.0, 37.4]",3754320,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joe Hart,3291.0,Goalkeeper,29,Manchester City,36,['c0a318d7-2e4c-4176-8bfa-ae3e4f864133'],7,,,,,,,,,,,,,,,,,,,Manchester City,36,00:15:07.148,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,,Punch,c0b3eca7-28be-4bb7-87dc-f35bf3337aca,746,,"[3.9, 38.4]",3754320,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joe Hart,3291.0,Goalkeeper,31,Southampton,25,['624b3b03-71f4-4833-916c-b84ad7685aa2'],49,,,,,,,,,,,,,,,,,,,Manchester City,36,00:15:49.006,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.1, 37.3]",,Set,,,Shot Faced,74ff1d8a-3826-436f-b003-97aeaec81ad9,790,,"[1.1, 37.3]",3754320,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joe Hart,3291.0,Goalkeeper,33,Southampton,25,['65112fda-ae14-4ea2-b104-c038f0c72780'],21,,,,,,,,,,,,,,,,,,,Manchester City,36,00:17:21.497,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.7, 36.8]",,Set,,,Shot Faced,a990f317-7947-436e-9549-d19f403a3740,806,,"[2.7, 36.8]",3754320,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Hart,3291.0,Goalkeeper,35,Southampton,25,['5915b883-4084-46b5-bffc-245aacb3ff39'],3,,,,,,,,,,,,,,,,,,,Manchester City,36,00:18:03.919,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Safe,Moving,,Diving,Shot Saved,b9849020-1698-49bf-8457-5b2e275e3881,834,,"[2.8, 43.1]",3754320,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fraser Forster,3970.0,Goalkeeper,37,Manchester City,36,['5d97001a-e990-4ca0-8996-0c3615c2486a'],4,,,,,,,,,,,,,,,,,,,Southampton,25,00:19:04.852,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,,Keeper Sweeper,783d6cba-1c16-4068-a964-6065fd117d5d,981,,"[9.9, 38.0]",3754320,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joe Hart,3291.0,Goalkeeper,44,Manchester City,36,['0dc0fc85-3e57-4efa-990c-a10f4e98d1bc'],37,,,,,,,,,,,,,,,,,,,Manchester City,36,00:22:37.041,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,Standing,Goal Conceded,c736b0ff-eb71-4d9c-abdb-c46c7875cdbc,1065,,"[2.2, 37.4]",3754320,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Hart,3291.0,Goalkeeper,45,Southampton,25,['3c560664-0d8a-4017-8bbc-6dff4af380bb'],17,,,,,,,,,,,,,,,,,,,Manchester City,36,00:24:17.495,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,Standing,Goal Conceded,0367445a-cf14-46e3-8d1f-dfb884661b39,1229,,"[6.7, 32.8]",3754320,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Hart,3291.0,Goalkeeper,52,Southampton,25,['f09e75f4-2596-4aaf-89cd-29d9612c9426'],54,,,,,,,,,,,,,,,,,,,Manchester City,36,00:27:54.750,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,"[5.9, 40.5]",,Set,,,Shot Faced,2d7eff7b-785b-4bae-809d-6b278b9ccf55,1334,,"[5.9, 40.5]",3754320,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Hart,3291.0,Goalkeeper,57,Southampton,25,['f255bd36-a72f-4ca5-abbb-e0ddb677e33e'],13,,,,,,,,,,,,,,,,,,,Manchester City,36,00:31:13.181,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,,Standing,Shot Saved,b762f6e3-5fc2-47b5-b31f-eec242e58e30,1419,,"[2.7, 41.8]",3754320,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fraser Forster,3970.0,Goalkeeper,62,Manchester City,36,['bf8ac10f-96cd-44b0-8157-f6e8aaed688d'],6,,,,,,,,,,,,,,,,,,,Southampton,25,00:34:06.157,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.2, 38.0]",,Set,,,Shot Faced,24bda7f8-33a2-4d13-a82a-7da71e6be097,1479,,"[3.2, 38.0]",3754320,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joe Hart,3291.0,Goalkeeper,65,Southampton,25,['242bdde9-b277-40c2-a93e-c906e0bdf63f'],45,,,,,,,,,,,,,,,,,,,Manchester City,36,00:35:45.910,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 41.3]",,Set,,,Shot Faced,407788b4-5258-4282-8468-b9b8c4b5e401,1497,,"[1.2, 41.3]",3754320,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joe Hart,3291.0,Goalkeeper,67,Southampton,25,['51d6f9cc-f991-4854-be16-4dcbea4566a6'],49,,,,,,,,,,,,,,,,,,,Manchester City,36,00:36:49.227,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Set,,Standing,Goal Conceded,d800c5fc-2b48-40aa-a21c-dbc8a8fd8359,1784,,"[1.2, 40.1]",3754320,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fraser Forster,3970.0,Goalkeeper,82,Manchester City,36,['a383dc13-5a2f-4f0d-bf1a-3f439c8351a0'],33,,,,,,,,,,,,,,,,,,,Southampton,25,00:43:33.542,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,Success,Set,,Diving,Shot Saved,5831ba89-59ca-4648-8afc-3b16fa407a82,2081,,"[3.1, 39.7]",3754320,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fraser Forster,3970.0,Goalkeeper,96,Southampton,25,['13c84598-991a-4519-b50a-1207432df8e5'],43,,,,,,,,,,,,,,,,,,,Southampton,25,00:04:43.290,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,Head,,In Play Danger,Set,True,Standing,Shot Saved to Post,6f0449a8-35c2-4dcf-9cd0-14b476fbbdae,2391,,"[2.6, 42.6]",3754320,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joe Hart,3291.0,Goalkeeper,109,Southampton,25,['affb1785-264e-40df-a2ab-1cca5d775912'],24,,,,,,,,,,,,,,,,,,,Manchester City,36,00:11:24.055,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.1, 42.4]",,Set,,,Shot Faced,515b0cce-e929-4557-bc43-f7480220cdc7,2395,,"[2.1, 42.4]",3754320,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joe Hart,3291.0,Goalkeeper,109,Southampton,25,['738aa930-51d8-4334-a12f-57a9fd98e39f'],24,,,,,,,,,,,,,,,,,,,Manchester City,36,00:11:24.839,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,,No Touch,Moving,,Standing,Goal Conceded,b86bddda-91ba-44f8-81ff-45203983d2dc,2399,,"[0.8, 41.1]",3754320,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joe Hart,3291.0,Goalkeeper,109,Southampton,25,['23d4f798-e454-4730-b737-0057f0c673de'],26,,,,,,,,,,,,,,,,,,,Manchester City,36,00:11:26.114,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,Right Hand,,Touched Out,Set,,Diving,Shot Saved,3ba1573b-32dc-403a-9f18-809c171cfdd5,2750,,"[1.5, 40.5]",3754320,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joe Hart,3291.0,Goalkeeper,124,Southampton,25,['bf2388eb-19c2-4adf-af6f-d1ab2dcf4e2a'],32,,,,,,,,,,,,,,,,,,,Manchester City,36,00:21:32.156,Goal Keeper,
,,,,,,,,,,,,,,,0.0,,,,,,,,,In Play Safe,,,,Punch,4200339c-be9a-4ec0-8ab6-2bd75086b9ee,2752,,"[8.5, 42.7]",3754320,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joe Hart,3291.0,Goalkeeper,125,Southampton,25,['20e3295f-71e1-4f85-8579-3ccb4db121b5'],5,,,,,,,,,,,,,,,,,,,Manchester City,36,00:22:05.641,Goal Keeper,
