ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.799999,,,,,,,,,,,,368f904a-bcb3-4c75-a8de-8bcb42d787e3,2835,,"[3.7, 77.2]",3754262,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,138,AFC Bournemouth,28,['25a72d14-12b4-4256-8ac0-54ffeea12e5c'],55,,,,,,,,,,,,,,,,,Aston Villa,59,00:18:55.683,Pressure,
,,,,,,,,,,,,,,,,0.924884,,,,,,,,,,,,e5bc24d7-c8ba-4880-bfa3-b479ae31f14d,2842,,"[86.5, 11.7]",3754262,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lewis Grabban,9593.0,Center Attacking Midfield,139,Aston Villa,59,"['60d0557a-7e46-4c12-aa1c-9adc8cc340f1', 'bc105b12-deef-4ac8-868d-5bbb4928a4ff']",21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:19:21.077,Pressure,
,,,,,,,,,,True,,,,,,2.346594,,,,,,,,,,,,5238eb9d-d9e3-451d-95a4-22e1ee0bb3e2,2852,,"[66.4, 6.2]",3754262,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Back,140,AFC Bournemouth,28,"['1e54a1be-669a-4a80-b6ee-fb98494b8453', 'be08a6c9-c6fd-408d-9b52-79306b37a938', 'e0731b13-339d-469c-b57a-ddcb8aeeee8a']",30,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:30.804,Pressure,
,,,,,,,,,,True,,,,,,0.165207,,,,,,,,,,,,c85eeead-c6a7-460d-b0cb-40ae6f0a700a,2856,,"[80.3, 22.0]",3754262,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Center Forward,140,AFC Bournemouth,28,"['14a62e4d-5805-4072-be2d-7676f9fff35c', '1f5ba7e1-791a-4dc8-9c8f-03324fb3491a']",33,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:33.597,Pressure,
,,,,,,,,,,,,,,,,0.761094,,,,,,,,,,,,f54c1133-cc4f-40ab-87b6-23a493ad6423,2869,,"[48.2, 11.7]",3754262,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciaran Clark,3041.0,Left Center Back,140,AFC Bournemouth,28,"['141b4172-e175-4f0d-9c8e-33d96db69332', '2c5a831c-765c-4c22-81a1-04d5d3e24292', 'cf644f01-8598-4260-926d-747b97527dca']",44,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:44.470,Pressure,
,,,,,,,,,,,,,,,,2.812673,,,,,,,,,,,,95939eda-d640-4c6d-ae40-cfc76336cc42,2879,,"[20.8, 75.0]",3754262,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joleon Lescott,20285.0,Right Center Back,140,AFC Bournemouth,28,"['5aed4de6-4eb2-46ca-9641-393699d668f1', 'f0a12290-ab27-4f4b-a436-f4d5274e5186', 'f2ab8daf-39ef-44ec-ad12-1ef359705ce1']",55,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:55.018,Pressure,
,,,,,,,,,,,,,,,,1.083131,,,,,,,,,,,,5e7cb1af-c906-4135-9a78-486faecfcb94,2885,,"[33.4, 79.5]",3754262,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joleon Lescott,20285.0,Right Center Back,140,AFC Bournemouth,28,['13d9d227-9777-4e26-a1ca-7ed4665e087c'],58,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:58.631,Pressure,
,,,,,,,,,,,,,,,,0.385749,,,,,,,,,,,,89913f3b-dec8-44e7-80ac-b4a88d34bafd,2893,,"[21.2, 50.9]",3754262,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciaran Clark,3041.0,Left Center Back,140,AFC Bournemouth,28,,7,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:07.306,Pressure,
,,,,,,,,,,,,,,,,1.436368,,,,,,,,,,,,ec08c56e-1545-42d9-8990-ca85070e130e,2896,,"[27.8, 41.7]",3754262,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Left Defensive Midfield,140,AFC Bournemouth,28,"['3e5b8e50-6e1b-4a0b-8e17-da6f2076e11e', '5fb76c90-e418-4a22-b42a-962e55255809']",8,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:08.641,Pressure,
,,,,,,,,,,,,,,,,0.871311,,,,,,,,,,,,1036f242-6fc0-4c91-b46a-12933ae3e96e,2909,,"[20.6, 21.3]",3754262,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,140,AFC Bournemouth,28,"['322f2f34-806a-4900-9fd1-8c03413abb20', '9f5feb09-0b5f-4312-9c8b-047af940567f']",22,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:22.974,Pressure,
,,,,,,,,,,,,,,,,1.439073,,,,,,,,,,,,3284cbde-9aac-4116-90c7-1db424fd9fc8,2953,,"[79.4, 35.7]",3754262,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joshua King,3346.0,Center Forward,142,Aston Villa,59,"['3d08e9b9-4736-4aa1-9fcf-5758dad5b6ed', '3f7493ef-1af0-4f35-9fa6-2a33077ac167']",51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:22:51.045,Pressure,
,,,,,,,,,,True,,,,,,1.250294,,,,,,,,,,,,75dc9f03-eab4-4320-8fa0-c1641dddb56d,2960,,"[113.4, 67.7]",3754262,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joshua King,3346.0,Center Forward,143,AFC Bournemouth,28,"['0897245e-e572-4cbf-ad83-2a65ed61443b', 'aa12340a-359b-4803-b543-90e97751cd30']",18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:23:18.049,Pressure,
,,,,,,,,,,,,,,,,1.202098,,,,,,,,,,,,e12f21bb-20ac-421c-9e01-bf551ea7d765,2979,,"[48.0, 5.7]",3754262,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ayew,3450.0,Left Center Forward,145,AFC Bournemouth,28,"['4a9b5fa9-005d-4d8a-a4d9-3438ffdc161a', 'a594e09e-72f7-44ae-8f4c-e04e25fe8773']",59,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:59.364,Pressure,
,,,,,,,,,,True,,,,,,0.319473,,,,,,,,,,,,e2bcc812-c88d-410a-8bc2-d8082d2ddb1d,2992,,"[69.4, 75.9]",3754262,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,145,AFC Bournemouth,28,"['4040a8d5-755f-4e25-843e-790b5da2226a', '641c0f6b-163f-40d3-8cb2-266f1100d1b2', '77a41e1b-955a-4ab7-8954-f972f38666b2']",13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:24:13.446,Pressure,
,,,,,,,,,,,,,,,,1.006015,,,,,,,,,,,,85927e55-ef38-46c3-b97b-46dd363ca9e0,3010,,"[28.1, 78.2]",3754262,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leandro Bacuna,9533.0,Right Back,145,AFC Bournemouth,28,"['2b75c928-1d52-4e19-b433-0683d6184a06', 'd7bca4c5-f3d5-4794-bc96-853e14c5b560']",26,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:26.862,Pressure,
,,,,,,,,,,,,,,,,1.066212,,,,,,,,,,,,c7ba135f-6b25-4703-8260-9dde958be8ed,3019,,"[45.2, 78.2]",3754262,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leandro Bacuna,9533.0,Right Back,145,AFC Bournemouth,28,"['d32ecb3c-a8ca-484e-9aa2-919da4afb695', 'ea35eae7-0f72-4713-9ef0-4b253d28d2b1']",31,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:31.823,Pressure,
,,,,,,,,,,,,,,,,0.969029,,,,,,,,,,,,30d8852e-02c4-452b-bc79-ed787a81f466,3021,,"[66.1, 78.0]",3754262,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,145,AFC Bournemouth,28,,34,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:34.812,Pressure,
,,,,,,,,,,,,,,,,0.597013,,,,,,,,,,,,fd2f7db1-17be-4fd2-8bf0-e9369a4bb88b,3033,,"[39.0, 11.7]",3754262,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ciaran Clark,3041.0,Left Center Back,145,AFC Bournemouth,28,"['938262a4-4058-47e2-9806-d748a832c4dd', '978b4004-b036-4d99-9c82-68f4ad84de25']",45,,,,,,,,,,,,,,,,,Aston Villa,59,00:24:45.587,Pressure,
,,,,,,,,,,,,,,,,3.793513,,,,,,,,,,,,ec383998-bb12-4922-863e-26e5534d3cf5,3041,,"[14.6, 76.1]",3754262,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leandro Bacuna,9533.0,Right Back,146,AFC Bournemouth,28,"['6ab29ea4-cbfe-4a2c-80c5-491a738ec68a', 'af87e5ec-b05a-40fd-ba82-e12a10ad3558']",24,,,,,,,,,,,,,,,,,Aston Villa,59,00:25:24.152,Pressure,
,,,,,,,,,,,,,,,,1.010697,,,,,,,,,,,,06cf50b5-8a79-4537-9203-6d60d711200a,3045,,"[18.0, 10.6]",3754262,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ayew,3450.0,Left Center Forward,146,AFC Bournemouth,28,['9f890791-8cd9-4964-a47a-3d6fc4a8cef5'],33,,,,,,,,,,,,,,,,,Aston Villa,59,00:25:33.422,Pressure,
,,,,,,,,,,,,,,,,0.2873,,,,,,,,,,,,ca1f8273-7502-48a3-a712-0cbfdf14a0f1,3049,,"[25.1, 14.1]",3754262,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ayew,3450.0,Left Center Forward,146,AFC Bournemouth,28,"['a9455cb0-7694-4ac3-828f-9301333209e7', 'fba1fc60-f408-4758-aece-f817b1421a3d']",37,,,,,,,,,,,,,,,,,Aston Villa,59,00:25:37.098,Pressure,
,,,,,,,,,,,,,,,,0.493004,,,,,,,,,,,,9af0b9ea-7b4b-43c4-ba80-ca7e88edf0c1,3064,,"[23.4, 29.7]",3754262,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jordan Ayew,3450.0,Left Center Forward,147,AFC Bournemouth,28,['99b9ba7f-1598-417a-ad62-d8144f351b4e'],10,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:10.988,Pressure,
,,,,,,,,,,,,,,,,1.468448,,,,,,,,,,,,0181e68e-5749-41db-94f0-93518d33c8c2,3072,,"[49.9, 80.0]",3754262,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adama Traoré Diarra,11333.0,Right Midfield,147,AFC Bournemouth,28,['4c7095a9-cdec-40b4-89ba-9987705c942b'],19,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:19.151,Pressure,
,,,,,,,,,,,,,,,,0.835884,,,,,,,,,,,,6d0470ad-4bb8-4fe3-b804-8c0813dba5bc,3079,,"[60.8, 17.7]",3754262,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kieran Richardson,42701.0,Left Midfield,147,AFC Bournemouth,28,['b06ac01c-cc55-44cf-b845-33cc6f0668db'],30,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:30.323,Pressure,
,,,,,,,,,,,,,,,,0.541053,,,,,,,,,,,,6c896097-f992-43fc-a99b-6000d2093346,3084,,"[50.5, 60.5]",3754262,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joleon Lescott,20285.0,Right Center Back,147,AFC Bournemouth,28,"['fcfbd0c8-c1e7-4a47-83f4-8b7342cf6ff5', 'fd93b35a-c181-4fe2-a09a-864a78557560']",41,,,,,,,,,,,,,,,,,Aston Villa,59,00:26:41.606,Pressure,
,,,,,,,,,,True,,,,,,0.71258,,,,,,,,,,,,be81e89d-1d15-4e15-be78-0a4c69c7f93b,3092,,"[66.6, 21.3]",3754262,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lewis Grabban,9593.0,Center Attacking Midfield,148,Aston Villa,59,"['72ac479e-a551-4c77-b222-1e7c35adcc05', '96044cae-7cb2-4879-b792-9eecef33868e']",43,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:26:43.649,Pressure,
,,,,,,,,,,True,,,,,,2.058491,,,,,,,,,,,,38652527-c015-44d2-9718-2d4414b33aa0,3111,,"[61.9, 9.2]",3754262,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rudy Gestede,19362.0,Right Center Forward,149,AFC Bournemouth,28,"['be4786fd-dcae-4261-af4b-8604af12325b', 'f87100ea-f6f0-4939-83ed-95f6d7120f05']",6,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:06.583,Pressure,
,,,,,,,,,,,,,,,,0.964229,,,,,,,,,,,,d3eeacf7-c939-4641-9e4d-098df48d45c9,3113,,"[65.3, 18.6]",3754262,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Left Defensive Midfield,149,AFC Bournemouth,28,"['4132315a-05d2-4560-834b-f000d0255684', '4495687b-3b31-4e7d-a78e-01507b3dca76']",9,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:09.405,Pressure,
,,,,,,,,,,,,,,,,1.109575,,,,,,,,,,,,3804b2f1-2ae3-428f-8423-e441fcc05f23,3123,,"[69.1, 66.7]",3754262,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,149,AFC Bournemouth,28,"['2a09fed6-2b6b-4af1-9a87-718b8050f9e3', '600f3e56-8d95-424c-8c51-f786b32b997c', 'ad3671c4-0322-4a5c-9011-03a045b53236']",18,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:18.772,Pressure,
,,,,,,,,,,True,,,,,,0.692357,,,,,,,,,,,,ed861589-d7cb-49fa-a219-2b63a432e887,3135,,"[47.8, 10.4]",3754262,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Pugh,3646.0,Left Midfield,149,AFC Bournemouth,28,['671dcb1d-5bed-492c-9f8f-0a8bf52030b6'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:27:33.826,Pressure,
,,,,,,,,,,,,,,,,0.722364,,,,,,,,,,,,e0462ca9-edcd-46a1-b04d-0d3a23a58656,3151,,"[48.6, 70.5]",3754262,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,149,AFC Bournemouth,28,['713d0240-f902-45c3-92e9-593df58e6ea2'],49,,,,,,,,,,,,,,,,,Aston Villa,59,00:27:49.761,Pressure,
,,,,,,,,,,True,,,,,,0.46898,,,,,,,,,,,,c082147d-6e9b-4639-8818-a3f722953a0c,3159,,"[85.0, 65.8]",3754262,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,151,Aston Villa,59,"['4ee9e407-a18f-412d-8128-86ccf40ae48a', '597a5194-b327-4226-8942-038729435ac1']",13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:13.229,Pressure,
,,,,,,,,,,True,,,,,,0.400565,,,,,,,,,,,,6a9e6cc5-12fc-4139-a130-4c056e2144bc,3161,,"[86.9, 70.3]",3754262,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,151,Aston Villa,59,"['a5eabbff-86bc-409a-a04f-2b4382e713f0', 'c4c892d5-9270-4d3c-b7e6-37e69f9b3fc1', 'd01744a7-e0d0-43e8-abab-998b3029bf55']",14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:14.702,Pressure,
,,,,,,,,,,True,,,,,,0.333895,,,,,,,,,,,,f377b082-2875-4c84-b212-e5f2cec97b9b,3166,,"[80.3, 67.1]",3754262,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,151,Aston Villa,59,['7c4b61df-cd68-4c1f-b944-fb8bb7599839'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:16.624,Pressure,
,,,,,,,,,,,,,,,,0.403996,,,,,,,,,,,,dee38ef4-57a1-4c24-9642-67ba5943b339,3168,,"[64.9, 69.0]",3754262,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,151,Aston Villa,59,"['3f0e864d-3f77-4443-901d-aa3694c2ab2c', '4a94edf9-2a78-43e6-9122-c189036dc4fd', '64d15222-4a77-4e18-aba0-937f35c24a7d']",17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:17.876,Pressure,
,,,,,,,,,,,,,,,,0.475751,,,,,,,,,,,,37011020-de64-4f05-ac68-8f690bc7a214,3182,,"[24.4, 20.1]",3754262,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ciaran Clark,3041.0,Left Center Back,152,Aston Villa,59,"['099ed31e-17c5-4756-b844-57775f2e8335', 'd9855465-23d0-4e89-9f9c-a38b362e5fec']",26,,,,,,,,,,,,,,,,,Aston Villa,59,00:28:26.931,Pressure,
,,,,,,,,,,,,,,,,1.087365,,,,,,,,,,,,96734356-8cb5-4958-bad2-c29bc5929043,3194,,"[30.9, 11.7]",3754262,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dan Gosling,3343.0,Left Defensive Midfield,153,Aston Villa,59,"['2f6a3783-13b0-416f-b56f-cae195ce0cf8', '755826b3-d1e5-41d4-a4f1-0edeadefe875']",44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:29:44.657,Pressure,
,,,,,,,,,,,,,,,,0.329654,,,,,,,,,,,,f661d9eb-d49a-403f-a797-16728929bf07,3212,,"[30.4, 0.1]",3754262,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dan Gosling,3343.0,Left Defensive Midfield,156,Aston Villa,59,['533b1f47-9ecb-460e-ae8e-3504f2325a04'],2,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:02.876,Pressure,
,,,,,,,,,,,,,,,,0.603039,,,,,,,,,,,,3c74271e-e5ac-42fd-8086-b2910e33d720,3217,,"[97.8, 77.8]",3754262,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ayew,3450.0,Left Center Forward,156,Aston Villa,59,,6,,,,,,,,,,,,,,,,,Aston Villa,59,00:31:06.402,Pressure,
,,,,,,,,,,,,,,,,2.921194,,,,,,,,,,,,17f84c24-b7a6-441d-899e-fe18977b1ab7,3222,,"[25.5, 78.2]",3754262,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joleon Lescott,20285.0,Right Center Back,156,Aston Villa,59,['2105cc70-b792-44af-97a9-d11839f79174'],15,,,,,,,,,,,,,,,,,Aston Villa,59,00:31:15.782,Pressure,
,,,,,,,,,,,,,,,,0.395245,,,,,,,,,,,,d7d061f3-64bd-4bd3-b2a5-e1581c3844f6,3228,,"[57.4, 64.1]",3754262,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrew Surman,3344.0,Right Defensive Midfield,158,Aston Villa,59,['52260f4e-83e5-43cd-afcd-4f6e19825361'],19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:19.172,Pressure,
,,,,,,,,,,,,,,,,0.435288,,,,,,,,,,,,7f7db106-a4f3-4d0b-9080-713bf1bcf1d6,3230,,"[64.2, 51.5]",3754262,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lewis Grabban,9593.0,Center Attacking Midfield,158,Aston Villa,59,"['1d0dbc2e-110d-4d00-8836-b0be53247c30', 'f41a63b0-6865-4a65-8040-0309eec27fb7']",20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:20.094,Pressure,
,,,,,,,,,,,,,,,,0.436028,,,,,,,,,,,,0d19f0d6-4381-4274-844b-efbbcdc8d413,3233,,"[63.2, 63.7]",3754262,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matt Ritchie,3049.0,Right Midfield,158,Aston Villa,59,"['f41a63b0-6865-4a65-8040-0309eec27fb7', 'f745078f-f631-4fb6-920c-3d8deb6f9aab']",21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:21.033,Pressure,
,,,,,,,,,,,,,,,,1.079639,,,,,,,,,,,,f44f8803-4a08-43dd-87c0-019e365ed96c,3239,,"[77.7, 22.2]",3754262,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joshua King,3346.0,Center Forward,158,Aston Villa,59,"['a61b25ba-73ac-4048-915d-311d2d1eafbd', 'd699f123-ea19-4932-820b-46bdb17b3a59']",27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:27.947,Pressure,
,,,,,,,,,,,,,,,,0.849492,,,,,,,,,,,,4ed93bbf-0de8-4392-98a5-b7a81bf3b933,3246,,"[7.3, 9.8]",3754262,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Charlie Daniels,3345.0,Left Back,158,Aston Villa,59,"['ab504d33-abd2-4db3-9cb9-80262b327a7e', 'fae4e01e-99bf-446a-800e-18ead341aee2']",34,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:34.711,Pressure,
,,,,,,,,,,,,,,,,1.136117,,,,,,,,,,,,e36e4812-c511-48db-9eb6-e218b86f88a5,3258,,"[57.2, 11.7]",3754262,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,159,AFC Bournemouth,28,"['9f7c66da-7e9c-4bcb-bfc0-a1e7944dc0d3', 'd6ba0f3b-75f3-42e2-ac4a-bb67bae476f5']",4,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:04.232,Pressure,
,,,,,,,,,,,,,,,,2.355887,,,,,,,,,,,,a8f603e0-a95d-48c9-aeaf-129519dd6b64,3262,,"[75.5, 10.4]",3754262,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Center Forward,159,AFC Bournemouth,28,"['c44c3778-0669-47dc-b599-caa414c7955c', 'c7038080-53ba-43f2-bfc3-053241e8ac2a', 'd2c28e32-2c15-4c79-b897-6d6e99a72daf', 'd3c2e89b-8c8a-4dac-a4cb-595c9847596a', 'e7a13cfe-d5aa-4b34-ad92-e4e01512dcdb']",7,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:07.368,Pressure,
,,,,,,,,,,,,,,,,0.811306,,,,,,,,,,,,56fe3c63-5e44-4676-a9d0-67cf6394447b,3268,,"[68.7, 44.2]",3754262,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Left Defensive Midfield,159,AFC Bournemouth,28,"['331106bf-0273-4b79-b426-57b329dd5f96', '813c060e-4a34-45c5-a0ec-436862801222']",11,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:11.240,Pressure,
,,,,,,,,,,,,,,,,1.145595,,,,,,,,,,,,b7b23574-526f-4ec7-ba6e-4abde87a492c,3279,,"[49.2, 29.3]",3754262,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,159,AFC Bournemouth,28,"['4902b63e-5ffe-4953-a9f7-e94917536d16', '5270d150-ef03-4ca6-a4e1-bfe8fe6de708']",16,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:16.608,Pressure,
,,,,,,,,,,,,,,,,0.714517,,,,,,,,,,,,0ee58a63-701b-4d87-985f-15a77f0c1626,3293,,"[33.8, 47.4]",3754262,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rudy Gestede,19362.0,Right Center Forward,160,AFC Bournemouth,28,"['152ee063-e2c5-4567-892a-e60c5e8311e2', 'b6ed3771-b3d6-477a-86c0-ea5ecf5a66e6']",52,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:52.498,Pressure,
,,,,,,,,,,,,,,,,4.247466,,,,,,,,,,,,b2ee1dfe-5cf0-4de0-81d1-dd1f12a0e865,3295,,"[24.4, 77.6]",3754262,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leandro Bacuna,9533.0,Right Back,160,AFC Bournemouth,28,"['1f7651e7-f38b-4910-bb6a-4adcdfc81196', '32b4f893-d92a-492a-a019-3c9c155a6bb4']",54,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:54.813,Pressure,
,,,,,,,,,,,,,,,,2.294971,,,,,,,,,,,,ab2a0e85-514a-4a03-8995-6b8e887203a5,3304,,"[18.2, 66.7]",3754262,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ciaran Clark,3041.0,Left Center Back,160,AFC Bournemouth,28,"['26464648-0452-4e0e-8c1c-ce033797cf48', '48649afd-c6cd-4853-b491-847fc65399f8', '9b99cdc9-ae47-41cf-b133-e592950f33b6']",6,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:06.121,Pressure,
,,,,,,,,,,,,,,,,1.163571,,,,,,,,,,,,4b06ffca-a015-4142-a3f3-788932d66138,3312,,"[9.9, 76.5]",3754262,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adama Traoré Diarra,11333.0,Right Midfield,161,AFC Bournemouth,28,['3d570201-08a4-4766-98c5-5426659dfe59'],29,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:29.688,Pressure,
,,,,,,,,,,,,,,,,2.428934,,,,,,,,,,,,e0f0f3eb-0b81-436c-9f6a-aecf1058ecd4,3313,,"[6.7, 73.3]",3754262,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,161,AFC Bournemouth,28,['4e29d154-1538-48b0-b297-6b4903a336c3'],31,,,,,,,,,,,,,,,,,Aston Villa,59,00:34:31.123,Pressure,
