50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b094edcc-d49c-48bf-a5f0-0a3a1b810a1e,1842,,,"[86.1, 7.2]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,80,Chelsea,33,['4989712e-c653-4ce6-81d1-d90fa0c526e4'],43,,,,,,,,,,,,,,,,,,Chelsea,33,00:45:43.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d2e34e3-0651-4d77-93da-893ea97566a8,1845,,,"[83.9, 19.8]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,80,Chelsea,33,['472a45bc-009b-4477-8c26-28156d94fdb8'],45,,,,,,,,,,,,,,,,,,Chelsea,33,00:45:45.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f42b947b-a816-4b42-822f-4d1de60a11df,1848,,,"[95.7, 66.8]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Branislav Ivanović,5594.0,Right Back,80,Chelsea,33,['4e4f2282-387c-4384-9ca1-15fbefde3f1a'],50,,,,,,,,,,,,,,,,,,Chelsea,33,00:45:50.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d62d306b-177b-4717-9d67-849084b5fdaf,1851,,,"[82.8, 59.3]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,80,Chelsea,33,['b82cc900-1d14-43a8-8d63-6691cbf01233'],53,,,,,,,,,,,,,,,,,,Chelsea,33,00:45:53.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecd2a0eb-3358-42b0-8094-ed6dfa23678f,1854,,,"[88.0, 49.3]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eden Hazard,3621.0,Left Wing,80,Chelsea,33,['71fb0afe-584d-4552-bd61-f1ef2e2b1d4f'],55,,,,,,,,,,,,,,,,,,Chelsea,33,00:45:55.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41e5765c-7704-4f67-92ae-bbb88cfd02fd,1858,,,"[101.0, 50.4]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,80,Chelsea,33,"['31a8ac71-263e-4c33-98b7-527fc6b03843', '3f44423a-330b-4203-9fd7-d40fd42e8b9a']",57,,,,,,,,,,,,,,,,,,Chelsea,33,00:45:57.717,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3341b31f-1e97-475f-88a9-f1d8811ec120,1862,,,"[98.5, 53.8]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eden Hazard,3621.0,Left Wing,80,Chelsea,33,"['6d099d22-7b58-4eaf-b51a-0e85ed42b8b8', '88f3af59-55ee-4b0a-b275-f21552380c9f']",58,,,,,,,,,,,,,,,,,,Chelsea,33,00:45:58.829,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b365532-a491-4b60-b9dd-0778a618a834,1866,,,"[88.2, 53.6]",3754083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,80,Chelsea,33,['eb8cdff0-605a-4e19-a66f-86110241f4bb'],0,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12df7baf-d974-476b-b389-170ed39d1d18,1873,,,"[60.5, 40.7]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Willian Borges da Silva,3472.0,Center Attacking Midfield,81,Chelsea,33,['6959363d-da54-442c-b283-09969e59561d'],0,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9771198-4763-42f2-be15-87d784a754a0,1876,,,"[53.5, 40.2]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,81,Chelsea,33,['f9ad6757-172f-44b5-8e2a-23c0d0bfd6af'],1,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:01.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4322f90-7ef8-4ab5-ba92-f8950a229444,1879,,,"[36.4, 50.8]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kurt Happy Zouma,3456.0,Right Center Back,81,Chelsea,33,['f65f066b-364f-46d3-acf6-14b3352222de'],3,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:03.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eef6e22-f940-45eb-b350-fd032975e606,1882,,,"[40.3, 35.4]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nemanja Matić,3381.0,Left Defensive Midfield,81,Chelsea,33,['b6ad462a-1476-4941-aabd-dec160c2d007'],7,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:07.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500c1658-a2cf-44a5-a334-13944c8b23c7,1885,,,"[52.4, 20.5]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eden Hazard,3621.0,Left Wing,81,Chelsea,33,['e80dfd73-b7f4-4ab6-8423-89e5a4d6505f'],10,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:10.049,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1b6d61d-b181-4e6e-bee5-176c510203b9,1888,,,"[73.9, 20.7]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,81,Chelsea,33,['8a3bf6a5-e650-4a67-9c5a-9c015f430f4c'],12,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:12.362,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74089159-b193-4c7d-9482-4b9d825687ee,1897,,,"[59.1, 61.1]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jason Puncheon,19688.0,Left Defensive Midfield,82,Crystal Palace,31,['bb3408eb-620b-4a7b-8eb6-934dfe92d0c2'],18,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:18.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165b707f-bd4c-49b1-a93e-3461c3bc38a0,1901,,,"[56.8, 62.5]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jason Puncheon,19688.0,Left Defensive Midfield,82,Crystal Palace,31,['3f54c7dc-9ef6-44f2-8ab2-601d50bf8781'],19,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:19.769,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,effcea50-c1da-4dac-a823-47a188c2fcaf,1904,,,"[63.3, 53.9]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McArthur,3464.0,Center Attacking Midfield,82,Crystal Palace,31,['bbd6551c-d930-49e8-968a-ba6305b0cd70'],21,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:21.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401f0dd8-7aa3-4d7d-b0f1-863432cb692c,1909,,,"[73.4, 4.3]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego da Silva Costa,5198.0,Center Forward,82,Crystal Palace,31,['b7ef3867-5689-4996-9ef1-db8974471847'],25,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:25.329,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba45667d-d6e9-4ea9-b5a2-21b3667325ce,1911,,,"[60.8, 17.0]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,82,Crystal Palace,31,['35508d9e-e762-4b74-9a3f-d182c4e462de'],25,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:25.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d15806f7-c0da-43a5-b072-56505cce24db,1918,,,"[81.9, 78.9]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Right Wing,82,Crystal Palace,31,"['5dd4f2e8-681b-48fd-ac07-6e5a9f0814c6', 'e4e13f7d-dd37-49b7-b690-f539e66e1f1d']",32,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:32.869,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc205257-2986-418f-b18b-18b0e680f2fe,1921,,,"[81.7, 68.4]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Wickham,20641.0,Center Forward,82,Crystal Palace,31,['5d4a8081-35a1-4de8-8bb5-ae6ea3a49fac'],33,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:33.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9536c5fb-3351-45d3-b8e6-9f2db6d1d986,1925,,,"[68.6, 77.8]",3754083,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jason Puncheon,19688.0,Left Defensive Midfield,82,Crystal Palace,31,"['1745cd2d-c21e-4478-a379-d15036bec589', 'b0625f61-1642-42d1-823a-956cae216ead']",36,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:00:36.422,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46434af7-75bc-4bdb-a5e8-79e4ef52097e,1930,,,"[103.9, 59.8]",3754083,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Connor Wickham,20641.0,Center Forward,83,Crystal Palace,31,['faeb1fbd-6e61-4e3f-ba08-ed55f582d07a'],4,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:04.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26c2c74b-fde8-4ec8-a79a-8c8c2f760540,1934,,,"[70.6, 55.8]",3754083,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,84,Chelsea,33,['518c685c-87bb-4e9f-aea8-70b1fe7b8c6f'],28,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:28.684,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7cffafd-d997-4661-85c1-caa55499ad94,1936,,,"[91.4, 60.6]",3754083,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,84,Chelsea,33,['f23ce5e5-a42e-479b-9553-73af72b09aee'],31,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:31.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ab8d063-4c41-465c-bcd4-0e72eeedc0b2,1940,,,"[5.4, 32.6]",3754083,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex McCarthy,3619.0,Goalkeeper,85,Crystal Palace,31,['7fc9bbd0-5e58-499b-8db4-fe398eac42d2'],33,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:33.763,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828cd398-43c2-44f1-867c-f031265c5f0a,1942,,,"[56.5, 33.5]",3754083,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McArthur,3464.0,Center Attacking Midfield,85,Crystal Palace,31,['f7239ca7-ce2a-4ca0-a0bb-a3b462e1f4e4'],36,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:36.647,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8589f5e5-8d66-49b2-a492-3958ccdd8429,1945,,,"[79.8, 54.9]",3754083,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego da Silva Costa,5198.0,Center Forward,85,Crystal Palace,31,['b985cc40-86b8-4400-94e3-b461e490ac56'],38,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:38.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c979871-04cb-4559-aa30-5f2298cc85e0,1948,,,"[47.1, 13.1]",3754083,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakary Sako,3469.0,Left Wing,85,Crystal Palace,31,"['190ac548-454e-479f-b171-068574242d25', 'd1ac131a-22de-4134-8b4f-57cb558a9110']",39,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:39.390,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e71ca2b2-2d7f-4a93-91ac-a2d227ec7c80,1954,,,"[64.6, 3.0]",3754083,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakary Sako,3469.0,Left Wing,86,Crystal Palace,31,['93468ea7-4c91-4dc0-b339-5edafb52ba26'],54,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:01:54.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ad64b97-578c-4004-8a9a-ca6e67078f39,1957,,,"[75.4, 65.7]",3754083,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,87,Chelsea,33,['dab432d1-802d-4083-9ef0-9818d7f4090d'],59,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:59.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5cd7eb3-28fe-40be-ad73-ecd7912eac55,1959,,,"[64.3, 63.5]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,87,Chelsea,33,['119954e1-1cd7-4ea6-af74-d73489a9e7ec'],0,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:00.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582a9ad8-f1fd-4611-969d-85ad5fd95277,1961,,,"[76.5, 55.4]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eden Hazard,3621.0,Left Wing,87,Chelsea,33,['7a0d9eef-3b0c-4cba-97cf-b9be4d30cab9'],1,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:01.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683137d9-1588-4492-a2af-a14ddd3fdb68,1964,,,"[86.6, 73.4]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,87,Chelsea,33,"['ce368b5e-e452-4950-8f03-3dde6cef7edf', 'e7327f66-4b4e-46c6-9fac-fb2f98231b0c']",3,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:03.018,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbd38391-9483-46c8-8860-8bbb4ff4a0d9,1970,,,"[85.7, 73.1]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,88,Chelsea,33,['0badecac-0747-42ec-9695-8d65b3dc4138'],14,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:14.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159db76b-cc58-4f03-9a47-d915fc577dde,1973,,,"[87.3, 43.1]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,88,Chelsea,33,['174ce500-0dc2-4a56-b708-16514edfe89c'],18,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:18.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c405259c-f199-4c1f-93dc-8a840f5adac3,1975,,,"[82.2, 17.7]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,88,Chelsea,33,['9cb7897e-e280-4aae-b591-bc8720d7e798'],19,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:19.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c912722e-e83e-4c44-b4ad-113ab039a667,1978,,,"[96.3, 26.0]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eden Hazard,3621.0,Left Wing,88,Chelsea,33,['efb1cc50-078e-428a-9990-c84dd16a5977'],21,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:21.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e0938f-6833-4d29-8136-080552ea17bd,1987,,,"[44.5, 60.5]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Wickham,20641.0,Center Forward,89,Crystal Palace,31,['e0a3363e-6c18-4062-92b7-d89654917a37'],28,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:28.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78f07168-1abe-4246-bb5d-3835adddfa0c,1990,,,"[38.1, 49.9]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McArthur,3464.0,Center Attacking Midfield,89,Crystal Palace,31,['88fb2eca-9a5c-476d-92be-9b00e29381b5'],30,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:30.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3fb082a-a7f7-4310-b0bb-8f1caac442ea,1993,,,"[67.7, 76.0]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connor Wickham,20641.0,Center Forward,89,Crystal Palace,31,['288e1da2-a995-41a1-a143-0e4696351116'],33,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:33.765,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f8e4af-1783-4e3e-8b0e-49c60c2eb4eb,1996,,,"[106.5, 57.6]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Right Wing,89,Crystal Palace,31,['b98f0719-4c54-4f61-abf9-d1a8634609c8'],38,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:38.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e50aa5-de13-453c-8002-badd4e814434,1998,,,"[2.8, 30.8]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,89,Crystal Palace,31,['465f7315-9257-4c93-aa06-92347496e3e2'],39,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:39.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2a074a-be3f-4055-b5fd-459faf62edf3,2003,,,"[106.3, 74.7]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,89,Crystal Palace,31,"['17eb6ba4-5a04-4b96-ad51-2c01774b83b1', '3fa1b0c6-9216-441a-85a0-133a54833470']",48,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:48.449,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3987731-dd70-4cf1-ad2b-2274f8c404da,2005,,,"[108.9, 60.9]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Right Wing,89,Crystal Palace,31,['3f284d19-55b6-47a8-af09-d49d6c60602d'],49,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:49.070,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f325757-1fa8-46e5-928b-13ec0ad3fe11,2008,,,"[108.0, 50.0]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jason Puncheon,19688.0,Left Defensive Midfield,89,Crystal Palace,31,['07248b2f-0c4a-4a5e-a0b7-ab6069d5efec'],50,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:02:50.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcd5e0db-1daa-408e-8d50-779ce6c4f753,2013,,,"[14.5, 24.0]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Wing,90,Chelsea,33,"['b06f4655-06dd-4031-ad35-afe30a016084', 'ca1bd924-3d8a-4735-bfef-503f76bdd103']",52,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:52.296,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd9ea5b-7c65-4b40-b3f8-614adeb0cdb2,2015,,,"[15.3, 18.5]",3754083,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,90,Chelsea,33,['8dd47ed4-5216-4e7f-865b-6814b2adc1ed'],52,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:52.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4a4e10a-b065-4928-ab13-ee5762981a25,2018,,,"[87.4, 78.0]",3754083,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James McArthur,3464.0,Center Attacking Midfield,91,Crystal Palace,31,['17f1ddec-6a57-4901-ae30-efe361c06670'],0,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:00.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd99363f-dffe-4773-8397-94b3b7e79e97,2021,,,"[67.7, 48.0]",3754083,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,91,Crystal Palace,31,['26485f65-8a9e-4311-8acc-96cb415856b5'],4,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:04.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116c2d70-fa89-4bfb-8978-aecbcd38d22c,2024,,,"[52.3, 43.8]",3754083,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damien Delaney,3693.0,Left Center Back,91,Crystal Palace,31,['b70fb3d3-457e-430a-84f9-c3b458cee75b'],6,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:06.828,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a427a25-ecaa-40e5-8238-5e0e5a0085e2,2027,,,"[65.3, 55.9]",3754083,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James McArthur,3464.0,Center Attacking Midfield,91,Crystal Palace,31,['f192640c-0178-4d35-87fa-9031e1315d2f'],9,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:09.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f76dada3-0a7c-4fd9-a926-fd985221cc67,2030,,,"[54.3, 75.6]",3754083,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Scott Dann,3407.0,Right Center Back,91,Crystal Palace,31,['d8d715ec-3e64-467d-beb4-214b162fa0ff'],12,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:12.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fb6581d-3ba1-42ec-aec2-dfb6740ad197,2033,,,"[28.9, 49.5]",3754083,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damien Delaney,3693.0,Left Center Back,91,Crystal Palace,31,['eb7bd96c-f707-4714-adee-fd2b090a8ed9'],15,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:15.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7a3c9d1-d295-440c-b8d9-733241a55e2b,2036,,,"[64.4, 6.7]",3754083,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,91,Crystal Palace,31,['0e33c2e9-9c97-4def-925b-019a6914b9fe'],20,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:20.823,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541eb9bb-504a-4606-9063-b4d43df61b58,2039,,,"[90.1, 14.2]",3754083,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakary Sako,3469.0,Left Wing,91,Crystal Palace,31,['15cc0f23-f5d1-4fdb-a4de-fa025fd601e3'],23,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:23.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23c9b825-178f-4b25-a071-baef92331f3d,2044,,,"[43.0, 15.3]",3754083,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jason Puncheon,19688.0,Left Defensive Midfield,92,Crystal Palace,31,['0be377d3-8719-4c97-8bf9-73f797824046'],39,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:03:39.809,Ball Receipt*,
