ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.932922,,,,,,,,,,,a780fa28-44d6-43eb-aaa7-eeeafee9cbb4,1101,,,"[96.8, 31.0]",3754102,30,,,,,0.65284663,,Head,,,"[105.3, 37.5]",,High Pass,,10.700467,,,,Nathan Redmond,3286.0,,,,,,Recovery,1,From Free Kick,Jonathan Howson,9578.0,Center Attacking Midfield,54,Norwich City,56,['701e512c-e790-41c6-98f8-8b2716145172'],58,,,,,,,,,,,,,,,,,,Norwich City,56,00:30:58.385,Pass,
,,,,,,,,,,,,,,,,4.259136,,,,,,,,,,,de053721-2efe-4775-8c16-2741ad540fb6,1106,,,"[15.7, 54.1]",3754102,31,,,,,-0.6483811,,Right Foot,,,"[54.9, 24.4]",,High Pass,,49.180584,,,,Ayoze Pérez Gutiérrez,3076.0,,,,,,Recovery,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,54,Norwich City,56,['0af9086a-8aae-4138-9ce9-e5c64d768617'],0,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:00.959,Pass,
,,,,,,,,,,,,,,,,0.936887,,,,,,,,,,,449a371f-c520-4994-9a73-9e3de3cd35e4,1114,,,"[74.5, 77.8]",3754102,31,,,,,-0.933726,,Right Foot,,,"[81.9, 67.8]",,Ground Pass,,12.440257,,Incomplete,,Graham Dorrans,16334.0,,,,,,,1,From Free Kick,Nathan Redmond,3286.0,Right Wing,54,Norwich City,56,"['33d812be-0bb3-4303-b1e3-07af1e3fb960', '701bb5f4-5227-4786-88ba-c4eb82800f9e']",10,,,,,,,,,,,,,,,,,,Norwich City,56,00:31:10.519,Pass,
,,,,,,,,,,,,,,,,1.337147,,,,,,,,,,,701bb5f4-5227-4786-88ba-c4eb82800f9e,1116,,,"[38.2, 12.3]",3754102,31,,,,,-1.3961241,,Left Foot,,,"[39.7, 3.8]",,Ground Pass,,8.631338,,,,Georginio Wijnaldum,3567.0,,,,,,Recovery,1,Regular Play,Cheik Ismaël Tioté,42900.0,Right Center Midfield,55,Newcastle United,37,"['0211d267-ba54-4a81-8a09-af8df6e34159', '449a371f-c520-4994-9a73-9e3de3cd35e4']",11,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:11.455,Pass,
,,,,,,,,,,,,,,,,2.735843,,,,,,,,,,,3c616920-c259-4c3c-93e2-1bbc5c6fd14c,1120,,,"[39.1, 5.3]",3754102,31,,,,,1.4607663,,Right Foot,,,"[44.9, 57.8]",,Ground Pass,,52.81941,,,,Moussa Sissoko,3091.0,,,True,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,55,Newcastle United,37,['ce9ab524-e7cb-4b20-99a8-d6cbdaa62cdc'],14,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:14.945,Pass,
,,,,,,,,,,,,,,,,1.897466,,,,,,,,,,,98840b6e-283a-48db-bd49-1566b6426044,1123,,,"[68.8, 59.7]",3754102,31,,,,,0.56612426,,Right Foot,,,"[90.2, 73.3]",,Ground Pass,,25.355867,,,,Daryl Janmaat,3650.0,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,55,Newcastle United,37,['696f9014-996d-4dbc-b346-586e8bc6fe55'],21,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:21.129,Pass,
,,,,,,,,,,,,,,,,1.625618,,,,,,,,,,,098e3bd2-3a24-449f-b0f8-973e012be585,1130,,,"[80.2, 69.0]",3754102,31,,,,,-3.0773952,,Right Foot,,,"[66.2, 68.1]",,Ground Pass,,14.028899,,,,Jack Colback,9649.0,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,55,Newcastle United,37,['450e9eef-5bc9-4981-b133-ebc504850c76'],25,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:25.120,Pass,
,,,,,,,,,,,,,,,,3.470584,,,,,,,,,,,c06be279-2227-41b2-9fcc-815c73292ffa,1133,,,"[65.3, 62.1]",3754102,31,,,,,-1.6321229,,Left Foot,,,"[61.8, 5.1]",,High Pass,,57.107353,,,,Paul Dummett,3065.0,,,True,,,,1,Regular Play,Jack Colback,9649.0,Left Center Midfield,55,Newcastle United,37,['ab9966e1-4b97-4fb6-b340-583d92f37df2'],28,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:28.150,Pass,
,,,,,,,,,,,,,,,,1.14606,,,,,,,,,,,651e2b8f-2fe9-43d9-8593-2d806bbf1ba1,1136,,,"[69.4, 13.8]",3754102,31,,,,,0.9272952,,Left Foot,,,"[77.8, 25.0]",,Ground Pass,,14.0,,,,Georginio Wijnaldum,3567.0,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,55,Newcastle United,37,['38973352-d268-440e-8364-d25345129937'],32,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:32.699,Pass,
,,,,,,,,,,,,,,,,1.199032,,,,,,,,,,,a8a90b50-4c2c-4a7f-9c7a-32718c355a88,1139,,,"[76.1, 36.3]",3754102,31,,,,,0.084702514,,Right Foot,,,"[86.7, 37.2]",,Ground Pass,,10.638139,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,55,Newcastle United,37,"['3ae8cd4b-2a58-4a21-a4b1-c2084b95802a', '5d4bef55-1e95-460a-9cc5-d3e581b48ff6']",35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:35.744,Pass,
,,,,,,,,,,,,,,,,0.870401,,,,,,,,,,,c2237b0a-28e0-41db-85ab-80f60ed59c7d,1144,,,"[45.1, 43.6]",3754102,31,,,,,0.9338311,,Right Foot,,,"[54.2, 55.9]",,Low Pass,,15.300326,,,,Jonathan Howson,9578.0,,,,,,,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,56,Norwich City,56,"['7e223d81-16bf-47d2-a0fc-081885270c09', '80fe48c8-145f-4b19-9e24-b3a105331909']",39,,,,,,,,,,,,,,,,,,Norwich City,56,00:31:39.004,Pass,True
,,,,,,,,,,,,,,,,1.421139,,,,,,,,,,,d4625627-f065-4354-bb26-169f5cfaba64,1151,,,"[68.9, 58.5]",3754102,31,,,,,1.2289388,b5a9bf53-f053-4656-9f93-3e6de2c73567,Right Foot,,,"[74.7, 74.8]",,Ground Pass,,17.301155,,,,Nathan Redmond,3286.0,True,,,,,,1,Regular Play,Jonathan Howson,9578.0,Center Attacking Midfield,56,Norwich City,56,['d97badf2-86b0-4c26-86ad-aaf4d8ceac80'],43,,,,,,,,,,,,,,,,,,Norwich City,56,00:31:43.256,Pass,
,,,,,,,,,,,,,,,,1.882231,,,,,,,,,,,2f728c3f-b0ce-4b2e-898c-3d7dac2bfce7,1160,,,"[75.0, 34.8]",3754102,32,,,,,0.82537687,39548b0a-229c-4db9-b773-da218013abea,Right Foot,,,"[93.0, 54.3]",,Ground Pass,,26.537708,,,,Ayoze Pérez Gutiérrez,3076.0,True,,,,,,1,From Counter,Moussa Sissoko,3091.0,Right Midfield,57,Newcastle United,37,['e18a2394-d03c-4ee6-8b6b-a6e764c53504'],1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:01.437,Pass,
,,,,,,,,,,,,,,,,0.696398,,,,,,,,,,,03b14266-cde4-4311-88fc-85845b6c484b,1171,,,"[61.0, 40.1]",3754102,33,,True,,,2.7435784,,Right Foot,,,"[52.2, 43.8]",,Ground Pass,,9.546204,,,,Jonathan Howson,9578.0,,,,,,Kick Off,1,From Kick Off,Dieumerci Mbokani Bezua,23663.0,Center Forward,58,Norwich City,56,['e6daccad-77f7-4dc3-a242-1cbcacd5174d'],13,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:13.222,Pass,
,,,,,,,,,,,,,,,,2.602083,,,,,,,,,,,1e71ab64-b54d-48d9-8d14-264c289b6aab,1173,,,"[54.8, 43.1]",3754102,33,,,,,0.64316416,,Right Foot,,,"[102.3, 78.7]",,High Pass,,59.360004,,Incomplete,,,,,,,,,,1,From Kick Off,Jonathan Howson,9578.0,Center Attacking Midfield,58,Norwich City,56,['30377580-d788-40e5-8cd7-d279f7ab055d'],14,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:14.249,Pass,
,,,,,,,,,,,,,,,,0.630804,,,,,,,,,,,cb4a22a3-510f-4ae1-83e3-0a6ff2bf1ccb,1181,,,"[118.5, 65.9]",3754102,33,,,,,-1.786154,,Right Foot,,,"[115.7, 53.1]",,Ground Pass,,13.102672,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,,1,From Kick Off,Nathan Redmond,3286.0,Right Wing,58,Norwich City,56,"['1f6343a0-1d6e-4568-83c7-53d4c99f378c', '3aef1f92-de87-4951-af91-9ba117d4137e', 'e009ed29-f544-48b2-83db-877bf2b1a606']",20,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:20.785,Pass,True
,,,,,,,,,,,,,,,,2.651873,,,,,,,,,,,78805ecd-f74f-449a-aa4d-1e7379595696,1185,,,"[5.9, 22.2]",3754102,33,,,,,-0.34286356,,Left Foot,,,"[45.4, 8.1]",,High Pass,,41.94115,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,,1,From Kick Off,Fabricio Coloccini,26207.0,Left Center Back,58,Norwich City,56,"['1835a5fd-a697-4e1a-9cd0-35b5541a3766', '60037209-79a9-4c2a-9791-924bdd05d29d']",22,,,,,,,,,,,,,,,,,,Newcastle United,37,00:33:22.926,Pass,
,,,,,,,,,,,,,,,,3.506052,,,,,,,,,,,1835a5fd-a697-4e1a-9cd0-35b5541a3766,1187,,,"[74.7, 72.0]",3754102,33,,,,,-2.7760372,,Head,,,"[45.7, 60.9]",,High Pass,,31.051731,,,,Sébastien Aymar Bassong Nguena,31296.0,,,,,,Recovery,1,From Kick Off,Steven Whittaker,11124.0,Right Back,58,Norwich City,56,"['78805ecd-f74f-449a-aa4d-1e7379595696', 'd524b68f-f8c3-4630-b690-a9819d8902a3']",25,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:25.578,Pass,
,,,,,,,,,,,,,,,,0.948917,,,,,,,,,,,2a67ca88-9a83-47b5-ad64-4e460c6688e0,1194,,,"[46.2, 62.9]",3754102,33,,,,,0.80357796,,Left Foot,,,"[57.0, 74.1]",,Ground Pass,,15.55892,,,,Russell Martin,21212.0,,,,,,,1,From Kick Off,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,58,Norwich City,56,['9d35a7b8-2116-473b-a9ae-2b2c4da36133'],31,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:31.384,Pass,
,,,,,,,,,,,,,,,,0.93663,,,,,,,,,,,09a2ad02-94b7-4c58-b5cd-af84ccdbcb62,1197,,,"[63.9, 73.5]",3754102,33,,,,,-1.5131679,,Right Foot,,,"[64.8, 57.9]",,Ground Pass,,15.62594,,,,Graham Dorrans,16334.0,,,,,,,1,From Kick Off,Russell Martin,21212.0,Right Center Back,58,Norwich City,56,['c602a134-de28-4f25-bb22-5fd5eef91e84'],34,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:34.650,Pass,
,,,,,,,,,,,,,,,,1.112882,,,,,,,,,,,a46f43f1-90c0-44e6-a275-eb938974d684,1200,,,"[64.8, 57.9]",3754102,33,,,,,1.3341787,,Left Foot,,,"[68.2, 72.0]",,Ground Pass,,14.504137,,,,Russell Martin,21212.0,,,,,,,1,From Kick Off,Graham Dorrans,16334.0,Right Center Midfield,58,Norwich City,56,['c55dede6-09a8-42bf-a4e0-35d45c72d90b'],36,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:36.548,Pass,
,,,,,,,,,,,,,,,,2.88958,,,,,,,,,,,e13adc7d-59c3-4919-bc0d-597e9797a0a4,1203,,,"[74.5, 67.6]",3754102,33,,,,,-1.3366826,,Right Foot,,,"[89.0, 6.8]",,High Pass,,62.50512,,,,Robert Brady,10967.0,,,True,,,,1,From Kick Off,Russell Martin,21212.0,Right Center Back,58,Norwich City,56,['b5da78c4-ad0c-4dac-8122-87097e9012d9'],40,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:40.981,Pass,
,,,,,,,,,,,,,,,,0.832865,,,,,,,,,,,171520ee-ab9e-461a-947c-59c6d352c2ee,1206,,,"[86.9, 27.5]",3754102,33,,,,,0.45799795,,Right Foot,,,"[94.0, 31.0]",,Ground Pass,,7.915807,,,,Jonathan Howson,9578.0,,,,,,,1,From Kick Off,Robert Brady,10967.0,Left Wing,58,Norwich City,56,['95159d0a-5983-4ddd-93fe-c7d2c7603298'],47,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:47.659,Pass,
,,,,,,,,,,,,,,,,1.831172,,,,,,,,,,,5d34d865-a1b8-44a7-b26c-adb9d95d427b,1209,,,"[94.0, 31.0]",3754102,33,,,,,-1.3766903,,Right Foot,,,"[98.6, 7.6]",,Ground Pass,,23.84785,,,,Martin Olsson,3576.0,,,,,,,1,From Kick Off,Jonathan Howson,9578.0,Center Attacking Midfield,58,Norwich City,56,['37ead0ef-ade3-4f03-bad6-a958611f18e3'],48,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:48.565,Pass,
,,,,,,,,,,,,,,,,2.087971,,,,,,,,,,,8c31c820-a40c-41f1-8dc0-fc8a4e40332e,1212,,,"[107.2, 10.2]",3754102,33,,,,,1.4715757,ec417844-3d71-417a-af88-5ecdd2b90974,Left Foot,True,,"[111.6, 54.4]",True,High Pass,,44.418465,,,,Nathan Redmond,3286.0,,,True,,,,1,From Kick Off,Martin Olsson,3576.0,Left Back,58,Norwich City,56,['416aa2c2-522e-486c-ab7a-a53daa74889c'],51,,,,,,,,,,,,,,,,,,Norwich City,56,00:33:51.668,Pass,
,,,,,,,,,,,,,,,,0.846252,,,,,,,,,,,e9eef3d6-2788-4ad8-ad0d-6e1f8034fed6,1216,,,"[60.0, 40.0]",3754102,34,,True,,,2.2706892,,Right Foot,,,"[58.4, 41.9]",,Ground Pass,,2.4839485,,,,Aleksandar Mitrović,4269.0,,,,,,Kick Off,1,From Kick Off,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,59,Newcastle United,37,['389c3d64-3d8e-4a50-bbbb-cc489c530c65'],40,,,,,,,,,,,,,,,,,,Newcastle United,37,00:34:40.360,Pass,
,,,,,,,,,,,,,,,,1.796284,,,,,,,,,,,8c0b1052-7586-47c6-b4a0-362a3fc1e6d8,1218,,,"[58.4, 41.9]",3754102,34,,True,,,1.0316908,,Right Foot,,,"[71.8, 64.3]",,Ground Pass,,26.102108,,,,Moussa Sissoko,3091.0,,,,,,,1,From Kick Off,Aleksandar Mitrović,4269.0,Left Center Forward,59,Newcastle United,37,['a59c8380-985d-4fc3-949f-79441b9c1d8b'],41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:34:41.771,Pass,
,,,,,,,,,,,,,,,,2.027316,,,,,,,,,,,f3f27686-af78-4774-b5ac-d25058129796,1220,,,"[81.5, 76.2]",3754102,34,,True,,,-1.2306548,,Right Foot,,,"[92.4, 45.4]",,High Pass,,32.671852,,Pass Offside,,Aleksandar Mitrović,4269.0,,,,,,,1,From Kick Off,Moussa Sissoko,3091.0,Right Midfield,59,Newcastle United,37,['43d6bfaf-af39-45a1-bd48-21827f43b8df'],47,,,,,,,,,,,,,,,,,,Newcastle United,37,00:34:47.233,Pass,
,,,,,,,,,,,,,,,,3.379962,,,,,,,,,,,c563e2d1-415b-49a2-bfb2-241f4e3f05ef,1222,,,"[27.7, 30.8]",3754102,35,,,,,0.0,,Right Foot,,,"[88.8, 30.8]",,High Pass,,61.1,,,,Robert Brady,10967.0,,,,,,Free Kick,1,From Free Kick,John Ruddy,23635.0,Goalkeeper,60,Norwich City,56,['ffd05f64-4a8d-46ee-a2bb-192e352eafd0'],11,,,,,,,,,,,,,,,,,,Norwich City,56,00:35:11.228,Pass,
,,,,,,,,,,,,,,,,0.830908,,,,,,,,,,,f8b860a7-630f-4399-a709-0339eef57a32,1226,,,"[86.2, 32.3]",3754102,35,,,,,1.6907846,,Left Foot,,,"[84.5, 46.4]",,Low Pass,,14.202112,,,,Nathan Redmond,3286.0,,,,,,,1,From Free Kick,Robert Brady,10967.0,Left Wing,60,Norwich City,56,['ab4146e4-bd04-4f84-b095-bd741feb9cf8'],15,,,,,,,,,,,,,,,,,,Norwich City,56,00:35:15.399,Pass,
,,,,,,,,,,,,,,,,1.02436,,,,,,,,,,,784c0cd6-71c1-460c-a7d1-a6b2088bf51a,1229,,,"[81.9, 44.7]",3754102,35,,,,,-0.38050637,,Right Foot,,,"[92.9, 40.3]",,Ground Pass,,11.8473625,,,,Jonathan Howson,9578.0,,,,,,,1,From Free Kick,Nathan Redmond,3286.0,Right Wing,60,Norwich City,56,['eac6d326-02fb-4466-b4d9-8ac25d2f2b5c'],16,,,,,,,,,,,,,,,,,,Norwich City,56,00:35:16.851,Pass,
,,,,,,,,,,,,,,,,1.68636,,,,,,,,,,,bef11581-5d77-4cce-ae13-e75ea738a6b7,1233,,,"[92.9, 46.0]",3754102,35,,,,,1.5566463,,Left Foot,,,"[93.2, 67.2]",,Ground Pass,,21.202122,,,,Steven Whittaker,11124.0,,,,,,,1,From Free Kick,Jonathan Howson,9578.0,Center Attacking Midfield,60,Norwich City,56,['c0881cb9-9d9a-4bd4-95cc-7c9f067bbf59'],18,,,,,,,,,,,,,,,,,,Norwich City,56,00:35:18.989,Pass,
,,,,,,,,,,,,,,,,2.454681,,,,,,,,,,,cb88ecd7-0cbe-4578-9d05-5acb2dbb1582,1236,,,"[101.0, 72.6]",3754102,35,,,,,-1.1783279,,Right Foot,True,,"[120.0, 26.7]",,High Pass,,49.677055,,Out,,,,,,True,,,,1,From Free Kick,Steven Whittaker,11124.0,Right Back,60,Norwich City,56,,22,,,,,,,,,,,,,,,,,,Norwich City,56,00:35:22.400,Pass,
,,,,,,,,,,,,,,,,3.685214,,,,,,,,,,,14b0afe8-f3cf-4674-99a9-35c8351a88d3,1237,,,"[6.0, 44.0]",3754102,35,,,,,-0.0083054565,,Left Foot,,,"[66.2, 43.5]",,High Pass,,60.202076,,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,Goal Kick,1,From Goal Kick,Rob Elliot,3096.0,Goalkeeper,61,Newcastle United,37,"['3aa48dd1-f72e-4c7c-89c5-d6fa16e3c87e', 'df2e3a24-5183-4398-9e46-80d3abaeaf72']",53,,,,,,,,,,,,,,,,,,Newcastle United,37,00:35:53.102,Pass,
,,,,,,,,,,,,,,,,1.119697,,,,,,,,,,,b1b9434c-94fa-4750-bf19-1a6d4e2f99d5,1241,,,"[44.7, 52.1]",3754102,35,,,,True,0.41658095,,,,,"[56.0, 57.1]",,Low Pass,,12.356779,,Incomplete,,Moussa Sissoko,3091.0,,,,,,Recovery,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,61,Newcastle United,37,"['678eed50-01ec-4a78-9a0a-f190c6b864df', '7eb477a2-60ff-4732-8e28-9c6c6cb4f461', 'd3f6cb6c-505b-4ff3-83f2-0f0564f17f29']",58,,,,,,,,,,,,,,,,,,Newcastle United,37,00:35:58.590,Pass,True
,,,,,,,,,,,,,,,,4.389677,,,,,,,,,,,678eed50-01ec-4a78-9a0a-f190c6b864df,1243,,,"[64.1, 23.0]",3754102,35,,,,,0.30148306,,Right Foot,,,"[108.8, 36.9]",,High Pass,,46.811325,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,Recovery,1,From Goal Kick,Robert Brady,10967.0,Left Wing,61,Newcastle United,37,"['7970a162-bbef-4ded-90c2-0c8e5cd87afd', 'b1b9434c-94fa-4750-bf19-1a6d4e2f99d5', 'ba8ded19-fd84-4d47-b6d2-e29672ce45e4']",59,,,,,,,,,,,,,,,,,,Norwich City,56,00:35:59.709,Pass,
,,,,,,,,,,,,,,,,1.031876,,,,,,,,,,,41e42ec3-b32d-4db8-81ee-7e67259c82cd,1247,,,"[12.9, 42.2]",3754102,36,,,,,-0.826697,,Keeper Arm,,,"[18.7, 35.9]",,Ground Pass,,8.563293,,,,Fabricio Coloccini,26207.0,,,,,,,1,From Goal Kick,Rob Elliot,3096.0,Goalkeeper,61,Newcastle United,37,['9eee5275-6e72-43fb-b6ba-659a1856fbb6'],4,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:04.981,Pass,
,,,,,,,,,,,,,,,,2.020653,,,,,,,,,,,c6aa7291-29d0-492a-b99d-addec02dbc9e,1250,,,"[31.3, 36.5]",3754102,36,,,,,-1.4550371,,Right Foot,,,"[34.3, 10.7]",,Ground Pass,,25.973833,,,,Paul Dummett,3065.0,,,,,,,1,From Goal Kick,Fabricio Coloccini,26207.0,Left Center Back,61,Newcastle United,37,['3ba9d97c-28fe-4370-9fb4-115b0e0edbcc'],10,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:10.532,Pass,
,,,,,,,,,,,,,,,,3.22641,,,,,,,,,,,22f570f9-214e-44c6-a21d-71b06c98a433,1253,,,"[39.1, 5.3]",3754102,36,,,,,0.14242531,,Left Foot,,,"[92.1, 12.9]",,High Pass,,53.542133,,Incomplete,,Ayoze Pérez Gutiérrez,3076.0,,,,,,,1,From Goal Kick,Paul Dummett,3065.0,Left Back,61,Newcastle United,37,"['409cac82-493a-40b3-9785-2b83427f48f3', '98be7689-d3d0-4e0d-9f67-073f12a21906']",15,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:15.433,Pass,
,,,,,,,,,,,,,,,,1.129201,,,,,,,,,,,fed14008-6f35-4b35-958c-390b0bfca981,1257,,,"[92.1, 0.1]",3754102,36,,,,,1.110633,,,,,"[97.8, 11.6]",,Low Pass,,12.835108,,,,Aleksandar Mitrović,4269.0,,,,,,Throw-in,1,From Throw In,Paul Dummett,3065.0,Left Back,62,Newcastle United,37,['5f7aff3f-956d-44f2-a577-a5b9953c3dfe'],35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:35.886,Pass,
,,,,,,,,,,,,,,,,0.724924,,,,,,,,,,,da71e938-72d1-4eff-b8ac-3f392e4b39ff,1260,,,"[97.8, 11.6]",3754102,36,,,,,-0.4839494,,Left Foot,,,"[105.6, 7.5]",,Ground Pass,,8.811924,,,,Georginio Wijnaldum,3567.0,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Left Center Forward,62,Newcastle United,37,['c78a04a9-b448-4362-90ad-069f78d5a6de'],37,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:37.136,Pass,
,,,,,,,,,,,,,,,,1.18731,,,,,,,,,,,b1a12e45-2b32-498f-876d-28247704ce50,1264,,,"[98.6, 3.8]",3754102,36,,,,,3.0916343,,Right Foot,,,"[84.6, 4.5]",,Ground Pass,,14.017489,,,,Cheik Ismaël Tioté,42900.0,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Left Midfield,62,Newcastle United,37,['bce28045-533f-48f1-b416-d748e660a17f'],48,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:48.106,Pass,
,,,,,,,,,,,,,,,,1.941972,,,,,,,,,,,32e52772-488f-40a7-910d-b2407a5a5b29,1267,,,"[81.7, 5.8]",3754102,36,,,,,1.9340224,,Right Foot,,,"[73.3, 27.9]",,Ground Pass,,23.642546,,,,Jack Colback,9649.0,,,,,,,1,From Throw In,Cheik Ismaël Tioté,42900.0,Right Center Midfield,62,Newcastle United,37,['0eaaed11-b38b-473f-bce1-232046ead27c'],49,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:49.960,Pass,
,,,,,,,,,,,,,,,,1.922176,,,,,,,,,,,fc6add0d-e207-43dd-861f-dff37231d63e,1270,,,"[70.5, 34.8]",3754102,36,,,,,1.4818596,,Left Foot,,,"[73.3, 66.2]",,Ground Pass,,31.524593,,,,Daryl Janmaat,3650.0,,,,,,,1,From Throw In,Jack Colback,9649.0,Left Center Midfield,62,Newcastle United,37,['d680d725-9cb5-4b57-87a5-a4947dce2174'],53,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:53.064,Pass,
,,,,,,,,,,,,,,,,1.418927,,,,,,,,,,,cb201449-d95d-4b94-91e2-12d0e3b36ed9,1272,,,"[75.0, 69.4]",3754102,36,,,,,-2.2823987,,Right Foot,,,"[63.1, 55.6]",,Ground Pass,,18.222239,,,,Jack Colback,9649.0,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,62,Newcastle United,37,['c7db634d-6669-44e6-ae60-908f77c69ac0'],54,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:54.987,Pass,
,,,,,,,,,,,,,,,,1.154209,,,,,,,,,,,37178e63-30ab-466c-a2bd-0423ffa89eaf,1275,,,"[62.3, 56.0]",3754102,36,,,,,-2.8273609,,Left Foot,,,"[50.3, 52.1]",,Ground Pass,,12.617845,,,,Chancel Mbemba Mangulu,3044.0,,,,,,,1,From Throw In,Jack Colback,9649.0,Left Center Midfield,62,Newcastle United,37,['aa9f861f-6fd0-400d-bd75-a2afcf49297b'],57,,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:57.874,Pass,
,,,,,,,,,,,,,,,,1.460331,,,,,,,,,,,d2881200-d163-4985-933b-ea9b0ab0bdb7,1278,,,"[51.6, 54.3]",3754102,37,,,,,1.2490457,,Left Foot,,,"[56.2, 68.1]",,Ground Pass,,14.546477,,,,Jack Colback,9649.0,,,,,,,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,62,Newcastle United,37,['89d71bad-b2b9-4ab7-8de6-a7d92056b342'],0,,,,,,,,,,,,,,,,,,Newcastle United,37,00:37:00.430,Pass,
,,,,,,,,,,,,,,,,0.95313,,,,,,,,,,,b6fc10c3-3cf9-4d68-9ec0-ca585c9a8c69,1281,,,"[62.3, 71.2]",3754102,37,,,,,-0.24339889,,Left Foot,,,"[77.2, 67.5]",,Ground Pass,,15.352524,,,,Moussa Sissoko,3091.0,,,,,,,1,From Throw In,Jack Colback,9649.0,Left Center Midfield,62,Newcastle United,37,['ea3b8e1c-ae19-4373-9baf-e70b75965e16'],3,,,,,,,,,,,,,,,,,,Newcastle United,37,00:37:03.294,Pass,
,,,,,,,,,,,,,,,,0.026423,,,,,,,,,,,0c58da4c-1de8-46d2-8992-b530efcb1562,1284,,,"[76.5, 67.5]",3754102,37,,,,,1.2870022,,Right Foot,,,"[77.2, 69.9]",,Ground Pass,,2.5,,Incomplete,,,,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Midfield,62,Newcastle United,37,['d4208439-5f50-4e19-9f53-8079b93c6845'],4,,,,,,,,,,,,,,,,,,Newcastle United,37,00:37:04.337,Pass,
