50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d2fadd77-2ee1-4b22-9aa3-47c59875b5aa,1567,,,"[116.2, 7.9]",3754211,44,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Thauvin,3254.0,Left Center Midfield,95,Newcastle United,37,,11,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:11.943,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e3287171-655e-462e-a31b-d3d62b14cd4f,1591,,,"[72.4, 69.0]",3754211,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,97,Newcastle United,37,['52a26c07-d927-4a53-b554-daa5371f67bc'],2,,,,,,,,,,,,,,,,,Newcastle United,37,00:45:02.555,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c55f1eb3-0293-41e3-8374-665ab8e52ea9,1605,,,"[110.9, 8.3]",3754211,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,98,Leicester City,22,,15,,,,,,,,,,,,,,,,,Leicester City,22,00:45:15.875,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1243eda1-3be3-401c-a12f-f9b1e1c8f287,1794,,,"[97.8, 50.5]",3754211,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riyad Mahrez,3814.0,Right Midfield,110,Leicester City,22,,53,,,,,,,,,,,,,,,,,Leicester City,22,00:02:53.040,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f3e10e1f-b508-4413-a278-dbc6f5ada5f6,1896,,,"[79.7, 22.3]",3754211,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Leonardo Ulloa,3671.0,Right Center Forward,114,Newcastle United,37,['aba50d97-5211-433e-af0a-47d9f168eed1'],34,,,,,,,,,,,,,,,,,Leicester City,22,00:05:34.648,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9a00d86d-1847-496a-821d-572b3eb4243c,2002,,,"[104.6, 73.2]",3754211,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Left Center Midfield,119,Leicester City,22,,19,,,,,,,,,,,,,,,,,Leicester City,22,00:08:19.149,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d771fced-47c3-4f2a-95b0-6d288caba822,2276,,,"[90.3, 49.2]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamie Vardy,10960.0,Left Center Forward,133,Newcastle United,37,,52,,,,,,,,,,,,,,,,,Leicester City,22,00:15:52.553,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,358e5969-e26e-41f1-bfbd-5d0350126b70,2521,,,"[97.3, 20.7]",3754211,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jamie Vardy,10960.0,Left Center Forward,147,Newcastle United,37,['d20c1125-a125-4d76-bbbe-45a7d6465220'],37,,,,,,,,,,,,,,,,,Leicester City,22,00:23:37.052,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,02c33feb-8d1e-4a4d-80b1-3851c4cd95ff,2909,,,"[105.4, 56.0]",3754211,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,172,Leicester City,22,['1615f962-ea20-401f-b2b8-419fe93b63f0'],1,,,,,,,,,,,,,,,,,Leicester City,22,00:37:01.160,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c06b654f-d175-42f9-8956-ff2d17578446,3081,,,"[88.2, 66.4]",3754211,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,186,Leicester City,22,['b7a21cae-30a4-460b-a6a9-282010f83aa2'],16,,,,,,,,,,,,,,,,,Leicester City,22,00:41:16.467,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,43341787-8657-49e6-a8fb-8fdbfad171b2,3119,,,"[80.6, 10.6]",3754211,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Thauvin,3254.0,Left Center Midfield,187,Newcastle United,37,,44,,,,,,,,,,,,,,,,,Newcastle United,37,00:41:44.381,Miscontrol,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,36e03e3a-1341-4788-85f0-c86e57857bd5,3212,,,"[77.3, 38.1]",3754211,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shinji Okazaki,3810.0,Right Center Forward,193,Newcastle United,37,['901a07ec-ebe2-4dc8-aa27-20fd5768b5a5'],25,,,,,,,,,,,,,,,,,Leicester City,22,00:44:25.514,Miscontrol,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,81152acd-b278-4910-9173-a1337624b933,28,,,"[61.2, 50.6]",3754211,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danny Drinkwater,3662.0,Left Center Midfield,2,Leicester City,22,"['98c27e07-66b0-44ea-a7a6-8ae1f0982d5c', 'af595465-b03f-42cb-a8d6-697118a0cfd7']",18,,,,,,,,,,,,,,,,,Leicester City,22,00:00:18.242,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5ee30dac-bbf7-4ad9-b324-9664bf759c56,33,,,"[64.8, 37.0]",3754211,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,3,Newcastle United,37,['bfcc6720-4bcd-4879-baab-34111319b0aa'],20,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:20.630,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cf69a4e6-e9bc-4b17-b974-93a2fede06fb,69,,,"[111.5, 69.5]",3754211,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Left Center Forward,4,Newcastle United,37,['84da328e-20bf-403c-9c8f-795383cb8f82'],58,,,,,,,,,,,,,,,,,Newcastle United,37,00:00:58.109,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e2e3f105-8e42-4336-a596-dc72267c8d20,101,,,"[110.6, 5.4]",3754211,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,8,Leicester City,22,['f8296e06-a57e-43be-962b-200ae1938654'],36,,,,,,,,,,,,,,,,,Leicester City,22,00:01:36.499,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c1f55088-4421-4343-9828-92ee1ffc3d9e,230,,,"[71.4, 21.1]",3754211,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Leonardo Ulloa,3671.0,Right Center Forward,16,Leicester City,22,['1c898538-0433-4cb1-b5fa-d2234c9038b4'],36,,,,,,,,,,,,,,,,,Leicester City,22,00:04:36.993,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7afd980f-febd-405a-86bd-c4431f5831f4,241,,,"[90.7, 60.6]",3754211,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,17,Newcastle United,37,['9070f5c6-0c0c-4ace-b62a-cb256252611a'],44,,,,,,,,,,,,,,,,,Newcastle United,37,00:04:44.789,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ab3cf337-62ad-44b1-8c31-deb0387a0190,470,,,"[106.8, 69.5]",3754211,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Midfield,28,Newcastle United,37,"['b88fff55-43b2-4e4e-ac1e-92db1cb97e7c', 'cdbd8b54-5506-4ffa-8eb6-1e540fefc0da']",18,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:18.386,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f6faabe7-1e1b-49c0-83e6-b03e28fd00aa,625,,,"[69.9, 68.8]",3754211,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Left Center Midfield,35,Leicester City,22,"['3b489663-6c01-46a1-a346-b877f2c21ec6', '7c784962-427d-4c9e-b2c0-5e63cd12010c']",0,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:00.872,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,78ef56e8-f24e-46cd-a85c-403ce9be050c,692,,,"[41.2, 18.2]",3754211,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,40,Leicester City,22,['b7958a16-ff6a-4207-b844-4363c581c220'],39,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:39.789,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b4f36ec5-cf35-4dbf-abc0-9f8979661a0d,715,,,"[18.0, 13.9]",3754211,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheik Ismaël Tioté,42900.0,Left Center Midfield,42,Newcastle United,37,['1e0b9bcb-3de2-41d0-9547-fb9ea7a796ee'],7,,,,,,,,,,,,,,,,,Newcastle United,37,00:17:07.040,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,15111d1a-c6bc-4dc3-a0b8-2140f6e4d10e,737,,,"[96.1, 58.7]",3754211,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Left Center Midfield,43,Leicester City,22,['69a3b186-60ad-40ec-84af-7423d809c820'],19,,,,,,,,,,,,,,,,,Leicester City,22,00:17:19.895,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7ac5f1da-95fd-47fa-b0ca-a60e77348159,845,,,"[48.5, 24.9]",3754211,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Left Center Forward,50,Newcastle United,37,"['8d083c21-7f03-4548-98f8-28a7d0b1251e', 'c9e5e1ae-9842-4a5e-a935-01d202e655a5']",48,,,,,,,,,,,,,,,,,Newcastle United,37,00:21:48.311,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,577dbe93-3209-4988-b5de-6fabf0e8b65b,865,,,"[111.9, 67.6]",3754211,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Midfield,51,Newcastle United,37,"['a1214305-c8ac-4213-9629-81a482bad4e8', 'e800ca13-5cc6-4435-b001-074500cc1737']",27,,,,,,,,,,,,,,,,,Newcastle United,37,00:22:27.187,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3ddd9c15-e3bf-40ff-abb5-8bc088ccf65f,889,,,"[73.7, 51.0]",3754211,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,54,Newcastle United,37,['7172ef0f-d142-4fd7-8578-5648e3288c47'],59,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:59.950,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a9579124-68a3-44ff-88ed-030b64084d4e,897,,,"[109.5, 13.6]",3754211,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc Albrighton,3307.0,Left Midfield,54,Newcastle United,37,['30c5f8c9-abd6-4dab-9456-b908f72c48ef'],9,,,,,,,,,,,,,,,,,Leicester City,22,00:24:09.237,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ac535a54-5ac6-404f-b0db-d20c59d59545,943,,,"[96.4, 6.0]",3754211,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,55,Leicester City,22,"['48c67225-728a-41c3-9ed1-eb32b58aebc9', 'c4a99a7e-d476-42bc-86c6-245a1833d803']",44,,,,,,,,,,,,,,,,,Leicester City,22,00:24:44.787,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ad485ccd-116a-483d-b5e1-b8f7672a2f52,958,,,"[91.1, 45.7]",3754211,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,55,Leicester City,22,['6eefc278-a4b3-4dcc-8811-3a970f0d7f15'],53,,,,,,,,,,,,,,,,,Leicester City,22,00:24:53.699,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,be9662f1-72ab-4145-9cdf-2b8523396df5,963,,,"[85.6, 41.7]",3754211,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,55,Leicester City,22,['13f3c801-dab0-4e5e-acb2-8f4323c415c2'],55,,,,,,,,,,,,,,,,,Leicester City,22,00:24:55.616,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,65aaf6cd-9f99-4051-9a36-c29a12934c98,1031,,,"[51.6, 74.4]",3754211,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,57,Newcastle United,37,['e18b6742-55e1-4084-85a0-35a5401343c3'],3,,,,,,,,,,,,,,,,,Newcastle United,37,00:26:03.358,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6c9872ee-7e49-43a8-a896-c16e7e419c72,1073,,,"[84.6, 25.7]",3754211,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florian Thauvin,3254.0,Left Center Midfield,59,Newcastle United,37,['74c97e4c-74c8-4e70-b03e-d9ada451cca3'],4,,,,,,,,,,,,,,,,,Newcastle United,37,00:27:04.412,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9a96dcef-8910-400f-92ca-e53bb26d65e2,1194,,,"[73.7, 34.8]",3754211,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aleksandar Mitrović,4269.0,Left Center Forward,70,Newcastle United,37,"['217f0005-e8c2-4b7f-9988-f58239f8dd34', 'fc018997-afb9-4088-a27b-acad352928fd']",13,,,,,,,,,,,,,,,,,Newcastle United,37,00:33:13.981,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0ce0ec15-610c-4fe8-8c15-b5248430b9c2,1217,,,"[67.5, 66.0]",3754211,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Vurnon Anita,16072.0,Right Center Midfield,70,Newcastle United,37,"['16b07988-c758-4324-aa09-b67df12497ec', 'cc540035-142c-40b2-ad87-3f634e4f04cb']",33,,,,,,,,,,,,,,,,,Newcastle United,37,00:33:33.958,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3f5031c8-551c-481d-bfd0-b6e7f1fcd03e,1424,,,"[86.2, 65.2]",3754211,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,84,Leicester City,22,['72a96a89-403c-4e10-8d0a-33c20609ce69'],56,,,,,,,,,,,,,,,,,Leicester City,22,00:39:56.993,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fa742034-a205-4702-b8fe-7d67f0da807c,1431,,,"[88.8, 59.8]",3754211,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,84,Leicester City,22,['aaed5528-1a78-4ab3-a849-a05a56ad0cb2'],59,,,,,,,,,,,,,,,,,Leicester City,22,00:39:59.385,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a123aec3-3007-491f-94e9-5990ff08d1dc,1681,,,"[100.2, 69.9]",3754211,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Moussa Sissoko,3091.0,Right Midfield,101,Newcastle United,37,['d8239b5e-a131-4a18-a9a5-ffc75928551f'],18,,,,,,,,,,,,,,,,,Newcastle United,37,00:47:18.604,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3dfdc676-468d-48d7-9800-4dccb020926b,1702,,,"[51.3, 4.0]",3754211,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Christian Fuchs,3812.0,Left Back,103,Newcastle United,37,['7b6db156-a716-4893-b41b-c774a60e5f26'],10,,,,,,,,,,,,,,,,,Leicester City,22,00:00:10.693,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2fb83617-dbb9-45b4-8154-1fcb50394953,2005,,,"[15.4, 3.4]",3754211,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,120,Newcastle United,37,['e5010df1-f030-471d-aa7a-bf257e4265c6'],20,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:20.167,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3b73a7fa-b2f3-4bb8-874f-7836127abe62,2082,,,"[111.9, 73.6]",3754211,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daryl Janmaat,3650.0,Right Back,124,Newcastle United,37,['ad8c73b7-872e-4cf5-bdef-d39a2ec37608'],9,,,,,,,,,,,,,,,,,Newcastle United,37,00:11:09.679,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ab60427b-8df3-471d-b254-6ceede17c0b8,2156,,,"[53.2, 28.7]",3754211,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Center Midfield,126,Newcastle United,37,['c69c464b-91ee-4f4a-8683-ac9a484923cb'],33,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:33.740,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3a1c6cb9-2f13-41a6-9cde-ed8b9e00b71f,2265,,,"[71.4, 34.3]",3754211,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Midfield,133,Newcastle United,37,['3e02941a-4f18-4cc4-a4e8-4288e4a6f695'],47,,,,,,,,,,,,,,,,,Newcastle United,37,00:15:47.347,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,60de87d0-8fe2-44aa-a5c3-763c24eaff59,2333,,,"[56.7, 71.0]",3754211,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Midfield,137,Newcastle United,37,"['59e74e59-a939-42a6-a2ec-2cc2d1aac007', 'ba648036-47f4-4e14-baf0-dcfd5b396667']",31,,,,,,,,,,,,,,,,,Newcastle United,37,00:18:31.069,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7b99299b-588b-45ac-b78e-368e09f29505,2368,,,"[65.4, 21.9]",3754211,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Papiss Demba Cissé,30289.0,Left Center Forward,140,Leicester City,22,['139f7f6b-e585-4c0e-9e78-b61c39099749'],31,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:31.885,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,88f1c3ce-863d-4ca4-892e-7485da496ac5,2383,,,"[67.2, 17.5]",3754211,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,140,Leicester City,22,['44478dc4-8c38-4253-b216-3e4998cb9af2'],45,,,,,,,,,,,,,,,,,Newcastle United,37,00:19:45.556,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8cb87dbf-9737-4cab-8c63-a0a4272088e4,2468,,,"[51.2, 4.4]",3754211,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Albrighton,3307.0,Left Midfield,142,Leicester City,22,['115f7dd8-809b-4984-baf6-ebe96c7c8e47'],46,,,,,,,,,,,,,,,,,Leicester City,22,00:21:46.643,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d8d8995c-bb3a-4e44-8539-de8ed55eab01,2507,,,"[68.5, 42.6]",3754211,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,147,Newcastle United,37,['98c75026-9c6d-4b54-8dbb-fd4ffa43a55f'],28,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:28.782,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,974bb971-080c-4594-a9c8-03b694627f6d,2538,,,"[90.8, 68.2]",3754211,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florian Thauvin,3254.0,Left Center Midfield,147,Newcastle United,37,['f4c5a246-6a60-45a8-b693-9e3203c7b91d'],56,,,,,,,,,,,,,,,,,Newcastle United,37,00:23:56.559,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ad7ed99f-d0ec-4a31-8a15-a64ced1ded2d,2679,,,"[56.5, 75.0]",3754211,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shinji Okazaki,3810.0,Right Center Forward,158,Leicester City,22,['3c509c2f-e08b-487f-a0f2-816dea4919e4'],2,,,,,,,,,,,,,,,,,Leicester City,22,00:29:02.481,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,da04676b-bda8-4993-9f6c-e60a64e9e0fa,2716,,,"[46.5, 5.9]",3754211,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moussa Sissoko,3091.0,Right Midfield,162,Leicester City,22,['ed042ece-748d-4ba0-be79-6ff39c00be0e'],21,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:21.286,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,08adbf5e-6fd2-4d75-95bb-10b04dc0df10,2727,,,"[40.4, 8.5]",3754211,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vurnon Anita,16072.0,Right Center Midfield,162,Leicester City,22,['1f600597-17ba-431c-99d3-cb51735952a4'],24,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:24.975,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,def08791-2b03-485d-8e7b-5b279ea706df,2952,,,"[62.9, 56.0]",3754211,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Danny Drinkwater,3662.0,Left Center Midfield,174,Newcastle United,37,['37ded3c1-3e11-40a3-b867-c870a95574bb'],34,,,,,,,,,,,,,,,,,Leicester City,22,00:38:34.516,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dec523c9-aca2-4ee3-a1e6-d88d6695936b,2975,,,"[82.6, 11.1]",3754211,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Fuchs,3812.0,Left Back,177,Leicester City,22,['1a964740-f42a-475d-b30c-4178241680ae'],22,,,,,,,,,,,,,,,,,Leicester City,22,00:39:22.054,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f70461e9-b151-4a3c-9eb6-fa3c6d46c762,3048,,,"[107.5, 77.7]",3754211,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riyad Mahrez,3814.0,Right Midfield,183,Leicester City,22,['8edd6823-9260-47e5-ad40-be78eb0a5fb5'],50,,,,,,,,,,,,,,,,,Leicester City,22,00:40:50.208,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5154cd07-d185-4763-bb0e-b8a5df65c7ff,3089,,,"[45.3, 10.6]",3754211,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siem Stefan de Jong,8061.0,Right Center Forward,187,Newcastle United,37,['95af7c09-b2fa-4eee-97e6-9eb6d407861f'],21,,,,,,,,,,,,,,,,,Newcastle United,37,00:41:21.608,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7d9bf860-ee94-4279-8eba-be93fa20c0da,3097,,,"[49.8, 4.8]",3754211,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Siem Stefan de Jong,8061.0,Right Center Forward,187,Newcastle United,37,['b0c34116-4e87-4ed3-9a98-f8e2a253709d'],24,,,,,,,,,,,,,,,,,Newcastle United,37,00:41:24.633,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6004a73c-2665-45bd-94a0-1028635f9a8a,3284,,,"[116.5, 72.8]",3754211,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Simpson,3270.0,Right Back,198,Leicester City,22,['07b068a2-6529-4210-aaf0-9d829188ee07'],17,,,,,,,,,,,,,,,,,Leicester City,22,00:47:17.592,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,20cc428e-3e63-4473-a689-f6d99c415992,3306,,,"[115.7, 78.0]",3754211,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danny Drinkwater,3662.0,Left Center Midfield,199,Leicester City,22,"['2d7e3d6e-36e8-41ba-b3f0-c9840ab470cb', '96eea678-0c19-4f2c-a101-609f653cdf0b']",35,,,,,,,,,,,,,,,,,Leicester City,22,00:47:35.332,Dispossessed,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d992d20e-2e6b-4608-87bf-590161089e83,41,,,"[36.2, 26.0]",3754211,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,3,Newcastle United,37,['93902e2a-e3c5-4d3a-be86-db42838361cc'],25,,,,,,,,,,,,,,,,,Leicester City,22,00:00:25.497,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d17fb310-d93a-4216-be37-f883010c6057,79,,,"[115.3, 75.4]",3754211,1,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Left Center Forward,5,Leicester City,22,['21be0c7f-c249-4d9d-a4e7-d838797bb737'],3,,,,,,,,,,,,,,,,,Newcastle United,37,00:01:03.914,Block,
