ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b6dcdb1-6211-4250-b7a3-ae63037c0d56,902,,,"[72.3, 32.1]",3754076,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,56,Sunderland,41,['826b5614-1160-4ee6-b273-35465d7027b9'],59,,,,,,,,,,,,,,,,,,Sunderland,41,00:24:59.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0f9fa75-8866-43c1-bea1-283305510be6,907,,,"[86.4, 50.5]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,56,Sunderland,41,['93c5a3b7-3223-4685-8f53-8b27d1a51ca7'],8,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:08.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fd0d5ae-cee4-40bb-9217-5ae3ddae4103,909,,,"[89.1, 30.7]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremain Lens,16457.0,Right Wing,56,Sunderland,41,['c934c216-0e55-49c8-ad6f-372a2c9dc92e'],9,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:09.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,920a32c7-004e-4712-a57f-44405cdcafae,913,,,"[30.2, 53.8]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Lanzini,3595.0,Right Wing,57,West Ham United,40,['16daa9b1-4cc3-4e07-84c7-2113ffb693c3'],11,,,,,,,,,,,,,,,,,,West Ham United,40,00:25:11.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a2c1e29-1258-4f81-b01f-0e769de53843,915,,,"[36.3, 46.2]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Defensive Midfield,57,West Ham United,40,['13c80941-b03b-47ec-8677-cf90f128b935'],12,,,,,,,,,,,,,,,,,,West Ham United,40,00:25:12.554,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c3a253d-d29f-45b0-bea6-d6915eb74f4a,918,,,"[56.3, 24.0]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Center Attacking Midfield,57,West Ham United,40,['4a6d7ea0-af25-4a5e-a493-400738c6236e'],14,,,,,,,,,,,,,,,,,,West Ham United,40,00:25:14.355,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84df1591-bce8-4654-8b5a-c0fdd8012716,920,,,"[71.8, 55.6]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,DeAndre Yedlin,3658.0,Right Back,58,Sunderland,41,['b0a706ec-8d51-4fea-885a-8f8663ccf782'],14,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:14.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,876128f7-e671-40f7-a3ce-26f19ff391e1,923,,,"[69.7, 47.1]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,58,Sunderland,41,['adebeac4-be17-46c8-aed6-0a65f3fbe6e4'],17,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:17.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c432194-42ee-4b04-9412-48a4d35fa498,926,,,"[83.5, 29.1]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Center Forward,58,Sunderland,41,['0a1d8bf0-2cc5-41a2-b838-b1f3e45823e9'],19,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:19.254,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f88b21d9-adc6-4065-995e-5dbdea67d873,940,,,"[78.0, 63.9]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diafra Sakho,3962.0,Center Forward,58,Sunderland,41,['9f388513-0398-4afa-b20a-8a3d9f3b9446'],29,,,,,,,,,,,,,,,,,,West Ham United,40,00:25:29.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a07ee881-6ccd-4c7e-84da-bc3893954a40,943,,,"[48.3, 2.8]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Jones,10503.0,Left Back,58,Sunderland,41,['4bf323ec-5b1d-435a-a6ba-0c66135ec153'],31,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:31.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef51a151-9a43-412b-b971-c4c8de9ad15e,947,,,"[50.4, 2.8]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,58,Sunderland,41,"['024d99d3-c3c9-49e9-afcd-9c8e88af3cfe', 'fc7170f8-f8e4-4de0-8f83-4ba99917e53e']",32,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:32.610,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e2b0711-d67f-482e-b45d-b7b50af4d40a,950,,,"[57.1, 10.2]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,58,Sunderland,41,['6e71060e-d793-457d-ae22-10c30665a21b'],34,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:34.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8021ee18-0898-4ee1-ac81-82420810b38f,953,,,"[49.5, 14.5]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,58,Sunderland,41,['eb68a1c4-278a-426f-a848-fb842c1382a3'],35,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:35.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62ca3587-579f-4e0c-8edc-5e376f3e626e,956,,,"[42.8, 31.4]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lee Cattermole,10783.0,Left Defensive Midfield,58,Sunderland,41,['a6a58dbf-6e18-467c-b346-a5d8fd73f68d'],38,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:38.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa95ae66-72c4-41d4-8d74-2af9f10ce4ea,958,,,"[36.0, 7.2]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John O''Shea,16890.0,Left Center Back,58,Sunderland,41,['bf09d71e-7b92-4a4b-9d78-06df0240b619'],39,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:39.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cf057e7-9da1-4e88-9f4b-4afe9c20af6f,961,,,"[41.6, 14.8]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lee Cattermole,10783.0,Left Defensive Midfield,58,Sunderland,41,['7ae3cf6f-85c6-416f-a6d9-c4cdbcb86578'],41,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:41.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e454a0bb-52ac-4960-93e7-877aab128b8c,964,,,"[48.3, 55.6]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,58,Sunderland,41,['bcbdf399-1f2c-4282-b299-759504aa1fc1'],48,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:48.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e942e95-4853-48d0-aab7-f92600f6e659,970,,,"[86.1, 42.0]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Center Forward,58,Sunderland,41,['36e070b0-ec57-4484-910f-8c74db0b7e87'],57,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:57.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c640702-cc6f-473d-9330-bcdbf20a3741,973,,,"[85.9, 31.2]",3754076,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,58,Sunderland,41,['d3ceec7f-e685-43a5-a80d-4b81a87caa1d'],58,,,,,,,,,,,,,,,,,,Sunderland,41,00:25:58.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa18fa9e-e3fc-4bfc-bce9-dfe5e3334dec,977,,,"[104.0, 25.0]",3754076,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Center Forward,58,Sunderland,41,['e5e7d05a-a57b-4f53-80a7-33adedd8aa59'],1,,,,,,,,,,,,,,,,,,Sunderland,41,00:26:01.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f678b65-a176-4987-9dd9-477eb6a6ae79,982,,,"[116.6, 49.6]",3754076,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,John O''Shea,16890.0,Left Center Back,59,Sunderland,41,['801b8344-c150-460a-bb93-a113cb2bf741'],42,,,,,,,,,,,,,,,,,,Sunderland,41,00:26:42.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a222c34e-3005-43d2-89be-57f3916d9826,987,,,"[87.9, 68.5]",3754076,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Victor Moses,3963.0,Left Wing,60,West Ham United,40,['c5866004-7179-4c33-af1d-502094bc9e07'],53,,,,,,,,,,,,,,,,,,West Ham United,40,00:26:53.496,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8dca84f-0885-4695-a5b8-fd52765a877b,992,,,"[66.8, 55.6]",3754076,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jeremain Lens,16457.0,Right Wing,62,Sunderland,41,['e76254f9-62bf-44a7-a987-6d0a8e48b007'],37,,,,,,,,,,,,,,,,,,Sunderland,41,00:27:37.888,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,28325d6a-96b2-497e-a0b9-59dc012526cd,995,,,"[75.9, 24.5]",3754076,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diafra Sakho,3962.0,Center Forward,62,Sunderland,41,['073fdac4-73e1-4973-84f4-fbb1e16e6e16'],39,,,,,,,,,,,,,,,,,,West Ham United,40,00:27:39.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,daed8d01-8a8e-4281-9639-8c2729fe18f8,997,,,"[39.5, 39.4]",3754076,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John O''Shea,16890.0,Left Center Back,63,Sunderland,41,['b9450a5b-1073-4732-b01c-13eb2cfa9f09'],41,,,,,,,,,,,,,,,,,,Sunderland,41,00:27:41.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0d5341f-95ca-482e-afe3-376e590fbec0,1000,,,"[7.8, 43.2]",3754076,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,63,Sunderland,41,['f33ca9f2-a8df-48e0-a42a-969493117161'],45,,,,,,,,,,,,,,,,,,Sunderland,41,00:27:45.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,909c1d12-fde5-4271-a01b-aae857cb8f2a,1002,,,"[42.8, 40.0]",3754076,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lee Cattermole,10783.0,Left Defensive Midfield,63,Sunderland,41,['a4b72a09-76d5-40bf-9e5c-fe9043956bfe'],46,,,,,,,,,,,,,,,,,,Sunderland,41,00:27:46.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,576fe156-1b47-4573-94f0-40c9ee6a85d8,1008,,,"[41.6, 33.0]",3754076,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Winston Reid,4280.0,Left Center Back,64,West Ham United,40,['3c7c9ac2-fbc5-4e5a-8a46-cb2ec0e470ee'],53,,,,,,,,,,,,,,,,,,West Ham United,40,00:27:53.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,293cc16a-f4a1-4c67-9df4-ef7948d2527e,1011,,,"[45.1, 8.8]",3754076,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Cresswell,3062.0,Left Back,64,West Ham United,40,['788a3c38-6a2e-4973-9fa9-6f8802016ff8'],56,,,,,,,,,,,,,,,,,,West Ham United,40,00:27:56.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,392222d2-b2a2-4792-be6b-d0adec39dd8a,1015,,,"[86.5, 6.1]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitri Payet,3491.0,Center Attacking Midfield,64,West Ham United,40,"['c126d56b-a4dc-428b-a872-fcfe758771c8', 'ca4b5fee-2b08-4ea5-b417-3308348ffb92']",0,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:00.303,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d26bb754-8c91-4683-a8c7-336b993f2c0b,1018,,,"[81.2, 17.8]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Lanzini,3595.0,Left Wing,64,West Ham United,40,['6a15677c-1faf-4ee1-96fc-922331b50578'],2,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:02.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51c4bdb7-7592-46a1-acf3-a6510d99dae5,1021,,,"[75.0, 36.5]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Defensive Midfield,64,West Ham United,40,['5e4275bf-7a18-4ecb-8340-c7913a74349e'],6,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:06.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cdadbbb-d187-47e7-adbb-d92061a928e0,1024,,,"[82.9, 50.6]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Moses,3963.0,Right Wing,64,West Ham United,40,['081d147d-0574-4d8d-8695-9a57a75fd51e'],8,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:08.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b5c0606-d0f4-44f2-80bf-5e3297d4baa6,1032,,,"[65.6, 67.6]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Defensive Midfield,65,West Ham United,40,['3307801f-ea88-4d08-9f3c-4b965d0669cd'],16,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:16.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,48038516-4fb0-40cd-8f88-c642fb4c3715,1034,,,"[78.2, 55.6]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Lanzini,3595.0,Left Wing,65,West Ham United,40,['ea0f0bcc-610b-483c-9b50-be5ee601af19'],18,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:18.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73005cee-7764-4f0f-84e7-22c78d32061d,1037,,,"[69.2, 57.7]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Defensive Midfield,65,West Ham United,40,['70a6abcb-9082-47f0-bbd5-4f813cc8cef9'],20,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:20.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5793ffdc-7dc7-4513-ac42-cda1166f23db,1040,,,"[57.5, 26.1]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Winston Reid,4280.0,Left Center Back,65,West Ham United,40,['a77e6a08-6da2-4a69-9173-81d63b1a3cd0'],25,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:25.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97f06271-097a-4234-a608-2e13ded81267,1043,,,"[53.9, 56.5]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James Tomkins,3316.0,Right Center Back,65,West Ham United,40,['954d3117-8e2e-46e2-8bbd-4f3f6a95949c'],30,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:30.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,362ccf4c-9942-4c1b-bf72-377a14acc119,1046,,,"[64.2, 49.2]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Noble,3874.0,Left Defensive Midfield,65,West Ham United,40,['d4b94dd9-ccc1-461b-bd81-80e68df9e149'],33,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:33.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c942b58-3d13-4154-8d60-059bdffcf0c0,1050,,,"[82.6, 43.6]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diafra Sakho,3962.0,Center Forward,65,West Ham United,40,"['68e59ceb-d356-43df-8520-1ebc5456936d', 'fc58a05e-428e-4137-8aee-aace6d917dc3']",36,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:36.737,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,abd2ab7a-4bce-49e5-9233-80943d3e3f04,1053,,,"[87.9, 76.8]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Moses,3963.0,Right Wing,65,West Ham United,40,['16dfde52-57c4-48de-9594-61007841eb3c'],38,,,,,,,,,,,,,,,,,,West Ham United,40,00:28:38.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb5fe7ab-f47c-40f7-9fd2-b7e779da08ed,1055,,,"[36.6, 12.7]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,66,Sunderland,41,['a5d63725-fc88-450b-8fa8-270cbc240c4a'],39,,,,,,,,,,,,,,,,,,Sunderland,41,00:28:39.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d03bb769-d718-49a9-a699-dc8c0f066c00,1060,,,"[63.0, 42.0]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Fletcher,9554.0,Center Forward,66,Sunderland,41,"['07302ad6-5891-4bea-9c3b-482484e420a3', '810f93e5-c378-4b16-bf47-07063bac5b82']",43,,,,,,,,,,,,,,,,,,Sunderland,41,00:28:43.637,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,063beacf-1a87-4a20-bbc3-2fb943a0ac20,1064,,,"[55.0, 33.9]",3754076,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Borini,7171.0,Left Wing,66,Sunderland,41,"['80c50df6-e101-4379-8544-0e1bbf2ed8f4', 'cc78c791-cb2a-41db-acf0-c70f857c67e6']",46,,,,,,,,,,,,,,,,,,Sunderland,41,00:28:46.353,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,998fa65e-adad-4e20-b6a7-69dc87cc709a,1074,,,"[72.0, 50.3]",3754076,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steven Fletcher,9554.0,Center Forward,68,Sunderland,41,['671c924d-5fa8-4720-a363-e1b32d4f5476'],55,,,,,,,,,,,,,,,,,,Sunderland,41,00:29:55.291,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,26ca2a9f-0aa7-48b3-912c-b513ab8f4237,1077,,,"[57.1, 19.0]",3754076,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Lanzini,3595.0,Left Wing,68,Sunderland,41,['82e676ab-e204-41f0-98f5-9fd40f43c898'],56,,,,,,,,,,,,,,,,,,West Ham United,40,00:29:56.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a35362b8-30f6-4187-bfd4-5516cdc9f821,1079,,,"[69.7, 66.7]",3754076,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jeremain Lens,16457.0,Right Wing,68,Sunderland,41,['e393c6a0-42d3-4f5e-ae8a-fa7cdea0734d'],58,,,,,,,,,,,,,,,,,,Sunderland,41,00:29:58.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39a7e92f-c3d9-48d0-93ad-e74f48692740,1082,,,"[66.2, 41.5]",3754076,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ola Toivonen,4417.0,Center Attacking Midfield,68,Sunderland,41,['d98e7a8d-97b2-48d3-8c77-5869d88b6fad'],0,,,,,,,,,,,,,,,,,,Sunderland,41,00:30:00.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0620453e-0cf4-435f-8536-16226ac1ca98,1085,,,"[108.4, 6.3]",3754076,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Billy Jones,10503.0,Left Back,68,Sunderland,41,['7be48fa7-95fc-4fc9-ba7c-003dada542c9'],7,,,,,,,,,,,,,,,,,,Sunderland,41,00:30:07.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6405c2f-bc92-4c0d-97a8-b6b0634c04fd,1093,,,"[56.6, 21.7]",3754076,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,69,West Ham United,40,['056946a0-1cbf-4ae2-a192-4e104eb13c7e'],40,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:40.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,091651ef-d091-4e15-a38a-787c8a9bf24f,1096,,,"[72.7, 14.1]",3754076,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Lanzini,3595.0,Left Wing,69,West Ham United,40,['9e9fe46f-4db2-44d2-80df-391a682a1077'],42,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:42.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,202fe5c7-1e83-4fd7-b38e-2a79c1a07434,1098,,,"[70.0, 25.2]",3754076,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dimitri Payet,3491.0,Center Attacking Midfield,69,West Ham United,40,['2f52e320-029f-4d31-b0a4-7c69793e3aed'],43,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:43.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03910399-1473-4313-93b8-ba232c130c8e,1101,,,"[90.3, 79.1]",3754076,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Victor Moses,3963.0,Right Wing,69,West Ham United,40,['525104c5-bb24-436b-8b14-d62aa3e533b1'],50,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:50.032,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6897775f-be0a-4fd0-8684-8dbd0172f163,1104,,,"[111.0, 46.8]",3754076,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Diafra Sakho,3962.0,Center Forward,69,West Ham United,40,['3d330a44-6590-4a97-9ba6-3b6060d004bc'],53,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:53.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c6d8eba-04c4-4f06-8a4c-abc8c2bb02be,1108,,,"[76.2, 76.4]",3754076,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carl Jenkinson,21254.0,Right Back,69,West Ham United,40,['31f43a14-f6f1-45da-9b4c-cd07b40189b9'],0,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:00.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16094c3d-88f5-4cee-9e22-1379c4df478f,1111,,,"[69.2, 72.0]",3754076,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark Noble,3874.0,Left Defensive Midfield,69,West Ham United,40,['cdb65763-eb90-45a6-9f44-5b38ab1f7127'],3,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:03.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,852587c5-f19a-4c77-9958-8834b14003ae,1114,,,"[72.4, 62.3]",3754076,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dimitri Payet,3491.0,Center Attacking Midfield,69,West Ham United,40,['7d5e0a12-17fd-4e52-a0ba-dd3e0e864018'],6,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:06.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7008c04-af92-4bed-aca6-68d788411e25,1118,,,"[66.2, 73.6]",3754076,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mark Noble,3874.0,Left Defensive Midfield,69,West Ham United,40,['fca1469b-adf0-4550-8e47-125f2502063f'],7,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:07.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,541136f1-b028-458b-8dfa-73994aceaf81,1121,,,"[47.5, 51.9]",3754076,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,James Tomkins,3316.0,Right Center Back,69,West Ham United,40,['6ed5a8f7-2405-4001-892e-9ec5c8328217'],11,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:11.151,Ball Receipt*,
