bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.246368,,,,,,,,,,,,,93da597f-d8d4-47da-b1ce-ea3f66b65293,2058,,"[27.7, 71.0]",3754209,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kyle Walker,3205.0,Right Back,118,Manchester United,39,"['65359bc4-eded-40a2-8263-7bac0e792a7a', '877c7e55-2b95-48dd-9369-9c10e4cfb18a', 'dff51449-d371-4a40-9651-1260dfd1af92']",12,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:12.839,Pressure,
,,,,,,,,,,,,,,,,,0.606608,,,,,,,,,,,,,7f543a4b-80f8-4b10-995c-e4d8e65712bf,2064,,"[48.0, 74.7]",3754209,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Erik Lamela,3585.0,Right Wing,118,Manchester United,39,"['1a72a741-2a14-40f6-bac0-77ccccecfe4d', '51af6a7c-c453-4ee3-82d3-068db7612432']",17,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:17.297,Pressure,
,,,,,,,,,,,,,,,,,0.66642,,,,,,,,,,,,,44ddc83a-8453-4e12-9d6b-7546368c1f26,2076,,"[89.2, 41.1]",3754209,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bamidele Alli,3094.0,Center Attacking Midfield,118,Manchester United,39,"['766a8a45-d59c-4254-8a10-57e91bd753cb', 'cea6dfcd-4da1-43c1-a0a4-45c47ba8fe4a']",25,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:25.969,Pressure,
,,,,,,,,,,,,,,,,,0.668567,,,,,,,,,,,,,d4ff2a55-223a-486e-aef8-148f797fb082,2083,,"[65.3, 1.4]",3754209,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danny Rose,3594.0,Left Back,118,Manchester United,39,"['20a3cc08-d5b4-4db4-970a-9a4be90fcb18', 'b23b1732-01fd-4754-9313-f969ee1dcd7b']",33,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:33.920,Pressure,
,,,,,,,,,,,,,,,,,0.586972,,,,,,,,,,,,,bb740b70-96b0-4001-aafb-9467b1992a28,2087,,"[78.8, 4.7]",3754209,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bamidele Alli,3094.0,Center Attacking Midfield,118,Manchester United,39,"['219d4cb3-f433-4bab-835a-ba6f97751416', '79ff6f4a-d982-4791-8cdc-53c0726b82e6']",36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:36.054,Pressure,
,,,,,,,,,,,,,,,,,0.706566,,,,,,,,,,,,,38210073-95dd-472d-ad1f-521f31bfa2e1,2100,,"[104.8, 49.8]",3754209,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesse Lingard,3293.0,Center Attacking Midfield,119,Tottenham Hotspur,38,"['4edfc3cd-4c6f-4130-8ec0-0c434a7be6f8', 'f423e2f6-bdf7-4fba-be18-b3ece61844cc']",57,,,,,,,,,,,,,,,,,,Manchester United,39,00:07:57.256,Pressure,
,,,,,,,,,,,True,,,,,,0.59988,,,,,,,,,,,,,66a77482-87bd-46f1-b63b-c1d2eafe6fe6,2105,,"[76.6, 27.4]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,119,Tottenham Hotspur,38,"['0f712ce9-aca4-45e1-af9d-8e338596cda7', 'b3befbc0-55b3-4aa1-b5b3-ea8e1cf4eb8a']",1,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:01.990,Pressure,
,,,,,,,,,,,,,,,,,0.274311,,,,,,,,,,,,,ae9ac5ec-ead6-49e0-a41d-f6ec424fd28e,2117,,"[37.3, 74.4]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timothy Evans Fosu-Mensah,3465.0,Right Back,119,Tottenham Hotspur,38,"['4f570db7-9162-41ab-9d71-69e58141710d', 'de4ac9e5-1ce9-4b62-bc13-8054d232f9a4']",10,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:10.843,Pressure,
,,,,,,,,,,,,,,,,,0.57361,,,,,,,,,,,,,b6a4b658-5363-450b-98b4-d128aea1bc51,2120,,"[33.5, 79.9]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,119,Tottenham Hotspur,38,,11,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:11.732,Pressure,
,,,,,,,,,,,True,,,,,,2.972667,,,,,,,,,,,,,adefbb8b-1075-4501-9b88-f1389c0fd12b,2126,,"[112.5, 5.7]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,119,Tottenham Hotspur,38,"['05df88f4-bafb-4925-bbf3-02a0dbafe14a', '76409564-4912-45dc-889a-3208f5064c4a']",15,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:15.024,Pressure,
,,,,,,,,,,,True,,,,,,0.793273,,,,,,,,,,,,,3cc0e670-47e9-434b-a3ff-33a0109c365f,2128,,"[97.0, 4.0]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Center Attacking Midfield,119,Tottenham Hotspur,38,"['141af218-5527-4a86-9e1f-85cbe6c811ac', '2644932c-4787-48c5-a081-19da3391d46d', '5baf6e01-0a36-48b3-b940-976d6003fcae']",18,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:18.372,Pressure,
,,,,,,,,,,,,,,,,,0.409023,,,,,,,,,,,,,b0812cf0-c1c6-4bf7-bb5c-86cae15c72c9,2135,,"[25.5, 61.9]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,120,Tottenham Hotspur,38,['54d94d1f-50fe-4ac4-afb2-f9616022f8e5'],34,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:34.515,Pressure,
,,,,,,,,,,,,,,,,,0.090602,,,,,,,,,,,,,9ef1f029-33cb-4efd-b519-8afe934c3684,2140,,"[28.3, 62.2]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,120,Tottenham Hotspur,38,"['313e13b6-eaa0-47fb-84ce-9ab17c5b44ef', 'b5017896-ffc9-452e-8c4d-15ffee046800']",36,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:36.339,Pressure,
,,,,,,,,,,,,,,,,,0.468225,,,,,,,,,,,,,9f963b79-45b6-47df-a0c2-97940425b677,2142,,"[102.6, 20.6]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bamidele Alli,3094.0,Center Attacking Midfield,120,Tottenham Hotspur,38,['ae669ddb-3531-4ff4-a9e7-024eab1882ed'],36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:36.820,Pressure,
,,,,,,,,,,,,,,,,,1.177808,,,,,,,,,,,,,dd6c4b56-1563-497f-acfd-eda21c2dab76,2146,,"[95.6, 20.3]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erik Lamela,3585.0,Right Wing,120,Tottenham Hotspur,38,,38,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:38.952,Pressure,
,,,,,,,,,,,,,,,,,0.789714,,,,,,,,,,,,,992e1894-b27c-4b02-94eb-4a871f578200,2155,,"[41.4, 62.2]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesse Lingard,3293.0,Center Attacking Midfield,120,Tottenham Hotspur,38,"['3296bf2f-3453-46ca-8361-8232f5e12b83', 'ec515231-d02c-491e-90a9-2691496afb09']",42,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:42.538,Pressure,
,,,,,,,,,,,,,,,,,1.420677,,,,,,,,,,,,,d32b24c9-6f7a-4c56-a5bd-118431cf9cce,2166,,"[12.2, 61.4]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,120,Tottenham Hotspur,38,['9036c866-23d7-4090-a9da-bd4a4ead1846'],48,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:48.992,Pressure,
,,,,,,,,,,,,,,,,,1.625947,,,,,,,,,,,,,0ec589fe-d1a5-4721-8340-a4b1fb33ad6a,2173,,"[19.9, 61.0]",3754209,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daley Blind,3311.0,Left Center Back,120,Tottenham Hotspur,38,"['6203a099-eaca-4181-adf1-beb697a3cd87', 'a1d24d52-b1f0-4862-8c71-eb430b14d1c9']",56,,,,,,,,,,,,,,,,,,Manchester United,39,00:08:56.573,Pressure,
,,,,,,,,,,,,,,,,,0.708022,,,,,,,,,,,,,85fe9998-6ec2-42f2-b9d2-01b3464355a7,2180,,"[70.0, 69.7]",3754209,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Erik Lamela,3585.0,Right Wing,121,Manchester United,39,['fafae87e-9ba5-45ca-a057-b11d48cab545'],11,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:09:11.445,Pressure,
,,,,,,,,,,,True,,,,,,1.374159,,,,,,,,,,,,,abadee60-aa65-4f22-bc83-6ce1a27ac514,2185,,"[109.5, 11.1]",3754209,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Left Wing,122,Manchester United,39,['7fd0cd9d-fc23-4d26-902a-6adb2277505d'],15,,,,,,,,,,,,,,,,,,Manchester United,39,00:09:15.555,Pressure,
,,,,,,,,,,,True,,,,,,2.159894,,,,,,,,,,,,,d69dfdfc-e500-4ae5-8e95-402d3b4bf50c,2202,,"[68.8, 6.3]",3754209,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jesse Lingard,3293.0,Center Attacking Midfield,123,Manchester United,39,,2,,,,,,,,,,,,,,,,,,Manchester United,39,00:10:02.177,Pressure,
,,,,,,,,,,,True,,,,,,0.575307,,,,,,,,,,,,,1270eca7-f891-48a2-ab94-891625f9e80f,2211,,"[56.8, 62.4]",3754209,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Center Attacking Midfield,125,Manchester United,39,"['d186cb60-ddd1-4495-8ead-bf6c6c5ba18f', 'ec2ef6c2-3758-4155-9861-bac70239c997']",21,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:21.507,Pressure,
,,,,,,,,,,,,,,,,,0.476002,,,,,,,,,,,,,38256b43-f40f-4d22-93ae-3e6970c9d88f,2215,,"[37.8, 63.4]",3754209,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,125,Manchester United,39,"['77e23ff1-85a7-4a12-afdb-d5df05af9305', 'cebca33e-a0e7-43e8-a4e8-ed109fc8f236']",23,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:23.793,Pressure,
,,,,,,,,,,,,,,,,,1.004962,,,,,,,,,,,,,8ab5db31-2b40-40c5-a064-84b465f5e995,2225,,"[30.0, 5.0]",3754209,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,125,Manchester United,39,"['cab0e330-fadf-40e9-b408-30e564f7db1d', 'd1502530-a6b8-47ce-b8ad-3a9afe277612']",36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:36.361,Pressure,
,,,,,,,,,,,,,,,,,0.702426,,,,,,,,,,,,,9a131da1-df87-4b59-8464-692cba9bbec6,2241,,"[41.8, 61.6]",3754209,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Smalling,10958.0,Right Center Back,126,Tottenham Hotspur,38,"['7dd1d466-6d90-4956-a142-a1ee2d6e4441', 'f725d160-9ba5-4408-9c40-19ad5c0938b6']",14,,,,,,,,,,,,,,,,,,Manchester United,39,00:11:14.301,Pressure,
,,,,,,,,,,,,,,,,,2.940038,,,,,,,,,,,,,0b9e960e-a2dd-41f2-8a12-f38d3fb796d6,2244,,"[96.0, 17.0]",3754209,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bamidele Alli,3094.0,Center Attacking Midfield,126,Tottenham Hotspur,38,"['16ea3cfb-0d21-40b4-9905-ff433eb45fb4', '30a5c504-e1db-442a-a14b-f46864a95e1d', 'd63ecc92-5626-4438-960f-4dc6f7928017']",15,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:15.712,Pressure,
,,,,,,,,,,,,,,,,,0.790887,,,,,,,,,,,,,e8844c6c-ea0a-47f3-bac9-23a896307a0e,2254,,"[84.4, 15.9]",3754209,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,127,Manchester United,39,"['f2a3e7c9-8010-49a5-9292-146da3086e4e', 'fc553c1b-60c1-4b35-950d-652b2d72bef7']",22,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:22.778,Pressure,
,,,,,,,,,,,,,,,,,0.689254,,,,,,,,,,,,,477d40ff-c58f-4cf0-924c-6cd1e697d25e,2258,,"[94.4, 1.9]",3754209,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,127,Manchester United,39,"['068f41d4-6be8-49f6-b60a-3462681f0fad', '40d682b9-3b93-4d7d-b29a-4b64f24aab73']",24,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:24.650,Pressure,
,,,,,,,,,,,,,,,,,0.639054,,,,,,,,,,,,,2c672909-7e40-4801-a11b-61385cf67038,2275,,"[19.9, 60.1]",3754209,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,127,Manchester United,39,"['7a30affe-e6f0-4f83-a8c9-0d77a16695fe', 'b8c6d77d-c278-47be-91f7-286f7c312986']",39,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:39.016,Pressure,
,,,,,,,,,,,,,,,,,0.56451,,,,,,,,,,,,,a10f93c3-2e0d-4653-8746-f233a812fb40,2281,,"[18.4, 52.8]",3754209,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,127,Manchester United,39,"['31ff7d51-db6b-4a56-b063-27360c350142', '499969bc-3a21-42b7-946f-bebcd86e15f5']",40,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:40.122,Pressure,
,,,,,,,,,,,,,,,,,1.536429,,,,,,,,,,,,,23a71956-e5cd-4dcc-9e54-25169e984008,2292,,"[30.2, 73.6]",3754209,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Lamela,3585.0,Right Wing,127,Manchester United,39,"['0c78d0e2-e76b-4775-80aa-bace29591d2a', '28b76b78-f8fe-4261-85a6-756bb55fcef8']",50,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:50.371,Pressure,
,,,,,,,,,,,,,,,,,0.636206,,,,,,,,,,,,,46d92721-e563-4593-a8a3-aa7c44bfa1fb,2296,,"[45.6, 61.7]",3754209,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,127,Manchester United,39,"['9427f691-7dae-456b-a3d2-5db5bf6b2f48', 'd5517f42-c61b-4037-b1d7-101f145b51d9']",56,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:56.581,Pressure,
,,,,,,,,,,,True,,,,,,3.190738,,,,,,,,,,,,,338e1907-b700-4af4-b510-f5095853b678,2300,,"[57.5, 10.3]",3754209,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,127,Manchester United,39,['cb913741-35a3-48e5-9642-f38f07567440'],59,,,,,,,,,,,,,,,,,,Manchester United,39,00:11:59.573,Pressure,
,,,,,,,,,,,,,,,,,1.753162,,,,,,,,,,,,,e3b6e429-efb6-4da8-98f7-3d5fac1da86b,2316,,"[55.5, 71.9]",3754209,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,127,Manchester United,39,"['5c657826-0ee0-4f2e-867d-e362cf6ba99e', 'da39c385-e8ff-46a3-88d0-9a3eb3f51293']",13,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:13.441,Pressure,
,,,,,,,,,,,True,,,,,,0.605705,,,,,,,,,,,,,027695a7-48b0-4a94-9600-04671d037341,2324,,"[39.4, 44.8]",3754209,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesse Lingard,3293.0,Center Attacking Midfield,128,Tottenham Hotspur,38,['bd5c5b90-d7b5-40af-9444-62ae91640f64'],19,,,,,,,,,,,,,,,,,,Manchester United,39,00:12:19.253,Pressure,
,,,,,,,,,,,True,,,,,,0.578516,,,,,,,,,,,,,2b3f4032-c1a3-43ce-b08c-9b11ae886034,2335,,"[75.2, 36.6]",3754209,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Center Attacking Midfield,129,Manchester United,39,"['5e6e127d-8800-4f87-90e3-c4e468e9c3e5', '7934303d-7595-444f-9fc4-e4517d19edc7']",26,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:26.198,Pressure,
,,,,,,,,,,,,,,,,,0.623903,,,,,,,,,,,,,f75b39b0-1da0-4769-aac2-65065dd95b66,2337,,"[77.3, 47.7]",3754209,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,129,Manchester United,39,"['23e78809-af83-45ae-9c01-fe5d410207e9', 'e2786f61-5dc0-4bbe-86c1-707123ec1bf6']",27,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:27.142,Pressure,
,,,,,,,,,,,,,,,,,0.755154,,,,,,,,,,,,,669648ce-78c9-4cfa-a271-5aea6e5724e9,2354,,"[15.3, 56.1]",3754209,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bamidele Alli,3094.0,Center Attacking Midfield,130,Manchester United,39,"['3975e12a-50e1-48ca-bed8-4fa6843ce209', '88cd9d2f-7179-4326-ac9b-97f6ccbeeb7f']",9,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:09.377,Pressure,
,,,,,,,,,,,,,,,,,0.596101,,,,,,,,,,,,,86e37e19-dd70-43f9-99c3-c66ba06533ad,2362,,"[65.5, 29.1]",3754209,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bamidele Alli,3094.0,Center Attacking Midfield,131,Tottenham Hotspur,38,['713020ab-2a35-4abe-aff4-d4bbdd60094b'],42,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:42.933,Pressure,
,,,,,,,,,,,,,,,,,0.276042,,,,,,,,,,,,,1da97f33-b448-4c22-9655-56cf9f4feb22,2368,,"[65.0, 58.8]",3754209,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Morgan Schneiderlin,3600.0,Right Defensive Midfield,131,Tottenham Hotspur,38,"['6515e24f-b4e9-46b0-9183-560121609438', 'ed3324c1-5d6b-4129-ba6e-8472303391c2']",46,,,,,,,,,,,,,,,,,,Manchester United,39,00:13:46.056,Pressure,
,,,,,,,,,,,,,,,,,0.374647,,,,,,,,,,,,,3acbc6dd-b545-474c-a9a8-945b4c387984,2371,,"[68.8, 19.2]",3754209,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bamidele Alli,3094.0,Center Attacking Midfield,131,Tottenham Hotspur,38,['25461567-c936-4075-8e6c-207936a854f9'],47,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:13:47.608,Pressure,
,,,,,,,,,,,,,,,,,1.190682,,,,,,,,,,,,,c0af4ef4-7834-4bb5-aac4-a406bad79e1e,2377,,"[67.9, 8.7]",3754209,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric Dier,10956.0,Right Defensive Midfield,132,Manchester United,39,"['168bb62e-7618-4ee8-8dc9-82d185661c34', '3376b8a4-e162-463a-adb7-5914de523147', '371e83f5-c167-477c-81b0-834ab154765a']",0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:00.423,Pressure,
,,,,,,,,,,,True,,,,,,1.090183,,,,,,,,,,,,,8156b6e2-42bd-4b6d-bfe7-f071e70c4b8b,2389,,"[76.6, 12.0]",3754209,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Center Attacking Midfield,134,Manchester United,39,"['82d8d5ec-d23f-4494-adf7-22ba748580cf', 'd7f5e6ca-ebfa-4b70-b816-90f826636400']",5,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:05.918,Pressure,
,,,,,,,,,,,,,,,,,1.165332,,,,,,,,,,,,,e796e5b8-80dd-4cb0-b07d-b8adc64cb4b2,2395,,"[54.1, 56.0]",3754209,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Lamela,3585.0,Right Wing,134,Manchester United,39,"['4e7ea5f5-453b-43e4-8b0d-063aea7c62cf', 'ba7ce35e-f74e-4dfd-b6f1-9df424f810b2']",11,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:11.632,Pressure,
,,,,,,,,,,,,,,,,,0.730935,,,,,,,,,,,,,e8380d9b-263e-401c-9254-00f31ed2dea1,2397,,"[28.1, 66.5]",3754209,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,134,Manchester United,39,"['3bec8279-e2be-4a8a-9df4-b1465419d127', 'f234c7b1-62e3-49b7-906a-2b9d0f712ab3']",13,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:13.419,Pressure,
,,,,,,,,,,,,,,,,,0.782693,,,,,,,,,,,,,4654f4fb-f38c-4252-9420-3002a31ecfa7,2400,,"[28.9, 67.7]",3754209,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Lamela,3585.0,Right Wing,134,Manchester United,39,"['263796e7-83bb-4245-9593-611e10dd8d18', '3bec8279-e2be-4a8a-9df4-b1465419d127', '5b361e5e-4b9c-40ef-9062-e3c2e7973850', '76c39d98-bed3-45b8-bf2f-8fc2a55ed7f7']",14,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:14.270,Pressure,
,,,,,,,,,,,,,,,,,1.00734,,,,,,,,,,,,,7b07e857-06e0-4ac0-94aa-642137f591a2,2417,,"[3.3, 59.6]",3754209,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Harry Kane,10955.0,Center Forward,135,Manchester United,39,"['5ab2a334-3ea7-455a-8a7f-a43f7913d020', 'bdb29f04-7bad-4a32-afdf-e999c385cd5d']",56,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:56.970,Pressure,
,,,,,,,,,,,,,,,,,0.620108,,,,,,,,,,,,,11528dcb-b38e-4824-8f6b-a3a438521050,2420,,"[1.9, 56.1]",3754209,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Erik Lamela,3585.0,Right Wing,135,Manchester United,39,"['4d308c61-cc92-41b3-9cf1-0e75cee04313', '5ab2a334-3ea7-455a-8a7f-a43f7913d020']",57,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:14:57.848,Pressure,
,,,,,,,,,,,True,,,,,,0.702052,,,,,,,,,,,,,edb06e6a-b64a-4a6f-9b24-ec0f68cbe606,2425,,"[101.0, 23.4]",3754209,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,136,Tottenham Hotspur,38,"['0158d5d2-a4d2-4d04-ae97-12d3aaf4e9e5', '137c778f-5a5e-41aa-8011-23942e23bad2']",0,,,,,,,,,,,,,,,,,,Manchester United,39,00:15:00.966,Pressure,
,,,,,,,,,,,,,,,,,0.780508,,,,,,,,,,,,,c4ff0c42-c76f-46e6-bab9-bda9c6d6a7a0,2427,,"[67.9, 70.5]",3754209,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,136,Tottenham Hotspur,38,['c2a60f66-8a12-430f-afe4-ec9c571c38c7'],4,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:04.300,Pressure,
,,,,,,,,,,,True,,,,,,0.427626,,,,,,,,,,,,,ba7259d8-dd7d-4e57-9df9-130ea7e4edea,2440,,"[80.7, 16.5]",3754209,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Rose,3594.0,Left Back,138,Manchester United,39,"['f8c2454e-1298-4256-b57c-4d374b60f695', 'f91a578b-2904-4581-ab19-e431590a66b8']",22,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:22.687,Pressure,
,,,,,,,,,,,,,,,,,2.107222,,,,,,,,,,,,,9445eba8-9ece-4e1c-9ff5-a64b2a57ce9c,2442,,"[40.2, 4.7]",3754209,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,138,Manchester United,39,"['c872357b-258a-4b16-9639-2182107dcd0f', 'ff75f4e9-86c9-4141-8ba6-0808081da92a']",24,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:24.521,Pressure,
,,,,,,,,,,,,,,,,,0.971511,,,,,,,,,,,,,bb904225-ede1-4722-828a-9bdb0016e93a,2454,,"[44.5, 15.4]",3754209,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bamidele Alli,3094.0,Center Attacking Midfield,139,Manchester United,39,['53d9a6c5-2920-448c-b804-1023f051a29a'],43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:43.694,Pressure,
,,,,,,,,,,,,,,,,,0.589487,,,,,,,,,,,,,8f0f5368-0a65-4b87-90d4-03625e228888,2458,,"[38.1, 1.4]",3754209,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danny Rose,3594.0,Left Back,139,Manchester United,39,"['40d4b12f-9ba2-4277-8135-dbbe6dae07e8', 'c6d0100f-321c-4048-a5d9-a588bf428b72']",47,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:15:47.088,Pressure,
