50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a39cad1f-b042-44ce-b07d-4b213a4a312f,2908,,"[67.4, 66.0]",3754015,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Attacking Midfield,143,Manchester City,36,['1123116d-3236-48e0-a4d8-c809695d6313'],29,,,,,,,,,,,,,,,,,Manchester City,36,00:26:29.243,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a62bbc70-a8a9-40ba-bb73-66ade6686aba,2913,,"[80.5, 78.9]",3754015,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,143,Manchester City,36,['8bd0075c-030c-4eaf-a326-06bfc7063734'],31,,,,,,,,,,,,,,,,,Manchester City,36,00:26:31.817,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3465fee-186f-42fe-955b-ec242c1673e2,2915,,"[62.0, 14.9]",3754015,71,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Martial,20039.0,Left Wing,144,Manchester United,39,['ab909742-3510-406d-90ef-5db5d44c5450'],44,,,,,,,,,,,,,,,,,Manchester United,39,00:26:44.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43e68f0d-ccad-42d7-9f89-68c1cdbe6752,2917,,"[68.8, 73.4]",3754015,71,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesús Navas González,6821.0,Right Wing,144,Manchester United,39,['77203ead-24da-4b21-89ce-f9ed88c6f155'],45,,,,,,,,,,,,,,,,,Manchester City,36,00:26:45.649,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e052a3f-142b-4d24-8a96-1df01583d842,2921,,"[100.2, 60.4]",3754015,71,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Francisco Reges,16003.0,Right Defensive Midfield,144,Manchester United,39,['383ba374-3eb7-49c7-9043-4543a9d5aecf'],50,,,,,,,,,,,,,,,,,Manchester City,36,00:26:50.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211c4a22-5dba-46a7-9e6e-f9ab223c6cf7,2923,,"[4.3, 38.9]",3754015,71,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David de Gea Quintana,3333.0,Goalkeeper,144,Manchester United,39,['f27f51c9-c444-4bf1-a8bd-414287cce8ba'],52,,,,,,,,,,,,,,,,,Manchester United,39,00:26:52.201,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcd162bb-f73f-4e09-91d2-ca2cfe3d4db7,2927,,"[65.5, 59.7]",3754015,71,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesse Lingard,3293.0,Right Wing,144,Manchester United,39,['33a89c7c-2e06-4d3d-a34a-750d2a6770f7'],57,,,,,,,,,,,,,,,,,Manchester United,39,00:26:57.779,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,24974166-760e-4331-a4a9-c2cca16f9d19,2930,,"[84.1, 10.6]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wilfried Guemiand Bony,3598.0,Center Forward,144,Manchester United,39,['c48f0470-fabd-4ebf-8fb5-a39dc0196855'],1,,,,,,,,,,,,,,,,,Manchester City,36,00:27:01.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a06af965-4ddd-476c-9302-1a2aac2630c2,2933,,"[73.1, 6.1]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,145,Manchester City,36,['b0ddff94-0317-4d2d-9f20-9bdfd419adb8'],23,,,,,,,,,,,,,,,,,Manchester City,36,00:27:23.427,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4fa61e5-85b7-4f4b-b7c1-6692a3592e9b,2936,,"[79.8, 3.2]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,145,Manchester City,36,['66de9786-8c1c-49c8-9cf9-2490988dacc7'],24,,,,,,,,,,,,,,,,,Manchester City,36,00:27:24.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84c41669-e8d1-4516-b73a-3a3cf724e15a,2939,,"[42.8, 54.3]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,146,Manchester United,39,"['041696bd-cdaa-4650-836c-ef1a6dcd299d', 'cc1ddd4d-99cd-45a8-afb9-eae4f678c9cb']",26,,,,,,,,,,,,,,,,,Manchester United,39,00:27:26.886,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48135747-8024-450e-8741-2b7159c9ebeb,2943,,"[55.2, 55.4]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,146,Manchester United,39,"['68cdad5f-b7cd-4ef8-b503-6276b550a26a', '81cb77dd-1a23-4134-892e-6dba3c29cc19']",28,,,,,,,,,,,,,,,,,Manchester United,39,00:27:28.004,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2841cf0-7f57-4574-97df-ed9753363a07,2950,,"[72.3, 29.0]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Attacking Midfield,147,Manchester City,36,['d028e6f4-e99c-46a1-a91c-4db21a45872e'],29,,,,,,,,,,,,,,,,,Manchester City,36,00:27:29.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bd2ae30-4a06-4820-82d6-3a45afdf6c9f,2955,,"[79.4, 21.7]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Attacking Midfield,147,Manchester City,36,['1259406a-a547-4e3e-a0b2-3d7005fd7c7b'],32,,,,,,,,,,,,,,,,,Manchester City,36,00:27:32.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23bb421c-b81b-4b5d-a8b2-ab7fb3131b38,2961,,"[20.2, 49.9]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Jones,3314.0,Right Center Back,148,Manchester United,39,['d8c94caa-35bf-4cea-8c5f-f7f4d56e4cdd'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:27:37.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89a823be-1f74-4924-9fc8-13b9ebd21552,2964,,"[22.0, 59.9]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,148,Manchester United,39,['b78def01-4087-4da9-a02c-892f0cee271f'],39,,,,,,,,,,,,,,,,,Manchester United,39,00:27:39.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27da0073-d8b2-43f4-8fcb-73c34bfb456a,2966,,"[32.3, 74.4]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesse Lingard,3293.0,Right Wing,148,Manchester United,39,['07b085cd-06c7-4e24-b4f2-979a1ffe6fe7'],40,,,,,,,,,,,,,,,,,Manchester United,39,00:27:40.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7bc1912-1761-4aef-9b89-100b73227b13,2968,,"[44.2, 64.4]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,148,Manchester United,39,['7e761a5a-ac1c-4f46-b880-673e77bc89e0'],41,,,,,,,,,,,,,,,,,Manchester United,39,00:27:41.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c939e32-73b5-42b6-ba0c-b81d3b1164d9,2972,,"[64.2, 75.6]",3754015,72,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesse Lingard,3293.0,Right Wing,148,Manchester United,39,['cdd884c1-476a-4d96-9d86-d39e52068498'],44,,,,,,,,,,,,,,,,,Manchester United,39,00:27:44.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954d132a-e5b5-42cd-b468-67e6d5453794,2981,,"[46.1, 63.8]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,149,Manchester City,36,['2dab3478-6a95-4083-a729-5b9b577a7b01'],1,,,,,,,,,,,,,,,,,Manchester City,36,00:28:01.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021cb79-68a2-45cb-9b3d-b895dd55ce24,2984,,"[59.8, 78.3]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Wing,149,Manchester City,36,['40698b2f-9ca8-4c88-9e3b-4b5287c5cfe5'],3,,,,,,,,,,,,,,,,,Manchester City,36,00:28:03.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778d44b8-4fb9-4769-92e5-28ed54a703e3,2987,,"[41.1, 74.4]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,149,Manchester City,36,['af54380f-379f-430f-8496-86eb95690029'],5,,,,,,,,,,,,,,,,,Manchester City,36,00:28:05.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c574fa69-e833-46c1-babb-c150b88112fc,2990,,"[44.5, 64.8]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Attacking Midfield,149,Manchester City,36,['81df0f69-60a5-44f1-a3e9-4e11c72f756c'],7,,,,,,,,,,,,,,,,,Manchester City,36,00:28:07.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff412899-b4f4-4d2a-867d-e0eaa8d0ebcc,2993,,"[27.9, 58.6]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Kompany,3101.0,Right Center Back,149,Manchester City,36,['b08e4e3f-eea9-48b7-8891-96a608e1cea4'],9,,,,,,,,,,,,,,,,,Manchester City,36,00:28:09.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00d05489-aff8-4c97-a087-ec92053d2a23,2996,,"[36.1, 18.3]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,149,Manchester City,36,['4c3a2633-054f-4fca-abf5-a8b7d3e0924d'],14,,,,,,,,,,,,,,,,,Manchester City,36,00:28:14.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7b44683-3fe9-43eb-a609-e61c34b2c78f,2999,,"[48.9, 5.5]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Kolarov,5596.0,Left Back,149,Manchester City,36,['bb946a1c-7ca4-437a-a024-eae577d02f39'],15,,,,,,,,,,,,,,,,,Manchester City,36,00:28:15.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66712885-27bc-4402-b1a6-18a74765306e,3002,,"[39.5, 18.0]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,149,Manchester City,36,['9488c627-77d6-48eb-abd4-74bd8e0a68e5'],17,,,,,,,,,,,,,,,,,Manchester City,36,00:28:17.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639ca510-2e63-461e-ad5d-ebc9cae69de8,3005,,"[51.2, 21.9]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Attacking Midfield,149,Manchester City,36,['9bfffbc7-c27e-41ea-9c5b-a5199d0f95ea'],24,,,,,,,,,,,,,,,,,Manchester City,36,00:28:24.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f04a709-53b2-4578-aa9a-80aece1394a4,3008,,"[42.2, 16.5]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,149,Manchester City,36,['7e5588e7-7f5a-4c79-929f-3bcea39fca4d'],26,,,,,,,,,,,,,,,,,Manchester City,36,00:28:26.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33994ed4-7317-473e-b77c-d19fc34e590e,3012,,"[12.3, 28.6]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Hart,3291.0,Goalkeeper,149,Manchester City,36,['a746dbed-55f3-4ece-9c87-6ee4b9f991f9'],29,,,,,,,,,,,,,,,,,Manchester City,36,00:28:29.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f33cf44e-a795-41c8-9a7b-bc07303b8368,3015,,"[23.2, 21.0]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,149,Manchester City,36,['d72acb44-db61-4dc9-b576-7289e538f300'],32,,,,,,,,,,,,,,,,,Manchester City,36,00:28:32.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588acd6a-ca5a-47a0-bb1d-e9ea4b493be5,3018,,"[8.3, 38.2]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Hart,3291.0,Goalkeeper,149,Manchester City,36,['88edbf16-c954-4b95-836f-658f4b1e3bf5'],36,,,,,,,,,,,,,,,,,Manchester City,36,00:28:36.854,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196cd6c-c322-4718-ac2b-f53f74fddb21,3021,,"[62.9, 6.8]",3754015,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wilfried Guemiand Bony,3598.0,Center Forward,149,Manchester City,36,['5515d355-adcb-44cd-a968-75267f6689c5'],40,,,,,,,,,,,,,,,,,Manchester City,36,00:28:40.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c20d7f2-b571-40de-958d-dd388f3e653e,3024,,"[55.6, 68.9]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,150,Manchester United,39,['cf926c21-e1f9-45c6-98fc-3eb2cdd90b70'],9,,,,,,,,,,,,,,,,,Manchester United,39,00:29:09.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7908630-0db9-4042-aff2-8d36d2d934e9,3027,,"[40.9, 76.2]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Antonio Valencia Mosquera,3267.0,Right Back,150,Manchester United,39,['50de7aa0-8060-4d51-9365-8a476922f7d8'],11,,,,,,,,,,,,,,,,,Manchester United,39,00:29:11.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99f42c62-1c9e-4efa-9d66-926a827a3360,3030,,"[32.7, 35.0]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Smalling,10958.0,Left Center Back,150,Manchester United,39,['a1ce0c86-450b-4d55-aa18-ee7836803ca5'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:29:15.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b609d3d8-2eb3-449f-b6b7-0f6ff96a43b7,3033,,"[70.3, 27.8]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Left Defensive Midfield,150,Manchester United,39,['06c2a22f-9ff9-48b9-a302-306240ef0d6a'],21,,,,,,,,,,,,,,,,,Manchester United,39,00:29:21.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c90a8f3b-a108-4933-b437-2396b5c66f51,3036,,"[91.2, 3.5]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Martial,20039.0,Left Wing,150,Manchester United,39,['81aeae70-f24c-4479-870a-34632f4294a2'],24,,,,,,,,,,,,,,,,,Manchester United,39,00:29:24.370,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae703498-9a4b-4474-a4d1-401e97bc5990,3040,,"[108.8, 33.3]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wayne Mark Rooney,3538.0,Center Forward,150,Manchester United,39,['a06b98e7-930d-4f20-8500-b8acd3407e1e'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:29:31.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201645b7-e0ac-44b7-b399-42d1b096df1d,3045,,"[56.4, 19.0]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Smalling,10958.0,Left Center Back,150,Manchester United,39,['02a11a77-b3b1-4cde-acad-3dd05b51cdd6'],38,,,,,,,,,,,,,,,,,Manchester United,39,00:29:38.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97a77167-a2f8-4961-8d53-38368406334b,3048,,"[50.7, 55.8]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Phil Jones,3314.0,Right Center Back,150,Manchester United,39,['cfc91eba-1eab-44e9-9b14-34e41a2c8a9c'],43,,,,,,,,,,,,,,,,,Manchester United,39,00:29:43.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46cc8084-f7e8-4693-963e-f664135270b8,3052,,"[79.3, 57.2]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wayne Mark Rooney,3538.0,Center Forward,150,Manchester United,39,"['19c0aedb-32af-4022-a4de-df2620524246', 'be3b68a9-dd28-46a8-b6c4-377a3a28e235']",46,,,,,,,,,,,,,,,,,Manchester United,39,00:29:46.354,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,32880b1a-5993-430a-8afc-d120afd10008,3054,,"[71.0, 64.1]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesse Lingard,3293.0,Right Wing,150,Manchester United,39,['47a63fc1-a1b2-44b4-b93b-c2b4cffe1afa'],47,,,,,,,,,,,,,,,,,Manchester United,39,00:29:47.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ebeaf85-55b4-4b2d-8ac3-be9567cf648b,3064,,"[49.3, 65.4]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Herrera Agüera,3606.0,Center Attacking Midfield,150,Manchester United,39,['749d362c-3989-4dc5-b757-fc7788cbd5b4'],53,,,,,,,,,,,,,,,,,Manchester United,39,00:29:53.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10cabbd9-394f-480b-8960-0e51823ccedc,3067,,"[39.1, 63.8]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Phil Jones,3314.0,Right Center Back,150,Manchester United,39,['f276f828-26d3-485e-9c54-560d68db2081'],54,,,,,,,,,,,,,,,,,Manchester United,39,00:29:54.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35509fb1-d899-4dd5-bb15-6b70cfef130d,3070,,"[35.0, 46.7]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chris Smalling,10958.0,Left Center Back,150,Manchester United,39,['17191960-d67a-4996-91af-c48fea9d84c3'],56,,,,,,,,,,,,,,,,,Manchester United,39,00:29:56.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ce56e68-8df9-47e7-a15c-3fc26a0c20a4,3073,,"[43.7, 20.4]",3754015,74,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Left Defensive Midfield,150,Manchester United,39,['22b30f2c-5f68-4a03-9470-c1fe4b70690e'],59,,,,,,,,,,,,,,,,,Manchester United,39,00:29:59.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cde4d210-00e5-49e7-8294-5067cbde5c4e,3076,,"[100.3, 6.9]",3754015,75,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Martial,20039.0,Left Wing,150,Manchester United,39,['2c15eedb-1d01-4911-80fa-f42cbb130082'],7,,,,,,,,,,,,,,,,,Manchester United,39,00:30:07.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30b34db3-4268-4f83-9d7e-47c50a9f3830,3089,,"[67.4, 26.3]",3754015,75,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Wilfried Guemiand Bony,3598.0,Center Forward,151,Manchester City,36,['ca6c022f-e82c-4ca5-8c8a-7de27fe61d39'],48,,,,,,,,,,,,,,,,,Manchester City,36,00:30:48.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eb321b3-5bda-4a43-921a-47f4a66381a6,3095,,"[54.4, 36.4]",3754015,75,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,151,Manchester City,36,"['20dfd75e-092d-4b7c-ae92-5b395d86789a', '80bee0aa-3efa-4501-aad4-57542ad2f3b6']",53,,,,,,,,,,,,,,,,,Manchester City,36,00:30:53.589,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a047d070-bbe7-44da-b5ea-c0ddbb0f28e2,3101,,"[79.6, 45.3]",3754015,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Gastón Demichelis,19288.0,Center Attacking Midfield,152,Manchester City,36,['1b7623ad-44e8-4ee9-baa9-3018c39be540'],54,,,,,,,,,,,,,,,,,Manchester City,36,00:31:54.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c62533c9-50dc-4dec-92e5-80ac240b13e3,3105,,"[86.7, 45.1]",3754015,76,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,152,Manchester City,36,"['1437aa9e-d89b-4aa0-b2b4-435d2aace05d', '3d14e34c-2e92-48cb-bf54-2d110f860812']",55,,,,,,,,,,,,,,,,,Manchester City,36,00:31:55.630,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89efbc26-5ccb-4bce-b675-a54757e20d52,3116,,"[56.9, 54.5]",3754015,77,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bacary Sagna,7110.0,Right Back,153,Manchester City,36,['fdc07084-7229-4c1d-86e5-ce97ad649305'],46,,,,,,,,,,,,,,,,,Manchester City,36,00:32:46.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01709a17-f335-494f-8ce2-265f159ca4ad,3118,,"[56.7, 37.0]",3754015,77,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Kompany,3101.0,Right Center Back,153,Manchester City,36,['6be107ba-e8fd-42c0-b337-fa1789af0b70'],49,,,,,,,,,,,,,,,,,Manchester City,36,00:32:49.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f430935-a5ff-49f2-8186-0de47e062c2e,3121,,"[63.8, 54.5]",3754015,77,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Gastón Demichelis,19288.0,Right Defensive Midfield,153,Manchester City,36,['b3693a14-7e74-42dd-8d98-66cdbfb92006'],51,,,,,,,,,,,,,,,,,Manchester City,36,00:32:51.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74356430-0eac-478f-9eba-1becf63314c5,3124,,"[70.4, 78.3]",3754015,77,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jesús Navas González,6821.0,Right Wing,153,Manchester City,36,['1b968ceb-dd8e-4264-8eb2-9cf27d9d11d9'],54,,,,,,,,,,,,,,,,,Manchester City,36,00:32:54.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc9377a1-331b-4cfd-9286-7164e0079a6c,3127,,"[34.5, 66.4]",3754015,77,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bacary Sagna,7110.0,Right Back,153,Manchester City,36,['a17b0d3c-36b7-4fb9-b24f-aa9878349c93'],57,,,,,,,,,,,,,,,,,Manchester City,36,00:32:57.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60c9ea11-a436-44d7-a3d5-48c37d6d6f5a,3130,,"[31.5, 31.5]",3754015,78,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vincent Kompany,3101.0,Right Center Back,153,Manchester City,36,['fa9b1aa0-f66c-4d95-835c-1e6f64fc33c8'],0,,,,,,,,,,,,,,,,,Manchester City,36,00:33:00.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb54de51-c625-43f7-b70e-02c301a0a152,3133,,"[48.9, 36.1]",3754015,78,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Gastón Demichelis,19288.0,Right Defensive Midfield,153,Manchester City,36,['4f2f1d3a-b4a7-4e7a-93ca-771c71200e7a'],2,,,,,,,,,,,,,,,,,Manchester City,36,00:33:02.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c03d51e-5f62-4f40-b0d5-2bbe0c75a709,3136,,"[44.7, 9.1]",3754015,78,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,153,Manchester City,36,['5b544944-a1cc-470e-b4fb-db1e0fae3f4a'],6,,,,,,,,,,,,,,,,,Manchester City,36,00:33:06.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcbb0ed9-2a93-4412-aa2c-e95f116528b0,3139,,"[47.3, 26.5]",3754015,78,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Gastón Demichelis,19288.0,Right Defensive Midfield,153,Manchester City,36,['5234803b-8b27-4866-aaea-9521e19e96ab'],9,,,,,,,,,,,,,,,,,Manchester City,36,00:33:09.121,Ball Receipt*,
