50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.873537,,,,,,,,,,,,,,,6029edbb-24f2-4779-b19d-2d5c895b0da7,126,,"[55.2, 63.4]",3754317,4,,,,,1.3937231,,Right Foot,,,,"[56.9, 72.9]",Ground Pass,,9.650907,,,,,Jonathan Howson,9578.0,,,,,,1,From Goal Kick,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,9,Norwich City,56,['9aba52aa-1d30-4659-ba0c-64abd7689b38'],8,,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:08.815,Pass,
,,,,,,,,,,,,,,,,,,2.723808,,,,,,,,,,,,,,,682858f6-ad7c-4943-8a4f-eb8b045c1e78,128,,"[56.9, 72.7]",3754317,4,,,,,-0.7620561,,Right Foot,,,,"[83.2, 47.6]",High Pass,,36.355194,,,,,Dieumerci Mbokani Bezua,23663.0,,,,,,1,From Goal Kick,Jonathan Howson,9578.0,Right Midfield,9,Norwich City,56,['e93d9964-f28a-4234-aaf4-3d3889659ecc'],9,,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:09.689,Pass,
,,,,,,,,,,,,,,,,,,1.150545,,,,,,,,,,,,,,,047ffe10-315d-4dcb-9d4c-213f872e5c0c,131,,"[83.2, 47.6]",3754317,4,,,,True,-0.07194767,,,,,,"[94.3, 46.8]",High Pass,,11.128792,,,Incomplete,,Matt Jarvis,22594.0,,,,,,1,From Goal Kick,Dieumerci Mbokani Bezua,23663.0,Center Forward,9,Norwich City,56,"['10c318ab-0731-44ec-9242-6ce9db5d335f', '4a791c68-9609-4881-bf3e-b9ae6a7a8585', 'f7c2f0fb-79b2-462c-bf2f-05a2b730e939']",12,,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:12.413,Pass,True
,,,,,,,,,,,,,,,,,,1.012819,,,,,,,,,,,,,,,5844fdd8-7f58-48de-b5db-a9b27d231605,138,,"[107.0, 0.1]",3754317,4,,,,,0.7732037,,,,,,"[115.3, 8.2]",Low Pass,,11.597413,,,,,Matt Jarvis,22594.0,,,,,Throw-in,1,From Throw In,Martin Olsson,3576.0,Left Back,10,Norwich City,56,['724486ac-e9c5-488c-be95-e05f81eba60b'],31,,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:31.484,Pass,
,,,,,,,,,,,,,,,,,,1.461698,,,,,,,,,,,,,,,efcd42dd-6ba9-4406-b033-8cee1a53ba55,142,,"[114.4, 5.3]",3754317,4,,,,,-2.3070538,,Right Foot,,,,"[111.5, 2.1]",Ground Pass,,4.3185644,,,,,Martin Olsson,3576.0,,,,,,1,From Throw In,Matt Jarvis,22594.0,Left Midfield,10,Norwich City,56,"['7d7fb449-400a-42d9-9e33-f035fbf74fe8', 'f4f2a656-25ac-47df-8cd5-c16fb7ced61e']",32,,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:32.714,Pass,True
,,,,,,,,,,,,,,,,,,0.068736,,,,,,,,,,,,,,,4f3ba943-5e2f-4140-9636-b413f544af3d,144,,"[112.1, 2.6]",3754317,4,,,,,1.1160771,,Left Foot,,,,"[114.3, 7.1]",Low Pass,,5.0089917,,,Incomplete,,,,,,,,,1,From Throw In,Martin Olsson,3576.0,Left Back,10,Norwich City,56,['f30ef669-e88b-4e98-a539-2807b251b6a3'],34,,,,,,,,,,,,,,,,,,,Norwich City,56,00:04:34.175,Pass,
,,,,,,,,,,,,,,,,,,1.975454,,,,,,,,,,,,,,,42113bcd-31d9-46fa-bd9c-336cf3dea03d,146,,"[120.0, 0.1]",3754317,5,,,,,1.7167256,,Right Foot,,,,"[114.9, 34.8]",High Pass,True,35.07278,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Matt Jarvis,22594.0,Left Midfield,11,Norwich City,56,['ed6b6fba-0005-4d54-aba6-a8195c06367d'],23,,,,,,,,,,,,,,,,,,,Norwich City,56,00:05:23.265,Pass,
,,,,,,,,,,,,,,,,,,3.263261,,,,,,,,,,,,,,,14a34d45-50d2-42d9-8094-258763d3653d,152,,"[7.0, 44.1]",3754317,5,,True,,,0.40101388,,Right Foot,,,,"[78.7, 74.5]",High Pass,,77.87843,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,12,Tottenham Hotspur,38,['b2e2d194-c7eb-49a5-9bcd-a2b33edf2b47'],47,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:47.284,Pass,
,,,,,,,,,,,,,,,,,,1.756419,,,,,,,,,,,,,,,b2e2d194-c7eb-49a5-9bcd-a2b33edf2b47,153,,"[41.4, 5.6]",3754317,5,,,,,-0.20788993,,Head,,,,"[54.2, 2.9]",High Pass,,13.081667,,,Incomplete,,,,,,,,Interception,1,From Goal Kick,Martin Olsson,3576.0,Left Back,12,Tottenham Hotspur,38,"['14a34d45-50d2-42d9-8094-258763d3653d', '7df35eff-a981-4026-b485-95b9e8624a01']",50,,,,,,,,,,,,,,,,,,,Norwich City,56,00:05:50.547,Pass,
,,,,,,,,,,,,,,,,,,0.950054,,,,,,,,,,,,,,,c451a266-52de-4fb7-8f93-14a794ba33d6,157,,"[71.1, 76.5]",3754317,5,,,,,-2.0601892,,Right Foot,,,,"[66.2, 67.3]",Ground Pass,,10.423532,,,,,Eric Dier,10956.0,,,,,,1,From Goal Kick,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,12,Tottenham Hotspur,38,"['533c1dd4-f087-4b2d-a5c9-b5a84e303f6b', '995eefa6-fa2a-4a5f-a995-80d6d1ebd76b']",54,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:54.299,Pass,True
,,,,,,,,,,,,,,,,,,0.895644,,,,,,,,,,,,,,,0b637be0-bb84-4211-a10e-494a4c2e5237,161,,"[70.0, 64.9]",3754317,5,,,,,-0.50132376,,Right Foot,,,,"[87.7, 55.2]",Ground Pass,,20.183657,,,,,Bamidele Alli,3094.0,,,,,,1,From Goal Kick,Eric Dier,10956.0,Left Defensive Midfield,12,Tottenham Hotspur,38,"['608d2f27-0316-48c1-b6c9-8c3e373482d2', '78436aa6-40d5-4fbd-b5a0-0d25d1a776db']",56,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:56.484,Pass,True
,,,,,,,,,,,,,,,,,,1.167459,,,,,,,,,,,,,,,a105a00c-0e60-42a4-b563-a9315042b550,165,,"[87.2, 62.2]",3754317,5,,,,,1.383476,,Right Foot,,,,"[90.1, 77.5]",Ground Pass,,15.572412,,,,,Christian Dannemann Eriksen,3043.0,,,,,,1,From Goal Kick,Bamidele Alli,3094.0,Left Wing,12,Tottenham Hotspur,38,"['27dcbb41-5b85-4995-9f57-ce7982db6626', '32504164-cad6-438e-9a48-3d9ce159d5a2']",58,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:58.697,Pass,True
,,,,,,,,,,,,,,,,,,1.543008,,,,,,,,,,,,,,,4cf128f6-cb4b-4a2c-bcf3-b6e0d3f3dfcc,168,,"[88.4, 76.6]",3754317,6,,,,,-3.0190217,,Right Foot,,,,"[74.6, 74.9]",Ground Pass,,13.904316,,,,,Kyle Walker,3205.0,,,,,,1,From Goal Kick,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,12,Tottenham Hotspur,38,['4945f94b-880c-40f6-9fd3-32c218d8ffd0'],0,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:00.833,Pass,
,,,,,,,,,,,,,,,,,,3.089762,,,,,,,,,,,,,,,520ae4e6-0c68-480b-8ebd-d48f08443681,171,,"[75.1, 69.0]",3754317,6,,,,,-1.3258177,,Right Foot,,,,"[90.4, 7.8]",High Pass,,63.083515,,,,,Danny Rose,3594.0,,True,,,,1,From Goal Kick,Kyle Walker,3205.0,Right Back,12,Tottenham Hotspur,38,['308bef5f-3c06-4682-aac6-98d74b8ecebc'],3,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:03.675,Pass,
,,,,,,,,,,,,,,,,,,1.165544,,,,,,,,,,,,,,,8b8d2916-3c1e-4bc7-8329-2a7e1c811ec2,174,,"[87.7, 10.8]",3754317,6,,,,,1.419781,,Right Foot,,,,"[89.8, 24.6]",Ground Pass,,13.958868,,,,,Bamidele Alli,3094.0,,,,,,1,From Goal Kick,Danny Rose,3594.0,Left Back,12,Tottenham Hotspur,38,['e47acf49-de8e-4cce-b83f-19b79f722437'],9,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:09.551,Pass,
,,,,,,,,,,,,,,,,,,3.426326,,,,,,,,,,,,,,,c0d3cc42-41c0-4323-896b-496b073ee8b4,177,,"[91.2, 27.2]",3754317,6,,,,,-0.40656683,,Right Foot,,,,"[120.0, 14.8]",Ground Pass,,31.35602,,,Out,,Danny Rose,3594.0,,,,,,1,From Goal Kick,Bamidele Alli,3094.0,Left Wing,12,Tottenham Hotspur,38,"['d1ebf695-e329-4e5c-a551-b4d734e26d73', 'e94e84c7-4b7a-4979-b75e-acf3bc36e477']",10,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:10.716,Pass,True
,,,,,,,,,,,,,,,,,,3.92881,,,,,,,,,,,,,,,2b8d2daa-af51-46ef-9320-401ab681b49f,181,,"[6.0, 44.0]",3754317,6,,,,,0.18982632,,Right Foot,,,,"[74.7, 57.2]",High Pass,,69.95663,,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,Goal Kick,1,From Goal Kick,Declan Rudd,9014.0,Goalkeeper,13,Norwich City,56,"['521c6a88-68ab-437b-a7c0-ca2be47e1884', 'fa6acf9c-4f4a-4272-af48-c7f1d1c33385']",54,,,,,,,,,,,,,,,,,,,Norwich City,56,00:06:54.712,Pass,
,,,,,,,,,,,,,,,,,,0.93065,,,,,,,,,,,,,,,521c6a88-68ab-437b-a7c0-ca2be47e1884,183,,"[45.4, 22.9]",3754317,6,,,,,-0.94281507,,Head,,,,"[50.7, 15.6]",Low Pass,,9.021087,,,,,Bamidele Alli,3094.0,,,,,Recovery,1,Regular Play,Eric Dier,10956.0,Left Defensive Midfield,14,Tottenham Hotspur,38,"['2b8d2daa-af51-46ef-9320-401ab681b49f', '9981a1f1-40fc-44d6-adb3-901b3483ba6a']",58,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:58.640,Pass,
,,,,,,,,,,,,,,,,,,1.093553,,,,,,,,,,,,,,,29f108f7-9cf7-4466-a236-70de850345fb,186,,"[52.1, 13.3]",3754317,7,,,,,0.34718537,,Left Foot,,,,"[67.3, 18.8]",High Pass,,16.164467,,,,,Harry Kane,10955.0,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Wing,14,Tottenham Hotspur,38,['846add3e-5e1b-4d2e-ad40-88ed8a66fb10'],0,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:00.893,Pass,
,,,,,,,,,,,,,,,,,,1.93676,,,,,,,,,,,,,,,dc486fb7-4b79-439b-b094-ff5dbab0d3f7,188,,"[67.3, 18.8]",3754317,7,,,,,1.0103394,,Head,,,,"[76.4, 33.3]",Low Pass,,17.118996,,,Incomplete,,Heung-Min Son,3083.0,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,14,Tottenham Hotspur,38,"['82f6daf0-81ed-4614-a19a-4204161c1c55', 'd17d65f1-aabb-4648-bcdc-d4fdb04cfeae']",1,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:01.987,Pass,
,,,,,,,,,,,,,,,,,,3.051334,,,,,,,,,,,,,,,82f6daf0-81ed-4614-a19a-4204161c1c55,191,,"[43.7, 46.8]",3754317,7,,,,,-3.1241527,,Left Foot,,,,"[9.3, 46.2]",Ground Pass,,34.40523,,,,,Declan Rudd,9014.0,,,,,Recovery,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,14,Tottenham Hotspur,38,"['bbda1295-9ab9-4710-a62e-7529f913f5c3', 'dc486fb7-4b79-439b-b094-ff5dbab0d3f7']",3,,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:03.924,Pass,
,,,,,,,,,,,,,,,,,,3.937267,,,,,,,,,,,,,,,2623a329-66d1-4ae3-9e8c-6800a344b2f6,194,,"[9.3, 46.2]",3754317,7,,,,,0.16729575,,Right Foot,,,,"[69.7, 56.4]",High Pass,,61.255203,,,Incomplete,,,,,,,,,1,Regular Play,Declan Rudd,9014.0,Goalkeeper,14,Tottenham Hotspur,38,['924e9627-55eb-4368-bd1a-3f4dd59d619a'],7,,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:07.015,Pass,
,,,,,,,,,,,,,,,,,,0.708323,,,,,,,,,,,,,,,61a17323-3374-4495-898a-7805d8cad476,197,,"[76.7, 37.1]",3754317,7,,,,True,1.7234457,,,,,,"[75.5, 44.9]",Low Pass,,7.891768,,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,Recovery,1,Regular Play,Matt Jarvis,22594.0,Left Midfield,14,Tottenham Hotspur,38,"['3e43b700-a35f-4d26-b2c0-8f0f730c0f66', '921a3deb-36c9-463d-b364-7ffb9ab1be1e', 'd4708336-18c4-4723-bd4d-9d5851ed855b']",13,,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:13.553,Pass,True
,,,,,,,,,,,,,,,,,,0.225896,,,,,,,,,,,,,,,76f9409f-7312-4c75-a0ce-d70c3af87d3d,203,,"[42.8, 37.8]",3754317,7,,,,,-0.9272952,,Right Foot,,,,"[44.3, 35.8]",Low Pass,,2.5,,,Incomplete,,Bamidele Alli,3094.0,,,,,,1,Regular Play,Eric Dier,10956.0,Left Defensive Midfield,14,Tottenham Hotspur,38,"['030ea419-2ac0-4edd-8079-31914939fa5e', '4215f29c-265e-4ef3-b929-09c4e80b9398', 'b747ea9d-4b11-4829-8861-ecc0afeaf6cc']",14,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:14.796,Pass,True
,,,,,,,,,,,,,,,,,,0.07996,,,,,,,,,,,,,,,f2751aea-867f-4f6f-9281-c8ec65dccb11,206,,"[73.1, 41.7]",3754317,7,,,,,1.047518,,Right Foot,,,,"[74.6, 44.3]",Ground Pass,,3.0016663,,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,Recovery,1,Regular Play,Youssouf Chafiq Mulumbu Ngangu,16932.0,Left Defensive Midfield,14,Tottenham Hotspur,38,"['7b98612e-4e0f-4e73-a905-74170f6c5cc8', 'ef8cfeb9-b5fb-4a8c-a583-20cfcde9b8a6']",15,,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:15.742,Pass,
,,,,,,,,,,,,,,,,,,1.519493,,,,,,,,,,,,,,,f30eb7c3-8d5f-45aa-bf43-a408f76ea0f7,209,,"[62.7, 36.6]",3754317,7,,,,,-1.7634971,,Left Foot,,,,"[59.5, 20.2]",Ground Pass,,16.709278,,,,,Martin Olsson,3576.0,,,,,Recovery,1,Regular Play,Alexander Banor Tettey,9463.0,Right Defensive Midfield,15,Norwich City,56,['c0d90fee-1244-4fb0-8572-87baa27ccc90'],17,,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:17.858,Pass,
,,,,,,,,,,,,,,,,,,1.711477,,,,,,,,,,,,,,,092932aa-b0ac-4989-a6d1-12b7a4d4555c,215,,"[81.7, 0.1]",3754317,7,,,,,0.3191396,,,,,,"[104.7, 7.7]",High Pass,,24.22313,,,,,Dieumerci Mbokani Bezua,23663.0,,,,,Throw-in,1,From Throw In,Martin Olsson,3576.0,Left Back,16,Norwich City,56,['b97c8363-4165-4be8-830b-ea9380083e2e'],36,,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:36.485,Pass,
,,,,,,,,,,,,,,,,,,2.09999,,,,,,,,,,,,,,,6130d94d-7af8-44ed-b468-ccfde1a6a5cf,217,,"[104.7, 7.7]",3754317,7,,,,True,0.5915997,,,,,,"[111.1, 12.0]",Low Pass,,7.7103825,,,Incomplete,,,,,,,,,1,From Throw In,Dieumerci Mbokani Bezua,23663.0,Center Forward,16,Norwich City,56,"['082c2347-70c7-4ff3-87d0-10b472a2ce5b', 'eca5dab5-4ad3-4ea4-9ece-ce159be29222']",38,,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:38.196,Pass,True
,,,,,,,,,,,,,,,,,,1.407634,,,,,,,,,,,,,,,131e3ef9-e464-405c-82bb-0e5e5dbfb1a0,223,,"[63.0, 54.6]",3754317,7,,,,,-0.26299474,,Right Foot,,,,"[68.2, 53.2]",Low Pass,,5.3851647,,,,,Bamidele Alli,3094.0,,,,,,1,From Throw In,Harry Kane,10955.0,Center Forward,16,Norwich City,56,"['0dd09eb8-7257-442b-a199-fbba46c27df6', '6bcd8914-fdb3-488c-8459-21509c19f2a3']",44,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:44.825,Pass,True
,,,,,,,,,,,,,,,,,,1.528205,,,,,,,,,,,,,,,1068d26d-98bf-430f-837b-27767e33fa94,227,,"[68.2, 54.1]",3754317,7,,,,,-0.971621,,Right Foot,,,,"[76.6, 41.8]",Ground Pass,,14.8946295,True,,Incomplete,,Harry Kane,10955.0,,,,,,1,From Throw In,Bamidele Alli,3094.0,Left Wing,16,Norwich City,56,"['55f6196a-1fb2-4414-add8-5c5eef6efeb2', '8d003784-80ac-4cb7-a7c2-2f52fd82914d', '9b307295-9d12-4241-8082-053fba1d713d']",46,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:46.290,Pass,True
,,,,,,,,,,,,,,,,,,3.509282,,,,,,,,,,,,,,,55f6196a-1fb2-4414-add8-5c5eef6efeb2,229,,"[43.5, 38.3]",3754317,7,,,,,3.027122,,Right Foot,,,,"[6.1, 42.6]",Ground Pass,,37.64638,,,,,Declan Rudd,9014.0,,,,,Recovery,1,From Throw In,Ivo Daniel Ferreira Mendonca Pinto,10499.0,Right Back,16,Norwich City,56,"['07ad107b-d1f9-4c3b-a213-fb7d07ad8bd6', '1068d26d-98bf-430f-837b-27767e33fa94']",47,,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:47.818,Pass,
,,,,,,,,,,,,,,,,,,3.283558,,,,,,,,,,,,,,,666dd9fa-41ae-4646-8abb-924e3264818c,233,,"[7.2, 44.7]",3754317,7,,,,,0.23270933,,Right Foot,,,,"[72.6, 60.2]",High Pass,,67.21168,,,,,Jonathan Howson,9578.0,,,,,,1,From Throw In,Declan Rudd,9014.0,Goalkeeper,16,Norwich City,56,"['12010298-bcc1-4b75-81b6-af242d18800e', '845e4f57-22cc-4057-be39-ba0fe17bc407']",52,,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:52.607,Pass,True
,,,,,,,,,,,,,,,,,,2.40833,,,,,,,,,,,,,,,a26a7110-db3a-4e7f-a150-b8200ca2ffe2,235,,"[72.6, 60.2]",3754317,7,,,,True,-0.15660188,,,,,,"[95.4, 56.6]",Low Pass,,23.08246,,,Incomplete,,Steven Naismith,9528.0,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,16,Norwich City,56,"['0aad3a1e-b9e5-4219-ae9b-c52dc6eec72d', '77f16607-c179-477a-af9c-ebefd709a3ce', 'd6d2a27e-57b5-462b-a4e1-7d8faf935fc5']",55,,,,,,,,,,,,,,,,,,,Norwich City,56,00:07:55.891,Pass,True
,,,,,,,,,,,,,,,,,,1.842175,,,,,,,,,,,,,,,d6d2a27e-57b5-462b-a4e1-7d8faf935fc5,239,,"[24.7, 23.5]",3754317,7,,,,,2.7386081,,Right Foot,,,,"[5.7, 31.6]",Ground Pass,,20.65454,,,,,Hugo Lloris,3099.0,,,,,Recovery,1,From Throw In,Kevin Wimmer,3611.0,Left Center Back,16,Norwich City,56,"['2b1e4b2a-0427-4d85-b220-859d44928ddb', '2c182074-1972-4400-b56d-f2904f131fdd', 'a26a7110-db3a-4e7f-a150-b8200ca2ffe2']",58,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:58.299,Pass,True
,,,,,,,,,,,,,,,,,,3.252174,,,,,,,,,,,,,,,d4206ba9-12aa-481b-8417-2191c524edb1,242,,"[6.4, 29.3]",3754317,8,,,,,-0.08035097,,Left Foot,,,,"[59.8, 25.0]",High Pass,,53.57285,,,Incomplete,,,,,,,,,1,From Throw In,Hugo Lloris,3099.0,Goalkeeper,16,Norwich City,56,"['20d50232-0559-47c9-b11b-a6ad724b6f80', '706c1e7b-ce37-4133-b630-b809b852e79f']",0,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:00.141,Pass,True
,,,,,,,,,,,,,,,,,,1.391343,,,,,,,,,,,,,,,20d50232-0559-47c9-b11b-a6ad724b6f80,243,,"[60.3, 55.1]",3754317,8,,,,,0.6139147,,Head,,,,"[70.8, 62.5]",High Pass,,12.845622,,,,,Jonathan Howson,9578.0,,,,,Recovery,1,From Throw In,Alexander Banor Tettey,9463.0,Right Defensive Midfield,16,Norwich City,56,"['c09c4d3a-c7a2-4efc-861d-702924873e5a', 'd4206ba9-12aa-481b-8417-2191c524edb1']",3,,,,,,,,,,,,,,,,,,,Norwich City,56,00:08:03.393,Pass,
,,,,,,,,,,,,,,,,,,0.867155,,,,,,,,,,,,,,,fff14150-da25-40b7-9795-1ab10d3dd3f6,246,,"[66.0, 59.3]",3754317,8,,,,,-0.6435011,,Right Foot,,,,"[78.4, 50.0]",Ground Pass,,15.5,,,,,Matt Jarvis,22594.0,,,,,,1,From Throw In,Jonathan Howson,9578.0,Right Midfield,16,Norwich City,56,['b3b112a4-bcea-4fbf-89b6-fd2e708be35f'],7,,,,,,,,,,,,,,,,,,,Norwich City,56,00:08:07.039,Pass,
,,,,,,,,,,,,,,,,,,0.74844,,,,,,,,,,,,,,,61e8e423-d8be-4bda-a3ac-188adaff4e58,252,,"[38.4, 19.1]",3754317,8,,,,,0.35144478,,Left Foot,,,,"[50.4, 23.5]",Ground Pass,,12.781237,,,,,Bamidele Alli,3094.0,,,,,Recovery,1,Regular Play,Danny Rose,3594.0,Left Back,17,Tottenham Hotspur,38,['44131473-c0d3-4635-ba7d-e777cb99a0d6'],9,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:09.133,Pass,
,,,,,,,,,,,,,,,,,,0.49135,,,,,,,,,,,,,,,b1b1fd06-4edb-476e-9b4c-46af972c558f,256,,"[49.2, 25.0]",3754317,8,,,,,0.63707036,,Right Foot,,,,"[54.2, 28.7]",Ground Pass,,6.2201285,,,,,Christian Dannemann Eriksen,3043.0,,,,,,1,Regular Play,Bamidele Alli,3094.0,Left Wing,17,Tottenham Hotspur,38,"['88769fec-c97e-47b7-b098-6f1fe0bacbe7', 'f92434cf-73be-44e1-8fd1-5cafbc31a9da']",10,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:10.550,Pass,True
,,,,,,,,,,,,,,,,,,2.037016,,,,,,,,,,,,,,,3aa754de-9ba8-4579-a9cb-16e2d4428852,258,,"[54.2, 28.7]",3754317,8,,,,,-1.886412,,Right Foot,,,,"[47.8, 9.1]",Ground Pass,,20.618439,,,Incomplete,,Harry Kane,10955.0,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,17,Tottenham Hotspur,38,"['34f41ba7-73cd-4f7b-b884-48f62f4e620d', 'bee3fa5f-f459-407d-aff6-fb5c29ce3e4c']",11,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:11.042,Pass,
,,,,,,,,,,,,,,,,,,2.882216,,,,,,,,,,,,,,,e2c69f19-132f-4e5c-a620-37f3b2dfdf57,267,,"[76.4, 74.7]",3754317,8,,,,,-0.5855695,,Left Foot,,,,"[95.4, 62.1]",Ground Pass,,22.798246,,,Incomplete,,Matt Jarvis,22594.0,,,,,,1,Regular Play,Jonathan Howson,9578.0,Right Midfield,17,Tottenham Hotspur,38,"['0bf60160-2d85-454a-b5ee-c567115bea22', '376e7504-aa95-4c91-a474-070bed60db5c']",14,,,,,,,,,,,,,,,,,,,Norwich City,56,00:08:14.562,Pass,
,,,,,,,,,,,,,True,,,,,2.907252,,,,,,,,,,,,,,,0bf60160-2d85-454a-b5ee-c567115bea22,270,,"[24.7, 18.0]",3754317,8,,,,,1.5761726,,Right Foot,,,,"[24.5, 55.2]",Low Pass,,37.20054,,,,,Kyle Walker,3205.0,,,,,Interception,1,Regular Play,Danny Rose,3594.0,Left Back,17,Tottenham Hotspur,38,"['060a868b-ddc4-46ee-b0f3-bff8110de953', 'e0c446ce-e007-4177-a819-e6d1ab867b19', 'e2c69f19-132f-4e5c-a620-37f3b2dfdf57']",17,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:17.444,Pass,True
,,,,,,,,,,,,,,,,,,1.446061,,,,,,,,,,,,,,,b0cbc4e6-cdfc-4c79-ab47-75c6375e491e,273,,"[25.1, 69.6]",3754317,8,,,,,0.22937119,,Right Foot,,,,"[47.8, 74.9]",Ground Pass,,23.310513,,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,17,Tottenham Hotspur,38,['c237a448-1e33-4d75-9521-d4d7ad48acfa'],23,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:23.116,Pass,
,,,,,,,,,,,,,,,,,,1.698217,,,,,,,,,,,,,,,fb3c41da-4f4d-4885-8f3a-b34941378c39,276,,"[45.4, 74.3]",3754317,8,,,,,-3.1112988,,Left Foot,,,,"[32.2, 73.9]",Ground Pass,,13.206059,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Defensive Midfield,17,Tottenham Hotspur,38,['9ae4407d-28f5-4f6e-8055-99e1a8e18970'],27,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:27.499,Pass,
,,,,,,,,,,,,,,,,,,1.903245,,,,,,,,,,,,,,,434767de-9cbd-480e-bc0a-73933495c7d2,279,,"[32.2, 71.8]",3754317,8,,,,,-2.4498951,,Right Foot,,,,"[9.5, 53.0]",Ground Pass,,29.474226,,,,,Hugo Lloris,3099.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,17,Tottenham Hotspur,38,['bbdb98f7-f4ac-47a3-8837-6e1768de7002'],30,,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:30.094,Pass,
