ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,597882ac-ec71-47a1-b3b5-ed13df94336b,2868,,"[91.9, 19.5]",3754011,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Graziano Pellè,11062.0,Center Forward,143,Southampton,25,['adfbd9e3-68b9-493f-974b-929e739da5d0'],9,,,,,,,,,,,,,,,,,Southampton,25,00:27:09.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,38832bcb-1860-4e70-af2c-4d3d5b4a8aa5,2871,,"[94.9, 11.3]",3754011,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Left Wing,143,Southampton,25,['fada79c9-7fe1-4270-bca8-8568be4ca4a3'],10,,,,,,,,,,,,,,,,,Southampton,25,00:27:10.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b9581bdd-2418-4541-94db-fffcfc4c8f17,2874,,"[106.0, 25.2]",3754011,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Miguel da Rocha Fonte,3960.0,Right Center Back,143,Southampton,25,['419d18ed-783b-409f-8255-b6e51b148e7f'],11,,,,,,,,,,,,,,,,,Southampton,25,00:27:11.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d07f5299-1f07-4f2b-aaa0-ea39f2956a8a,2880,,"[32.0, 59.6]",3754011,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,144,Manchester United,39,['061b1dc3-2100-4fc8-b29d-4fb0f68f3a6c'],16,,,,,,,,,,,,,,,,,Manchester United,39,00:27:16.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cdb05789-cdb7-4243-84f7-d01cb8597f02,2884,,"[56.1, 72.9]",3754011,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,144,Manchester United,39,['b5dc7df7-0e04-4025-9421-ab51d9ef2ef5'],19,,,,,,,,,,,,,,,,,Manchester United,39,00:27:19.428,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a337bf9d-ca3e-4608-8962-d9bf724851ba,2888,,"[50.7, 63.9]",3754011,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,144,Manchester United,39,['a1355f3e-eacd-444d-9e26-a360f3ba803d'],21,,,,,,,,,,,,,,,,,Manchester United,39,00:27:21.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,83fba063-6652-4862-b2a5-1b2ad8205860,2891,,"[84.4, 65.5]",3754011,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Martial,20039.0,Center Forward,144,Manchester United,39,['714d8e16-3c4f-48e9-9166-5ea6b66ed0d8'],24,,,,,,,,,,,,,,,,,Manchester United,39,00:27:24.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a449873f-03fd-4d94-bf3e-70b5b90d786e,2904,,"[81.1, 41.9]",3754011,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wayne Mark Rooney,3538.0,Center Attacking Midfield,145,Manchester United,39,"['94cf723c-1971-48b5-9132-5fb63c97ab3c', 'ec4b78be-bbe8-49fb-afe0-8e9afb1f24a4']",24,,,,,,,,,,,,,,,,,Manchester United,39,00:28:24.559,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,197e60f5-f0c3-466a-86ff-26e49d7bef15,2907,,"[71.9, 19.7]",3754011,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,145,Manchester United,39,['ac2bb078-c68b-4831-a117-b7ddd30816b4'],27,,,,,,,,,,,,,,,,,Manchester United,39,00:28:27.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e8f539c7-67f7-401b-ad25-9793391298bf,2910,,"[85.7, 74.2]",3754011,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Antonio Valencia Mosquera,3267.0,Right Back,145,Manchester United,39,['ccdf25ba-500e-4ce2-b061-48143a32c7f0'],32,,,,,,,,,,,,,,,,,Manchester United,39,00:28:32.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fc499457-2ac4-4f86-a7df-ae77521806ef,2913,,"[89.0, 75.6]",3754011,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Manuel Mata García,3294.0,Right Wing,145,Manchester United,39,['3cf2e9a8-b6d9-45fb-9b93-b0a0bbea3e78'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:28:37.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ccafeab5-84bc-4835-a2d9-2fc4bc92831c,2916,,"[71.3, 71.8]",3754011,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Morgan Schneiderlin,3600.0,Right Defensive Midfield,145,Manchester United,39,['7ee75408-3d0f-4d73-8191-bd23e08add7d'],39,,,,,,,,,,,,,,,,,Manchester United,39,00:28:39.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3e639d1d-947d-46a1-825b-71158190fd7d,2920,,"[39.6, 50.3]",3754011,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Smalling,10958.0,Right Center Back,145,Manchester United,39,['3b87ba4e-d19c-406f-aa39-5375e7752602'],44,,,,,,,,,,,,,,,,,Manchester United,39,00:28:44.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,eead1297-a165-440d-a4c8-186b00e5e584,2923,,"[27.9, 20.8]",3754011,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paddy McNair,9648.0,Left Center Back,145,Manchester United,39,['100defd4-a92a-42cd-932e-b49e9aa4420c'],48,,,,,,,,,,,,,,,,,Manchester United,39,00:28:48.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9303cf58-5285-4e88-9a20-e2ecc1db38c4,2926,,"[43.1, 2.8]",3754011,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daley Blind,3311.0,Left Back,145,Manchester United,39,['09b3e4ac-0707-4d91-8316-9cdb4ff69a2d'],50,,,,,,,,,,,,,,,,,Manchester United,39,00:28:50.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bb642717-fdac-4b5b-97e7-efa86bbf784a,2929,,"[43.7, 11.3]",3754011,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,145,Manchester United,39,['30b4a678-b60c-4c87-b136-6aeab64078ad'],57,,,,,,,,,,,,,,,,,Manchester United,39,00:28:57.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9799761d-3fff-41fe-bce9-6a131104af0b,2933,,"[3.0, 32.2]",3754011,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David de Gea Quintana,3333.0,Goalkeeper,145,Manchester United,39,['06e5a449-e165-47c6-81d3-62cbe6d923e4'],0,,,,,,,,,,,,,,,,,Manchester United,39,00:29:00.331,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f8e24c1a-26f2-4a32-b922-248209607109,2937,,"[71.6, 34.6]",3754011,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Martial,20039.0,Center Forward,145,Manchester United,39,['cf7adfc8-148e-4dd1-b22b-fc9f7de7e161'],6,,,,,,,,,,,,,,,,,Manchester United,39,00:29:06.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4c5b8d9a-fa7f-4d82-85dc-21bb812bd28e,2941,,"[56.4, 40.3]",3754011,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Left Center Midfield,146,Southampton,25,"['123a6da8-1de7-456d-92c4-5d262c55e665', '6694178f-b77c-4316-bcb8-bb48fea9c4dc']",8,,,,,,,,,,,,,,,,,Southampton,25,00:29:08.092,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,d58b25f5-116c-4070-b582-08c7aa9bb89b,2947,,"[73.5, 77.3]",3754011,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Center Attacking Midfield,146,Southampton,25,['e4879109-5ab4-4d66-acec-c5763e7fdaae'],14,,,,,,,,,,,,,,,,,Southampton,25,00:29:14.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,708cebf8-d8c8-462e-b7cf-5983f4d185a6,2950,,"[87.8, 61.2]",3754011,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Left Center Midfield,146,Southampton,25,['4a59fbc6-f1c5-4197-ba0c-036b95a335e7'],19,,,,,,,,,,,,,,,,,Southampton,25,00:29:19.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8269fe0e-a15c-4ca3-b6ee-f5ba42b05d9e,2953,,"[108.7, 57.7]",3754011,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Center Attacking Midfield,146,Southampton,25,['38349ce3-b481-499f-9b1b-79b5146a53eb'],22,,,,,,,,,,,,,,,,,Southampton,25,00:29:22.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2a355da5-79bc-48da-b107-3579a46802ee,2965,,"[57.2, 25.1]",3754011,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,147,Manchester United,39,['263e1f2c-1e1f-4222-bb14-0de63cf4e1da'],53,,,,,,,,,,,,,,,,,Manchester United,39,00:29:53.307,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5d14e015-e598-4b1f-9a9c-cc9c06328e74,2971,,"[70.8, 10.4]",3754011,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,147,Manchester United,39,['cc28e217-bf1d-42a9-98ae-cfd44c1510ba'],55,,,,,,,,,,,,,,,,,Manchester United,39,00:29:55.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bfc3d4bb-7505-49b8-8e0c-9b974128d02f,2974,,"[63.2, 11.5]",3754011,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,147,Manchester United,39,['c4b4b5c5-e4f7-472a-b8c1-29574d27af12'],58,,,,,,,,,,,,,,,,,Manchester United,39,00:29:58.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7ab6b826-9fe1-4065-bc72-8834942d3a80,2977,,"[67.3, 3.4]",3754011,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,147,Manchester United,39,['e68a15b1-95d1-4098-b1d7-4f7bf1a962d7'],59,,,,,,,,,,,,,,,,,Manchester United,39,00:29:59.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8e1cec0e-3b10-49f6-840b-b6124fcdc432,2980,,"[69.2, 10.7]",3754011,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,147,Manchester United,39,['33b4a330-551e-46fe-8583-058a775e131f'],1,,,,,,,,,,,,,,,,,Manchester United,39,00:30:01.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f75efc08-fbc6-4948-a38f-30075bc12744,2982,,"[64.8, 3.1]",3754011,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,147,Manchester United,39,['2703c5a4-202e-49c1-abe1-e3a283cc2087'],2,,,,,,,,,,,,,,,,,Manchester United,39,00:30:02.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5418cc06-fc85-4b80-b83d-a8b10042a875,2986,,"[76.2, 2.0]",3754011,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,147,Manchester United,39,"['7779c14d-8a5d-4719-bb0c-6d0d7cd39fb5', 'c5419f4a-4929-405d-b755-2e6c78091007']",4,,,,,,,,,,,,,,,,,Manchester United,39,00:30:04.606,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,057001a8-f085-4c0d-bc49-71d870f212fb,2991,,"[54.2, 77.0]",3754011,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Graziano Pellè,11062.0,Center Forward,148,Southampton,25,['b3a58024-976c-453b-90f3-ee4585d5ea8c'],39,,,,,,,,,,,,,,,,,Southampton,25,00:30:39.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,203d6104-fede-4adf-bf88-f8ed95902d95,2996,,"[35.8, 15.9]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paddy McNair,9648.0,Left Center Back,149,Manchester United,39,['397b8f33-906c-495f-8808-938cc854cded'],7,,,,,,,,,,,,,,,,,Manchester United,39,00:31:07.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3a26a7f9-bb6d-4558-91b3-20968a3903bb,2999,,"[36.1, 39.2]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Smalling,10958.0,Right Center Back,149,Manchester United,39,['6776c208-5254-414e-bb62-b2b6e77aa8f1'],10,,,,,,,,,,,,,,,,,Manchester United,39,00:31:10.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,dcd7bd88-cfa7-4016-99a6-175e5b4db5c2,3002,,"[53.4, 33.2]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,149,Manchester United,39,['05a821f5-8eea-41ff-841b-746d90e3eb31'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:31:15.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b383708a-a296-4eae-a2f1-1b7f781a66f4,3006,,"[63.2, 33.2]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wayne Mark Rooney,3538.0,Center Attacking Midfield,149,Manchester United,39,['17ab6238-d9a0-4ae2-bc1e-22b9d58f560c'],17,,,,,,,,,,,,,,,,,Manchester United,39,00:31:17.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,544f2005-e8c2-4923-bd3d-ae288abe7613,3009,,"[35.2, 22.9]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paddy McNair,9648.0,Left Center Back,149,Manchester United,39,['a3a11b48-7590-4edd-b123-73a3adb46816'],19,,,,,,,,,,,,,,,,,Manchester United,39,00:31:19.903,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e7334b05-1103-4fd1-bc1a-4e151f610d38,3012,,"[39.6, 43.8]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chris Smalling,10958.0,Right Center Back,149,Manchester United,39,['da2e4cc0-d979-4e01-8e91-ac2197ab8f50'],21,,,,,,,,,,,,,,,,,Manchester United,39,00:31:21.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fc673f28-49d0-48f3-8b2f-3cce7f5433d3,3015,,"[45.8, 34.9]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,149,Manchester United,39,['c66497e4-a95e-4a93-867a-e081f7f7fecc'],23,,,,,,,,,,,,,,,,,Manchester United,39,00:31:23.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,87bfa58f-0cbc-40e4-88cd-c84b0460d812,3017,,"[8.7, 36.0]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David de Gea Quintana,3333.0,Goalkeeper,149,Manchester United,39,['7fa3398a-802a-417d-9951-2774b5d131c4'],26,,,,,,,,,,,,,,,,,Manchester United,39,00:31:26.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,108aaee7-2a7d-42ff-80e1-9590193e367a,3021,,"[71.9, 34.6]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Martial,20039.0,Center Forward,149,Manchester United,39,['cf38df31-db11-4156-9d78-5043084263a7'],32,,,,,,,,,,,,,,,,,Manchester United,39,00:31:32.697,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,acf7e039-5134-45fe-807e-7602d216bab0,3026,,"[34.1, 30.0]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,150,Southampton,25,['ffe50644-11ae-45ef-83fc-37abf707d6e2'],40,,,,,,,,,,,,,,,,,Southampton,25,00:31:40.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9bab42d7-ab70-4b0b-b00e-58a30026aaa9,3029,,"[49.3, 5.9]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rhu-endly Martina,3590.0,Left Back,150,Southampton,25,['bc8707af-0c53-4ac9-a9f2-fa0fbfdf74e9'],42,,,,,,,,,,,,,,,,,Southampton,25,00:31:42.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ccc3aaa0-4600-44ea-96b3-eed7e37573de,3032,,"[69.9, 7.0]",3754011,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Left Wing,150,Southampton,25,['c028cfbc-dbb8-4cc5-a963-6ac2f4fac6b9'],44,,,,,,,,,,,,,,,,,Southampton,25,00:31:44.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d8693f2a-921d-418c-9b7c-1eb9cfb39971,3038,,"[46.9, 11.9]",3754011,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Davis,3828.0,Left Center Midfield,151,Southampton,25,['a442d2a6-f955-48bd-b402-97e6fc4b93ad'],2,,,,,,,,,,,,,,,,,Southampton,25,00:32:02.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,71d55b2c-7baf-4ada-8b27-16dc7a588756,3041,,"[45.2, 4.5]",3754011,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rhu-endly Martina,3590.0,Left Back,151,Southampton,25,['c0e1db93-cb15-40b6-894c-2672542f7285'],3,,,,,,,,,,,,,,,,,Southampton,25,00:32:03.246,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,d3a4c19f-a38f-4d51-9510-1a6f2e54a89e,3044,,"[36.3, 14.3]",3754011,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Davis,3828.0,Left Center Midfield,151,Southampton,25,['75305d64-9cbb-4d63-b8b0-4a36fdecd460'],5,,,,,,,,,,,,,,,,,Southampton,25,00:32:05.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,092824d3-ddaf-45d7-aba3-5d6802ec68a1,3053,,"[81.6, 45.2]",3754011,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shane Long,3842.0,Right Wing,154,Southampton,25,['259eb5a5-4f08-49fb-9638-601dacc29f32'],31,,,,,,,,,,,,,,,,,Southampton,25,00:33:31.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e024806d-0d59-4439-87fd-1a3f4c15f111,3061,,"[51.5, 2.8]",3754011,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,155,Manchester United,39,['b7b53dd1-ddd1-4c06-a9c9-65193ea1df18'],38,,,,,,,,,,,,,,,,,Manchester United,39,00:33:38.563,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ef94ab9e-4add-4e3e-bba7-62903ae03190,3064,,"[62.7, 6.4]",3754011,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,155,Manchester United,39,['9c3ed3b4-1c84-4e23-bec1-22decc1c0208'],39,,,,,,,,,,,,,,,,,Manchester United,39,00:33:39.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,020b4ccf-69a3-4d37-8e62-dcc88d0684ec,3067,,"[56.7, 1.8]",3754011,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,155,Manchester United,39,['755bef2c-f6e1-4e27-b697-2c6a40e8ed66'],42,,,,,,,,,,,,,,,,,Manchester United,39,00:33:42.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ec2b9abd-fd2c-421c-a2b1-94cabaa84719,3070,,"[64.8, 47.9]",3754011,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,155,Manchester United,39,['01e6bd64-3f39-4e97-b661-48ec28c936e5'],47,,,,,,,,,,,,,,,,,Manchester United,39,00:33:47.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e4cef2c7-6314-462f-91ae-fb02f6c6272e,3073,,"[63.7, 69.1]",3754011,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,155,Manchester United,39,['b65daf17-a288-4b78-8457-822e08cf6dec'],52,,,,,,,,,,,,,,,,,Manchester United,39,00:33:52.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ed85e261-a833-484f-bda8-78d7ae08a539,3076,,"[57.5, 56.6]",3754011,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,155,Manchester United,39,['323699b7-dc6f-41b8-bc43-d8cec695cea9'],54,,,,,,,,,,,,,,,,,Manchester United,39,00:33:54.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,34baf9e8-8869-4ba3-97cc-2b1d926b668f,3079,,"[76.5, 29.2]",3754011,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Center Attacking Midfield,155,Manchester United,39,['b5bacfd6-e324-47ff-a57a-d68bbb1a85c2'],57,,,,,,,,,,,,,,,,,Manchester United,39,00:33:57.504,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,89606951-4a2b-434e-9ac3-456493de6539,3082,,"[98.5, 19.4]",3754011,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Wing,155,Manchester United,39,['17885928-01a9-4921-8567-ef393d3bab9b'],0,,,,,,,,,,,,,,,,,Manchester United,39,00:34:00.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1a0ddb9d-87c0-4e71-bed8-b2cb01e03944,3084,,"[45.8, 69.7]",3754011,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Center Attacking Midfield,156,Southampton,25,['c8cc3634-dddb-4d54-9a07-91c73bec82df'],7,,,,,,,,,,,,,,,,,Southampton,25,00:34:07.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4b07b991-948f-4914-a214-7f1c7bc9de00,3089,,"[62.6, 36.8]",3754011,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Davis,3828.0,Left Center Midfield,156,Southampton,25,['e6a8028b-f372-460b-8429-8c49e9edf742'],15,,,,,,,,,,,,,,,,,Southampton,25,00:34:15.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e3ed38d5-fa90-4fb0-a650-09d377de388a,3092,,"[64.8, 8.3]",3754011,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rhu-endly Martina,3590.0,Left Back,156,Southampton,25,['4f7e5e73-881e-4568-b3cd-2103bfcf4c2a'],17,,,,,,,,,,,,,,,,,Southampton,25,00:34:17.714,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,2cddf737-568f-4c3b-be27-9d0edd9f7712,3095,,"[81.6, 5.3]",3754011,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Left Wing,156,Southampton,25,['747db1dc-91ea-4fe0-898c-53042bae9040'],19,,,,,,,,,,,,,,,,,Southampton,25,00:34:19.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,175bc45f-858c-4a6c-a542-3e4e37fbc8e2,3098,,"[84.0, 18.4]",3754011,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Left Wing,157,Southampton,25,['108b2853-f5e0-4c24-a5a2-a39e7c8d1677'],33,,,,,,,,,,,,,,,,,Southampton,25,00:34:33.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cb68f09a-8bb4-4f29-ab98-029a93af8c60,3101,,"[84.3, 11.0]",3754011,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Graziano Pellè,11062.0,Center Forward,157,Southampton,25,['180d2ad3-0484-42e9-8ec7-6f58569117c1'],34,,,,,,,,,,,,,,,,,Southampton,25,00:34:34.377,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,4d5bdfc4-4edf-4270-ba8f-01df8b3158b1,3104,,"[92.2, 4.3]",3754011,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rhu-endly Martina,3590.0,Left Back,157,Southampton,25,['129bf871-7cd3-4656-bbba-65d07c63d6bb'],36,,,,,,,,,,,,,,,,,Southampton,25,00:34:36.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ba018f89-90cd-4ec2-8f1e-7963876863a7,3106,,"[34.7, 72.3]",3754011,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Morgan Schneiderlin,3600.0,Right Defensive Midfield,158,Manchester United,39,['efaf88d2-2cd4-4812-ad08-7d9c152cf0ae'],51,,,,,,,,,,,,,,,,,Manchester United,39,00:34:51.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,afcf43b4-ef6d-409a-8b39-ffed91732d67,3109,,"[28.7, 75.0]",3754011,79,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Antonio Valencia Mosquera,3267.0,Right Back,158,Manchester United,39,['a83aabd0-8109-4395-b370-d08ca2ca8f4c'],52,,,,,,,,,,,,,,,,,Manchester United,39,00:34:52.253,Ball Receipt*,
