50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[85.2, 56.6]",,,,,,,,,,,,,1.324024,,,,,,,,,,,,,9e25ec40-8536-45ec-99bf-7bdbec944d0a,1046,,"[84.1, 53.6]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Left Center Midfield,55,Manchester United,39,"['94c3aa34-5c9e-46c9-a8bc-35e4d2bbe47c', 'cc559f61-ae1e-49b8-8bbb-f200e913c4b3']",5,,,,,,,,,,,,,,,,,Manchester United,39,00:23:05.990,Carry,
,,,,"[92.3, 72.2]",,,,,,,,,,,,,3.49658,,,,,,,,,,,,,cb8b40ce-7ff6-439c-9050-b6caa56f7719,1049,,"[92.0, 75.7]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,55,Manchester United,39,"['0cfed13d-9691-436d-85a7-c447d1ef3728', '8fd82d74-f4d0-4576-b930-c4f713818693']",8,,,,,,,,,,,,,,,,,Manchester United,39,00:23:08.800,Carry,
,,,,"[98.9, 72.2]",,,,,,,,,,,,,1.47401,,,,,,,,,,,,,8ddf204c-5989-4d0d-b5d8-cd4401af0aaf,1052,,"[99.7, 72.7]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Left Center Midfield,55,Manchester United,39,"['1ddae811-b773-4428-8114-8f16b7cb2564', 'a6853bf6-5cb8-4894-8505-3328707bc248']",13,,,,,,,,,,,,,,,,,Manchester United,39,00:23:13.155,Carry,
,,,,"[89.5, 66.5]",,,,,,,,,,,,,1.536786,,,,,,,,,,,,,a89599ee-0ce4-4c26-9fea-b54f7e68671e,1055,,"[91.2, 68.6]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Center Midfield,55,Manchester United,39,"['507cf91d-b8c4-4232-ba0e-a82e019da0ba', 'd3a0de2e-2e30-491f-a284-6fc1a22549f2', 'fd045615-bc37-4396-80a0-ba8d4605932f']",15,,,,,,,,,,,,,,,,,Manchester United,39,00:23:15.890,Carry,True
,,,,"[70.4, 32.9]",,,,,,,,,,,,,1.330313,,,,,,,,,,,,,d974f100-5b10-4fcd-81a5-af504a7e9d6b,1059,,"[72.6, 50.4]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Center Defensive Midfield,55,Manchester United,39,"['2cb49220-ad34-440c-b6db-17fe28bf9738', 'e5e990b9-5352-4b64-8e95-1a889844b86a']",18,,,,,,,,,,,,,,,,,Manchester United,39,00:23:18.966,Carry,
,,,,"[90.5, 20.7]",,,,,,,,,,,,,2.158981,,,,,,,,,,,,,66d8c3ec-6d58-490b-bbd3-8e44cf08194e,1062,,"[77.5, 19.4]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,55,Manchester United,39,"['1a25e2bf-aaff-4779-b4c2-ed30bf768e42', '92b35e3d-1096-4840-a3e3-4c42235a771b']",22,,,,,,,,,,,,,,,,,Manchester United,39,00:23:22.484,Carry,
,,,,"[64.4, 56.2]",,,,,,,,,,,,,1.871459,,,,,,,,,,,,,3c64ec92-a40e-4541-84b2-aafabacbb10e,1069,,"[64.7, 50.6]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Left Center Midfield,55,Manchester United,39,"['03d9d813-c035-46c5-aac9-c2517cc04525', '25beeee8-02de-4c56-b152-ad3ff9b6fa8c', 'fd5e4276-0f70-434f-922d-7d2f3b137594']",34,,,,,,,,,,,,,,,,,Manchester United,39,00:23:34.208,Carry,True
,,,,"[77.9, 9.6]",,,,,,,,,,,,,5.369858,,,,,,,,,,,,,95dc3903-e589-489b-b854-3e61ad7fc977,1073,,"[55.7, 23.9]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bakary Sako,3469.0,Left Wing,56,Crystal Palace,31,"['2c4dd8c5-a732-49e7-8943-79139b7f2c37', '4087cf22-60f8-408d-8101-0c7baba48bed']",36,,,,,,,,,,,,,,,,,Crystal Palace,31,00:23:36.079,Carry,
,,,,"[58.9, 6.8]",,,,,,,,,,,,,0.955606,,,,,,,,,,,,,ffe12199-fe39-445a-94cc-0ec5e6adf907,1076,,"[58.9, 6.8]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,56,Crystal Palace,31,"['8f9d3ee9-4bd8-42b5-b700-82336ca55a45', 'c573fe90-89fe-453a-8dba-4db19386f613']",42,,,,,,,,,,,,,,,,,Crystal Palace,31,00:23:42.781,Carry,
,,,,"[57.6, 19.8]",,,,,,,,,,,,,1.517661,,,,,,,,,,,,,807433b4-2679-45d8-9982-7aeda2daab2f,1079,,"[58.7, 18.8]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,56,Crystal Palace,31,"['2463e571-1b30-4248-aa76-4b300eec3d97', '873b3abe-6731-40bb-8b72-2984bc05ff8f']",44,,,,,,,,,,,,,,,,,Crystal Palace,31,00:23:44.462,Carry,
,,,,"[69.8, 39.1]",,,,,,,,,,,,,2.029991,,,,,,,,,,,,,3b97208a-607e-4793-9a06-c85bff702619,1082,,"[70.6, 34.2]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Wing,56,Crystal Palace,31,"['126da1d2-b17a-45e9-aeac-aac4e7cc3d98', '1771bc79-c0ab-4708-9350-a49865eeeb00', 'ad9e13a9-2f79-4544-ab5f-19598ca895e5']",47,,,,,,,,,,,,,,,,,Crystal Palace,31,00:23:47.374,Carry,True
,,,,"[85.2, 63.9]",,,,,,,,,,,,,2.750401,,,,,,,,,,,,,a39fd739-44ff-48e3-ba02-f2130831fe89,1086,,"[77.0, 74.2]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Kelly,3448.0,Right Back,56,Crystal Palace,31,"['0cd4d747-085d-4254-a683-2dbf53f975b1', '9b906ea9-ca0d-4911-a2fc-c7ea1ad9d5b9']",51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:23:51.045,Carry,
,,,,"[83.5, 57.1]",,,,,,,,,,,,,1.560208,,,,,,,,,,,,,7e2a82c8-bfb5-4539-9663-eb19a27b703b,1089,,"[83.0, 56.6]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Wing,56,Crystal Palace,31,"['4461ec7a-e28d-4094-ba01-d431d7a341c1', 'f429e52a-c191-4c80-b8ba-2b9775452c78']",54,,,,,,,,,,,,,,,,,Crystal Palace,31,00:23:54.795,Carry,
,,,,"[90.9, 56.4]",,,,,,,,,,,,,3.740142,,,,,,,,,,,,,758d0355-ffe5-4185-b2a2-72b626e710c5,1092,,"[94.4, 75.2]",3754310,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Kelly,3448.0,Right Back,56,Crystal Palace,31,"['1935e544-0860-44fd-99aa-f5c4cc3bf6ab', '203a667e-ea86-42c3-bf37-e8f890395970', '53a3c989-5824-40cc-9863-2de4fe0289a1']",57,,,,,,,,,,,,,,,,,Crystal Palace,31,00:23:57.848,Carry,True
,,,,"[104.9, 68.2]",,,,,,,,,,,,,3.709493,,,,,,,,,,,,,6e676c23-2ed9-4f44-a1d7-5683bea98e32,1097,,"[98.4, 61.1]",3754310,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Wing,56,Crystal Palace,31,"['2585e6c0-c628-41b5-9610-2a6dfcc14b28', '7683ec7e-e2d9-41f1-a63b-69581ec61698', 'e671b20c-c364-40e1-b77a-938ec12fa9aa', 'e97153af-bc63-4c7e-98bf-6c850132bfb4']",2,,,,,,,,,,,,,,,,,Crystal Palace,31,00:24:02.311,Carry,True
,,,,"[116.4, 59.8]",,,,,,,,,,,,,3.661016,,,,,,,,,,,,,779f8362-704a-4b38-b65f-f38b8a511855,1101,,"[104.9, 68.2]",3754310,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilfried Zaha,3507.0,Right Wing,56,Crystal Palace,31,"['36897714-9a3f-48f8-ae55-f55ac371936d', '3e899f47-c7c4-49cd-a18a-20221a6db26f', 'b24b9a35-56d4-4361-b8e5-8663523d2e42', 'e671b20c-c364-40e1-b77a-938ec12fa9aa']",6,,,,,,,,,,,,,,,,,Crystal Palace,31,00:24:06.021,Carry,True
,,,,"[96.5, 52.4]",,,,,,,,,,,,,0.65922,,,,,,,,,,,,,0242a5e6-a610-4041-8c23-5b53806e5b3c,1109,,"[97.8, 48.3]",3754310,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,56,Crystal Palace,31,"['3d3018a3-06f8-4254-a450-37a09cc3b524', '8c901ca5-3f16-4ccc-82b4-590689c01c9f', 'ced36652-3017-4519-a9f4-ed029dc5a93b']",13,,,,,,,,,,,,,,,,,Crystal Palace,31,00:24:13.129,Carry,True
,,,,"[30.0, 35.9]",,,,,,,,,,,,,3.185638,,,,,,,,,,,,,c41be0ef-c1cf-4b68-ba82-431d9d85c4b7,1112,,"[23.6, 27.7]",3754310,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Midfield,57,Manchester United,39,"['a0bc7f42-c2c5-4f19-8f39-4e35d30b2985', 'aca5ea79-8268-4268-b735-fd953e4afd9f']",13,,,,,,,,,,,,,,,,,Manchester United,39,00:24:13.788,Carry,
,,,,"[96.5, 23.9]",,,,,,,,,,,,,6.069734,,,,,,,,,,,,,f736de50-b4f5-4334-b0fe-1402ef25ffbb,1115,,"[55.0, 5.1]",3754310,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Center Midfield,57,Manchester United,39,"['1f3e9b16-c06b-48b0-8f33-397a863e753f', '60891249-6405-495d-abe8-875308bed106']",19,,,,,,,,,,,,,,,,,Manchester United,39,00:24:19.019,Carry,
,,,,"[106.6, 22.0]",,,,,,,,,,,,,1.913843,,,,,,,,,,,,,07780634-ddec-4891-8a98-e4c13b8de1fa,1118,,"[105.1, 22.0]",3754310,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Center Forward,57,Manchester United,39,"['390a9768-7f2a-4120-a016-ea3a69bd69fe', '6e9565ff-25e3-431b-b90e-3e26831e0020']",26,,,,,,,,,,,,,,,,,Manchester United,39,00:24:26.288,Carry,
,,,,"[97.8, 29.2]",,,,,,,,,,,,,1.116766,,,,,,,,,,,,,98859f0b-b7bb-474d-adf0-97077d5e7f9b,1121,,"[97.0, 28.0]",3754310,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Midfield,57,Manchester United,39,"['f4399c3d-275c-47bd-a6a2-9fc7c15b5f6f', 'fdb68634-ecb0-429c-b797-bbd2d6d3bb72']",29,,,,,,,,,,,,,,,,,Manchester United,39,00:24:29.475,Carry,
,,,,"[36.0, 28.6]",,,,,,,,,,,,,2.426708,,,,,,,,,,,,,1d9ec184-f7af-46bf-8a1f-2b7178b0bc73,1135,,"[26.6, 35.9]",3754310,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,60,Manchester United,39,"['7eb9ce16-61f4-4016-996e-18594bf528f4', '7f811875-7664-4d15-99d5-e99be301c754', '861180ac-0c2e-438b-b32f-6b03b1656c25']",5,,,,,,,,,,,,,,,,,Manchester United,39,00:25:05.204,Carry,True
,,,,"[40.9, 22.0]",,,,,,,,,,,,,4.78193,,,,,,,,,,,,,135994cd-5daa-4e37-bb23-5d9bd4d3217c,1138,,"[55.7, 7.4]",3754310,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Midfield,60,Manchester United,39,"['924b25c8-1a18-4b14-974b-032491545cd0', 'f5694e37-8678-4e72-bda0-456661db9f9f']",9,,,,,,,,,,,,,,,,,Manchester United,39,00:25:09.509,Carry,
,,,,"[34.7, 54.5]",,,,,,,,,,,,,1.051454,,,,,,,,,,,,,8f577b96-500f-434c-b050-e6563d6960fd,1141,,"[28.5, 51.1]",3754310,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,60,Manchester United,39,"['61293d21-163d-450c-a055-c0917252d620', 'eaec416a-9381-4069-9569-9ed82b9c0799']",15,,,,,,,,,,,,,,,,,Manchester United,39,00:25:15.909,Carry,
,,,,"[56.7, 46.3]",,,,,,,,,,,,,2.273688,,,,,,,,,,,,,bad57546-9092-492e-acce-cb79e6b77aba,1144,,"[46.3, 54.1]",3754310,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Left Center Midfield,60,Manchester United,39,"['cef6f6c7-4dcf-433a-a20c-a8e96fdfa040', 'e636260f-effe-4cd5-aa9b-53eebe6d5d96']",18,,,,,,,,,,,,,,,,,Manchester United,39,00:25:18.318,Carry,
,,,,"[31.7, 76.3]",,,,,,,,,,,,,0.72758,,,,,,,,,,,,,7f80495d-62e0-4a79-906e-cfd19ee434ee,1152,,"[29.6, 77.6]",3754310,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Kelly,3448.0,Right Back,61,Crystal Palace,31,"['546b8853-17ae-4c43-ab7b-7b8ad5cb99f5', 'bdbe5d8d-f10b-47ac-b049-1f939b09af83', 'f5181258-2898-430b-989e-94ee4cf736a3']",51,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:51.013,Carry,True
,,,,"[50.3, 59.8]",,,,,,,,,,,,,1.144436,,,,,,,,,,,,,47b2c338-ec5a-4483-b361-70a870b5e139,1157,,"[49.2, 64.1]",3754310,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wilfried Zaha,3507.0,Right Wing,61,Crystal Palace,31,"['1bb2d697-d8c4-4b15-8994-6ba7e8674fd1', '27e5afab-8b8c-4133-95a7-bf420abe614b', 'c8fc914b-7972-43f0-8be2-f7145605ba7f']",52,,,,,,,,,,,,,,,,,Crystal Palace,31,00:25:52.962,Carry,True
,,,,"[89.7, 20.5]",,,,,,,,,,,,,0.119984,,,,,,,,,,,,,2e950a72-9e59-43c6-a0e7-bfa910f65d79,1162,,"[89.9, 20.3]",3754310,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Center Forward,62,Manchester United,39,"['1cc6068f-53df-41e5-a3ad-edd60e5e8aee', '4f60a73b-b3b6-443f-abdb-dced3aa06994', 'ec4a7297-0ae5-4b63-af92-4004fa21e983']",56,,,,,,,,,,,,,,,,,Manchester United,39,00:25:56.040,Carry,True
,,,,"[83.9, 20.7]",,,,,,,,,,,,,0.954743,,,,,,,,,,,,,3b53c0eb-f6a2-4c5b-b355-83f04a1a95a7,1166,,"[84.3, 21.3]",3754310,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Center Midfield,62,Manchester United,39,"['6d49e0d9-6f8b-47cb-85e9-873da6837dfb', 'b41df50d-96aa-4bcb-8175-b74be51fdcd5', 'e7ea4455-d977-4dec-bff1-3468f515416e', 'ee546193-76af-4893-8296-9ab2c9d5d5ac']",56,,,,,,,,,,,,,,,,,Manchester United,39,00:25:56.886,Carry,True
,,,,"[77.5, 23.7]",,,,,,,,,,,,,0.459475,,,,,,,,,,,,,a907c0ff-d328-4ee8-a98e-34296b095920,1174,,"[77.5, 23.7]",3754310,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Mark Rooney,3538.0,Left Center Midfield,63,Manchester United,39,"['0384c845-0b38-402a-b253-65ce23bd1415', 'ed0da360-6cac-4c3b-b95c-858d7c297df5']",45,,,,,,,,,,,,,,,,,Manchester United,39,00:26:45.736,Carry,
,,,,"[77.1, 48.9]",,,,,,,,,,,,,0.089109,,,,,,,,,,,,,187fb263-2dd2-42fe-9c90-326e2d11264c,1179,,"[77.9, 48.9]",3754310,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Mata García,3294.0,Right Center Midfield,63,Manchester United,39,"['60343f58-90c5-42f6-a90b-35aaa9bd4aba', '6b89dc6a-7dd0-48e0-b12e-54458e19ee45']",50,,,,,,,,,,,,,,,,,Manchester United,39,00:26:50.151,Carry,
,,,,"[65.5, 34.2]",,,,,,,,,,,,,0.467857,,,,,,,,,,,,,8e011e30-08e5-404a-a2c6-2d2ba98d494c,1183,,"[64.2, 32.9]",3754310,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Mark Rooney,3538.0,Left Center Midfield,63,Manchester United,39,"['d618871b-7fca-4f69-8b02-3d5e192177ff', 'df3fd8f3-6636-4785-9fc7-2a904f9dd3bd', 'f2b665ae-51cf-47d5-82ee-326a20bb9465', 'f35e5e00-2e7f-4fcf-9f1a-2fe3ff2c8004']",51,,,,,,,,,,,,,,,,,Manchester United,39,00:26:51.195,Carry,True
,,,,"[72.1, 42.7]",,,,,,,,,,,,,3.138416,,,,,,,,,,,,,0878cbc4-17b9-48b3-b485-ed7413e1c99a,1186,,"[65.5, 34.2]",3754310,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Mark Rooney,3538.0,Left Center Midfield,63,Manchester United,39,"['d75efc6f-01c4-42ac-a106-f75837abbaae', 'df3fd8f3-6636-4785-9fc7-2a904f9dd3bd', 'f2b665ae-51cf-47d5-82ee-326a20bb9465']",51,,,,,,,,,,,,,,,,,Manchester United,39,00:26:51.663,Carry,True
,,,,"[77.1, 74.2]",,,,,,,,,,,,,0.647771,,,,,,,,,,,,,3564a96a-e033-47e8-aa9d-12e49e3847de,1189,,"[77.5, 74.8]",3754310,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Antonio Valencia Mosquera,3267.0,Right Back,63,Manchester United,39,"['079a139e-4e46-4793-b2cb-ff5f836af9d4', 'a52b2893-bd5a-40c0-9a42-23896e2e2be9']",56,,,,,,,,,,,,,,,,,Manchester United,39,00:26:56.841,Carry,
,,,,"[84.8, 67.3]",,,,,,,,,,,,,0.154666,,,,,,,,,,,,,1e0d54aa-fb0b-488c-9a43-ab5f14f2236f,1192,,"[84.8, 67.1]",3754310,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesse Lingard,3293.0,Right Midfield,63,Manchester United,39,"['628d3ad5-bfbe-4a54-a9ba-4656bd0fd4a5', '78fac458-16e6-45e4-81af-be610a6267fd']",58,,,,,,,,,,,,,,,,,Manchester United,39,00:26:58.370,Carry,
,,,,"[65.1, 68.0]",,,,,,,,,,,,,0.605967,,,,,,,,,,,,,1201b95f-5e42-486c-9ba8-0af67f0f7dfd,1195,,"[64.7, 68.0]",3754310,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Morgan Schneiderlin,3600.0,Center Defensive Midfield,63,Manchester United,39,"['68abf967-369a-4474-b6bc-265634bdd4e8', '934a88eb-cf79-45c3-9b7e-f9719cc847d8']",59,,,,,,,,,,,,,,,,,Manchester United,39,00:26:59.519,Carry,
,,,,"[70.4, 58.3]",,,,,,,,,,,,,1.002898,,,,,,,,,,,,,f0baf1b2-973e-496b-a9de-958af510c47b,1199,,"[71.3, 56.4]",3754310,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Mark Rooney,3538.0,Left Center Midfield,63,Manchester United,39,"['6b27cac3-59fc-4875-af28-5a5b7a0e2ead', '6dccdf39-92c8-4037-a403-b6284c1bd419', '99e247e2-8ad0-48d1-9e16-8bb7dc9d1b7d']",1,,,,,,,,,,,,,,,,,Manchester United,39,00:27:01.104,Carry,True
,,,,"[78.8, 74.2]",,,,,,,,,,,,,2.908172,,,,,,,,,,,,,982d6b2c-51b6-4848-964f-e0dc099d7637,1202,,"[72.4, 74.2]",3754310,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Morgan Schneiderlin,3600.0,Center Defensive Midfield,63,Manchester United,39,"['07dde1bd-bad0-4a2a-9cc2-e220abf78d3b', 'eaa70d96-fd86-4f08-9e97-482dda0146e1']",3,,,,,,,,,,,,,,,,,Manchester United,39,00:27:03.730,Carry,
,,,,"[70.6, 74.2]",,,,,,,,,,,,,1.440367,,,,,,,,,,,,,8c385b2d-8ec1-492a-827d-6228e904563e,1206,,"[65.3, 70.1]",3754310,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Mark Rooney,3538.0,Left Center Midfield,63,Manchester United,39,"['43e92631-dc2e-4431-bd7b-de48398cde38', '62c28868-02d9-4cbb-b127-f4d9b3add8a5', 'e2a2965b-98fe-46bd-aee5-9dfabcc74c3c']",8,,,,,,,,,,,,,,,,,Manchester United,39,00:27:08.050,Carry,True
,,,,"[70.8, 56.6]",,,,,,,,,,,,,1.942969,,,,,,,,,,,,,6d44a0bf-b1df-4028-aba8-57a715caca2e,1214,,"[62.9, 47.0]",3754310,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrian Mariappa,3731.0,Right Center Back,64,Crystal Palace,31,"['07b890af-642f-403d-9f08-33adddcabd32', '0ec7a482-effe-4d7a-a9e0-ee1fb8fdbab8', '74ab951c-d09e-451c-952e-9ff39bca2d1d']",47,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:47.308,Carry,True
,,,,"[83.7, 58.3]",,,,,,,,,,,,,2.291794,,,,,,,,,,,,,919ffe08-b7c7-4b97-8912-552323f33deb,1218,,"[70.8, 56.6]",3754310,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adrian Mariappa,3731.0,Right Center Back,64,Crystal Palace,31,"['0ec7a482-effe-4d7a-a9e0-ee1fb8fdbab8', '5128050b-4d06-4ad8-a3c2-ae39ac95c3d5', '9689fc98-d9ce-4a4a-8b9f-429bc8da1c0b']",49,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:49.251,Carry,True
,,,,"[97.8, 74.8]",,,,,,,,,,,,,1.146035,,,,,,,,,,,,,1266da73-4aac-41e1-99b3-e26a4ae1d350,1221,,"[92.2, 75.5]",3754310,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wilfried Zaha,3507.0,Right Wing,64,Crystal Palace,31,"['125c5202-ca6d-4f35-ace0-acbc99ecbc26', '36ddbc6f-250a-4c6c-843e-7c49ae0d0bc4']",52,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:52.846,Carry,
,,,,"[67.0, 38.5]",,,,,,,,,,,,,1.459133,,,,,,,,,,,,,1a72a04d-db6f-438f-803d-2ad8a453be2d,1227,,"[64.4, 44.9]",3754310,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mile Jedinak,5489.0,Left Defensive Midfield,64,Crystal Palace,31,"['00a298fe-774c-422b-938c-3416f72770cb', 'a741ac52-218d-4c65-90df-a92af8134182']",57,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:57.650,Carry,
,,,,"[69.8, 8.5]",,,,,,,,,,,,,1.068072,,,,,,,,,,,,,c94daf75-c0ac-4e21-8271-ab262b4ee8b3,1230,,"[69.6, 8.1]",3754310,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pape N''Diaye Souaré,4884.0,Left Back,64,Crystal Palace,31,"['cdc7e150-6865-49b5-944d-5fa44e54799b', 'e218162b-279b-4500-802e-19e3020537a6']",0,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:00.610,Carry,
,,,,"[90.3, 26.5]",,,,,,,,,,,,,5.121799,,,,,,,,,,,,,6604bbe4-0ffe-4960-ad30-23a895340ad9,1233,,"[85.0, 6.4]",3754310,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bakary Sako,3469.0,Left Wing,64,Crystal Palace,31,"['079f6d91-70bd-48a3-828e-a14ef348c88f', 'd754bc5c-1dc3-4067-9393-0a73e898d791', 'dbf256b7-9842-4956-9b75-aafad9dc019b']",2,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:02.658,Carry,True
,,,,"[40.9, 51.1]",,,,,,,,,,,,,1.555188,,,,,,,,,,,,,28efede1-cfdb-4409-bc48-8dae757fb5da,1237,,"[47.7, 49.8]",3754310,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damien Delaney,3693.0,Left Center Back,64,Crystal Palace,31,"['295841fc-4fe9-4139-8b3e-1912ca242e30', 'f18ffa31-a749-400b-9bf7-c1a9cdeeed6a']",12,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:12.463,Carry,
,,,,"[20.4, 58.3]",,,,,,,,,,,,,3.103533,,,,,,,,,,,,,cef9da6a-dd42-418c-bfdb-56ba0508e5e4,1240,,"[14.6, 44.7]",3754310,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julián Speroni,3487.0,Goalkeeper,64,Crystal Palace,31,"['2f9d53eb-d585-4ff4-bf49-7148e44c611c', '9512a314-5fc4-4048-a2bc-06555e8a7876', 'b3a3c137-2e67-4e23-a86c-4822637091fc']",16,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:16.841,Carry,True
,,,,"[83.1, 7.8]",,,,,,,,,,,,,1.107757,,,,,,,,,,,,,59d6615b-af23-4182-9168-d8d8b0924adb,1249,,"[84.6, 6.6]",3754310,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wayne Mark Rooney,3538.0,Left Center Midfield,65,Manchester United,39,"['15778bda-9691-4859-9158-c1b6a39efbb7', 'e70ee324-d708-4e8d-a86b-f20596f6ae75']",35,,,,,,,,,,,,,,,,,Manchester United,39,00:28:35.693,Carry,
,,,,"[70.2, 26.7]",,,,,,,,,,,,,1.305261,,,,,,,,,,,,,c5bb0134-d402-4902-8e02-760e09c937ac,1252,,"[71.5, 23.0]",3754310,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morgan Schneiderlin,3600.0,Center Defensive Midfield,65,Manchester United,39,"['70293634-ddc0-4f7e-812d-38d2a390ec6b', '9832b41d-5afe-4a45-a2d9-64c1cdb8f609']",38,,,,,,,,,,,,,,,,,Manchester United,39,00:28:38.168,Carry,
