ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[59.2, 38.9]",,,,,,,,,,,,1.614902,,,,,,,,,,,c68deb27-860d-4b61-a6c0-7eff0c8045af,2799,,"[56.3, 44.3]",3754325,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Right Midfield,147,Southampton,25,"['8c256dd9-fbe0-442e-ad32-d3f88cd0d9c9', 'b1d2baf4-ca98-4b2c-b64c-e1bea123eb47', 'c4ac9aa3-bcf8-43bf-a8fc-83e094316de8']",0,,,,,,,,,,,,,,,,,Southampton,25,00:29:00.931,Carry,True
,,,,"[66.1, 25.1]",,,,,,,,,,,,3.000327,,,,,,,,,,,1cdad23c-fdc7-4087-879a-9bb2a6b31336,2804,,"[59.2, 38.9]",3754325,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Right Midfield,147,Southampton,25,"['12e62961-df33-4dc4-a76c-34c303547e41', '8c256dd9-fbe0-442e-ad32-d3f88cd0d9c9', 'cdbdf568-943c-400a-a0d4-6bd81ba84318', 'dff78e70-b338-4c0f-b38a-a1c9ccee09cf']",2,,,,,,,,,,,,,,,,,Southampton,25,00:29:02.546,Carry,True
,,,,"[92.2, 6.3]",,,,,,,,,,,,4.122593,,,,,,,,,,,3d3fb856-e8f4-4392-a2ed-055d96f7624c,2807,,"[82.3, 5.7]",3754325,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Left Midfield,147,Southampton,25,"['60359a00-8648-4ff0-bb8f-ace160e94718', '9dd0400d-74a1-46e0-8b7f-0a4f1cc86683']",6,,,,,,,,,,,,,,,,,Southampton,25,00:29:06.918,Carry,
,,,,"[94.3, 20.9]",,,,,,,,,,,,1.454508,,,,,,,,,,,eb279e70-e450-4755-ac02-373d8640baf6,2810,,"[100.0, 24.2]",3754325,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Graziano Pellè,11062.0,Center Forward,147,Southampton,25,"['7eebdcc0-08e4-4afa-8131-c3b3903863be', 'c7370654-9617-400f-b0ec-2aa0ea5e1192']",12,,,,,,,,,,,,,,,,,Southampton,25,00:29:12.301,Carry,
,,,,"[88.0, 43.9]",,,,,,,,,,,,0.13190301,,,,,,,,,,,64d738b2-bc33-44df-8e09-857c1636d385,2814,,"[88.0, 43.0]",3754325,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,147,Southampton,25,"['1bc67f02-7a05-40bc-9709-569549617bd9', '2d9c6480-de5d-4187-a20d-e00c84fd403a']",15,,,,,,,,,,,,,,,,,Southampton,25,00:29:15.034,Carry,
,,,,"[103.6, 30.5]",,,,,,,,,,,,0.375527,,,,,,,,,,,83e5d315-b32e-43b2-a981-968c0020b08d,2817,,"[102.7, 29.6]",3754325,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Ward-Prowse,3328.0,Right Center Midfield,147,Southampton,25,"['6f8a2aac-5aa0-4152-8f38-40b35a665bab', '8e8d90b8-a27f-4908-bf33-ad4602f71aa0']",16,,,,,,,,,,,,,,,,,Southampton,25,00:29:16.165,Carry,
,,,,"[46.4, 33.5]",,,,,,,,,,,,0.04,,,,,,,,,,,484880ff-3163-4823-98fc-b4ae680e0d69,2836,,"[45.7, 35.2]",3754325,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,149,Southampton,25,"['c88bd159-7a21-4511-8b24-9e0bd8d4c451', 'cea0b092-046e-4d9d-9cae-803040602a6b']",28,,,,,,,,,,,,,,,,,Southampton,25,00:30:28.913,Carry,
,,,,"[45.4, 35.6]",,,,,,,,,,,,1.18118,,,,,,,,,,,f362d876-03dc-474d-8465-4d8271df2b62,2839,,"[47.6, 33.5]",3754325,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Left Center Midfield,149,Southampton,25,"['42c8b29b-e2f6-4754-909e-f88cc5d81763', 'e37beeaa-6f3a-4bcd-aafc-d88c58be1cc6']",29,,,,,,,,,,,,,,,,,Southampton,25,00:30:29.153,Carry,
,,,,"[44.9, 67.0]",,,,,,,,,,,,1.00962,,,,,,,,,,,09bc46a9-2a1a-4ff5-b4ca-d6fadec4becb,2842,,"[45.7, 64.3]",3754325,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Yoshida,3300.0,Right Back,149,Southampton,25,"['4643be34-f082-4d96-8e37-e95c155ef1a0', 'd21a4ca5-a6b2-4403-8f64-d9cc334923a4', 'df9e70db-9e0a-48d1-be14-b5f09daf92c6']",31,,,,,,,,,,,,,,,,,Southampton,25,00:30:31.524,Carry,True
,,,,"[66.1, 75.4]",,,,,,,,,,,,3.783308,,,,,,,,,,,70882aae-5681-4d92-8756-679f95013d31,2846,,"[63.8, 75.1]",3754325,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Right Midfield,149,Southampton,25,"['2a6f82ff-c74b-4bf3-8059-6fc6a52cd6ea', '9e36e0bc-f387-49a5-9992-d64e52143ecb', 'ce0e3329-7b2d-4a85-b57b-1d2fd4f66143']",33,,,,,,,,,,,,,,,,,Southampton,25,00:30:33.767,Carry,True
,,,,"[64.1, 68.5]",,,,,,,,,,,,0.996949,,,,,,,,,,,99aebf25-2e8b-4747-830d-8632524c5c71,2852,,"[64.1, 68.5]",3754325,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sadio Mané,3629.0,Right Midfield,150,Southampton,25,"['b92b6b3a-4309-4835-9b10-75eb7bb905df', 'c4eb9593-b77f-4440-ac18-591280e64934']",45,,,,,,,,,,,,,,,,,Southampton,25,00:30:45.951,Carry,
,,,,"[55.4, 72.1]",,,,,,,,,,,,0.798435,,,,,,,,,,,5f0ca453-0bf3-4d4f-aa48-41af19307536,2855,,"[59.0, 73.4]",3754325,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maya Yoshida,3300.0,Right Back,150,Southampton,25,"['3582e463-abc5-4bbe-8a27-640765aef9a9', '8504a38d-7210-468a-ac30-f3b342905049']",47,,,,,,,,,,,,,,,,,Southampton,25,00:30:47.742,Carry,
,,,,"[42.4, 75.1]",,,,,,,,,,,,1.30294,,,,,,,,,,,538806d4-8bc4-4532-8c75-11ab2e762865,2858,,"[37.7, 74.5]",3754325,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,150,Southampton,25,"['12720727-132c-41d1-8cda-561f0c85ba53', '52002c80-3b48-4306-8a14-bc171f0e053d', 'e3c3880b-9d62-4163-9063-d384bf0c3f61']",49,,,,,,,,,,,,,,,,,Southampton,25,00:30:49.592,Carry,True
,,,,"[57.8, 64.7]",,,,,,,,,,,,0.940806,,,,,,,,,,,3285e30d-c922-48b7-8c7b-910c7d5072a3,2863,,"[60.8, 66.7]",3754325,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sadio Mané,3629.0,Right Midfield,150,Southampton,25,"['2987314f-28d0-4e08-b6c6-06c02e462cf2', '3993f381-6079-49bc-8f4b-4ca46bac48c0', 'ccc6bb94-7c8e-415b-8f41-a2912e6a1f59', 'ffa8eeb8-1f5a-48c5-9320-4b32f6d2bed9']",51,,,,,,,,,,,,,,,,,Southampton,25,00:30:51.900,Carry,True
,,,,"[93.0, 2.7]",,,,,,,,,,,,0.692629,,,,,,,,,,,cd0ad648-618c-4f17-9177-60d871e8634c,2870,,"[92.6, 2.7]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Left Midfield,151,Southampton,25,"['6a56a217-a0ba-45ae-8c41-4978c602537b', '84f5c761-1a56-448e-941b-cd16f9ec4e6e']",9,,,,,,,,,,,,,,,,,Southampton,25,00:31:09.441,Carry,
,,,,"[116.1, 20.4]",,,,,,,,,,,,1.443241,,,,,,,,,,,f386c9d0-5875-4980-9120-ed3ddf5799ce,2876,,"[112.3, 27.5]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Graziano Pellè,11062.0,Center Forward,151,Southampton,25,"['11775056-d953-43ef-97bc-214c78dfcb45', '66f55207-e474-477d-961a-d09ad86f70a2', '937166ca-30fc-4da5-95cf-c8fd38d04cfd']",13,,,,,,,,,,,,,,,,,Southampton,25,00:31:13.885,Carry,True
,,,,"[61.4, 19.7]",,,,,,,,,,,,1.470012,,,,,,,,,,,d766696d-c88b-4d79-b2ae-dbef250993f7,2885,,"[61.4, 19.7]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Virgil van Dijk,3669.0,Left Center Back,151,Southampton,25,"['6a874af5-62e8-4bbd-ba5e-31a2ad9219ca', '8341c82f-7690-44e5-b8a7-5ede5518bf71']",22,,,,,,,,,,,,,,,,,Southampton,25,00:31:22.831,Carry,
,,,,"[80.8, 3.6]",,,,,,,,,,,,2.521794,,,,,,,,,,,c721d7f3-ddaf-456a-b11d-b4008a1c35f0,2888,,"[80.8, 3.6]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Left Midfield,151,Southampton,25,"['4a9f5b1c-286e-4eb2-864a-722aea366f41', 'ed29fe10-fdd7-4819-ab88-ede80741dd9c']",25,,,,,,,,,,,,,,,,,Southampton,25,00:31:25.965,Carry,
,,,,"[85.3, 1.1]",,,,,,,,,,,,1.992598,,,,,,,,,,,aa6bf35d-cc7c-400c-9d9b-bac61e0171e9,2896,,"[86.9, 2.0]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matt Targett,3651.0,Left Back,151,Southampton,25,"['07320153-b591-41f4-afa2-9ae859f2b754', '8a7b351c-aa16-44a8-bc5a-70c02ca1df08', 'c540b3e5-cc45-412b-ae8c-743204b6c2c4']",32,,,,,,,,,,,,,,,,,Southampton,25,00:31:32.559,Carry,True
,,,,"[88.6, 13.4]",,,,,,,,,,,,1.1274,,,,,,,,,,,027a1a9b-d217-4522-ba47-1aeda08ec260,2902,,"[91.0, 14.8]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Graziano Pellè,11062.0,Center Forward,152,Southampton,25,"['087fc416-0988-434d-9ebd-010f26fc6870', 'fd3069b4-f459-4872-a63f-1dc3ebb1b435']",44,,,,,,,,,,,,,,,,,Southampton,25,00:31:44.306,Carry,
,,,,"[87.3, 1.7]",,,,,,,,,,,,0.849392,,,,,,,,,,,2a3bb921-da24-4669-907c-3c3bfefc2816,2905,,"[88.3, 1.7]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matt Targett,3651.0,Left Back,152,Southampton,25,"['96ff93b6-6136-40ef-9eed-456bbf671400', 'dec3c48f-68b3-4bf7-a56a-19349c14a311']",46,,,,,,,,,,,,,,,,,Southampton,25,00:31:46.366,Carry,
,,,,"[72.5, 7.1]",,,,,,,,,,,,1.495008,,,,,,,,,,,0f177b46-1b2b-4864-8b5c-6211703639ee,2908,,"[76.6, 4.1]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Davis,3828.0,Left Center Midfield,152,Southampton,25,"['09d2e215-d2d7-4fb1-a697-614e1fef4e61', 'da04ef8c-97fc-4c3d-a6ac-bdf5a2f01779']",48,,,,,,,,,,,,,,,,,Southampton,25,00:31:48.279,Carry,
,,,,"[55.7, 43.3]",,,,,,,,,,,,1.695605,,,,,,,,,,,a9b7ce9f-6d63-4209-8eec-82edd7a62335,2911,,"[53.3, 42.5]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,152,Southampton,25,"['572f7801-eba7-41fd-81ff-4026444e0cb4', 'e1b29358-7f34-40bb-8bd4-30c57e176786', 'eb3925ac-66c9-4083-9f19-7f5c82b2851a']",52,,,,,,,,,,,,,,,,,Southampton,25,00:31:52.220,Carry,True
,,,,"[62.8, 71.5]",,,,,,,,,,,,1.077977,,,,,,,,,,,d5fbc732-18a3-439b-93ff-3d980c37c2fb,2916,,"[61.1, 68.8]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maya Yoshida,3300.0,Right Back,152,Southampton,25,"['12b64069-eb63-4c65-a3e8-71dc9e5566fa', 'a046f73a-cde1-4624-843c-8aac377b20f7', 'aea73a99-2ab2-4bba-aa90-9534c85e2bca', 'f7731f32-6f20-4189-8c4c-7f09be3e4990']",55,,,,,,,,,,,,,,,,,Southampton,25,00:31:55.049,Carry,True
,,,,"[73.9, 73.8]",,,,,,,,,,,,1.358211,,,,,,,,,,,9f1cd239-3407-4367-92f3-d73890980218,2919,,"[62.8, 71.5]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maya Yoshida,3300.0,Right Back,152,Southampton,25,"['12b64069-eb63-4c65-a3e8-71dc9e5566fa', '345a00ad-4a43-484c-9833-eac1d0b367a2', 'f7731f32-6f20-4189-8c4c-7f09be3e4990', 'f9096727-b7e9-4d21-89cf-2d79ee6bb56a']",56,,,,,,,,,,,,,,,,,Southampton,25,00:31:56.127,Carry,True
,,,,"[74.2, 73.8]",,,,,,,,,,,,0.439494,,,,,,,,,,,555c0b42-134e-4027-84ca-a0a632f5ce3e,2922,,"[73.9, 73.8]",3754325,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sadio Mané,3629.0,Right Midfield,152,Southampton,25,"['345a00ad-4a43-484c-9833-eac1d0b367a2', 'eb251b67-0405-4acb-832d-02cb8e5790d3', 'f9096727-b7e9-4d21-89cf-2d79ee6bb56a']",57,,,,,,,,,,,,,,,,,Southampton,25,00:31:57.485,Carry,True
,,,,"[64.1, 61.3]",,,,,,,,,,,,2.547889,,,,,,,,,,,bf17e91a-5854-4c10-a599-3b44954cc8d6,2926,,"[59.8, 71.8]",3754325,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,152,Southampton,25,"['b276ce30-2cd9-4044-a44d-96d003181afa', 'e1cdf42b-d117-4245-98b9-42b950c39914']",0,,,,,,,,,,,,,,,,,Southampton,25,00:32:00.105,Carry,
,,,,"[53.6, 27.2]",,,,,,,,,,,,2.497767,,,,,,,,,,,c897678b-65d7-435a-b97b-31d76d2301ce,2931,,"[53.6, 29.6]",3754325,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Virgil van Dijk,3669.0,Left Center Back,152,Southampton,25,"['88475d72-730a-45ba-9864-0af088a5d499', '9288439a-76b8-4b2a-8452-e93011249565']",5,,,,,,,,,,,,,,,,,Southampton,25,00:32:05.600,Carry,
,,,,"[56.3, 41.3]",,,,,,,,,,,,0.856968,,,,,,,,,,,549bc3f0-6001-4bdc-b884-4d8e4ca8b569,2934,,"[56.3, 43.6]",3754325,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victor Wanyama,3098.0,Center Defensive Midfield,152,Southampton,25,"['3eedc364-cb3b-43b4-bf3a-ba4d2f0b5ec3', 'ab30484c-16bc-4e88-8987-4effc916195b']",8,,,,,,,,,,,,,,,,,Southampton,25,00:32:08.827,Carry,
,,,,"[78.8, 27.5]",,,,,,,,,,,,2.687805,,,,,,,,,,,f49e0f1f-6ff1-4a70-8d3e-15a57355068d,2939,,"[63.1, 25.1]",3754325,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Virgil van Dijk,3669.0,Left Center Back,152,Southampton,25,"['5d103384-3226-4fdc-8a57-4699bf8a181c', '8fbfb5b6-9deb-4c6b-96c3-abfc8cbd44c1']",12,,,,,,,,,,,,,,,,,Southampton,25,00:32:12.378,Carry,
,,,,"[56.6, 37.3]",,,,,,,,,,,,1.952213,,,,,,,,,,,30ce7df9-405f-4198-a550-3f6e619f23e9,2947,,"[48.0, 40.3]",3754325,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Right Center Forward,153,West Bromwich Albion,27,"['23651953-3c63-4d05-befe-8c8d849bac75', '9c139104-9427-4f28-b4f6-194d53728fda', 'a4aa62d9-aa23-4f11-82f7-a22d4b6792a1']",18,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:18.544,Carry,True
,,,,"[56.6, 37.3]",,,,,,,,,,,,1.139203,,,,,,,,,,,f10cd841-be7f-44e1-a758-72c7a7fd1643,2951,,"[56.6, 37.3]",3754325,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Right Center Forward,153,West Bromwich Albion,27,"['0e1a4d42-8cbd-417e-a95d-6dc198552e6a', '97cd6433-75f1-412a-a6d2-87a2ab2fc080', '9b9c5f58-6cb4-4dcd-970e-a706eab01816', '9c139104-9427-4f28-b4f6-194d53728fda']",20,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:20.496,Carry,True
,,,,"[85.4, 29.5]",,,,,,,,,,,,2.745513,,,,,,,,,,,8818a5f1-384d-4bbc-8006-603ed2917b09,2954,,"[56.6, 37.3]",3754325,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Right Center Forward,153,West Bromwich Albion,27,"['0e1a4d42-8cbd-417e-a95d-6dc198552e6a', '7bcb9133-3545-4b6b-a433-09b072c1f80f', '97cd6433-75f1-412a-a6d2-87a2ab2fc080']",21,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:21.635,Carry,True
,,,,"[97.6, 46.9]",,,,,,,,,,,,0.819985,,,,,,,,,,,c84b1d76-803b-4c1c-bc44-d44bde75b1e3,2957,,"[93.8, 49.0]",3754325,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Salomón Rondón Giménez,4041.0,Left Center Forward,153,West Bromwich Albion,27,"['1709fc08-7cea-45db-aa6a-94a0ea4f302f', '24015dce-20b6-411f-8d9f-7bc03ebefa3d', '873da4db-b020-40c2-8291-1f9c4ce9d727']",25,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:25.488,Carry,True
,,,,"[102.5, 30.3]",,,,,,,,,,,,2.9863591,,,,,,,,,,,fc778394-ffe7-4acd-b5d3-8b8eb166f5c7,2962,,"[101.2, 27.8]",3754325,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Right Center Forward,153,West Bromwich Albion,27,"['5a5648a8-b359-439e-8b6d-ee442affaf0a', '8764a5e5-3e7e-4a00-bc1c-830b24eb6934', '8d6abafc-be34-468e-8f16-ba5178b23426', 'd80cb1ca-73e6-4540-9695-79f53e2bc102']",27,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:27.270,Carry,True
,,,,"[100.0, 17.7]",,,,,,,,,,,,0.991661,,,,,,,,,,,efbec423-44cf-4a22-b200-b47c61be460b,2972,,"[106.3, 15.4]",3754325,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saido Berahino,4630.0,Right Center Forward,154,West Bromwich Albion,27,"['0f87f7fd-ea78-485e-8d11-e02119611c04', 'e3c4673f-b777-430b-b6b4-a7ab6379fe42', 'e7eb1133-2b58-482b-b93c-f97f11210fe9']",55,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:55.511,Carry,True
,,,,"[23.3, 73.0]",,,,,,,,,,,,0.370974,,,,,,,,,,,533a3dba-168f-418b-9291-a8070aa333e8,2976,,"[19.5, 72.1]",3754325,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Right Midfield,155,Southampton,25,"['4c224f0c-9132-4ea5-98fa-c4bd41ef893a', '9633cc21-0aaa-4bd1-b9e4-f4ab7e2a5770', 'b8a06600-24c7-4ad4-942a-7df20124d431']",58,,,,,,,,,,,,,,,,,Southampton,25,00:32:58.072,Carry,True
,,,,"[39.7, 63.7]",,,,,,,,,,,,1.374413,,,,,,,,,,,9ecdebd0-5471-43dd-b943-fbd0204e5729,2983,,"[46.4, 71.5]",3754325,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maya Yoshida,3300.0,Right Back,156,Southampton,25,"['6129cbfe-0eb1-447a-8220-d84d6bb1861e', '6cf5b65c-1bf6-41a6-82b3-c0d9272b269c']",33,,,,,,,,,,,,,,,,,Southampton,25,00:33:33.604,Carry,
,,,,"[15.9, 35.6]",,,,,,,,,,,,0.159999,,,,,,,,,,,8a4a4392-0c02-4cd4-9169-e88cc728ecfc,2986,,"[15.9, 35.2]",3754325,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maarten Stekelenburg,20201.0,Goalkeeper,156,Southampton,25,"['21e4f6e0-0a0e-4c37-8b53-02325a19b91f', '7fb38354-d273-4b16-b706-3a00445135a4']",38,,,,,,,,,,,,,,,,,Southampton,25,00:33:38.203,Carry,
,,,,"[38.3, 23.1]",,,,,,,,,,,,1.985146,,,,,,,,,,,c826d149-f5fc-4b33-8c0c-1ae3d53e8089,2989,,"[33.9, 15.8]",3754325,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Virgil van Dijk,3669.0,Left Center Back,156,Southampton,25,"['5693d206-ce18-4773-8773-647d616f2e99', '8df85c16-2a5e-44d2-a2d2-e768a0fead36']",40,,,,,,,,,,,,,,,,,Southampton,25,00:33:40.423,Carry,
,,,,"[67.4, 38.3]",,,,,,,,,,,,6.694194,,,,,,,,,,,84a10daa-fc4e-4392-8c80-1c377b44ee0c,2992,,"[35.9, 56.3]",3754325,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,156,Southampton,25,"['12248709-af24-4d28-9860-29937e8740f7', '9ce461c1-c019-4ca8-a2f1-237996c96a22', 'ba87e4a7-1f2b-4568-a96a-464c41b518bb']",44,,,,,,,,,,,,,,,,,Southampton,25,00:33:44.315,Carry,True
,,,,"[64.9, 10.7]",,,,,,,,,,,,2.422417,,,,,,,,,,,21f7453d-1046-4cd3-9a61-c2aa55ec77eb,2996,,"[65.2, 11.4]",3754325,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matt Targett,3651.0,Left Back,156,Southampton,25,"['947b0ab4-1571-418f-ad2d-02ecbf200985', 'dde6552e-a6df-4613-b60d-1a37d11e4052']",52,,,,,,,,,,,,,,,,,Southampton,25,00:33:52.451,Carry,
,,,,"[70.1, 23.5]",,,,,,,,,,,,1.478652,,,,,,,,,,,17b8bd8f-c5f1-40b9-807a-ddf1e5e5d120,2999,,"[67.1, 26.1]",3754325,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Miguel da Rocha Fonte,3960.0,Right Center Back,156,Southampton,25,"['8b616de9-74aa-4698-afad-eedcaee374d9', 'c9091982-214f-4a6c-9c94-578c4f0d2c07']",55,,,,,,,,,,,,,,,,,Southampton,25,00:33:55.932,Carry,
,,,,"[88.6, 2.7]",,,,,,,,,,,,1.335625,,,,,,,,,,,4d1471ac-a6c1-4644-9f69-13a5530701a7,3002,,"[82.9, 3.0]",3754325,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dušan Tadić,3831.0,Left Midfield,156,Southampton,25,"['102ad67e-ec61-4b0f-bcf5-9f72cb2a7dc0', '171d81b2-53b5-4083-bfd5-3fff0217424b', 'a2d33991-9fc1-4ea9-9fdb-afb134bb168b']",58,,,,,,,,,,,,,,,,,Southampton,25,00:33:58.587,Carry,True
,,,,"[28.2, 58.0]",,,,,,,,,,,,1.811319,,,,,,,,,,,dc7f4eeb-ae70-4547-9890-322c540597f7,3009,,"[29.1, 69.0]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Craig Dawson,3523.0,Right Back,157,Southampton,25,"['cb9ba2ed-f332-433a-8f13-3b0321d9f2a9', 'd50214a6-6a61-4a00-9571-822000a2769b', 'd9250e54-73f7-4018-8ce5-7c951f19109d']",11,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:34:11.163,Carry,True
,,,,"[63.1, 41.9]",,,,,,,,,,,,1.090805,,,,,,,,,,,3480c8ef-be7f-49f3-b7b0-30eba2b380ca,3014,,"[55.7, 43.3]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,157,Southampton,25,"['478b01fd-a8e3-4f70-9a4b-939bbd6b583b', '5c78e543-d73e-44a6-8c3e-4c67e758bc8c', 'b66650e8-52bd-4836-a2aa-5bfc58c1a969', 'ecfae729-3671-4170-b3d3-807259228d45']",15,,,,,,,,,,,,,,,,,Southampton,25,00:34:15.602,Carry,True
,,,,"[80.5, 61.3]",,,,,,,,,,,,4.287117,,,,,,,,,,,5572bd92-d4cc-4d6e-9141-ebd8a8c93b74,3019,,"[75.5, 57.4]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Davis,3828.0,Left Center Midfield,158,Southampton,25,"['3df07075-f93d-46d5-ba76-8fab37eae288', '8bd5b8ee-b483-4605-bf18-d01fdb0d2f2d']",23,,,,,,,,,,,,,,,,,Southampton,25,00:34:23.770,Carry,
,,,,"[90.3, 73.8]",,,,,,,,,,,,1.90703,,,,,,,,,,,a139b344-b667-4816-b154-56cc5d01e563,3022,,"[88.9, 74.5]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Right Midfield,158,Southampton,25,"['4edcdac3-e9bf-4580-acdb-a30633d0ae06', '91305a36-0e30-4e46-b883-40680250306c', 'b7ffead1-fd1c-450c-b048-7038605ee715']",29,,,,,,,,,,,,,,,,,Southampton,25,00:34:29.057,Carry,True
,,,,"[97.9, 53.6]",,,,,,,,,,,,0.766622,,,,,,,,,,,43981d03-fd4a-4976-b1b4-3317797efb47,3027,,"[96.7, 55.0]",3754325,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Graziano Pellè,11062.0,Center Forward,158,Southampton,25,"['3ceeb4d2-a2d5-41e1-9110-3b43d3e659c1', '7efd839f-7d97-491a-ad6c-e9224c9f44e1', 'd3ebd1b2-eaa6-4fc5-a15b-e464d99d4aef']",31,,,,,,,,,,,,,,,,,Southampton,25,00:34:31.874,Carry,True
