ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b47effb1-46c9-4872-b2af-5352f9524d93,1968,,"[96.5, 56.9]",3754128,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Callum Wilson,3616.0,Left Center Forward,93,AFC Bournemouth,28,['dc9d691c-c485-412a-a263-161f5c612599'],55,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:55.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a314bffb-51ee-43a3-ad46-c788f60de88a,1970,,"[33.8, 3.5]",3754128,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Sinclair,11117.0,Left Wing,94,Aston Villa,59,['71655c33-3c30-46f9-9356-b3bb6b88791d'],56,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:56.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,48a2a191-2c70-4214-ac03-264d92c4a3b4,1973,,"[36.1, 11.3]",3754128,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,94,Aston Villa,59,"['4a0a6f66-9b36-4055-9fdd-94fa8a0f982f', '521604a8-4216-44a5-a8fe-c7a992501b61']",58,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:58.402,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,f760003b-5d0e-453e-9f92-9339245ecd42,1976,,"[35.0, 3.5]",3754128,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Sinclair,11117.0,Left Wing,94,Aston Villa,59,['0ee876a6-6dd3-4893-8534-dd2d2ab4c011'],59,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:59.513,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,710af9c0-3048-4289-bf6a-d82b4b8a34e0,1978,,"[55.6, 15.4]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,94,Aston Villa,59,['a745dbab-c89d-4eb1-94d5-d970d90beed6'],1,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:01.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,68fc1c15-1fa1-491c-b5eb-167635323dc6,1980,,"[70.3, 57.1]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Gosling,3343.0,Right Center Midfield,95,AFC Bournemouth,28,['cfea62fd-a217-426d-be1a-57ec0e7cfe28'],3,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:03.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bf3468a8-f2fa-4b90-9d77-35bac80874fe,1984,,"[82.6, 62.7]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,95,AFC Bournemouth,28,['ffc043c3-f5d0-405e-b18d-12bc928b4aab'],5,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:05.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6fc3c843-2292-4ed0-b998-69ae31082793,1986,,"[71.3, 76.6]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,95,AFC Bournemouth,28,['d34f90dc-2e56-4a3a-b417-ee50a59716fd'],7,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:07.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,815324e4-c6b1-4555-b502-ae1903bf3f5d,1989,,"[57.6, 66.8]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tommy Elphick,9626.0,Right Center Back,95,AFC Bournemouth,28,['cf13157d-749b-4afd-8ae4-61efe4e08c24'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:09.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,33395f71-533a-4391-85bd-a84f19e88217,1992,,"[63.3, 54.0]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Left Center Midfield,95,AFC Bournemouth,28,['78c09027-f61b-4270-9c3a-ed4b1a117c6a'],12,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:12.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b524103-e296-4dde-8f53-19015e9d1b67,1994,,"[55.5, 68.5]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tommy Elphick,9626.0,Right Center Back,95,AFC Bournemouth,28,['d762a10a-909a-47bd-960b-6a2e959002a0'],13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:13.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,95503d1d-2963-4c82-abd4-ab3977688366,1997,,"[64.3, 72.3]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Gosling,3343.0,Right Center Midfield,95,AFC Bournemouth,28,['741aacc4-2067-4e83-99f1-7e78656a972e'],15,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:15.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6651f69b-d297-4dbd-8a6b-f512978f3a50,2000,,"[85.5, 67.6]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,95,AFC Bournemouth,28,['4f225653-0ac9-42b9-b8c8-bfd3bb3db279'],17,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:17.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,76055631-8207-4b0d-9663-960dca0d888f,2002,,"[70.7, 73.1]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Gosling,3343.0,Right Center Midfield,95,AFC Bournemouth,28,['cea53cbf-2cbd-439b-9863-26358b4d54c4'],18,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:18.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,29eff9c1-7c22-4a00-adb8-69a047315ecf,2006,,"[81.1, 77.2]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,95,AFC Bournemouth,28,['6c414129-1f6f-497d-a2b8-19804d4dd76c'],22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:22.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d713194d-d0f2-42b6-9faa-81dab3e6823c,2009,,"[57.2, 67.6]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tommy Elphick,9626.0,Right Center Back,95,AFC Bournemouth,28,['4c729798-74ef-4d1e-8ced-a6f101493cf4'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:25.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e344ac5-f6ad-48a7-b836-2f216dc13029,2013,,"[85.1, 53.2]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum Wilson,3616.0,Left Center Forward,95,AFC Bournemouth,28,"['dcb8fc8a-fa3c-415d-bdbf-c873859c9151', 'f66387f5-ecdd-4bff-ae84-10a3ef55fa3b']",30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:30.318,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,548726d4-faa0-41da-ab13-7631e79bd156,2016,,"[81.4, 63.0]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,95,AFC Bournemouth,28,['f33fae1b-a01b-4e5b-bd5c-6e51a03a0796'],31,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:31.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6c73d17a-8d22-4e9c-8fda-61bed185f860,2018,,"[94.5, 58.7]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Callum Wilson,3616.0,Left Center Forward,95,AFC Bournemouth,28,['40b2bb17-89f6-47ea-9d7b-7cc46332c3b3'],32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:32.834,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4a14eb85-5b46-402f-aef0-601a6af2bbaa,2027,,"[107.2, 41.9]",3754128,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Pugh,3646.0,Left Midfield,95,AFC Bournemouth,28,['053bb762-1c04-4118-9e2b-7bd1b2f64d80'],41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:41.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c984c5c2-e906-40f7-89b7-f5dd25bd4c81,2041,,"[42.5, 7.8]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Amavi,4347.0,Left Back,97,Aston Villa,59,['3c63fc2a-b545-4152-a557-f87c37a3c7b3'],4,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:04.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a02bf1fd-c784-4c48-88c1-62b1cb8fcf2b,2044,,"[36.9, 67.1]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Micah Richards,42700.0,Right Center Back,97,Aston Villa,59,['8a5a2091-4eac-4f53-bf69-19f48882b16e'],8,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:08.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,41630b9f-3d65-4a52-b12d-66b2135a81c2,2047,,"[63.7, 75.7]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ayew,3450.0,Right Wing,97,Aston Villa,59,['0984e242-d944-4035-9836-b248210123a3'],13,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:13.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,feb30cdc-2a38-4af0-b331-ebecac29a943,2051,,"[63.7, 65.6]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ashley Westwood,3583.0,Center Defensive Midfield,97,Aston Villa,59,"['70b7cd4f-1b1b-4791-a4cf-459af6a36d4e', '881c6f89-d4c7-4341-9e3a-4a867c251a69']",15,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:15.383,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,dd1c3070-e4e8-45f1-9031-d736d6637f69,2054,,"[57.4, 64.4]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ayew,3450.0,Right Wing,97,Aston Villa,59,['b700716d-59d9-4e33-bff4-3cb3024acb39'],16,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:16.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,98ee8e1c-c0f6-44e6-8561-fd88a3909512,2058,,"[73.8, 72.3]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Veretout,7153.0,Right Center Midfield,97,Aston Villa,59,"['46f27a19-36a7-4fe1-a127-462c710a7dc1', '784b4414-7458-4308-a0f3-c3ef58e71173']",18,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:18.201,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,f839c7db-07f1-46d1-b6b7-8d4f36abb698,2060,,"[59.1, 74.6]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ashley Westwood,3583.0,Center Defensive Midfield,97,Aston Villa,59,['39401d5f-d36a-442a-b627-6bff9e31f085'],19,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:19.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3a95644a-a366-4601-bb3a-053589339921,2063,,"[73.2, 76.1]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leandro Bacuna,9533.0,Right Back,97,Aston Villa,59,['0f127a50-fdaa-4e52-b680-043f9380378f'],21,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:21.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,67a414f9-a599-4b1d-9bdd-32aee7a3a89f,2067,,"[92.5, 64.2]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ayew,3450.0,Right Wing,97,Aston Villa,59,['3306c17d-9c02-499d-b4df-6dfc4fffd432'],23,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:23.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,68a6f67b-2f02-4a42-bc6d-a64914653f2d,2070,,"[106.7, 59.5]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Imuetinyan Agbonlahor,42699.0,Center Forward,97,Aston Villa,59,['a55d2ee4-5e4f-431c-9f13-9f106e708964'],25,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:25.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1e56f860-a81a-4b28-8e1a-f48b373bba33,2074,,"[109.1, 30.8]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,97,Aston Villa,59,['8c0de704-efd6-4ee6-b8fd-2bf36265b0e0'],28,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:28.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a62bee69-8084-4bed-9405-743bfc8b0913,2084,,"[80.8, 76.9]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Veretout,7153.0,Right Center Midfield,98,Aston Villa,59,['dadb3a4d-d002-4c6a-8a5e-498a9a4663fe'],45,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:45.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,afc601a3-ff1a-4654-88db-5b93c3dcbea4,2086,,"[86.9, 76.7]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leandro Bacuna,9533.0,Right Back,98,Aston Villa,59,['876150ec-23cf-4203-9723-b1bf212a8934'],47,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:47.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0057a267-e862-4b20-aac9-a5483a556a23,2089,,"[64.6, 38.8]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Amavi,4347.0,Left Back,98,Aston Villa,59,['5c9ca5a6-1d01-464e-b1bd-9edbbc1e36e6'],51,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:51.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,972124bd-f971-46ec-8e4c-e28acf744167,2092,,"[82.3, 20.0]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Left Center Midfield,98,Aston Villa,59,['e7f44208-0d41-440e-88ce-cf6fb733ca5c'],55,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:55.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,62271263-38ba-4f57-8243-5f66faea6ed4,2096,,"[77.9, 14.4]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Scott Sinclair,11117.0,Left Wing,98,Aston Villa,59,"['3ccc5604-5192-4769-a1bb-a68131a76077', '71df1f44-a103-476e-be3f-fa228428e9e4']",56,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:56.778,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,6ec9b35c-b543-4fa6-bbdb-a02358f0f32e,2099,,"[85.1, 5.4]",3754128,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Amavi,4347.0,Left Back,98,Aston Villa,59,['f03aa05a-cc72-4eff-92b3-a4e21006c90a'],59,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:59.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,128e2f71-2be5-4a14-85dc-b1f857d55220,2102,,"[75.9, 10.1]",3754128,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Left Center Midfield,98,Aston Villa,59,['d0c03ddf-2e43-41c1-b59e-496e95da9cbb'],1,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:01.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a4a64fe-e859-4e16-9d5b-359269c5f437,2105,,"[68.7, 4.9]",3754128,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Westwood,3583.0,Center Defensive Midfield,98,Aston Villa,59,['867eaaef-f241-47bd-b95d-cd256e903fda'],7,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:07.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,56a1ed97-679f-4150-834b-a765af7dcac7,2108,,"[47.4, 17.1]",3754128,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ciaran Clark,3041.0,Left Center Back,98,Aston Villa,59,['f50a9809-7bef-4911-9ef2-03e019ef87ae'],9,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:09.954,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b8a1e74c-0565-41cb-98f4-6fe50a379f2e,2112,,"[94.8, 24.7]",3754128,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Scott Sinclair,11117.0,Left Wing,98,Aston Villa,59,['1c244be3-81ca-4f94-8695-65d352373b5c'],16,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:16.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee2be95a-2103-48b3-a753-72f5fc542743,2115,,"[39.9, 48.2]",3754128,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Left Center Midfield,99,AFC Bournemouth,28,['812ddd9f-3b52-41ec-95e3-e7acc91b2193'],19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:19.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,847f4301-a556-48be-91a3-925a08e6f923,2119,,"[25.3, 51.4]",3754128,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tommy Elphick,9626.0,Right Center Back,99,AFC Bournemouth,28,['2adeba07-d9e9-4449-8b9d-e43e307cf52e'],21,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:21.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eb5365ff-6156-42fa-a41f-20f1724dc5cc,2123,,"[36.9, 58.7]",3754128,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dan Gosling,3343.0,Right Center Midfield,99,AFC Bournemouth,28,['c83b7105-3d30-4419-9124-fefffa94aec2'],24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:24.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,832b1a6a-d731-42a7-857b-ecb6296a49a8,2125,,"[25.3, 58.3]",3754128,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,99,AFC Bournemouth,28,['36fdf179-fdd1-45c7-a3f2-c3cd108f3a49'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:25.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d4ce6fb0-2dc5-461b-a265-e65d878ff226,2129,,"[57.8, 60.6]",3754128,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua King,3346.0,Right Center Forward,99,AFC Bournemouth,28,['3987ab28-33a0-45f8-9756-be0025730db6'],29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:29.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1eb599b1-c51e-46df-b4a8-d9594c4f358c,2134,,"[27.7, 75.7]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Micah Richards,42700.0,Right Center Back,100,Aston Villa,59,['fa173aab-8ed8-47ee-82c6-2d8d7a976217'],8,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:08.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,88379be3-15ec-44d2-987a-93b221a2624a,2136,,"[44.5, 75.5]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Veretout,7153.0,Right Center Midfield,100,Aston Villa,59,['519ad73c-37a7-42ed-b998-f488bec199ce'],9,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:09.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7d72c49c-a9dc-4fc6-9705-1fad7950d82f,2141,,"[62.5, 75.5]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Ayew,3450.0,Right Wing,100,Aston Villa,59,"['93d2aacb-aba9-4d80-8b11-f01b74160c27', 'c62bf53c-a1f9-4a8d-b666-50d1f2af1cd7']",15,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:15.562,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fdee5158-c835-4907-b5c4-4dcfba2bbd94,2148,,"[56.4, 70.6]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ciaran Clark,3041.0,Left Center Back,100,Aston Villa,59,['31f2544b-477b-44a4-8ff8-e23669e623a2'],21,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:21.416,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0eac2851-847b-4992-be47-e74ab8aa702b,2153,,"[58.2, 2.0]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marc Pugh,3646.0,Left Midfield,100,Aston Villa,59,['f9ccc177-1597-48bf-8bad-f328b406ad4e'],23,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:23.325,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,18f6ecc1-cadf-4903-81ff-40fab22dd7ae,2155,,"[93.1, 77.5]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Imuetinyan Agbonlahor,42699.0,Center Forward,101,Aston Villa,59,['9db66013-ce1a-4e91-9b6f-4b3e8558d8ef'],29,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:29.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b7483d14-8f45-439d-a9cf-a4ce4038100c,2158,,"[70.4, 66.2]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Westwood,3583.0,Center Defensive Midfield,102,Aston Villa,59,['920355e8-dab3-4cd5-a33d-aee404a86bb3'],39,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:39.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dea68f1f-6c35-49e8-91ea-7e34855288cb,2161,,"[66.9, 23.0]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Amavi,4347.0,Left Back,102,Aston Villa,59,['f9502eb4-bd5d-4d4f-9277-51f458f148a9'],42,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:42.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9f5ceef3-a8d0-48cf-8e18-bdf39bb22a35,2164,,"[92.2, 3.5]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Scott Sinclair,11117.0,Left Wing,102,Aston Villa,59,['c1afeaf7-25dd-4833-ab91-9d1e27aec9ef'],46,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:46.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7ee5deee-a728-4a2e-9bb7-213e4672930d,2167,,"[80.0, 12.7]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Left Center Midfield,102,Aston Villa,59,['f01da800-646c-4e3f-84e6-5a2b8f9b6b4e'],49,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:49.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d9fa4cd7-5a0f-4b82-810e-c9d98b0bbd89,2171,,"[89.2, 25.2]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Scott Sinclair,11117.0,Left Wing,102,Aston Villa,59,['df5ffed5-a1dc-4941-a91a-7715067ec236'],53,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:53.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,25e5fc4c-2abe-4eb5-9281-2ae9831c66c7,2174,,"[93.7, 41.5]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Veretout,7153.0,Right Center Midfield,102,Aston Villa,59,['34067669-b84d-4429-be20-3024ffe9fdcf'],56,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:56.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9673c180-316d-42c0-abd0-2b634794db61,2177,,"[95.1, 75.7]",3754128,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Imuetinyan Agbonlahor,42699.0,Center Forward,102,Aston Villa,59,['4105e84d-962d-407b-b59a-3f835c791d84'],59,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:59.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,be9c645e-0af1-487a-8b3e-a653923bdfd7,2185,,"[48.8, 48.5]",3754128,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joshua King,3346.0,Right Center Forward,102,Aston Villa,59,"['03f5d3ea-4b5d-4938-8800-8298a0124657', '81c268d4-d96d-4bd0-bf6b-fe99c62cbee5']",11,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:11.903,Ball Receipt*,True
