bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,e9320e6c-4f63-489c-bcc1-3523eed8b96d,2489,,"[6.7, 48.6]",3754092,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,148,Tottenham Hotspur,38,['8b4e9cbc-c990-4c10-84f4-b88f385f5e0d'],51,,,,,,,,,,,,,,,,,,Chelsea,33,00:21:51.402,Clearance,True
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,ef428506-8592-4ffe-9fac-07c4250fb585,2519,,"[51.0, 13.8]",3754092,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danny Rose,3594.0,Left Back,149,Chelsea,33,"['109fbf87-6669-4640-805f-2fe554d8315a', '587a5542-0ab7-4eb5-b950-fc721723bb7d']",27,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:22:27.851,Clearance,True
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,7c261118-76e0-4917-abdb-432274e7f650,2589,,"[19.5, 28.2]",3754092,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Terry,20287.0,Left Center Back,152,Tottenham Hotspur,38,,10,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:10.556,Clearance,True
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,125ff396-daa9-4c4c-a6ba-c67adb498f43,2615,,"[12.4, 34.0]",3754092,71,,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,156,Tottenham Hotspur,38,['023df10c-ede9-438e-8899-932dcdeee1a6'],3,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:03.877,Clearance,True
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,5f7adc86-9b63-4590-a63d-d729c0f3938f,2617,,"[10.0, 33.8]",3754092,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,César Azpilicueta Tanco,3957.0,Left Back,157,Tottenham Hotspur,38,['c674ac5d-1ced-4939-adc2-b4df38530a19'],34,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:34.751,Clearance,True
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,,,149a0b89-1575-48cf-a9ff-0f13e0b2121e,2624,,"[23.4, 41.6]",3754092,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Branislav Ivanović,5594.0,Right Back,157,Tottenham Hotspur,38,['c6cdb8e5-9493-491a-90cb-82057b0b6686'],40,,,,,,,,,,,,,,,,,,Chelsea,33,00:26:40.246,Clearance,True
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,b972f9b0-418a-499b-a702-fa461dcc1ad3,2650,,"[34.9, 54.8]",3754092,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Cahill,3645.0,Right Center Back,161,Tottenham Hotspur,38,"['b32004ac-e9ed-470e-b565-39984a04de8e', 'df37d644-ae08-4832-ab7b-712a93e05bdb']",56,,,,,,,,,,,,,,,,,,Chelsea,33,00:27:56.278,Clearance,True
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,87a9b6db-81cc-48a8-b1d9-147808668d0f,2679,,"[23.5, 34.8]",3754092,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,164,Chelsea,33,['ab311ffa-fd2c-4086-b2dc-ff3cee561b7d'],30,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:30.337,Clearance,True
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,a44f869d-7f88-4f9e-9695-45065cdf11ce,2712,,"[7.2, 44.1]",3754092,73,,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Back,164,Chelsea,33,['115f54be-2126-44f6-9abf-9bbe253ed8f4'],47,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:28:47.683,Clearance,True
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,2a72de9b-306c-42e6-9f94-66b760b4b029,2717,,"[10.7, 41.5]",3754092,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Erik Lamela,3585.0,Right Wing,165,Chelsea,33,"['20c0e033-117c-4e7b-ae47-36d81fa50418', 'a2e4dedd-f6fa-4876-b5ea-80819f38fc0b']",9,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:09.071,Clearance,True
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,,,7f1037db-f35f-482a-9926-e94ea69e07be,2718,,"[14.4, 36.3]",3754092,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,165,Chelsea,33,,10,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:29:10.205,Clearance,True
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,584d0460-5993-40c6-9547-6506953fecb0,2815,,"[14.3, 45.3]",3754092,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gary Cahill,3645.0,Right Center Back,166,Tottenham Hotspur,38,,34,,,,,,,,,,,,,,,,,,Chelsea,33,00:30:34.164,Clearance,True
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,f821ce10-c146-4fe1-acb2-c8818e5b0f00,2840,,"[22.8, 51.5]",3754092,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,168,Chelsea,33,['6162f0b9-993f-4f18-961e-e7155882e163'],18,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:31:18.256,Clearance,True
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,aa4f8e29-878b-4123-9f3e-bcd58a3ae369,3001,,"[9.2, 48.2]",3754092,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,174,Chelsea,33,['110ef076-3f9d-4b32-b062-09e089005844'],54,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:34:54.337,Clearance,True
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,72d6819a-0e17-4050-b2d0-1d38b1ad86b8,3080,,"[14.3, 38.6]",3754092,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,180,Tottenham Hotspur,38,['976fc45d-7d0e-4b04-8599-5ee64c859cf1'],32,,,,,,,,,,,,,,,,,,Chelsea,33,00:39:32.149,Clearance,True
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,34eb3c0f-d81e-4bd2-8004-45ba2b4c014b,3082,,"[81.7, 42.8]",3754092,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kyle Walker,3205.0,Right Back,180,Tottenham Hotspur,38,['49b8f1fe-9ca1-4949-8c8d-f08bade42aaa'],34,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:34.885,Clearance,True
,,,,,,Left Foot,,True,,,,,,0.0,,,,,,,,,,,,,9ec10497-4eb7-4236-b0ab-17638f501445,3089,,"[34.7, 12.9]",3754092,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ben Davies,3086.0,Left Back,181,Chelsea,33,['c4b70050-c746-4499-93ed-2454f6013d84'],43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:43.621,Clearance,True
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,2c24224c-aaba-4289-9e47-e84127500a79,3114,,"[32.3, 67.8]",3754092,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Terry,20287.0,Left Center Back,183,Tottenham Hotspur,38,['7d21fe9b-6aa8-410f-afe8-e4d36011f4c4'],4,,,,,,,,,,,,,,,,,,Chelsea,33,00:40:04.809,Clearance,True
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,3502cbda-b842-4a9d-8fd3-7a7670a17076,3137,,"[4.4, 54.1]",3754092,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,185,Chelsea,33,,32,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:32.863,Clearance,True
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,52945a39-9566-4eed-988d-ff71427bf991,3148,,"[10.9, 35.4]",3754092,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,187,Chelsea,33,"['07f32646-5e9b-4b89-adf9-a7383deedc45', 'a91bc986-353b-4534-8919-31edb550a38d']",29,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:43:29.470,Clearance,True
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,e620b852-29c9-441a-99ce-892ed7905830,3197,,"[54.9, 61.0]",3754092,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kyle Walker,3205.0,Right Center Back,188,Tottenham Hotspur,38,"['4bceac7e-f6e9-456a-b4a9-4d59b94bc505', 'ca2941d4-8651-4b73-b862-708a034d9b78']",11,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:46:11.063,Clearance,True
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,d10952ab-6899-4ee5-96bb-968efcdad737,3217,,"[22.8, 50.9]",3754092,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Terry,20287.0,Left Center Back,191,Tottenham Hotspur,38,"['a8fa277a-e59a-4dc2-a37e-7be14cbfe841', 'e2962f78-b164-4233-a2fc-293ec5a5ab54']",10,,,,,,,,,,,,,,,,,,Chelsea,33,00:47:10.504,Clearance,True
,,,,,,Right Foot,,,True,,,,,0.0,,,,,,,,,,,,,8a498290-daa9-49dd-b435-7d9d59036e33,3219,,"[33.4, 53.8]",3754092,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oscar dos Santos Emboaba Júnior,40122.0,Left Defensive Midfield,191,Tottenham Hotspur,38,['9363b2c6-38c3-4ef3-8eb4-8146faee1be7'],11,,,,,,,,,,,,,,,,,,Chelsea,33,00:47:11.889,Clearance,True
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,c094c402-fa55-473d-bcfe-6d7ce6b7d7f4,3268,,"[57.4, 14.8]",3754092,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,César Azpilicueta Tanco,3957.0,Left Back,197,Tottenham Hotspur,38,"['3d57de20-d514-4a84-a1aa-fd6186a38e40', 'df906bdf-b4d0-4af0-84d7-d943f5e085ac']",13,,,,,,,,,,,,,,,,,,Chelsea,33,00:50:13.084,Clearance,True
,,,,,,Head,True,,,,,,,0.0,,,,,,,,,,,,,d651287a-4c0b-43f6-ad29-f453f140bd72,3269,,"[50.3, 57.8]",3754092,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kyle Walker,3205.0,Right Back,197,Tottenham Hotspur,38,,15,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:50:15.602,Clearance,True
,,,,,True,Head,True,,,,,,,0.0,,,,,,,,,,,,,93f0400a-9e84-4bac-a718-b99e61c3c7ac,3271,,"[51.1, 22.3]",3754092,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,197,Tottenham Hotspur,38,['7c9fad6b-3024-4b87-b425-bd271cf20f8b'],18,,,,,,,,,,,,,,,,,,Chelsea,33,00:50:18.162,Clearance,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b71e8488-3f5d-4524-8c24-00682c05e30a,23,Lost Out,"[37.7, 76.4]",3754092,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Terry,20287.0,Left Center Back,3,Tottenham Hotspur,38,['6e7fe7e0-bb59-4fa4-8e36-be21ae808308'],23,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:23.468,Interception,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0898d878-1248-4e1f-8718-9c2b2f3cc6e7,95,Lost Out,"[74.9, 5.8]",3754092,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Rose,3594.0,Left Back,6,Chelsea,33,['0419e9db-8d61-4e47-b2c0-f0480f445ee5'],45,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:45.050,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2b5621d-417e-4bff-89d5-0c1b7816ca4f,127,Lost Out,"[26.7, 76.9]",3754092,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric Dier,10956.0,Right Center Midfield,8,Chelsea,33,['81fb86f5-fcd1-4ab2-b66a-654cead2ff13'],38,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:38.373,Interception,
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,cf5bccd0-0a49-423a-b630-343c129648e1,805,Won,"[34.5, 9.6]",3754092,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,51,Chelsea,33,['81a73127-9f77-43e3-82a8-253984a95423'],4,,,,,,,,,,,,,,,,,,Chelsea,33,00:23:04.599,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,371c0ff8-3a56-4f3b-852a-dab12316dc1a,896,Won,"[20.9, 54.3]",3754092,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,55,Tottenham Hotspur,38,['0cd2289e-c952-43dc-bffb-ea95bda2d7c4'],31,,,,,,,,,,,,,,,,,,Chelsea,33,00:25:31.180,Interception,
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,3340350e-6a55-497c-bd30-a1f811869891,1510,Won,"[74.9, 39.3]",3754092,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,93,Tottenham Hotspur,38,"['5b04d87b-6ea3-4e58-a5f5-0c5938e07c4a', 'dee5c23b-9ea6-4c35-8538-3396e6ff7a2e']",35,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:43:35.082,Interception,True
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,8a3d6072-ceb2-4595-88be-c7bbef59ff23,1843,Lost In Play,"[44.7, 14.2]",3754092,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,116,Chelsea,33,['3d500054-4fbe-4eb0-9a1d-db80f2ae87e1'],14,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:14.071,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d11778a6-93f9-49b6-b246-6a9b74cf7409,1929,Lost Out,"[17.3, 18.4]",3754092,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,121,Tottenham Hotspur,38,['ae882ad4-9f9d-407f-b032-28707bbed6df'],7,,,,,,,,,,,,,,,,,,Chelsea,33,00:07:07.669,Interception,
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,3ed6af5e-b0cf-4ca5-a2ec-35756fd62345,1982,Won,"[35.6, 47.6]",3754092,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,126,Tottenham Hotspur,38,['bc64b413-a8aa-444f-924c-489e5f91e3c5'],41,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:08:41.592,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,035542ac-c418-48a4-8a9f-74a29d679d45,2105,Lost In Play,"[32.8, 45.6]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,131,Chelsea,33,['2145b13d-0a1d-45a5-9667-c04ad09db105'],51,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:51.197,Interception,
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,f980f955-e732-4290-938f-21aed55298e6,2111,Won,"[49.0, 58.7]",3754092,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Branislav Ivanović,5594.0,Right Back,131,Chelsea,33,['2c6ed6a0-d087-42a0-9b6b-a28eaebf1e33'],56,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:56.626,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,512e184b-dd36-4cbf-88c4-31dc0f405b99,2446,Lost Out,"[36.6, 69.8]",3754092,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Willian Borges da Silva,3472.0,Right Wing,145,Tottenham Hotspur,38,['c86c1508-091c-4d67-a220-db31d334f7a6'],9,,,,,,,,,,,,,,,,,,Chelsea,33,00:20:09.339,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5743c5bd-3e35-453b-910f-927b1cc7c188,2531,Lost Out,"[24.0, 20.0]",3754092,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danny Rose,3594.0,Left Back,149,Chelsea,33,['99dfa263-4cb3-4875-b934-da111a562f8b'],41,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:22:41.810,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5751b599-f1e8-43c2-8330-afd54f693aaf,3116,Won,"[51.8, 67.0]",3754092,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Left Defensive Midfield,184,Chelsea,33,,7,,,,,,,,,,,,,,,,,,Chelsea,33,00:40:07.628,Interception,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1a3bd6c7-604d-4139-a7ae-db719b5d8628,3199,Won,"[58.5, 14.1]",3754092,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,César Azpilicueta Tanco,3957.0,Left Back,188,Tottenham Hotspur,38,['d128b2cc-fb0b-4a9d-87ee-fddf3b703bd7'],13,,,,,,,,,,,,,,,,,,Chelsea,33,00:46:13.124,Interception,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ad3ead14-5bf8-48b6-9c4b-48878c75971b,28,,"[34.9, 60.2]",3754092,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,5,Chelsea,33,['fcc836f3-5e43-4a2d-8c28-4d1c3391f86d'],38,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:38.804,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6527957c-6ad3-4d8d-a72d-884e45943c7b,61,,"[65.8, 76.7]",3754092,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,5,Chelsea,33,['c492fc7f-c90a-43b5-a424-8df2a7592881'],3,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:03.743,Ball Recovery,True
,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,4d32569b-3c6c-44aa-9b8f-c748a82ad846,176,,"[68.7, 63.7]",3754092,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,John Michael Nchekwube Obinna,5475.0,Right Defensive Midfield,12,Tottenham Hotspur,38,['e29ddc2f-83c8-4819-9007-2ff2ba20786b'],16,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:16.423,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,18ff7f12-7619-416a-92ed-1c22dd223f2f,208,,"[94.3, 5.3]",3754092,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,14,Chelsea,33,['4690bcfc-214c-43dc-ae2a-22295e0a2714'],41,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:41.637,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f04088ce-0a5c-4475-91b2-3b4e2febc492,256,,"[10.0, 75.0]",3754092,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,16,Chelsea,33,,33,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:05:33.448,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,89ab3ea9-b899-43e9-a885-deb82c87be78,418,,"[10.1, 35.0]",3754092,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,27,Chelsea,33,['39cd16b2-6efc-473f-873d-98014f182c98'],44,,,,,,,,,,,,,,,,,,Chelsea,33,00:09:44.576,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fefe7507-8cf0-4424-ba1f-a61013032474,430,,"[103.5, 67.1]",3754092,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Right Wing,28,Tottenham Hotspur,38,['6860db33-9a2d-4bb4-8dc9-60886700dc72'],9,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:10:09.792,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d6505dde-4001-4ce2-80e1-bb669c7deb3d,458,,"[82.3, 26.9]",3754092,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,30,Tottenham Hotspur,38,,17,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:11:17.197,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a36cff3f-e9d6-4517-828f-df67e5f5eb58,478,,"[58.7, 61.7]",3754092,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,32,Tottenham Hotspur,38,['86edd3dc-5a4b-450f-92fd-6308b0d660fe'],3,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:12:03.319,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e5f1ca70-137a-4292-9d81-521e7916c21a,511,,"[110.9, 3.8]",3754092,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Cahill,3645.0,Right Center Back,35,Chelsea,33,,24,,,,,,,,,,,,,,,,,,Chelsea,33,00:14:24.226,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,854554b5-7bc9-4fa3-a798-3f1b04204980,623,,"[29.6, 61.8]",3754092,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Dier,10956.0,Right Center Midfield,44,Tottenham Hotspur,38,"['2e0def85-ac5a-4fa5-ba2b-30b8880ae904', '3dc2d2b3-ab58-44fc-b958-3857633d2a8a']",6,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:19:06.880,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,482a198f-79ce-4f51-9b8e-e1048ed9217c,677,,"[89.8, 23.2]",3754092,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,46,Chelsea,33,,20,,,,,,,,,,,,,,,,,,Chelsea,33,00:20:20.711,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9ff6de24-2fd6-4eed-8f4e-040bdfb9159e,763,,"[13.2, 35.1]",3754092,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,49,Tottenham Hotspur,38,,13,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:22:13.402,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,caa330c5-efeb-457f-9993-ad855ff87f68,818,,"[30.3, 53.6]",3754092,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,52,Tottenham Hotspur,38,,13,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:13.917,Ball Recovery,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cb117aec-2616-4799-a39d-53cf2373e2cd,844,,"[107.2, 26.3]",3754092,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,53,Tottenham Hotspur,38,['eaaa8ca2-4ef3-4f63-bb86-533fdd225be6'],58,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:23:58.653,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f94cc20b-c17d-432b-8910-0e31347ce51a,858,,"[69.9, 11.2]",3754092,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,54,Chelsea,33,['9d6b2b7f-1a09-4744-ad8c-3d7d3e4dcf33'],41,,,,,,,,,,,,,,,,,,Chelsea,33,00:24:41.568,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5c576c32-3721-4c4f-ab0f-cff7d6a43997,901,,"[81.3, 17.1]",3754092,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric Dier,10956.0,Right Center Midfield,55,Tottenham Hotspur,38,['a4cf2611-6f11-4370-944f-2e4458a62988'],36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:25:36.878,Ball Recovery,True
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b9dadb8f-9721-4315-9326-1cbe2f75f4d2,906,,"[98.9, 17.7]",3754092,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erik Lamela,3585.0,Left Wing,55,Tottenham Hotspur,38,['34d20929-d754-4b8e-9e7c-9e44e0679599'],42,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:25:42.744,Ball Recovery,True
