ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81fa9b34-f1af-4439-940e-853b4b3a675d,2556,,,"[4.4, 32.8]",3754166,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,160,Everton,29,['268ccd04-fdf5-4e96-89f7-71d177bb925d'],36,,,,,,,,,,,,,,,,,Leicester City,22,00:26:36.264,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7275d9-1354-4e35-840c-8c8a06f0efc1,2563,,,"[104.6, 66.1]",3754166,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Cleverley,3683.0,Left Center Midfield,160,Everton,29,['7cf682cb-cea4-4d6d-8102-bd6de3dee27b'],7,,,,,,,,,,,,,,,,,Everton,29,00:27:07.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d5f3523-4b23-4732-850c-806bb7db48e9,2568,,,"[31.8, 14.8]",3754166,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Philip King,3665.0,Right Defensive Midfield,161,Leicester City,22,['8d969a8e-b55b-4be5-8180-2a4ba5193aaf'],11,,,,,,,,,,,,,,,,,Leicester City,22,00:27:11.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2862ab1b-8a46-4b84-8e75-c8cb554220e1,2570,,,"[2.8, 22.9]",3754166,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,161,Leicester City,22,['be9870b7-b786-49b0-8b84-788998344490'],13,,,,,,,,,,,,,,,,,Leicester City,22,00:27:13.282,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2ff998b-ab02-49dd-8735-91935413168c,2573,,,"[57.7, 46.8]",3754166,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,161,Leicester City,22,['8ddabe39-8f36-474b-bdef-b643e18bf197'],19,,,,,,,,,,,,,,,,,Leicester City,22,00:27:19.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03ee70ce-4971-41a5-9dd2-817da3eaac7d,2576,,,"[62.8, 41.7]",3754166,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,162,Everton,29,['12530e91-212e-4baa-a1fe-48b056bfc6c5'],20,,,,,,,,,,,,,,,,,Everton,29,00:27:20.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eed30cfd-6ee2-4a33-b420-bffd52c171b6,2580,,,"[76.4, 69.7]",3754166,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,162,Everton,29,['a69812ac-9803-4967-aff9-3b0ba977b353'],23,,,,,,,,,,,,,,,,,Everton,29,00:27:23.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87588a7c-5861-40b6-aa71-9c566c838b24,2583,,,"[62.6, 70.5]",3754166,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Séamus Coleman,4589.0,Right Back,162,Everton,29,['7e729506-e6c3-41c6-8f6e-1a9af5d59c41'],25,,,,,,,,,,,,,,,,,Everton,29,00:27:25.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90976fd0-4929-4f76-82a5-b2732ab8c5aa,2586,,,"[95.5, 72.2]",3754166,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,162,Everton,29,['72fe54a1-3d91-4e31-ab89-505b43892c1b'],31,,,,,,,,,,,,,,,,,Everton,29,00:27:31.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb858b9e-c34c-4204-9b99-8b74f473b660,2592,,,"[61.8, 75.6]",3754166,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danny Simpson,3270.0,Right Back,163,Leicester City,22,['a20a9bdb-6c3d-4577-934c-e30c6379033a'],35,,,,,,,,,,,,,,,,,Leicester City,22,00:28:35.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57360305-6882-43cd-8541-8d77fa1f0533,2595,,,"[75.6, 74.1]",3754166,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shinji Okazaki,3810.0,Right Center Forward,163,Leicester City,22,['4024e271-4d64-470a-b8cc-8aa27b2fb4ab'],36,,,,,,,,,,,,,,,,,Leicester City,22,00:28:36.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59a84b8e-2886-4fc4-924c-20bcc2394258,2599,,,"[47.0, 74.8]",3754166,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danny Simpson,3270.0,Right Back,163,Leicester City,22,['8836143b-000a-4d74-9ab7-e81edc9815cb'],43,,,,,,,,,,,,,,,,,Leicester City,22,00:28:43.290,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66366866-bc28-4c8b-96f5-01433c640803,2603,,,"[57.6, 54.2]",3754166,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Séamus Coleman,4589.0,Right Back,163,Leicester City,22,['36d5b56a-a764-40a3-80de-4f6aa6cfe0c3'],48,,,,,,,,,,,,,,,,,Everton,29,00:28:48.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa98162-7051-41a8-be31-dd795e360c48,2608,,,"[88.6, 43.0]",3754166,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shinji Okazaki,3810.0,Right Center Forward,163,Leicester City,22,['0f367ecd-b362-466f-8553-7344a4f55e52'],52,,,,,,,,,,,,,,,,,Leicester City,22,00:28:52.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9203b34c-ead7-42c3-b259-9112c75400e4,2613,,,"[31.7, 43.4]",3754166,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gareth Barry,3633.0,Center Defensive Midfield,163,Leicester City,22,['f49fe9c6-9e40-4dc9-8ace-a5f47a0babd2'],59,,,,,,,,,,,,,,,,,Everton,29,00:28:59.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05eaa6d5-4e1a-4566-a894-9d10dfec9821,2616,,,"[82.4, 41.8]",3754166,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jamie Vardy,10960.0,Left Center Forward,163,Leicester City,22,['f5fef157-c4a5-469e-8a85-39e54b8e297a'],5,,,,,,,,,,,,,,,,,Leicester City,22,00:29:05.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4de765fd-9322-4d70-8c10-6796afefb776,2623,,,"[31.1, 17.5]",3754166,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leighton Baines,3518.0,Left Back,164,Everton,29,['6265024b-08c9-4cd2-82c6-b7c6f4378a86'],8,,,,,,,,,,,,,,,,,Everton,29,00:29:08.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842c7ada-10fb-4805-beb5-00e55e24fd14,2627,,,"[53.2, 5.3]",3754166,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Mirallas,4317.0,Left Wing,164,Everton,29,"['24926775-a96b-450e-b01f-65a9702d502d', '2f7212b7-f763-4231-bc3a-2a1b351213eb']",11,,,,,,,,,,,,,,,,,Everton,29,00:29:11.180,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ad152f1-685c-4aa1-be78-9c8eaea2a35d,2630,,,"[37.1, 6.2]",3754166,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leighton Baines,3518.0,Left Back,164,Everton,29,['a0c2794b-436c-4c61-8713-7cca385f223a'],12,,,,,,,,,,,,,,,,,Everton,29,00:29:12.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411ed66e-d489-407f-a1e2-5569fe72e7fe,2634,,,"[70.8, 4.3]",3754166,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,164,Everton,29,"['7ad77892-06d4-43b0-bb24-a159338e1846', 'ad60cd60-ce8a-4447-b80f-9f188bb01a9d']",14,,,,,,,,,,,,,,,,,Everton,29,00:29:14.728,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7826a251-4b76-4e96-b9e9-0417d481be01,2636,,,"[68.5, 16.2]",3754166,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Mirallas,4317.0,Left Wing,164,Everton,29,['2ed7b0b6-ddb9-43db-932c-b081d1d26656'],15,,,,,,,,,,,,,,,,,Everton,29,00:29:15.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6adb6bff-b27c-4099-8ac4-ea3cf5e2e51a,2639,,,"[72.9, 41.0]",3754166,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ross Barkley,4275.0,Right Center Midfield,164,Everton,29,['55a755c5-2f0d-4f28-97df-9b9cf3c9a99b'],18,,,,,,,,,,,,,,,,,Everton,29,00:29:18.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4ce57c7-4b03-4d91-93c9-f7f545f6da05,2650,,,"[87.1, 7.9]",3754166,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nathan Dyer,3631.0,Left Midfield,166,Leicester City,22,"['21a99208-a7a8-4ce6-b838-a5a46d16c62d', '5d5be13d-b972-4e60-9708-3decbcf7e5ab']",18,,,,,,,,,,,,,,,,,Leicester City,22,00:30:18.797,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ef5a3f3-68bb-4a4c-9023-e274edc5a36d,2656,,,"[108.3, 7.9]",3754166,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Dyer,3631.0,Left Midfield,167,Leicester City,22,"['24a6a1d4-abce-481f-afe7-ee3134c04519', '7ee52952-e374-4893-a15f-fd12ce28bd44']",38,,,,,,,,,,,,,,,,,Leicester City,22,00:30:38.504,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7699f32e-a8a5-4045-8165-25621d98eb69,2660,,,"[33.2, 70.3]",3754166,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,168,Everton,29,['e9699fe5-1588-423c-a7bb-e34127c6e28e'],51,,,,,,,,,,,,,,,,,Everton,29,00:30:51.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0b11dba-5c36-481c-a39e-79d695c5ff9f,2667,,,"[44.7, 64.0]",3754166,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,168,Everton,29,['7640d560-010c-42dd-8a93-8667347ca612'],55,,,,,,,,,,,,,,,,,Everton,29,00:30:55.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86f498d5-a873-4876-b8bc-3793b9d436be,2670,,,"[46.5, 48.4]",3754166,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ross Barkley,4275.0,Right Center Midfield,168,Everton,29,['51aaca62-0a8a-4c5c-8baf-efb30a9c6cf8'],56,,,,,,,,,,,,,,,,,Everton,29,00:30:56.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbdc3455-cbfc-4c77-9871-5b0e1e93e3da,2675,,,"[64.9, 66.7]",3754166,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Lennon,3953.0,Right Wing,168,Everton,29,['8310b0fe-c4ac-490e-b812-eefa27fce05c'],1,,,,,,,,,,,,,,,,,Everton,29,00:31:01.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de355953-7193-4f11-9b64-1bab54f4afd7,2679,,,"[54.4, 24.4]",3754166,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,169,Leicester City,22,['fdb8ada2-0645-4d27-8334-e12860bc885c'],2,,,,,,,,,,,,,,,,,Leicester City,22,00:31:02.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1eeb06ad-d278-45c5-871c-2ba52ca7c9f2,2684,,,"[58.9, 8.5]",3754166,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Dyer,3631.0,Left Midfield,169,Leicester City,22,['da3471e9-7f50-4fe3-bf5c-43d59ab02420'],5,,,,,,,,,,,,,,,,,Leicester City,22,00:31:05.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77e28f76-7493-4d7c-9550-ab6d3708f84d,2694,,,"[56.0, 13.4]",3754166,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Philip King,3665.0,Right Defensive Midfield,170,Leicester City,22,['7fb9a8e2-2b9d-4617-a966-db7694ac1438'],20,,,,,,,,,,,,,,,,,Leicester City,22,00:31:20.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cd1b2b0-de30-4e9f-8695-270a311d6483,2696,,,"[56.0, 5.8]",3754166,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Fuchs,3812.0,Left Back,170,Leicester City,22,['1e78fe7d-fdbb-4b73-98a9-60dd3a40b197'],21,,,,,,,,,,,,,,,,,Leicester City,22,00:31:21.565,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1be896b3-3292-4088-bb2e-3b192f81448a,2705,,,"[84.4, 43.4]",3754166,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,171,Everton,29,['614016ae-3d7e-493e-9406-8eb9519da2b8'],45,,,,,,,,,,,,,,,,,Everton,29,00:31:45.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d5e7f59-bc8b-422c-94f2-0f233e773a30,2708,,,"[41.4, 33.0]",3754166,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Philip King,3665.0,Right Defensive Midfield,172,Leicester City,22,['1b51a984-c7a9-44b2-8b1c-99fb3baf90d9'],46,,,,,,,,,,,,,,,,,Leicester City,22,00:31:46.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169e3461-a8c7-42b9-b86f-cfdd38bceffe,2710,,,"[42.7, 42.6]",3754166,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,172,Leicester City,22,['58337eba-e5d7-4be4-83a5-ac221686d790'],47,,,,,,,,,,,,,,,,,Leicester City,22,00:31:47.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dc38a05-ef4d-4523-8d7c-1856e0d41d66,2715,,,"[29.1, 44.1]",3754166,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcin Ryszard Wasilewski,7884.0,Right Center Back,172,Leicester City,22,['77179ec9-355d-44a5-8361-cd28922b57ae'],51,,,,,,,,,,,,,,,,,Leicester City,22,00:31:51.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3043889-886d-4660-805e-4cce2e491d7d,2717,,,"[8.8, 44.5]",3754166,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,172,Leicester City,22,['23ea7224-edba-479a-a704-eb1ea9072f33'],53,,,,,,,,,,,,,,,,,Leicester City,22,00:31:53.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179c2c97-7838-44d5-aa06-b749c55952dc,2720,,,"[27.5, 69.3]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Barry,3633.0,Center Defensive Midfield,173,Everton,29,['3d6c511a-c617-4ca1-bbbb-9efafa2c9865'],11,,,,,,,,,,,,,,,,,Everton,29,00:32:11.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b301a69b-5420-4c57-b4c1-4a42f459934c,2723,,,"[21.3, 74.9]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Séamus Coleman,4589.0,Right Back,173,Everton,29,['529d480f-8818-4199-82cc-21737de04b80'],12,,,,,,,,,,,,,,,,,Everton,29,00:32:12.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07c91c5a-db40-4140-9cf5-f379072b0150,2726,,,"[10.8, 72.8]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Stones,3244.0,Right Center Back,173,Everton,29,['b33d3418-f99e-4341-8947-3b6e3ffb6c99'],14,,,,,,,,,,,,,,,,,Everton,29,00:32:14.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b84bda2-2374-4369-ab1d-b3bd95316edd,2729,,,"[25.8, 68.5]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gareth Barry,3633.0,Center Defensive Midfield,173,Everton,29,['04126cc5-f2f8-404a-aecc-fed8c79d1c2e'],16,,,,,,,,,,,,,,,,,Everton,29,00:32:16.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404d8e3b-9a87-4e46-b897-86087355138b,2732,,,"[7.3, 44.0]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tim Howard,13042.0,Goalkeeper,173,Everton,29,['c32ae50f-53f6-4ffe-a641-579d28ad605f'],19,,,,,,,,,,,,,,,,,Everton,29,00:32:19.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a57d46b-0b0c-43a9-ad99-654fb73638b4,2735,,,"[15.1, 33.7]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,173,Everton,29,['7ec6e9c5-21dc-4441-9cdb-2a4ead3fa5f9'],21,,,,,,,,,,,,,,,,,Everton,29,00:32:21.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d923e1df-df30-4dee-ac82-d911f35ddffe,2738,,,"[61.8, 3.5]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leighton Baines,3518.0,Left Back,173,Everton,29,['28bb9406-87ce-47af-8273-8de45c8a0124'],28,,,,,,,,,,,,,,,,,Everton,29,00:32:28.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18bbe1e7-f694-4820-9c44-37644e3f7091,2742,,,"[62.8, 9.3]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tom Cleverley,3683.0,Left Center Midfield,173,Everton,29,"['2dfb6f83-fef8-4fd1-8744-4f1d478c9b3d', '66aa329f-b497-4bad-94e2-733fb081638d']",31,,,,,,,,,,,,,,,,,Everton,29,00:32:31.169,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cde98cc5-567d-4a08-b851-8c6520246ff0,2747,,,"[48.6, 25.6]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,174,Everton,29,['602a049e-ea2d-47c6-9bc1-c456e91992b6'],36,,,,,,,,,,,,,,,,,Everton,29,00:32:36.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bce13a6c-1aa5-4673-bf2c-b91f9360a6f9,2749,,,"[52.1, 42.1]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gareth Barry,3633.0,Center Defensive Midfield,174,Everton,29,['214d05e5-3467-4419-8bd5-2748d2c13f6f'],39,,,,,,,,,,,,,,,,,Everton,29,00:32:39.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15c13226-2ff7-4092-b903-dbf7ae9cb6be,2751,,,"[65.5, 71.0]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Séamus Coleman,4589.0,Right Back,174,Everton,29,['97518762-6f34-4da5-b107-ca7e8f3834af'],41,,,,,,,,,,,,,,,,,Everton,29,00:32:41.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44235f54-4f3b-4c85-9a8c-bc03b9b87407,2754,,,"[111.9, 71.8]",3754166,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Lennon,3953.0,Right Wing,174,Everton,29,['9c65b99e-edf4-48a4-a934-920c790535d8'],51,,,,,,,,,,,,,,,,,Everton,29,00:32:51.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9779cf3b-3ef7-49b1-bff3-ec71e7bdd2e6,2760,,,"[102.1, 65.7]",3754166,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romelu Lukaku Menama,3289.0,Center Forward,175,Everton,29,['9d9652b7-7f30-4d82-b25c-607111453ef9'],7,,,,,,,,,,,,,,,,,Everton,29,00:33:07.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b795d847-4267-4825-bd63-08ca6777536c,2764,,,"[84.6, 57.2]",3754166,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ross Barkley,4275.0,Right Center Midfield,175,Everton,29,['be623203-ea16-4b7a-b195-5d3e0dbe587b'],10,,,,,,,,,,,,,,,,,Everton,29,00:33:10.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecd18ead-ba14-4f24-b382-d2b6b2aa7d0d,2768,,,"[93.1, 66.3]",3754166,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Lennon,3953.0,Right Wing,175,Everton,29,"['606ca487-fd21-4e3c-baf5-1a4fbac4167d', '6bf394f1-304c-41dc-96bf-0f6f3603a5de']",14,,,,,,,,,,,,,,,,,Everton,29,00:33:14.919,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e6c837a-ad3b-4457-b1e6-bac8635a5dab,2777,,,"[33.6, 7.9]",3754166,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Dyer,3631.0,Left Midfield,175,Everton,29,['040d4409-4d9c-4c17-8827-d1e8ca376057'],18,,,,,,,,,,,,,,,,,Leicester City,22,00:33:18.804,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8199969f-2434-4e65-82cb-0fe0bd1edc9e,2791,,,"[37.0, 7.5]",3754166,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shinji Okazaki,3810.0,Right Center Forward,176,Leicester City,22,['eba1a589-0412-4d0e-9652-6bf3faadb4df'],45,,,,,,,,,,,,,,,,,Leicester City,22,00:33:45.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90d598ef-ff2d-4bb5-925a-7f33d6385532,2795,,,"[51.0, 24.0]",3754166,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riyad Mahrez,3814.0,Right Midfield,176,Leicester City,22,['d62fc7bd-9ced-4d47-944d-412868888de8'],47,,,,,,,,,,,,,,,,,Leicester City,22,00:33:47.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410e737e-3f48-4d0d-94fb-3f655bcc1935,2803,,,"[49.7, 18.9]",3754166,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leighton Baines,3518.0,Left Back,176,Leicester City,22,['550d619f-c997-4ce5-a7ea-9224374fc8fa'],56,,,,,,,,,,,,,,,,,Everton,29,00:33:56.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5362d1c3-0e93-4c6d-9cc4-1b261172f35e,2807,,,"[35.3, 71.4]",3754166,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrew Philip King,3665.0,Right Defensive Midfield,176,Leicester City,22,['fd6cb1cb-010b-47ef-a242-2723a58de84b'],4,,,,,,,,,,,,,,,,,Leicester City,22,00:34:04.814,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a75785e-a791-4391-bdf8-61cf49897c5a,2809,,,"[3.2, 55.2]",3754166,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,176,Leicester City,22,['96901702-5b79-4e50-91d4-bdd525fe31c7'],7,,,,,,,,,,,,,,,,,Leicester City,22,00:34:07.909,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1a14493-f877-4415-aa23-a47c633721d1,2812,,,"[88.6, 58.1]",3754166,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shinji Okazaki,3810.0,Right Center Forward,178,Leicester City,22,['e71feb3c-c6b9-4a2f-aaa1-cc8a16baa1b5'],7,,,,,,,,,,,,,,,,,Leicester City,22,00:35:07.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8384c2b5-4162-4502-9b09-fe48a9c54574,2815,,,"[47.0, 26.4]",3754166,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ross Barkley,4275.0,Right Center Midfield,178,Leicester City,22,['584efec8-4942-4dcf-a26d-5b288825ca4a'],9,,,,,,,,,,,,,,,,,Everton,29,00:35:09.240,Ball Receipt*,
