50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[115.8, 3.4]",,,,,,,,,,,,,0.375691,,,,,,,,,,,,0421112d-fad9-4470-af30-1bf24e3bdd14,292,,,"[115.8, 1.9]",3754264,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rolando Aarons,3391.0,Left Back,17,Newcastle United,37,"['ac1ac4c5-1a38-4ebf-8e17-60dddc7e4bdb', 'b040bd86-7b55-416f-bbe4-d4eae0668daf', 'ef6e635a-329c-4ab7-a622-57f3f8027426', 'fa77798d-3652-4b7e-84fb-b7a463f044b0']",27,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:27.930,Carry,True
,,,,"[54.4, 10.4]",,,,,,,,,,,,,0.800758,,,,,,,,,,,,05a12537-471d-46ff-92fa-0dd597f4e6bd,300,,,"[54.6, 7.0]",3754264,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rolando Aarons,3391.0,Left Back,18,Newcastle United,37,"['14cc0805-d1b7-443c-a2e7-464960e227c9', 'b33d6ec8-9829-4e81-bcfd-7ab7ce5820f8']",16,,,,,,,,,,,,,,,,,,Newcastle United,37,00:08:16.323,Carry,
,,,,"[79.4, 51.1]",,,,,,,,,,,,,0.595735,,,,,,,,,,,,3e8ca4c5-dd5a-4fcf-b5d8-0b05d5c9be92,304,,,"[71.7, 54.3]",3754264,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,18,Newcastle United,37,"['02fad075-2b90-4e32-a00a-b8e05897ba22', '4bb8127c-e258-41ec-94c0-4331b469b5ef', '769b77f4-1162-4761-8d7f-106635761b6b']",18,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:18.561,Carry,True
,,,,"[98.6, 39.3]",,,,,,,,,,,,,2.569023,,,,,,,,,,,,21cdfa8d-3edb-4c19-97e7-05646f179ede,307,,,"[79.4, 51.1]",3754264,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,18,Newcastle United,37,"['02fad075-2b90-4e32-a00a-b8e05897ba22', '4bb8127c-e258-41ec-94c0-4331b469b5ef', '7bb52d89-d749-42d1-a277-f434b49dbb8f', 'aaedb5c1-85b9-40ce-8691-ecc5dfa48cff']",19,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:19.157,Carry,True
,,,,"[34.9, 33.3]",,,,,,,,,,,,,0.785894,,,,,,,,,,,,adf8e2c7-5e06-4193-b0a1-e055d0439e93,315,,,"[32.6, 34.6]",3754264,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fabricio Coloccini,26207.0,Left Center Back,19,Newcastle United,37,"['679aee07-edcb-416f-8b63-39ff41013a99', '6d06bc4c-f26e-4638-9f65-9770d9b8482b']",19,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:19.782,Carry,
,,,,"[41.6, 50.2]",,,,,,,,,,,,,1.701851,,,,,,,,,,,,d80ad175-9a0c-43a5-a458-a5d95a90a7e0,318,,,"[40.7, 48.5]",3754264,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonjo Shelvey,3057.0,Left Center Midfield,19,Newcastle United,37,"['00716904-f489-4671-8ae3-a769d09a55fc', '33558130-45e5-4928-82b6-889b9297b4b5']",21,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:21.544,Carry,
,,,,"[103.6, 24.7]",,,,,,,,,,,,,0.033464,,,,,,,,,,,,68c9d2ca-8f6f-4959-ad08-32a7947e098a,321,,,"[101.9, 22.8]",3754264,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aleksandar Mitrović,4269.0,Center Forward,19,Newcastle United,37,"['7b27225a-fe66-4697-a2c6-585842d7daf3', 'e2c4a400-ba21-4422-a2a8-92600273eddd']",26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:26.421,Carry,
,,,,"[96.7, 19.2]",,,,,,,,,,,,,0.04,,,,,,,,,,,,250b7b55-b32a-4dfb-8cbd-eb3c42787f66,329,,,"[96.3, 20.1]",3754264,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,20,Chelsea,33,"['5e350ad8-12a1-4f60-97c2-2215613afa53', 'fc051275-a0c1-4a5f-b2aa-995e8344511e']",1,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:01.130,Carry,
,,,,"[93.7, 8.1]",,,,,,,,,,,,,0.159804,,,,,,,,,,,,89256f76-b1a9-4be4-bb4c-eff54b5dcb3f,333,,,"[92.9, 8.5]",3754264,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Center Attacking Midfield,20,Chelsea,33,"['1cdaeb7e-f894-4a29-843a-95cbe0f0084d', 'eaa93c86-ca11-4894-9fa8-49f3d7202480', 'f668fabc-9707-4cc3-b997-398ca317ac97']",1,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:01.926,Carry,True
,,,,"[93.5, 20.7]",,,,,,,,,,,,,0.109585,,,,,,,,,,,,14a3476a-2047-45b8-84d1-074a86c7539f,338,,,"[96.3, 21.6]",3754264,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,21,Chelsea,33,"['0367588e-e261-4b7a-8c83-d543acb83bec', 'd87cc900-78c7-4bf8-9713-56fa5022c912']",10,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:10.953,Carry,
,,,,"[42.6, 54.5]",,,,,,,,,,,,,1.952216,,,,,,,,,,,,b9b8a4a8-e9e9-4e9e-9086-b67f2aebdcca,343,,,"[40.1, 62.0]",3754264,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,22,Newcastle United,37,"['2d2a1017-ce3a-44fd-81c0-b9c5a963bf7c', 'cce60054-5619-4e35-a608-576f60c5b087']",12,,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:12.560,Carry,
,,,,"[59.1, 30.5]",,,,,,,,,,,,,0.532477,,,,,,,,,,,,bcc25e27-328e-4a99-b0aa-67bae98652d5,347,,,"[59.1, 27.5]",3754264,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andros Townsend,3297.0,Left Wing,22,Newcastle United,37,"['05dd4f1f-d666-4efe-a857-4530768e8767', '07b63d44-7b0b-47f6-b0a9-bd8ffec2a01b', '2060b7cc-069c-4c91-92b2-e64de7537b68', '83415fff-207a-4a0d-b50d-31801605bb7e']",16,,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:16.545,Carry,True
,,,,"[91.8, 14.3]",,,,,,,,,,,,,7.108466,,,,,,,,,,,,a8d3aaf0-ea43-4bba-b12f-d2e1a59b0fb8,350,,,"[59.1, 30.5]",3754264,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andros Townsend,3297.0,Left Wing,22,Newcastle United,37,"['05dd4f1f-d666-4efe-a857-4530768e8767', '07b63d44-7b0b-47f6-b0a9-bd8ffec2a01b', '83415fff-207a-4a0d-b50d-31801605bb7e', 'b1de4d18-240a-4f9d-adad-4d01651d5c4e']",17,,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:17.077,Carry,True
,,,,"[92.6, 32.3]",,,,,,,,,,,,,1.165023,,,,,,,,,,,,d429a204-3073-4f2f-a08e-e40360610a25,353,,,"[88.4, 21.3]",3754264,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,22,Newcastle United,37,"['032fa52f-e8db-41ef-8a03-421597a01677', '835cfefb-0640-4793-8e40-dc6126a83397']",25,,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:25.036,Carry,
,,,,"[6.2, 39.5]",,,,,,,,,,,,,1.697528,,,,,,,,,,,,991401b8-92ba-42ee-b9d5-5b9985ae5f72,360,,,"[3.3, 42.9]",3754264,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Thibaut Courtois,3509.0,Goalkeeper,24,Chelsea,33,"['00cb4910-a082-471c-aa5a-21e8cd2ba79e', '8a49497f-a454-40ee-9f55-a255446cbad8']",52,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:52.593,Carry,
,,,,"[57.2, 20.1]",,,,,,,,,,,,,4.408743,,,,,,,,,,,,ac68b394-2a54-436f-a8a9-00db11cc7254,363,,,"[22.3, 21.8]",3754264,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Willian Borges da Silva,3472.0,Center Attacking Midfield,24,Chelsea,33,"['461c0d0d-1aac-41e8-9e8e-19f489189857', '5eeb8473-0993-4dd6-980d-3adcf04ae833', 'eab54851-5b39-41d1-8895-31d58e30dc07']",55,,,,,,,,,,,,,,,,,,Chelsea,33,00:10:55.667,Carry,True
,,,,"[69.2, 59.2]",,,,,,,,,,,,,1.550073,,,,,,,,,,,,85a65b23-49e8-47a8-8932-622bab0ef7bc,367,,,"[66.4, 61.3]",3754264,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,25,Newcastle United,37,"['3249753b-9079-4c9d-868b-911dc5ab9f0b', 'd2e65c95-fc47-46c0-b934-899b19f7b95c']",2,,,,,,,,,,,,,,,,,,Newcastle United,37,00:11:02.273,Carry,
,,,,"[98.5, 28.1]",,,,,,,,,,,,,3.656699,,,,,,,,,,,,a529eceb-62c5-481c-97dc-fc82264daf5a,370,,,"[83.3, 11.3]",3754264,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andros Townsend,3297.0,Left Wing,25,Newcastle United,37,"['276ba02a-98da-42fb-b051-5dfa036c22e8', '2e01babf-b5c2-45a6-a444-b2a0b0196533', '52eb709b-0c4a-432f-819e-bc54fb282c34']",5,,,,,,,,,,,,,,,,,,Newcastle United,37,00:11:05.859,Carry,True
,,,,"[8.8, 44.9]",,,,,,,,,,,,,1.491306,,,,,,,,,,,,898897df-f7ff-45a7-83cd-22caa5d12aed,376,,,"[11.8, 48.1]",3754264,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,27,Chelsea,33,"['471ae7e5-258d-433a-b899-dbc7594e2936', 'cdfdc13f-9e57-4ae2-b10d-a89bd15e0b2b']",21,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:21.787,Carry,
,,,,"[10.3, 5.7]",,,,,,,,,,,,,2.326876,,,,,,,,,,,,225485fd-6d6a-41a3-b331-3c7826994006,379,,,"[14.8, 8.7]",3754264,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,28,Chelsea,33,"['192d9b54-8792-4f55-96a4-d7e15ca7e1c8', '6e5af6cd-3e60-4476-998b-c5f9163a70a0']",26,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:26.035,Carry,
,,,,"[21.2, 11.1]",,,,,,,,,,,,,1.925292,,,,,,,,,,,,08e61326-a94d-45e7-a691-a2f0e36d96e8,382,,,"[22.3, 17.9]",3754264,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,29,Chelsea,33,"['2a5397f6-93a4-4210-be17-acb353734b14', '85dc8eb9-ae8e-4c5c-802b-d919f294bd30', 'c0d9568a-c38e-4aad-a2c7-85ff203021da']",29,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:29.389,Carry,True
,,,,"[59.1, 29.9]",,,,,,,,,,,,,0.958735,,,,,,,,,,,,15b8aa8f-afbf-4571-9d22-a0e45c66478f,387,,,"[8.8, 5.9]",3754264,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,30,Chelsea,33,"['141d674b-bcfe-4aa9-bb6e-4f161ebf8fab', '1a70ec9b-556c-4269-be96-20e86f719f00', 'e4a5833a-4023-4f70-801d-9bef479f48d2']",32,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:32.359,Carry,True
,,,,"[104.9, 68.8]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,9c43787f-6329-424d-9170-f4aeeaeac944,393,,,"[103.8, 66.5]",3754264,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,31,Newcastle United,37,"['aa508bf5-bb14-48c8-b40d-8de3c3cee5ff', 'b23c5175-db3c-417c-b907-f0115eb0a8ba', 'dfd13cdd-ddfe-489c-8f37-5ecc7c077415']",53,,,,,,,,,,,,,,,,,,Newcastle United,37,00:11:53.732,Carry,True
,,,,"[18.2, 5.9]",,,,,,,,,,,,,0.518389,,,,,,,,,,,,770dac5c-2fc8-4eb5-9326-cd6310158eae,397,,,"[12.2, 7.4]",3754264,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,31,Newcastle United,37,"['48c37ad7-fe2b-42de-81fd-df71bf54d3ed', '837937ae-797c-459b-8d0c-a071b1f76a93']",54,,,,,,,,,,,,,,,,,,Chelsea,33,00:11:54.437,Carry,
,,,,"[79.8, 73.3]",,,,,,,,,,,,,0.800069,,,,,,,,,,,,be911e23-5033-4a6c-8e5d-f2f918b97ee7,403,,,"[87.1, 74.4]",3754264,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,31,Newcastle United,37,"['7897f933-caa0-43cd-aa59-8a4f67c449e4', 'b3000969-2f98-45fc-a4e8-b456be6ba3c5', 'e2d748bf-92bb-4824-859e-364e54a03d1d']",56,,,,,,,,,,,,,,,,,,Newcastle United,37,00:11:56.483,Carry,True
,,,,"[45.2, 45.1]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,68ff942e-67c2-4fb5-9ec9-8d03b532974d,406,,,"[45.0, 46.6]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,31,Newcastle United,37,"['356468e8-b1ee-44fc-9541-8ad1478d1686', '37374ef5-f231-4f4b-9eb0-f628ef8da463']",0,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:00.380,Carry,
,,,,"[56.3, 40.4]",,,,,,,,,,,,,0.063287,,,,,,,,,,,,1d94e3f7-7f43-4e2d-9006-e5c86904e186,409,,,"[56.5, 40.4]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonjo Shelvey,3057.0,Left Center Midfield,31,Newcastle United,37,"['698c3ded-6798-4e01-ac2b-880d9860424e', 'b105ce0b-8124-4dd8-b9b9-d5585a7546c6']",1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:01.434,Carry,
,,,,"[42.4, 47.6]",,,,,,,,,,,,,0.806791,,,,,,,,,,,,c4c51e3f-774c-49f0-8aa0-21be3387912c,412,,,"[43.7, 43.4]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,31,Newcastle United,37,"['413602f5-db9f-48a1-af2e-fe0eefb54dfa', 'ba5fde58-8c7f-4744-a8ca-42d3e1722418', 'f052ac30-0c4d-4e4c-a8f6-d767270dd4cd']",2,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:02.429,Carry,True
,,,,"[64.7, 27.7]",,,,,,,,,,,,,5.002624,,,,,,,,,,,,d7a722b1-9fe8-4483-8e46-50d19a97d59c,416,,,"[46.7, 36.1]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonjo Shelvey,3057.0,Left Center Midfield,31,Newcastle United,37,"['15c8701a-60bd-4ff5-a17e-e1f0e5ed0d5d', '1faaba31-0b1e-45fe-b167-89e8a0c36ad1']",4,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:04.184,Carry,
,,,,"[88.0, 71.2]",,,,,,,,,,,,,0.072902,,,,,,,,,,,,2b8a2458-439b-4cc8-b18a-bfefcc843817,421,,,"[86.7, 69.9]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daryl Janmaat,3650.0,Right Back,31,Newcastle United,37,"['ee467605-e65f-485e-b792-b6dca2543313', 'ee94cb9c-417f-40a8-b6f3-b6096ee7f422']",12,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:12.034,Carry,
,,,,"[21.4, 7.0]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,af37b82c-6f00-4bb6-af51-7ec1e6569998,426,,,"[23.6, 6.2]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,31,Newcastle United,37,"['2aef16f1-9ea5-49ad-aaf3-da53226424ef', 'd6d527cc-7d35-45e3-b6d1-85b44db33fb4']",14,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:14.460,Carry,
,,,,"[49.5, 57.0]",,,,,,,,,,,,,1.135341,,,,,,,,,,,,4e9c8489-434e-470d-8095-1d6aa7f5884b,435,,,"[51.0, 54.3]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Taylor,3722.0,Right Center Back,31,Newcastle United,37,"['271da640-9865-4476-b8a6-1dd86638e336', 'd8594f9a-f8f0-4e8f-809a-cdfa9f799abd']",21,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:21.202,Carry,
,,,,"[49.3, 50.2]",,,,,,,,,,,,,1.269565,,,,,,,,,,,,35e68ccf-d833-40e4-bed9-91252edec69d,438,,,"[51.4, 49.6]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheik Ismaël Tioté,42900.0,Right Center Midfield,31,Newcastle United,37,"['7df2145d-2d31-4d92-b2e3-11f9e4426339', 'f6f2f152-2bc7-48ae-bfbd-760bf60631d9']",23,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:23.178,Carry,
,,,,"[34.5, 27.7]",,,,,,,,,,,,,3.992914,,,,,,,,,,,,a3b655ad-78af-4da5-9838-d22e11352568,441,,,"[34.1, 28.2]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,31,Newcastle United,37,"['3d930fd2-abf4-4ed6-bedc-f54b0c94dc22', '7275c141-7e63-4ed9-a998-d67f8394e005']",26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:26.521,Carry,
,,,,"[41.8, 72.2]",,,,,,,,,,,,,1.211183,,,,,,,,,,,,e5b3fbda-652a-42e1-8884-d3a1d60e49f9,444,,,"[35.6, 72.2]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Taylor,3722.0,Right Center Back,31,Newcastle United,37,"['3b132daf-4426-4758-8653-6fceb89059b5', 'b0bd6082-ae7c-433f-af4f-a1f4630accd3']",32,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:32.291,Carry,
,,,,"[39.6, 59.4]",,,,,,,,,,,,,0.945988,,,,,,,,,,,,57d82517-28de-4249-b009-b5d9f2026e07,447,,,"[34.3, 57.9]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cheik Ismaël Tioté,42900.0,Right Center Midfield,31,Newcastle United,37,"['c31a5393-bf54-4a4c-a23f-aee6256b6cf9', 'c75007fe-0b60-4edb-bf17-10cc5404d091']",35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:35.086,Carry,
,,,,"[55.2, 69.2]",,,,,,,,,,,,,1.685871,,,,,,,,,,,,57d508b2-df89-4836-b442-9098091dee08,450,,,"[45.4, 75.9]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Taylor,3722.0,Right Center Back,31,Newcastle United,37,"['41e1a263-2c6b-4fc8-9033-e349e438fe02', '5e484aab-680d-44df-bdcf-52f742732173']",38,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:38.221,Carry,
,,,,"[78.8, 63.2]",,,,,,,,,,,,,1.384284,,,,,,,,,,,,513f4963-f696-43a3-bc6c-d8449718ba8a,453,,,"[75.8, 63.2]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Wing,31,Newcastle United,37,"['0aba2f07-4ebb-4d0f-8173-51758b9f5a31', '935672ff-2fff-4dc6-86ed-ccc12b01acf5']",40,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:40.699,Carry,
,,,,"[86.5, 50.6]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,c04b6dfb-420b-4fdc-97de-73af5fdcc8d7,456,,,"[89.7, 51.3]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,31,Newcastle United,37,"['54f37fa2-a60d-4fa2-9097-afb9e1a2b389', 'b7cbad38-738d-4953-8891-7541c9e20e80']",42,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:42.700,Carry,
,,,,"[85.6, 37.6]",,,,,,,,,,,,,1.015517,,,,,,,,,,,,a2e4a994-7079-43a0-9839-95d9763a1510,459,,,"[78.6, 45.1]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,31,Newcastle United,37,"['22188404-6490-4042-a34f-9928f47f9c20', 'd91baebc-1c9c-49fa-9bae-ee487ca72226', 'f27cf7a6-c960-4f89-be7c-5b69d5c7d30e']",43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:43.347,Carry,True
,,,,"[27.8, 38.2]",,,,,,,,,,,,,1.564426,,,,,,,,,,,,12d2b398-2356-4eed-8ee8-433ced7f7629,463,,,"[34.5, 42.5]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,32,Chelsea,33,"['2d5f1de2-1fdd-4382-9e00-46ddc7179a01', 'fe968f4c-95af-45aa-ab56-68cde8b5ceca']",44,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:44.362,Carry,
,,,,"[34.3, 25.0]",,,,,,,,,,,,,2.334455,,,,,,,,,,,,117af1bf-dcea-4cf1-8f30-04a5785be322,466,,,"[32.3, 33.1]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,32,Chelsea,33,"['2b10078c-2332-48f2-b027-d6192aacafbb', '765a9edd-8e3e-479a-87ee-505a9bff386d', 'f0737f23-faec-487f-94b9-8564718c9e92']",46,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:46.519,Carry,True
,,,,"[46.0, 19.2]",,,,,,,,,,,,,0.37085,,,,,,,,,,,,d1c6e63d-e2f7-43ca-b379-6956d8ec132b,471,,,"[44.1, 21.3]",3754264,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Center Attacking Midfield,32,Chelsea,33,"['3cb5caf6-f29a-4aa3-a868-42a2bffea8a0', '475b5b0d-804e-4398-8ded-17fb13364a79', '79059aa4-4e2a-4d15-b753-177675f536be', 'c870b747-2d68-4c51-a87a-c6123c9fb54d']",49,,,,,,,,,,,,,,,,,,Chelsea,33,00:12:49.520,Carry,True
,,,,"[80.7, 61.1]",,,,,,,,,,,,,0.04,,,,,,,,,,,,98754c4e-a63c-40c9-9718-9618b2caad63,479,,,"[79.6, 59.0]",3754264,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Right Wing,33,Chelsea,33,"['3c34c831-89fd-4095-8785-3dd1dd95f74c', 'af6c82df-7062-444d-bbe0-b4e7f52e6c9c', 'c26e774f-0f98-4c1f-8d96-0d396b33eb72']",10,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:10.781,Carry,True
,,,,"[66.4, 72.7]",,,,,,,,,,,,,1.121733,,,,,,,,,,,,c6fff288-d0ce-4a57-bf44-3d0f57fe3471,482,,,"[67.8, 64.1]",3754264,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Cahill,3645.0,Right Center Back,33,Chelsea,33,"['667d4f8f-3938-4c5c-97c1-335606a92ced', 'ff3ca42b-158d-4700-a5a3-c847d99a9bbf']",11,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:11.882,Carry,
,,,,"[57.4, 76.3]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,0917144b-8a24-4e30-9386-ce53ecd70d03,485,,,"[56.5, 77.0]",3754264,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Branislav Ivanović,5594.0,Right Back,33,Chelsea,33,"['c82ddd96-f7af-4277-9d4b-b7d61ac25299', 'f06e8629-0e40-44e6-9231-04e10f0fe706']",14,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:14.027,Carry,
,,,,"[52.2, 62.0]",,,,,,,,,,,,,0.60676,,,,,,,,,,,,f668b1f6-02ef-438f-9d09-e38d3902c5cb,488,,,"[51.2, 63.9]",3754264,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,33,Chelsea,33,"['90ccf910-aea0-4ea3-88fa-9904b69b64a0', 'e1d89b3d-a174-44df-8948-82c0d608e416']",15,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:15.260,Carry,
,,,,"[68.3, 49.8]",,,,,,,,,,,,,0.211134,,,,,,,,,,,,89df258d-6bdf-4a78-8583-4c97f598bf06,492,,,"[66.8, 51.7]",3754264,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Right Wing,33,Chelsea,33,"['4f8bf702-8a7d-4499-9fc9-32945b0cbd8b', '78178459-6021-4d8a-a6d9-185d79e8ba7a', 'ac0617fc-4c45-4124-8125-aec128b055ea']",16,,,,,,,,,,,,,,,,,,Chelsea,33,00:13:16.827,Carry,True
