50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e40fc23-fec2-4e0c-b2ab-96d151d3fabc,288,,"[88.6, 50.6]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Kirchhoff,13846.0,Center Defensive Midfield,13,Sunderland,41,['4cccc461-3bfd-4c09-922f-bb4f209bdc09'],11,,,,,,,,,,,,,,,,,Sunderland,41,00:07:11.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21defed7-fcf4-4cdc-bd7b-a1065700b49c,291,,"[36.5, 25.1]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,14,Arsenal,1,['0cfef193-bfc6-4c30-b019-094c59f66e6c'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:07:11.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283e9dc6-1fe8-4633-a87d-d7673191c772,294,,"[41.8, 18.7]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Wing,14,Arsenal,1,['52eabea7-a81e-402e-accc-763b11c8d4a9'],13,,,,,,,,,,,,,,,,,Arsenal,1,00:07:13.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07fd070d-9e16-451a-9616-b651279e0650,297,,"[53.5, 25.1]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,14,Arsenal,1,['2d2a7502-11ff-4229-b9ba-30bd2aa03cf5'],15,,,,,,,,,,,,,,,,,Arsenal,1,00:07:15.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31ba56c1-0f32-40f5-926a-3b63ea5f03f9,301,,"[74.2, 27.4]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,14,Arsenal,1,['c457eea1-0685-47d0-834d-4c3b400739c9'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:07:18.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cda71b8-b853-4599-aa8c-103b9da5d08e,304,,"[83.3, 43.9]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,14,Arsenal,1,['8d1c3778-8ef5-4e96-a851-26655856deac'],20,,,,,,,,,,,,,,,,,Arsenal,1,00:07:20.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47feead9-ffa5-484f-a663-96ab6d0bdc3e,312,,"[66.8, 47.8]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,14,Arsenal,1,"['46ca26c8-da7a-43d3-8c30-8155bb0e9c3f', 'cfcfdf81-cf4e-4107-b7c5-510ebc238008']",29,,,,,,,,,,,,,,,,,Arsenal,1,00:07:29.616,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c6fdc6b-bb71-4efd-8951-fb364421115e,318,,"[85.2, 49.5]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,14,Arsenal,1,['348010d7-1866-48d8-9a7d-87d1744462b3'],31,,,,,,,,,,,,,,,,,Arsenal,1,00:07:31.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad23dfb1-d42f-498f-aa87-6842134ae6cf,322,,"[26.4, 25.8]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Patrick van Aanholt,3321.0,Left Back,14,Arsenal,1,['b5664011-0cd3-41a4-858c-359c758230ac'],36,,,,,,,,,,,,,,,,,Sunderland,41,00:07:36.655,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af89a19-4efb-48f9-8cb0-98f10fec395b,325,,"[74.3, 39.9]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jermain Defoe,3337.0,Center Forward,14,Arsenal,1,['98206a4d-dd6b-4de2-8860-72fe4df599bf'],40,,,,,,,,,,,,,,,,,Sunderland,41,00:07:40.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1810fdd-0009-4580-a903-92b5ba0baa53,328,,"[58.8, 43.9]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Aaron Ramsey,3517.0,Left Defensive Midfield,14,Arsenal,1,['aab60475-e2c3-4699-8cf9-2730567fd766'],42,,,,,,,,,,,,,,,,,Arsenal,1,00:07:42.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45af83bc-8106-4b05-8c4a-bc2060b5839e,331,,"[23.8, 42.5]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Petr Čech,3461.0,Goalkeeper,14,Arsenal,1,['a6075c10-1b39-4b48-82cc-ab678bad5462'],46,,,,,,,,,,,,,,,,,Arsenal,1,00:07:46.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2331f16-9387-405f-ad0c-b3575dbb1a9b,334,,"[28.2, 54.9]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Per Mertesacker,3475.0,Right Center Back,14,Arsenal,1,['b34d0260-54c5-4714-9e32-d3f4b7f4f5e7'],48,,,,,,,,,,,,,,,,,Arsenal,1,00:07:48.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ac89a48-8792-4d59-afbb-8b48367f6294,337,,"[16.7, 42.0]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Petr Čech,3461.0,Goalkeeper,14,Arsenal,1,['55773893-9ffc-476a-865d-cc626e1119fa'],50,,,,,,,,,,,,,,,,,Arsenal,1,00:07:50.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893451a9-1e85-4a6a-91e5-4f3f15c2ac82,339,,"[23.6, 30.5]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Laurent Koscielny,3394.0,Left Center Back,14,Arsenal,1,['3c41a71c-1057-4cd0-89ee-377e7707d8d8'],52,,,,,,,,,,,,,,,,,Arsenal,1,00:07:52.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38139a24-73f5-4156-98d2-ae322d47a60f,342,,"[40.8, 33.0]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Aaron Ramsey,3517.0,Left Defensive Midfield,14,Arsenal,1,['edb92801-8582-42c2-984d-2cc19e220792'],55,,,,,,,,,,,,,,,,,Arsenal,1,00:07:55.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28eff56a-7ad3-431d-b12a-56d76eb73769,345,,"[50.1, 54.3]",3753990,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,14,Arsenal,1,['ebe5b723-7055-4966-8042-3816c6848f41'],59,,,,,,,,,,,,,,,,,Arsenal,1,00:07:59.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c401647-1940-47d0-9116-28467440d410,348,,"[65.6, 62.3]",3753990,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mesut Özil,3496.0,Center Attacking Midfield,14,Arsenal,1,['cfd5e078-58a9-40c4-923d-a6781aefa629'],1,,,,,,,,,,,,,,,,,Arsenal,1,00:08:01.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93e6c8de-29de-49a0-8c0d-9035404852c6,352,,"[68.1, 63.6]",3753990,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,14,Arsenal,1,['db2f305d-f2dc-4dd8-8bbf-a5e290587fb6'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:08:07.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ead9d4a-79b1-4104-ac88-9aac8a77264e,355,,"[78.7, 78.4]",3753990,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Héctor Bellerín Moruno,3511.0,Right Back,14,Arsenal,1,['c3dbf7be-f8e9-4e0d-988a-c162b8f5d93a'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:08:11.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14b8ad66-e1a6-44eb-ac4e-80ba1f347088,359,,"[91.9, 51.8]",3753990,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,14,Arsenal,1,['c72a4e4d-4e8d-4c96-a357-bfcb738e7414'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:08:14.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d906bf3c-1ca4-4cdc-b28c-0d99e1600dbe,363,,"[113.1, 52.8]",3753990,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Olivier Giroud,3604.0,Center Forward,14,Arsenal,1,['6b0c43e3-1bb2-4b47-9c5e-d23734a9dba0'],17,,,,,,,,,,,,,,,,,Arsenal,1,00:08:17.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d2a50a1-3e5a-4c47-83f8-61ff6b50cc27,370,,"[110.7, 43.9]",3753990,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Per Mertesacker,3475.0,Right Center Back,15,Arsenal,1,['8e446201-9e69-4191-a550-cf3f2016feb4'],46,,,,,,,,,,,,,,,,,Arsenal,1,00:08:46.890,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,db600679-eb02-4f62-a375-196ececd3857,375,,"[67.1, 62.5]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fabio Borini,7171.0,Right Midfield,16,Sunderland,41,['07c1eb98-b867-4234-9d4c-16abcca7b441'],8,,,,,,,,,,,,,,,,,Sunderland,41,00:09:08.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a5c6053-8c4b-4296-9078-9dde6da13b09,377,,"[53.4, 12.2]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alex Iwobi,3647.0,Left Wing,17,Arsenal,1,['cea702c6-46ad-473b-9edc-b0167093f697'],10,,,,,,,,,,,,,,,,,Arsenal,1,00:09:10.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604f2809-ca77-4cdb-a73a-399c674503c4,381,,"[64.3, 41.6]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mesut Özil,3496.0,Center Attacking Midfield,17,Arsenal,1,['69f83b4a-77c8-49d6-9dec-e4a51f035e8a'],12,,,,,,,,,,,,,,,,,Arsenal,1,00:09:12.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a43eb953-6ee7-4a64-9943-16d59c176a00,384,,"[69.7, 62.3]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,17,Arsenal,1,['88aeb502-80ac-4003-87c0-966838c9ff56'],15,,,,,,,,,,,,,,,,,Arsenal,1,00:09:15.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac7eeab7-10b6-49e3-aa0e-27e81ca9ef29,391,,"[69.2, 51.4]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mesut Özil,3496.0,Center Attacking Midfield,17,Arsenal,1,['613d43ff-52c7-4101-a1c3-8cf3bf6313cc'],17,,,,,,,,,,,,,,,,,Arsenal,1,00:09:17.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0c2917f-5caf-4c08-9a1d-79ba6525e5db,394,,"[64.2, 55.9]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,17,Arsenal,1,['75c44fb1-150d-4c95-9e08-78441b6a1eb7'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:09:18.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a235ae5-1168-478d-96c6-bd97372f8fcc,397,,"[70.6, 61.8]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mesut Özil,3496.0,Center Attacking Midfield,17,Arsenal,1,['37db41bc-3c99-46bc-8c51-d303f6089843'],22,,,,,,,,,,,,,,,,,Arsenal,1,00:09:22.166,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69e54912-0b11-49b1-b7ae-c1353d43c825,401,,"[63.4, 43.1]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aaron Ramsey,3517.0,Left Defensive Midfield,17,Arsenal,1,['88a63903-1e24-4dcc-aacb-3998e46372fa'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:09:24.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d31759a9-b95f-4196-9e6b-c96060511172,404,,"[70.8, 56.8]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mesut Özil,3496.0,Center Attacking Midfield,17,Arsenal,1,['ae5ffc1d-a9e4-44ec-a361-5ee3baa4ba4a'],26,,,,,,,,,,,,,,,,,Arsenal,1,00:09:26.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79f16f16-8a34-4c0a-8a49-f661d8c38224,407,,"[93.3, 57.2]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Olivier Giroud,3604.0,Center Forward,17,Arsenal,1,['8163f202-0f35-4346-ab51-4a637361a46a'],30,,,,,,,,,,,,,,,,,Arsenal,1,00:09:30.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a5bb026-39d2-4cb9-8cdb-7935a1207448,411,,"[91.6, 52.6]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,17,Arsenal,1,['8819b260-5eb5-48fd-9c72-6eadea3716e6'],31,,,,,,,,,,,,,,,,,Arsenal,1,00:09:31.381,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a7e44db-9c67-4b5c-be1b-d588cdd10224,417,,"[37.1, 27.1]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jan Kirchhoff,13846.0,Center Defensive Midfield,17,Arsenal,1,['a3023021-8e3a-4de5-8c7e-7025d0c8d00d'],34,,,,,,,,,,,,,,,,,Sunderland,41,00:09:34.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dc807c4-0f47-49da-a549-d0a1963c6074,421,,"[83.3, 58.4]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,17,Arsenal,1,['0c81e373-2ab0-4c3e-b86d-3527f75b8e60'],40,,,,,,,,,,,,,,,,,Arsenal,1,00:09:40.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6567e81e-a12f-467b-a748-81560e957c11,426,,"[74.7, 65.1]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aaron Ramsey,3517.0,Left Defensive Midfield,17,Arsenal,1,"['079d59ac-b494-439d-b22e-fd47605b2c5e', 'cd988f9e-3099-4061-8ca8-99c02d18181f']",43,,,,,,,,,,,,,,,,,Arsenal,1,00:09:43.098,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6233366b-16b1-4120-a694-670b288e0863,429,,"[75.7, 75.9]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Héctor Bellerín Moruno,3511.0,Right Back,17,Arsenal,1,['84fbf47b-6b12-43ea-a408-8d8eaaf78b90'],45,,,,,,,,,,,,,,,,,Arsenal,1,00:09:45.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328b9bf-4f20-4b5a-b8e5-d64573d80374,431,,"[63.1, 69.2]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aaron Ramsey,3517.0,Left Defensive Midfield,17,Arsenal,1,['1ab206ce-4038-40c1-be8d-f15b1701163f'],46,,,,,,,,,,,,,,,,,Arsenal,1,00:09:46.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee98bfb3-26c4-400d-be64-d5d089e1c21f,434,,"[68.3, 38.7]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alex Iwobi,3647.0,Left Wing,17,Arsenal,1,['b8c490bf-7d50-4079-a59a-2107c6927fe5'],48,,,,,,,,,,,,,,,,,Arsenal,1,00:09:48.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d18100f-7d4f-4c35-8836-3ec79df28d36,438,,"[109.3, 17.5]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ignacio Monreal Eraso,3498.0,Left Back,17,Arsenal,1,['34757704-3db4-4517-844d-62a2c4cf864f'],50,,,,,,,,,,,,,,,,,Arsenal,1,00:09:50.782,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,654799b3-2e66-449a-81de-12dc848647c4,442,,"[113.1, 35.5]",3753990,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Olivier Giroud,3604.0,Center Forward,17,Arsenal,1,['532e2de3-a889-4cd2-a31e-b16a6fb0dea6'],53,,,,,,,,,,,,,,,,,Arsenal,1,00:09:53.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28b01e74-8118-4050-8658-42f42f30c21e,445,,"[15.4, 65.1]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,DeAndre Yedlin,3658.0,Right Back,18,Sunderland,41,['c4f99bfe-4a18-4d70-8358-21308a06156d'],3,,,,,,,,,,,,,,,,,Sunderland,41,00:10:03.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcd85948-c53b-48b8-bccc-d781b971f33a,447,,"[27.4, 57.9]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jan Kirchhoff,13846.0,Center Defensive Midfield,18,Sunderland,41,['03c6284e-cf7b-4f32-84c3-e543b026c6b8'],6,,,,,,,,,,,,,,,,,Sunderland,41,00:10:06.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1e43a1c-315f-45cf-9367-a18cf1d2c4f9,449,,"[29.1, 70.1]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,DeAndre Yedlin,3658.0,Right Back,18,Sunderland,41,['d9b797c6-3d56-4b70-97c7-b83e5c269c2e'],7,,,,,,,,,,,,,,,,,Sunderland,41,00:10:07.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c65c516e-92a8-4814-b499-3f7bb67f07e3,453,,"[77.4, 74.8]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fabio Borini,7171.0,Right Midfield,18,Sunderland,41,['d6a435b5-c7dd-4d47-907b-28b8f93a3103'],11,,,,,,,,,,,,,,,,,Sunderland,41,00:10:11.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad2c4c36-d8f9-4741-b1ba-cb6e0cbc8eea,456,,"[22.0, 8.2]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,19,Arsenal,1,['854ed97b-98fb-4e7a-a9fc-80ffd8645c0b'],22,,,,,,,,,,,,,,,,,Arsenal,1,00:10:22.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487c7de-007d-4491-887a-2e005d5a5d12,459,,"[31.9, 38.4]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,19,Arsenal,1,['8be4fc49-fec2-49f3-92b7-e64806dd8fea'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:10:27.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d4fa25e-ccd5-434e-9dd1-0efc4cc21c44,462,,"[58.0, 77.4]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,19,Arsenal,1,['09df61dc-fddb-4835-b232-970138970f68'],32,,,,,,,,,,,,,,,,,Arsenal,1,00:10:32.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed78c99-8ce4-4fb9-9381-eb4202dcfbd5,465,,"[50.6, 68.3]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,19,Arsenal,1,['54b367f7-d641-4384-b7dd-339452939616'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:10:33.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c690f95b-3ebe-4836-b3e5-5d826babdadc,468,,"[36.7, 33.7]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,19,Arsenal,1,['2684c87c-b680-4f73-870b-402f47b9fab2'],36,,,,,,,,,,,,,,,,,Arsenal,1,00:10:36.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f059b661-644e-4df9-ba5b-aec47c5c131b,471,,"[46.6, 20.8]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,19,Arsenal,1,['51864407-e6fe-4f4a-b38e-029eaf4b207f'],38,,,,,,,,,,,,,,,,,Arsenal,1,00:10:38.428,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e11205cc-6db8-455e-b2ea-20d0cd4b3ae3,475,,"[38.6, 56.5]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,19,Arsenal,1,['93b7effd-c72a-4ad1-a4bf-7277255055af'],41,,,,,,,,,,,,,,,,,Arsenal,1,00:10:41.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f29e92-01a4-4632-80e2-056acac7fda9,478,,"[50.9, 57.6]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,19,Arsenal,1,['3c8d670c-d5b0-4fdd-ac90-5803d6dfa740'],42,,,,,,,,,,,,,,,,,Arsenal,1,00:10:42.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf0decf2-3371-4ba3-bab6-42c24955e423,481,,"[69.7, 68.4]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,19,Arsenal,1,['3b63e1ad-8b71-4a28-829f-4ddde9246729'],48,,,,,,,,,,,,,,,,,Arsenal,1,00:10:48.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bbaa2d4-8cab-4ce6-a034-d29ea0a56358,485,,"[63.4, 61.8]",3753990,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,19,Arsenal,1,"['2fdba748-9552-41ba-94b6-cf1b62712759', 'd87d7d89-e4cd-4a89-a891-fc964c6b94db']",51,,,,,,,,,,,,,,,,,Arsenal,1,00:10:51.652,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b098880-51d4-4322-8998-a69af81ac9e3,490,,"[59.2, 43.5]",3753990,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Left Defensive Midfield,20,Arsenal,1,['96eed194-f88a-4e22-98bd-1f4121b96416'],2,,,,,,,,,,,,,,,,,Arsenal,1,00:11:02.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92a3d84c-d38c-4eaf-9d5f-5a11789db0a0,493,,"[62.5, 44.9]",3753990,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,20,Arsenal,1,['065988dd-a3aa-4cd7-9340-d76242ea2fa0'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:11:05.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbbc2797-8c1b-4c3a-acfc-964c820c1e26,496,,"[69.3, 9.2]",3753990,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,20,Arsenal,1,['565a28d5-9529-407a-83ad-a741207b18c2'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:11:07.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a396531-95ad-4e6b-a864-1ab46eaee999,501,,"[84.0, 6.4]",3753990,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Iwobi,3647.0,Left Wing,20,Arsenal,1,"['05c19636-f2ae-4a9d-938d-dbe55b140205', '5fa6c48d-5cd5-441e-af06-394a444ecc13']",9,,,,,,,,,,,,,,,,,Arsenal,1,00:11:09.764,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ede4092-190b-41b9-8de6-fea98c55ae10,505,,"[106.4, 8.5]",3753990,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,20,Arsenal,1,"['996f9ad3-192f-4cc4-b587-77365a2b947e', 'f6b218da-effa-48b5-80ad-e3e402455ccc']",13,,,,,,,,,,,,,,,,,Arsenal,1,00:11:13.525,Ball Receipt*,True
