50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88fdd0cf-9de8-4a0c-b151-058bab3cbe1e,2101,,,"[7.5, 33.3]",3754338,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rob Elliot,3096.0,Goalkeeper,106,Newcastle United,37,['6bbb16c9-c523-4c6f-ba25-6d5a2180d252'],29,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:29.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8765bbf9-fcb9-4891-a431-8eeaa6bf647b,2105,,,"[57.5, 8.3]",3754338,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Wing,106,Newcastle United,37,['b37e08da-3c64-4813-895e-4295f31be216'],34,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:34.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c0449da-d9e4-4dec-9c67-c31fdba7bb4c,2107,,,"[44.4, 5.7]",3754338,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Dummett,3065.0,Left Back,106,Newcastle United,37,['1d084448-937b-4939-a68a-5152976b583e'],36,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:36.164,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3bf69e64-cfe2-4e64-a0de-ca5f02e9c6d3,2110,,,"[80.1, 20.9]",3754338,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,106,Newcastle United,37,['279880b7-f922-4ac2-b611-e2157599bd0e'],37,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:37.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56f33908-2414-4fe9-9c23-9752fe241c46,2113,,,"[14.4, 36.2]",3754338,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rob Elliot,3096.0,Goalkeeper,106,Newcastle United,37,['e8d3b10d-060a-4b66-a69e-e26640991a10'],43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:43.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a91b30d3-3d44-421c-b597-bd114d798034,2116,,,"[30.2, 41.3]",3754338,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,106,Newcastle United,37,['bef0ec06-d846-47cc-af60-701ef82566e3'],46,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:46.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b740b8e9-82fb-4844-adeb-97a470bb1214,2119,,,"[50.6, 75.3]",3754338,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,106,Newcastle United,37,['d5a45ea4-3af2-4a43-b032-29b9ff492343'],49,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:49.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543492d2-8b42-4202-a7a0-2c4f7bbe5a2f,2121,,,"[45.4, 66.1]",3754338,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,106,Newcastle United,37,['6c54653a-99c8-4731-ac6b-b4f122ec0bb5'],51,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:51.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1c5751f-31e7-4a17-9547-60b56a473c8c,2124,,,"[68.2, 51.7]",3754338,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,106,Newcastle United,37,['708a91e5-215a-4e91-b254-24a6b975ec8b'],54,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:54.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32503e15-fee0-4445-97a3-d672ef44a3cc,2128,,,"[66.8, 46.0]",3754338,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Wing,106,Newcastle United,37,['af0dcf51-89cf-4d20-befd-6824ba7caf33'],55,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:55.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d42a1b93-ca72-467d-972f-5a6faa83d621,2131,,,"[88.3, 20.3]",3754338,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Wing,106,Newcastle United,37,['8551f5d7-b807-4998-b452-55ae97375f66'],58,,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:58.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7460a07-22cb-402c-8899-1a1f26a8573d,2138,,,"[64.2, 25.7]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enner Remberto Valencia Lastra,28559.0,Center Attacking Midfield,107,West Ham United,40,['17d87a9d-5cfc-4ce2-ab87-b7b4aa34f246'],6,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:06.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2f9ed3b-3f2b-4dc3-ae77-c503e4869920,2141,,,"[83.7, 3.2]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,107,West Ham United,40,['fa7b2aab-bb5e-4072-9c51-fc285ccfe84a'],15,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:15.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2921f000-b3c9-4f1c-ac41-6635ab526d4f,2144,,,"[75.3, 35.6]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,107,West Ham United,40,['5082c5c4-9dfc-4d09-8f76-9eab0938a7b4'],20,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:20.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18aa15d0-025b-4961-acfe-1e3f2aaef840,2148,,,"[81.2, 34.1]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Right Wing,107,West Ham United,40,"['37c28b80-8252-4d99-8fc6-35b16bfea533', 'a2296d18-c114-4f00-871b-64d2fcbf5caf']",23,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:23.567,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78a2fcab-a0cc-4444-9f65-ceddc7252866,2151,,,"[73.5, 31.9]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,107,West Ham United,40,['b3ecccc0-3c10-4b8a-86c8-5d0ab2064a35'],24,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:24.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70b50dc6-80f3-4b82-a80d-62c8aa147178,2154,,,"[87.2, 28.7]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,107,West Ham United,40,['ea8bbc10-a153-4e36-9d31-04c5a1b6def1'],26,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:26.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191877df-6461-4134-b45f-68ae19621ee7,2157,,,"[73.4, 10.1]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,107,West Ham United,40,['9d570c4f-2942-4109-b847-eb5ce1ee7885'],28,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:28.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f628469-2851-4f72-925d-528d7c1d1698,2161,,,"[66.1, 8.1]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angelo Obinze Ogbonna,3843.0,Left Center Back,107,West Ham United,40,['e9a6dfe6-0082-4465-9965-af92492fb162'],32,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:32.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c03bd84-f4b6-4768-864e-5bf09f61fc6d,2163,,,"[74.6, 8.7]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,107,West Ham United,40,['7be2cd13-c018-4a8d-8b7e-0e193bc07739'],33,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:33.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a50411a2-6ca3-44f2-8c3d-f6fefb78ee92,2166,,,"[74.0, 2.9]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mark Noble,3874.0,Right Defensive Midfield,107,West Ham United,40,['ead53f4d-41b8-4fa5-a3c1-ab8ccad9c1f5'],35,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:35.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ac801b7-513a-40af-898b-337a108d53e5,2169,,,"[98.9, 19.5]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enner Remberto Valencia Lastra,28559.0,Center Attacking Midfield,107,West Ham United,40,['48643b96-cd4e-43c2-9d37-7119e8f3ebc6'],38,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:38.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d92fb1db-c975-44bd-b0b3-cf2e2ff9e904,2173,,,"[109.8, 27.0]",3754338,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Left Defensive Midfield,107,West Ham United,40,"['1a7813ee-f98a-49e0-8afe-e993d711ff52', '36433515-a540-42e7-b59d-d57db65d757d']",40,,,,,,,,,,,,,,,,,,West Ham United,40,00:08:40.500,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a5ced86-583b-407b-a219-c06a163170af,2182,,,"[86.7, 27.8]",3754338,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mark Noble,3874.0,Right Defensive Midfield,108,West Ham United,40,['9259d07c-b23c-4224-840b-dd611c0320c0'],37,,,,,,,,,,,,,,,,,,West Ham United,40,00:10:37.090,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,17e7e675-2837-48b8-8076-9846334ad7e2,2185,,,"[111.8, 60.3]",3754338,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nikica Jelavić,20543.0,Center Forward,108,West Ham United,40,['f6f94db8-7849-4e4a-b4b7-1ad4ed61f972'],42,,,,,,,,,,,,,,,,,,West Ham United,40,00:10:42.731,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b89669f4-ecfd-4260-a635-f66cb5bb57f9,2192,,,"[62.5, 73.2]",3754338,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleksandar Mitrović,4269.0,Center Forward,109,Newcastle United,37,['a3484a8d-d082-41a3-a2d4-38f6471bc8e3'],40,,,,,,,,,,,,,,,,,,Newcastle United,37,00:11:40.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d244ff34-1721-43af-922b-baf7eed6ef6c,2195,,,"[88.0, 2.5]",3754338,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Left Defensive Midfield,110,West Ham United,40,['a65465e0-fe46-44be-b62c-99f29fb00d80'],44,,,,,,,,,,,,,,,,,,West Ham United,40,00:11:44.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614d9cf8-abc2-47d5-b968-1adbe1f47242,2199,,,"[91.7, 6.8]",3754338,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enner Remberto Valencia Lastra,28559.0,Center Attacking Midfield,111,West Ham United,40,['52970f16-2ec0-4504-8ab9-45925d2ca1b7'],4,,,,,,,,,,,,,,,,,,West Ham United,40,00:12:04.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d00c08c-b877-43b3-b0f0-0cada46a28f4,2203,,,"[101.3, 1.9]",3754338,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Cresswell,3062.0,Left Back,111,West Ham United,40,['e50d8d15-25ba-4dcf-b75d-c384ce586d01'],7,,,,,,,,,,,,,,,,,,West Ham United,40,00:12:07.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68d9a49e-1bc0-4b3f-af8c-483ffb92cecc,2206,,,"[94.6, 3.4]",3754338,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enner Remberto Valencia Lastra,28559.0,Center Attacking Midfield,111,West Ham United,40,['bf80fb74-3826-456d-a601-4f1856a7d01d'],10,,,,,,,,,,,,,,,,,,West Ham United,40,00:12:10.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a3c2fd5-b754-461c-85cf-9c7eb2474b90,2213,,,"[43.6, 72.4]",3754338,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Right Wing,112,Newcastle United,37,['84f17ef5-346c-4413-8762-f596bdeacb3a'],15,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:15.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04be148b-65ea-47ba-a1d3-4e493b10c196,2216,,,"[110.3, 4.3]",3754338,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,112,Newcastle United,37,['67527bcd-ba1c-49af-bfce-4301cdccb915'],26,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:26.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cc587e1-0794-4b00-8d2c-71aec9c7b7f9,2219,,,"[99.4, 16.2]",3754338,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Wing,112,Newcastle United,37,['f8c93c99-b6c0-4a5c-8605-272cf38dd939'],28,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:28.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15286bea-2b33-4198-a041-b942a8ab2f8d,2222,,,"[98.6, 19.8]",3754338,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,112,Newcastle United,37,['d867d415-f26a-4d34-9584-bd20fc4fb59b'],31,,,,,,,,,,,,,,,,,,Newcastle United,37,00:12:31.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2afe813-2ab8-42c9-a7cb-13f434c3c7f7,2227,,,"[18.1, 53.8]",3754338,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James Collins,3482.0,Right Center Back,113,West Ham United,40,['883f3142-006f-470b-90a8-86075ef2626c'],47,,,,,,,,,,,,,,,,,,West Ham United,40,00:12:47.855,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8ffe3d8b-05d5-48a8-921d-4770154c04d4,2229,,,"[83.3, 16.7]",3754338,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michail Antonio,3349.0,Left Wing,113,West Ham United,40,['9e36b707-1a1a-41d3-9878-e6c7a7272a40'],59,,,,,,,,,,,,,,,,,,West Ham United,40,00:12:59.497,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fa2ea699-7401-43ed-8ef0-0e59ec13d982,2231,,,"[47.7, 64.9]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moussa Sissoko,3091.0,Right Wing,113,West Ham United,40,['d76d1a76-d5fa-4914-a3d2-c6c7a805b0b3'],1,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:01.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4175fe4-e0b0-4cc1-b476-9a7cf66403f3,2235,,,"[87.6, 9.7]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nikica Jelavić,20543.0,Center Forward,113,West Ham United,40,"['cab30735-dcd9-48db-8fe6-e80885b0f21e', 'de50987d-496e-4e65-b27c-26991110ad44']",3,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:03.422,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed7f42fe-c3ad-49e7-a35b-7b617281c045,2237,,,"[89.6, 18.9]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michail Antonio,3349.0,Left Wing,113,West Ham United,40,['d47c8db8-d79e-468e-86cc-5e6e4438c1ab'],4,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:04.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e3c8e9e-0156-41df-b682-c3ba14978b38,2240,,,"[95.2, 5.0]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nikica Jelavić,20543.0,Center Forward,113,West Ham United,40,['cb5a7317-480f-4318-8da3-2a0a43522cd8'],6,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:06.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98c9d402-10a0-49e2-b0da-a220f4994446,2243,,,"[86.2, 10.5]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cheikhou Kouyaté,3684.0,Left Defensive Midfield,113,West Ham United,40,['80b4d799-152b-4377-a4d8-20b4ad7b5ff7'],9,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:09.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ea2f8b6-742f-426f-a515-9792694b98c7,2246,,,"[85.9, 12.6]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dimitri Payet,3491.0,Right Wing,113,West Ham United,40,['195e1724-acd4-432c-8548-ce84214c2a5e'],13,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:13.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383d23ad-2010-4a35-834e-a3f675dfd03b,2257,,,"[57.7, 36.6]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James Collins,3482.0,Right Center Back,113,West Ham United,40,['8d288bf5-bfc7-4f8e-a91e-201f49157337'],21,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:21.926,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c6d82431-b4d9-48f5-960a-860fd4ba0686,2260,,,"[87.4, 74.7]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James Tomkins,3316.0,Right Back,113,West Ham United,40,['2200a6c0-40a9-431b-b047-035c8e3ce005'],28,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:28.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7df3d44f-3f50-4710-8a5e-6b3fd62e2396,2264,,,"[36.2, 15.2]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Wing,114,Newcastle United,37,['1546aee5-5822-402f-b1b7-2bbbf2e5f9a9'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:30.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bc3b82b-2cd9-49ef-a71b-25eae3b3bdaf,2267,,,"[18.2, 27.1]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,114,Newcastle United,37,['9edb68fa-37ef-4052-95f9-e099f23ca714'],35,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:35.977,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7621fb04-f7a5-498f-b43b-3e9f4a2ae031,2270,,,"[6.6, 37.0]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rob Elliot,3096.0,Goalkeeper,114,Newcastle United,37,['b2343a11-39fb-41cd-9d91-7e535ffe28d0'],37,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:37.887,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,223f87b5-7ad6-4a3a-b9dc-5c522bb1fa92,2273,,,"[59.2, 8.0]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,114,Newcastle United,37,['1cd99bc0-a090-48a0-aad4-f04a128241af'],41,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:41.959,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c7a0cae3-3f73-479c-ae0f-51d633055a19,2276,,,"[79.6, 64.7]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enner Remberto Valencia Lastra,28559.0,Center Attacking Midfield,114,Newcastle United,37,['4753b705-1ca5-4291-8164-b8968cf198f5'],43,,,,,,,,,,,,,,,,,,West Ham United,40,00:13:43.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243f9f41-3a93-40b3-bba4-5bec601a0af9,2278,,,"[49.2, 9.5]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Defensive Midfield,114,Newcastle United,37,['d683646c-a37c-4ea6-a272-8f4065dc4a8e'],44,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:44.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc982279-ac6f-4c2d-bbb4-f22691d2d159,2280,,,"[38.0, 10.7]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Colback,9649.0,Left Back,114,Newcastle United,37,['04ab1f30-a81b-4ef0-a371-5e90823d8ee9'],45,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:45.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a145c5-5e88-433e-9a43-c49765a42f63,2284,,,"[50.3, 4.3]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Wing,114,Newcastle United,37,['9df52a87-c857-4830-86fc-8cbbea4c7a58'],47,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:47.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b339ad05-2445-47ca-904b-7974459577df,2287,,,"[70.5, 12.5]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,114,Newcastle United,37,['12b90d44-642c-421f-9759-b40300c5f7df'],50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:50.537,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3747bb7f-9e6d-44cc-934b-6eb9fe85d80f,2291,,,"[86.2, 8.2]",3754338,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,114,Newcastle United,37,['9376bdf5-2b76-40af-8f4d-0e3d2e7ff5b0'],52,,,,,,,,,,,,,,,,,,Newcastle United,37,00:13:52.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fd2ea36-6574-41ac-aa07-8e79226d5736,2293,,,"[64.0, 72.7]",3754338,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James Tomkins,3316.0,Right Back,115,West Ham United,40,['43c4c5e6-cd74-4fff-b1d7-52e9126bb9f1'],18,,,,,,,,,,,,,,,,,,West Ham United,40,00:14:18.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14f75f46-4004-4525-8789-b69e920a836b,2296,,,"[74.1, 3.7]",3754338,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,116,Newcastle United,37,['ec533273-bfe5-437b-96ab-be864cb7a44d'],34,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:34.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4d02d00-41fc-494c-a612-204a6dadec38,2300,,,"[54.9, 29.6]",3754338,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Henri Saivet,5110.0,Right Defensive Midfield,116,Newcastle United,37,['3c14245a-ef3d-451c-933d-280fcea10323'],37,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:37.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d38a8607-5098-4f35-95ec-e39a242925e3,2303,,,"[49.8, 51.1]",3754338,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,116,Newcastle United,37,['0a9d8be2-2e7c-4935-b172-321054593d91'],40,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:40.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6d8de67-b521-4662-b567-5db8e88f3851,2307,,,"[68.4, 76.1]",3754338,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daryl Janmaat,3650.0,Right Back,116,Newcastle United,37,"['bc4fcf1c-257f-4955-858e-70b95c064725', 'c7606918-d7e3-40b4-b3da-d2f3b331d18e']",43,,,,,,,,,,,,,,,,,,Newcastle United,37,00:14:43.100,Ball Receipt*,True
