ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.725787,,,,,,,,,847c0e47-c1e0-44f9-9dc0-06adaae1bc0a,132,,"[76.5, 1.9]",3754094,1,,,,0.51703197,,Head,,,,"[86.7, 7.7]",,High Pass,,11.733712,,,,Wayne Mark Rooney,3538.0,,,,,,1,From Kick Off,Anthony Martial,20039.0,Left Wing,2,Manchester United,39,['22c2c481-92f0-4051-96ba-7d13db54c9ea'],56,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:56.106,Pass,
,,,,,,,,,,,,,,,,1.77799,,,,,,,,,2c4887c5-d178-46f2-afb6-2fc4a0b4d58b,134,,"[86.4, 7.7]",3754094,1,,,,-0.6991926,,Left Foot,,,,"[95.2, 0.3]",,Low Pass,,11.497826,,,,Anthony Martial,20039.0,,,,,,1,From Kick Off,Wayne Mark Rooney,3538.0,Center Forward,2,Manchester United,39,['c327b05f-e847-4652-b8b8-204fa6110fbc'],56,,,,,,,,,,,,,,,,,,Manchester United,39,00:01:56.832,Pass,
,,,,,,,,,,,,,,,,0.798547,,,,,,,,,c3b3b44d-c7a7-459d-83aa-88dbadb5a6d5,138,,"[106.5, 20.6]",3754094,2,,,,2.1945732,d5fcc038-ea9a-4a48-b02d-b80264b840eb,Left Foot,,,,"[98.8, 31.3]",,Ground Pass,,13.182564,,,,Juan Manuel Mata García,3294.0,True,,,,,1,From Kick Off,Anthony Martial,20039.0,Left Wing,2,Manchester United,39,"['9a70ad98-874b-47af-b94c-4121c29a372a', 'e32e5976-9332-4ec3-8a3f-7ed9c71eb006']",3,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:03.238,Pass,True
,,,,,,,,,,,,,,,,2.003089,,,,,,,,,1445c326-d322-449b-86a5-0e9f09d0ce5a,144,,"[120.0, 0.1]",3754094,2,,,,1.9411483,,Left Foot,,,,"[106.1, 35.9]",,High Pass,,38.403774,,Incomplete,True,Anthony Martial,20039.0,,,Outswinging,,Corner,1,From Corner,Daley Blind,3311.0,Left Center Back,3,Manchester United,39,"['18a38ac7-e8b4-4aa2-9eb1-f2d4e508b2dc', '84cde7c8-a67a-4e50-9081-5379f69899e3']",34,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:34.620,Pass,
,,,,,,,,,,,,,,,,3.498657,,,,,,,,,11bb4fb6-90ec-4f97-b007-1bf2b67938bd,147,,"[22.4, 30.1]",3754094,2,,,,0.83835214,,Right Foot,,,,"[49.2, 59.9]",,High Pass,,40.078423,,Incomplete,,Ibrahim Afellay,4891.0,,,,,Recovery,1,From Corner,Marko Arnautović,3325.0,Left Wing,3,Manchester United,39,"['5bc7b494-10d5-4ec6-afa9-7f4b84aeabab', 'dd66ddbb-d4e0-4134-aaa4-7c10d25059d5']",38,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:38.792,Pass,
,,,,,,,,,,,,,,,,0.516003,,,,,,,,,c7e92d9e-d035-457c-93a0-11d1cedece15,152,,"[71.5, 19.8]",3754094,2,,,,2.5308666,,Left Foot,,,,"[67.5, 22.6]",,Ground Pass,,4.8826222,,,,Michael Carrick,4751.0,,,,,,1,From Corner,Juan Manuel Mata García,3294.0,Center Attacking Midfield,3,Manchester United,39,['d284a936-ad30-45d5-8a2d-72d7e27d1996'],43,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:43.780,Pass,
,,,,,,,,,,,,,,,,1.400004,,,,,,,,,19515dc4-e4df-4109-ab78-19023d242bdd,155,,"[69.3, 17.7]",3754094,2,,,,-0.8547313,,Left Foot,,,,"[82.7, 2.3]",,Ground Pass,,20.413721,,,,Daley Blind,3311.0,,,,,,1,From Corner,Michael Carrick,4751.0,Left Defensive Midfield,3,Manchester United,39,['c5bd9592-1e24-42bb-a81f-ed4ff2696900'],45,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:45.475,Pass,
,,,,,,,,,,,,,,,,0.928391,,,,,,,,,be592cdd-0cbf-4e68-8b32-dca1580cfbb2,158,,"[82.7, 2.3]",3754094,2,,,,2.6152003,,Left Foot,,,,"[75.3, 6.6]",,Ground Pass,,8.558621,,,,Michael Carrick,4751.0,,,,,,1,From Corner,Daley Blind,3311.0,Left Center Back,3,Manchester United,39,['f81488ae-e52b-4b94-9f29-5fc650ac178a'],46,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:46.896,Pass,
,,,,,,,,,,,,,,,,0.952633,,,,,,,,,20dbd177-aee2-436f-8abe-b86c887ffbfd,161,,"[82.1, 6.8]",3754094,2,,,,0.31234643,,Right Foot,,,,"[101.3, 13.0]",,Ground Pass,,20.176224,,,,Anthony Martial,20039.0,,,,,,1,From Corner,Michael Carrick,4751.0,Left Defensive Midfield,3,Manchester United,39,['26ce70e9-6c09-4d5f-8c73-635d0bbcb1f9'],50,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:50.247,Pass,
,,,,,,,,,,,,,,,,2.318288,,,,,,,,,1c7c1660-d9a1-4873-8792-797abe3b08c7,168,,"[118.3, 13.2]",3754094,2,,,,1.8870825,95b25428-500a-4f6b-9934-94ff5026180f,Left Foot,True,,,"[107.5, 46.2]",,High Pass,,34.72233,,,,Marouane Fellaini-Bakkioui,3296.0,True,,,,,1,From Corner,Anthony Martial,20039.0,Left Wing,3,Manchester United,39,['8ea8c6b8-8397-459c-9abc-e91086b3580c'],54,,,,,,,,,,,,,,,,,,Manchester United,39,00:02:54.939,Pass,
,,,,,,,,,,,,,,,,2.146058,,,,,,,,,375a9fba-2fd2-45cd-8cb4-506da267c5fa,176,,"[71.0, 43.3]",3754094,3,,,True,-1.1962494,,,,,,"[76.7, 28.8]",,High Pass,,15.580115,,Incomplete,,,,,,,,Recovery,1,From Corner,Chris Smalling,10958.0,Right Center Back,3,Manchester United,39,"['19ddec3e-c6c4-47f2-844c-35a9dc03a851', 'e4e8e52f-4a45-45a9-b7ee-a1551c9a00de']",1,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:01.474,Pass,True
,,,,,,,,,,,,,,,,1.436382,,,,,,,,,19ddec3e-c6c4-47f2-844c-35a9dc03a851,178,,"[43.4, 51.3]",3754094,3,,,True,-1.1804299,,,,,,"[52.0, 30.4]",,High Pass,,22.600222,,,,Bojan Krkíc Pérez,4913.0,,,,,Recovery,1,Regular Play,Jonathan Walters,3670.0,Right Wing,4,Stoke City,30,"['1b7c0602-fcab-4e5e-9408-9fa0ca240065', '20649561-ba4b-4d4b-a6d3-4643ef10236a', '375a9fba-2fd2-45cd-8cb4-506da267c5fa']",3,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:03.620,Pass,True
,,,,,,,,,,,,,,,,1.443127,,,,,,,,,0f5d8529-08dc-4d58-8ab5-2299029bb413,181,,"[81.1, 27.3]",3754094,3,,,,-0.7883136,,Right Foot,,,,"[98.2, 10.1]",,Ground Pass,,24.253866,,,,Marko Arnautović,3325.0,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,4,Stoke City,30,['d5e27b04-02a3-4131-88f7-1ffe603dbab2'],9,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:09.569,Pass,
,,,,,,,,,,,,,,,,0.930618,,,,,,,,,c716a339-bc92-4bfa-9f60-9a54f8576e4c,185,,"[86.3, 9.7]",3754094,3,,,,2.6197584,,Right Foot,,,,"[78.3, 14.3]",,Ground Pass,,9.228217,,,,Ibrahim Afellay,4891.0,,,,,,1,Regular Play,Marko Arnautović,3325.0,Left Wing,4,Stoke City,30,['fa7aa4c6-3b3b-4234-9b63-000b3c095adf'],14,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:14.395,Pass,
,,,,,,,,,,,,,,,,1.698369,,,,,,,,,2123c29f-4b23-488f-a49b-81ae440951ba,189,,"[74.4, 20.5]",3754094,3,,,,2.2203078,,Right Foot,,,,"[58.3, 41.7]",,Ground Pass,,26.620481,,,,Philipp Wollscheid,40121.0,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,4,Stoke City,30,"['5b9f9e5d-9ddb-4c6f-84ac-1e9227eb5189', 'cad4e370-af51-40a1-bb53-8f858b125597']",16,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:16.525,Pass,True
,,,,,,,,,,,,,,,,1.557984,,,,,,,,,c9b54381-3fef-4c90-a825-ee6d4982114f,192,,"[58.3, 41.7]",3754094,3,,,,-1.5965638,,Right Foot,,,,"[57.8, 22.3]",,Ground Pass,,19.406443,,,,Marc Muniesa Martínez,6560.0,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,4,Stoke City,30,['e922b453-9cb9-45d8-a2d2-c188e9b6c468'],19,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:19.024,Pass,
,,,,,,,,,,,,,,,,0.699469,,,,,,,,,c201fe97-1e89-437e-b75d-39fb0d7b20e1,195,,"[58.1, 22.0]",3754094,3,,,,-0.6383198,,Left Foot,,,,"[64.3, 17.4]",,Ground Pass,,7.7201037,,,,Ibrahim Afellay,4891.0,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,4,Stoke City,30,['d9441cad-6d09-480b-8b84-710bc5634722'],21,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:21.437,Pass,
,,,,,,,,,,,,,,,,1.485892,,,,,,,,,f29f0424-fbdb-4b95-b35e-f487f813634e,197,,"[64.1, 17.4]",3754094,3,,,,2.4816582,,Right Foot,,,,"[51.6, 27.1]",,Ground Pass,,15.822136,,,,Marc Muniesa Martínez,6560.0,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,4,Stoke City,30,['9e84d333-c10b-48bf-938f-71f382225807'],22,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:22.136,Pass,
,,,,,,,,,,,,,,,,1.702848,,,,,,,,,246f3d96-952a-4a2d-96ae-5a922bc34b00,200,,"[51.4, 27.9]",3754094,3,,,,1.720161,,Left Foot,,,,"[48.3, 48.5]",,Ground Pass,,20.831947,,,,Philipp Wollscheid,40121.0,,,,,,1,Regular Play,Marc Muniesa Martínez,6560.0,Left Center Back,4,Stoke City,30,['433d9d02-8eea-4c0b-95fc-d520331b555e'],23,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:23.900,Pass,
,,,,,,,,,,,,,,,,1.411658,,,,,,,,,08b21316-9902-4cf1-a377-e032d32233b5,203,,"[48.6, 53.1]",3754094,3,,,,1.4056476,,Left Foot,,,,"[52.2, 74.7]",,Ground Pass,,21.897945,,,,Glen Johnson,4724.0,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,4,Stoke City,30,['00a3d083-d016-4a25-8b45-000a43af9a4a'],28,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:28.632,Pass,
,,,,,,,,,,,,,,,,1.326263,,,,,,,,,7054f3b8-dc5d-4cd6-8c22-0cd7e4f904d6,206,,"[52.2, 74.5]",3754094,3,,,,-2.1624823,,Right Foot,,,,"[43.8, 62.0]",,Ground Pass,,15.060212,,,,Philipp Wollscheid,40121.0,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,4,Stoke City,30,['620ade28-61e6-4faa-805a-20616c60cc0f'],31,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:31.590,Pass,
,,,,,,,,,,,,,,,,1.846275,,,,,,,,,e9b9ccdc-633a-43ed-b18f-73d128f7e1b1,210,,"[63.3, 55.2]",3754094,3,,,,-0.24579833,,Left Foot,,,,"[92.0, 48.0]",,High Pass,,29.589355,,,,Peter Crouch,4040.0,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,4,Stoke City,30,"['14ba0115-cc0d-464e-8db5-eaa509308a5a', '37251f82-84b8-4d2b-9dc8-4161685bfc4f']",39,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:39.876,Pass,True
,,,,,,,,,,,,,,,,0.869906,,,,,,,,,641c29e6-4b2a-47ea-add6-5faa0b638be0,212,,"[92.0, 48.0]",3754094,3,,,,-2.7430701,,Head,,,,"[84.4, 44.8]",,Low Pass,,8.246211,,,,Jonathan Walters,3670.0,,,,,,1,Regular Play,Peter Crouch,4040.0,Center Forward,4,Stoke City,30,['5e03392c-0028-4f15-86d5-2e855265b042'],41,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:41.722,Pass,
,,,,,,,,,,,,,,,,2.230644,,,,,,,,,6f598a2b-5bec-45e5-8d53-887908689672,214,,"[84.0, 45.3]",3754094,3,,,,1.6946869,,Right Foot,,,,"[80.7, 71.8]",,Low Pass,,26.704681,,Incomplete,,,,,,,,,1,Regular Play,Jonathan Walters,3670.0,Right Wing,4,Stoke City,30,['b24065c9-5037-49c1-abf7-14a16498426b'],42,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:42.592,Pass,
,,,,,,,,,,,,,,,,0.769498,,,,,,,,,0737d216-bb2a-4da7-a41b-dee2563c2dcb,217,,"[44.9, 9.7]",3754094,3,,,,-0.18448114,,Left Foot,,,,"[65.8, 5.8]",,Low Pass,,21.260761,,,,Anthony Martial,20039.0,,,,,,1,Regular Play,Cameron Borthwick-Jackson,10779.0,Left Back,4,Stoke City,30,['cd55441f-12aa-422c-bdeb-9c5866bc0d3a'],46,,,,,,,,,,,,,,,,,,Manchester United,39,00:03:46.132,Pass,
,,,,,,,,,,,,,,,,2.032816,,,,,,,,,f5e05246-428c-44e9-917c-a9ebbd8033ac,220,,"[55.9, 80.0]",3754094,4,,,,-0.06594199,,,,,,"[77.1, 78.6]",,High Pass,,21.246176,,,,Peter Crouch,4040.0,,,,,Throw-in,1,From Throw In,Glen Johnson,4724.0,Right Back,5,Stoke City,30,['c3db2804-3224-401e-b4ab-71090d7a0685'],9,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:09.007,Pass,
,,,,,,,,,,,,,,,,1.67054,,,,,,,,,a2207a85-ae8f-4770-b0ba-462e6b5dce56,223,,"[77.1, 78.6]",3754094,4,,,True,-0.30400094,,,,,,"[82.2, 77.0]",,High Pass,,5.3450913,,,,Jonathan Walters,3670.0,,,,,,1,From Throw In,Peter Crouch,4040.0,Center Forward,5,Stoke City,30,"['9bafd23c-ee61-4255-94d3-ed69051aaea7', 'd9cabf08-2976-44f2-a4e1-11b9aaba4abe']",11,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:11.040,Pass,True
,,,,,,,,,,,,,,,,2.604276,,,,,,,,,1e8dbc83-6d92-4937-877b-63dde8932ba2,230,,"[35.9, 0.1]",3754094,4,,,,2.9272256,,,,,,"[8.8, 6.0]",,Low Pass,,27.734816,,,,Daley Blind,3311.0,,,,,Throw-in,1,From Throw In,Cameron Borthwick-Jackson,10779.0,Left Back,6,Manchester United,39,['fce8c38f-1de2-4c1c-8d2e-3663c8bb03d5'],26,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:26.803,Pass,
,,,,,,,,,,,,,,,,2.279493,,,,,,,,,9c2b8f1b-1d3d-4c0f-b38f-ffa912242693,234,,"[8.6, 6.6]",3754094,4,,,,1.7869725,,Left Foot,,,,"[3.0, 32.1]",,Ground Pass,,26.107662,,,,David de Gea Quintana,3333.0,,,,,,1,From Throw In,Daley Blind,3311.0,Left Center Back,6,Manchester United,39,"['513fd0b8-aad3-4ffe-91aa-0046c53be74e', '53a7768e-9ebc-44b6-9e46-666fcd2abea5']",29,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:29.447,Pass,True
,,,,,,,,,,,,,,,,2.231871,,,,,,,,,57d2d805-0bf5-484d-af47-458a35eab525,238,,"[5.5, 35.4]",3754094,4,,,,1.2256125,,Right Foot,,,,"[19.2, 73.5]",,Low Pass,,40.48827,,,,Matteo Darmian,4587.0,,,,,,1,From Throw In,David de Gea Quintana,3333.0,Goalkeeper,6,Manchester United,39,"['0825366e-c285-4e20-8016-9a762bcb489c', '486f55aa-b0ac-462f-8053-dfaf4b1a04ba']",33,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:33.232,Pass,True
,,,,,,,,,,,,,,,,2.263007,,,,,,,,,1b007173-8fd2-4030-849b-c7e81302e955,242,,"[26.2, 73.9]",3754094,4,,,,-0.7232772,,Right Foot,,,,"[59.5, 44.5]",,Low Pass,,44.42128,,Incomplete,,,,,,,,,1,From Throw In,Matteo Darmian,4587.0,Right Back,6,Manchester United,39,"['25ff2238-8c92-4efc-9ec9-2bd2f938244e', '9b660469-d4e5-46e9-b42f-bb9e2a65b421']",38,,,,,,,,,,,,,,,,,,Manchester United,39,00:04:38.251,Pass,True
,,,,,,,,,,,,,,,,0.51436,,,,,,,,,d833e3b8-a558-4962-8e7b-c84084fa4f50,245,,"[61.0, 28.1]",3754094,4,,,,-1.0736884,,Right Foot,,,,"[66.1, 18.7]",,Ground Pass,,10.694391,,,,Ibrahim Afellay,4891.0,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,7,Stoke City,30,['59eab3e0-68bd-4452-bc9c-8f1a520f05db'],41,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:41.019,Pass,
,,,,,,,,,,,,,,,,0.662525,,,,,,,,,152a739b-f2e2-4d24-9829-d4293332cbc4,248,,"[56.5, 18.6]",3754094,4,,,,1.3574277,,Right Foot,,,,"[57.8, 24.6]",,Ground Pass,,6.1392183,,,,Glenn Whelan,9625.0,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,7,Stoke City,30,['9e582a5f-d632-4cbe-b010-9c3c85d3e199'],44,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:44.361,Pass,
,,,,,,,,,,,,,,,,0.693667,,,,,,,,,b7f83ae1-562f-464c-af2b-ab57b3b4f869,250,,"[57.2, 24.4]",3754094,4,,,,-2.431681,,Right Foot,,,,"[50.8, 18.9]",,Ground Pass,,8.4386015,,,,Ibrahim Afellay,4891.0,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,7,Stoke City,30,['af77b1fa-b13e-409b-b9d0-ca583df98331'],45,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:45.023,Pass,
,,,,,,,,,,,,,,,,2.13427,,,,,,,,,61f0eea8-27ce-4e23-9685-403076da5e53,253,,"[47.5, 20.3]",3754094,4,,,,1.8669583,,Right Foot,,,,"[37.4, 53.4]",,Ground Pass,,34.606647,,,,Philipp Wollscheid,40121.0,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,7,Stoke City,30,['0f5bde40-1ea2-403b-b3ac-38542329bc63'],47,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:47.770,Pass,
,,,,,,,,,,,,,,,,1.32072,,,,,,,,,6021026d-5c79-494c-bcca-d91e9107f118,256,,"[52.0, 52.3]",3754094,4,,,,0.20668322,,Left Foot,,,,"[76.8, 57.5]",,Ground Pass,,25.339298,,,,Jonathan Walters,3670.0,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,7,Stoke City,30,['4c6defec-a0e3-48b8-a0a2-c35d0a1457c4'],52,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:52.963,Pass,
,,,,,,,,,,,,,,,,0.999846,,,,,,,,,2ca37963-f321-4f28-b082-c69301e9c06e,260,,"[76.5, 62.9]",3754094,4,,,,1.8008285,,Right Foot,,,,"[72.8, 78.7]",,Ground Pass,,16.227446,,,,Glen Johnson,4724.0,,,,,,1,Regular Play,Jonathan Walters,3670.0,Right Wing,7,Stoke City,30,['b49d282c-f6c7-42fe-bd49-bbf22f36cc0c'],55,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:55.587,Pass,
,,,,,,,,,,,,,,,,1.109346,,,,,,,,,22ce8a9b-2ba7-4b1f-9fe2-c1c62afe83a7,263,,"[73.0, 78.2]",3754094,4,,,,-0.59053427,,Right Foot,,,,"[91.2, 66.0]",,Ground Pass,,21.910728,,Incomplete,,Jonathan Walters,3670.0,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,7,Stoke City,30,"['5691eb68-f26e-4905-9670-fce20a26c216', '5cb4d016-9ef6-4b6b-b9e6-ae82efbc18ab']",57,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:57.632,Pass,
,,,,,,,,,,,,,,,,0.949036,,,,,,,,,71c601d0-5f76-4acb-b0aa-4cb52ad69120,267,,"[33.0, 14.7]",3754094,5,,,,0.97501177,,Left Foot,,,,"[41.0, 26.5]",,Ground Pass,,14.256227,,,,Michael Carrick,4751.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,7,Stoke City,30,['20607be6-ab44-4210-9d66-9133697e89bd'],0,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:00.877,Pass,
,,,,,,,,,,,,,,,,3.62217,,,,,,,,,69c42cda-e340-461f-8184-75cf96e503e4,270,,"[40.8, 27.0]",3754094,5,,,,0.487643,,Right Foot,,,,"[90.2, 53.2]",,High Pass,,55.917797,,Incomplete,,Jesse Lingard,3293.0,,,,,,1,Regular Play,Michael Carrick,4751.0,Left Defensive Midfield,7,Stoke City,30,"['343ee4e6-f437-4715-a189-b59ffb951b45', 'f55c37a6-fa4e-46ca-b877-6c0945a45aaa']",2,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:02.979,Pass,
,,,,,,,,,,,,,,,,1.486233,,,,,,,,,7548b174-c507-457c-a2e3-eecc6149e0a3,277,,"[51.4, 52.3]",3754094,5,,,,2.923761,,Right Foot,,,,"[26.1, 57.9]",,Ground Pass,,25.912352,,,,Philipp Wollscheid,40121.0,,,,,,1,Regular Play,Glen Johnson,4724.0,Right Back,7,Stoke City,30,"['a1c12f5f-2d6a-435b-94e3-488efe747ad9', 'f95a0652-bb2e-4436-8a3b-4f31badd4219']",13,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:13.181,Pass,True
,,,,,,,,,,,,,,,,2.544708,,,,,,,,,745ccc81-b439-44f1-8edf-ff534d40aa4b,281,,"[29.0, 60.9]",3754094,5,,,,-0.3093085,,Right Foot,,,,"[75.0, 46.2]",,High Pass,,48.291718,,Incomplete,,Jonathan Walters,3670.0,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,7,Stoke City,30,"['610280b6-a5c4-41e4-b9cd-2383003c0f3f', 'ece28cc5-6fef-4ca9-95c3-572dd35e87e9']",16,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:16.234,Pass,
,,,,,,,,,,,,,,,,1.810012,,,,,,,,,c44136d6-b0c5-4923-99cc-814aad76e3d0,285,,"[38.1, 32.7]",3754094,5,,,,-0.44670007,,Head,,,,"[50.0, 27.0]",,High Pass,,13.194695,,,,Marouane Fellaini-Bakkioui,3296.0,,,,,Recovery,1,Regular Play,Daley Blind,3311.0,Left Center Back,8,Manchester United,39,['52febb55-1baf-4f7d-9d9f-210969cbac38'],20,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:20.383,Pass,
,,,,,,,,,,,,,,,,1.390715,,,,,,,,,89d6bda4-13a5-4aef-9920-8f583cf3531a,288,,"[53.5, 25.3]",3754094,5,,,,-1.5336041,,Right Foot,,,,"[54.3, 3.8]",,Ground Pass,,21.51488,,,,Michael Carrick,4751.0,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Defensive Midfield,8,Manchester United,39,['5360d41f-2f45-4b27-a377-4e7949e02441'],22,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:22.860,Pass,
,,,,,,,,,,,,,,,,0.907798,,,,,,,,,7114b473-59ef-4fc5-a477-8666c0714870,291,,"[87.4, 3.8]",3754094,5,,,,1.3393854,,Left Foot,,,,"[91.5, 21.2]",,Ground Pass,,17.87652,,,,Wayne Mark Rooney,3538.0,,,,,,1,Regular Play,Michael Carrick,4751.0,Left Defensive Midfield,8,Manchester United,39,['5cf50829-f573-4c82-96e1-9245f7eceaf1'],30,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:30.003,Pass,
,,,,,,,,,,,,,,,,1.438467,,,,,,,,,bb6ef303-d574-4ec0-89ec-99329e7a5492,294,,"[91.3, 20.8]",3754094,5,,,,1.6129401,,Right Foot,,,,"[89.9, 54.0]",,Low Pass,,33.229504,,,,Jesse Lingard,3293.0,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,8,Manchester United,39,['4bac5bd5-34cd-4ba4-b758-9873ba0dfe6c'],32,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:32.895,Pass,
,,,,,,,,,,,,,,,,0.769217,,,,,,,,,4b5ca951-b7f2-41c3-9bfd-5778b3e98373,297,,"[91.0, 53.4]",3754094,5,,,,-1.4887028,b4c37454-8cc6-426b-9458-08b454eea0ae,Right Foot,,,,"[92.3, 37.6]",,Ground Pass,,15.853391,,,,Wayne Mark Rooney,3538.0,True,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Wing,8,Manchester United,39,['50d8b6c9-5261-4a82-b1c6-afb1d6db3569'],36,,,,,,,,,,,,,,,,,,Manchester United,39,00:05:36.347,Pass,
,,,,,,,,,,,,,,,,1.759506,,,,,,,,,518c81ac-bc8f-4458-b1ac-e3ce68c28210,302,,"[8.9, 40.4]",3754094,5,True,,,0.0055248057,,Keeper Arm,,,,"[27.0, 40.5]",,Ground Pass,,18.100277,,,,Ibrahim Afellay,4891.0,,,,,,1,From Keeper,Jack Butland,3537.0,Goalkeeper,10,Stoke City,30,['99564b43-ea2d-49d2-b3ea-92629ff58a10'],55,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:55.065,Pass,
,,,,,,,,,,,,,,,,1.636748,,,,,,,,,f695dec2-3e14-4dc4-906b-4c458db2148d,304,,"[29.0, 41.3]",3754094,5,True,,,2.2032142,,Right Foot,,,,"[19.4, 54.4]",,Ground Pass,,16.240997,,,,Philipp Wollscheid,40121.0,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Defensive Midfield,11,Stoke City,30,['6fe3e516-bee1-4534-b87d-e0d37b3aaac9'],57,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:57.048,Pass,
,,,,,,,,,,,,,,,,2.703193,,,,,,,,,4dd41266-d6b1-4237-946f-9866117f22c8,307,,"[19.3, 44.8]",3754094,5,,,,-1.5567523,,Left Foot,,,,"[19.8, 9.2]",,Ground Pass,,35.60351,,,,Marc Muniesa Martínez,6560.0,,,,,,1,Regular Play,Philipp Wollscheid,40121.0,Right Center Back,12,Stoke City,30,"['382e4369-1c26-4d34-936b-58099e5d2b9c', 'c245b05b-ce56-4a78-bbb4-f959d395ac0b']",59,,,,,,,,,,,,,,,,,,Stoke City,30,00:05:59.833,Pass,True
