50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[46.2, 51.7]",,,,,,,,,,,,1.599997,,,,,,,,,,,,,ca413d1b-ae31-42a9-8302-033640f03b80,3124,,,"[42.6, 61.3]",3754327,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Left Center Midfield,143,Aston Villa,59,"['4e9a442d-afd1-44b5-bd05-2ccdf34c5406', '86c79837-4fd1-431a-b2e4-28e4e1305a8d']",54,,,,,,,,,,,,,,,,,,Aston Villa,59,00:29:54.062,Carry,
,,,,,,"[55.0, 10.9]",,,,,,,,,,,,3.599999,,,,,,,,,,,,,3ab28975-b4f0-40ea-ad97-08cc46df294d,3127,,,"[40.3, 13.0]",3754327,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Wing Back,143,Aston Villa,59,"['5f37b198-cf41-42bc-b5e2-3cad52e1ddab', 'e71d3db7-a8af-45e7-8260-c110971c2ad5']",57,,,,,,,,,,,,,,,,,,Aston Villa,59,00:29:57.907,Carry,
,,,,,,"[88.0, 25.2]",,,,,,,,,,,,0.8,,,,,,,,,,,,,63de6e57-c612-4b4a-9708-389be6e6afec,3135,,,"[85.2, 27.5]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Left Center Midfield,143,Aston Villa,59,"['93cbd074-30d8-4f5b-b72c-1ae313d7d3e3', 'd978065f-cc91-4db4-b413-a2613a2fa88e']",11,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:11.655,Carry,
,,,,,,"[99.7, 6.6]",,,,,,,,,,,,2.083103,,,,,,,,,,,,,a0e70513-7037-4e54-b733-7f7e5f64c2a0,3138,,,"[100.8, 11.9]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Wing Back,143,Aston Villa,59,"['32f20bd0-f458-46c7-b46f-83777bf44a7c', 'bad08949-8bfa-44eb-89a1-6f930b70c7d3']",13,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:13.497,Carry,
,,,,,,"[85.2, 11.9]",,,,,,,,,,,,0.599997,,,,,,,,,,,,,f828e57a-1b28-4cd0-8760-2ac4fba31103,3141,,,"[88.8, 12.4]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Left Center Midfield,143,Aston Villa,59,"['57147c7a-253c-4d21-9bc1-56d6b18e4ec7', '7cc3f013-55c2-4ed4-983f-ba3b43bbec5a']",16,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:16.640,Carry,
,,,,,,"[88.8, 28.6]",,,,,,,,,,,,1.929954,,,,,,,,,,,,,cf69e29a-fb48-40d6-ba1e-1326e4555f70,3144,,,"[89.0, 25.8]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Center Forward,143,Aston Villa,59,"['46a53100-c88d-4894-9e5e-b3cc854584e9', 'b105f37b-5bf2-4bdf-81ae-fec84bb48fea']",18,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:18.153,Carry,
,,,,,,"[94.2, 47.9]",,,,,,,,,,,,0.12,,,,,,,,,,,,,762e41a0-f062-4db1-bc2a-78a8404743d3,3148,,,"[95.2, 45.3]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rudy Gestede,19362.0,Left Center Forward,143,Aston Villa,59,"['21a781b3-4ca8-4911-9cc6-51d00aa706f1', 'dfb48377-5203-4478-89f0-0104e4a31e05', 'e027ef14-e3fd-4c7d-b874-4976f8b57738']",21,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:21.098,Carry,True
,,,,,,"[92.9, 46.8]",,,,,,,,,,,,2.599998,,,,,,,,,,,,,faddbbea-9662-40b1-869d-e9c0978ce884,3151,,,"[88.2, 49.8]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,143,Aston Villa,59,"['2b46f4c9-8a2a-43dd-b1ac-3c43f39d6d53', '4bbcb410-c8ed-46ce-a727-17e1c7bdf384', 'f4f19593-7f7e-40f9-80e3-b0a52971c6d3']",21,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:21.994,Carry,True
,,,,,,"[99.9, 35.7]",,,,,,,,,,,,0.560426,,,,,,,,,,,,,5118b374-4968-461e-b74e-aca9712c7d2c,3156,,,"[99.9, 36.1]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rudy Gestede,19362.0,Left Center Forward,143,Aston Villa,59,"['48ddb70f-187d-45c4-8895-b917d04d117f', '53aeb36e-88bc-4635-9365-18debb1f78a7', '6345df72-1360-4c46-b691-cce3ef1537e4']",25,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:25.219,Carry,True
,,,,,,"[92.7, 38.2]",,,,,,,,,,,,0.306059,,,,,,,,,,,,,90be9735-983d-43ff-8cdd-51252e1152ad,3159,,,"[92.7, 38.0]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,143,Aston Villa,59,"['0d1d0028-134b-46df-a3d9-6ea07b1b4bec', '61bebaf0-802a-4abf-8ddc-673232407334']",26,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:26.830,Carry,
,,,,,,"[98.9, 25.4]",,,,,,,,,,,,1.6,,,,,,,,,,,,,8ce1add6-233a-4afe-b173-2254d6317d4b,3162,,,"[95.4, 23.3]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Left Center Midfield,143,Aston Villa,59,"['b33a5cbd-0e6c-410a-84e6-5484c9d9ca3e', 'ebccbe61-a060-48bc-b81e-7b5811cccba6']",29,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:29.001,Carry,
,,,,,,"[114.9, 15.4]",,,,,,,,,,,,2.165304,,,,,,,,,,,,,91f2979b-5543-495d-a66d-5a6c690ba1eb,3165,,,"[107.2, 16.0]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Wing Back,143,Aston Villa,59,"['269186a4-3311-4962-bd81-c63d927cf921', '2a289ad5-f8b9-4fea-99b8-f0cc3870c830', '3d7d4270-e10d-4e10-a137-1819a15724a2']",32,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:32.021,Carry,True
,,,,,,"[88.0, 11.1]",,,,,,,,,,,,2.779393,,,,,,,,,,,,,7f164097-66cd-4b8e-b24b-3ef1586b9ba9,3172,,,"[88.0, 5.9]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Veretout,7153.0,Left Center Midfield,144,Aston Villa,59,"['2f6d562d-eaa9-4615-b363-49fbe8d2ec72', 'a86e8cc1-80db-43b6-8116-cf3da61cd58b']",46,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:46.993,Carry,
,,,,,,"[82.8, 29.9]",,,,,,,,,,,,1.783413,,,,,,,,,,,,,ff520109-9890-484b-9b92-972cf913fc8b,3175,,,"[81.5, 26.3]",3754327,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leandro Bacuna,9533.0,Right Center Midfield,144,Aston Villa,59,"['267febd5-562a-489f-8d1d-eb023d5a7d63', 'c9a2819a-25fe-4e90-9a39-c107d22fbf79']",50,,,,,,,,,,,,,,,,,,Aston Villa,59,00:30:50.944,Carry,
,,,,,,"[59.7, 19.4]",,,,,,,,,,,,2.061749,,,,,,,,,,,,,3baf97a0-4547-45db-8344-4fd1cc1d3a5e,3184,,,"[63.6, 19.0]",3754327,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ross Barkley,4275.0,Center Attacking Midfield,145,Everton,29,"['036c38df-6d93-4cce-a8af-9bda33a7da2e', '632d0894-ae7a-4075-8ef3-30cf407cd139', '6d517c74-205e-444d-b5f0-599a90f78905']",15,,,,,,,,,,,,,,,,,,Everton,29,00:31:15.003,Carry,True
,,,,,,"[59.1, 19.6]",,,,,,,,,,,,4.175571,,,,,,,,,,,,,4bb7b41f-e681-46ba-85ca-f7934a366a0d,3188,,,"[51.0, 25.2]",3754327,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gareth Barry,3633.0,Center Defensive Midfield,145,Everton,29,"['0c0624aa-29fe-4816-b090-f67e75514e7c', '3032bc16-e258-4880-bb09-1692ae01acaf', 'bb2deada-3849-4927-b287-1a56fba18584']",17,,,,,,,,,,,,,,,,,,Everton,29,00:31:17.780,Carry,True
,,,,,,"[80.5, 1.9]",,,,,,,,,,,,4.340816,,,,,,,,,,,,,c502438d-e557-45db-983a-03174a7faa36,3191,,,"[69.2, 9.1]",3754327,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ross Barkley,4275.0,Center Attacking Midfield,145,Everton,29,"['0c48d729-d5cc-4a4a-b1ce-598fa2f97077', '2bb16021-1b2d-482c-8f72-ff797f8100e0', 'bf95e715-95c5-43da-a8b7-d9266641976a']",22,,,,,,,,,,,,,,,,,,Everton,29,00:31:22.606,Carry,True
,,,,,,"[63.4, 8.3]",,,,,,,,,,,,4.348487,,,,,,,,,,,,,5d19dfb4-f750-449f-a87f-41e7464a1ec4,3195,,,"[67.7, 10.4]",3754327,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gareth Barry,3633.0,Center Defensive Midfield,145,Everton,29,"['5c5e85fd-3813-4cd9-910c-35a8adc90c41', 'b8602cb7-8040-44dd-98be-4a8cc7b14429', 'ff0536e4-d1a4-4058-973f-7318a9948407']",28,,,,,,,,,,,,,,,,,,Everton,29,00:31:28.375,Carry,True
,,,,,,"[52.2, 14.0]",,,,,,,,,,,,1.766389,,,,,,,,,,,,,511cc079-d1cc-4661-b7eb-7bc0d4226ae2,3199,,,"[45.2, 14.1]",3754327,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Ramiro Funes Mori,4629.0,Left Center Back,145,Everton,29,"['0468b565-5ead-45e7-9334-955e7048188f', '698c96a8-c601-4b23-9582-37de0a2b8036', 'a9e91ea4-add0-4f4b-a808-644cf9cb192d']",34,,,,,,,,,,,,,,,,,,Everton,29,00:31:34.057,Carry,True
,,,,,,"[105.5, 57.3]",,,,,,,,,,,,5.78809,,,,,,,,,,,,,68ffd224-a07e-4abc-b677-d78b5c62f120,3210,,,"[106.4, 68.6]",3754327,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ayew,3450.0,Right Center Forward,146,Aston Villa,59,"['1976b0b3-fe2c-4b37-a5a1-efc273eedba3', '4c9b1a6c-eed8-4166-aea3-3e0efc4c44db', '51ade77e-f27a-4df2-9a8f-1db97e97a4ca']",55,,,,,,,,,,,,,,,,,,Aston Villa,59,00:31:55.234,Carry,True
,,,,,,"[12.3, 2.3]",,,,,,,,,,,,5.257976,,,,,,,,,,,,,65e249f4-1679-4bd1-b596-af42141e6f38,3215,,,"[14.6, 22.8]",3754327,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth Barry,3633.0,Center Defensive Midfield,147,Everton,29,"['cf30dabc-f494-4837-9446-9dca56a0dcb5', 'e59e79cf-d75c-4490-947a-a66430246ba5', 'feef0de1-e473-42cb-981b-7c7c4ae93ab7']",1,,,,,,,,,,,,,,,,,,Everton,29,00:32:01.022,Carry,True
,,,,,,"[8.0, 16.2]",,,,,,,,,,,,1.098415,,,,,,,,,,,,,323de0bc-f288-4b98-b976-b72105779702,3219,,,"[7.8, 14.9]",3754327,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Jagielka,20046.0,Center Back,147,Everton,29,"['97965d79-00f9-4195-8f4d-2231d2d97422', 'd4dd305d-c0fc-40eb-91e7-9c3191e90046']",7,,,,,,,,,,,,,,,,,,Everton,29,00:32:07.658,Carry,
,,,,,,"[50.3, 29.9]",,,,,,,,,,,,0.064524,,,,,,,,,,,,,33478a68-af25-4808-a01c-365c4b23ee79,3222,,,"[50.3, 29.9]",3754327,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,147,Everton,29,"['1093eec4-dad9-4922-858f-0aab7ca64d66', '1e95a98b-20e7-4282-9e6a-fb8da733eee7']",11,,,,,,,,,,,,,,,,,,Everton,29,00:32:11.080,Carry,
,,,,,,"[33.6, 64.1]",,,,,,,,,,,,1.578697,,,,,,,,,,,,,ca45f3f0-ab5d-4e33-9dd8-cd6410763168,3232,,,"[33.6, 64.1]",3754327,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Lennon,3953.0,Right Wing Back,148,Everton,29,"['2940d64a-9462-4f21-9595-83fd9fe706a1', '7a7aaf01-941b-407f-8c5b-5dc8624050bf']",25,,,,,,,,,,,,,,,,,,Everton,29,00:33:25.244,Carry,
,,,,,,"[26.8, 28.8]",,,,,,,,,,,,1.75813,,,,,,,,,,,,,79745f81-6837-4e45-ace6-103d0cc40501,3235,,,"[21.0, 27.8]",3754327,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bradley Guzan,12608.0,Goalkeeper,149,Aston Villa,59,"['33bf8015-c598-4575-ac0d-e0273eff60aa', '3d33b65c-def1-4af0-b4d5-d5665650202f']",31,,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:31.275,Carry,
,,,,,,"[45.4, 30.1]",,,,,,,,,,,,1.259277,,,,,,,,,,,,,93073baa-b8fe-408a-92d6-04fafcbcfa5f,3238,,,"[44.3, 27.3]",3754327,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,149,Aston Villa,59,"['8e258b0f-ccba-4833-baa7-b02f7a1ec2c6', '91065555-8095-4112-80ff-6b469f6ef81d']",34,,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:34.853,Carry,
,,,,,,"[63.6, 68.4]",,,,,,,,,,,,1.759997,,,,,,,,,,,,,379df6eb-2266-4cad-bccd-722c68dbabce,3241,,,"[58.4, 60.3]",3754327,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Micah Richards,42700.0,Right Center Back,149,Aston Villa,59,"['225f62f2-b244-4b75-b1f9-529e2d7cc94c', '75244250-7b15-4d57-a0f6-b2ac69828b87']",38,,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:38.469,Carry,
,,,,,,"[105.3, 69.9]",,,,,,,,,,,,6.253068,,,,,,,,,,,,,9fa67734-0cd2-47af-8573-72e634d70cfd,3244,,,"[98.9, 76.7]",3754327,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alan Hutton,9642.0,Right Wing Back,149,Aston Villa,59,"['0af607f0-f205-4ac7-8725-27e249db94ca', 'cb778cc2-453b-4755-9e0c-428e62adf67a']",42,,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:42.408,Carry,
,,,,,,"[95.7, 71.4]",,,,,,,,,,,,0.108716,,,,,,,,,,,,,8dc5c931-4f47-4815-a946-3fc9cca662d3,3247,,,"[95.7, 71.4]",3754327,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Left Center Midfield,149,Aston Villa,59,"['030ab1d1-8c27-4df5-8581-107ef9f1002a', 'e8f630f0-e3dd-4fc9-952c-2be3af407afd']",49,,,,,,,,,,,,,,,,,,Aston Villa,59,00:33:49.834,Carry,
,,,,,,"[32.6, 58.5]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,a3510df5-b78e-459a-939d-a3ae57747098,3259,,,"[32.6, 58.5]",3754327,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,John Stones,3244.0,Right Center Back,150,Everton,29,"['1ef20f78-ea99-49e1-9026-d618fcd7995e', 'b99b4d98-75c6-4c50-82e9-d788ada08546']",40,,,,,,,,,,,,,,,,,,Everton,29,00:34:40.072,Carry,
,,,,,,"[9.3, 47.0]",,,,,,,,,,,,1.751025,,,,,,,,,,,,,5ce0e04c-24c4-4920-b349-5831b76113c2,3262,,,"[9.3, 47.0]",3754327,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joel Robles Blázquez,16309.0,Goalkeeper,150,Everton,29,"['f0e66cf7-e582-44d3-9f38-1a975efe24d0', 'f55fe9c6-df47-491f-9747-345e22cc8bde']",42,,,,,,,,,,,,,,,,,,Everton,29,00:34:42.262,Carry,
,,,,,,"[69.8, 33.8]",,,,,,,,,,,,0.545103,,,,,,,,,,,,,c350b57d-4b4b-49f6-8189-187eb0b2cc10,3272,,,"[69.8, 33.8]",3754327,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,151,Aston Villa,59,"['20a76a4b-92be-4029-a0be-c2066fe890b4', 'b759e99b-95e6-4269-ae98-65de5ed8fa59']",50,,,,,,,,,,,,,,,,,,Aston Villa,59,00:35:50.986,Carry,
,,,,,,"[74.3, 24.8]",,,,,,,,,,,,1.004433,,,,,,,,,,,,,d71e1256-fe9b-493a-852d-610d341b93cc,3275,,,"[74.3, 24.8]",3754327,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leandro Bacuna,9533.0,Right Center Midfield,151,Aston Villa,59,"['89a87ae7-705b-4e3c-99e5-5236dcb7107f', '8da63bc1-d512-440e-b8db-411f5ad762ab']",53,,,,,,,,,,,,,,,,,,Aston Villa,59,00:35:53.232,Carry,
,,,,,,"[97.9, 24.4]",,,,,,,,,,,,1.146207,,,,,,,,,,,,,04a365c9-346f-4e60-8a00-0689821a5590,3295,,,"[92.2, 31.2]",3754327,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leandro Bacuna,9533.0,Right Center Midfield,151,Aston Villa,59,"['6127695b-ab32-42ff-85b0-d482bd25ea8a', 'd09936d6-a6ac-442a-9e7e-56b425affeb9']",7,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:07.672,Carry,
,,,,,,"[106.1, 8.1]",,,,,,,,,,,,2.753238,,,,,,,,,,,,,895cfcf9-655a-44b9-8110-16f9985fba75,3303,,,"[106.1, 8.1]",3754327,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leandro Bacuna,9533.0,Right Center Midfield,152,Aston Villa,59,"['11529d40-2cbf-4450-989d-596eb8d22cfc', '963a9560-30dc-4131-b022-bb80ff9b82d0']",18,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:18.509,Carry,
,,,,,,"[95.9, 16.2]",,,,,,,,,,,,0.56,,,,,,,,,,,,,a26bb8b3-8e1c-492c-ab64-79fb08dcfc55,3306,,,"[93.7, 15.4]",3754327,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Veretout,7153.0,Left Center Midfield,152,Aston Villa,59,"['2cfc0814-8e6c-493e-bbe2-31032f16476c', 'c4848627-ced8-42f0-8050-21f81ac74309']",23,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:23.135,Carry,
,,,,,,"[38.8, 66.7]",,,,,,,,,,,,0.593273,,,,,,,,,,,,,6f728b11-c973-4cca-ab41-2c924fa182f7,3313,,,"[39.8, 64.7]",3754327,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,152,Aston Villa,59,"['2bcd436f-9699-4421-b2a7-d97980c99393', '6da68f81-9768-4b3d-b7e9-c20d360ebcbd']",27,,,,,,,,,,,,,,,,,,Everton,29,00:36:27.987,Carry,
,,,,,,"[51.6, 44.0]",,,,,,,,,,,,2.008671,,,,,,,,,,,,,3b16c0a1-5901-4bb1-8fc1-dbf960531840,3317,,,"[72.3, 30.5]",3754327,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joleon Lescott,20285.0,Center Back,152,Aston Villa,59,"['38b99380-52fa-46d3-9518-08835b0f46b9', 'f7bbecc5-8773-41e7-9f71-d7f031759494']",32,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:32.275,Carry,
,,,,,,"[76.2, 51.5]",,,,,,,,,,,,1.499003,,,,,,,,,,,,,bfe574e4-23ad-4516-ae78-c36051a7f71b,3323,,,"[79.8, 52.1]",3754327,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Micah Richards,42700.0,Right Center Back,152,Aston Villa,59,"['2037e081-5ec1-4cc2-aff2-45601896ef4f', 'c11e55dc-8746-45f3-8898-37fa59923a6f', 'c1532969-a903-4f53-80f2-48dd2ef49ca4']",37,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:37.445,Carry,True
,,,,,,"[78.1, 65.0]",,,,,,,,,,,,2.92,,,,,,,,,,,,,85f7e918-7e4e-4fed-b0cf-0a049ca45357,3326,,,"[74.7, 60.1]",3754327,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Veretout,7153.0,Left Center Midfield,152,Aston Villa,59,"['4cacd95b-a5f9-498f-af66-4e0598661746', 'd4482cc6-12c2-4040-be03-27a4eb911c4b']",40,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:40.046,Carry,
,,,,,,"[116.6, 56.4]",,,,,,,,,,,,2.863823,,,,,,,,,,,,,9e7b6afb-2d18-4480-ad92-d8e059da9d23,3329,,,"[93.3, 60.7]",3754327,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Ayew,3450.0,Right Center Forward,152,Aston Villa,59,"['1229f13e-5874-4644-8c1a-3c3ff400824b', '2e02eb0f-f1f4-455d-bfde-75c78452d3e6']",44,,,,,,,,,,,,,,,,,,Aston Villa,59,00:36:44.471,Carry,
,,,,,,"[3.1, 23.0]",,,,,,,,,,,,2.219543,,,,,,,,,,,,,857a4bce-ecce-4dcd-a3c2-cf4317b50665,3332,,,"[13.1, 29.5]",3754327,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Ramiro Funes Mori,4629.0,Left Center Back,152,Aston Villa,59,"['641911f9-beb9-4c3e-b941-a6ebcca39dcc', 'be4912a6-c6d1-40eb-8857-5712c4d81daf']",47,,,,,,,,,,,,,,,,,,Everton,29,00:36:47.335,Carry,
,,,,,,"[67.2, 29.3]",,,,,,,,,,,,1.72384,,,,,,,,,,,,,99d73466-123a-4114-812a-892c767c2105,3341,,,"[61.4, 34.4]",3754327,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,154,Aston Villa,59,"['7c8c8aff-8b3a-473f-963b-9a8d98476e65', 'eaa56663-58d4-453e-a35c-ea68917d06d0']",11,,,,,,,,,,,,,,,,,,Aston Villa,59,00:37:11.202,Carry,
,,,,,,"[70.4, 41.7]",,,,,,,,,,,,2.175854,,,,,,,,,,,,,ea6aed1b-2de3-48f3-970d-9eebd75ed237,3344,,,"[76.2, 37.4]",3754327,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Right Center Midfield,154,Aston Villa,59,"['957ab3fb-58fb-457e-90ed-060e62bd5e26', 'c54b525d-6705-40b5-8a00-be8f0881e1fa']",13,,,,,,,,,,,,,,,,,,Aston Villa,59,00:37:13.623,Carry,
,,,,,,"[67.8, 42.9]",,,,,,,,,,,,3.831621,,,,,,,,,,,,,9d1ad2ee-91b0-4944-90b4-2a0a0b2e91c9,3347,,,"[68.5, 55.8]",3754327,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Left Center Midfield,154,Aston Villa,59,"['0526ce9d-380d-419b-844b-1d8f764b4e99', '3c847399-5558-4ec3-9093-dd5b9247dd4c']",16,,,,,,,,,,,,,,,,,,Aston Villa,59,00:37:16.931,Carry,
,,,,,,"[90.7, 54.3]",,,,,,,,,,,,1.695496,,,,,,,,,,,,,aef20ed5-5528-4eb0-8cf2-c805421c00de,3350,,,"[67.6, 57.7]",3754327,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Center Forward,154,Aston Villa,59,"['7845be8d-effe-4824-bf3c-81be94e0a50e', 'c73e02f1-e0bf-4209-b274-c8c68594243b']",21,,,,,,,,,,,,,,,,,,Aston Villa,59,00:37:21.979,Carry,
,,,,,,"[111.9, 18.6]",,,,,,,,,,,,0.839999,,,,,,,,,,,,,25ff21fb-300b-436b-8708-469148804a73,3353,,,"[110.2, 18.1]",3754327,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Wing Back,154,Aston Villa,59,"['44a3a3a5-c346-4407-b24b-fa83fde47435', '743a4198-9599-49a9-93ba-5bad28fe7bbf']",26,,,,,,,,,,,,,,,,,,Aston Villa,59,00:37:26.474,Carry,
,,,,,,"[91.8, 23.3]",,,,,,,,,,,,2.0,,,,,,,,,,,,,c40b4538-ddf1-446b-9a7e-c813262b9f44,3358,,,"[88.2, 23.1]",3754327,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ciaran Clark,3041.0,Left Center Back,154,Aston Villa,59,"['76d8bca9-0dc9-4374-8f00-dce9b8db8426', 'b78e5e14-e0ef-4b9f-a26f-1cd4cad8d89d']",31,,,,,,,,,,,,,,,,,,Aston Villa,59,00:37:31.620,Carry,
,,,,,,"[106.4, 22.4]",,,,,,,,,,,,1.152594,,,,,,,,,,,,,a95bb161-f507-43e7-ac1d-066fb88a4d31,3361,,,"[106.4, 22.4]",3754327,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,154,Aston Villa,59,"['e538eecf-9b96-49cb-bace-efda78166714', 'e6b043f6-64a1-4657-998a-2db0eedf7820']",34,,,,,,,,,,,,,,,,,,Aston Villa,59,00:37:34.333,Carry,
