bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ade2724b-351a-4ae7-866a-82864d77c671,2663,,"[54.6, 41.6]",3754067,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Left Defensive Midfield,144,West Ham United,40,['02eef1d9-ad0e-4a61-b6c3-fba8f24db622'],20,,,,,,,,,,,,,,,,,,West Ham United,40,00:29:20.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285d1ddb-a9ed-4e3c-a564-56c391ad1061,2666,,"[57.5, 56.9]",3754067,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,144,West Ham United,40,['e52b5ef6-92a1-467a-89e9-325c8bab3034'],22,,,,,,,,,,,,,,,,,,West Ham United,40,00:29:22.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac7dd034-e9a2-47d4-a218-d7846a2178a6,2669,,"[75.9, 78.4]",3754067,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Matías Zárate,27853.0,Right Midfield,144,West Ham United,40,['a35755c9-bbc4-4e38-8919-107185a1966e'],25,,,,,,,,,,,,,,,,,,West Ham United,40,00:29:25.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269b0d8c-c0fa-464e-ac8c-70a3acc7f29c,2673,,"[56.4, 70.7]",3754067,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carl Jenkinson,21254.0,Right Back,144,West Ham United,40,['5390751a-6bb1-4e6d-ac05-36292b0aab71'],28,,,,,,,,,,,,,,,,,,West Ham United,40,00:29:28.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75bd859d-889c-41cb-9ed6-f62fbcd7fe95,2676,,"[65.5, 54.1]",3754067,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Left Defensive Midfield,144,West Ham United,40,['752297b0-a8f4-44fb-9c29-1d57ea0e49a4'],30,,,,,,,,,,,,,,,,,,West Ham United,40,00:29:30.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e21dfae3-d64a-4df5-9b7e-af94d5b5530c,2679,,"[95.8, 78.9]",3754067,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Matías Zárate,27853.0,Right Midfield,144,West Ham United,40,['94b948ec-451d-438b-8741-dd5cac6376c5'],35,,,,,,,,,,,,,,,,,,West Ham United,40,00:29:35.493,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4035440f-4204-4bd5-bf2a-e031d32e2967,2684,,"[83.0, 9.6]",3754067,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yannick Bolasie Yala,3589.0,Left Wing,145,Crystal Palace,31,['a6de33bc-cd5f-47e2-9fad-5a8386af1f3d'],22,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:30:22.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dafd344-da27-4bb4-9484-e6a33e441d92,2696,,"[47.3, 63.4]",3754067,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Left Defensive Midfield,146,West Ham United,40,['2470b4b9-01d0-4775-954a-b88516b29169'],27,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:27.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0b4ad1b-00e6-4aa2-ba07-7e43ce0c9994,2699,,"[37.3, 77.1]",3754067,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carl Jenkinson,21254.0,Right Back,146,West Ham United,40,['1d682642-d041-4945-a722-4d8aa8e8c299'],29,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:29.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf318910-2641-4e4f-9bd8-0434609cf1e6,2702,,"[27.1, 37.0]",3754067,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Collins,3482.0,Left Center Back,146,West Ham United,40,['45a88a7e-1a2e-472b-a72d-286c6157b778'],33,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:33.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aed3db62-e8c4-445c-abfa-fda398bc68ca,2705,,"[43.5, 7.5]",3754067,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,146,West Ham United,40,['34d5a31b-5bcd-4462-a494-81ebd323cd9d'],37,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:37.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eccb4426-65f7-4769-97b8-340e4c24c152,2708,,"[45.3, 22.1]",3754067,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Left Defensive Midfield,146,West Ham United,40,['8d441af3-e53e-4cfc-8677-8b29f639a40f'],39,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:39.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10e61041-d0c5-4eae-89cd-1dabe580ab23,2711,,"[61.9, 31.7]",3754067,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,146,West Ham United,40,['2a627122-e680-4cac-90fb-e2bd3103a45d'],44,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:44.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1df52ef7-fc6e-43e5-be54-36f90f880dab,2714,,"[83.4, 39.2]",3754067,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diafra Sakho,3962.0,Right Center Forward,146,West Ham United,40,['a0229b2a-404d-4188-8370-6553724361ae'],47,,,,,,,,,,,,,,,,,,West Ham United,40,00:30:47.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93803264-86d3-4c2e-acf0-d4f201187702,2730,,"[106.3, 12.1]",3754067,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Bolasie Yala,3589.0,Left Wing,148,Crystal Palace,31,['3f83bcbb-d8ce-495a-8801-a2eaab573a89'],42,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:42.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88a7ad42-d14d-41aa-b4ff-a7ef184d5404,2734,,"[112.9, 4.8]",3754067,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,148,Crystal Palace,31,['62143f3a-a7de-4094-962f-8f360740c563'],45,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:45.853,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79569f86-3e03-4bcd-86d9-742a206bd543,2736,,"[112.3, 39.8]",3754067,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jason Puncheon,19688.0,Center Attacking Midfield,148,Crystal Palace,31,['9890f165-1ff0-4aaa-b291-ec8fa6499990'],47,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:31:47.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ca3cf86-167a-47c6-8772-3fa327643401,2740,,"[30.2, 20.1]",3754067,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Midfield,149,West Ham United,40,['99947888-6696-49fc-8037-faed0dc87fee'],51,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:51.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0534c4b7-3549-4e8b-bf80-83d45a37bc7e,2743,,"[51.3, 26.3]",3754067,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Left Defensive Midfield,149,West Ham United,40,['41e29766-48c7-450b-973b-8a8562b024b9'],57,,,,,,,,,,,,,,,,,,West Ham United,40,00:31:57.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca433a40-6af9-4633-9992-f27adfd68981,2746,,"[62.1, 54.5]",3754067,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,149,West Ham United,40,['3b24ad1d-3017-4076-ab27-d44fbb1b5543'],0,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:00.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9f18f2-d537-4614-8ac2-34b4e5bb8fbb,2749,,"[84.8, 77.8]",3754067,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Matías Zárate,27853.0,Right Midfield,149,West Ham United,40,['c278f67e-827c-40f0-9d6a-8dd0349d61e7'],3,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:03.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c815d494-54fd-4911-93c4-212c671a11b2,2755,,"[24.4, 73.3]",3754067,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Tomkins,3316.0,Right Center Back,151,West Ham United,40,['0bf8fc0a-c3fb-4eb4-b94e-7281f9793ffe'],45,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:45.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d5ad9d5-3984-4943-b89b-74f95a3db5ad,2758,,"[43.1, 45.6]",3754067,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Lanzini,3595.0,Left Defensive Midfield,151,West Ham United,40,['8c44fa35-d8c7-4530-85e8-16a112afd1f1'],48,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:48.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628d52a5-f0b1-4334-b7a7-73f99944c8c4,2761,,"[55.9, 7.0]",3754067,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Cresswell,3062.0,Left Back,151,West Ham United,40,['72c78de6-c480-472f-aa27-7180a9dd7456'],53,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:53.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319258de-2a45-4858-85b4-60196afc048d,2764,,"[72.6, 31.2]",3754067,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Lanzini,3595.0,Left Defensive Midfield,151,West Ham United,40,['e2cffaa4-0e29-4d11-9c95-5d04ba1ab77b'],56,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:56.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58829548-16bb-4fd6-9b69-9de30220f584,2767,,"[92.3, 43.0]",3754067,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andy Carroll,4271.0,Left Center Forward,151,West Ham United,40,['c4a1559b-e697-4f71-8038-0977269c92c2'],58,,,,,,,,,,,,,,,,,,West Ham United,40,00:32:58.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbd9e231-6cd5-4d03-85dc-983604fe0668,2770,,"[81.2, 71.1]",3754067,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carl Jenkinson,21254.0,Right Back,151,West Ham United,40,['259fd396-cbb4-4e0e-a655-c4e794abd0a0'],0,,,,,,,,,,,,,,,,,,West Ham United,40,00:33:00.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d0fab86-2cae-44e2-80f3-5049ada9baf4,2773,,"[93.8, 78.2]",3754067,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauro Matías Zárate,27853.0,Right Midfield,151,West Ham United,40,['fded5310-a82c-4c15-a540-504a81650c9b'],4,,,,,,,,,,,,,,,,,,West Ham United,40,00:33:04.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a49f87c-8727-4c52-9483-e82329e58941,2776,,"[81.4, 64.0]",3754067,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,151,West Ham United,40,['522777dc-b1e6-4cf6-8469-45d6a5a9565a'],7,,,,,,,,,,,,,,,,,,West Ham United,40,00:33:07.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72952a4c-69eb-4aba-affd-f59c3b24f296,2779,,"[82.3, 44.5]",3754067,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Cresswell,3062.0,Left Back,151,West Ham United,40,['26a3a459-6375-415a-9374-ec1b922873d8'],9,,,,,,,,,,,,,,,,,,West Ham United,40,00:33:09.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b37f293-97bc-4ee4-b62e-0864e8bb5ece,2782,,"[90.1, 22.8]",3754067,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dimitri Payet,3491.0,Left Midfield,151,West Ham United,40,['62973544-5e9b-4912-94fb-a3d28d3fe293'],12,,,,,,,,,,,,,,,,,,West Ham United,40,00:33:12.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca424183-3e17-4c38-9d0d-14e0fd14015c,2786,,"[80.1, 44.5]",3754067,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,151,West Ham United,40,['bac37123-c5fd-451a-bddd-2b0aff4ebd01'],15,,,,,,,,,,,,,,,,,,West Ham United,40,00:33:15.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5602c52-8c28-49c6-b80f-4e6029bd5984,2789,,"[98.3, 34.8]",3754067,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Lanzini,3595.0,Left Defensive Midfield,151,West Ham United,40,['b0b07977-017d-4862-9996-b6a290bfe2f8'],18,,,,,,,,,,,,,,,,,,West Ham United,40,00:33:18.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0774c10a-c15a-4db9-9c00-76fa6e3e8460,2794,,"[22.9, 31.8]",3754067,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Ledley,4817.0,Right Defensive Midfield,152,Crystal Palace,31,['c4b24903-6efe-4605-8245-4d2ec465564a'],20,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:33:20.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b24070-5d9a-4fc1-825f-b7d636d8872c,2796,,"[28.5, 20.9]",3754067,78,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakary Sako,3469.0,Right Wing,152,Crystal Palace,31,['d8088cb4-02cc-49fa-82e4-c504f07779c3'],22,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:33:22.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbcaf653-fce2-4a4e-ab1a-f00b7ec8d781,2802,,"[50.9, 3.9]",3754067,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakary Sako,3469.0,Right Wing,153,Crystal Palace,31,['c6d15f86-89bc-41d1-a66b-88d350af6696'],20,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:34:20.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78c167f6-533a-4815-92db-7b7cbd645694,2805,,"[56.6, 11.4]",3754067,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yannick Bolasie Yala,3589.0,Left Wing,153,Crystal Palace,31,['b5406e72-ed4e-4b87-a8e9-bbb6e5f10b31'],22,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:34:22.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de18e6d7-b76c-43df-9f1b-d250608b8548,2808,,"[46.6, 33.4]",3754067,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jason Puncheon,19688.0,Center Attacking Midfield,153,Crystal Palace,31,['c3e1cec0-d172-4e48-8c44-f6075b0704eb'],24,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:34:24.838,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70465670-8b59-44e5-85ca-016323451376,2812,,"[63.9, 3.9]",3754067,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakary Sako,3469.0,Right Wing,153,Crystal Palace,31,['9eba83f9-8f03-4529-b8a1-2b6d09359b99'],27,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:34:27.871,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da29aa70-5d5a-4980-8464-d12192f4c3c2,2820,,"[36.9, 1.9]",3754067,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakary Sako,3469.0,Right Wing,153,Crystal Palace,31,['979178f8-d901-4b54-9597-59c1eb4a7567'],33,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:34:33.910,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f845285b-1814-443a-8f1e-44145e438523,2822,,"[80.1, 76.2]",3754067,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauro Matías Zárate,27853.0,Right Midfield,153,Crystal Palace,31,['fac3264d-e233-45f0-8ac3-5093142aaa70'],34,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:34.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46ac3f64-a346-4250-8abe-5e976d4006d2,2827,,"[91.9, 62.7]",3754067,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diafra Sakho,3962.0,Right Center Forward,154,West Ham United,40,['c594dc96-2942-4717-aca7-76b83e92e87d'],37,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:37.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969c648b-be83-4f63-836a-678225b719ac,2830,,"[82.5, 40.3]",3754067,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Left Midfield,154,West Ham United,40,['887fdda9-2e0f-450f-b231-3958048bdfed'],40,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:40.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5281c2c-7baf-4120-967a-9bb3a3f39a14,2833,,"[87.4, 54.1]",3754067,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Lanzini,3595.0,Left Defensive Midfield,154,West Ham United,40,['8a646cfd-2632-4431-8dea-b373d0e448a9'],43,,,,,,,,,,,,,,,,,,West Ham United,40,00:34:43.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53e1a42e-421e-46d2-af49-c7e0e6c054ce,2839,,"[22.0, 70.7]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Tomkins,3316.0,Right Center Back,156,West Ham United,40,['d93f712c-4c74-4daa-aea8-4fa46d6674ea'],23,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:23.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35e8dcf3-f558-45a7-b028-2b918da92890,2842,,"[36.6, 43.9]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Lanzini,3595.0,Left Defensive Midfield,156,West Ham United,40,['b276bbbd-566d-48a3-a28f-e0a15b4ee532'],27,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:27.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cff00666-bdaf-4c9b-b35f-091e5acc5a23,2845,,"[53.9, 14.6]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Cresswell,3062.0,Left Back,156,West Ham United,40,['b7b93f43-36a2-407e-9ec9-e3ab0cc2b312'],30,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:30.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dce6808e-3ada-4dcf-96fc-92cc8a878b6d,2848,,"[70.6, 31.0]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Lanzini,3595.0,Left Defensive Midfield,156,West Ham United,40,['a47a0ac8-1cdd-4e1f-a14e-ecdbca672bfe'],34,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:34.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39505d03-1d39-4926-94e9-3de924e9fa93,2851,,"[70.3, 55.2]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,156,West Ham United,40,['8463cb05-5ce7-4f4d-83b2-613d40a121a4'],36,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:36.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e79f0c1d-a728-455a-a963-e145db6ce971,2854,,"[74.8, 49.2]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Lanzini,3595.0,Left Defensive Midfield,156,West Ham United,40,['86056a4e-c3a9-4a3b-a238-41171beb1daf'],40,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:40.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e1482b8-1206-4816-bdea-56a605b105bf,2857,,"[71.7, 68.2]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carl Jenkinson,21254.0,Right Back,156,West Ham United,40,['fc6e0498-b9f5-4735-8419-a89cb88ac56b'],42,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:42.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a383223-a888-454e-bfc4-2429a0c7da7c,2860,,"[75.7, 64.2]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,156,West Ham United,40,['909fd481-8528-4dda-97a7-4c42c81363fc'],43,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:43.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c98f486a-9524-4cf3-9357-0e72047a7953,2863,,"[74.8, 73.8]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carl Jenkinson,21254.0,Right Back,156,West Ham United,40,['d1d601fe-489b-4534-acf8-c6f2079a92f0'],44,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:44.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01d48720-c627-4919-b93a-aa60d880d407,2866,,"[79.0, 78.2]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauro Matías Zárate,27853.0,Right Midfield,156,West Ham United,40,['c22a926b-e540-4f0a-a240-fe803fb4169b'],47,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:47.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03e6589a-a1c3-4d00-8a8f-2974537a2998,2869,,"[73.2, 67.8]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cheikhou Kouyaté,3684.0,Right Defensive Midfield,156,West Ham United,40,['d79b598a-e4ef-4453-bf17-50c2d06f69d3'],49,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:49.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5dc7876-00a6-486e-b833-ed4107a5858c,2872,,"[78.3, 10.1]",3754067,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Cresswell,3062.0,Left Back,156,West Ham United,40,['e9a01399-6b7e-4ea2-8735-1b53c7c39e5f'],52,,,,,,,,,,,,,,,,,,West Ham United,40,00:35:52.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ea85419-41e3-4100-8b5b-71218e636422,2879,,"[62.6, 53.8]",3754067,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Left Wing,157,Crystal Palace,31,['f8ed53c7-cba2-4a99-a7d9-191606940a5e'],4,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:04.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eb7c2a1-5875-4f17-a40b-8812e695f0ad,2883,,"[85.7, 71.9]",3754067,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mile Jedinak,5489.0,Left Defensive Midfield,157,Crystal Palace,31,['c57fb87b-72a8-40a8-87e1-71fd3b6aeda6'],7,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:07.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9f92196-2573-4306-a8ca-953676693696,2886,,"[88.8, 53.3]",3754067,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Bolasie Yala,3589.0,Left Wing,157,Crystal Palace,31,['78963d05-0f51-4dfe-a35e-273aacb87556'],11,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:11.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67e074a8-ef52-441c-81d0-ff4b927c914f,2890,,"[69.9, 64.2]",3754067,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joe Ledley,4817.0,Right Defensive Midfield,157,Crystal Palace,31,['53001f86-ec1c-483e-a317-597fd72b4767'],16,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:16.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1c26e4d-1da5-4dd8-8119-69fead626876,2892,,"[79.2, 75.3]",3754067,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Kelly,3448.0,Right Back,157,Crystal Palace,31,['7fdd024b-2392-49ca-947f-af1a2fa6c393'],18,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:36:18.965,Ball Receipt*,
