ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98faa499-e17e-4846-9fdd-de116a679618,2956,,,"[86.5, 46.0]",3754243,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nathan Redmond,3286.0,Right Midfield,172,Norwich City,56,['c25f6ff2-d6f9-4eb7-9ffb-15b538acdb0e'],31,,,,,,,,,,,,,,,,,,,Norwich City,56,00:41:31.982,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5764404-5857-4afd-9545-01f6c01ac069,2964,,,"[78.6, 49.1]",3754243,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aleksandar Mitrović,4269.0,Left Center Forward,172,Norwich City,56,['42c8194e-01fc-49db-991c-b8f14474b2e7'],43,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:41:43.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bfccb31-e4fd-44bb-8a31-b0a5183c5183,2967,,,"[30.3, 39.2]",3754243,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ryan Bennett,9930.0,Right Center Back,172,Norwich City,56,['3938ac0c-d4e3-4d95-a667-17d3892a0c69'],44,,,,,,,,,,,,,,,,,,,Norwich City,56,00:41:44.791,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd66ddf1-0016-4777-8c1a-08845e4f8f21,2969,,,"[63.2, 22.8]",3754243,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cameron Jerome,4807.0,Center Forward,172,Norwich City,56,['d2bc093e-fac1-40aa-8aa2-5e0d427b2a4c'],47,,,,,,,,,,,,,,,,,,,Norwich City,56,00:41:47.243,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,418991e1-ed85-4e1b-a1af-3d56d29c584a,2971,,,"[86.0, 42.5]",3754243,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aleksandar Mitrović,4269.0,Left Center Forward,172,Norwich City,56,['32126d8d-c55c-411c-8b9d-1341b26245df'],50,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:41:50.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b93e974a-692b-4750-989a-3e5d4a377612,2977,,,"[36.0, 35.7]",3754243,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jonathan Howson,9578.0,Right Defensive Midfield,172,Norwich City,56,['50fa9eea-71dd-4416-88bf-dd0a23403916'],54,,,,,,,,,,,,,,,,,,,Norwich City,56,00:41:54.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2d7b254-486f-44af-bc9e-1634a632dd96,2982,,,"[51.8, 25.0]",3754243,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Left Center Back,173,Newcastle United,37,['4ee722a8-db8e-4db2-9e33-8a38e1e032a2'],58,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:41:58.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233eab1-b4ff-4712-918d-72e1e37d8fdb,2985,,,"[18.8, 41.1]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karl Darlow,3649.0,Goalkeeper,173,Newcastle United,37,['1b0bd278-e535-476b-bd0a-9ff9a7831fc4'],3,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:42:03.726,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a394e6d-0a41-4633-98e6-c05bcb6b18c6,2988,,,"[87.0, 26.7]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papiss Demba Cissé,30289.0,Right Center Forward,173,Newcastle United,37,['5439a66b-02e9-4d43-bacc-ef5c0187b9a6'],11,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:42:11.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20aa59bb-b203-4cc3-bb28-98ae0973d0f2,2996,,,"[74.7, 32.5]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,173,Newcastle United,37,"['6a2e08a4-4c7f-4f8f-9e7d-b844a443fae8', 'ea694663-6632-4e25-9f3e-34be7eb89c6d']",14,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:42:14.362,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e6e0d6f-eb02-4610-95b9-951ed728dd6c,3004,,,"[42.6, 38.6]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Right Defensive Midfield,174,Norwich City,56,"['56994fd2-9b82-486c-b0d8-4a95e9e1d966', '6fe72d9e-d514-4854-8612-8a73a7b915ed']",16,,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:16.127,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,84193324-9af8-4785-a709-79cc3eab45a0,3015,,,"[84.5, 30.9]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Jerome,4807.0,Center Forward,174,Norwich City,56,['a0bd107b-05eb-4950-89ee-f566e2a67797'],23,,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:23.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37051f50-b9b1-4b86-aaed-a24bb6e8d4a6,3018,,,"[48.1, 4.5]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Olsson,3576.0,Left Back,174,Norwich City,56,['624403f4-8e57-45e4-b146-66fc4275c6df'],28,,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:28.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71209d38-8d9d-47fd-8ddb-06bc1f8988be,3020,,,"[20.5, 27.9]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timm Klose,9461.0,Left Center Back,174,Norwich City,56,['b5537be8-87a8-45d6-ba67-ff5a49498e18'],32,,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:32.029,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2db7c324-4f10-4c2a-b178-9949d549bc63,3023,,,"[66.8, 39.5]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,174,Norwich City,56,['3ee52a22-ed24-43cf-a502-6210e89d54a8'],34,,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:34.208,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7613f3e2-4b6f-4fd7-86f1-ca7148c4d485,3026,,,"[67.0, 41.2]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,175,Newcastle United,37,['1f14b2d8-fc97-41c7-aba3-754d55ef4203'],36,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:42:36.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8bbe893-849e-45a3-9e08-75539e90c137,3029,,,"[77.5, 46.3]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Left Center Forward,175,Newcastle United,37,['77daeb62-c508-4340-a452-8ca9c13d9449'],37,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:42:37.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f39c370c-b25c-49bc-a680-50c0b1c7b7b7,3032,,,"[50.7, 57.3]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,175,Newcastle United,37,['2ef0e7ab-afe1-4022-9ca2-6c9ab3085921'],40,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:42:40.425,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53c253be-03df-433d-9563-401034e04a8d,3035,,,"[67.1, 71.9]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Midfield,175,Newcastle United,37,['30652dc1-8484-41f5-a11e-7b81e43a823e'],42,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:42:42.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42a24ea6-d41a-41f2-aae1-f31f2e6ec439,3038,,,"[59.9, 58.4]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,175,Newcastle United,37,['e44d96be-fe11-4348-b25c-344997a7db2f'],44,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:42:44.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,832aeb31-fb6e-473c-beed-8225bef3f31d,3041,,,"[60.8, 32.5]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,175,Newcastle United,37,['2281676d-e65a-4c46-b76d-52bb9cbafb90'],47,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:42:47.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,229af669-1d5c-4bba-bb31-d8849c8aa957,3044,,,"[70.1, 47.0]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Midfield,175,Newcastle United,37,['13a602ba-415c-40b7-b693-030cab825ae7'],49,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:42:49.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,429ef660-936a-416f-b3db-866b19d36642,3047,,,"[84.6, 55.1]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Left Center Forward,175,Newcastle United,37,['1c72a319-b707-4e99-901a-4921e1c9ada3'],51,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:42:51.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c409f790-7dd7-4ce1-8013-ae3d31446b49,3054,,,"[6.5, 35.3]",3754243,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Ruddy,23635.0,Goalkeeper,176,Norwich City,56,['c32d99e1-d37b-498e-9e3e-a89465457b6e'],58,,,,,,,,,,,,,,,,,,,Norwich City,56,00:42:58.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd690a84-f122-4378-81bd-c8fb0012e77a,3057,,,"[45.4, 12.1]",3754243,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Midfield,176,Norwich City,56,['25d99d6d-eaf1-47a8-beaf-f33f10462770'],1,,,,,,,,,,,,,,,,,,,Norwich City,56,00:43:01.469,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a95383bf-f0b1-4181-ba2b-873c542c0a6f,3059,,,"[62.9, 15.1]",3754243,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wes Hoolahan,10966.0,Center Attacking Midfield,176,Norwich City,56,['8bab5793-739b-4ee4-b0a7-8c89f9e6d2d5'],3,,,,,,,,,,,,,,,,,,,Norwich City,56,00:43:03.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,810a5c40-2dee-4e67-a402-11c2d6cfc1d2,3061,,,"[66.7, 62.4]",3754243,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,177,Newcastle United,37,['2047ce15-115a-48bf-84fb-ed3bfcc26a6d'],4,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:43:04.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd80b3e1-9ad8-409a-b161-40fcf5375d56,3063,,,"[63.7, 74.8]",3754243,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,177,Newcastle United,37,['576ee4f7-2641-4f33-b587-8b517d20e161'],5,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:43:05.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8081e0e4-b42e-4803-8bdf-73b0ec5c8303,3066,,,"[95.2, 76.2]",3754243,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,177,Newcastle United,37,['8e025640-2772-4b61-9666-d3bcbe9ab8ec'],10,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:43:10.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35977130-1269-4de1-854a-7c3a20a52f52,3071,,,"[112.5, 33.8]",3754243,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Left Center Forward,177,Newcastle United,37,['e582e5d1-e56e-4e31-a424-152df95367fb'],19,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:43:19.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e750d9c2-a9b0-4e2f-8457-18184f584f42,3077,,,"[53.1, 38.9]",3754243,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Midfield,179,Newcastle United,37,['30cfbfd0-77d7-4fbf-9f40-766981220bdf'],50,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:43:50.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,037b93df-19fb-4291-bd0f-606171493dad,3087,,,"[62.6, 25.0]",3754243,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Brady,10967.0,Left Midfield,179,Newcastle United,37,['bf69de47-66fa-4eb0-8004-26e171d8e69c'],59,,,,,,,,,,,,,,,,,,,Norwich City,56,00:43:59.181,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,99356c45-7b6c-43ae-8eb8-df1cc44cc7ec,3091,,,"[82.6, 31.8]",3754243,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cameron Jerome,4807.0,Center Forward,179,Newcastle United,37,['3c310149-ff0e-4108-841c-315f2bd38873'],1,,,,,,,,,,,,,,,,,,,Norwich City,56,00:44:01.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,531dce49-a8e4-455c-be5e-eb78e8d17e02,3099,,,"[47.6, 41.5]",3754243,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonjo Shelvey,3057.0,Left Center Midfield,179,Newcastle United,37,['4145d2bc-64f2-40f8-b8ad-7e128a3976c2'],3,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:03.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e22b7583-8fcb-4748-8648-fed6fb252c44,3103,,,"[77.7, 58.1]",3754243,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papiss Demba Cissé,30289.0,Right Center Forward,179,Newcastle United,37,"['34542f5b-27e7-40d7-b023-a11b0e53dd2c', 'b2af7421-d893-4307-acf1-66adec391a89']",7,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:07.443,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b48b85-ab21-477e-bab7-eefdda96a117,3112,,,"[77.5, 74.8]",3754243,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Midfield,179,Newcastle United,37,['76168b15-9246-4c8a-b6f7-912502928041'],10,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:10.268,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f444265-1751-4192-8731-9476e35ca47f,3115,,,"[103.8, 34.5]",3754243,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Left Center Forward,179,Newcastle United,37,['615d73df-0ef1-4f5b-be91-0d9b6bc76e64'],17,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:17.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcd06afc-0694-4c29-af32-25967babe9b5,3124,,,"[86.0, 71.8]",3754243,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Midfield,179,Newcastle United,37,['fbf072a1-4ccc-4d4f-ad6b-e042ddcf104d'],25,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:25.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ce8d62-973f-42ce-a40b-304e736fec36,3131,,,"[95.0, 69.7]",3754243,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andros Townsend,3297.0,Right Midfield,179,Newcastle United,37,['d50fef5e-7477-49b5-835a-5bba7585ae0b'],34,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:34.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9850e5a0-d1ff-4a43-819e-8b16a36f184a,3135,,,"[88.6, 42.3]",3754243,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Right Center Midfield,179,Newcastle United,37,"['5a3f92c8-6da8-4192-b28e-5a71d4195ee3', '730f9f9d-1f32-4369-be7e-d252c578ce79']",41,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:41.846,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,291466a5-8558-40eb-9a98-0c8fb27313f3,3138,,,"[88.2, 61.2]",3754243,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daryl Janmaat,3650.0,Right Back,179,Newcastle United,37,['ff3f47cc-e70a-4902-8b00-48093c5c8ddf'],44,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:44.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed55e9a0-08b2-484b-bed3-907bf089ab2a,3141,,,"[115.9, 20.3]",3754243,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Midfield,179,Newcastle United,37,['bbf04eed-f882-4109-803c-6da922be5d50'],49,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:49.242,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bea66d92-61c1-47c7-87c3-b0de1e4aed39,3145,,,"[117.3, 40.3]",3754243,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papiss Demba Cissé,30289.0,Right Center Forward,179,Newcastle United,37,['3ad9ec30-8273-4ef5-b3be-5e00045ae98e'],54,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:44:54.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad572fd1-be0e-4030-b7fc-435542406604,3157,,,"[78.6, 62.6]",3754243,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daryl Janmaat,3650.0,Right Back,180,Newcastle United,37,['7fcf44ee-c0ea-4490-bf63-79ec72c13be7'],32,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:45:32.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dd3b994-6c63-4f05-875d-bdae97710b22,3160,,,"[116.1, 28.0]",3754243,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aleksandar Mitrović,4269.0,Left Center Forward,180,Newcastle United,37,['15f97d53-8686-4f91-8714-36ef2737bce5'],37,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:45:37.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13015172-00d6-48b8-b0ce-aa09157d365c,3163,,,"[113.6, 42.3]",3754243,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Papiss Demba Cissé,30289.0,Right Center Forward,180,Newcastle United,37,['bf984e71-315c-4885-a828-8b65ec2b597f'],38,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:45:38.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c91f2ad-0f94-43ff-b31e-c70f58cc657f,3167,,,"[112.5, 41.9]",3754243,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Chancel Mbemba Mangulu,3044.0,Left Center Back,181,Newcastle United,37,['05ee6602-902d-4898-8287-b30d05d68e09'],1,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:46:01.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2be98400-4414-4356-aa12-66629750bd5c,3175,,,"[95.3, 68.8]",3754243,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cameron Jerome,4807.0,Center Forward,183,Norwich City,56,['4cc6736e-bf24-4c85-a04c-c4bca233c25d'],41,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:41.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea888499-105a-4301-b7fd-9b813fa5c824,3178,,,"[103.7, 68.3]",3754243,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Redmond,3286.0,Right Midfield,183,Norwich City,56,['6ee67ecd-7519-4fab-859e-39e8130c6b12'],43,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:43.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,850de904-1e57-4f9b-af00-6a34010f0a9d,3181,,,"[104.5, 75.6]",3754243,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wes Hoolahan,10966.0,Center Attacking Midfield,183,Norwich City,56,['bbbd5908-88ab-403b-bc6d-10cc2cf0d009'],44,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:44.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8aafbe7-b8dc-49f8-b0b9-1413abfbb422,3185,,,"[106.1, 77.8]",3754243,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Redmond,3286.0,Right Midfield,183,Norwich City,56,['cc6237c6-3a42-4d75-a2cf-893a3284db87'],48,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:48.609,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d6af67d-e9f1-400a-91ad-6ed0c37a26a4,3193,,,"[113.0, 51.8]",3754243,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cameron Jerome,4807.0,Center Forward,183,Norwich City,56,['67d6fe56-e70a-47c2-8aa4-965c723e80db'],55,,,,,,,,,,,,,,,,,,,Norwich City,56,00:46:55.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,023c19a4-a585-42f1-8da6-35d5938e718c,3198,,,"[108.4, 37.3]",3754243,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Brady,10967.0,Left Midfield,183,Norwich City,56,['31440496-930d-41b5-9b42-9dba9ed4d019'],1,,,,,,,,,,,,,,,,,,,Norwich City,56,00:47:01.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36e91eab-43cb-411f-9e84-2fd195312cc6,3205,,,"[106.2, 28.3]",3754243,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Olsson,3576.0,Left Back,183,Norwich City,56,['92152667-f489-4b6f-9018-8f48baf498a1'],4,,,,,,,,,,,,,,,,,,,Norwich City,56,00:47:04.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce6136ad-1132-4360-a06c-32f1361c6f65,3209,,,"[45.5, 38.2]",3754243,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aleksandar Mitrović,4269.0,Left Center Forward,184,Newcastle United,37,['54cd4dba-bfea-4243-9591-6b905958d00b'],9,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:48:09.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccbee915-cf32-4515-b13c-5c587e8a85e1,3211,,,"[55.5, 26.3]",3754243,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Chancel Mbemba Mangulu,3044.0,Left Center Back,184,Newcastle United,37,['4a233182-0cf0-4b35-a50f-0523a385dad3'],12,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:48:12.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7f492d3-0018-4f96-b125-033525faa603,3219,,,"[55.5, 33.3]",3754243,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Chancel Mbemba Mangulu,3044.0,Left Center Back,184,Newcastle United,37,['db00eaf0-9587-49d4-8b77-861a7dc3c0df'],26,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:48:26.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,113947f8-dd2b-43fa-9da4-8c5bfa35d324,3222,,,"[85.6, 19.5]",3754243,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Papiss Demba Cissé,30289.0,Right Center Forward,184,Newcastle United,37,['1e0700f7-6b36-4b46-8036-c451f5ea1a78'],29,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:48:29.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee5793de-2526-4369-b4b0-78ce9977f4d2,3226,,,"[88.4, 5.3]",3754243,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moussa Sissoko,3091.0,Left Back,184,Newcastle United,37,"['a6323e04-89f3-4f1d-b46c-27c02e2bff5f', 'f5caf67e-fe05-41de-a6a6-beaede746f1e']",33,,,,,,,,,,,,,,,,,,,Newcastle United,37,00:48:33.474,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f69e03e-0226-4e97-976c-82a7dd609eb0,3236,,,"[29.7, 77.5]",3754243,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nathan Redmond,3286.0,Right Midfield,184,Newcastle United,37,['120cfab5-603a-43f6-8fa6-ddf5c175709e'],42,,,,,,,,,,,,,,,,,,,Norwich City,56,00:48:42.199,Ball Receipt*,
