bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[42.5, 39.3]",,,,,,,,,,,,1.166056,,,,,,,,,,,,,d630dd64-5fd3-4a38-863b-a8601c28fcce,289,,"[43.4, 39.6]",3754069,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,13,Newcastle United,37,"['0c0fc270-7133-42bb-9467-c6741b8322a7', 'abc76691-ecc8-4057-8d2b-c18bfb18298d']",59,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:59.041,Carry,
,,,,"[14.0, 38.5]",,,,,,,,,,,,8.633519,,,,,,,,,,,,,d5cfa2c6-1ce7-40ed-b0a7-bd71cc205c8a,294,,"[46.4, 38.5]",3754069,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rob Elliot,3096.0,Goalkeeper,13,Newcastle United,37,"['695f32a5-9845-4828-87f9-ed296a0750e3', '74c76b1e-6e67-40cd-aa6f-d22d6b905845']",6,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:06.453,Carry,
,,,,"[34.3, 34.7]",,,,,,,,,,,,0.980278,,,,,,,,,,,,,4d594178-936e-4d00-8859-8f60da594772,300,,"[34.3, 34.7]",3754069,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laurent Koscielny,3394.0,Left Center Back,14,Arsenal,1,"['194b303f-20f7-4371-8984-a167576fd2cc', '3e52bdad-af88-4035-8823-d54e22b712fe']",19,,,,,,,,,,,,,,,,,Arsenal,1,00:06:19.825,Carry,
,,,,"[43.1, 57.3]",,,,,,,,,,,,2.261049,,,,,,,,,,,,,de8318fd-80ac-48d1-9705-cf33fb0256fa,303,,"[33.3, 51.6]",3754069,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,14,Arsenal,1,"['9f819feb-cc44-4a54-8331-4aef2a02241d', 'dc4c9f00-97ea-48e6-8f6c-c467178ca647']",21,,,,,,,,,,,,,,,,,Arsenal,1,00:06:21.955,Carry,
,,,,"[66.0, 71.1]",,,,,,,,,,,,1.135081,,,,,,,,,,,,,10787107-519f-4ac8-89b2-5e3be7cbb636,306,,"[56.1, 76.3]",3754069,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,14,Arsenal,1,"['1d16880d-99dc-49d7-b2bb-5e1449476170', '40ae9ada-cdcc-445f-aaf1-cdefa632d923', '7aefc1ca-8b27-42d4-8939-16a30edb80c6']",26,,,,,,,,,,,,,,,,,Arsenal,1,00:06:26.047,Carry,True
,,,,"[42.2, 53.7]",,,,,,,,,,,,0.08,,,,,,,,,,,,,1a76f18d-ba85-403d-a99b-ff7b2629801d,317,,"[42.2, 53.7]",3754069,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Mertesacker,3475.0,Right Center Back,14,Arsenal,1,"['9ef616f4-0c54-4031-9b75-2d2bf8ed11a8', 'f489ea48-42e3-4478-ad97-630185cab089']",33,,,,,,,,,,,,,,,,,Arsenal,1,00:06:33.325,Carry,
,,,,"[55.7, 56.5]",,,,,,,,,,,,1.907906,,,,,,,,,,,,,8634f48a-f01a-426c-b117-673b4ebe12d1,320,,"[48.1, 54.0]",3754069,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Left Defensive Midfield,14,Arsenal,1,"['6e2ac988-47f1-4e0c-bcda-b7a56e824de9', 'e4d3b6ca-f185-4847-ae81-180e4e752401']",35,,,,,,,,,,,,,,,,,Arsenal,1,00:06:35.241,Carry,
,,,,"[75.9, 56.8]",,,,,,,,,,,,1.431299,,,,,,,,,,,,,6d499916-4bfe-445c-865e-8cb56b7a79fc,324,,"[79.5, 54.8]",3754069,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,14,Arsenal,1,"['41140a12-bd8f-49a6-8be3-06aee7e9f890', '73d53df8-8fba-45a1-8956-a7305fd13ec7', '80f27260-ee00-4288-9872-ba9c25a4360e', 'b4a58971-ca6f-4953-b251-cafb3de1aafd']",38,,,,,,,,,,,,,,,,,Arsenal,1,00:06:38.483,Carry,True
,,,,"[87.2, 57.8]",,,,,,,,,,,,1.176257,,,,,,,,,,,,,2ae43371-a7c3-435a-b3ad-025eeb1d3b36,327,,"[75.9, 56.8]",3754069,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,14,Arsenal,1,"['2da93cdb-3df6-4f35-86ce-c307d42a5a5f', '36cac756-1397-4e4b-9cb9-d1913b9da5b4', '73d53df8-8fba-45a1-8956-a7305fd13ec7', '80f27260-ee00-4288-9872-ba9c25a4360e']",39,,,,,,,,,,,,,,,,,Arsenal,1,00:06:39.914,Carry,True
,,,,"[116.4, 73.0]",,,,,,,,,,,,1.969749,,,,,,,,,,,,,26cbd0de-4389-42c3-8590-bed121bd440f,331,,"[115.9, 76.5]",3754069,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Oxlade-Chamberlain,3525.0,Right Wing,14,Arsenal,1,"['416e5ac9-3c2f-49fa-a8cf-e1f4a8e76529', '66eff382-550a-4aa5-bd7a-793aa4bd87c6']",44,,,,,,,,,,,,,,,,,Arsenal,1,00:06:44.608,Carry,
,,,,"[113.9, 57.5]",,,,,,,,,,,,2.065347,,,,,,,,,,,,,721113e1-eb68-411a-873b-c0392fbdcfea,334,,"[107.6, 68.3]",3754069,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Bellerín Moruno,3511.0,Right Back,14,Arsenal,1,"['917eb0bc-d0d5-4905-bb0c-74c2bd20a2d7', '93cc211b-aace-4623-ac5c-ac1b74e7e3bc', 'eec1b9fa-cf31-4cb5-9260-c7cb2397143d']",48,,,,,,,,,,,,,,,,,Arsenal,1,00:06:48.159,Carry,True
,,,,"[103.2, 56.8]",,,,,,,,,,,,1.564961,,,,,,,,,,,,,27b4b163-488d-4803-b080-60f767cc93b8,347,,"[99.0, 55.9]",3754069,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Theo Walcott,3668.0,Left Wing,15,Arsenal,1,"['10b2b860-192c-4546-9ca4-90682bb56e97', '3302cfcd-82b0-4513-aa59-e9fc353fe145', '864aa59d-7bb5-4aa2-b6b6-9fec9f271642']",24,,,,,,,,,,,,,,,,,Arsenal,1,00:07:24.207,Carry,True
,,,,"[109.8, 64.2]",,,,,,,,,,,,2.151573,,,,,,,,,,,,,daa78647-97f0-4525-b001-e5903fa0505f,352,,"[103.2, 56.8]",3754069,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Theo Walcott,3668.0,Left Wing,15,Arsenal,1,"['69c55d08-882b-4df8-960b-d3b390542a91', '864aa59d-7bb5-4aa2-b6b6-9fec9f271642', 'f417a631-0074-4637-b6e9-f5f2b37877e8', 'f7e9c5c5-3295-4dd2-82db-ec176d1ed9cf']",25,,,,,,,,,,,,,,,,,Arsenal,1,00:07:25.772,Carry,True
,,,,"[106.1, 72.5]",,,,,,,,,,,,1.028368,,,,,,,,,,,,,f01eb6ed-aed2-49a4-b3f1-be4dbcde37fe,355,,"[110.0, 75.5]",3754069,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mesut Özil,3496.0,Center Attacking Midfield,15,Arsenal,1,"['13959ee0-68c9-4908-96d2-5f2e62fba53c', '14f3b60f-dc41-4a8b-a24f-52b2ac556341']",29,,,,,,,,,,,,,,,,,Arsenal,1,00:07:29.171,Carry,
,,,,"[23.0, 27.5]",,,,,,,,,,,,0.923194,,,,,,,,,,,,,926db691-8500-44b3-a904-eaf74a1fca44,361,,"[21.9, 28.3]",3754069,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moussa Sissoko,3091.0,Right Midfield,15,Arsenal,1,"['77d5ea43-02c2-45e7-98b5-30e93a144ec0', 'db1ea358-eb1a-44c5-be3a-b5550fb5bf44']",35,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:35.009,Carry,
,,,,"[98.7, 17.7]",,,,,,,,,,,,2.223456,,,,,,,,,,,,,4b8837dc-442e-4311-99d0-d792445618ba,368,,"[92.9, 15.2]",3754069,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aaron Ramsey,3517.0,Left Defensive Midfield,15,Arsenal,1,"['79d2fef8-61f2-42eb-9d81-441968a9e6d0', 'cc8a262a-a84f-4770-a0d6-5223e8b76a55']",40,,,,,,,,,,,,,,,,,Arsenal,1,00:07:40.865,Carry,
,,,,"[113.7, 13.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,3a9f23c8-39e6-44e4-a9b3-65f388d57734,371,,"[113.7, 13.8]",3754069,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ignacio Monreal Eraso,3498.0,Left Back,15,Arsenal,1,"['464b511d-976f-4c85-86ad-629be81a4df7', 'c0ef5f71-41e6-4cb2-9350-9e20542bd99d']",44,,,,,,,,,,,,,,,,,Arsenal,1,00:07:44.318,Carry,
,,,,"[34.3, 7.1]",,,,,,,,,,,,1.811405,,,,,,,,,,,,,db3459ba-cf96-46db-aa9d-10c73fe0049c,375,,"[34.3, 5.2]",3754069,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Laurent Koscielny,3394.0,Left Center Back,15,Arsenal,1,"['3b6ed53a-aa81-4550-a6d2-7b385464c505', 'a3bb41bb-d80a-4de4-8e23-7b8e2617d1c4']",53,,,,,,,,,,,,,,,,,Arsenal,1,00:07:53.261,Carry,
,,,,"[56.0, 29.2]",,,,,,,,,,,,1.701926,,,,,,,,,,,,,5650a8cf-e9eb-458a-ab87-f4f8f74683de,380,,"[55.2, 22.6]",3754069,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mathieu Flamini,6631.0,Right Defensive Midfield,15,Arsenal,1,"['19adc2a1-e73b-49cc-8e50-a00ef25828b1', '5faad4c7-102f-4abe-8040-63af67d31c92']",58,,,,,,,,,,,,,,,,,Arsenal,1,00:07:58.790,Carry,
,,,,"[62.4, 11.3]",,,,,,,,,,,,3.52398,,,,,,,,,,,,,684ba08c-01a7-46f5-86cd-c2de646e4aed,387,,"[56.1, 5.8]",3754069,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Aaron Ramsey,3517.0,Left Defensive Midfield,15,Arsenal,1,"['a07a9b1d-4877-4457-bb10-27365a8846f4', 'cda53ede-d24d-4f57-8f33-65af08bbc552']",5,,,,,,,,,,,,,,,,,Arsenal,1,00:08:05.861,Carry,
,,,,"[83.9, 4.7]",,,,,,,,,,,,1.590041,,,,,,,,,,,,,11323838-e475-497e-947f-861c5c3217dd,395,,"[84.7, 4.2]",3754069,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,16,Arsenal,1,"['1e56e0d3-cddd-437c-a42c-a181f726f67d', 'bdfc77ab-3bcd-4e58-ac66-9ceccf9d2edd', 'dbebe7aa-2bef-424a-9f8f-f78f0d436968']",19,,,,,,,,,,,,,,,,,Arsenal,1,00:08:19.011,Carry,True
,,,,"[72.0, 6.6]",,,,,,,,,,,,0.982907,,,,,,,,,,,,,78137f8e-9433-44c5-9dc7-652154de4aa9,399,,"[73.1, 6.1]",3754069,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Ramsey,3517.0,Left Defensive Midfield,16,Arsenal,1,"['38d3ee7d-f640-46ab-a390-52c294485c78', 'd75ef365-e3d8-42c9-b6b4-b6a9069008b1']",21,,,,,,,,,,,,,,,,,Arsenal,1,00:08:21.363,Carry,
,,,,"[65.7, 56.1]",,,,,,,,,,,,3.196928,,,,,,,,,,,,,128149f1-d1f5-4d90-b844-4a10249df89d,406,,"[50.3, 51.2]",3754069,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,16,Arsenal,1,"['50833e0e-9999-4025-bb17-9030ecd39eeb', '6ff708a0-e095-44e7-a3e0-4d869a6833f3']",27,,,,,,,,,,,,,,,,,Arsenal,1,00:08:27.399,Carry,
,,,,"[84.7, 72.7]",,,,,,,,,,,,1.971917,,,,,,,,,,,,,6b1870bd-4828-41b8-a256-083e9ce21595,411,,"[88.6, 73.8]",3754069,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,16,Arsenal,1,"['2a6cd4ed-d642-48c8-bede-0a10d427b7f0', '814c41c1-4bb7-4547-8770-eba5ce5cfcb6', 'b9fc2190-6c55-4a66-bf26-70908d6adb64']",33,,,,,,,,,,,,,,,,,Arsenal,1,00:08:33.064,Carry,True
,,,,"[64.1, 68.9]",,,,,,,,,,,,4.722756,,,,,,,,,,,,,3a810231-b736-4214-8eae-92915abfedd8,415,,"[65.1, 69.9]",3754069,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,16,Arsenal,1,"['08f8edc3-0ac3-4a36-9c43-629783d1a4bb', 'b13a6cca-04dd-4c16-ab5f-fefa017d37c5']",36,,,,,,,,,,,,,,,,,Arsenal,1,00:08:36.490,Carry,
,,,,"[42.4, 40.5]",,,,,,,,,,,,1.248019,,,,,,,,,,,,,5c512bb2-ccc7-4ee3-ae76-0c93f14a7d3c,418,,"[44.4, 37.8]",3754069,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,16,Arsenal,1,"['a83e352e-d53e-48f0-a9d3-523c0269afaa', 'b0030649-929e-4653-b582-40f9069fe347']",43,,,,,,,,,,,,,,,,,Arsenal,1,00:08:43.223,Carry,
,,,,"[62.6, 66.4]",,,,,,,,,,,,4.119882,,,,,,,,,,,,,b24203bc-ab6a-4a9c-8298-9924663e9980,421,,"[50.8, 63.9]",3754069,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,16,Arsenal,1,"['323b6ee5-ed47-4210-a78c-4e3e444cce51', '636ec4ef-cc9b-43c8-bff6-4b410849ebc1', '65edf511-1936-4bc6-b000-e5318ca00e91']",46,,,,,,,,,,,,,,,,,Arsenal,1,00:08:46.430,Carry,True
,,,,"[76.7, 60.7]",,,,,,,,,,,,0.956293,,,,,,,,,,,,,667aec64-73e9-47c7-9758-aea2be3eca13,425,,"[62.6, 66.4]",3754069,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,16,Arsenal,1,"['4ad5408e-3c22-4750-bd96-2f10f4380c76', '65c592a6-22d4-4351-8a85-f13fc2d60e34', 'f566cc4a-64e1-4408-a414-754eceb48023']",51,,,,,,,,,,,,,,,,,Arsenal,1,00:08:51.679,Carry,True
,,,,"[64.6, 73.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,b7e27d59-5e05-4ae8-93d8-438782ffc5cf,429,,"[65.4, 74.3]",3754069,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Per Mertesacker,3475.0,Right Center Back,16,Arsenal,1,"['6ffe14a0-afa0-47b3-bde2-c1cf33458ded', 'c1717d8b-30b3-4571-beec-82850f3306a9']",54,,,,,,,,,,,,,,,,,Arsenal,1,00:08:54.605,Carry,
,,,,"[80.6, 18.2]",,,,,,,,,,,,1.723548,,,,,,,,,,,,,90f0a9f9-b94b-444a-9f17-edb7a8c910ee,443,,"[78.3, 17.7]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,17,Arsenal,1,"['3bdf41d1-81e1-46b8-b7e7-7ce59113d85c', '556925ea-8f8c-4244-869a-b7c377758ca8', '7332da48-e038-40a9-9f0b-9154328108ef']",11,,,,,,,,,,,,,,,,,Arsenal,1,00:09:11.264,Carry,True
,,,,"[92.9, 8.6]",,,,,,,,,,,,1.361653,,,,,,,,,,,,,2fb6d9b2-932c-4149-8892-0e3fd518d24f,449,,"[89.1, 4.2]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,17,Arsenal,1,"['900bad43-73d3-47b2-976e-c5a39d1d50f6', 'c3e4a14a-0395-4983-b5f2-844972d21ec6']",14,,,,,,,,,,,,,,,,,Arsenal,1,00:09:14.337,Carry,
,,,,"[28.0, 72.7]",,,,,,,,,,,,0.106631,,,,,,,,,,,,,d8898e90-cf58-4166-9dbe-37d4e0684626,453,,"[28.0, 72.7]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,18,Newcastle United,37,"['1179aa71-aeba-4326-a8b3-3c15dfaf793d', '742787e3-e50d-4c57-b07c-2bfac89b1e1d', '812e934d-3d70-449a-abb2-17e04f3b6a89', 'b59434d8-6c8a-4305-9a53-27e80bbce5c5']",16,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:16.231,Carry,True
,,,,"[28.0, 72.7]",,,,,,,,,,,,6.273379,,,,,,,,,,,,,3a19b78d-b240-4ba3-9178-aa5604f9f12a,456,,"[28.0, 72.7]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,18,Newcastle United,37,"['1179aa71-aeba-4326-a8b3-3c15dfaf793d', '742787e3-e50d-4c57-b07c-2bfac89b1e1d', '94d943d6-3c78-4148-9908-cd682506c192', 'b59434d8-6c8a-4305-9a53-27e80bbce5c5']",16,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:16.337,Carry,True
,,,,"[72.0, 71.5]",,,,,,,,,,,,1.227169,,,,,,,,,,,,,2d245716-14eb-45c5-8d1d-5216269357b1,459,,"[71.8, 74.3]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,18,Newcastle United,37,"['79722be8-715f-4e7e-9aa2-5f754661e824', '7ba6edef-51d5-4fd1-b7b0-4de365cb9ba5']",23,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:23.473,Carry,
,,,,"[64.0, 56.5]",,,,,,,,,,,,1.232419,,,,,,,,,,,,,6854f30a-8024-47bb-ae97-4f91401caac8,462,,"[63.7, 63.1]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Center Defensive Midfield,18,Newcastle United,37,"['167308b3-3731-42c8-8137-48d767916eff', 'edc64bad-b68b-474e-a32d-c04cfb18e085']",25,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:25.953,Carry,
,,,,"[63.2, 13.7]",,,,,,,,,,,,1.135524,,,,,,,,,,,,,a7a1c753-ecac-4dbc-b205-4fea91fcdf61,465,,"[63.2, 13.7]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,18,Newcastle United,37,"['daa985c1-beeb-4718-a2fd-e9a2d0bdda23', 'ea621807-6bec-4039-ac8a-852ab77daadb']",30,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:30.152,Carry,
,,,,"[70.1, 20.9]",,,,,,,,,,,,2.215273,,,,,,,,,,,,,659a0aaa-887b-4bb7-a0b2-e1bc3e9ebff8,468,,"[76.7, 25.3]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Left Midfield,18,Newcastle United,37,"['fd0f9571-3f5f-4879-b94c-5de5db7a0f73', 'ffb19da7-efe2-4d32-bd1d-b35b4a534ff3']",32,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:32.323,Carry,
,,,,"[55.5, 18.4]",,,,,,,,,,,,2.733605,,,,,,,,,,,,,eaef705f-0c25-41da-ab99-c54e70a59bf6,473,,"[52.1, 19.2]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,18,Newcastle United,37,"['8c341637-53cc-4529-ba34-40d83d491c57', 'fc260a33-fe48-43ff-a6e2-39c18a8442c8']",36,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:36.685,Carry,
,,,,"[63.5, 12.9]",,,,,,,,,,,,1.236071,,,,,,,,,,,,,94e706f4-a675-4142-9b64-3669a7efabe4,476,,"[64.1, 6.6]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,18,Newcastle United,37,"['1e4db104-4f4e-4f3d-84c0-41e659ba0a56', '90acad92-c3eb-4fe1-9344-31f8d7276529', 'c468829b-385a-45f9-9e5e-f7ec4b91db53']",40,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:40.704,Carry,True
,,,,"[57.7, 15.4]",,,,,,,,,,,,1.327551,,,,,,,,,,,,,28231718-bcf2-4ce8-ab22-7a6d5c61ddcb,480,,"[63.5, 12.9]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,18,Newcastle United,37,"['01e32884-6088-4d95-8563-b15f8f531ce9', '603a48f8-c5e5-452c-9a68-9c3c9a4909ec', 'c468829b-385a-45f9-9e5e-f7ec4b91db53']",41,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:41.941,Carry,True
,,,,"[41.5, 24.8]",,,,,,,,,,,,0.895858,,,,,,,,,,,,,7a6de2e2-b449-402f-9386-53107972945c,483,,"[43.7, 22.8]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,18,Newcastle United,37,"['4bb8186c-1933-4c8d-a9a6-ec1fe3a8f986', 'fa0b98e5-c788-4c5e-8884-efd11bffad6a']",44,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:44.424,Carry,
,,,,"[25.5, 41.0]",,,,,,,,,,,,1.371767,,,,,,,,,,,,,44af567c-d291-4c02-8df7-7285f5dc04f1,490,,"[21.1, 40.2]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Center Defensive Midfield,18,Newcastle United,37,"['77503b99-7ac2-4d48-876a-059b54d311ae', '7dd84e3a-d387-4fbb-a95b-6de026a03ab8']",53,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:53.692,Carry,
,,,,"[44.5, 49.6]",,,,,,,,,,,,1.931146,,,,,,,,,,,,,49cad62f-75f7-4ba3-9a63-165cf7a5240c,493,,"[41.2, 43.7]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Colback,9649.0,Right Center Midfield,18,Newcastle United,37,"['9492416b-0889-4cf2-97fc-f7c9a971d3d7', 'f505ac7a-a628-4129-9c1c-d94efbdfde39']",56,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:56.129,Carry,
,,,,"[63.2, 76.9]",,,,,,,,,,,,1.12967,,,,,,,,,,,,,156fcf95-dba3-46e4-b016-ff11744b22d0,496,,"[58.0, 78.4]",3754069,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,18,Newcastle United,37,"['a67f916b-d36b-4e57-97e6-f093bc8d6fb4', 'e29e45bb-c70d-4192-ba40-2d89fb8e6ed0']",59,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:59.627,Carry,
,,,,"[69.6, 69.1]",,,,,,,,,,,,0.348974,,,,,,,,,,,,,38dddd99-f793-461e-93ae-c324106bef32,500,,"[69.6, 69.1]",3754069,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,18,Newcastle United,37,"['11f02833-9369-4124-bff5-9b96afe673d4', '140a3327-847f-4ef3-ae37-79352621ad87', '5d80c49a-d3f1-4807-9d2c-f13f4be9e20b']",1,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:01.691,Carry,True
,,,,"[66.8, 75.2]",,,,,,,,,,,,7.02416,,,,,,,,,,,,,6c941e86-e6e4-49f2-a032-617c4f49720e,503,,"[55.5, 69.6]",3754069,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Colback,9649.0,Right Center Midfield,18,Newcastle United,37,"['34cdf1c2-09ea-4b2a-ae54-bc6d501fff9f', 'c16f9e66-0b82-466a-9183-5d452f1e9c1c', 'f7f55c0c-ae89-40fb-a17c-1cd46823c88e']",3,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:03.036,Carry,True
,,,,"[49.2, 58.0]",,,,,,,,,,,,1.000427,,,,,,,,,,,,,0993318d-cf4f-4a11-9e4b-17674c1408d4,511,,"[49.2, 58.3]",3754069,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Center Defensive Midfield,18,Newcastle United,37,"['938b830f-4cae-48dc-ad37-1b9a9f5069a8', 'a39c87a3-f3f1-4071-b06e-e68070349714']",14,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:14.353,Carry,
,,,,"[64.1, 47.1]",,,,,,,,,,,,0.018897,,,,,,,,,,,,,40a43131-2c80-4700-8356-635a1db66d5c,515,,"[62.9, 47.1]",3754069,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Center Midfield,18,Newcastle United,37,"['20c6e595-9d68-4966-971d-633ed84401bc', '22486298-4831-4cb1-828a-fd5e5a7e6cf8', 'f8254a89-caea-4836-8054-d6ce59270563']",16,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:16.178,Carry,True
,,,,"[50.2, 50.1]",,,,,,,,,,,,1.45267,,,,,,,,,,,,,e6a13160-aea5-40b7-9b80-f7e6ce148c68,518,,"[49.4, 50.9]",3754069,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Center Defensive Midfield,18,Newcastle United,37,"['2c923a75-1319-475b-8418-f14b28975ca7', '5d8ec3a3-b084-459b-8852-7dc5bdbc6463']",17,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:17.202,Carry,
