50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[90.3, 70.4]",,,,,,,,,,,,,0.650451,,,,,,,,,,,,02e514fd-199c-4279-af01-e535f99a4794,1047,,"[88.2, 76.6]",3754121,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrew Surman,3344.0,Right Center Midfield,68,AFC Bournemouth,28,"['5bf4f9fe-5d14-4f7c-aca6-ad3501815edd', '8a7316c9-d522-42eb-b2fc-36e9db1348bd', '9f4a428f-b57a-4b9b-aa9f-e9150809b555']",58,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:58.036,Carry,True
,,,"[90.3, 58.2]",,,,,,,,,,,,,2.921597,,,,,,,,,,,,1dd008c3-38dd-40b8-8e06-ed89ea4f6dd4,1051,,"[90.3, 70.4]",3754121,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrew Surman,3344.0,Right Center Midfield,68,AFC Bournemouth,28,"['5bf4f9fe-5d14-4f7c-aca6-ad3501815edd', '816ab64e-105d-4a08-9925-4e35d2f0703f', '8a7316c9-d522-42eb-b2fc-36e9db1348bd', '8e00d6ce-07eb-4fdf-8d4b-6bc833bb2233', 'eafadc97-076f-4f87-a20b-50c5dc969032']",58,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:30:58.687,Carry,True
,,,"[87.8, 16.3]",,,,,,,,,,,,,2.208523,,,,,,,,,,,,ca1941ae-31fd-4f04-a5d9-77dab82e230c,1055,,"[78.6, 18.7]",3754121,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Charlie Daniels,3345.0,Left Back,68,AFC Bournemouth,28,"['07abdb89-6b0e-41d8-8f3c-86a100935fff', 'd41e4051-6693-4c9f-b262-35b4af628187']",3,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:03.953,Carry,
,,,"[13.5, 29.6]",,,,,,,,,,,,,1.677983,,,,,,,,,,,,f445a833-7ee6-4f47-ba82-b14f683baf1d,1063,,"[7.4, 33.4]",3754121,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,69,Watford,23,"['3abf2815-b764-400d-9b09-bf9cbf45a032', '4d90b766-d771-47c3-93e5-92d8404fdb72', '867b225c-9a51-4fa8-86e4-17b0cf9f85b6']",10,,,,,,,,,,,,,,,,Watford,23,00:31:10.417,Carry,True
,,,"[76.7, 2.1]",,,,,,,,,,,,,1.023311,,,,,,,,,,,,d5f03b88-a1bd-46db-a6fb-2cad1840402f,1070,,"[77.8, 2.7]",3754121,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Troy Deeney,3454.0,Left Center Forward,70,Watford,23,"['34bec572-119d-4a28-b6e2-00ddfa3a6a52', '6074765c-03bd-4925-8f2b-006bc76fb1ea', '9593da70-0231-4bc5-9555-a302c7752ac2']",54,,,,,,,,,,,,,,,,Watford,23,00:31:54.162,Carry,True
,,,"[31.4, 62.6]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,f114c8c0-b27a-4eb4-8c4a-2f2e64b069b1,1074,,"[31.4, 62.6]",3754121,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simon Francis,3608.0,Right Center Back,70,Watford,23,"['0111354f-bde1-498d-b852-338b1847b7ed', '22b38c1e-65e4-4dca-8970-e3d4a85944c0']",56,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:56.661,Carry,
,,,"[70.3, 22.7]",,,,,,,,,,,,,1.088384,,,,,,,,,,,,c8dfe5c8-6cf0-4f9a-ab03-88573b5ed2b6,1080,,"[75.7, 24.8]",3754121,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Odion Jude Ighalo,5458.0,Right Center Forward,70,Watford,23,"['234aee99-ff17-429f-98f5-17def3ed4daf', '7456b3cf-60fa-4ef9-b5bd-23bb02a7d89d', 'c668dc0a-143c-47ab-a78c-325cd4b99e76']",1,,,,,,,,,,,,,,,,Watford,23,00:32:01.648,Carry,True
,,,"[75.7, 48.9]",,,,,,,,,,,,,2.537139,,,,,,,,,,,,15db5fba-3c23-4247-8841-912fc1b2ceec,1083,,"[75.5, 48.6]",3754121,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Right Center Midfield,70,Watford,23,"['6d556d0b-b35b-4cd3-be09-e4ced79eedbb', 'dfb47a3b-3ead-41c7-b551-262127b20da5']",5,,,,,,,,,,,,,,,,Watford,23,00:32:05.344,Carry,
,,,"[56.4, 76.6]",,,,,,,,,,,,,3.162329,,,,,,,,,,,,1161f16c-5b45-4628-bec5-96b2f17d7a58,1092,,"[58.4, 71.7]",3754121,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,71,AFC Bournemouth,28,"['0dd7a2fc-e479-4da4-8001-7d9786f420b5', '536e3cdc-4e2c-4dd0-bced-6e9404621691', '5a52dc60-00ee-4a96-97b9-2b6eee81cd3c']",24,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:24.891,Carry,True
,,,"[52.4, 64.2]",,,,,,,,,,,,,0.920293,,,,,,,,,,,,eea0db6d-7db4-4c9b-a86e-a7165ac9525d,1096,,"[53.2, 64.2]",3754121,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Center Midfield,71,AFC Bournemouth,28,"['01566545-72dc-4df7-8ddf-573de81a2ca3', 'a2e18243-28f3-4b74-86f4-1476b0e221f3']",28,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:28.720,Carry,
,,,"[40.5, 40.2]",,,,,,,,,,,,,1.074361,,,,,,,,,,,,60c19062-2fe7-4d26-a01b-57974d6f71f9,1099,,"[39.8, 41.5]",3754121,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,71,AFC Bournemouth,28,"['1f55761b-6d09-4468-a510-780f8d600b19', 'aad9162a-310c-4029-8d26-b2441450f378']",31,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:31.332,Carry,
,,,"[67.9, 11.1]",,,,,,,,,,,,,1.487896,,,,,,,,,,,,4b0d6d76-dc5f-4aa7-b5fb-b11647672f21,1102,,"[67.9, 11.1]",3754121,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,71,AFC Bournemouth,28,"['cf7814e7-7fc9-4208-93bf-361d3cf6d8af', 'e09af20d-d83b-4154-a60b-736a8aaf74e5']",34,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:34.881,Carry,
,,,"[63.6, 18.1]",,,,,,,,,,,,,1.950905,,,,,,,,,,,,d2c0d979-ab6b-43da-aa7b-73f09709fc6b,1105,,"[63.2, 16.9]",3754121,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Harry Arter,3304.0,Left Center Midfield,71,AFC Bournemouth,28,"['8b51c15c-056b-46ed-934c-ac3cf1f792d1', 'fd793d3e-c9e1-4a7d-a8eb-6f6e06fcabf1']",37,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:32:37.041,Carry,
,,,"[3.4, 14.4]",,,,,,,,,,,,,2.485004,,,,,,,,,,,,e81c94d2-1295-47da-af26-767955606081,1111,,"[16.5, 16.5]",3754121,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathan Aké,3306.0,Left Back,71,AFC Bournemouth,28,"['5985b1c3-b793-4123-9b19-ad23db3c15d7', '5b95db01-8203-49a0-a8e9-8340c7240f22', '8f202c26-0aa6-4f04-ba23-a2ec0569481e']",42,,,,,,,,,,,,,,,,Watford,23,00:32:42.391,Carry,True
,,,"[70.4, 70.8]",,,,,,,,,,,,,1.823446,,,,,,,,,,,,4423109d-6d98-43b5-b843-6efc993acd9d,1118,,"[67.3, 75.9]",3754121,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Surman,3344.0,Right Center Midfield,73,AFC Bournemouth,28,"['133e7a84-eb3b-44c7-a49f-cc9b4f216514', '235a3238-ebcb-406e-bcd9-1e960bf44b5c', '433a3fde-6c3b-450f-9cbb-8dac05ac97d5']",10,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:33:10.082,Carry,True
,,,"[95.8, 15.6]",,,,,,,,,,,,,6.125999,,,,,,,,,,,,db547090-478c-4e02-ac52-caa9aea915e2,1122,,"[73.5, 24.8]",3754121,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,73,AFC Bournemouth,28,"['438a9691-246c-49be-a117-7fa29b2cdb7f', 'b54561a9-1f4a-44a9-9d8a-49b84b5817a5']",14,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:33:14.129,Carry,
,,,"[83.8, 11.4]",,,,,,,,,,,,,0.939709,,,,,,,,,,,,00d9e583-1f98-446f-b7fe-24e836315621,1127,,"[81.6, 14.9]",3754121,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,73,AFC Bournemouth,28,"['3b2ec73a-3ef6-4d21-a1f2-2237fb5a965b', '635aeb70-3c2f-4ac7-bed9-52c54648ba15', 'b54600b8-2c5b-46de-a29d-73fdca767a1a']",24,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:33:24.021,Carry,True
,,,"[7.8, 31.6]",,,,,,,,,,,,,4.41479,,,,,,,,,,,,a14ed4c3-1d3b-4a61-b621-7fda1ca56c21,1134,,"[4.1, 36.4]",3754121,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Heurelho da Silva Gomes,3522.0,Goalkeeper,75,Watford,23,"['da30d2d5-a7b2-43f6-8bfa-889c35cc843f', 'e2540709-88ef-4e12-8e97-e57ffe36dfc7']",11,,,,,,,,,,,,,,,,Watford,23,00:34:11.400,Carry,
,,,"[35.0, 2.7]",,,,,,,,,,,,,2.832273,,,,,,,,,,,,c94a5a25-5cc1-4654-b148-b34f78804c09,1138,,"[20.5, 5.5]",3754121,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Troy Deeney,3454.0,Left Center Forward,75,Watford,23,"['85b31a58-af6c-4a58-b274-2cb0f80fec50', '8d351da0-971e-4347-9acf-935fad57c1f6', 'e0d14106-67e9-400d-b6d9-ac91ea624019']",17,,,,,,,,,,,,,,,,Watford,23,00:34:17.913,Carry,True
,,,"[50.8, 61.8]",,,,,,,,,,,,,1.987511,,,,,,,,,,,,c0c81c87-67cd-4fa7-af05-298891a64fc2,1144,,"[50.8, 61.8]",3754121,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Right Center Midfield,76,AFC Bournemouth,28,"['0b4ff8ee-10a0-4d60-81a6-dc0f12e7f40c', '95d6401e-c28b-4229-9d49-7f205ace51ed']",28,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:28.332,Carry,
,,,"[48.6, 13.8]",,,,,,,,,,,,,2.244069,,,,,,,,,,,,7be2ee04-444f-4d75-b102-27d17b79946e,1147,,"[53.9, 12.8]",3754121,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,76,AFC Bournemouth,28,"['530d8e76-10bd-4146-8eb5-9d3b37d81f12', '7a681c0d-e932-4d3a-98b8-85eedb5f7c79']",32,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:32.178,Carry,
,,,"[41.7, 21.9]",,,,,,,,,,,,,1.437693,,,,,,,,,,,,2a4ddd18-36f1-4f6f-964c-b85c4b73088d,1150,,"[36.6, 20.2]",3754121,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,76,AFC Bournemouth,28,"['0ad84ca9-8c65-4837-9d73-fdee26a09db5', '8fc32b40-7eb9-4f90-bb7b-44f9ba2ddbfd']",35,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:35.869,Carry,
,,,"[44.8, 4.9]",,,,,,,,,,,,,0.890326,,,,,,,,,,,,34128d7e-d6ab-4e2a-9856-45a97f4ff8db,1153,,"[44.8, 4.9]",3754121,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,76,AFC Bournemouth,28,"['0f913d3a-8fdc-4316-8eb0-73f3996bb446', 'd87ba855-a23c-4fdd-a1de-d15cb26b66fe']",38,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:38.221,Carry,
,,,"[110.1, 66.4]",,,,,,,,,,,,,3.173218,,,,,,,,,,,,3f7ca92e-f768-413f-85e9-4038d479ddee,1166,,"[83.5, 68.1]",3754121,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joshua King,3346.0,Right Center Forward,77,Watford,23,"['24abf423-618a-4114-8943-b26e66072708', '8b311dfd-68e6-4535-9770-c38b9ce90a3f', 'ec8b3d75-4517-4499-b4e8-b664cdcba3db']",22,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:22.022,Carry,True
,,,"[3.0, 5.8]",,,,,,,,,,,,,1.925979,,,,,,,,,,,,3d2c7183-8cd3-484a-a680-76b8bc9dd4cc,1170,,"[14.3, 11.8]",3754121,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Valon Behrami,5540.0,Left Center Midfield,77,Watford,23,"['210fc015-9852-4151-8c91-e300e3b791e4', '4328c66a-fc5f-47ea-b86a-8c8a2a2e2670', 'eb2924a2-f52c-41d4-9705-00fffd9e16f2']",26,,,,,,,,,,,,,,,,Watford,23,00:35:26.418,Carry,True
,,,"[97.9, 69.2]",,,,,,,,,,,,,3.080229,,,,,,,,,,,,b6fda91f-71c2-49f0-b6b8-0db2a401e8e5,1174,,"[98.9, 73.7]",3754121,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,78,AFC Bournemouth,28,"['1fd7bb84-c15d-4d5e-b6e3-fae0aeb19802', 'f841dd72-f2c8-4903-b7cf-db166139e0f9']",29,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:29.602,Carry,
,,,"[70.8, 0.4]",,,,,,,,,,,,,3.065636,,,,,,,,,,,,d9d546f7-8d52-4542-a314-888b52542cfe,1177,,"[77.4, 21.3]",3754121,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,78,AFC Bournemouth,28,"['02c25ec0-8e5e-4642-abe3-90dacd6fbd79', 'da54d6d1-5ff0-4f97-b885-8a4e762e8920']",35,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:35.168,Carry,
,,,"[45.0, 19.8]",,,,,,,,,,,,,1.653052,,,,,,,,,,,,bac0de4d-6dd6-4366-88e3-65a2df2dc1ed,1180,,"[45.8, 19.5]",3754121,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,78,AFC Bournemouth,28,"['274a7760-9eb4-4989-b5cd-496dcfb47383', 'd03fc066-b5c1-407f-b530-1f7eb8973f7f']",40,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:40.189,Carry,
,,,"[58.8, 64.6]",,,,,,,,,,,,,3.336758,,,,,,,,,,,,cef4e5e1-fcd2-4d46-986f-7a53eb9a20b0,1183,,"[47.9, 59.2]",3754121,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Center Back,78,AFC Bournemouth,28,"['6cba8709-3748-4500-a4c8-e96b9073da87', '9873cfeb-0a6b-4d5a-9072-60fa0ab16cef']",43,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:43.287,Carry,
,,,"[72.5, 63.8]",,,,,,,,,,,,,0.078303,,,,,,,,,,,,6b96b5c0-dedd-4859-984b-709bd7511674,1186,,"[72.5, 63.8]",3754121,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,78,AFC Bournemouth,28,"['16d8defd-620e-4836-90d5-4c22e966e7e0', 'a39a0309-140a-4d76-9d5c-cae31905bd0a']",47,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:47.419,Carry,
,,,"[64.5, 57.2]",,,,,,,,,,,,,0.306339,,,,,,,,,,,,c179b0ed-4ec6-49e2-a758-d1164da37256,1192,,"[64.9, 60.5]",3754121,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,78,AFC Bournemouth,28,"['68ea748a-db8f-4045-bf98-c74c2c2c9714', '6d697479-3424-4ca6-b88b-932c7b49f339', 'a6ad8e81-b349-4800-a877-7c86a9d04e08', 'eeabbc7b-199b-4aa1-80b2-115b985f82dc']",49,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:35:49.392,Carry,True
,,,"[77.2, 16.7]",,,,,,,,,,,,,1.60917,,,,,,,,,,,,fbb2e9a5-fa52-4a9b-a0ea-6b7fd17f50c7,1199,,"[74.8, 11.8]",3754121,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Arter,3304.0,Left Center Midfield,79,AFC Bournemouth,28,"['7809da02-bdf5-46a3-b959-e841f8e39b33', 'edccdd70-ef42-47e7-adcc-857732c33468', 'f2c441df-ac1a-47cf-8227-3c47f947ae8b']",28,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:36:28.057,Carry,True
,,,"[110.2, 48.9]",,,,,,,,,,,,,0.476902,,,,,,,,,,,,5ef3099b-2df9-4c09-8e93-cf8979ac544b,1208,,"[109.2, 47.0]",3754121,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joshua King,3346.0,Right Center Forward,80,AFC Bournemouth,28,"['73c72da5-263f-4aa1-9f34-c49029382e65', 'd29589ee-3e47-4e26-ba50-1f6e603b7522', 'ee4663ce-796f-43e8-a9fe-17bed32932d8']",9,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:09.400,Carry,True
,,,"[113.0, 48.1]",,,,,,,,,,,,,0.033234,,,,,,,,,,,,bbcf9671-7496-4a01-8276-78d61e90c08a,1214,,"[110.7, 47.9]",3754121,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joshua King,3346.0,Right Center Forward,80,AFC Bournemouth,28,"['50d0871f-1511-4501-84e1-6033a45fd0e5', '6d072258-34a9-4e19-8484-8ac70ee8d3bf', 'baaf4397-cc4d-43f6-8a87-b3f432702524', 'd72e278b-697f-438a-9133-86fa245eab84']",10,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:10.484,Carry,True
,,,"[116.0, 48.5]",,,,,,,,,,,,,1.273412,,,,,,,,,,,,7061628d-fd37-4eec-9634-48659fcd611d,1217,,"[113.0, 48.1]",3754121,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joshua King,3346.0,Right Center Forward,80,AFC Bournemouth,28,"['6d072258-34a9-4e19-8484-8ac70ee8d3bf', 'baaf4397-cc4d-43f6-8a87-b3f432702524', 'd72e278b-697f-438a-9133-86fa245eab84', 'dd0c27fd-bcf0-4154-b58d-ec8ca3e16a35']",10,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:10.517,Carry,True
,,,"[41.3, 50.5]",,,,,,,,,,,,,0.039179,,,,,,,,,,,,c062f748-14c8-4b63-910c-dceb63363b96,1231,,"[41.3, 50.5]",3754121,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,82,AFC Bournemouth,28,"['5b110920-22ee-43dd-986d-d5bb84b9d1a0', 'b49af3b3-e34b-4b29-b1fd-794b1533ace2']",0,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:00.830,Carry,
,,,"[96.7, 7.4]",,,,,,,,,,,,,8.736639,,,,,,,,,,,,fdd8536f-87e7-4855-b8b2-7af54e5bc030,1234,,"[57.4, 32.0]",3754121,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,82,AFC Bournemouth,28,"['1dd843c3-f8c7-441f-ba40-6e123c307732', 'b5b31b1d-c406-43a0-851a-ad2c58645f9f']",2,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:02.053,Carry,
,,,"[86.7, 11.7]",,,,,,,,,,,,,0.19962,,,,,,,,,,,,a1247a23-7cec-4b71-8dcc-59b949b22b2d,1238,,"[86.1, 11.8]",3754121,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Arter,3304.0,Left Center Midfield,82,AFC Bournemouth,28,"['b65132df-cb57-4b4b-a1fb-5260f285a7ea', 'ca2829c6-1185-4929-ac05-7fd9831cab43', 'e3ffb2d6-6f23-4a29-abab-06974bf7f317']",11,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:11.599,Carry,True
,,,"[52.6, 78.9]",,,,,,,,,,,,,2.75103,,,,,,,,,,,,63c8d5ed-b503-4f92-807c-a20702b10082,1248,,"[56.3, 78.9]",3754121,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Paredes Reasco,36983.0,Right Back,83,Watford,23,"['b021c111-98cb-48d8-93c1-5ae15bfaeaba', 'cee054c0-b9a9-4aaf-aa86-8b68fd640d9c', 'cfc91e5d-edd4-4f62-8b54-88dec780591b']",34,,,,,,,,,,,,,,,,Watford,23,00:38:34.844,Carry,True
,,,"[65.1, 78.7]",,,,,,,,,,,,,2.44433,,,,,,,,,,,,24821237-393b-4553-bc7c-5e112aff5175,1257,,"[60.0, 79.1]",3754121,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Carlos Paredes Reasco,36983.0,Right Back,83,Watford,23,"['2c4f14ce-228e-4bf5-be85-ba78bc92dbad', '451921be-25a0-466f-8046-a8f8632357c1', 'cff25a3a-f947-4a70-b303-d96630af5526', 'f6065467-83a0-497c-9bcb-56ea7adc8a74']",40,,,,,,,,,,,,,,,,Watford,23,00:38:40.748,Carry,True
,,,"[56.6, 2.8]",,,,,,,,,,,,,1.334299,,,,,,,,,,,,b896d01a-461f-4e6c-9435-d827c2a5e6b9,1261,,"[55.0, 1.4]",3754121,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,84,AFC Bournemouth,28,"['83300472-2f77-4adf-a824-44b86d9ac8be', 'a3955b23-4381-40a4-a508-b117cab31fcc', 'b8ae4fc8-38ef-4511-83e3-90a8658ab8fa']",43,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:43.192,Carry,True
,,,"[47.1, 62.6]",,,,,,,,,,,,,1.702319,,,,,,,,,,,,899ab89d-869b-40c5-b49e-e7ab8bca8890,1269,,"[40.7, 63.0]",3754121,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Simon Francis,3608.0,Right Center Back,85,AFC Bournemouth,28,"['44df637e-11ee-4f05-8c75-a3d7d33354ec', 'ef7ab21f-40fa-4bef-8625-910738e8d1d2']",8,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:08.329,Carry,
,,,"[58.0, 77.4]",,,,,,,,,,,,,1.433644,,,,,,,,,,,,efe0e31e-a363-4c24-9607-6d0032dcaef2,1272,,"[58.0, 77.2]",3754121,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adam Smith,6409.0,Right Back,85,AFC Bournemouth,28,"['392842b3-739a-4329-89bb-ecb325274492', '7f0f15ed-4e41-4abf-9638-65b2b8a8383b']",11,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:11.095,Carry,
,,,"[63.7, 10.3]",,,,,,,,,,,,,1.253433,,,,,,,,,,,,c810110d-b3c4-41e6-a257-9e72844135f1,1276,,"[56.3, 16.3]",3754121,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Center Defensive Midfield,86,Watford,23,"['2f644fdf-aff7-4f85-b2cc-f7fa905c17fb', '53f71b24-5f50-4a5e-99e7-dc900d68507a', '66be1c18-a6c8-4cb9-a0b7-637852ee4274']",13,,,,,,,,,,,,,,,,Watford,23,00:39:13.508,Carry,True
,,,"[63.3, 4.5]",,,,,,,,,,,,,0.728277,,,,,,,,,,,,059b746f-6df4-4d2c-8346-6fe59e958f4b,1281,,"[63.7, 10.3]",3754121,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ben Watson,3626.0,Center Defensive Midfield,86,Watford,23,"['05ce2c2a-0ecd-4677-8766-cf5113356709', '0843fa7a-65aa-4366-b97d-f67f904d725f', '0ed6cf07-095d-4339-bd68-dc3acc876886', '2f644fdf-aff7-4f85-b2cc-f7fa905c17fb']",14,,,,,,,,,,,,,,,,Watford,23,00:39:14.762,Carry,True
,,,"[58.4, 9.7]",,,,,,,,,,,,,1.742109,,,,,,,,,,,,809d800e-7723-48e8-9d85-8bf44bfe02de,1285,,"[58.4, 8.8]",3754121,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valon Behrami,5540.0,Left Center Midfield,86,Watford,23,"['0967407f-e463-491b-a69b-71f05fbf32a3', '3ae82d68-f9ff-4430-a2e1-69d93cea3844', 'cb16a20e-28ca-48f5-9d0b-68af73bd9e08']",16,,,,,,,,,,,,,,,,Watford,23,00:39:16.486,Carry,True
,,,"[43.1, 8.0]",,,,,,,,,,,,,2.0,,,,,,,,,,,,42fbe2a1-75c1-435f-aa35-43ce5aeaf5bd,1292,,"[42.3, 3.5]",3754121,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,86,Watford,23,"['1160ecf3-d9f8-4820-9b33-c81f0f242fd1', '1d9cf4d6-a79f-4b51-aeac-1745c077d00e']",20,,,,,,,,,,,,,,,,Watford,23,00:39:20.932,Carry,
,,,"[37.9, 57.8]",,,,,,,,,,,,,2.197119,,,,,,,,,,,,d493f4d5-72b6-44d4-b319-9426ccea48dd,1295,,"[29.0, 57.4]",3754121,39,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Cathcart,3263.0,Right Center Back,86,Watford,23,"['cc31051d-7a09-4e51-b2f6-5a6fb9358651', 'ff5056c1-12b1-4803-8a00-aa83942f7d9f']",25,,,,,,,,,,,,,,,,Watford,23,00:39:25.743,Carry,
