ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e62b0dbb-92b8-46aa-8ed6-115d3a17378f,2533,,"[23.2, 11.4]",3754282,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Virgil van Dijk,3669.0,Left Center Back,142,Southampton,25,['f35038a9-848b-4658-8514-10f99370e241'],34,,,,,,,,,,,,,,,,,,Southampton,25,00:18:34.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8347cef4-e5ff-42fe-a041-3f91c6dd10c4,2536,,"[39.2, 42.6]",3754282,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,142,Southampton,25,['5fee393f-ac49-4b14-ad24-34183e7e7ed9'],38,,,,,,,,,,,,,,,,,,Southampton,25,00:18:38.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7359a0dc-9b75-4e57-9546-7186c6ba7872,2539,,"[63.6, 44.5]",3754282,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordy Clasie,16181.0,Left Center Midfield,142,Southampton,25,['158f5c33-7d6f-4202-ab6c-fc16c15ba38a'],43,,,,,,,,,,,,,,,,,,Southampton,25,00:18:43.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0b8a90b-ad2f-4405-9f73-b41a975eaf2e,2542,,"[74.5, 23.7]",3754282,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jay Rodriguez,3685.0,Center Attacking Midfield,142,Southampton,25,['a3e1b9c3-38dd-4d1f-a4ff-5aed0c28bc41'],47,,,,,,,,,,,,,,,,,,Southampton,25,00:18:47.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81ac4606-5295-46bf-ac7a-1fa7b9ac0dda,2545,,"[92.9, 31.0]",3754282,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Left Wing,142,Southampton,25,['a671c615-bb9b-4834-b672-2aaebaae61a6'],49,,,,,,,,,,,,,,,,,,Southampton,25,00:18:49.686,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4850f452-0565-463f-ae80-3301f638574f,2547,,"[85.3, 32.4]",3754282,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jay Rodriguez,3685.0,Center Attacking Midfield,142,Southampton,25,['318fc2c3-7393-45a5-bd2a-e2dfaa125f5a'],50,,,,,,,,,,,,,,,,,,Southampton,25,00:18:50.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57a0408e-2d0e-4bc9-8825-b476f2b12752,2554,,"[58.9, 12.0]",3754282,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Romeu Vidal,3272.0,Right Center Midfield,142,Southampton,25,['428f8dfe-0827-4049-8168-5a34da325b93'],59,,,,,,,,,,,,,,,,,,Southampton,25,00:18:59.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9e2da10-3735-4b37-a1e4-291f718e6638,2557,,"[48.9, 40.9]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,142,Southampton,25,['e4d423d1-4488-44a8-9f77-8f3704be63a8'],2,,,,,,,,,,,,,,,,,,Southampton,25,00:19:02.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb2a9c54-842b-48a0-9788-40a1b2fd427f,2560,,"[63.2, 52.3]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,142,Southampton,25,['054cc8ae-68c0-406c-9965-8a2a40845c05'],5,,,,,,,,,,,,,,,,,,Southampton,25,00:19:05.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bc67bcd-f78c-4b9c-839f-8edc15dbc173,2563,,"[46.4, 48.2]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,142,Southampton,25,['07724b47-f75f-4af1-8b06-97f5caa0dd3a'],8,,,,,,,,,,,,,,,,,,Southampton,25,00:19:08.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e373f4c0-1086-49d2-bfc3-bd7f66b03227,2566,,"[61.0, 54.6]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordy Clasie,16181.0,Left Center Midfield,142,Southampton,25,"['69fea711-8e2c-4775-a33b-afa61499ae83', '9e57b462-3748-4eda-babe-2b664bd8ff48']",9,,,,,,,,,,,,,,,,,,Southampton,25,00:19:09.335,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc8d978d-0f70-4eb9-8658-4a9e6b60c6fc,2569,,"[50.3, 61.5]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,142,Southampton,25,['8fd37f0c-c3af-441a-bfc1-aff9b2d99b79'],10,,,,,,,,,,,,,,,,,,Southampton,25,00:19:10.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bad034f-a5be-4c7c-a795-8e366e2b2e3e,2572,,"[97.9, 48.3]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shane Long,3842.0,Center Forward,142,Southampton,25,['b403d736-8aa8-4eba-bda0-efb6270a188b'],15,,,,,,,,,,,,,,,,,,Southampton,25,00:19:15.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912ca0a7-443c-48b2-b9be-16638d81f639,2578,,"[77.1, 38.2]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rudy Gestede,19362.0,Center Forward,143,Aston Villa,59,['86469d39-a12f-4249-a6e8-679b7077c9d8'],32,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:32.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32ee3d7b-41ff-406f-9c0e-135453b6364e,2581,,"[74.2, 47.5]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Right Wing,143,Aston Villa,59,['a9e39f09-c776-4ed7-a69d-4a39567049f9'],33,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:33.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338c728-bcab-45a4-aeb0-164ec75461ed,2585,,"[61.0, 55.1]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,143,Aston Villa,59,['63e566ea-e854-4c34-bae2-2c818be02e92'],36,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:36.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccef3d5a-d135-49fc-ac61-4e1ce8e89356,2588,,"[58.1, 70.7]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alan Hutton,9642.0,Right Back,143,Aston Villa,59,['f384ade5-9ef3-4058-b2b1-50d41086f634'],37,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:37.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87f5ec9f-c9d2-4551-9648-4b19ccf683f5,2591,,"[52.5, 65.2]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,143,Aston Villa,59,['9e557eef-ffa5-4656-a799-2e230fda9d07'],38,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:38.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984b4ff9-1a82-40e3-be56-f155e0cef450,2595,,"[54.6, 39.0]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,143,Aston Villa,59,['aa6b8321-fc6e-4026-a01e-afc70125166d'],41,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:41.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0097cc7-d69a-4e6c-9a65-d2b985646609,2598,,"[65.9, 11.0]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Back,143,Aston Villa,59,['c370b907-02f5-4a67-8c03-d2cf1e348f8e'],44,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:44.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05ba8524-ad21-4806-abdc-4e87f4a77f86,2601,,"[70.4, 18.9]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,143,Aston Villa,59,['6322746f-1e75-4d48-901c-3f8e0d71b031'],46,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:46.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81c2caa2-dcd3-4542-bda1-bf7b0ccd332d,2604,,"[47.1, 16.5]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Toner,75899.0,Right Center Back,143,Aston Villa,59,['f53f0c2e-017d-403f-a07e-2d24a44db910'],49,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:49.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8dd9597-9cb1-416e-b87c-e7efc830b314,2607,,"[52.7, 6.5]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,143,Aston Villa,59,['734a3617-91a9-4dc0-9688-7d5159817d8e'],51,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:51.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f2e9b5f-a662-45a3-b64d-91795d9698a2,2610,,"[50.1, 31.4]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,143,Aston Villa,59,['7507203d-8e95-4763-bb9e-37dd17bd79fb'],55,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:55.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b7296fa-6332-4f20-b8b9-c773a664121d,2613,,"[48.0, 61.9]",3754282,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,143,Aston Villa,59,['3d1976ce-d5c9-4256-9c03-303d6ece361c'],58,,,,,,,,,,,,,,,,,,Aston Villa,59,00:19:58.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e1dec21-cc01-4041-b13a-e42d77a1bd56,2617,,"[68.1, 46.7]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rudy Gestede,19362.0,Center Forward,143,Aston Villa,59,"['378e4c96-e6dd-4de8-bda5-754c57241062', '799367a6-a495-40df-a030-5de9e6344b87']",2,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:02.713,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6f06f1d-35cb-44fb-8c82-54542cb4772a,2622,,"[62.6, 35.5]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Right Wing,144,Southampton,25,['a17d6486-70be-48c6-ba7b-84a634f45653'],4,,,,,,,,,,,,,,,,,,Southampton,25,00:20:04.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26561b93-3801-4898-acb9-cec918498be5,2624,,"[58.1, 34.3]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,144,Southampton,25,['f00b96bf-c70c-43f8-ae48-4655cfa39e9c'],5,,,,,,,,,,,,,,,,,,Southampton,25,00:20:05.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f17f18b-4785-4e3f-964c-f2fc1e2b61eb,2629,,"[76.8, 50.9]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Right Wing,144,Southampton,25,['27f1ac53-c1cb-4cd6-ae67-e7ef7f97639b'],8,,,,,,,,,,,,,,,,,,Southampton,25,00:20:08.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406832f1-ea3e-4a6c-b451-11d8584de17a,2631,,"[88.4, 61.3]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Left Wing,144,Southampton,25,['179d4768-f540-4bc4-90fd-2e6f0cb485e5'],10,,,,,,,,,,,,,,,,,,Southampton,25,00:20:10.558,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba0af762-d3bb-4af0-958d-2198771a7b6e,2634,,"[90.4, 51.1]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Davis,3828.0,Right Wing,144,Southampton,25,['0ffc3cdd-f065-4110-9081-480985a9ab80'],11,,,,,,,,,,,,,,,,,,Southampton,25,00:20:11.166,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d509d73-1507-47fe-9b8e-59ce090a07df,2637,,"[29.3, 33.8]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,145,Aston Villa,59,['7f86e100-67fe-4eaf-8159-b923e8d5a9e6'],13,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:13.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52b281eb-1be3-4f07-a8ed-335b5a8b6921,2640,,"[45.9, 28.1]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Sinclair,11117.0,Left Wing,145,Aston Villa,59,['cb4a6244-c2fd-48ec-825a-856b3478580b'],14,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:14.173,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca68aacf-9181-4849-8d74-6e21e3c1379c,2659,,"[104.7, 38.3]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rudy Gestede,19362.0,Center Forward,145,Aston Villa,59,['704911ca-cad2-427c-8b41-f2b0dfd88ab7'],25,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:25.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8624090d-b425-490f-a771-e16ef7b5c46e,2664,,"[75.4, 49.1]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,145,Aston Villa,59,['e3703190-470d-466c-9fb2-cab4a258a76d'],32,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:32.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8d0e9f0-65dd-44f3-9c64-dfe53474c46e,2667,,"[69.5, 54.8]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joleon Lescott,20285.0,Left Center Back,145,Aston Villa,59,"['9be6702e-b710-43cd-95eb-e8bb9c64b21a', 'e56e709f-1f05-47aa-81b8-bb792c776b1e']",34,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:34.437,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22f58f37-aa7a-49d0-adc5-e59d25f0f431,2671,,"[62.6, 66.6]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alan Hutton,9642.0,Right Back,145,Aston Villa,59,['e2775a39-c468-4c7a-986d-041d8e498f63'],36,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:36.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904b7c9d-51e0-4294-8760-569e5ef1ad5b,2688,,"[82.8, 78.7]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Bacuna,9533.0,Right Wing,145,Aston Villa,59,['a10a3b1b-7bba-43aa-9a4b-40ef99eeaf5f'],42,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:42.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d90e18d-0f9b-43bd-887c-8a877b4b9708,2692,,"[80.4, 53.6]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,145,Aston Villa,59,"['18da8651-3799-4d5c-a2cc-3a0e626064a3', 'e678f488-60d3-4031-916c-465fb36297f0']",46,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:46.009,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b0329d5-3596-4cdc-bf94-20e49642293c,2695,,"[74.7, 40.2]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,145,Aston Villa,59,['85f83a2c-8f9b-4f8e-9f13-a5f161ad63a3'],47,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:47.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a66f31c4-e420-47f6-9d93-5fc555e6d55b,2698,,"[107.3, 20.8]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aly Cissokho,27146.0,Left Back,145,Aston Villa,59,['0be86f81-e5f1-4454-a5eb-693cf0dd80ea'],52,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:52.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfcd19f8-fa89-4ae9-83e6-5f8f7aca6bee,2701,,"[109.5, 33.8]",3754282,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rudy Gestede,19362.0,Center Forward,145,Aston Villa,59,['9c11bab8-00d5-4d50-b1d0-610eb2ea4811'],53,,,,,,,,,,,,,,,,,,Aston Villa,59,00:20:53.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999899a-26cc-4b0c-8b91-19d3e1e5a198,2706,,"[41.4, 41.1]",3754282,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,147,Aston Villa,59,['01505608-a319-4757-840e-3902bdce0857'],53,,,,,,,,,,,,,,,,,,Aston Villa,59,00:21:53.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d62dc13c-8f4b-4666-b6a3-79a7bb373ef3,2709,,"[46.6, 44.4]",3754282,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,147,Aston Villa,59,['25706e1e-1120-46ee-a527-af56f8c93c72'],55,,,,,,,,,,,,,,,,,,Aston Villa,59,00:21:55.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53ce277d-6248-4bce-a737-39168b41e200,2712,,"[55.5, 26.2]",3754282,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Sinclair,11117.0,Left Wing,147,Aston Villa,59,['a40e1cf4-ff6c-4993-b4be-571f10bf1041'],57,,,,,,,,,,,,,,,,,,Aston Villa,59,00:21:57.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da65fb6b-1d32-49b7-8dd3-766b69642357,2715,,"[58.6, 35.6]",3754282,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rudy Gestede,19362.0,Center Forward,147,Aston Villa,59,['d4cf2a7c-137d-4431-a04d-3befe5cc52cb'],57,,,,,,,,,,,,,,,,,,Aston Villa,59,00:21:57.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af3e9241-4f64-4539-9dd8-e8a6bf53c29e,2717,,"[62.0, 9.1]",3754282,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,147,Aston Villa,59,['3da71bab-c7b2-4eed-9fe9-b8accba7f2f5'],1,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:01.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53aa69ca-87d5-45a7-8408-c245723394e2,2720,,"[70.5, 18.2]",3754282,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,147,Aston Villa,59,['9c2111ed-0c1b-4a65-91d7-dd98a3077d49'],5,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:05.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eccd3898-dcd9-4774-8e5b-3c0160285aec,2723,,"[69.8, 4.7]",3754282,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,147,Aston Villa,59,['7819f631-53b9-415e-9608-2c06a9c89aa9'],7,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:07.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320ba264-da25-450a-99ce-69bfec0bf54c,2726,,"[79.2, 14.6]",3754282,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Westwood,3583.0,Right Center Midfield,147,Aston Villa,59,['e3fb4e3c-212d-4a38-95ce-ce5d9e63f8f7'],8,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:08.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fc0f5d2-195d-4089-9d4a-5442a68e906c,2730,,"[85.1, 3.0]",3754282,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Scott Sinclair,11117.0,Left Wing,147,Aston Villa,59,"['9d8cf072-130c-449e-8b79-848e6bee41b9', 'b1b86e0b-e042-4ee5-858a-c2c317176509']",10,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:10.374,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbd9b85e-1b37-470d-8495-9d373225afce,2733,,"[70.0, 4.0]",3754282,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Left Center Midfield,147,Aston Villa,59,['0d338570-6ab5-4f9c-9727-000b5cb7c0da'],11,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:11.493,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e56fe661-0821-41bb-8980-1394739ff0bf,2736,,"[99.0, 7.8]",3754282,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rudy Gestede,19362.0,Center Forward,148,Aston Villa,59,['ef5fb029-0ece-43b6-9827-059c66d03c5b'],27,,,,,,,,,,,,,,,,,,Aston Villa,59,00:22:27.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a9f2171-a09f-4b46-a134-df00948e9459,2744,,"[33.1, 74.0]",3754282,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Tadić,3831.0,Left Wing,150,Southampton,25,['3fbe342b-a633-4452-bb52-a9c053dd72d3'],13,,,,,,,,,,,,,,,,,,Southampton,25,00:23:13.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200bd4f6-786c-4d26-ac54-00880c665dc3,2746,,"[45.9, 75.9]",3754282,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Davis,3828.0,Right Wing,150,Southampton,25,['0e96ae4c-ff9b-41f9-87f3-9efc4919da02'],14,,,,,,,,,,,,,,,,,,Southampton,25,00:23:14.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcbe1d2c-0635-4b88-9d8d-716a7594beff,2748,,"[55.3, 70.7]",3754282,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shane Long,3842.0,Center Forward,150,Southampton,25,['67d55523-f0b3-4c9f-b54c-7d42e8dd808c'],16,,,,,,,,,,,,,,,,,,Southampton,25,00:23:16.624,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d512a4ac-21fb-4e07-a13e-f2f6761240ea,2751,,"[62.0, 72.6]",3754282,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven Davis,3828.0,Right Wing,150,Southampton,25,['b93cacc3-44bd-4260-90f3-b6848a1de22a'],17,,,,,,,,,,,,,,,,,,Southampton,25,00:23:17.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b2901ff-821c-46af-9af3-9df4f80492b5,2753,,"[66.0, 19.3]",3754282,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Idrissa Gana Gueye,3436.0,Center Defensive Midfield,151,Aston Villa,59,['f943ecce-882e-4776-b2c1-c7a55c9e0ce3'],18,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:18.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfc99400-e591-43df-926f-df154d0ed73e,2757,,"[57.9, 55.8]",3754282,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alan Hutton,9642.0,Right Back,151,Aston Villa,59,['3109ed3d-e25d-443e-9efa-a35497cf41f8'],22,,,,,,,,,,,,,,,,,,Aston Villa,59,00:23:22.213,Ball Receipt*,
