50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,True,,,,,,1.388278,,,,,,,,,,,,,,3a1b0953-a959-4ec9-bd97-d9be96c594ea,183,,,"[70.8, 10.2]",3753976,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Left Center Forward,10,Arsenal,1,['9ddca0bd-52c2-4d28-ad2a-d0895631aa50'],11,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:11.042,Pressure,
,,,,,,,,,,,True,,,,,,0.848409,,,,,,,,,,,,,,0118cdf8-5ce1-414a-b9ee-2083fe4ac257,194,,,"[97.4, 34.3]",3753976,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,10,Arsenal,1,"['216c5f6d-bb2e-4b17-a331-f8309b7b6861', '7be373a6-707b-4011-ade9-73acbdff083b', '8184f5b3-44fa-4ddb-8113-095bf21e9f18']",32,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:32.157,Pressure,
,,,,,,,,,,,,,,,,,0.191671,,,,,,,,,,,,,,37b20ff1-f300-4c8f-92a7-1036dbce92b7,207,,,"[69.3, 54.5]",3753976,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,11,Swansea City,26,['1af2c4de-f747-481e-9d3d-9fda8065121e'],51,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:51.427,Pressure,
,,,,,,,,,,,,,,,,,2.187815,,,,,,,,,,,,,,53039f88-44a0-498f-a29a-acd3f8476478,214,,,"[56.0, 58.2]",3753976,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,11,Swansea City,26,['1b7e2e40-e4ed-495c-be93-fe443a469247'],55,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:55.246,Pressure,
,,,,,,,,,,,,,,,,,0.37792,,,,,,,,,,,,,,05c6e108-bf20-4a69-81c9-f94fa82060b4,215,,,"[64.1, 66.4]",3753976,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,11,Swansea City,26,,57,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:57.417,Pressure,
,,,,,,,,,,,,,,,,,1.65604,,,,,,,,,,,,,,a71706fb-a7da-43e1-8978-512c4247091e,217,,,"[77.4, 53.9]",3753976,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,11,Swansea City,26,"['07161430-db42-4f42-b26c-4a166c66a880', '5d4f284e-1394-4f35-90e6-fca68362993e', '8a9bd473-28db-4a84-b9ad-926b5b0bd431']",0,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:00.824,Pressure,
,,,,,,,,,,,True,,,,,,0.33534,,,,,,,,,,,,,,de2a67b9-a2b7-4e32-8e0c-e40f68749efb,236,,,"[113.9, 21.6]",3753976,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,13,Swansea City,26,['55751970-5257-4eaa-89c2-39f2f0635898'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:20.827,Pressure,
,,,,,,,,,,,True,,,,,,0.784294,,,,,,,,,,,,,,599f4e92-00af-49d1-a85e-a187a5c782ec,239,,,"[82.8, 3.5]",3753976,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,13,Swansea City,26,['6e002219-9481-48ad-b2b4-73e6840acb55'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:25.361,Pressure,
,,,,,,,,,,,,,,,,,0.639916,,,,,,,,,,,,,,09de50d9-ae2c-4f7a-8eb7-4abe42953652,243,,,"[76.4, 13.4]",3753976,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,13,Swansea City,26,['d310e55e-1989-4007-8a19-c03844f52583'],27,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:27.169,Pressure,
,,,,,,,,,,,,,,,,,0.189803,,,,,,,,,,,,,,b1f6d32f-20cb-4736-9b71-f08307d9b01f,247,,,"[85.3, 18.2]",3753976,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,13,Swansea City,26,,28,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:28.936,Pressure,
,,,,,,,,,,,,,,,,,1.23697,,,,,,,,,,,,,,51347569-f0cd-4beb-b4d3-f1559fa08d31,250,,,"[84.3, 11.0]",3753976,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,13,Swansea City,26,"['6c2bd2fd-98cf-42ad-8106-9cac30e374dc', 'a1f34f4c-1a14-4c22-b0fa-8314ac35b1c6']",30,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:30.276,Pressure,
,,,,,,,,,,,True,,,,,,0.890874,,,,,,,,,,,,,,0ebfebd5-287e-4725-ab1a-61d39ec9ab7b,258,,,"[42.5, 59.1]",3753976,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Fer,4045.0,Right Center Midfield,14,Arsenal,1,"['0dc6e592-7348-4efd-8ca7-74f980e6a4ed', '60963e7a-30f4-455a-8b4b-efee2e3ec004']",37,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:37.525,Pressure,
,,,,,,,,,,,True,,,,,,0.282593,,,,,,,,,,,,,,15964e6d-e449-4381-a1ba-27be8ba063cf,272,,,"[97.4, 18.5]",3753976,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,14,Arsenal,1,['9a470c86-3ac4-4205-9cfd-e78a85b8fd51'],48,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:48.608,Pressure,
,,,,,,,,,,,True,,,,,,0.910892,,,,,,,,,,,,,,6c1a52dd-7bec-4581-a58d-26aad9c83e4a,282,,,"[57.5, 56.9]",3753976,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Attacking Midfield,17,Arsenal,1,"['3053f0c3-6963-4fa6-a4b0-e6637d2d2755', '39080ad6-b792-4834-93e2-9fe283c7b5f8', '6754e662-a995-4218-bfa0-440112d5c622']",28,,,,,,,,,,,,,,,,,,Swansea City,26,00:05:28.723,Pressure,
,,,,,,,,,,,,,,,,,2.09795,,,,,,,,,,,,,,90da1dc0-b08f-4666-8861-7056b2f6a0f5,288,,,"[54.8, 39.2]",3753976,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,17,Arsenal,1,['e8908683-3af8-4fcc-ac60-428fbdea0449'],32,,,,,,,,,,,,,,,,,,Swansea City,26,00:05:32.587,Pressure,
,,,,,,,,,,,,,,,,,3.659485,,,,,,,,,,,,,,c30268c9-6d39-440b-a528-ea58cfbf589c,300,,,"[26.0, 14.0]",3753976,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sung-Yeung Ki,3605.0,Left Center Midfield,18,Arsenal,1,"['0fe08ac1-3396-4248-9f74-a29514dca112', '22711bb2-26da-4535-956e-287f28c0cdb5', '6040b3c9-e55a-4486-9d54-255b246be678', '7d8b4b37-30a1-4215-8bce-ab1c6c2aff83', '9f0e1965-1e84-4f2b-877c-7d882105ea78']",54,,,,,,,,,,,,,,,,,,Swansea City,26,00:05:54.939,Pressure,
,,,,,,,,,,,,,,,,,1.484583,,,,,,,,,,,,,,1c956d95-2591-4eba-8faf-41c21c385b23,309,,,"[47.7, 69.8]",3753976,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wayne Routledge,3449.0,Right Center Forward,18,Arsenal,1,"['56783c44-bcac-4f24-aa13-cbaf935e3a66', 'eb036b99-753c-4293-8b3a-5f30f7a78ae6', 'ef86593a-7ed9-4e15-a5e1-4d14bc0c6163']",4,,,,,,,,,,,,,,,,,,Swansea City,26,00:06:04.854,Pressure,
,,,,,,,,,,,,,,,,,1.094774,,,,,,,,,,,,,,11e0d856-e854-4073-9c80-afabd1e8e6c0,318,,,"[65.2, 20.6]",3753976,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bafétimbi Gomis,20521.0,Left Center Forward,18,Arsenal,1,['9492b00c-4266-4e20-8e03-1670dec88772'],13,,,,,,,,,,,,,,,,,,Swansea City,26,00:06:13.306,Pressure,
,,,,,,,,,,,,,,,,,1.895756,,,,,,,,,,,,,,6cfc2ce9-e226-47ba-bcfc-c90fed25bba6,320,,,"[61.8, 59.6]",3753976,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wayne Routledge,3449.0,Right Center Forward,18,Arsenal,1,"['1c2255ec-1048-4232-a117-4ea6d757548f', '562b4e7d-328d-4189-88e4-3402ecff4752']",15,,,,,,,,,,,,,,,,,,Swansea City,26,00:06:15.802,Pressure,
,,,,,,,,,,,,,,,,,0.976749,,,,,,,,,,,,,,0f47f73e-6971-4a89-aafa-c65986e3fba4,326,,,"[43.3, 8.3]",3753976,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephen Kingsley,9629.0,Left Back,18,Arsenal,1,['932ba018-0ade-4c4a-8f4c-ddb4c52f7e7f'],20,,,,,,,,,,,,,,,,,,Swansea City,26,00:06:20.440,Pressure,
,,,,,,,,,,,,,,,,,0.475441,,,,,,,,,,,,,,bdc80570-1716-4762-9f8e-1d93aafb9ca2,339,,,"[29.5, 36.0]",3753976,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,18,Arsenal,1,"['23394a36-c0b6-47b5-9111-3154970b1555', '8130519d-4d7c-446c-b778-8a3533a52a99']",27,,,,,,,,,,,,,,,,,,Swansea City,26,00:06:27.834,Pressure,
,,,,,,,,,,,,,,,,,2.235911,,,,,,,,,,,,,,56f6a693-f389-4076-9f99-c9e74cf3f1b0,355,,,"[21.0, 16.0]",3753976,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,19,Arsenal,1,"['351f1a99-02fb-43b1-8abd-eb866b518e29', '44b3be2e-a325-4149-b31b-709f09090f31', '51e94a49-0f56-4c8d-b36a-c65dad3db520', '8b3f9968-c6d2-4ecb-b420-5c7f94caad82', 'b0a80f42-01de-46ed-a567-3b0bf3a45752']",44,,,,,,,,,,,,,,,,,,Swansea City,26,00:06:44.671,Pressure,
,,,,,,,,,,,,,,,,,1.265446,,,,,,,,,,,,,,66d09159-036d-41b3-83d7-e9d1a7eb2cba,363,,,"[30.4, 11.7]",3753976,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sung-Yeung Ki,3605.0,Left Center Midfield,19,Arsenal,1,"['2ae8017a-ee1a-474e-96c6-432fc972b8f7', 'f3787e37-7475-4334-90d8-c2dfb877eed5']",47,,,,,,,,,,,,,,,,,,Swansea City,26,00:06:47.588,Pressure,
,,,,,,,,,,,,,,,,,1.778443,,,,,,,,,,,,,,c00f667a-ff50-4906-8372-6e9a764603c4,373,,,"[57.9, 54.2]",3753976,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Ayew Pelé,3347.0,Center Attacking Midfield,19,Arsenal,1,"['3029671b-8978-46bc-8052-06da73800970', '4dd7e027-5a3f-4316-a641-2d61f1688ae4']",57,,,,,,,,,,,,,,,,,,Swansea City,26,00:06:57.694,Pressure,
,,,,,,,,,,,True,,,,,,0.97973,,,,,,,,,,,,,,142a61e5-14e1-4d78-95da-c58976d4b1d7,395,,,"[97.0, 52.6]",3753976,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,20,Swansea City,26,"['522296bc-90f0-44e1-a913-4d1a5e4d7623', 'd34d759f-7b1e-4c53-a9cf-683950040ac2', 'e9b5687b-bac3-46d3-80e7-db148e60d84e']",22,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:22.400,Pressure,
,,,,,,,,,,,True,,,,,,0.891927,,,,,,,,,,,,,,53eef7a3-e544-4731-8e1a-1681f5bc52e6,401,,,"[83.5, 42.0]",3753976,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,20,Swansea City,26,['7327b4ec-f705-437c-a4ee-85ba8e8ab0a6'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:24.538,Pressure,
,,,,,,,,,,,,,,,,,0.479674,,,,,,,,,,,,,,4eb586c5-eac7-478a-becc-417d924d2566,435,,,"[11.4, 66.3]",3753976,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Ramsey,3517.0,Right Defensive Midfield,20,Swansea City,26,['b8c7706b-cfe6-498e-a774-26ab23ee076c'],46,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:46.248,Pressure,
,,,,,,,,,,,True,,,,,,0.864365,,,,,,,,,,,,,,d50bd79e-1ae0-4eb4-a01e-ee770834c25a,440,,,"[98.5, 24.0]",3753976,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Center Forward,21,Arsenal,1,"['25f465de-4b27-4d63-9cbc-1639e90305f2', '48899574-54ff-4483-83d7-18afb45f6354', 'f1b5eac6-493f-400b-b040-871f8330fd43']",49,,,,,,,,,,,,,,,,,,Swansea City,26,00:07:49.535,Pressure,
,,,,,,,,,,,,,,,,,0.779105,,,,,,,,,,,,,,c058b08c-8f70-4ebf-9a0e-490e5023884f,458,,,"[20.6, 41.9]",3753976,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,21,Arsenal,1,"['50c2b27e-342a-494b-b8f1-e6a3e33252d0', 'e0ef1708-73e8-4d54-a121-28ede05cd547']",8,,,,,,,,,,,,,,,,,,Swansea City,26,00:08:08.510,Pressure,
,,,,,,,,,,,,,,,,,2.295281,,,,,,,,,,,,,,c27530a9-e94d-412a-94ae-694453f687c9,473,,,"[64.5, 9.4]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sung-Yeung Ki,3605.0,Left Center Midfield,23,Arsenal,1,"['1cfa91f2-3d1c-464d-9c4e-6b9aaab2a61a', '4a146536-fb8b-48ca-9f58-bdb2d49194e8']",10,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:10.758,Pressure,
,,,,,,,,,,,,,,,,,0.522179,,,,,,,,,,,,,,5b30085d-ee0e-44f5-b0b6-759a2358709f,477,,,"[62.3, 6.0]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephen Kingsley,9629.0,Left Back,23,Arsenal,1,"['86e57ace-1b4f-438d-93e2-6a4ff23527cb', 'd5383414-308d-46c8-873f-fb4cf1bd4539']",14,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:14.647,Pressure,
,,,,,,,,,,,,,,,,,0.208995,,,,,,,,,,,,,,b752b7fe-b159-48cb-a252-57d8639467a2,483,,,"[59.9, 54.1]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,24,Swansea City,26,"['8787859e-58d4-4fc6-b89a-8cae81606d15', 'e44a44df-b352-4b0d-8459-376786cf87f5']",20,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:20.329,Pressure,
,,,,,,,,,,,,,,,,,0.178697,,,,,,,,,,,,,,c43e7fd4-b5e5-4adc-8442-6496e45708d9,488,,,"[49.3, 50.7]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,24,Swansea City,26,,20,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:20.963,Pressure,
,,,,,,,,,,,,,,,,,2.057833,,,,,,,,,,,,,,ffc035d4-bec0-4992-81a2-d6dd5e2b5db1,491,,,"[86.8, 53.6]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,24,Swansea City,26,"['3a70ee7a-b792-451a-bbf9-b23d83ccfe8a', 'e9e89196-c75a-40cd-b285-53e16256ce09']",27,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:27.394,Pressure,
,,,,,,,,,,,True,,,,,,0.595284,,,,,,,,,,,,,,f2043161-377c-4fc6-95cf-e6966d4a12bc,495,,,"[86.0, 68.3]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Center Forward,25,Arsenal,1,"['60bf6499-0fa2-412d-be0a-4d2a3ceeee44', 'f4e72588-7972-415d-801d-8d7a64f29189']",34,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:34.290,Pressure,
,,,,,,,,,,,True,,,,,,1.266711,,,,,,,,,,,,,,b13bcace-5c97-417e-875c-433319ee7b9f,499,,,"[91.2, 69.6]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Center Forward,25,Arsenal,1,"['dcef57f1-5ad4-4f85-93e6-8989bc91cd1d', 'f0eb97f3-07e3-46f7-98b4-3a64dfcac2da', 'f57a7eac-5be9-445b-94ac-f80c0ae68442']",35,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:35.992,Pressure,
,,,,,,,,,,,,,,,,,1.366045,,,,,,,,,,,,,,2762ef29-a2fe-4092-9682-490985d48f3d,505,,,"[92.7, 19.2]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Left Center Forward,25,Arsenal,1,"['f285952f-f94a-4925-a665-15f693866635', 'f8df4d8d-a15b-4efd-925c-4916696723e7']",41,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:41.215,Pressure,
,,,,,,,,,,,,,,,,,0.995386,,,,,,,,,,,,,,7ac50c0a-8b6c-4555-bd3d-b3239f00b992,509,,,"[99.5, 28.3]",3753976,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Attacking Midfield,25,Arsenal,1,"['46d5f8c9-78bd-44cc-863a-94c4a24d4bf6', '8de11b6d-1baa-4d63-82da-d1ac6870b019']",44,,,,,,,,,,,,,,,,,,Swansea City,26,00:09:44.215,Pressure,
,,,,,,,,,,,,,,,,,0.585331,,,,,,,,,,,,,,6df14c0c-7f7f-4941-819e-b605c6b436d2,541,,,"[48.3, 28.7]",3753976,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mesut Özil,3496.0,Center Attacking Midfield,26,Swansea City,26,['116360ad-3f9d-4985-8f1d-14d661eacd37'],35,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:35.513,Pressure,
,,,,,,,,,,,,,,,,,1.384916,,,,,,,,,,,,,,5e27ab8c-b01e-4e39-a0ed-e8398c87ba1a,570,,,"[43.7, 22.1]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Center Defensive Midfield,27,Arsenal,1,['33b7ad41-eb5f-4eaa-915a-6c1b4b2d5809'],6,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:06.028,Pressure,
,,,,,,,,,,,,,,,,,0.971145,,,,,,,,,,,,,,2e106973-5a73-4bce-90bc-1378a25de1ff,571,,,"[32.9, 6.7]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Fer,4045.0,Right Center Midfield,27,Arsenal,1,"['374e1b21-ea46-45c9-8b50-5e21d98b1091', 'c78aec44-f8db-4011-884e-b7f8f39113b9']",7,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:07.445,Pressure,
,,,,,,,,,,,,,,,,,1.522226,,,,,,,,,,,,,,b7454f36-551a-4700-9615-c7d6db0e32e4,583,,,"[57.6, 69.3]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,28,Swansea City,26,"['aa8ce6f3-1eb0-4944-ade9-52e7df975f66', 'eb2c90f8-096d-48b1-9ccf-685dc070c17f']",32,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:32.467,Pressure,
,,,,,,,,,,,,,,,,,1.85292,,,,,,,,,,,,,,c87f4cd8-f786-4ac6-9119-1b4f41499fd3,587,,,"[74.9, 26.5]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Routledge,3449.0,Right Center Forward,29,Arsenal,1,"['9c553d68-4d83-436f-9ab4-e4b308f84164', 'aecb2f40-75b0-4366-9ebd-2f5eabd2a841', 'f13164ef-812d-4b7c-b02e-31e933ea4df2']",39,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:39.411,Pressure,
,,,,,,,,,,,,,,,,,1.466881,,,,,,,,,,,,,,79b032d5-58c1-4590-8ca8-2f5d1d8150d4,591,,,"[67.7, 51.9]",3753976,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Routledge,3449.0,Right Center Forward,29,Arsenal,1,"['1102e051-a291-41cf-8095-2f9349d91f44', 'd76feccd-afbe-4acf-a523-e314d6d08309', 'df02d6d3-3e88-47f1-93cd-ef1527007da7']",42,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:42.609,Pressure,
,,,,,,,,,,,,,,,,,1.094615,,,,,,,,,,,,,,03f232dd-dc6f-4ede-aa99-a495a548a696,614,,,"[48.9, 24.6]",3753976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Ayew Pelé,3347.0,Center Attacking Midfield,29,Arsenal,1,"['768ac2fd-8a57-4a41-8496-ea8ccadc2b9e', 'bdb96d9a-8d2b-4e64-9fc8-1a9b8a1f4433', 'c534f148-e8fe-4660-a562-9622e14fe6c9']",7,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:07.567,Pressure,
,,,,,,,,,,,,,,,,,2.894636,,,,,,,,,,,,,,2674fced-26cb-4a90-b7f4-ff529577cbd3,621,,,"[55.8, 38.7]",3753976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Ayew Pelé,3347.0,Center Attacking Midfield,29,Arsenal,1,"['3d79a1aa-d642-4464-8dab-b7dc1833a83d', 'de8f4044-18a9-4479-8532-db42711dda16', 'fb94b9ae-e3fc-443d-886b-011d8a5a0057']",12,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:12.596,Pressure,
,,,,,,,,,,,,,,,,,1.924482,,,,,,,,,,,,,,9264e525-a5c6-4285-bec0-d28c69cf244d,631,,,"[113.2, 10.5]",3753976,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Defensive Midfield,29,Arsenal,1,"['e984d4aa-fa43-4ee2-bedc-fc6d56c26acd', 'ed3d3b14-ff88-4792-8d86-4525000628b0']",25,,,,,,,,,,,,,,,,,,Arsenal,1,00:12:25.120,Pressure,
,,,,,,,,,,,,,,,,,0.230086,,,,,,,,,,,,,,cbbdd720-6900-4f97-bbdd-52771789cd88,655,,,"[46.8, 11.8]",3753976,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ignacio Monreal Eraso,3498.0,Left Back,30,Swansea City,26,"['d5bcbd1f-479e-4b51-9eb2-47dfbd4d878d', 'db1d01fa-f5bd-4941-a9d4-3d97ba757e61']",8,,,,,,,,,,,,,,,,,,Arsenal,1,00:13:08.885,Pressure,
,,,,,,,,,,,True,,,,,,1.872223,,,,,,,,,,,,,,e0f1ef64-9b81-458f-99e2-5c3addf611e9,661,,,"[66.2, 66.7]",3753976,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Center Forward,31,Arsenal,1,"['21a1c5b8-a40b-4501-9f1f-05efa5b3683e', '6a6971aa-855c-4873-8523-3b51d8c3cc95', '9d70c1cc-9894-44d2-afea-c113b64d2cec', 'bac8d020-d573-4669-b796-1c3f40b0239f', 'd4d29d05-c8a3-4df0-b3df-c1bbaabc6d5c']",10,,,,,,,,,,,,,,,,,,Swansea City,26,00:13:10.222,Pressure,
,,,,,,,,,,,True,,,,,,1.185859,,,,,,,,,,,,,,626be8d9-3258-4498-8cef-4d4b9be2ea05,668,,,"[77.4, 61.4]",3753976,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Center Forward,31,Arsenal,1,['2083cb15-a7a0-4a11-ae5f-f9fb577a250a'],13,,,,,,,,,,,,,,,,,,Swansea City,26,00:13:13.315,Pressure,
,,,,,,,,,,,,,,,,,0.967827,,,,,,,,,,,,,,1376f8d2-c0f5-40a5-b3e7-2db5b5a09b5e,669,,,"[82.9, 61.7]",3753976,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Routledge,3449.0,Right Center Forward,31,Arsenal,1,['85e06b90-1bc5-46a9-b84c-791e139ab717'],14,,,,,,,,,,,,,,,,,,Swansea City,26,00:13:14.793,Pressure,
,,,,,,,,,,,,,,,,,1.64939,,,,,,,,,,,,,,b0758563-da57-4141-98e3-9394178b39c4,677,,,"[77.2, 14.0]",3753976,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Left Center Forward,31,Arsenal,1,"['a2969890-91e0-43cc-b7da-8620ed5a44d7', 'a784bf32-19fa-40a5-b16f-f2c9727697ac']",25,,,,,,,,,,,,,,,,,,Swansea City,26,00:13:25.571,Pressure,
