ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,True,,,,,,0.195832,,,,,,,,,,,,e696e296-36b3-4873-8793-15a214dce317,3181,,"[89.5, 5.9]",3754152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,198,Leicester City,22,['abf54d2f-f4c0-4b4e-aa5e-02b61cd69cfa'],21,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:45:21.912,Pressure,
,,,,,,,,,,,,,,,,,,1.747195,,,,,,,,,,,,0e2d5863-a051-4f7f-a0ee-17119a03d4d3,3203,,"[8.2, 48.7]",3754152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younes Kaboul,4746.0,Left Center Back,198,Leicester City,22,"['006b6df2-ec63-4c03-ba30-9ee5d20d5d30', '2821c737-deeb-42f6-b81a-7f495f0da8f8', '91640340-150e-4e13-a2b2-32b1d368faff']",39,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:45:39.144,Pressure,
,,,,,,,,,,,,,,,,,,0.345306,,,,,,,,,,,,a70b8d99-aa14-4651-a1f5-b85a5eb03856,3207,,"[19.1, 50.6]",3754152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jack Rodwell,18751.0,Right Center Midfield,198,Leicester City,22,,41,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:45:41.073,Pressure,
,,,,,,,,,,,,,,,,,,3.287033,,,,,,,,,,,,995228c9-5292-4bb0-9f8a-e06e5f26dccb,3210,,"[28.9, 58.1]",3754152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dame N''Doye,16295.0,Left Midfield,198,Leicester City,22,"['0c940108-1e89-4b5d-b6e4-dde4aa8a8a67', '1d5def55-e88f-4774-b489-769276bbfce8', '24539a78-b619-41a1-ab56-0a3fc368c501', '5c478e73-e1ae-4bde-9c7d-4fff52269f2b', '89b7590c-5a79-47b6-b22b-79f2f1fac2c8', 'eccc7ba3-6490-4de1-975c-e2df02b8584c']",43,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:45:43.262,Pressure,
,,,,,,,,,,,,True,,,,,,0.575714,,,,,,,,,,,,0d8e6b1d-5968-4a46-a644-ac682f2cad7d,3220,,"[104.0, 24.1]",3754152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Leonardo Ulloa,3671.0,Right Center Forward,198,Leicester City,22,"['8923061d-0032-47ee-a7b2-a4519267dee8', 'be22ed53-aaab-43c9-87ab-13bf1a02721b']",48,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:45:48.440,Pressure,
,,,,,,,,,,,,True,,,,,,2.191533,,,,,,,,,,,,8105e141-0c8d-4f5c-899b-b3a76433c3bf,3224,,"[77.9, 8.7]",3754152,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Fuchs,3812.0,Left Back,198,Leicester City,22,['0b4a01eb-13f7-4b0a-8b03-3b876f3e8991'],51,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:45:51.517,Pressure,
,,,,,,,,,,,,,,,,,,0.737856,,,,,,,,,,,,cf8595b3-a774-4404-8ab0-f3b8c1bc0ea9,3237,,"[16.5, 73.5]",3754152,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,DeAndre Yedlin,3658.0,Right Back,198,Leicester City,22,['b9d95c32-4dc7-472a-a8e6-b7590537b570'],6,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:46:06.052,Pressure,
,,,,,,,,,,,,,,,,,,2.693793,,,,,,,,,,,,08600352-34da-4c6d-bbc9-96a75ccc2b8c,3238,,"[14.6, 78.2]",3754152,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,DeAndre Yedlin,3658.0,Right Back,198,Leicester City,22,,7,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:46:07.029,Pressure,
,,,,,,,,,,,,,,,,,,1.000313,,,,,,,,,,,,119da2fa-e9ee-4630-9ef5-f2249c83c5fe,3239,,"[12.2, 78.7]",3754152,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Kirchhoff,13846.0,Center Defensive Midfield,198,Leicester City,22,,9,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:46:09.011,Pressure,
,,,,,,,,,,,,,,,,,,2.047614,,,,,,,,,,,,34d60f07-bbe2-4420-a2c9-2a85e69ef2ba,3244,,"[4.7, 78.5]",3754152,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lee Cattermole,10783.0,Left Center Midfield,199,Leicester City,22,['b2ceb625-f1e4-4792-a5e0-2938e04a3f22'],34,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:46:34.045,Pressure,
,,,,,,,,,,,,,,,,,,0.733509,,,,,,,,,,,,46efba9c-a476-477a-b2c9-b150358f3ad7,3252,,"[21.9, 79.1]",3754152,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lamine Koné,13286.0,Right Center Back,199,Leicester City,22,"['92c15e0d-617c-40eb-a2b5-157b85279abb', 'e60ccc8f-e174-4bf3-90f4-c60b74db0ee9']",41,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:46:41.206,Pressure,
,,,,,,,,,,,,,,,,,,0.868815,,,,,,,,,,,,fe24c918-17c8-4d3c-865a-5671dfa8758b,3261,,"[20.4, 79.3]",3754152,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lamine Koné,13286.0,Right Center Back,199,Leicester City,22,"['7618065a-62e0-43f5-8010-012e8bd93125', 'a7eca060-b97c-491d-bff6-52e27aed7d9d']",45,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:46:45.201,Pressure,
,,,,,,,,,,,,,,,,,,0.526293,,,,,,,,,,,,d604fd5e-8593-482a-9d88-4d5ea25e2c22,3265,,"[96.1, 0.6]",3754152,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Demarai Gray,3312.0,Left Midfield,199,Leicester City,22,"['164dc497-2bdc-4148-8b00-9e3bd5cb5958', 'bc95781f-0ca1-4fd6-9d89-a86bdc8d91ee']",47,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:46:47.700,Pressure,
,,,,,,,,,,,,True,,,,,,0.77822,,,,,,,,,,,,9d9c8011-633e-474a-8339-5dba074df95f,3279,,"[35.8, 75.5]",3754152,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,DeAndre Yedlin,3658.0,Right Back,202,Leicester City,22,"['0cd0fbb5-1bbd-45e2-b894-965c09cdf10a', '642443a7-2a78-4f1c-ae3e-781d1fe45603', '8c7c2c7b-0456-45b8-adac-b7934c3b54b7']",7,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:47:07.326,Pressure,
,,,,,,,,,,,,,,,,,,0.281275,,,,,,,,,,,,0b8676f7-74a8-4b9a-a708-16403c7c7ec1,3296,,"[26.1, 70.8]",3754152,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Kirchhoff,13846.0,Center Defensive Midfield,202,Leicester City,22,['42146d08-5484-48a1-8c36-a039608b8a5b'],27,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:47:27.088,Pressure,
,,,,,,,,,,,,,,,,,,0.57553,,,,,,,,,,,,42146d08-5484-48a1-8c36-a039608b8a5b,3297,,"[94.4, 8.1]",3754152,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,202,Leicester City,22,"['0b8676f7-74a8-4b9a-a708-16403c7c7ec1', '380a75a4-dee3-4e7e-8bae-dca8b893cb94']",27,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:47:27.330,Pressure,True
,,,,,,,,,,,,True,,,,,,0.333462,,,,,,,,,,,,d558e1f6-cdaf-468b-904f-6e66da3a5277,3301,,"[87.3, 4.9]",3754152,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Drinkwater,3662.0,Left Defensive Midfield,203,Sunderland,41,"['415d6b3d-c2ab-47bd-8853-fa592ac4f151', 'a0f05149-3a40-4782-8161-028130e8f32e']",29,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:47:29.915,Pressure,
,,,,,,,,,,,,True,,,,,,0.195188,,,,,,,,,,,,fba809b4-6e33-4fcd-b5e8-759f01cca9fe,3330,,"[76.9, 9.3]",3754152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,207,Sunderland,41,"['85510f86-9552-44eb-8493-be23b9f64f9e', 'a9d624fb-afe3-4b81-9b1d-4ab645885037']",43,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:48:43.559,Pressure,
,,,,,,,,,,,,True,,,,,,0.97961,,,,,,,,,,,,6675bc14-119b-4f20-9e5f-4a6a26c7ee0b,3332,,"[115.4, 20.5]",3754152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,207,Sunderland,41,"['0481b2ed-5df7-40e4-a5cc-9b2887a0a804', '48ecf226-df57-43ec-970e-76f18461446b']",47,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:48:47.544,Pressure,
,,,,,,,,,,,,,,,,,,0.571548,,,,,,,,,,,,b08d2dd6-bd49-4cc1-82b4-9e40998df3f0,3340,,"[33.2, 19.2]",3754152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Huth,40123.0,Left Center Back,207,Sunderland,41,"['6626fbe2-ce08-41c5-9235-fe84df4e39e3', 'cbf03942-7605-481f-b901-7ad6d52bdb73']",55,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:48:55.106,Pressure,
,,,,,,,,,,,,,,,,,,1.358823,,,,,,,,,,,,f96a1a88-02f3-4177-b6dc-819797a67067,3345,,"[23.8, 4.9]",3754152,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Fuchs,3812.0,Left Back,207,Sunderland,41,"['9ed6beb9-9304-4aa6-ab1b-472078d3e507', 'ab007577-2659-4b99-9a8f-ace01e49ac72']",59,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:48:59.498,Pressure,
,,,,,,,,,,,,,,,,,,3.257473,,,,,,,,,,,,f8ace598-efac-4ff0-b88e-bb816260b88f,3348,,"[29.6, 2.3]",3754152,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,207,Sunderland,41,"['2d2b1f87-51f9-4929-91c4-52b970b9cae4', '7269daa8-acf9-4096-b00e-f280309ac98d', '851e91ee-3c3d-4005-a577-0b9bb46c8762', 'ab007577-2659-4b99-9a8f-ace01e49ac72']",0,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:49:00.636,Pressure,
,,,,,,,,,,,,,,,,,,0.811895,,,,,,,,,,,,2844d7b4-41dc-4dff-a12d-ae45011df6ec,3353,,"[30.4, 4.6]",3754152,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demarai Gray,3312.0,Left Midfield,207,Sunderland,41,['7269daa8-acf9-4096-b00e-f280309ac98d'],3,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:49:03.632,Pressure,
,,,,,,,,,,,,,,,,,,0.746163,,,,,,,,,,,,b624bdb0-dd8c-4bfa-a86c-b0b0719e25f8,3355,,"[90.5, 64.1]",3754152,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremain Lens,16457.0,Right Midfield,207,Sunderland,41,"['5ad4cafa-8a77-4945-bbb0-70f679ada3ef', '96983204-32d0-4359-8419-3a4c68937ac9', 'eee040e8-c645-4e94-8a8e-6ef1fa6ce64f']",6,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:49:06.801,Pressure,
,,,,,,,,,,,,True,,,,,,0.723175,,,,,,,,,,,,bc1c48a5-c543-4b52-ac5b-b7194351ac65,3372,,"[74.7, 71.8]",3754152,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,DeAndre Yedlin,3658.0,Right Back,209,Leicester City,22,"['1b65290d-d829-4786-a313-dbf1536c7999', '42e7c447-b212-4368-8bc8-413427a19771']",34,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:49:34.130,Pressure,
,,,,,,,,,,,,,,,,,,1.337359,,,,,,,,,,,,ba1d4bf8-c84c-44da-a984-4c4e96116a5a,3385,,"[107.8, 16.9]",3754152,95,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jeremain Lens,16457.0,Right Midfield,210,Sunderland,41,['4ae18916-e3bd-45aa-9290-acfcea9525bb'],53,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:50:53.723,Pressure,
,,,,,,,,,,,,,,,,,,0.577398,,,,,,,,,,,,caf858af-4f18-49e4-8a98-2e50f5c1cd02,3388,,"[17.4, 71.8]",3754152,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Amartey,3709.0,Right Midfield,211,Sunderland,41,,3,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:51:03.864,Pressure,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d430f005-d12e-4efa-815f-77412bf4e534,13,,"[2.8, 66.1]",3754152,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Wes Morgan,3813.0,Right Center Back,2,Sunderland,41,,10,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:10.209,Shield,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b73fad8c-3cb3-4617-8baf-4b5b9f773bc6,1358,,"[1.6, 24.7]",3754152,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Huth,40123.0,Left Center Back,90,Leicester City,22,['ad720296-48ff-41af-af89-f5d330c89140'],25,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:42:25.767,Shield,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c695d943-fa70-46d5-8d07-274558ab689a,1995,,"[73.4, 80.0]",3754152,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Borini,7171.0,Right Midfield,127,Sunderland,41,,40,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:11:40.332,Shield,
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,4c17af68-3908-4173-9b82-64dc5518387c,16,,"[87.7, 15.1]",3754152,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc Albrighton,3307.0,Left Midfield,3,Leicester City,22,['b3662b94-1fff-4eb6-9bac-2645258dd9c2'],45,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:45.526,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,7c378d5d-c5a7-4ffe-8eed-a2481e5f6fee,22,,"[42.6, 61.2]",3754152,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lee Cattermole,10783.0,Left Center Midfield,3,Leicester City,22,['987df0a5-18a7-44b7-9464-4afa511d37a5'],48,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:48.054,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,cbfc8f6d-dc45-40f0-8ebe-57f5b44919d0,27,,"[34.1, 42.5]",3754152,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Younes Kaboul,4746.0,Left Center Back,3,Leicester City,22,['eafa00a4-3ea6-4a48-9a64-aa439cd7726b'],51,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:00:51.757,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,080394b0-411a-42db-89db-0fad2c8dd098,38,,"[85.1, 37.1]",3754152,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,N''Golo Kanté,3961.0,Right Defensive Midfield,3,Leicester City,22,['f169d6f0-121e-46f1-a216-c19490ab3634'],56,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:56.257,Duel,True
,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,5b279713-db8e-47a8-abd6-a605d7e84a63,43,,"[113.2, 44.6]",3754152,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Shinji Okazaki,3810.0,Right Center Forward,3,Leicester City,22,['0c009080-73b6-4a0f-a0cd-d079466ece20'],0,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:01:00.773,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a7133727-c244-4ac5-81d8-12033f42b0a0,47,,"[4.3, 28.7]",3754152,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lee Cattermole,10783.0,Left Center Midfield,4,Leicester City,22,['e2b77b8f-6b9b-45b2-9e17-287d14364626'],28,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:01:28.273,Duel,True
,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,8dbea9d9-9284-450a-9aae-79eb743eaaab,54,,"[49.9, 48.7]",3754152,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,6,Leicester City,22,['20536a87-4b47-4b04-8995-4e49d8a368a3'],1,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:01.248,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,721138a0-b909-40b4-baf4-a6aec79e628d,78,,"[26.0, 67.7]",3754152,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,6,Leicester City,22,['786bb15b-a73c-402e-9367-a2206121c723'],14,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:14.917,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,6b2deeca-2b95-437f-b28a-ce942afafd9c,80,,"[111.8, 27.8]",3754152,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Huth,40123.0,Left Center Back,7,Leicester City,22,['c3ba04a5-c5f1-40e4-b9ee-3084f1b32f38'],45,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:45.139,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,134ba261-7a17-478b-9a23-24b2a242c854,119,,"[76.6, 77.0]",3754152,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Drinkwater,3662.0,Left Defensive Midfield,12,Sunderland,41,['5a26a75f-4117-4646-9058-00a201561c13'],26,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:26.512,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,2c47b4d6-e010-4e98-8a96-7b774f91bce7,122,,"[34.3, 6.1]",3754152,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Kirchhoff,13846.0,Center Defensive Midfield,12,Sunderland,41,['4730ccf2-9fe3-4a52-863c-477afef510f3'],28,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:28.160,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,fced1dd2-ab4b-496d-872f-c0ddb73ebafc,141,,"[30.0, 5.4]",3754152,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Left Midfield,13,Leicester City,22,['cb392e33-58bf-4317-8410-b44f1316c08a'],35,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:35.721,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,7ba81997-ae8e-4009-a325-84824324fe8c,144,,"[110.4, 61.9]",3754152,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Left Center Forward,13,Leicester City,22,['4e1d425b-2030-43bf-8f97-aca01a6f32f5'],38,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:04:38.809,Duel,True
,,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,b6f8e389-7c71-48c0-a41a-641dc642802d,155,,"[11.8, 1.0]",3754152,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,14,Leicester City,22,['1204d88e-3168-4fe6-8c85-fd75bfbf59aa'],55,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:04:55.974,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,9109892f-98bc-453c-b0b4-b4eb49c4c2bc,166,,"[109.3, 46.3]",3754152,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Huth,40123.0,Left Center Back,17,Leicester City,22,['d4b06746-15ae-4d06-ab05-3619d6c477f7'],49,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:05:49.678,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,187ee5a8-4f31-4c45-bcc7-a5a2815d38cd,191,,"[90.8, 64.5]",3754152,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jamie Vardy,10960.0,Left Center Forward,17,Leicester City,22,['0783d1ce-37fc-42da-8e77-111e4037bcf0'],5,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:06:05.580,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,f130c9bb-51a2-42e8-a611-98339290b71d,228,,"[111.2, 43.1]",3754152,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Kirchhoff,13846.0,Center Defensive Midfield,20,Sunderland,41,['a18ae5de-82c3-4743-933d-660be9829cc5'],23,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:07:23.714,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,a1bc6628-354d-43cb-a6c6-f9a774e279a9,238,,"[5.9, 7.3]",3754152,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Fuchs,3812.0,Left Back,21,Sunderland,41,['2f28e53e-c32e-49e3-a6cb-319570bfb104'],40,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:07:40.925,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,8bfb1831-dc01-4132-aed3-75899aaab146,244,,"[23.6, 18.4]",3754152,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,N''Golo Kanté,3961.0,Right Defensive Midfield,22,Sunderland,41,['72091cce-5d4c-4cdc-ba42-6a112b55c532'],46,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:07:46.692,Duel,True
,,,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,a445a1b2-08c9-44bd-98aa-7ce0c3fdaa80,329,,"[52.5, 9.9]",3754152,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,26,Sunderland,41,['6e2ab231-9891-4f28-af08-f73509bb90c5'],34,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:09:34.344,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,9a9f45cb-266b-4b55-9f31-eee0be04eb9b,393,,"[10.4, 33.7]",3754152,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lamine Koné,13286.0,Right Center Back,30,Leicester City,22,['441d4bc6-22ff-4106-a7db-66466e4c4bb2'],17,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:11:17.445,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,30fa0c5c-b759-464c-b400-65e12231c52d,398,,"[79.9, 50.4]",3754152,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jan Kirchhoff,13846.0,Center Defensive Midfield,31,Sunderland,41,['eeefa70f-f0f3-4f2e-b2a0-759ec340e794'],52,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:11:52.899,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,d3764c81-a766-4269-b2f0-711b29ce33ec,443,,"[30.3, 15.4]",3754152,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Kirchhoff,13846.0,Center Defensive Midfield,34,Sunderland,41,['bd1b249d-cb4d-4526-911f-913f0b69e0eb'],47,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:12:47.359,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,b6003c50-4bf5-416e-9206-4fb372dde837,475,,"[16.8, 24.8]",3754152,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,36,Leicester City,22,['a62815df-3c09-4f91-a51f-bcff3f1edb08'],19,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:13:19.819,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,0cfd58f9-52d7-4e4e-9d95-4c9c22402984,572,,"[23.6, 17.9]",3754152,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Younes Kaboul,4746.0,Left Center Back,47,Leicester City,22,['8fe604fb-5ad5-4425-9c5e-206cf4cf03ed'],44,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:17:44.387,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,f4ad521e-1cf1-45e7-bd90-66d7c33f0430,580,,"[44.9, 65.4]",3754152,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Drinkwater,3662.0,Left Defensive Midfield,47,Leicester City,22,['030b81c1-01fc-4619-8c16-c2c2cb367612'],50,,,,,,,,,,,,,,,,,,,,Leicester City,22,00:17:50.936,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,b5005cd7-7cb5-4651-bf29-0344d37345b2,591,,"[48.0, 4.0]",3754152,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lee Cattermole,10783.0,Left Center Midfield,48,Sunderland,41,['956bab6a-8115-469c-a324-a58e0d028dcb'],57,,,,,,,,,,,,,,,,,,,,Sunderland,41,00:17:57.239,Duel,True
