ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9741c53-a8ce-4b3b-b177-d31f7365204d,3657,,"[81.8, 36.9]",3754272,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Paloschi,6950.0,Right Center Forward,186,Stoke City,30,['164cb0f8-fcde-49f2-8f82-f4447f2cb202'],55,,,,,,,,,,,,,,,,,,Swansea City,26,00:45:55.776,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe8ff04f-3ea9-4139-a5ff-ba8995662ebe,3662,,"[102.3, 29.9]",3754272,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marko Arnautović,3325.0,Left Wing,186,Stoke City,30,['06b5ba46-8a3b-4955-bfd3-c2ae73041dcd'],11,,,,,,,,,,,,,,,,,,Stoke City,30,00:46:11.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a06f66d4-7c90-4429-a70d-98a9294079c5,3670,,"[41.6, 68.4]",3754272,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Àngel Rangel Zaragoza,3973.0,Right Back,188,Swansea City,26,['bb9fc9ed-5b07-414c-b70c-2f4dd9c0b925'],28,,,,,,,,,,,,,,,,,,Swansea City,26,00:46:28.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,776d883a-d006-4c73-a831-cc5cb8de1823,3672,,"[89.9, 65.0]",3754272,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Paloschi,6950.0,Right Center Forward,189,Swansea City,26,['a4921bbd-499d-43d4-806c-5e73b7a2a701'],32,,,,,,,,,,,,,,,,,,Swansea City,26,00:46:32.139,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,484d764f-45e5-4643-9868-1a05d82454cc,3681,,"[89.5, 17.1]",3754272,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis Sanmartín Mato,3265.0,Center Forward,190,Stoke City,30,['57865074-f899-4de1-861d-915c7a0878be'],3,,,,,,,,,,,,,,,,,,Stoke City,30,00:47:03.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75fcc469-6b13-4e99-976d-5c7479936cc1,3684,,"[50.8, 57.7]",3754272,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Paloschi,6950.0,Right Center Forward,191,Swansea City,26,['38143f5c-1317-43f8-a58b-54d3946462f4'],5,,,,,,,,,,,,,,,,,,Swansea City,26,00:47:05.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0f4ce85-7d2b-426c-be2e-8fcbe20e5c0f,3687,,"[41.3, 66.2]",3754272,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Routledge,3449.0,Left Center Forward,191,Swansea City,26,['cad728d8-43df-44e0-a744-93283fc09365'],6,,,,,,,,,,,,,,,,,,Swansea City,26,00:47:06.500,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,affec293-138b-4c44-8e12-bae0a2f41897,3690,,"[74.5, 69.5]",3754272,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,191,Swansea City,26,['63f28876-f48c-4b89-894b-9f128a56e67d'],9,,,,,,,,,,,,,,,,,,Swansea City,26,00:47:09.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,646d2d7c-e1bf-47f4-95b7-7c979463f24f,3692,,"[20.8, 28.2]",3754272,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jakob Haugaard,41185.0,Goalkeeper,191,Swansea City,26,['9dc685d1-dcdf-4b8b-97cb-6b7ff0d73977'],13,,,,,,,,,,,,,,,,,,Stoke City,30,00:47:13.534,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,234d8b96-1786-4f86-a049-62f424739f5c,3694,,"[85.4, 4.2]",3754272,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,191,Swansea City,26,['6af3e966-234b-45a8-86c1-a922b8190335'],18,,,,,,,,,,,,,,,,,,Stoke City,30,00:47:18.988,Ball Receipt*,
,,,,"[59.5, 42.0]",,,,,,,,,,,,,0.860891,,,,,,,,,,,96d28cdb-767c-4f90-9563-4ce938ccbdb1,7,,"[59.5, 41.8]",3754272,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Glenn Whelan,9625.0,Right Defensive Midfield,2,Stoke City,30,"['4eaba707-0c07-4981-b159-539501a7b65e', 'a9c5f724-e3e6-4b02-9fb2-93a65fce8ff7']",1,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:01.190,Carry,
,,,,"[62.6, 53.2]",,,,,,,,,,,,,4.43272,,,,,,,,,,,a9338d53-2a7c-4f99-944b-63ac2ee2ca9c,10,,"[45.8, 35.1]",3754272,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,2,Stoke City,30,"['5fa56134-c9b9-4093-926d-6f49446855d6', '9f217b53-0380-4289-affa-86c0d4650f3c', 'aac80a3f-ce2f-40a5-8bba-76cb8dfde863']",2,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:02.996,Carry,True
,,,,"[10.6, 30.0]",,,,,,,,,,,,,2.112724,,,,,,,,,,,5cac9b46-46c7-49cb-be09-f586eb5e2f83,18,,"[10.2, 26.5]",3754272,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,3,Swansea City,26,"['01407dd0-ddc6-4bd9-9929-bdcfe7a4c62a', '2212792a-00df-487e-964b-194745ed3d65']",13,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:13.922,Carry,
,,,,"[20.8, 57.9]",,,,,,,,,,,,,1.204338,,,,,,,,,,,e156aee1-80ec-4d84-9f64-e6c668ca2622,21,,"[20.8, 56.7]",3754272,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,3,Swansea City,26,"['43e3333d-5534-43e4-b031-d971e2be7a06', '8f73571d-b0b5-4228-9194-cd31b226b206']",18,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:18.391,Carry,
,,,,"[42.7, 79.3]",,,,,,,,,,,,,0.046528,,,,,,,,,,,a20a43bd-96da-41e5-b0f3-2c017c30d350,25,,"[41.8, 78.7]",3754272,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Àngel Rangel Zaragoza,3973.0,Right Back,3,Swansea City,26,"['0cd42f5b-aefa-4ac0-86e7-f0044b6f6141', '3c08eaae-197c-4aa6-9078-2bd1fc592e49', '623c34b9-1337-4ad2-a3a4-2df06642f9cf']",20,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:20.927,Carry,True
,,,,"[88.9, 11.0]",,,,,,,,,,,,,1.303818,,,,,,,,,,,ff5cda73-2453-47ee-a4ad-24e74900e58e,36,,"[88.0, 11.8]",3754272,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,4,Stoke City,30,"['19a6aa04-3d6c-405c-a187-902185cbfe1d', '1a9d7ad0-d66e-4075-abb0-348784cb7cf3', '2e318cb1-30aa-4093-b8a0-8877fc322b59']",37,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:37.660,Carry,True
,,,,"[42.9, 73.7]",,,,,,,,,,,,,0.769178,,,,,,,,,,,3800882a-25ff-4029-8c88-f5051c7e87a9,41,,"[36.8, 74.3]",3754272,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Britton,4631.0,Center Defensive Midfield,4,Stoke City,30,"['13fe01fb-d289-4bb1-9137-23d4702f5da5', 'a1020122-0646-4acc-8452-30f236f46bd3']",39,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:39.476,Carry,
,,,,"[57.3, 77.3]",,,,,,,,,,,,,1.705226,,,,,,,,,,,876ac343-74c1-4c14-a495-3db66d5cde89,45,,"[51.8, 75.4]",3754272,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bafétimbi Gomis,20521.0,Right Center Forward,4,Stoke City,30,"['79f57db6-1b5a-42c6-a928-c05f2a13113d', 'd6daa3d4-feb8-4116-8290-2627b6c1b19f', 'f47f59d5-94e9-494e-bc51-ec4c34ee7bec']",41,,,,,,,,,,,,,,,,,,Swansea City,26,00:00:41.030,Carry,True
,,,,"[35.8, 12.8]",,,,,,,,,,,,,5.559966,,,,,,,,,,,ce2ab74a-2c82-499c-8854-c42f81d16c4b,48,,"[50.6, 3.9]",3754272,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erik Pieters,3467.0,Left Back,4,Stoke City,30,"['1fb508cd-b08b-4cc0-8375-0cb8542f0aef', '41e5e024-0a23-46eb-b725-01ff60a4abf4']",44,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:44.065,Carry,
,,,,"[25.2, 46.4]",,,,,,,,,,,,,8.331712,,,,,,,,,,,f84b839b-ffca-4446-a873-23a299bbe1c2,53,,"[12.0, 31.0]",3754272,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jakob Haugaard,41185.0,Goalkeeper,4,Stoke City,30,"['2fe3fe54-d981-41fb-ba54-38e6b790f332', '60dc82f1-0616-450a-931c-a734f45e62b2']",54,,,,,,,,,,,,,,,,,,Stoke City,30,00:00:54.209,Carry,
,,,,"[84.1, 61.1]",,,,,,,,,,,,,0.098383,,,,,,,,,,,19c35de6-74d6-4e88-88c5-fa8067b56d71,60,,"[83.3, 58.6]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,4,Stoke City,30,"['ec4abddf-a27e-410d-9ee6-c21b2f8a4483', 'ffb6ef13-1ef4-4c91-9717-35520fad8af5']",7,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:07.424,Carry,
,,,,"[35.4, 19.6]",,,,,,,,,,,,,0.948569,,,,,,,,,,,6230d41d-f69a-4127-a59b-058c01376c5f,63,,"[36.0, 19.0]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kyle Naughton,3340.0,Left Back,5,Swansea City,26,"['174bf88e-62e9-479b-a332-81a99cee6127', '47b1afdd-3f7f-4e45-b2cd-3318f9632efc', '9f16147e-bb09-44c8-aa27-772cf217af67']",7,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:07.523,Carry,True
,,,,"[38.3, 29.4]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,f99cc24a-3030-4ba7-8877-6ac62df67b48,67,,"[39.3, 27.9]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,5,Swansea City,26,"['11edcc4e-5020-4e6d-8529-cac9f1db830b', '4896382f-383a-40b0-bf67-8343cc62a749', '519df6c8-5d32-461b-a52a-3fe29ac2fd5f']",9,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:09.015,Carry,True
,,,,"[15.0, 22.7]",,,,,,,,,,,,,2.226057,,,,,,,,,,,4269cef3-09b2-4206-9900-bcd8c3adc883,71,,"[24.1, 19.0]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,5,Swansea City,26,"['3dab4f52-27df-4da4-9c6f-06b5968d5d10', 'b3d87bde-8557-4f75-b4b7-312b7d2d9cc4']",10,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:10.276,Carry,
,,,,"[29.6, 26.2]",,,,,,,,,,,,,0.917003,,,,,,,,,,,e82ecfa0-ba6f-4caf-bca0-2be7a3bbd598,74,,"[28.9, 27.3]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,5,Swansea City,26,"['37d9f975-6ec8-4281-860a-b4d9f4e4e753', '426930f8-1e9b-4687-b969-2c3880d18457', 'ee6d8306-2f8e-4bd4-a3cb-898321d51dc9']",13,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:13.433,Carry,True
,,,,"[42.5, 22.5]",,,,,,,,,,,,,1.201327,,,,,,,,,,,dc9d7d34-0da7-46d5-9ad9-5e1e1e142585,78,,"[42.9, 21.7]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Fer,4045.0,Left Center Midfield,5,Swansea City,26,"['5fef4900-f7de-4b71-9b41-2d748c614c34', '96068aee-cbb6-4b21-b5b1-f79b79e53049', 'a5bae444-1843-4771-911b-0c783cb4d394']",15,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:15.185,Carry,True
,,,,"[23.9, 9.2]",,,,,,,,,,,,,3.239312,,,,,,,,,,,1a622731-49a8-4703-8a2f-564ab4df3ac3,82,,"[21.8, 24.6]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,5,Swansea City,26,"['2a941773-edc2-4955-8d5c-6c0764124e4c', '97c511e4-1726-45f1-a13f-537a88f248d6']",17,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:17.566,Carry,
,,,,"[29.1, 18.3]",,,,,,,,,,,,,1.691432,,,,,,,,,,,23bdc9d1-93f6-4ff2-8335-9f046eac0477,90,,"[26.4, 19.0]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Williams,3644.0,Left Center Back,5,Swansea City,26,"['a820a715-b6b4-4fe4-98ae-a7072b7f9580', 'e8cd7fc1-7f6b-40ae-87a1-69f188f54fb9']",27,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:27.883,Carry,
,,,,"[67.5, 22.7]",,,,,,,,,,,,,0.112293,,,,,,,,,,,3c9050b4-395c-4ca7-88c1-cf142cd9fa68,94,,"[64.7, 22.5]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bafétimbi Gomis,20521.0,Right Center Forward,5,Swansea City,26,"['77b4633b-dc67-448f-8cc8-e173cbe87405', 'c4b5c5c4-5e52-41d7-8e1d-798b61352b1c', 'ea9e5256-38d7-4cac-a055-76d7c8eb4e2b']",33,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:33.055,Carry,True
,,,,"[44.8, 64.1]",,,,,,,,,,,,,0.044788,,,,,,,,,,,e433dfa0-7562-4b39-9acf-4193209fe541,105,,"[45.2, 63.9]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,7,Swansea City,26,"['6fa16f46-6034-4f63-97ec-60dc81e585d3', '799ff06d-f063-4b0e-8581-2734bbfc0967', 'dbf21177-6fc9-4acb-b6be-db5d408b180c']",43,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:43.718,Carry,True
,,,,"[53.3, 72.3]",,,,,,,,,,,,,0.950153,,,,,,,,,,,6eca3c4b-8e05-4f79-9258-804f5e30fc6e,108,,"[52.0, 71.9]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Center Midfield,7,Swansea City,26,"['69fbbc86-a365-4981-a6ac-6dcd67869ed2', 'a5f82b01-a32b-40c6-bf63-ae98b49f672b', 'dcfd8d28-c9ce-4389-8c83-aa94be3c8947']",44,,,,,,,,,,,,,,,,,,Swansea City,26,00:01:44.416,Carry,True
,,,,"[55.3, 34.1]",,,,,,,,,,,,,0.643905,,,,,,,,,,,ca2ce2a1-5460-4a0e-8b1a-2ef9533512eb,119,,"[55.3, 34.1]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,8,Stoke City,30,"['605e01ce-00c9-436c-bf94-8efcfd97aeb8', 'b1d87c99-4952-4109-b1e2-0017ca9a8e98']",49,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:49.577,Carry,
,,,,"[57.6, 35.5]",,,,,,,,,,,,,0.925528,,,,,,,,,,,784bb5de-03ae-4ff0-b314-5f9fa96c38c2,122,,"[62.2, 33.7]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,8,Stoke City,30,"['74ac4898-f43d-413f-8d48-0419b4786358', '7f83c050-4019-4030-9776-443545811f4a']",50,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:50.981,Carry,
,,,,"[53.3, 51.6]",,,,,,,,,,,,,0.772165,,,,,,,,,,,3ff1f421-16be-4882-a7ea-85960195c3e7,125,,"[54.7, 49.5]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Right Wing,8,Stoke City,30,"['01277ee4-d73b-400a-aabd-99d2ebd91570', 'd5ff791e-f934-4ec3-a2ee-e7f8c4fa0842']",52,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:52.787,Carry,
,,,,"[71.4, 71.8]",,,,,,,,,,,,,3.751159,,,,,,,,,,,6fc92043-3bee-4314-a562-c095aa72a2a1,128,,"[65.6, 71.3]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Bardsley,3643.0,Right Back,8,Stoke City,30,"['183f8186-4f64-4448-b4aa-c0722bedd360', '3aac7212-37c7-4524-9e8d-17671ecf4698', '4c7263fc-bfad-4a72-9f30-49ce7e49aab5']",55,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:55.128,Carry,True
,,,,"[63.9, 69.3]",,,,,,,,,,,,,0.649893,,,,,,,,,,,c0d95bc2-747f-4802-95fe-96473f4adf7b,132,,"[66.6, 69.9]",3754272,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Right Wing,8,Stoke City,30,"['31e0cbca-c7d2-4391-87de-ea5afced109f', '6bd9b245-534f-403e-9918-767120e99f32']",59,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:59.721,Carry,
,,,,"[55.1, 63.4]",,,,,,,,,,,,,3.421717,,,,,,,,,,,1090015b-c6eb-4435-884c-b0ee124ffdb7,138,,"[65.6, 57.2]",3754272,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,8,Stoke City,30,"['2d51e3bd-f5f1-4c30-ba7d-eda651111f95', '728af88d-7f5c-4271-b4f5-4d3534cbcd5a', 'ba0b4b87-f37a-47dd-aea1-27c79cb39cdd']",3,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:03.391,Carry,True
,,,,"[41.4, 56.8]",,,,,,,,,,,,,3.229924,,,,,,,,,,,8463a7c6-e929-4f02-beb5-a50bb48e563c,141,,"[39.5, 56.8]",3754272,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Geoff Cameron,3480.0,Right Center Back,8,Stoke City,30,"['bf468298-5a32-46af-b5de-985626fc4d6d', 'f0e75eb1-fdc6-4cc6-a6b1-1191427903a3']",8,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:08.034,Carry,
,,,,"[55.3, 45.9]",,,,,,,,,,,,,1.496439,,,,,,,,,,,fb2635be-d9ca-48fa-b907-a55ece8f88b7,144,,"[49.1, 51.4]",3754272,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Glenn Whelan,9625.0,Right Defensive Midfield,8,Stoke City,30,"['5320eff4-4522-45bf-9abc-774847f703ea', '5ad39ac8-c07a-478b-8da2-2e55da234ba8']",12,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:12.505,Carry,
,,,,"[77.5, 72.9]",,,,,,,,,,,,,1.115917,,,,,,,,,,,04555f2f-565d-447b-bb2d-577b33e7555f,152,,"[80.6, 68.9]",3754272,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wayne Routledge,3449.0,Left Center Forward,9,Swansea City,26,"['3f9d445a-ffe9-4fc5-82f6-691aecbf2350', '9e54b9bf-0600-4a3c-86e0-1d78b0f0c4b6', 'f04c4042-9ce2-4aba-b011-edc166ac24e8']",54,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:54.458,Carry,True
,,,,"[82.9, 63.1]",,,,,,,,,,,,,3.195249,,,,,,,,,,,8a9af514-6d7b-4f54-a97a-3359c357cd81,157,,"[72.2, 73.3]",3754272,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jack Frank Porteous Cork,3462.0,Right Center Midfield,9,Swansea City,26,"['5ac26d51-ddf9-4d8a-be46-32690668b02c', '8395142e-669c-4182-a4c6-ec905af77f05', 'aa1dbcc1-698e-4a92-9ba6-71632b5f45a4']",56,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:56.494,Carry,True
,,,,"[94.5, 64.4]",,,,,,,,,,,,,1.588019,,,,,,,,,,,993a902b-a14c-4546-af14-64aa143c97b5,161,,"[82.9, 63.1]",3754272,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jack Frank Porteous Cork,3462.0,Right Center Midfield,9,Swansea City,26,"['0bfe5edb-e49c-40bd-9224-c2b032be9936', '17884dd8-cb59-4fcd-84f2-53f4488e0447', '5ac26d51-ddf9-4d8a-be46-32690668b02c']",59,,,,,,,,,,,,,,,,,,Swansea City,26,00:02:59.690,Carry,True
,,,,"[112.7, 75.4]",,,,,,,,,,,,,3.739759,,,,,,,,,,,27d4b2f1-19c8-4d57-a3df-49cbcdcc7e01,164,,"[102.7, 76.9]",3754272,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wayne Routledge,3449.0,Left Center Forward,9,Swansea City,26,"['5a8aa2b0-74f1-40e8-9a22-1eb5caedfde9', 'b63a6609-4869-426d-a2d0-64561630e15a', 'd52d1a54-7aa1-4f44-b527-22162dbc8290']",2,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:02.435,Carry,True
,,,,"[24.1, 10.9]",,,,,,,,,,,,,2.300044,,,,,,,,,,,eeaaa698-8b59-430b-974c-dd73a6d98ee5,170,,"[22.2, 9.5]",3754272,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marko Arnautović,3325.0,Left Wing,9,Swansea City,26,"['01105e3c-58f6-4f4e-9461-ff47f52225f1', '542c00a8-70da-468e-a79b-2c2964efef5c', 'd9237577-3d09-47a6-afcc-e907fb3bf219']",8,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:08.887,Carry,True
,,,,"[75.0, 63.3]",,,,,,,,,,,,,0.551279,,,,,,,,,,,8c0db5e9-e496-420d-b75b-2b982448cc7a,176,,"[76.4, 63.3]",3754272,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leon Britton,4631.0,Center Defensive Midfield,9,Swansea City,26,"['8c22ded2-79ed-42b8-89b7-ca5009f547a0', 'c80fe58b-9acb-4653-9ee4-ef3e55d87d45', 'f8f9de9c-8f66-41b4-98d3-aa7e7d43634b']",13,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:13.588,Carry,True
,,,,"[80.4, 73.3]",,,,,,,,,,,,,0.670635,,,,,,,,,,,ad7b0d49-3de9-435c-b12b-bbb020ced4f5,180,,"[81.4, 72.5]",3754272,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Àngel Rangel Zaragoza,3973.0,Right Back,9,Swansea City,26,"['3feac768-b3a7-4d8e-a4d2-c8c9276188cb', '97a9d3e9-a021-4c92-9bf8-da379cdeb2c4', 'f05a9911-b747-4b0f-98d2-b3a4123d306a']",14,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:14.788,Carry,True
,,,,"[88.7, 67.7]",,,,,,,,,,,,,0.816922,,,,,,,,,,,6bf5e46b-2829-4ef0-b60b-dd003c76d666,184,,"[86.4, 67.1]",3754272,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jack Frank Porteous Cork,3462.0,Right Center Midfield,9,Swansea City,26,"['474e1e28-1a4a-492c-9968-9c0c802756a0', '78216454-b3bf-4cc0-9f61-2e1dd81b0df3', 'e29914d5-f8bf-4850-bc2b-a152832e3f18']",16,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:16.487,Carry,True
,,,,"[99.9, 76.6]",,,,,,,,,,,,,2.386172,,,,,,,,,,,ed53543f-ce37-4f0c-ad2d-ff6c2ed2d597,188,,"[100.8, 76.6]",3754272,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wayne Routledge,3449.0,Left Center Forward,9,Swansea City,26,"['1a046c38-f941-471d-a84e-674f39881a61', '2518cf87-2e86-4534-812e-09a59514dca4', '96418b33-f23d-429b-9155-b2877be15752']",18,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:18.087,Carry,True
,,,,"[117.9, 75.0]",,,,,,,,,,,,,3.158876,,,,,,,,,,,025e1013-d053-4c6b-a831-bde0049eef90,192,,"[99.5, 67.1]",3754272,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jack Frank Porteous Cork,3462.0,Right Center Midfield,9,Swansea City,26,"['24170513-d70f-4e5c-b3c3-263cb718f5bd', '45845ee9-1c87-4373-ba11-7116174fc353', '94b9eb83-cbf3-4fa1-b230-d0d4f5fc3d8e']",21,,,,,,,,,,,,,,,,,,Swansea City,26,00:03:21.258,Carry,True
,,,,"[33.9, 58.1]",,,,,,,,,,,,,0.04,,,,,,,,,,,280274c3-601b-48e0-9eb5-d580ce2420e6,211,,"[34.8, 58.3]",3754272,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Fernández,3290.0,Right Center Back,12,Swansea City,26,"['09fd5828-4801-4f04-b4e4-3f1b45e6e8bf', 'c1471c0f-5437-437b-b33c-7987b4d99c02', 'd064f914-8f98-4da8-83e1-3407d6ffa46e']",31,,,,,,,,,,,,,,,,,,Swansea City,26,00:04:31.461,Carry,True
