50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37372332-f38e-4072-9e43-87038c4c5ed7,2311,,"[92.8, 61.9]",3838017,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivaldo Borges dos Santos Neto,24665.0,Left Wing Back,80,Clermont Foot,152,['cb6d34fb-0147-42ee-9578-82f6fb0c586f'],44,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:07:44.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05666920-2a1f-46f2-80f2-9e485a59f9e4,2314,,"[87.9, 65.8]",3838017,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Gastien,7626.0,Left Defensive Midfield,80,Clermont Foot,152,['d6a7c610-8d96-455f-b977-3c7bcd4ddf1b'],45,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:07:45.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936eece6-f943-451b-8e39-8856bdbf7ca3,2317,,"[93.4, 75.0]",3838017,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Muhammed Cham Saracevic,32481.0,Right Attacking Midfield,80,Clermont Foot,152,['1397ffc0-4853-4ebf-8e15-0d7483490d39'],50,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:07:50.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccef3ae1-9de7-45ed-9eee-8e8e7583f439,2320,,"[87.0, 60.4]",3838017,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivaldo Borges dos Santos Neto,24665.0,Left Wing Back,80,Clermont Foot,152,['2764531d-0923-4032-88cd-66936757a675'],52,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:07:52.955,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963c6d9e-1785-437c-8772-5df754d8a6d8,2326,,"[41.0, 21.6]",3838017,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,80,Clermont Foot,152,['a2e51732-ac90-432d-aa29-419aed9ff9c1'],55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:55.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86c870b0-9d21-48b1-a698-2393c1b061d8,2329,,"[45.4, 40.6]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateusz Wieteska,8704.0,Center Back,80,Clermont Foot,152,['49e59784-7f2e-4dbd-871d-cc90e5e34c6d'],2,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:08:02.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1abc1fe-4cfc-4997-98b7-46bd9d0dc218,2332,,"[68.2, 13.2]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximiliano Caufriez,23682.0,Left Center Back,80,Clermont Foot,152,['117e3ae3-37d8-4981-b0ab-b6a679a5227e'],6,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:08:06.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f540f0d3-f71a-46c7-8532-32c51f0b37ba,2335,,"[87.1, 7.6]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elbasan Rashani,29786.0,Left Attacking Midfield,80,Clermont Foot,152,['36a1a169-5c20-496d-b8b9-9d978017dad8'],9,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:08:09.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d8b2d9e-e7be-4b94-865a-9c769c6ed61b,2338,,"[85.2, 16.0]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivaldo Borges dos Santos Neto,24665.0,Left Wing Back,80,Clermont Foot,152,['649eef92-a34b-41c0-a2cb-5afc2d0898a0'],10,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:08:10.577,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c2c8643-c1c1-4d5d-8566-e3c0a4bcce2b,2341,,"[99.3, 14.4]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximiliano Caufriez,23682.0,Left Center Back,80,Clermont Foot,152,['9a78332e-0acf-4ba1-adc1-d88f300d3f47'],11,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:08:11.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c70e02a-6650-4db2-9105-8b7c4547b639,2344,,"[79.4, 19.9]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Gastien,7626.0,Left Defensive Midfield,80,Clermont Foot,152,['72a11389-1426-4802-81a0-ed561f1d6645'],14,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:08:14.974,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efc83f8c-7e2f-4cad-9b0e-a752cd3e1472,2347,,"[85.2, 21.8]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivaldo Borges dos Santos Neto,24665.0,Left Wing Back,80,Clermont Foot,152,['3513627b-db58-465a-85e6-45cbd2611789'],16,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:08:16.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98712093-cdf2-433a-b5a5-eb26bfe3b6cd,2352,,"[59.5, 20.5]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,81,Paris Saint-Germain,131,['03642005-8508-4c40-a80c-75f0aad288e4'],20,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:20.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f57ea6db-1305-4313-aeff-a542e323f07e,2360,,"[106.7, 47.6]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,81,Paris Saint-Germain,131,['0bbb9531-9a51-49ad-972b-52aa4919e7ea'],26,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:08:26.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94be6de4-3b51-411f-aefb-78801dd5ddf3,2364,,"[57.2, 57.5]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jim Allevinah,28376.0,Right Wing Back,82,Clermont Foot,152,['23ddffb4-b5dd-4b15-9cf6-be151969f61f'],51,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:08:51.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937652c8-9d85-4942-a7e5-fb69dd26d075,2366,,"[40.7, 55.4]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maxime Gonalons,6982.0,Right Defensive Midfield,82,Clermont Foot,152,['f556cf4b-e842-45fd-a00f-5f95d59ee0d0'],56,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:08:56.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8112c2e2-e036-4857-b799-a8c15cd167df,2368,,"[45.3, 42.3]",3838017,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johan Gastien,7626.0,Left Defensive Midfield,82,Clermont Foot,152,['5de39654-b172-499e-82d0-a5bb4e988020'],57,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:08:57.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04971ce4-6be3-411a-9a56-06b7518cca98,2371,,"[54.8, 16.8]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vivaldo Borges dos Santos Neto,24665.0,Left Wing Back,82,Clermont Foot,152,['4181cdec-61d8-45b0-a322-f4a0cbc7f62e'],0,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:00.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e826468d-c2bb-4612-b526-dcad1a495dcd,2374,,"[51.9, 16.2]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maximiliano Caufriez,23682.0,Left Center Back,82,Clermont Foot,152,['f738c4ce-e240-4986-88b3-d03a876d5ebb'],6,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:06.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e7b1224-6fa2-494b-80b6-ff3970723b05,2377,,"[56.6, 14.2]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johan Gastien,7626.0,Left Defensive Midfield,82,Clermont Foot,152,['d17ccad3-4747-46a3-8f62-8182b6dfd8b2'],12,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:12.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e4bdded-9988-4b38-a8cd-a5c43c186630,2380,,"[68.5, 6.5]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vivaldo Borges dos Santos Neto,24665.0,Left Wing Back,82,Clermont Foot,152,['b7929fc8-b285-40d7-b539-43b8975aaaa7'],14,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:14.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4948ac80-9804-47af-a38e-c4d74337ef3f,2383,,"[63.5, 6.3]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maximiliano Caufriez,23682.0,Left Center Back,82,Clermont Foot,152,['113d7eb9-26c9-411e-865c-23b027caabcb'],15,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:15.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa038e54-451c-4db0-9ffe-566ede0c8a07,2386,,"[56.9, 12.4]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johan Gastien,7626.0,Left Defensive Midfield,82,Clermont Foot,152,['f34e3019-9d3c-45c2-8b24-7a634ca46420'],17,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:17.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2376b95-f467-4ca5-afb3-2936519ba075,2390,,"[42.0, 36.5]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mateusz Wieteska,8704.0,Center Back,82,Clermont Foot,152,['2469c145-774b-47a5-ac9c-692a3ce37dc7'],24,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:24.164,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371e30e5-7c52-4e5e-a905-e2abaac7eed7,2393,,"[62.7, 19.9]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Muhammed Cham Saracevic,32481.0,Right Attacking Midfield,82,Clermont Foot,152,['b1562272-771a-4ae3-92a7-d28bb33cf56d'],26,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:26.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96109a3a-3c0f-4aaf-9e16-06aa1b402d9f,2396,,"[81.2, 21.8]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Grejohn Kyei,7367.0,Center Forward,82,Clermont Foot,152,['f89655e3-6038-4a93-96c0-3fe171ec06e5'],29,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:29.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfe69be-e6c1-4c23-92ee-19b0a7b4c995,2400,,"[78.2, 26.5]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Muhammed Cham Saracevic,32481.0,Right Attacking Midfield,82,Clermont Foot,152,['e2bdfe37-cee2-4b39-a633-d34f0dd9f443'],31,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:31.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fb7a2d3-2fcb-4d6a-aa27-50c594cfd6be,2409,,"[57.5, 52.5]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,83,Paris Saint-Germain,131,"['45d780d7-70af-4cb6-9ab3-68c8d05b09c5', 'bb374bb1-c690-41c6-9fb5-b3ecad1cb4c5']",34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:34.719,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cea291a3-4df4-406e-8688-62976bf6974a,2412,,"[63.8, 43.6]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Ekitike,50429.0,Center Attacking Midfield,83,Paris Saint-Germain,131,['baef352a-46eb-4ffa-b327-7a869e54a214'],35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:35.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28c915b2-7098-4f9f-b89e-da303e72caa2,2419,,"[63.1, 41.5]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Gastien,7626.0,Left Defensive Midfield,84,Clermont Foot,152,['64823136-2e93-4d0e-9cf9-1cbc05d3cc19'],40,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:40.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539941cf-cc01-4361-8384-5902e5d82ec4,2422,,"[65.6, 69.6]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jim Allevinah,28376.0,Right Wing Back,84,Clermont Foot,152,['af7a0b08-0897-4c4d-a500-6331607ee73a'],42,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:42.402,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d98e9a63-c144-4158-9fef-f341539bc1c5,2425,,"[100.5, 23.7]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivaldo Borges dos Santos Neto,24665.0,Left Wing Back,84,Clermont Foot,152,['6345f943-eab3-4e61-8aba-71e8a22af435'],49,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:49.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cb30751-00b6-429e-88f6-64bc161cfd3c,2430,,"[89.6, 24.4]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grejohn Kyei,7367.0,Center Forward,84,Clermont Foot,152,['cdf88ac7-897a-41b9-ba14-7eff1989cff8'],54,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:54.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f77af9e2-6374-4645-ba05-6fb6c35b9446,2433,,"[75.0, 26.3]",3838017,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Right Defensive Midfield,84,Clermont Foot,152,['b497507d-25e7-4276-bcae-0c7f96574c09'],58,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:09:58.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd456c8c-7bde-46c0-86d1-930c46db0e67,2437,,"[74.5, 10.8]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximiliano Caufriez,23682.0,Left Center Back,84,Clermont Foot,152,['9d802e6b-d2b5-4c9b-9ec6-6a75d6c554de'],1,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:01.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae8d2e1-defd-4171-9e03-bf7ded79b788,2441,,"[81.2, 8.4]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elbasan Rashani,29786.0,Left Attacking Midfield,84,Clermont Foot,152,['70c2f847-00aa-4792-ab42-232f7ad7f750'],3,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:03.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5feadc0f-47d8-4df9-8a03-b999ab96ddcb,2445,,"[89.1, 22.0]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Muhammed Cham Saracevic,32481.0,Right Attacking Midfield,84,Clermont Foot,152,['416bfddd-6e42-496f-bdf0-d7fd73f646cf'],5,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:05.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ed323b1-eb1f-43a1-92f0-1b2824daffd1,2448,,"[74.7, 6.0]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximiliano Caufriez,23682.0,Left Center Back,84,Clermont Foot,152,['bd782129-5f60-42ef-8193-794578bd9d6a'],7,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:07.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7577598-45dd-4419-a83d-da7a0bd7ba91,2451,,"[75.5, 27.5]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grejohn Kyei,7367.0,Center Forward,84,Clermont Foot,152,['f44fb4a1-69e8-436e-8dc4-8637a24d7b4d'],9,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:09.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883af62b-cacf-4b55-a695-c4992546837e,2455,,"[87.0, 24.7]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Muhammed Cham Saracevic,32481.0,Right Attacking Midfield,84,Clermont Foot,152,['b7c3069a-95de-4156-b50c-36eb7ae8730d'],14,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:14.993,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cf7c53c-0888-4350-9f1b-22ca26fff880,2458,,"[104.3, 37.0]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elbasan Rashani,29786.0,Left Attacking Midfield,84,Clermont Foot,152,['eb4bad8d-f8c4-4fe3-9ce7-404821f2ee73'],17,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:17.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07baecbb-419c-4cea-919b-bcf98aeaea29,2460,,"[21.3, 45.8]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Center Back,85,Paris Saint-Germain,131,['155e29b0-9f5f-45ad-a1b6-4e2f93cad66c'],17,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:17.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830c2f40-c2a8-4260-b3f1-32734b4dc5f3,2463,,"[21.5, 47.6]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Right Defensive Midfield,85,Paris Saint-Germain,131,['42d137bf-3431-45fc-9c24-d1aa07b199c3'],18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:18.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe962526-0361-40de-ac42-f479197dbccc,2466,,"[39.9, 37.1]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Ekitike,50429.0,Center Attacking Midfield,85,Paris Saint-Germain,131,['35d8c66f-afa3-4997-827f-e5914a36eef2'],19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:19.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeaded69-479d-4e7f-9a0e-2249d0c53535,2469,,"[40.2, 15.5]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Left Wing Back,85,Paris Saint-Germain,131,['bcd6fb2a-bbc6-47a6-bde8-0a1f40aca9e8'],23,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:23.490,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eff7942-7744-4dd6-a9de-10ee2f39ac79,2472,,"[81.5, 4.2]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,85,Paris Saint-Germain,131,['2e4f7322-9761-4250-bdd0-621d070eca6b'],27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:27.382,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6d83c10-d7a3-4fb1-a3c9-00c426d4a30f,2475,,"[80.8, 35.0]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,85,Paris Saint-Germain,131,['268a44a0-bdec-44d4-94dd-fbb704335b8d'],29,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:29.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1ce4a26-f18e-4b26-8bf8-7a3721c37bd8,2479,,"[88.1, 33.9]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,85,Paris Saint-Germain,131,['fbcd7f0a-6b45-46ed-924f-3d09a4e3bdf7'],33,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:33.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32fb21f3-59f7-41d5-ab47-d9f82c46cd43,2482,,"[99.2, 19.2]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,85,Paris Saint-Germain,131,['7842b36a-55ea-4df1-81dd-11a9b7ac36db'],35,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:10:35.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4371136a-8948-46c2-abdb-339d78b84d37,2488,,"[24.9, 65.6]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jim Allevinah,28376.0,Right Wing Back,86,Clermont Foot,152,['32480c8d-d79a-4a03-969e-d840100a1947'],41,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:41.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c42a6961-be06-4838-88f3-2441a5ea85ad,2491,,"[47.9, 66.7]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Gastien,7626.0,Left Defensive Midfield,86,Clermont Foot,152,['1c165d52-8822-43e7-950f-99b17363fee1'],49,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:49.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7bb4a86-34ac-4ab5-81a5-b51cc5800082,2494,,"[63.4, 24.9]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elbasan Rashani,29786.0,Left Attacking Midfield,86,Clermont Foot,152,['6e9817d9-3a11-409b-99f1-fab706fc5e60'],53,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:53.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf995caf-3e62-4c94-8adf-6e9096b772e1,2497,,"[80.2, 13.4]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivaldo Borges dos Santos Neto,24665.0,Left Wing Back,86,Clermont Foot,152,['b5fb4640-f10e-4ed0-836d-fe7506f4ee09'],57,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:57.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daaec23d-f13e-41e1-853a-b945c478bb45,2500,,"[73.1, 19.1]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elbasan Rashani,29786.0,Left Attacking Midfield,86,Clermont Foot,152,['1ce6a8b5-a5db-45f4-83c5-532bb3403e2c'],58,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:58.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47f79adb-76ff-4490-8428-d792483faf64,2503,,"[75.2, 29.9]",3838017,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Gastien,7626.0,Left Defensive Midfield,86,Clermont Foot,152,['b651595c-6f49-496c-9b27-8b9e4ecfcf67'],59,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:10:59.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bc43473-ee91-4ec3-bc13-2ff72f126a32,2506,,"[75.5, 17.3]",3838017,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elbasan Rashani,29786.0,Left Attacking Midfield,86,Clermont Foot,152,['9f85ea28-1b39-41cc-a648-ca64f6f6446e'],3,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:11:03.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70b7f4c7-8be3-451d-9754-15529f784187,2509,,"[65.0, 28.8]",3838017,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxime Gonalons,6982.0,Right Defensive Midfield,86,Clermont Foot,152,['d5dbe105-69ff-4f06-a611-7f2f9112d849'],5,,,,,,,,,,,,,,,,,,Clermont Foot,152,00:11:05.029,Ball Receipt*,
