50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.491739,,,,,,,,,,90ee3889-7e69-47fb-9539-bc8bf24225b7,121,,,"[41.4, 28.5]",3837827,1,,,,1.5120405,,Left Foot,,,,"[43.0, 55.7]",,Ground Pass,,27.247019,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Center Back,3,Paris Saint-Germain,131,"['acee8196-fafd-47f1-b3f1-5ac4d8027b11', 'b44fecce-b54e-4b66-a00d-7e56b251afb4']",58,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:01:58.845,Pass,True
,,,,,,,,,,,,,,,,0.409722,,,,,,,,,,949b080e-f4f1-4eae-9075-bb11bfca0f0e,125,,,"[28.5, 77.4]",3837827,2,,,,-0.105489306,,Right Foot,,,,"[37.0, 76.5]",,Low Pass,,8.547514,Incomplete,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Center Back,3,Paris Saint-Germain,131,['ce9f374f-3d4d-4518-a53a-259c2a891ac3'],8,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:08.196,Pass,
,,,,,,,,,,,,,,,,0.927095,,,,,,,,,,372f2a7c-ef2f-4f6d-befe-f9c2e238a1d3,127,,,"[42.0, 80.0]",3837827,2,,,,-0.86459726,,,,,,"[47.8, 73.2]",,Low Pass,,8.937561,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Throw-in,1,From Throw In,Nordi Mukiele Mulere,2935.0,Right Wing Back,4,Paris Saint-Germain,131,['d20cb8e5-facf-4f0f-9788-4e2c88f5c72a'],19,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:19.346,Pass,
,,,,,,,,,,,,,,,,2.733666,,,,,,,,,,646e55dd-3846-4593-9168-62fa4c7c2c0b,132,,,"[37.8, 74.2]",3837827,2,,,,-1.8839889,,Left Foot,,,,"[23.0, 28.5]",,Low Pass,,48.03676,,Danilo Luís Hélio Pereira,13621.0,,,True,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,4,Paris Saint-Germain,131,['1cef028c-7ee5-44b4-b1d3-4c9450ff287c'],22,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:22.004,Pass,
,,,,,,,,,,,,,,,,1.76315,,,,,,,,,,7e0e0eb6-f40f-4d30-80b6-50026d6de5d4,135,,,"[24.1, 27.6]",3837827,2,,,,-0.4095603,,Right Foot,,,,"[49.9, 16.4]",,Ground Pass,,28.126144,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Center Back,4,Paris Saint-Germain,131,['c374dd27-69be-4ff5-a22f-a367e0b6369f'],25,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:25.781,Pass,
,,,,,,,,,,,,,,,,2.922559,,,,,,,,,,2b62346d-20c3-4387-ab26-da16da95d403,138,,,"[63.2, 15.3]",3837827,2,,,,0.33093995,,Right Foot,,,,"[99.0, 27.6]",,Ground Pass,,37.85406,Incomplete,Hugo Ekitike,50429.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,4,Paris Saint-Germain,131,"['184a9a98-1ef6-4311-a758-d8d52b5bfb00', '467dea60-4910-4604-a065-b2678bc715da']",29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:02:29.994,Pass,
,,,,,,,,,,,,,,,,0.735285,,,,,,,,,,184a9a98-1ef6-4311-a758-d8d52b5bfb00,141,,,"[21.1, 52.5]",3837827,2,,,,-2.4227626,,Right Foot,,,,"[8.3, 41.3]",,Ground Pass,,17.008234,Unknown,,,,,,,,Recovery,1,From Throw In,Joe Rodon,11250.0,Center Back,4,Paris Saint-Germain,131,['2b62346d-20c3-4387-ab26-da16da95d403'],32,,,,,,,,,,,,,,,,Rennes,134,00:02:32.916,Pass,
,,,,,,,,,,,,,,,,2.311136,,,,,,,,,,46756a5a-4df4-42f4-9597-fb5d7fdbdec8,144,,,"[12.8, 46.8]",3837827,2,True,,,1.3613168,,Right Foot,,,,"[15.5, 59.5]",,Ground Pass,,12.983836,,Christopher Wooh,74588.0,,,,,,Free Kick,1,From Free Kick,Steve Mandanda,3543.0,Goalkeeper,5,Rennes,134,['938f67a5-fc23-443e-b603-0ed0a3bf873a'],46,,,,,,,,,,,,,,,,Rennes,134,00:02:46.231,Pass,
,,,,,,,,,,,,,,,,0.960719,,,,,,,,,,72125520-c634-4857-9457-24250fe57574,146,,,"[28.9, 61.4]",3837827,2,,,,0.72067386,,Right Foot,,,,"[40.4, 71.5]",,Ground Pass,,15.305554,,Lovro Majer,28914.0,,,,,,,1,From Free Kick,Christopher Wooh,74588.0,Right Center Back,5,Rennes,134,['4e0ed320-e53c-46e4-a414-f0ae896c2b44'],53,,,,,,,,,,,,,,,,Rennes,134,00:02:53.978,Pass,
,,,,,,,,,,,,,,,,1.883645,,,,,,,,,,64b24806-3edd-40dd-a1eb-8524f4ab855a,149,,,"[40.4, 71.5]",3837827,2,,,,-2.816531,,Left Foot,,,,"[22.3, 65.4]",,Ground Pass,,19.100262,,Christopher Wooh,74588.0,,,,,,,1,From Free Kick,Lovro Majer,28914.0,Right Defensive Midfield,5,Rennes,134,['c4dc8627-5c1a-43cb-9f5e-07a42e6ab25b'],54,,,,,,,,,,,,,,,,Rennes,134,00:02:54.949,Pass,
,,,,,,,,,,,,,,,,0.864694,,,,,,,,,,61ed2ce4-0d73-4807-9acc-718744bb6937,152,,,"[28.9, 58.7]",3837827,2,,,,-1.896679,,Right Foot,,,,"[24.0, 44.2]",,Ground Pass,,15.305554,,Joe Rodon,11250.0,,,,,,,1,From Free Kick,Christopher Wooh,74588.0,Right Center Back,5,Rennes,134,['f24e85ee-fd12-4f28-a4a1-3cf5cae17fae'],59,,,,,,,,,,,,,,,,Rennes,134,00:02:59.997,Pass,
,,,,,,,,,,,,,,,,1.660285,,,,,,,,,,a9886b7c-1b02-4803-9cc3-d505464d11b1,155,,,"[24.8, 41.9]",3837827,3,,,,-1.5707964,,Right Foot,,,,"[24.8, 16.9]",,Ground Pass,,25.0,,Arthur Theate,43913.0,,,,,,,1,From Free Kick,Joe Rodon,11250.0,Center Back,5,Rennes,134,['8212aa6f-f8d9-4115-bc81-1dfda339b8b0'],2,,,,,,,,,,,,,,,,Rennes,134,00:03:02.545,Pass,
,,,,,,,,,,,,,,,,1.075702,,,,,,,,,,0bc1842d-4009-40de-ac5a-7cd8bc6a60c3,158,,,"[42.9, 3.2]",3837827,3,,,,-0.014562078,,Left Foot,,,,"[63.5, 2.9]",,Ground Pass,,20.602184,,Adrien Truffert,45026.0,,,,,,,1,From Free Kick,Arthur Theate,43913.0,Left Center Back,5,Rennes,134,['1de64da9-8399-4103-96cc-cefcb6aa3d6c'],9,,,,,,,,,,,,,,,,Rennes,134,00:03:09.342,Pass,
,,,,,,,,,,,,,,,,0.791676,,,,,,,,,,d1e67975-201d-4385-90f0-0f338e410dd4,162,,,"[58.1, 3.0]",3837827,3,,,,2.0766723,,Right Foot,,,,"[50.4, 16.9]",,Ground Pass,,15.890248,,Lesley Chimuanya Ugochukwu,44738.0,,,,,,,1,From Free Kick,Adrien Truffert,45026.0,Left Wing Back,5,Rennes,134,['ba19de2d-dce0-41ae-a886-c082ef3c83f3'],11,,,,,,,,,,,,,,,,Rennes,134,00:03:11.553,Pass,
,,,,,,,,,,,,,,,,1.880729,,,,,,,,,,045eb84a-a83e-4030-bc28-ebf9472eb6fe,165,,,"[49.8, 16.7]",3837827,3,,,,-2.1895306,,Right Foot,,,,"[40.9, 4.2]",,High Pass,,15.344706,,Arthur Theate,43913.0,,,,,,,1,From Free Kick,Lesley Chimuanya Ugochukwu,44738.0,Left Defensive Midfield,5,Rennes,134,['8cf89ce7-19fc-40a6-9be9-6c687b907d3c'],12,,,,,,,,,,,,,,,,Rennes,134,00:03:12.345,Pass,
,,,,,,,,,,,,,,,,1.001444,,,,,,,,,,3dc2d908-ee3d-48d1-8890-5f97f19533d8,168,,,"[33.2, 10.9]",3837827,3,,,,1.8323416,,Right Foot,,,,"[27.9, 30.7]",,Ground Pass,,20.497072,,Joe Rodon,11250.0,,,,,,,1,From Free Kick,Arthur Theate,43913.0,Left Center Back,5,Rennes,134,['778ac23e-41f7-4425-aebb-e838a296918e'],15,,,,,,,,,,,,,,,,Rennes,134,00:03:15.667,Pass,
,,,,,,,,,,,,,,,,1.249785,,,,,,,,,,0845d8e9-4ebc-4d63-9444-feee2826bcd4,171,,,"[27.9, 37.5]",3837827,3,,,,1.5297745,,Right Foot,,,,"[29.0, 64.3]",,Ground Pass,,26.822565,,Christopher Wooh,74588.0,,,,,,,1,From Free Kick,Joe Rodon,11250.0,Center Back,5,Rennes,134,['39ff2b24-34c4-4bcc-b935-51c3a257b620'],18,,,,,,,,,,,,,,,,Rennes,134,00:03:18.832,Pass,
,,,,,,,,,,,,,,,,1.655037,,,,,,,,,,1ba5ba1a-42ba-49e7-961d-cd7b666a7623,174,,,"[30.6, 65.0]",3837827,3,,,,-1.742789,,Right Foot,,,,"[26.9, 43.7]",,Ground Pass,,21.618973,,Joe Rodon,11250.0,,,,,,,1,From Free Kick,Christopher Wooh,74588.0,Right Center Back,5,Rennes,134,['e853641e-38e1-49b1-82ed-da4f8feb7ce5'],22,,,,,,,,,,,,,,,,Rennes,134,00:03:22.303,Pass,
,,,,,,,,,,,,,,,,1.121026,,,,,,,,,,8f9f9533-ba4b-4704-91aa-0c37abc07594,177,,,"[35.9, 37.5]",3837827,3,,,,-0.950074,,Right Foot,,,,"[50.2, 17.5]",,Ground Pass,,24.586378,,Amine Gouiri,4435.0,,,,,,,1,From Free Kick,Joe Rodon,11250.0,Center Back,5,Rennes,134,['014e62d3-be42-4232-a276-6fb50e665e9f'],26,,,,,,,,,,,,,,,,Rennes,134,00:03:26.037,Pass,
,,,,,,,,,,,,,,,,1.116332,,,,,,,,,,c7c1b5af-fc42-4c0c-8d13-7cb28a3e948c,181,,,"[43.0, 12.7]",3837827,3,,,,3.1357105,,Right Foot,,,,"[26.0, 12.8]",,Ground Pass,,17.000294,,Arthur Theate,43913.0,,,,,,,1,From Free Kick,Amine Gouiri,4435.0,Left Wing,5,Rennes,134,['bdc450cf-3b4e-49ce-b511-6cd5f78976af'],28,,,,,,,,,,,,,,,,Rennes,134,00:03:28.782,Pass,
,,,,,,,,,,,,,,,,1.931482,,,,,,,,,,9bbc6cb9-97b1-4bad-a61d-867510a2b3ce,184,,,"[18.4, 14.6]",3837827,3,,,,1.9202808,,Right Foot,,,,"[10.2, 37.1]",,Ground Pass,,23.94765,,Steve Mandanda,3543.0,,,,,,,1,From Free Kick,Arthur Theate,43913.0,Left Center Back,5,Rennes,134,['e97ef2a7-635e-4f19-aaf7-e99ba60ca51f'],31,,,,,,,,,,,,,,,,Rennes,134,00:03:31.360,Pass,
,,,,,,,,,,,,,,,,1.521194,,,,,,,,,,b05fa6be-7498-4787-ae0b-89211a09d308,187,,,"[10.4, 38.6]",3837827,3,,,,1.3949318,,Right Foot,,,,"[15.5, 67.3]",,Ground Pass,,29.149614,,Christopher Wooh,74588.0,,,,,,,1,From Free Kick,Steve Mandanda,3543.0,Goalkeeper,5,Rennes,134,['cebfe34b-1ae3-4efe-a6c8-d3ad3c9e8bbc'],34,,,,,,,,,,,,,,,,Rennes,134,00:03:34.392,Pass,
,,,,,,,,,,,,,,,,2.531282,,,,,,,,,,e18c65a7-2fcc-467e-9c0e-c290ee7bc380,190,,,"[16.2, 68.7]",3837827,3,,,,-0.021093918,,Right Foot,,,,"[63.6, 67.7]",,High Pass,,47.41055,Incomplete,Hamari Traoré,3248.0,,,,,,,1,From Free Kick,Christopher Wooh,74588.0,Right Center Back,5,Rennes,134,"['18164f5f-1bfc-4aa8-abeb-0da54e7eca4c', '296fe8fd-6c63-4b9a-8108-c6ddcb483739']",38,,,,,,,,,,,,,,,,Rennes,134,00:03:38.285,Pass,
,,,,,,,,,,,,,,,,1.763453,,,,,,,,,,18164f5f-1bfc-4aa8-abeb-0da54e7eca4c,193,,,"[56.5, 12.4]",3837827,3,,,True,0.9932372,,,,,,"[62.3, 21.3]",,High Pass,,10.623088,,Warren Zaire Emery,144059.0,,,,,,Recovery,1,From Free Kick,Juan Bernat Velasco,15651.0,Left Wing Back,5,Rennes,134,"['082aefb7-aff2-4935-940e-1225a1b2363d', '3e4a4f0e-8941-4797-ad2b-a660cb021c3e', 'e18c65a7-2fcc-467e-9c0e-c290ee7bc380']",40,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:40.816,Pass,True
,,,,,,,,,,,,,,,,1.505795,,,,,,,,,,8c2baa22-af72-4659-96e3-9bce343ba18a,195,,,"[62.3, 21.3]",3837827,3,,,,-0.4839494,,Head,,,,"[70.1, 17.2]",,High Pass,,8.811924,Incomplete,,,,,,,,,1,From Free Kick,Warren Zaire Emery,144059.0,Right Defensive Midfield,5,Rennes,134,['06ca4c32-2f8d-45c3-bca9-fae43bebf621'],42,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:42.579,Pass,
,,,,,,,,,,,,,,,,3.532223,,,,,,,,,,bd0837a7-a22f-4531-8f01-818c1ebab76f,202,,,"[77.1, 21.1]",3837827,3,,,,-0.63296664,,Right Foot,,,,"[97.0, 6.5]",,High Pass,,24.68137,,Neymar da Silva Santos Junior,4320.0,,,,,,Recovery,1,From Free Kick,Hugo Ekitike,50429.0,Center Forward,5,Rennes,134,"['069aaabd-07bd-4456-baf4-ab60d8637593', 'fe1466d0-cda5-40e9-af63-84c2c34fda9d']",45,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:45.735,Pass,True
,,,,,,,,,,,,,,,,2.670957,,,,,,,,,,70678731-230f-414c-bc72-4b75222d1dcc,208,,,"[17.6, 78.3]",3837827,3,,,,0.044589847,,Right Foot,,,,"[55.7, 80.0]",,High Pass,,38.13791,Out,,,,,,,,,1,From Free Kick,Christopher Wooh,74588.0,Right Center Back,5,Rennes,134,,52,,,,,,,,,,,,,,,,Rennes,134,00:03:52.913,Pass,
,,,,,,,,,,,,,,,,1.622861,,,,,,,,,,0890828b-4f56-42b6-967b-c435a4b854cb,209,,,"[64.4, 0.1]",3837827,4,True,,,3.0361826,,,,,,"[35.1, 3.2]",,Low Pass,,29.463537,,Danilo Luís Hélio Pereira,13621.0,,,,,,Throw-in,1,From Throw In,Juan Bernat Velasco,15651.0,Left Wing Back,6,Paris Saint-Germain,131,['70fa3e30-9554-4c79-be28-f60f82bca4fa'],10,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:10.273,Pass,
,,,,,,,,,,,,,,,,2.302632,,,,,,,,,,3bc2cb81-0203-4a59-b1cc-5ba077a85fbf,211,,,"[24.3, 3.7]",3837827,4,,,,2.1985395,,Right Foot,,,,"[7.9, 26.3]",,Ground Pass,,27.923468,,Gianluigi Donnarumma,7036.0,,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Center Back,6,Paris Saint-Germain,131,['bb21c6ae-eddb-4e59-aeca-ee7638f5ac1a'],14,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:14.100,Pass,
,,,,,,,,,,,,,,,,0.873962,,,,,,,,,,d2d114f1-b275-44f4-a8a9-985a0a298a37,214,,,"[23.0, 40.5]",3837827,4,,,,-0.57133746,,Right Foot,,,,"[31.4, 35.1]",,Ground Pass,,9.985991,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,6,Paris Saint-Germain,131,['3ad672c3-2cf6-4098-a4a5-f1749976ccf8'],28,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:28.131,Pass,
,,,,,,,,,,,,,,,,0.993699,,,,,,,,,,31ad1d8b-cb69-4b27-881c-ecfbe2911270,216,,,"[31.4, 35.1]",3837827,4,,,,2.8603604,,Right Foot,,,,"[17.9, 39.0]",,Ground Pass,,14.052046,,Gianluigi Donnarumma,7036.0,,,,,,,1,From Throw In,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,6,Paris Saint-Germain,131,['c151829a-aed8-4339-a610-c21339aeba96'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:29.005,Pass,
,,,,,,,,,,,,,,,,1.702193,,,,,,,,,,909019c4-b53a-4113-ad78-5351c7e44939,218,,,"[17.9, 39.0]",3837827,4,,,,-1.4452466,,Right Foot,,,,"[20.5, 18.4]",,Ground Pass,,20.76343,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,6,Paris Saint-Germain,131,['4182b543-de35-4fb4-aff7-6ba991e3f6e8'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:29.999,Pass,
,,,,,,,,,,,,,,,,1.241639,,,,,,,,,,f35f3d2c-7d41-4d89-a253-eb708c84bc3a,220,,,"[20.8, 18.2]",3837827,4,,,,-0.5292468,,Right Foot,,,,"[36.7, 8.9]",,Ground Pass,,18.420097,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Center Back,6,Paris Saint-Germain,131,['257c2b74-96a2-44da-961e-47a9cbcd82c7'],31,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:31.701,Pass,
,,,,,,,,,,,,,,,,2.006359,,,,,,,,,,cbbe645a-2597-4986-9965-0fcda6bc2124,223,,,"[27.4, 13.2]",3837827,4,,,,2.4668517,,Right Foot,,,,"[2.9, 32.8]",,Ground Pass,,31.375309,,Gianluigi Donnarumma,7036.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,6,Paris Saint-Germain,131,['94699660-07ce-4cae-9ba2-3917c5a588f9'],35,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:35.508,Pass,
,,,,,,,,,,,,,,,,2.326969,,,,,,,,,,f0a450bf-9d9f-490b-9fea-20d5d0142a1c,226,,,"[7.9, 45.4]",3837827,4,,,,0.7346481,,Right Foot,,,,"[41.0, 75.3]",,Ground Pass,,44.605156,,Warren Zaire Emery,144059.0,,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,6,Paris Saint-Germain,131,['62fd2323-3c9b-44a3-87d3-98a61ce9dc88'],39,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:39.806,Pass,
,,,,,,,,,,,,,,,,0.32219,,,,,,,,,,02ab9317-606f-4516-8a79-4c4f349b9536,229,,,"[42.4, 76.5]",3837827,4,,,,-0.6786625,,Right Foot,,,,"[48.6, 71.5]",,Ground Pass,,7.964923,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Warren Zaire Emery,144059.0,Right Defensive Midfield,6,Paris Saint-Germain,131,"['a5906b7a-ccd0-4008-a983-e3061c5afa0e', 'ae4862d9-e725-493d-9b1f-bd971c9b708b']",43,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:43.190,Pass,
,,,,,,,,,,,,,,,,1.186259,,,,,,,,,,5a6a0d0f-82b1-4d39-af90-2f021022b438,232,,,"[48.8, 80.0]",3837827,4,,,,-2.8642573,,,,,,"[35.1, 76.1]",,Low Pass,,14.244297,,Sergio Ramos García,5201.0,,,,,,Throw-in,1,From Throw In,Nordi Mukiele Mulere,2935.0,Right Wing Back,7,Paris Saint-Germain,131,['3abecec3-e561-4ac9-9f56-fc4be12033bd'],51,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:51.548,Pass,
,,,,,,,,,,,,,,,,2.958766,,,,,,,,,,05a78a76-b458-47a5-9f6e-8bf6e1f1005a,235,,,"[35.4, 76.1]",3837827,4,,,,-2.428142,,Right Foot,,,,"[11.6, 55.5]",,High Pass,,31.476976,,Gianluigi Donnarumma,7036.0,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Right Center Back,7,Paris Saint-Germain,131,['369f9dbf-ebb0-4f06-9ba4-e20c01f04347'],53,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:53.363,Pass,
,,,,,,,,,,,,,,,,1.142416,,,,,,,,,,7e70b81e-f996-4e16-b626-533a4c64c555,237,,,"[11.6, 55.5]",3837827,4,,,,-0.17787527,,Right Foot,,,,"[20.5, 53.9]",,Ground Pass,,9.042677,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,7,Paris Saint-Germain,131,['369e05d5-42aa-49c6-95c0-08a20da4f04d'],56,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:56.322,Pass,
,,,,,,,,,,,,,,,,1.907572,,,,,,,,,,951c8f61-c57d-421b-8dba-271cc081028e,240,,,"[20.8, 50.7]",3837827,4,,,,-1.4530996,,Right Foot,,,,"[24.3, 21.1]",,Ground Pass,,29.806208,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Center Back,7,Paris Saint-Germain,131,['4c5e8652-70ec-43ff-913f-4a4cf175abbe'],58,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:58.555,Pass,
,,,,,,,,,,,,,,,,0.953437,,,,,,,,,,b02bcb83-9b30-4d83-88ae-fd5038f81452,243,,,"[24.0, 19.7]",3837827,5,,,,0.6067672,,Right Foot,,,,"[32.5, 25.6]",,Ground Pass,,10.34698,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Center Back,7,Paris Saint-Germain,131,['af5f713c-6819-46f5-bf34-d85a0379fced'],1,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:01.693,Pass,
,,,,,,,,,,,,,,,,1.76757,,,,,,,,,,0baf4ba5-9130-4fd2-b1fe-4f4d61cb50d0,246,,,"[34.9, 37.0]",3837827,5,,,,1.1954472,,Right Foot,,,,"[48.1, 70.5]",,Ground Pass,,36.006805,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,7,Paris Saint-Germain,131,['178c7e09-9bc0-4dcf-8c37-97945a5e2bd6'],6,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:06.018,Pass,
,,,,,,,,,,,,,,,,1.289959,,,,,,,,,,4eb1ea9b-9499-4783-836b-bbe11d73ed15,249,,,"[48.0, 62.3]",3837827,5,,,,-1.9324031,,Left Foot,,,,"[40.7, 43.0]",,Ground Pass,,20.634438,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,7,Paris Saint-Germain,131,['92dd08d1-c0f3-479d-8bba-8031e83d54fb'],10,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:10.705,Pass,
,,,,,,,,,,,,,,,,1.795073,,,,,,,,,,6a16b4c6-31b4-4d3c-b317-0edaa0135be5,252,,,"[42.4, 39.0]",3837827,5,,,,-1.040364,,Right Foot,,,,"[56.3, 15.3]",,Ground Pass,,27.475443,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Center Back,7,Paris Saint-Germain,131,['4d457443-b341-459c-85ad-ce3a12fd0e63'],12,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:12.782,Pass,
,,,,,,,,,,,,,,,,1.148564,,,,,,,,,,9bf5ea91-784f-4aef-b093-a6f2913472ed,255,,,"[54.9, 23.5]",3837827,5,,,,1.0853453,,Right Foot,,,,"[61.6, 36.2]",,Ground Pass,,14.35897,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Attacking Midfield,7,Paris Saint-Germain,131,['00322a37-5f90-436b-9fb8-e5da7755b4d0'],17,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:17.148,Pass,
,,,,,,,,,,,,,,,,2.098187,,,,,,,,,,f4d5d6c8-9f97-466a-8038-ed6d7c585164,258,,,"[60.5, 29.9]",3837827,5,,,,-1.5004898,,Left Foot,,,,"[62.0, 8.6]",,Ground Pass,,21.35275,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,7,Paris Saint-Germain,131,['b4ba46cf-00ae-4796-80e5-302e39709c09'],20,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:20.071,Pass,
,,,,,,,,,,,,,,,,1.04848,,,,,,,,,,1a829806-32aa-474d-9083-b0e9d7015a7d,261,,,"[68.7, 6.0]",3837827,5,,,,2.883049,,Right Foot,,,,"[56.6, 9.2]",,Ground Pass,,12.515989,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Center Back,7,Paris Saint-Germain,131,['b088ccc5-c706-44c1-9b5a-5e9f03522dce'],25,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:25.609,Pass,
,,,,,,,,,,,,,,,,1.923189,,,,,,,,,,2521680c-ff24-4dfb-997f-0cdae2d9da44,264,,,"[62.6, 11.3]",3837827,5,,,,-1.3467727,,Right Foot,,,,"[64.4, 3.4]",,Ground Pass,,8.1024685,,Danilo Luís Hélio Pereira,13621.0,,,,,,,1,From Throw In,Vitor Machado Ferreira,34639.0,Left Defensive Midfield,7,Paris Saint-Germain,131,['8e012be6-36e3-4277-b487-4b7d92e86a00'],29,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:29.007,Pass,
,,,,,,,,,,,,,,,,1.404446,,,,,,,,,,334eb4b4-6878-4b02-a4fb-3643b1764c3b,267,,,"[65.3, 1.5]",3837827,5,,,,2.6532588,,Right Foot,,,,"[55.7, 6.6]",,Ground Pass,,10.870603,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Throw In,Danilo Luís Hélio Pereira,13621.0,Left Center Back,7,Paris Saint-Germain,131,['7c93d414-14a2-40ef-afc4-ef3e55547dac'],32,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:32.162,Pass,
