bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,70276331-1eba-4764-856c-0fd7d69f127b,851,,,"[12.0, 57.4]",3837987,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Youssouf,21992.0,Right Back,44,Paris Saint-Germain,131,,46,,,,,,,,,,,,,,,AC Ajaccio,158,00:18:46.944,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed71a3ff-78cd-4a31-8c00-5560947cd4f7,1148,,,"[7.9, 55.7]",3837987,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Mangani,3185.0,Center Defensive Midfield,47,Paris Saint-Germain,131,['02da8325-8c5a-4537-9783-105f4532f831'],41,,,,,,,,,,,,,,,AC Ajaccio,158,00:24:41.567,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0b18fd6a-c489-4f49-acb4-1a1948b705cb,1258,,,"[19.2, 45.1]",3837987,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Spadanuda,48411.0,Left Wing,48,Paris Saint-Germain,131,['408f5d11-bae6-4479-a0ae-504d052bf703'],15,,,,,,,,,,,,,,,AC Ajaccio,158,00:26:15.456,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,193ea1cd-4a29-4182-bee2-3a081cd2537a,1316,,,"[107.7, 78.4]",3837987,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Spadanuda,48411.0,Left Wing,50,Paris Saint-Germain,131,['d08cb1c7-7ff8-481e-8a03-d28317575756'],24,,,,,,,,,,,,,,,AC Ajaccio,158,00:27:24.278,Block,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,d76c64ad-01b3-4d85-a3ba-1b75b92ccd77,1428,,,"[115.0, 75.5]",3837987,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Youssouf,21992.0,Right Back,56,Paris Saint-Germain,131,['d08a686a-59b8-4d4d-9488-e111a872d392'],6,,,,,,,,,,,,,,,AC Ajaccio,158,00:31:06.720,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,71100cbe-57d3-4b8b-8a18-b53e558a79d3,1536,,,"[14.7, 46.7]",3837987,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Mangani,3185.0,Center Defensive Midfield,60,Paris Saint-Germain,131,['957bbad1-188f-4496-8ff7-49e4d93cddb5'],39,,,,,,,,,,,,,,,AC Ajaccio,158,00:35:39.666,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6578e0a9-3a29-4c9f-88f4-b7a9ea150aad,1581,,,"[2.0, 19.5]",3837987,36,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ismaël Chester Diallo,24901.0,Left Back,60,Paris Saint-Germain,131,['aecd340d-d731-409a-a71f-d377a15e1f7f'],22,,,,,,,,,,,,,,,AC Ajaccio,158,00:36:22.164,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,319b68aa-d6e0-413e-ac6e-1b81cecbb7e5,1720,,,"[10.7, 49.9]",3837987,40,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Mangani,3185.0,Center Defensive Midfield,67,Paris Saint-Germain,131,['19a55ace-dcd1-4a67-ad35-3c6c12c4448d'],29,,,,,,,,,,,,,,,AC Ajaccio,158,00:40:29.059,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c776d189-d69f-452a-bb91-a38e25400ccc,2125,,,"[10.8, 44.1]",3837987,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cédric Avinel,7285.0,Right Center Back,82,Paris Saint-Germain,131,['a9b11414-6dae-4872-b8cc-340e80707501'],16,,,,,,,,,,,,,,,AC Ajaccio,158,00:01:16.952,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9a2dce41-0086-4d31-a893-3c34d6a03389,2169,,,"[2.2, 75.5]",3837987,48,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,85,AC Ajaccio,158,['5f0c9fd9-99cb-440d-b32c-d028b1e771e0'],10,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:03:10.397,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,964bea44-6190-418e-b993-b1a2ea221fde,2239,,,"[78.3, 25.8]",3837987,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Defensive Midfield,87,Paris Saint-Germain,131,,50,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:04:50.376,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,20bfc399-092c-427a-97ac-04f2aedb7640,2268,,,"[106.9, 50.6]",3837987,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,87,Paris Saint-Germain,131,,15,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:05:15.056,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6e30354f-3b0b-4b65-b93c-cd395129e6bc,2377,,,"[7.8, 26.8]",3837987,51,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Center Back,91,AC Ajaccio,158,['8d28347b-34d5-46b6-88fd-50531fa5e7eb'],50,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:50.851,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,59fed40c-a787-480b-a5f2-d4b917c5021e,2422,,,"[53.6, 70.7]",3837987,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Achraf Hakimi Mouh,5245.0,Right Wing Back,95,AC Ajaccio,158,['e24f1ef3-a1c5-4cb2-a400-a3d150fdb527'],29,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:09:29.519,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3d05c72b-d395-4c3e-a06b-76ec4233dbf5,2455,,,"[57.1, 15.0]",3837987,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounaim El Idrissy,20879.0,Center Forward,96,Paris Saint-Germain,131,['f50413f2-7a78-418f-932e-1413e9922e7e'],56,,,,,,,,,,,,,,,AC Ajaccio,158,00:09:56.296,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4d733f08-cc0b-431f-b4b3-b660eae45b3a,2513,,,"[53.3, 42.8]",3837987,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mounaim El Idrissy,20879.0,Center Forward,96,Paris Saint-Germain,131,['1322b5ca-4885-46da-afd2-4b37acbfddf8'],47,,,,,,,,,,,,,,,AC Ajaccio,158,00:10:47.377,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,df1174da-7797-4fc4-a885-e94af70cd03c,2602,,,"[117.1, 23.3]",3837987,57,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Wing Back,99,Paris Saint-Germain,131,,7,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:07.928,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,926fa8b6-0cb0-4bf5-a79e-d108ba5251fb,2720,,,"[31.1, 23.5]",3837987,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Center Back,108,AC Ajaccio,158,['fbd468bf-c416-443f-99c7-9fd5fee70411'],5,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:05.572,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b4008180-3a5c-4d86-a794-d38c3157a093,2852,,,"[22.4, 54.9]",3837987,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cédric Avinel,7285.0,Right Center Back,111,Paris Saint-Germain,131,['c3617af7-56a5-4fa3-8c8a-18166f93bc03'],55,,,,,,,,,,,,,,,AC Ajaccio,158,00:16:55.712,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,81f6d520-2f40-453b-82a1-92ed7f603125,2853,,,"[96.8, 24.1]",3837987,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Attacking Midfield,111,Paris Saint-Germain,131,,55,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:55.925,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b19c701c-67ab-4aab-a93d-057ddd29154b,2873,,,"[82.6, 69.5]",3837987,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Wing Back,113,AC Ajaccio,158,['b6867e6b-5a27-4abc-af7a-8a7f5600b8af'],5,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:05.389,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,14f5bc96-ca3b-4e95-be4d-b670fa4871a6,3038,,,"[12.0, 54.7]",3837987,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Youssouf,21992.0,Right Back,118,Paris Saint-Germain,131,['09b55b60-6552-4e56-876d-e6c0b5cf4e3d'],5,,,,,,,,,,,,,,,AC Ajaccio,158,00:22:05.801,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,13018e27-383b-4a8a-9c03-b6881b133922,3039,,,"[12.8, 54.0]",3837987,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vincent Marchetti,7440.0,Right Center Midfield,118,Paris Saint-Germain,131,,6,,,,,,,,,,,,,,,AC Ajaccio,158,00:22:06.313,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,743ceec8-0806-4c43-93be-31822866bd7f,3075,,,"[91.2, 30.8]",3837987,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danilo Luís Hélio Pereira,13621.0,Left Center Back,118,Paris Saint-Germain,131,['6924dbbc-c070-4eb0-bf2f-1e070e3ab809'],30,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:22:30.891,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,74bc00eb-1ace-40bb-a374-41a147352702,3102,,,"[25.8, 55.6]",3837987,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mickaël Barreto,7811.0,Left Center Midfield,118,Paris Saint-Germain,131,['473fff04-7c05-4384-8362-99c45227a8e0'],55,,,,,,,,,,,,,,,AC Ajaccio,158,00:22:55.370,Block,
,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,334ebc25-12f6-40f4-b3e1-9101889dd480,3200,,,"[88.9, 36.9]",3837987,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,123,Paris Saint-Germain,131,['ed170123-e760-48fd-8a74-b7c92d6fc6cb'],14,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:26:14.929,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a4c52a94-3368-453b-976e-8e8019198b9f,3293,,,"[10.7, 49.5]",3837987,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mohamed Youssouf,21992.0,Right Back,124,Paris Saint-Germain,131,['cba3891c-ab98-493a-8bc0-a4d058d1afeb'],43,,,,,,,,,,,,,,,AC Ajaccio,158,00:27:43.297,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2df27d97-0de0-41b3-89a6-b48823fd241d,3441,,,"[17.8, 16.3]",3837987,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mickaël Alphonse,19115.0,Left Back,127,Paris Saint-Germain,131,['fd8df3ff-f1ca-4759-8360-7d7cfc595154'],55,,,,,,,,,,,,,,,AC Ajaccio,158,00:30:55.314,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,651b5d34-0ba8-432e-b293-1747e28a949b,3481,,,"[44.4, 50.4]",3837987,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Renato Júnior Luz Sanches,3593.0,Right Defensive Midfield,128,AC Ajaccio,158,['9aeb31aa-9d5d-4277-88d2-e1d1967f4101'],56,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:56.495,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,28bb0f09-175b-4244-b9ef-2211196988fa,3587,,,"[9.9, 29.4]",3837987,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mickaël Alphonse,19115.0,Left Back,131,Paris Saint-Germain,131,,41,,,,,,,,,,,,,,,AC Ajaccio,158,00:38:41.018,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3562de7f-88c6-4b8d-ab38-ed5cfa0eee8e,3653,,,"[30.5, 32.7]",3837987,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ramos García,5201.0,Left Center Back,135,AC Ajaccio,158,['c102188c-bcb8-4a2d-b33e-268d276666d9'],44,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:44.409,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,11edbaa9-3efc-4147-917a-a5590724ff63,3677,,,"[12.4, 47.0]",3837987,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cédric Avinel,7285.0,Right Center Back,136,Paris Saint-Germain,131,['390d7c4b-717c-4800-857b-fb0bf7695088'],12,,,,,,,,,,,,,,,AC Ajaccio,158,00:41:12.633,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8c181385-744a-48c3-b3b3-1ceb8c4642e3,3722,,,"[13.9, 31.8]",3837987,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clément Vidal,33210.0,Left Center Back,138,Paris Saint-Germain,131,['c1200eed-2cbf-4e88-8cf6-b1c7210f5e49'],9,,,,,,,,,,,,,,,AC Ajaccio,158,00:42:09.580,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,88eb76fa-c948-4693-9ab8-fcaf37b50e27,3828,,,"[30.3, 35.3]",3837987,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Marchetti,7440.0,Right Defensive Midfield,140,Paris Saint-Germain,131,['7558e5d9-0764-4032-a9af-729dc3da234c'],57,,,,,,,,,,,,,,,AC Ajaccio,158,00:43:57.896,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.6, 36.8]",,Set,,Shot Faced,3068afbf-93e0-458d-923f-59b8b2fa0386,354,,,"[1.6, 36.8]",3837987,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,10,Paris Saint-Germain,131,['1e0e8411-e667-4e55-a755-ab03bd69085f'],11,,,,,,,,,,,,,,,AC Ajaccio,158,00:06:11.021,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.3, 38.9]",,Set,,Shot Faced,819a06e2-bcea-435a-bec5-ecd4dfd7518a,451,,,"[3.3, 38.9]",3837987,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,12,Paris Saint-Germain,131,['4065c163-1066-4b7b-bbfd-24b684fb0b59'],0,,,,,,,,,,,,,,,AC Ajaccio,158,00:08:00.494,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[5.7, 43.1]",,Set,,Shot Faced,1a4daa36-3824-47b9-ae20-c2a239f9fb55,508,,,"[5.7, 43.1]",3837987,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,16,Paris Saint-Germain,131,['5518794e-9142-4d88-91ef-9426fb941667'],39,,,,,,,,,,,,,,,AC Ajaccio,158,00:09:39.511,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,57f71b9f-1c4d-49ac-9a09-8c914efc6f4f,633,,,"[1.1, 41.3]",3837987,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,22,Paris Saint-Germain,131,['1e32d422-d701-4a82-b725-4101b05e5156'],50,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:12:50.379,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,Standing,Goal Conceded,56f63475-280a-4833-9b49-228a7884e2c5,988,,,"[5.8, 43.7]",3837987,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,François-Joseph Sollacaro,33397.0,Goalkeeper,45,Paris Saint-Germain,131,['90af8fb4-3122-45b1-aaaa-00e86b61b18e'],20,,,,,,,,,,,,,,,AC Ajaccio,158,00:21:20.100,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[4.2, 41.7]",,Set,,Shot Faced,9200ba91-3cdd-4b2c-849e-31564227970f,1259,,,"[4.2, 41.7]",3837987,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,François-Joseph Sollacaro,33397.0,Goalkeeper,48,Paris Saint-Germain,131,['408f5d11-bae6-4479-a0ae-504d052bf703'],15,,,,,,,,,,,,,,,AC Ajaccio,158,00:26:15.956,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,Left Hand,,In Play Danger,Set,Standing,Shot Saved,9a24518a-df1b-4fcd-ad9a-b0e32c57c254,1477,,,"[5.1, 41.3]",3837987,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,François-Joseph Sollacaro,33397.0,Goalkeeper,57,Paris Saint-Germain,131,['eba79768-8faa-40ae-a1c4-f0275854324f'],6,,,,,,,,,,,,,,,AC Ajaccio,158,00:32:06.120,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Moving,Diving,Goal Conceded,e9a8a505-62c3-4eb1-95b3-5da9c8b9f13b,1480,,,"[4.3, 36.7]",3837987,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,François-Joseph Sollacaro,33397.0,Goalkeeper,57,Paris Saint-Germain,131,['46fcdae4-6e8e-45c9-80b5-aaedab58babd'],8,,,,,,,,,,,,,,,AC Ajaccio,158,00:32:08.102,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,Success,,,Collected,7907066e-14c6-4ce3-8927-b11a5886a8d5,1584,,,"[2.6, 38.1]",3837987,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,François-Joseph Sollacaro,33397.0,Goalkeeper,62,AC Ajaccio,158,['0a3d9ccb-b6d4-407a-afad-d0e5c829c601'],52,,,,,,,,,,,,,,,AC Ajaccio,158,00:36:52.306,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,06aa8ae0-d849-4cd4-8d29-0d5751fcc6d8,1673,,,"[4.4, 45.9]",3837987,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,63,Paris Saint-Germain,131,['29b59984-d70b-41ac-8a1c-7ac19d125cd9'],57,,,,,,,,,,,,,,,AC Ajaccio,158,00:37:57.129,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,Claim,,,Keeper Sweeper,b3cc0e90-d5d9-45e3-849c-c55b76e96e54,1682,,,"[12.7, 32.3]",3837987,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,François-Joseph Sollacaro,33397.0,Goalkeeper,65,AC Ajaccio,158,['a79e792d-e16f-4eb6-b7b9-0413d4900aeb'],34,,,,,,,,,,,,,,,AC Ajaccio,158,00:38:34.095,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.2, 40.1]",,Set,,Shot Faced,a7270312-fbf0-4b97-a6eb-120236d57e88,1721,,,"[1.2, 40.1]",3837987,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,François-Joseph Sollacaro,33397.0,Goalkeeper,67,Paris Saint-Germain,131,['19a55ace-dcd1-4a67-ad35-3c6c12c4448d'],29,,,,,,,,,,,,,,,AC Ajaccio,158,00:40:29.209,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.5, 41.9]",,Set,,Shot Faced,d8f4a4de-338a-4619-8e28-a8bb54fcca70,2126,,,"[3.5, 41.9]",3837987,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,82,Paris Saint-Germain,131,['a9b11414-6dae-4872-b8cc-340e80707501'],17,,,,,,,,,,,,,,,AC Ajaccio,158,00:01:17.032,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,Left Hand,,Touched In,Set,Standing,Goal Conceded,83345833-07c5-4bc1-a238-719ce48ac38b,2138,,,"[2.5, 42.8]",3837987,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,82,Paris Saint-Germain,131,['20fbf22c-61be-4d8f-82e3-72bb59d1c45c'],23,,,,,,,,,,,,,,,AC Ajaccio,158,00:01:23.294,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.5, 36.6]",,Set,,Shot Faced,b61dbca1-65f9-4439-a3a0-9ea5d15e358c,2378,,,"[2.5, 36.6]",3837987,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,91,AC Ajaccio,158,['8d28347b-34d5-46b6-88fd-50531fa5e7eb'],50,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:06:50.891,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.5, 41.1]",,Set,,Shot Faced,d6ff2c64-5533-40a0-89b2-838354fee63f,2388,,,"[1.5, 41.1]",3837987,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gianluigi Donnarumma,7036.0,Goalkeeper,93,AC Ajaccio,158,['489a3de7-3f5a-4f18-8ee9-4a78bb1297d4'],46,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:07:46.430,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,Standing,Goal Conceded,70d446c8-8470-46c4-9565-12c6be002a9a,2415,,,"[5.5, 41.4]",3837987,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,François-Joseph Sollacaro,33397.0,Goalkeeper,94,Paris Saint-Germain,131,['484ea14e-cfd6-439f-bf2d-3b4d6eda5ca0'],19,,,,,,,,,,,,,,,AC Ajaccio,158,00:08:19.677,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,Both Hands,,Saved Twice,Set,Standing,Shot Saved,a0ff7fc1-388b-474a-9cbb-78d44c982caa,2714,,,"[2.7, 40.2]",3837987,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,106,AC Ajaccio,158,['fcb145e3-8ef6-42bc-a443-347d25ac8f77'],41,,,,,,,,,,,,,,,AC Ajaccio,158,00:14:41.136,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.8, 37.6]",,Set,,Shot Faced,f5de0281-a24a-4a27-984c-4826a75e3160,2723,,,"[3.8, 37.6]",3837987,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,108,AC Ajaccio,158,['963d363a-721c-49d1-be8d-b366a542b26a'],9,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:09.367,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[1.9, 39.1]",,Set,,Shot Faced,d09668ee-29d4-4872-bb46-5aec7da3bdae,2988,,,"[1.9, 39.1]",3837987,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,117,AC Ajaccio,158,['abba4d08-063f-4971-8cb8-71626f6e487c'],10,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:10.635,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,Left Hand,,Touched Out,Set,Diving,Shot Saved,39469d67-8766-4c3f-8708-9848417fd579,3217,,,"[2.7, 39.7]",3837987,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,François-Joseph Sollacaro,33397.0,Goalkeeper,123,Paris Saint-Germain,131,['8aef12d4-ff00-4348-b424-abec62c16e79'],21,,,,,,,,,,,,,,,AC Ajaccio,158,00:26:21.705,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.6, 40.9]",,Set,,Shot Faced,489dae1d-f841-4133-b56c-502cf3183fb7,3524,,,"[2.6, 40.9]",3837987,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,130,AC Ajaccio,158,['dcbfa082-137e-4cb9-b77f-cceb20551bf6'],42,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:42.051,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[2.4, 42.0]",,Set,,Shot Faced,9d0a91d5-6e34-4aaa-8372-614fdc487a31,3638,,,"[2.4, 42.0]",3837987,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,133,AC Ajaccio,158,['ae21c88b-f802-4e61-bd09-eab9610a8202'],2,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:40:02.527,Goal Keeper,
,,,,,,,,,,,,,,,,0.0,,,,,,,"[3.5, 36.9]",,Set,,Shot Faced,64fa38d2-b8c7-4853-94f2-e31c55cbeada,3723,,,"[3.5, 36.9]",3837987,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,François-Joseph Sollacaro,33397.0,Goalkeeper,138,Paris Saint-Germain,131,['c1200eed-2cbf-4e88-8cf6-b1c7210f5e49'],9,,,,,,,,,,,,,,,AC Ajaccio,158,00:42:09.850,Goal Keeper,
