ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2a1bb816-759b-4201-a18e-f4076ef7d7df,2692,,,"[47.5, 19.1]",3837885,72,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,147,Marseille,147,['3c643c7b-3d45-402a-92e6-86dab41383b9'],37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:27:37.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b7ea266f-9836-4155-9007-0ac5325c575d,2696,,,"[92.1, 71.9]",3837885,72,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Valentin Rongier,3365.0,Right Center Midfield,147,Marseille,147,['97c1ea22-f9bc-4bfd-afa8-802066252008'],40,,,,,,,,,,,,,,,,,,Marseille,147,00:27:40.101,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8810a7d7-408b-472e-b087-174f984b212d,2701,,,"[116.9, 29.4]",3837885,72,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nuno Albertino Varela Tavares,30040.0,Left Back,147,Marseille,147,['acc6c8c1-9936-4413-8073-f6044f1989b4'],45,,,,,,,,,,,,,,,,,,Marseille,147,00:27:45.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e14a4917-d9e5-4fbe-bc8a-dbb6125238bb,2706,,,"[22.2, 67.9]",3837885,73,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marco Verratti,3166.0,Center Defensive Midfield,149,Paris Saint-Germain,131,['be58a4ac-811a-489f-bae5-c09ce91e5679'],22,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:22.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,54324ef8-4bee-48d6-a6a1-92b688024951,2708,,,"[14.2, 73.6]",3837885,73,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Danilo Luís Hélio Pereira,13621.0,Right Center Back,149,Paris Saint-Germain,131,['1f88ef9e-dfe0-4c8e-9b9b-f661594f5ec3'],23,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:23.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c8e09ae5-da07-4584-beca-92e6702a8cec,2710,,,"[27.9, 73.2]",3837885,73,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Warren Zaire Emery,144059.0,Right Wing Back,149,Paris Saint-Germain,131,['18d3317b-c71e-4c42-834e-631b8951d62f'],24,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:24.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,de6a0a77-3fc4-4db1-b0c2-97c111817b37,2716,,,"[29.4, 46.7]",3837885,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vitor Machado Ferreira,34639.0,Right Center Midfield,150,Paris Saint-Germain,131,['408c3119-8ee8-4afa-a4f5-d375e53c7930'],48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:48.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc22cce0-2150-4e65-865d-16f42505b9ca,2719,,,"[28.1, 20.6]",3837885,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,150,Paris Saint-Germain,131,['98b077f1-83af-415e-9446-41b007473703'],51,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:51.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,50b91640-ddff-407f-b8e8-0b0da67c9d86,2721,,,"[35.0, 7.0]",3837885,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,150,Paris Saint-Germain,131,['3bb18c62-a0a7-4fb3-a669-2262da78ae11'],52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:52.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2d049024-0c9a-4688-bf6e-0631d0e5bb84,2724,,,"[41.2, 18.3]",3837885,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vitor Machado Ferreira,34639.0,Right Center Midfield,150,Paris Saint-Germain,131,['cbb18377-1dbe-4ed5-866f-c62999fadd2c'],54,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:28:54.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,42ff4f06-ae66-40dc-90ce-e92eba933a34,2730,,,"[36.5, 23.6]",3837885,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,151,Paris Saint-Germain,131,['0f59cda3-4fa6-40fd-9243-ae408c44b24a'],7,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:07.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ed89e572-24b2-4445-a56f-65788a2d3664,2733,,,"[53.7, 38.3]",3837885,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,151,Paris Saint-Germain,131,['0d672bb0-6789-4b91-9647-03e1cde72337'],9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:09.055,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7a59b9de-4733-41be-9f75-598c08258b27,2737,,,"[82.0, 13.9]",3837885,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nuno Mendes,41092.0,Left Wing Back,151,Paris Saint-Germain,131,['180f8aaf-ca88-40b5-a074-88855952daad'],12,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:29:12.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f9ab996a-ba10-4a88-b021-70a101bd7360,2739,,,"[48.5, 65.1]",3837885,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Rongier,3365.0,Right Center Midfield,152,Marseille,147,['9d92b08c-37d4-480b-b372-4f7333d3df77'],13,,,,,,,,,,,,,,,,,,Marseille,147,00:29:13.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8c28d208-4fd5-40ea-8c32-fdd0456dafef,2744,,,"[23.5, 71.1]",3837885,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Clauss,7252.0,Right Back,152,Marseille,147,"['72a97d12-dbb3-4738-8b56-0da7bfec6fa4', '85556b0d-a375-47b4-b6d3-3710c14074ab']",16,,,,,,,,,,,,,,,,,,Marseille,147,00:29:16.849,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,209379a0-9f7b-4891-8e35-ba39d36e08da,2747,,,"[10.0, 26.0]",3837885,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau López Sabata,6792.0,Goalkeeper,152,Marseille,147,['60594f9f-5af2-4dbb-a928-298ddad8dbb4'],20,,,,,,,,,,,,,,,,,,Marseille,147,00:29:20.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9168a854-b014-40ab-ae92-6486f06858f4,2750,,,"[35.5, 29.4]",3837885,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattéo Guendouzi Olié,7345.0,Center Attacking Midfield,152,Marseille,147,['8d6d501e-79ed-4890-9d39-84e21e73b3cf'],26,,,,,,,,,,,,,,,,,,Marseille,147,00:29:26.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d41e2cb6-cb55-4c1c-9a7e-0352aa457117,2754,,,"[29.8, 49.3]",3837885,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leonardo Julián Balerdi Rossa,33233.0,Right Center Back,152,Marseille,147,['3df8dc99-5831-4537-a016-675eac09089a'],30,,,,,,,,,,,,,,,,,,Marseille,147,00:29:30.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0535ac6f-461a-4dd1-918f-d8dde35cce24,2758,,,"[10.8, 33.4]",3837885,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau López Sabata,6792.0,Goalkeeper,152,Marseille,147,['90e49926-5671-454e-9907-0071092e52ba'],32,,,,,,,,,,,,,,,,,,Marseille,147,00:29:32.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ef6f004b-2cba-48da-b146-3c27155fb6c7,2762,,,"[28.1, 4.6]",3837885,74,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nuno Albertino Varela Tavares,30040.0,Left Back,152,Marseille,147,['f6cfc765-d661-43c5-b8a4-54fb116cb4f7'],35,,,,,,,,,,,,,,,,,,Marseille,147,00:29:35.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4faf71e9-8fc1-4d46-966f-66ce289b44da,2769,,,"[35.4, 11.9]",3837885,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mattéo Guendouzi Olié,7345.0,Center Attacking Midfield,153,Marseille,147,['5af3ebb2-878a-410e-8633-ead4e13ec495'],31,,,,,,,,,,,,,,,,,,Marseille,147,00:30:31.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2bc80f2c-75ab-406e-90c8-dd9ef508b3a5,2772,,,"[35.1, 4.0]",3837885,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nuno Albertino Varela Tavares,30040.0,Left Back,153,Marseille,147,['2caea182-9854-4656-bca9-505c4e7103e8'],32,,,,,,,,,,,,,,,,,,Marseille,147,00:30:32.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,83fde62c-ded7-49ec-ac81-662ecd72a0e8,2776,,,"[23.2, 49.5]",3837885,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Valentin Rongier,3365.0,Right Center Midfield,153,Marseille,147,['a9672ca2-1a4c-4a00-b571-1f38bbd097cf'],37,,,,,,,,,,,,,,,,,,Marseille,147,00:30:37.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3bd375f2-f2ee-4549-867c-1c08a45a9919,2779,,,"[52.8, 23.4]",3837885,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sead Kolašinac,3510.0,Left Center Back,153,Marseille,147,['fda07cf3-421d-44f4-8679-79c5948b2b12'],45,,,,,,,,,,,,,,,,,,Marseille,147,00:30:45.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ca6b1f1f-f7e7-401b-b9f6-cfd6aee1563d,2782,,,"[64.1, 21.1]",3837885,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mattéo Guendouzi Olié,7345.0,Center Attacking Midfield,153,Marseille,147,['d518cf4f-7469-4e37-b8d6-aa270045894a'],50,,,,,,,,,,,,,,,,,,Marseille,147,00:30:50.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,39297e1e-6d82-4e3a-adca-7903e0ffa344,2785,,,"[79.1, 69.2]",3837885,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Veretout,7153.0,Center Defensive Midfield,153,Marseille,147,['a1391a50-d47b-424a-85c1-3b8a056a8f78'],55,,,,,,,,,,,,,,,,,,Marseille,147,00:30:55.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f3a08d9e-c2d1-4087-b7b2-a2a2a4b98cae,2788,,,"[85.1, 50.1]",3837885,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ruslan Malinovskiy,16557.0,Left Center Midfield,153,Marseille,147,['710a89b4-e824-4262-91ab-0369feee945d'],57,,,,,,,,,,,,,,,,,,Marseille,147,00:30:57.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c03150e3-b636-4c1d-bde7-483f2c9bb425,2791,,,"[94.8, 63.1]",3837885,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cengiz Ünder,6971.0,Right Center Forward,153,Marseille,147,['c0a5f757-6393-4f87-b92a-f1c26b817263'],59,,,,,,,,,,,,,,,,,,Marseille,147,00:30:59.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7517af24-fc45-4bb1-9bdf-68d18852e734,2798,,,"[87.2, 24.2]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mattéo Guendouzi Olié,7345.0,Center Attacking Midfield,153,Marseille,147,['9106219a-28f1-4101-8ff8-f72119f3865c'],5,,,,,,,,,,,,,,,,,,Marseille,147,00:31:05.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d8ccbf0d-f9de-4d5b-9321-8e9868abb8f4,2802,,,"[105.7, 8.8]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nuno Albertino Varela Tavares,30040.0,Left Back,153,Marseille,147,['25a2f2fc-5349-4d8c-a01d-b410e5719e3a'],8,,,,,,,,,,,,,,,,,,Marseille,147,00:31:08.300,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3a1e6a57-b8e5-4def-b508-690ff9a07cc8,2805,,,"[109.4, 34.8]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathan Clauss,7252.0,Right Back,153,Marseille,147,['e3d13621-3f57-493d-995b-6751e3a41bc9'],10,,,,,,,,,,,,,,,,,,Marseille,147,00:31:10.566,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f02de786-81e0-42c5-825b-8f2fc1ce758d,2809,,,"[92.1, 13.7]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nuno Albertino Varela Tavares,30040.0,Left Back,153,Marseille,147,['be2dbbc5-6a17-4f5c-9638-bd952cc3370c'],13,,,,,,,,,,,,,,,,,,Marseille,147,00:31:13.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec5e0d5a-bda3-4666-844a-9d23d5ae80dd,2811,,,"[36.4, 62.9]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,153,Marseille,147,['3cd160a3-7017-410f-87cd-586014d1f402'],15,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:15.554,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,79d93486-9bad-4fe9-a6ad-b13a7b9b5d64,2815,,,"[85.0, 63.3]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,154,Paris Saint-Germain,131,['9a7074a2-2439-41a0-9f00-54d00e61e567'],39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:39.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e1a817e5-cfe7-480a-a3bc-c06526131335,2823,,,"[78.8, 69.8]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Vitor Machado Ferreira,34639.0,Right Center Midfield,154,Paris Saint-Germain,131,['1fe538b6-8cd8-441a-8729-fa2be8fb9799'],45,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:45.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,33f3cc45-0cb8-4958-a462-9bc114520047,2827,,,"[105.9, 52.1]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,154,Paris Saint-Germain,131,['d08bc2a8-459c-41ee-b137-eae889327914'],49,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:49.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20e410f3-ceb2-4b39-83ff-96c76a56e25a,2837,,,"[14.7, 11.3]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Center Defensive Midfield,155,Marseille,147,"['0e974f7a-acca-451d-bd51-1df6ec0ac257', '87b7e9bb-9b79-4104-8306-1b7391e4d6ec']",52,,,,,,,,,,,,,,,,,,Marseille,147,00:31:52.743,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,323ffeea-7571-4285-b931-050ede553208,2840,,,"[15.3, 21.5]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Rongier,3365.0,Right Center Midfield,155,Marseille,147,['56017b6f-018d-48b2-8658-2197c3d22b31'],53,,,,,,,,,,,,,,,,,,Marseille,147,00:31:53.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e61ef75e-32cc-46ae-a62b-ce8da64b1bab,2844,,,"[36.0, 5.6]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nuno Albertino Varela Tavares,30040.0,Left Back,155,Marseille,147,['7fc93874-1fec-4cd9-8dbf-2fb3ddf65541'],55,,,,,,,,,,,,,,,,,,Marseille,147,00:31:55.864,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,86e86d7f-5fa8-4327-ab8d-cfd2989666c1,2850,,,"[87.8, 68.8]",3837885,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vitor Machado Ferreira,34639.0,Right Center Midfield,155,Marseille,147,['d7ca8a6b-f138-4365-9404-f59ecc3e3352'],58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:31:58.936,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,336b511e-9186-47d6-b107-71da46bc7717,2852,,,"[19.3, 7.7]",3837885,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Center Defensive Midfield,155,Marseille,147,['5dd384eb-3d4d-49c6-ae32-19e05d1362f4'],1,,,,,,,,,,,,,,,,,,Marseille,147,00:32:01.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7651a1f7-17ff-44b1-b955-f2817fe39cee,2855,,,"[64.3, 73.1]",3837885,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cengiz Ünder,6971.0,Right Center Forward,156,Marseille,147,['881ae60f-1171-432f-9007-c82571955315'],16,,,,,,,,,,,,,,,,,,Marseille,147,00:32:16.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d235e644-e41b-41c9-949c-39e9fd54fa69,2857,,,"[98.6, 61.6]",3837885,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Center Forward,156,Marseille,147,['0406f249-6cf8-4095-841a-94d0fd011f04'],21,,,,,,,,,,,,,,,,,,Marseille,147,00:32:21.707,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,55930680-a6b4-400a-85c9-c08e77c043cb,2860,,,"[104.1, 48.4]",3837885,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cengiz Ünder,6971.0,Right Center Forward,156,Marseille,147,['dfb79c4d-fc37-44dc-9c7a-941e03f56958'],24,,,,,,,,,,,,,,,,,,Marseille,147,00:32:24.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec7cda97-39b8-423e-82e6-00cf78d73c83,2864,,,"[56.4, 5.2]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fabián Ruiz Peña,6655.0,Left Center Midfield,157,Paris Saint-Germain,131,['153a78ef-6055-4e8e-9dfa-cc072d10b61c'],9,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:09.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,35eb4d08-c762-4c01-bcdb-4cf063380cdf,2869,,,"[50.7, 9.6]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Center Defensive Midfield,157,Paris Saint-Germain,131,"['436d8919-d7f7-4e08-a23e-43e7fae3f2e9', '97525ca3-f06d-4b1f-8b0c-17474494bc5a']",10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:10.314,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8fc47daa-2ffa-42ea-8a1c-c7aa5ab81586,2871,,,"[87.8, 9.4]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,157,Paris Saint-Germain,131,['b132bf2d-d107-4b7a-9cb9-5979aa74bcca'],14,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:14.231,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ad0bd2c4-bd88-44e4-bc4f-2a7b361f5a7c,2875,,,"[57.3, 65.1]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mattéo Guendouzi Olié,7345.0,Center Attacking Midfield,157,Paris Saint-Germain,131,['480b7892-51a0-45f9-a537-26d248057273'],17,,,,,,,,,,,,,,,,,,Marseille,147,00:33:17.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6b41b397-8656-4354-9193-81da008e2c12,2878,,,"[68.8, 12.9]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Vitor Machado Ferreira,34639.0,Right Center Midfield,157,Paris Saint-Germain,131,"['5228d624-73e5-4411-952c-96439234bfef', 'e9a3bb39-1bf2-40d9-87f3-48bc6a246dc1']",18,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:18.738,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ac0296-6b0e-4c19-afc6-b8feb3560d1b,2880,,,"[62.0, 15.8]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Verratti,3166.0,Center Defensive Midfield,157,Paris Saint-Germain,131,['2d5c4ae6-8d37-4d46-9177-96fed2b8db8b'],19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:33:19.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,edd5b735-845a-4a8e-8538-a237d8fa3419,2882,,,"[52.7, 67.8]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Center Defensive Midfield,158,Marseille,147,['bf99ff68-93cd-4743-b821-8f3a5fbcabb2'],19,,,,,,,,,,,,,,,,,,Marseille,147,00:33:19.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,911a487e-518a-4f6b-b3bd-09b95b189ff7,2886,,,"[64.5, 67.4]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cengiz Ünder,6971.0,Right Center Forward,158,Marseille,147,['66bb7adc-92e9-4647-9347-2f5e57fd4359'],20,,,,,,,,,,,,,,,,,,Marseille,147,00:33:20.724,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,27a677a1-bf00-4d3f-8fda-5fe0627afe0d,2890,,,"[57.1, 52.4]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Center Defensive Midfield,158,Marseille,147,"['555a5344-89f5-4373-91f5-b7b41a6ca5d1', '6a906be6-3e95-48dc-995f-eba51e6f5690']",22,,,,,,,,,,,,,,,,,,Marseille,147,00:33:22.548,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,f9613575-db6f-4409-a52c-59592f45951e,2893,,,"[64.1, 13.5]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nuno Albertino Varela Tavares,30040.0,Left Back,158,Marseille,147,['a3dfa242-4257-4a36-8ccb-fc4324b9ff66'],25,,,,,,,,,,,,,,,,,,Marseille,147,00:33:25.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,62499d82-f033-4b27-a69a-e6bb7918bd57,2896,,,"[65.5, 40.6]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattéo Guendouzi Olié,7345.0,Center Attacking Midfield,158,Marseille,147,['e73dea0a-7d7c-470f-871d-ca82e319618a'],28,,,,,,,,,,,,,,,,,,Marseille,147,00:33:28.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bf9b7921-be4a-40ec-b4e3-0e7821117d16,2900,,,"[91.6, 76.8]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Clauss,7252.0,Right Back,158,Marseille,147,['51949431-1a9a-4f5d-9c96-a02745e7007c'],35,,,,,,,,,,,,,,,,,,Marseille,147,00:33:35.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,48355aca-a8fd-4340-ae5c-b0526c3410da,2904,,,"[85.1, 56.5]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cengiz Ünder,6971.0,Right Center Forward,158,Marseille,147,['ba61794e-3641-4251-84af-9c9b9ec61f3c'],38,,,,,,,,,,,,,,,,,,Marseille,147,00:33:38.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fbb47b6c-b797-4517-b4ef-4a6463d0c3b6,2909,,,"[78.7, 64.1]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Rongier,3365.0,Right Center Midfield,158,Marseille,147,['1ea6c530-3b43-4cc7-9b21-2963c42b36d8'],41,,,,,,,,,,,,,,,,,,Marseille,147,00:33:41.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0b1182b2-a051-4749-80bd-f34b7419a315,2912,,,"[92.5, 74.2]",3837885,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattéo Guendouzi Olié,7345.0,Center Attacking Midfield,158,Marseille,147,['b95a2696-fd55-4d55-80d2-5b92045e16c1'],44,,,,,,,,,,,,,,,,,,Marseille,147,00:33:44.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cb5a9014-a848-4af0-93fe-b443db90f90b,2918,,,"[112.4, 28.3]",3837885,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sead Kolašinac,3510.0,Left Center Back,159,Marseille,147,['8bf94860-49d3-4582-a64f-65370bfcdfad'],35,,,,,,,,,,,,,,,,,,Marseille,147,00:34:35.497,Ball Receipt*,
