50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[116.3, 5.3]",,,,,,,,,,,,0.948214,,,,,,,,,,,,,96848d43-f05c-4015-9959-82c7ac4ca353,642,,"[116.3, 10.2]",3837752,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Youcef Belaïli,103464.0,Left Midfield,35,AC Ajaccio,158,"['1ec7c501-e67a-4c46-a5c5-ed822e82943e', '35b88bb3-2637-4c3b-900d-909a306297d2', '70517ed0-d0d8-49ce-b6c3-ec20f43652f4']",33,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:15:33.054,Carry,True
,,,,,"[90.8, 7.8]",,,,,,,,,,,,2.084414,,,,,,,,,,,,,e7c0d4ea-33e1-43dd-a015-d56a0fbe6bf8,648,,"[83.2, 8.9]",3837752,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssouf Koné,7366.0,Left Back,36,AC Ajaccio,158,"['4e678c73-e545-4d2a-b3bb-7fa06f4ea973', '4f6e3064-f717-498f-97a9-b304c7ff1197']",47,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:15:47.024,Carry,
,,,,,"[14.6, 43.3]",,,,,,,,,,,,10.570843,,,,,,,,,,,,,e70d113d-5e13-46da-be5b-f8c735bd50c4,652,,"[4.3, 36.0]",3837752,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,37,Paris Saint-Germain,131,"['a8fe56e8-687a-48f3-8a31-09f92908c849', 'c42a8a49-5958-4144-8b0f-51cd89c83af6']",50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:15:50.830,Carry,
,,,,,"[16.0, 52.5]",,,,,,,,,,,,1.133759,,,,,,,,,,,,,f5b4b643-c5fc-4013-b46a-27a3a6f40af7,655,,"[15.2, 55.2]",3837752,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nordi Mukiele Mulere,2935.0,Right Center Back,37,Paris Saint-Germain,131,"['67af266d-7fc3-43a5-8ca9-d042ba1f4693', 'b6f8fae1-3735-4539-b8bf-4d187e9d538c']",3,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:03.017,Carry,
,,,,,"[12.5, 23.5]",,,,,,,,,,,,1.36189,,,,,,,,,,,,,991dc862-6237-4db1-99a3-03995172d479,658,,"[13.5, 27.3]",3837752,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,37,Paris Saint-Germain,131,"['1924e4ca-12c7-493f-af33-73ac2beb8f7f', '5e38d08e-767a-4ddf-a676-03fa2b27ba6b']",5,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:05.979,Carry,
,,,,,"[16.3, 43.0]",,,,,,,,,,,,9.221453,,,,,,,,,,,,,ab38d33b-22c9-4ee2-a158-496e922e4279,661,,"[5.4, 45.4]",3837752,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,37,Paris Saint-Germain,131,"['494ed54a-a0e1-4fd7-a1eb-352616d28893', 'fc27710f-983b-4649-a54d-4918cad662f7']",9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:09.157,Carry,
,,,,,"[19.5, 36.2]",,,,,,,,,,,,0.941632,,,,,,,,,,,,,5cc994da-23e0-4a63-a2c8-c561fcaa9943,664,,"[18.7, 38.1]",3837752,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Center Defensive Midfield,37,Paris Saint-Germain,131,"['194efcc5-cf29-4ad1-8ba6-f2d88278889f', '9804a7d7-ee82-43eb-9852-d2814a682c62']",19,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:19.096,Carry,
,,,,,"[14.1, 21.3]",,,,,,,,,,,,0.976903,,,,,,,,,,,,,71457e95-31b8-4f1c-ad96-95428919ec36,667,,"[13.5, 23.7]",3837752,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,37,Paris Saint-Germain,131,"['5377d92f-96de-42e0-b6b7-38860eab42c3', 'd5a2e65d-7617-43d2-88a6-0cc0746c0210']",21,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:21.212,Carry,
,,,,,"[18.7, 63.4]",,,,,,,,,,,,0.221392,,,,,,,,,,,,,b0679aba-134a-4add-80bf-07471b5a0e2d,672,,"[19.8, 64.7]",3837752,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nordi Mukiele Mulere,2935.0,Right Center Back,37,Paris Saint-Germain,131,"['922e42cd-3e22-4729-8d72-284c7e3b4aee', 'ec6e47a0-6bd9-40a7-98f5-0bd8aca9a00f']",26,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:16:26.367,Carry,
,,,,,"[73.2, 10.5]",,,,,,,,,,,,0.846389,,,,,,,,,,,,,e4006b96-c153-4676-89b4-35b7168a1b05,679,,"[72.9, 9.7]",3837752,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssouf Koné,7366.0,Left Back,38,AC Ajaccio,158,"['1d90e7a3-046a-4b76-9db5-34d032fcc1d8', '551eb172-ee08-4e68-a958-3c5380251996']",44,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:17:44.734,Carry,
,,,,,"[83.0, 66.7]",,,,,,,,,,,,2.361947,,,,,,,,,,,,,1920039c-b944-41b3-8c40-ab8cd83ea44f,682,,"[92.2, 61.8]",3837752,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cyrille Bayala,7277.0,Right Midfield,38,AC Ajaccio,158,"['45eb5e24-1485-4d6c-b2d9-ada3738b1e7c', 'bb2872dd-850b-41e1-b95e-78ae8339222e']",48,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:17:48.323,Carry,
,,,,,"[66.4, 66.9]",,,,,,,,,,,,0.77971,,,,,,,,,,,,,7e6e8019-ec60-4f18-b9b4-6307d9dae85c,685,,"[65.6, 68.0]",3837752,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Youssouf,21992.0,Right Back,38,AC Ajaccio,158,"['57afb836-90a5-4a87-b274-d812db2a72d6', '99878182-ada1-412f-a24c-ae37d1eef9c5']",52,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:17:52.098,Carry,
,,,,,"[84.3, 70.5]",,,,,,,,,,,,1.5343,,,,,,,,,,,,,a2ffa3fe-28ed-4676-a05c-9ef7ab636657,690,,"[83.8, 64.8]",3837752,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Marchetti,7440.0,Right Defensive Midfield,38,AC Ajaccio,158,"['27c3d1a8-5942-4524-800f-3a14754f5888', 'a89254a4-5664-4247-bb5f-1de798d8a9d5']",54,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:17:54.439,Carry,
,,,,,"[92.7, 76.4]",,,,,,,,,,,,1.007936,,,,,,,,,,,,,822b9de4-562a-4e47-935d-6144da48cc2f,693,,"[93.0, 75.4]",3837752,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cyrille Bayala,7277.0,Right Midfield,38,AC Ajaccio,158,"['8e61a8ea-202f-428b-a1d9-d92ace81a21d', 'dafc245b-c934-4991-8cf0-cd053a33a971']",56,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:17:56.782,Carry,
,,,,,"[115.0, 72.4]",,,,,,,,,,,,2.550837,,,,,,,,,,,,,8d78435c-e819-4bcc-aca9-16009cead27d,696,,"[104.7, 71.3]",3837752,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Youssouf,21992.0,Right Back,38,AC Ajaccio,158,"['048f2c4e-6ac2-49d2-a1d5-dc2b96881510', '5e1a2410-8f69-4011-9245-2019f859f943', 'e2c83dc2-f581-468a-b36e-dd472fd5f28c']",57,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:17:57.892,Carry,True
,,,,,"[104.4, 17.6]",,,,,,,,,,,,4.092677,,,,,,,,,,,,,4ddc4a5f-c557-4242-a062-27f7e912b4c3,702,,"[116.1, 23.5]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Youcef Belaïli,103464.0,Left Midfield,38,AC Ajaccio,158,"['0e1620bb-6ff2-4008-9f13-83b3c48e85af', '1f689e35-6cf4-4fa9-9518-6ee4dcf55d76']",3,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:18:03.575,Carry,
,,,,,"[110.6, 22.7]",,,,,,,,,,,,1.5684,,,,,,,,,,,,,0d018a55-260c-434f-b0d4-4eee22719769,705,,"[111.2, 24.6]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mathieu Coutadeur,7292.0,Left Defensive Midfield,38,AC Ajaccio,158,"['21fae991-411a-4251-8f62-746522a41df9', '55e36621-f573-47d5-bc6f-249eccad07d1', 'e8fd8cc5-db15-48bd-a3e1-f60fa997bdeb']",8,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:18:08.602,Carry,True
,,,,,"[15.7, 61.7]",,,,,,,,,,,,0.444577,,,,,,,,,,,,,d448aaec-674b-49d2-8464-518c6ef1b6b8,712,,"[14.9, 57.4]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ruiz Peña,6655.0,Right Center Midfield,38,AC Ajaccio,158,"['59a99e0a-7d71-4a3d-926d-bbdb74109170', 'd12a13cf-a804-45bc-a5a4-5870e9ff032a', 'f895de18-4aab-439f-80d8-0448c0c4760b']",11,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:11.448,Carry,True
,,,,,"[110.9, 13.8]",,,,,,,,,,,,2.420954,,,,,,,,,,,,,a3196a23-b1f7-426a-9d5d-311041c6466e,715,,"[104.4, 18.4]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Youcef Belaïli,103464.0,Left Midfield,38,AC Ajaccio,158,"['504ba023-df9b-48bb-a4c9-722e89c95a22', 'b8769074-934b-4fb6-a61e-f0c6eb84ce59']",11,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:18:11.893,Carry,
,,,,,"[10.3, 65.0]",,,,,,,,,,,,1.539257,,,,,,,,,,,,,dc240241-8a79-460f-b50f-3a5e32fd67c0,722,,"[11.1, 57.7]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nordi Mukiele Mulere,2935.0,Right Center Back,39,Paris Saint-Germain,131,"['9ea2c371-550a-4178-ab16-8ba59945d2fa', 'f2718ac2-9df4-48c4-9b66-dba4d984273a']",45,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:45.288,Carry,
,,,,,"[17.3, 73.1]",,,,,,,,,,,,0.49381,,,,,,,,,,,,,1c1c0b8f-7786-4e1b-942e-89b671b7fdf7,725,,"[16.0, 75.0]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Achraf Hakimi Mouh,5245.0,Right Back,39,Paris Saint-Germain,131,"['1d801e5d-b20f-4975-bfe3-e469a297cbc6', '6be05539-e646-4c84-b66d-61143c10d9fd']",47,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:47.815,Carry,
,,,,,"[21.1, 64.2]",,,,,,,,,,,,0.529626,,,,,,,,,,,,,cc40b5cb-57b7-47d2-be82-2a844dca7fc0,728,,"[20.1, 63.9]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Verratti,3166.0,Center Defensive Midfield,39,Paris Saint-Germain,131,"['743f55a6-1027-4585-9e24-8f59e051250e', 'eb6886ef-313c-478c-8f53-c48178bb9334']",49,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:49.175,Carry,
,,,,,"[24.4, 66.3]",,,,,,,,,,,,0.279121,,,,,,,,,,,,,58733179-7595-4c3b-a8fe-e7851ed7cce2,733,,"[24.7, 66.9]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Verratti,3166.0,Center Defensive Midfield,39,Paris Saint-Germain,131,"['31310f83-78d7-4124-99a6-3e56a489c5d7', '80bcbe99-023d-46d0-928a-e8825631b1fb']",51,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:51.217,Carry,
,,,,,"[38.2, 44.1]",,,,,,,,,,,,0.415317,,,,,,,,,,,,,4373466a-13fd-413a-9d97-403b253947ef,737,,"[39.0, 44.4]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,39,Paris Saint-Germain,131,"['42b0f2ed-ab1e-4ea2-a35a-24563831df42', 'd145df21-d1cf-4d9e-81f5-8aa703659be1', 'eb6427b1-f83d-4fdc-8964-fd858274a238']",52,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:52.910,Carry,True
,,,,,"[33.6, 39.5]",,,,,,,,,,,,0.889843,,,,,,,,,,,,,92b588cc-129e-4fc2-bfc9-4cfa9fe3ed60,743,,"[31.4, 40.3]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,39,Paris Saint-Germain,131,"['65bbe998-5453-4f41-bcbc-f82cb1e1abd4', '8cfd7917-4a33-47ec-b0b0-0396b216d495']",55,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:55.781,Carry,
,,,,,"[49.4, 28.4]",,,,,,,,,,,,0.571003,,,,,,,,,,,,,347837b2-6769-4c99-8676-2338bc9ba0c7,746,,"[51.3, 36.5]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Soler Barragán,6583.0,Center Attacking Midfield,39,Paris Saint-Germain,131,"['34847318-80f6-46e5-bc12-70d73e6d3117', '390e19b8-55ad-45b9-bbac-bb19c154b4a2', 'a1a6858a-1bbd-46b0-97db-12b65295ad1b']",57,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:18:57.775,Carry,True
,,,,,"[70.7, 50.7]",,,,,,,,,,,,0.691414,,,,,,,,,,,,,5209ab29-d72d-44e0-ad80-45d7a10f1cdd,752,,"[74.0, 55.5]",3837752,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyrille Bayala,7277.0,Right Midfield,40,AC Ajaccio,158,"['2c940772-b9db-436e-834d-88333a6ff8a0', '96105b34-afbd-4e55-b531-65f0cbe2ec3a', 'e92699e3-1a8a-48e4-a8ee-3a8fb75fc026']",59,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:18:59.524,Carry,True
,,,,,"[69.9, 33.3]",,,,,,,,,,,,1.695265,,,,,,,,,,,,,eeb8d243-3192-4b5b-a40b-a546630a1020,755,,"[72.1, 45.0]",3837752,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bevic Moussiti-Oko,7715.0,Left Center Forward,40,AC Ajaccio,158,"['734be1ed-0a20-467d-ab36-11ec47b64ade', 'abc3f320-d278-45f9-a3ba-6f34ebb7d829', 'bb2bc41f-541b-4bad-a08e-fda87148293f']",1,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:19:01.256,Carry,True
,,,,,"[62.1, 16.2]",,,,,,,,,,,,0.964181,,,,,,,,,,,,,4db4e532-9031-4bf2-bd99-45f5b24815fe,759,,"[56.9, 16.5]",3837752,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssouf Koné,7366.0,Left Back,40,AC Ajaccio,158,"['04911885-b41e-4e55-acf5-e2de2c49e68e', 'c9e8377a-fa5a-4cc1-ad3e-020a61b6fba4']",4,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:19:04.326,Carry,
,,,,,"[76.2, 6.4]",,,,,,,,,,,,0.925469,,,,,,,,,,,,,a8308683-6975-4460-b13a-1bc47ad97d01,762,,"[77.0, 6.2]",3837752,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Youcef Belaïli,103464.0,Left Midfield,40,AC Ajaccio,158,"['69033d43-7f32-4bb0-b9f6-41484b8b453b', '73001c1e-69e2-4999-9f02-d60055f406ed']",6,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:19:06.745,Carry,
,,,,,"[114.7, 10.0]",,,,,,,,,,,,3.261605,,,,,,,,,,,,,a4fb8854-d9b0-4916-be24-bc333954aca3,765,,"[98.7, 7.5]",3837752,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bevic Moussiti-Oko,7715.0,Left Center Forward,40,AC Ajaccio,158,"['2a41fad8-bea8-4d00-af44-7ce4900edf62', '9f713c6c-b6ec-4260-9aca-725f4a95006a']",9,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:19:09.526,Carry,
,,,,,"[8.4, 70.1]",,,,,,,,,,,,1.574758,,,,,,,,,,,,,4151315d-2653-432a-a27c-ee6cd1468c31,768,,"[5.4, 70.1]",3837752,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Verratti,3166.0,Center Defensive Midfield,40,AC Ajaccio,158,"['09fe0325-8c6f-446e-9cae-4ee3d139d548', '310c42e6-ecce-4119-9bd8-e0abb709e3b8']",12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:19:12.787,Carry,
,,,,,"[105.2, 11.0]",,,,,,,,,,,,2.387669,,,,,,,,,,,,,ccdb3a74-5bb5-4a77-a91a-569c972a8ff9,772,,"[108.7, 10.2]",3837752,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bevic Moussiti-Oko,7715.0,Left Center Forward,40,AC Ajaccio,158,"['24b89a16-04dd-44bc-a04a-a73532f837d1', '27daee70-4ad9-422c-b96d-8ba4a0140c45', 'b9bc99a0-c732-4f41-84e8-86958dfa2b31', 'e76c6bfe-5f48-4228-b5dd-7775d19aceea']",15,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:19:15.534,Carry,True
,,,,,"[30.1, 19.1]",,,,,,,,,,,,2.437636,,,,,,,,,,,,,503883af-3acb-4f28-9ef3-ed23cfedeb5f,785,,"[21.7, 20.2]",3837752,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Verratti,3166.0,Center Defensive Midfield,42,Paris Saint-Germain,131,"['21f6cb04-3152-44ef-a64b-4561b920bee4', '8827c67d-b91d-4a21-ab6c-68e66b4013a3', 'e867bc6b-4fa9-48bf-ab48-acf0e9b68714']",50,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:20:50.922,Carry,True
,,,,,"[50.7, 16.1]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,c2e6fac8-8497-48bd-a76f-6e1d860ba2d8,789,,"[50.2, 16.1]",3837752,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,42,Paris Saint-Germain,131,"['4640be09-b0d0-43f9-8456-7411c1b8c3e3', 'f9c835bc-f149-4eb7-b49e-096a0588f556']",54,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:20:54.223,Carry,
,,,,,"[43.9, 71.0]",,,,,,,,,,,,1.19748,,,,,,,,,,,,,b622996b-4b69-4494-97ee-4a3011c6e8c3,792,,"[45.2, 73.2]",3837752,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oumar Gonzalez,28444.0,Right Center Back,43,AC Ajaccio,158,"['07161a78-b002-4268-8330-adaa274054ea', '0db12f05-5792-4b39-8758-182d11a0e77d']",57,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:20:57.691,Carry,
,,,,,"[37.9, 32.8]",,,,,,,,,,,,1.795839,,,,,,,,,,,,,dac16144-ffb4-4423-94b8-dc3dc803f7e9,795,,"[30.3, 43.6]",3837752,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Avinel,7285.0,Left Center Back,43,AC Ajaccio,158,"['1a9a0794-0aa7-414a-bcb6-9f1ff64a0743', 'e267c055-88ee-4c43-bf9d-5908da217093']",1,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:21:01.727,Carry,
,,,,,"[57.4, 6.2]",,,,,,,,,,,,1.470828,,,,,,,,,,,,,5a65cddc-879d-4220-b261-20a460649a6b,798,,"[51.5, 8.6]",3837752,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssouf Koné,7366.0,Left Back,43,AC Ajaccio,158,"['01f9364b-da67-46ea-9aa0-e88bcf6e3477', '3cc8c997-8e8d-4881-b3c8-fd27dac03766']",5,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:21:05.438,Carry,
,,,,,"[69.2, 71.0]",,,,,,,,,,,,1.47607,,,,,,,,,,,,,246724ed-6184-455f-8927-3fec345f1e6f,801,,"[62.7, 73.9]",3837752,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ruiz Peña,6655.0,Right Center Midfield,44,Paris Saint-Germain,131,"['375634d5-4be8-4191-b149-6663fdbcb915', '885203e3-712c-41bb-a88c-0363f4b4046a']",6,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:06.909,Carry,
,,,,,"[73.0, 57.7]",,,,,,,,,,,,2.14439,,,,,,,,,,,,,572c4d2d-d473-467b-aca5-a57ae11585c5,804,,"[72.7, 59.8]",3837752,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,44,Paris Saint-Germain,131,"['130c231d-6d71-4844-a0a4-43f8d257904d', '7bf36175-9426-426c-be52-2ab60c37d923']",9,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:09.288,Carry,
,,,,,"[83.0, 20.2]",,,,,,,,,,,,1.450157,,,,,,,,,,,,,ee18af52-6390-46b4-82d5-adc4fe2aaf1f,807,,"[75.7, 23.7]",3837752,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,44,Paris Saint-Germain,131,"['7a0b0438-6433-4e55-a704-ccf2d61a54da', 'cbaa2f07-cf1c-4cde-9078-bae168cceb33', 'e78c3f92-4c04-4153-a784-d776728cdae3']",12,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:12.967,Carry,True
,,,,,"[100.6, 10.4]",,,,,,,,,,,,3.531015,,,,,,,,,,,,,8a9d164a-40f4-4925-8313-2d61cbf677e4,811,,"[94.4, 12.3]",3837752,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,44,Paris Saint-Germain,131,"['430bd4f5-de7d-45fc-99c0-3560b555c676', 'ab4b9b9c-12d1-4045-9744-73addd6c328b']",15,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:15.271,Carry,
,,,,,"[107.4, 30.0]",,,,,,,,,,,,0.87671,,,,,,,,,,,,,37860d61-6a64-4e94-b1e5-e2b3a546a7fa,818,,"[107.7, 30.5]",3837752,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Soler Barragán,6583.0,Center Attacking Midfield,44,Paris Saint-Germain,131,"['02209679-aba1-4066-99f0-e0fa18534f2e', '16e483b4-6df9-4e75-8372-38b5d62c3369', 'f6ef9ef0-f583-4f00-9a28-62e68b61d052']",24,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:24.080,Carry,True
,,,,,"[93.3, 19.9]",,,,,,,,,,,,1.257583,,,,,,,,,,,,,e9c17df1-c479-4f3a-aa6b-69695c73dcfe,832,,"[94.4, 21.6]",3837752,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Center Forward,44,Paris Saint-Germain,131,"['975f47f2-f6e7-433a-b3c8-898bda4726b2', 'ab7f174c-d013-4c23-bfa3-e8ab7ebb1967', 'b194ed29-ec52-4e7b-8e49-e806c57b0bd1', 'faa85518-95a8-4f54-b5da-51e4b3fd541b']",36,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:36.234,Carry,True
,,,,,"[23.0, 60.7]",,,,,,,,,,,,0.797245,,,,,,,,,,,,,5d6ab7ab-1584-45ed-90c2-07229ef0df43,836,,"[26.8, 60.2]",3837752,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyrille Bayala,7277.0,Right Midfield,44,Paris Saint-Germain,131,"['2f7052db-eb28-45a9-be2e-d53f1962b4d9', 'a23316d5-8274-49ae-8239-9ba60fda06f2']",37,,,,,,,,,,,,,,,,,,,AC Ajaccio,158,00:21:37.491,Carry,
,,,,,"[91.2, 28.1]",,,,,,,,,,,,0.900918,,,,,,,,,,,,,59be0180-5bfe-48a3-9044-20893126fc26,840,,"[93.3, 24.0]",3837752,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Renato Júnior Luz Sanches,3593.0,Left Center Midfield,44,Paris Saint-Germain,131,"['4df1f7ad-b62f-4263-9339-ae9ce85ab6ad', '5b300282-4c25-4169-9a02-72b2fe2b20cc', 'e7f941b3-5dc9-4882-b178-580ce64d8346']",39,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:39.817,Carry,True
,,,,,"[91.4, 31.6]",,,,,,,,,,,,1.273907,,,,,,,,,,,,,cc6b224a-aa63-4eae-acc6-8d8a665d8281,843,,"[93.0, 38.1]",3837752,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,44,Paris Saint-Germain,131,"['346b7f45-9d99-42a2-b57e-74d9971789ef', 'db09ee63-fef6-44a5-9137-81565a1832fa']",41,,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:21:41.393,Carry,
