50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,4535407f-f88c-4273-a68c-197e1fe64c04,1444,,"[6.7, 47.3]",3920404,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,67,Tunisia,777,['61ce7f85-4d53-4b1c-925b-a363df93f082'],23,,,,,,,,,,,,,,,,Tunisia,777,00:43:23.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,38ddc155-8a1d-4566-b65b-c4ec4cdc5896,1447,,"[14.3, 33.6]",3920404,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Montassar Omar Talbi,32450.0,Left Center Back,67,Tunisia,777,['d8cbc458-5900-4810-9eae-1212bdb54559'],27,,,,,,,,,,,,,,,,Tunisia,777,00:43:27.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e936e8ab-07e9-4137-bb16-c16f60084deb,1450,,"[37.2, 15.5]",3920404,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anis Ben Slimane,35592.0,Left Center Forward,67,Tunisia,777,['c78c209a-f19a-4f96-86d1-4dd88d0053e1'],32,,,,,,,,,,,,,,,,Tunisia,777,00:43:32.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a553eb23-0e0d-4c60-9667-cb7dad41b074,1453,,"[73.4, 19.6]",3920404,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Elias Achouri,132461.0,Left Midfield,67,Tunisia,777,['8fdd56e4-f231-47cb-92af-b28a039ce0d9'],36,,,,,,,,,,,,,,,,Tunisia,777,00:43:36.374,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,a9f01ecc-747d-4ba5-9a8b-eb1821a8ab76,1464,,"[11.7, 76.7]",3920404,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,67,Tunisia,777,['6cc4c911-6ee7-40bc-8722-c8986ea9854f'],47,,,,,,,,,,,,,,,,Mali,4930,00:43:47.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7ca021bf-c37c-4017-9337-88fc2e59724f,1466,,"[87.1, 7.1]",3920404,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,68,Tunisia,777,['4d621644-2384-452d-afe3-22c6c446ff42'],3,,,,,,,,,,,,,,,,Tunisia,777,00:44:03.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,76fd572c-5724-4494-ae4e-687a8bcaca36,1469,,"[70.2, 30.8]",3920404,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Right Center Back,68,Tunisia,777,['1a461a53-c31d-4485-8359-e41410458d7c'],6,,,,,,,,,,,,,,,,Tunisia,777,00:44:06.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5e7d3f73-61cf-4ef5-9efa-64ae6a0532d8,1472,,"[108.0, 42.4]",3920404,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Youssef Msakni,23910.0,Right Center Forward,68,Tunisia,777,['c6effee6-ca25-4c5f-a2f9-334cf48f26ab'],10,,,,,,,,,,,,,,,,Tunisia,777,00:44:10.432,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,143d800c-8f69-407e-bea9-f94ad9900b16,1476,,"[61.4, 25.3]",3920404,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Falaye Sacko,12557.0,Left Back,69,Mali,4930,['993ac5eb-919f-4f9d-a59d-a89c8383bceb'],56,,,,,,,,,,,,,,,,Mali,4930,00:44:56.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,11b71e84-8f51-44fd-8df2-d11ce37e7530,1482,,"[42.0, 38.8]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Boubakar Kouyate,23331.0,Right Center Back,69,Mali,4930,['fa39f031-12d3-4077-b424-48028f4549d1'],0,,,,,,,,,,,,,,,,Mali,4930,00:45:00.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,01fee00d-6dbf-4c52-9acc-31d90d26c05e,1485,,"[13.9, 40.2]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Djigui Diarra,102992.0,Goalkeeper,69,Mali,4930,['ed05353b-24f5-43c2-9103-577c79f00c14'],3,,,,,,,,,,,,,,,,Mali,4930,00:45:03.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0a4c70d4-6c41-423b-8cc0-b6efac1f1e4e,1488,,"[26.6, 19.2]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sikou Niakate,7295.0,Left Center Back,69,Mali,4930,['b80ae90a-1ef2-4d42-9811-b55256679573'],11,,,,,,,,,,,,,,,,Mali,4930,00:45:11.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fdce08ca-c349-4bf9-a0bb-997f1b7fac75,1491,,"[37.6, 2.1]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Falaye Sacko,12557.0,Left Back,69,Mali,4930,['ebaf5b71-2d55-4036-9df5-51beb322300b'],13,,,,,,,,,,,,,,,,Mali,4930,00:45:13.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,35403428-514f-477f-8645-27703c62cbde,1494,,"[20.4, 15.6]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sikou Niakate,7295.0,Left Center Back,69,Mali,4930,['9b327733-4773-48b1-8835-c7dcbc217fb9'],15,,,,,,,,,,,,,,,,Mali,4930,00:45:15.758,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7020ea66-61de-4b10-9e60-cc2cb65571bb,1498,,"[55.3, 12.9]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lassine Sinayoko,105182.0,Right Center Forward,69,Mali,4930,['8436e4a3-e49e-4dc4-9720-d2d73f1a9c37'],20,,,,,,,,,,,,,,,,Mali,4930,00:45:20.497,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f472dfcc-e9d7-4556-b931-ad12c7a1fc66,1500,,"[62.5, 48.5]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,69,Mali,4930,['22ef84b4-6457-458f-bb5f-cef90bbfce4b'],22,,,,,,,,,,,,,,,,Tunisia,777,00:45:22.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,288293b8-f958-4c50-8a8d-f72a0da3f8bd,1505,,"[57.1, 38.8]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lassana Coulibaly,3433.0,Right Center Midfield,69,Mali,4930,['1d7ae91b-97c5-4ae3-958d-3d056f597e42'],24,,,,,,,,,,,,,,,,Mali,4930,00:45:24.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fefe0c16-1c20-41ab-bebd-cd7fbb08da4d,1508,,"[67.1, 27.4]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kamory Doumbia,162132.0,Center Attacking Midfield,69,Mali,4930,['ea8c2b12-3cd5-40cf-b472-50dcc902afd4'],25,,,,,,,,,,,,,,,,Mali,4930,00:45:25.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1599cf63-2449-45a3-af7e-8ba00799a0a2,1510,,"[63.9, 24.9]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lassana Coulibaly,3433.0,Right Center Midfield,69,Mali,4930,['bb04b105-08fa-438a-999f-d8e5d0a9749d'],26,,,,,,,,,,,,,,,,Mali,4930,00:45:26.811,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,514b097a-5945-4fde-8237-3685421aa942,1514,,"[84.8, 3.3]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lassine Sinayoko,105182.0,Right Center Forward,69,Mali,4930,['2f6b7d51-c8f0-4b34-bab8-dfcf77fa527b'],28,,,,,,,,,,,,,,,,Mali,4930,00:45:28.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,12d8ea5f-49cb-4d13-bf41-7c61c2e1a820,1517,,"[53.7, 5.6]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,70,Mali,4930,['add69bb9-ea77-4342-ba87-b701e00d0791'],41,,,,,,,,,,,,,,,,Mali,4930,00:45:41.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ec93ae5e-0b4c-4014-a6cc-3c90efdf05dd,1519,,"[67.7, 2.7]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Falaye Sacko,12557.0,Left Back,70,Mali,4930,['89421af2-78a3-4a60-a28f-26c8ba6a3eae'],44,,,,,,,,,,,,,,,,Mali,4930,00:45:44.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6883aa5c-d592-41b2-8442-73505e696951,1523,,"[50.9, 7.5]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,70,Mali,4930,['d8dd19bd-1a73-4013-90e5-6cd913e3e3af'],47,,,,,,,,,,,,,,,,Mali,4930,00:45:47.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4dc326df-bc41-4473-bd38-90f2fd99d270,1526,,"[43.8, 34.4]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,70,Mali,4930,['4ae8f105-ccc2-4ba3-ace1-833abad914f4'],53,,,,,,,,,,,,,,,,Mali,4930,00:45:53.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c8da2248-2707-496d-abd7-0f84f0f96c06,1529,,"[46.7, 15.1]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,70,Mali,4930,['b22e5434-4007-48fb-ad7d-d0cc029246ae'],55,,,,,,,,,,,,,,,,Mali,4930,00:45:55.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1911b932-6f6c-443f-b344-32d11c562f9a,1533,,"[54.3, 21.1]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diadie Samassekou,8759.0,Center Defensive Midfield,70,Mali,4930,"['7b172226-2e6f-4b99-bd92-da09d5d72aba', 'a3e703b1-2308-4980-a234-202585d0c9ba']",57,,,,,,,,,,,,,,,,Mali,4930,00:45:57.467,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,8a8b7375-bb8a-4845-af0e-609290c403b9,1536,,"[40.9, 32.0]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,70,Mali,4930,['3d0cdc7c-ef72-4276-8c53-c3a61e870a97'],59,,,,,,,,,,,,,,,,Mali,4930,00:45:59.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,18dcb907-38aa-4e33-9b26-38fb6437321b,1539,,"[45.5, 59.6]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lassana Coulibaly,3433.0,Right Center Midfield,70,Mali,4930,['4ef5521e-8d6e-4e5c-ba12-5a0e0a07a61b'],2,,,,,,,,,,,,,,,,Mali,4930,00:46:02.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,14f067e9-9151-416e-b5b8-99c777d537c1,1542,,"[66.5, 74.8]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,70,Mali,4930,['e52bb2cc-4caf-4b2c-8d45-34ec03266850'],5,,,,,,,,,,,,,,,,Mali,4930,00:46:05.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3da333d4-9354-421d-83a4-237cb087f86f,1545,,"[111.0, 67.5]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lassine Sinayoko,105182.0,Right Center Forward,70,Mali,4930,['cf36370c-1e2a-4d50-a5c1-0691b402dd93'],10,,,,,,,,,,,,,,,,Mali,4930,00:46:10.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,372078bf-faa6-47ea-a1cc-954c92c5acdb,1548,,"[100.7, 55.2]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amadou Haïdara,8774.0,Left Center Midfield,70,Mali,4930,['599face7-70b2-46c6-abe0-c0398edd1e1e'],12,,,,,,,,,,,,,,,,Mali,4930,00:46:12.660,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ceeaf049-96d7-4694-8b46-390cd8cc415c,1551,,"[107.7, 49.1]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kamory Doumbia,162132.0,Center Attacking Midfield,70,Mali,4930,['d37e050e-301b-42c8-8a5f-489326439d04'],14,,,,,,,,,,,,,,,,Mali,4930,00:46:14.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f3ccb33d-cff4-4d28-97af-f073d0e50b52,1554,,"[17.8, 29.1]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,71,Tunisia,777,['def14d4f-e1fe-429f-b29b-15ddb6f0b50e'],15,,,,,,,,,,,,,,,,Tunisia,777,00:46:15.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,64caa00e-59b8-48c0-96f6-a5937ba7e9a0,1561,,"[45.3, 56.9]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,72,Tunisia,777,['37ff213b-ae2e-4440-a132-dc5d9a5c46d4'],36,,,,,,,,,,,,,,,,Tunisia,777,00:46:36.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,436ee313-ab04-4026-b958-088de4cf2836,1563,,"[55.8, 76.1]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wajdi Kechrida,105944.0,Right Back,72,Tunisia,777,['92c5f1e3-fade-488c-bc3d-b2ac8b2d0a17'],39,,,,,,,,,,,,,,,,Tunisia,777,00:46:39.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3387c844-3e5b-4e37-bb42-f83e9e094568,1567,,"[39.9, 67.0]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yassine Meriah,5651.0,Right Center Back,72,Tunisia,777,['7e9e3013-f7f3-4677-ac44-dbcba0e28ee6'],41,,,,,,,,,,,,,,,,Tunisia,777,00:46:41.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6d7fb3a9-2c06-4dd3-a402-786c1c212816,1570,,"[45.1, 13.9]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,72,Tunisia,777,['fd6ab480-f6e3-40a0-bd81-372056614188'],49,,,,,,,,,,,,,,,,Tunisia,777,00:46:49.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,665bf369-61e4-4cf7-9496-38d8c5f6fe7d,1573,,"[87.1, 11.9]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anis Ben Slimane,35592.0,Left Center Forward,72,Tunisia,777,['e875bb19-3774-40e8-b1bf-9539ee7710e2'],52,,,,,,,,,,,,,,,,Tunisia,777,00:46:52.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,eb1061b9-d75e-46fe-81f2-8a8968c9f726,1576,,"[92.1, 22.2]",3920404,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ali Abdi,30681.0,Left Back,72,Tunisia,777,['efaf49ce-3d1e-488c-a65c-1d703705f73e'],54,,,,,,,,,,,,,,,,Tunisia,777,00:46:54.252,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,7b035988-a072-4fa1-9b83-40250e951b37,1582,,"[63.2, 27.4]",3920404,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amadou Haïdara,8774.0,Left Center Midfield,73,Mali,4930,['edb5eaca-e9f7-4740-b3c3-303b2839e74c'],31,,,,,,,,,,,,,,,,Mali,4930,00:47:31.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5a64922d-a0af-470f-a96a-ef62b0bdd6ff,1586,,"[64.1, 57.7]",3920404,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Youssef Msakni,23910.0,Right Center Forward,73,Mali,4930,"['954a2491-dadd-4a4c-b2bc-79bc6be5b469', 'a8c53968-ee8c-4787-a13f-b8e60f470154']",32,,,,,,,,,,,,,,,,Tunisia,777,00:47:32.279,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,32ae7e67-f0f0-4799-939c-570be641d95c,1594,,"[59.3, 74.5]",3920404,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Right Center Back,74,Tunisia,777,['9d818b3d-84d3-462f-a88b-8e5c8789c4e6'],49,,,,,,,,,,,,,,,,Tunisia,777,00:47:49.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,165fb58d-52be-4f1b-872d-31e595fb6365,1597,,"[64.4, 59.6]",3920404,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,74,Tunisia,777,['deec2eb2-ce5e-43a5-bef4-bc5b119f4956'],51,,,,,,,,,,,,,,,,Tunisia,777,00:47:51.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9f04eac4-9d1f-4386-828f-8f790ff7647d,1599,,"[61.2, 73.0]",3920404,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Right Center Back,74,Tunisia,777,['8e1aa438-1211-4dc3-952c-77e3850a87c7'],52,,,,,,,,,,,,,,,,Tunisia,777,00:47:52.164,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5b8b4602-7ddb-4594-bf32-bc90fdbcd186,1607,,"[28.2, 27.9]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sikou Niakate,7295.0,Left Center Back,75,Mali,4930,['6069f955-e618-4fa7-bb26-4b144fa6bf4d'],2,,,,,,,,,,,,,,,,Mali,4930,00:00:02.799,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,12ef757c-6c3c-4dbb-b55d-a0c0b6b60e81,1610,,"[93.3, 33.1]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lassine Sinayoko,105182.0,Right Center Forward,75,Mali,4930,['773dbf02-4f90-479e-876d-203afe1f4b03'],7,,,,,,,,,,,,,,,,Mali,4930,00:00:07.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2250fa10-dd0d-4793-9a01-b9b769f9edf3,1613,,"[32.3, 36.4]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,75,Mali,4930,"['b085116e-3476-47f8-a1db-c04481031727', 'c084f2c6-0c1f-4199-9fac-8d24c3874172']",9,,,,,,,,,,,,,,,,Tunisia,777,00:00:09.150,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,58ecfe4f-2b13-49a9-acc6-8f2d8bc0a900,1616,,"[56.6, 37.0]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Youssef Msakni,23910.0,Right Center Forward,75,Mali,4930,['4c395052-304b-4c6e-9bc5-812ab2f1fd3f'],12,,,,,,,,,,,,,,,,Tunisia,777,00:00:12.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bee29b89-e842-4217-9f71-e994d30066d6,1618,,"[64.4, 38.6]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lassana Coulibaly,3433.0,Right Center Midfield,75,Mali,4930,['abb1c857-6f3e-48bc-ac9c-35067a07d7e3'],15,,,,,,,,,,,,,,,,Mali,4930,00:00:15.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7653f386-0b74-4021-8316-819f2edc590c,1620,,"[68.4, 34.4]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Amadou Haïdara,8774.0,Left Center Midfield,75,Mali,4930,['decf2a5c-d896-43a7-ba3a-6b7249948121'],16,,,,,,,,,,,,,,,,Mali,4930,00:00:16.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8bcc1e8d-974f-4fcd-bb84-7da94d659450,1622,,"[79.0, 37.4]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lassine Sinayoko,105182.0,Right Center Forward,75,Mali,4930,['34a41019-810f-4ecd-bb09-538440007c3d'],17,,,,,,,,,,,,,,,,Mali,4930,00:00:17.702,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,003f22ec-5aae-47d2-9555-8df718177681,1626,,"[89.1, 43.7]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kamory Doumbia,162132.0,Center Attacking Midfield,75,Mali,4930,['bf33c140-0fc0-4f93-8974-ac104e2c9b1e'],19,,,,,,,,,,,,,,,,Mali,4930,00:00:19.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0bd1c62c-adc7-49c7-9aff-25ab1dd5a318,1631,,"[53.2, 33.6]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diadie Samassekou,8759.0,Center Defensive Midfield,75,Mali,4930,['577e2bb9-6d32-4004-820a-8b86a2d6fdb5'],24,,,,,,,,,,,,,,,,Mali,4930,00:00:24.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3f702c23-4302-4171-854b-a0670a479ad5,1635,,"[27.8, 57.7]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Boubakar Kouyate,23331.0,Right Center Back,75,Mali,4930,['a87cc978-6124-49dd-b728-534cc47e5c02'],29,,,,,,,,,,,,,,,,Mali,4930,00:00:29.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1b0b245f-f528-4d0f-8451-6d22c8b4994c,1638,,"[13.8, 44.8]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Djigui Diarra,102992.0,Goalkeeper,75,Mali,4930,['bf9a4d2a-a9ec-4d85-b99f-affe5a06ab3a'],34,,,,,,,,,,,,,,,,Mali,4930,00:00:34.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1d7d2268-ba96-4640-97a5-79ff60a4bafb,1641,,"[19.1, 27.0]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sikou Niakate,7295.0,Left Center Back,75,Mali,4930,['6a2e2960-2dfb-4a5b-9c03-130ac42c8464'],36,,,,,,,,,,,,,,,,Mali,4930,00:00:36.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9fd964db-7754-4c7f-a795-bb998eaa113d,1644,,"[16.6, 42.7]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Djigui Diarra,102992.0,Goalkeeper,75,Mali,4930,['bd4a8501-5fee-49d1-9ead-7a6e9ac2318e'],38,,,,,,,,,,,,,,,,Mali,4930,00:00:38.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,17f5b88c-1f6b-4081-812c-ee6d82d1676b,1648,,"[67.3, 79.2]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hamari Traoré,3248.0,Right Back,75,Mali,4930,['ca38a1c4-e5fc-43f2-9d6b-6880b6f1dfda'],44,,,,,,,,,,,,,,,,Mali,4930,00:00:44.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5ad54b78-ded3-4c16-bdc2-575dd7488e26,1651,,"[55.1, 77.5]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lassana Coulibaly,3433.0,Right Center Midfield,75,Mali,4930,['2c0a7a0c-5f38-42e0-8211-3f1a837ba5dd'],46,,,,,,,,,,,,,,,,Mali,4930,00:00:46.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ac4fe924-8be1-4355-b5c7-51ef2dd4bb5e,1654,,"[41.5, 71.6]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Boubakar Kouyate,23331.0,Right Center Back,75,Mali,4930,['b8f297c5-8f59-4e92-84e2-7b4ff31a1e14'],51,,,,,,,,,,,,,,,,Mali,4930,00:00:51.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fd567ca7-f957-407e-bdf5-49836dcb3873,1657,,"[36.0, 42.4]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sikou Niakate,7295.0,Left Center Back,75,Mali,4930,['820803e6-1324-4687-be3f-acce1967ee97'],54,,,,,,,,,,,,,,,,Mali,4930,00:00:54.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,79116f90-d8f3-47b4-a17d-b513bb461b4e,1660,,"[48.7, 7.1]",3920404,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Falaye Sacko,12557.0,Left Back,75,Mali,4930,['9b22377e-170a-4e9a-8ba4-61c88abc6d24'],57,,,,,,,,,,,,,,,,Mali,4930,00:00:57.196,Ball Receipt*,
